datetime,D21Z,D22Z,V23Z,V24Z,D50Z,D51Z,D52Z,V53Z,V54Z,D81Z,D82Z,V83Z,V84Z,V85Z,D110Z,D111Z,D112Z,V113Z,V114Z,V115Z,Total
2024-03-02 19:00:00,27,51,1,2,5,23,8,30,6,94,16,38,9,12,0,30,12,25,13,6,408
2024-03-02 19:10:00,22,28,8,0,6,12,12,12,8,75,10,39,4,10,0,42,15,17,8,7,335
2024-03-02 19:20:00,24,40,2,1,7,20,9,18,10,90,6,26,5,9,0,43,14,17,12,11,364
2024-03-02 19:30:00,22,27,6,1,3,25,7,15,4,149,6,31,8,9,0,37,11,28,14,7,410
2024-03-02 19:40:00,26,37,9,2,4,19,9,22,9,125,9,32,10,10,0,28,12,19,12,10,404
2024-03-02 19:50:00,14,35,3,1,5,14,10,18,5,508,7,43,5,7,0,27,10,22,11,10,755
2024-03-02 20:00:00,12,30,4,1,2,14,10,14,9,36,14,38,16,18,0,33,15,17,9,11,303
2024-03-02 20:10:00,13,28,2,0,5,24,9,21,6,164,9,31,4,7,0,28,10,23,11,7,402
2024-03-02 20:20:00,11,30,5,0,5,21,92,18,10,56,5,40,2,2,0,27,8,21,8,6,367
2024-03-02 20:30:00,13,36,5,1,5,13,4,13,3,64,10,29,6,16,0,30,9,21,12,10,300
2024-03-02 20:40:00,11,37,1,0,2,6,5,7,2,63,6,22,2,1,0,36,15,27,20,10,273
2024-03-02 20:50:00,23,35,1,1,4,13,5,14,3,63,7,43,2,4,0,17,9,10,8,8,270
2024-03-02 21:00:00,22,26,0,0,0,6,2,6,2,61,7,29,5,7,0,23,7,22,7,4,236
2024-03-02 21:10:00,9,37,1,0,1,14,4,12,1,36,15,38,7,8,0,31,11,21,9,8,263
2024-03-02 21:20:00,14,36,1,1,28,4,5,4,2,44,4,22,0,0,0,18,10,17,11,9,230
2024-03-02 21:30:00,14,31,3,0,1,8,4,11,3,41,9,30,5,8,0,19,8,14,6,5,220
2024-03-02 21:40:00,11,26,1,0,0,6,8,9,4,39,5,23,6,6,0,13,5,12,5,5,184
2024-03-02 21:50:00,14,24,0,0,1,11,5,11,4,41,6,31,5,10,0,19,8,21,9,5,225
2024-03-02 22:00:00,13,26,3,0,3,7,7,8,1,72,3,20,3,6,0,14,8,13,6,3,216
2024-03-02 22:10:00,15,20,4,0,1,5,4,6,1,74,7,28,4,5,0,27,8,17,10,8,244
2024-03-02 22:20:00,13,25,5,0,2,7,5,8,0,53,3,33,0,1,0,19,6,22,7,6,215
2024-03-02 22:30:00,13,33,2,0,0,4,4,5,1,195,4,29,3,6,0,20,5,18,5,5,352
2024-03-02 22:40:00,27,13,1,0,4,9,3,8,1,55,4,27,2,3,0,13,7,13,8,4,202
2024-03-02 22:50:00,23,25,2,0,0,6,2,5,0,96,5,28,3,4,0,26,8,17,10,11,271
2024-03-02 23:00:00,24,22,4,0,1,7,3,7,1,15,7,30,3,1,0,17,10,16,8,8,184
2024-03-02 23:10:00,14,23,3,0,1,4,2,7,0,25,4,20,1,3,0,15,15,17,8,8,170
2024-03-02 23:20:00,14,18,1,0,2,5,2,6,0,348,1,23,1,2,0,7,2,8,1,2,443
2024-03-02 23:30:00,11,18,0,0,1,3,1,3,0,35,5,16,5,7,0,10,12,12,8,7,154
2024-03-02 23:40:00,16,22,1,0,2,9,1,9,1,30,0,27,0,0,0,17,1,15,1,0,152
2024-03-02 23:50:00,13,28,3,0,2,4,2,4,1,24,4,24,1,3,0,15,4,11,5,3,151
2024-03-03 00:00:00,13,25,2,0,0,3,3,3,0,27,4,25,1,3,0,12,2,13,3,3,142
2024-03-03 00:10:00,13,17,3,0,0,3,3,3,0,20,4,21,1,1,0,22,8,12,6,6,143
2024-03-03 00:20:00,9,13,1,1,0,8,8,10,3,17,4,18,0,1,0,17,2,18,1,2,133
2024-03-03 00:30:00,8,18,2,0,1,6,3,5,1,12,2,14,1,1,0,11,3,12,4,1,105
2024-03-03 00:40:00,13,16,2,0,1,4,4,7,1,27,3,27,1,2,0,14,5,12,5,5,149
2024-03-03 00:50:00,13,13,1,0,1,7,5,10,3,26,1,23,1,2,0,10,3,7,4,3,133
2024-03-03 01:00:00,18,7,1,0,1,1,1,1,0,20,2,15,1,2,0,9,4,11,6,4,104
2024-03-03 01:10:00,9,17,2,0,0,1,1,1,0,15,0,18,0,0,0,9,1,10,1,1,86
2024-03-03 01:20:00,3,19,0,0,0,7,4,3,5,9,3,11,0,0,0,6,2,11,2,2,87
2024-03-03 01:30:00,8,5,2,0,0,4,1,6,1,16,0,19,0,0,0,8,4,8,3,2,87
2024-03-03 01:40:00,2,11,0,0,1,3,4,4,1,260,0,2,0,0,0,8,5,8,6,3,318
2024-03-03 01:50:00,5,12,1,0,0,2,1,3,0,603,0,10,0,0,0,7,2,11,1,2,660
2024-03-03 02:00:00,7,12,0,0,1,3,2,3,0,82,3,10,4,4,0,8,2,10,1,1,153
2024-03-03 02:10:00,5,2,0,0,0,4,0,4,0,876,1,4,1,1,0,3,3,4,4,3,915
2024-03-03 02:20:00,9,5,0,0,1,1,1,4,1,1283,2,12,0,0,0,5,0,6,0,0,1330
2024-03-03 02:30:00,4,7,1,0,1,4,3,5,0,960,1,5,0,0,0,2,1,4,0,0,998
2024-03-03 02:40:00,4,6,0,0,0,2,2,1,0,1678,0,7,0,0,0,4,1,5,1,1,1712
2024-03-03 02:50:00,8,1,0,0,1,3,0,4,0,981,0,13,0,0,0,6,0,6,0,0,1023
2024-03-03 03:00:00,8,10,1,0,0,5,1,4,1,1035,0,7,0,0,0,1,3,1,3,3,1083
2024-03-03 03:10:00,8,7,1,0,2,3,1,4,0,1373,1,12,1,1,0,3,1,4,0,0,1422
2024-03-03 03:20:00,6,8,0,0,1,2,3,3,1,481,0,5,0,0,0,1,1,1,1,1,515
2024-03-03 03:30:00,4,5,0,0,0,2,1,5,0,966,1,4,0,0,0,6,1,8,0,1,1004
2024-03-03 03:40:00,7,2,0,0,0,1,4,1,1,948,1,5,0,1,0,0,0,0,0,0,971
2024-03-03 03:50:00,4,5,1,0,0,0,1,1,1,572,2,4,1,1,0,1,0,2,0,0,596
2024-03-03 04:00:00,3,3,0,0,4,3,2,3,0,545,2,4,0,0,0,9,2,5,2,3,590
2024-03-03 04:10:00,3,9,0,0,1,2,1,2,0,478,0,4,0,0,0,2,2,3,1,1,509
2024-03-03 04:20:00,6,7,0,0,1,2,1,2,1,872,0,6,0,0,0,4,1,5,2,1,911
2024-03-03 04:30:00,4,4,1,0,0,1,3,2,2,1191,2,4,1,2,0,2,3,3,1,1,1227
2024-03-03 04:40:00,9,5,2,0,0,3,1,3,0,1374,2,8,0,1,0,0,2,0,4,2,1416
2024-03-03 04:50:00,5,0,0,0,0,4,0,5,0,671,1,6,0,0,0,3,1,5,1,1,703
2024-03-03 05:00:00,6,3,1,0,2,3,0,4,0,622,1,5,1,2,0,1,2,1,1,1,656
2024-03-03 05:10:00,0,4,0,0,0,1,1,1,0,646,0,6,0,0,0,5,0,5,0,0,669
2024-03-03 05:20:00,5,12,1,0,0,0,2,0,1,1560,2,9,0,0,0,4,1,5,1,1,1604
2024-03-03 05:30:00,8,18,0,0,0,2,0,2,0,742,3,10,0,0,0,6,1,6,2,1,801
2024-03-03 05:40:00,7,10,0,0,0,1,0,1,0,871,2,6,0,0,0,4,4,7,0,1,914
2024-03-03 05:50:00,2,6,0,0,0,3,0,4,0,873,0,4,0,0,0,5,0,5,0,0,902
2024-03-03 06:00:00,3,3,0,0,0,0,1,0,1,402,2,4,2,2,0,4,1,9,1,2,437
2024-03-03 06:10:00,9,3,1,0,0,3,2,3,1,1276,4,13,3,4,0,3,3,2,1,1,1332
2024-03-03 06:20:00,10,4,0,0,0,3,0,4,0,1113,1,8,0,1,0,4,2,7,3,2,1162
2024-03-03 06:30:00,6,5,0,0,0,4,1,6,0,1284,3,11,2,3,0,5,3,4,2,3,1342
2024-03-03 06:40:00,3,10,0,0,1,2,0,2,0,968,0,4,0,0,0,4,0,4,0,0,998
2024-03-03 06:50:00,6,5,0,0,0,1,0,1,0,362,3,7,0,0,0,2,4,2,5,4,402
2024-03-03 07:00:00,7,4,0,0,0,0,1,0,1,221,2,8,1,1,0,6,3,6,2,3,266
2024-03-03 07:10:00,7,4,0,0,0,4,2,4,0,362,1,6,0,0,0,3,2,4,4,2,405
2024-03-03 07:20:00,3,2,0,0,1,1,0,2,0,733,1,5,0,0,0,6,0,6,0,0,760
2024-03-03 07:30:00,9,2,0,0,0,5,0,7,0,671,1,13,1,1,0,8,3,8,2,4,735
2024-03-03 07:40:00,10,5,0,0,1,1,0,1,0,579,1,10,1,1,0,6,1,5,1,2,625
2024-03-03 07:50:00,6,6,0,0,0,2,2,2,1,514,1,14,1,1,0,8,4,8,2,5,577
2024-03-03 08:00:00,6,6,0,0,0,8,2,8,1,413,4,10,2,2,0,7,3,6,0,1,479
2024-03-03 08:10:00,10,10,3,0,0,2,7,2,1,419,2,13,1,1,0,7,1,8,2,2,491
2024-03-03 08:20:00,13,9,0,0,2,11,3,12,3,775,4,12,1,1,0,12,6,10,7,5,886
2024-03-03 08:30:00,14,4,1,0,0,3,3,3,1,340,2,12,2,2,0,10,3,10,5,5,420
2024-03-03 08:40:00,13,5,0,0,1,7,6,7,3,494,4,15,2,2,0,11,7,13,7,6,603
2024-03-03 08:50:00,20,11,1,0,4,5,2,7,0,200,4,26,5,2,0,13,7,12,8,7,334
2024-03-03 09:00:00,9,10,2,0,5,13,1,13,5,528,4,17,6,4,0,10,6,9,6,7,655
2024-03-03 09:10:00,23,12,3,1,2,5,5,6,4,334,2,27,10,2,0,12,10,11,5,9,483
2024-03-03 09:20:00,17,13,0,1,4,20,5,18,5,60,1,26,1,2,0,10,8,7,7,8,213
2024-03-03 09:30:00,27,17,2,1,2,14,8,15,3,234,2,26,1,1,0,12,8,15,8,6,402
2024-03-03 09:40:00,22,20,7,0,5,23,8,16,4,241,4,22,4,5,0,13,8,12,6,7,427
2024-03-03 09:50:00,25,29,5,0,5,15,4,18,1,237,5,20,4,5,0,22,13,21,10,18,457
2024-03-03 10:00:00,27,13,7,0,0,9,7,9,2,213,4,24,3,4,0,14,11,12,10,12,381
2024-03-03 10:10:00,24,19,6,0,1,12,1,16,1,192,6,23,3,2,0,29,7,20,9,5,376
2024-03-03 10:20:00,26,21,5,0,1,12,10,13,6,272,3,27,1,1,0,24,14,15,8,12,471
2024-03-03 10:30:00,34,17,2,1,2,15,6,17,4,120,4,31,2,2,0,23,7,16,6,8,317
2024-03-03 10:40:00,26,21,6,0,4,16,5,16,4,221,6,23,4,3,0,38,14,22,13,12,454
2024-03-03 10:50:00,25,22,1,0,4,14,6,16,6,86,3,19,2,3,0,13,9,13,8,13,263
2024-03-03 11:00:00,22,18,1,1,4,18,10,14,7,96,7,26,4,6,0,20,11,15,14,11,305
2024-03-03 11:10:00,22,15,2,0,6,13,3,14,2,223,5,19,5,6,0,21,14,21,15,13,419
2024-03-03 11:20:00,25,21,3,0,5,16,5,11,4,124,4,20,3,7,0,28,16,31,13,11,347
2024-03-03 11:30:00,26,24,4,0,1,18,7,16,3,311,7,17,5,5,0,22,19,20,20,16,541
2024-03-03 11:40:00,19,25,5,2,134,22,9,15,8,311,4,23,4,5,0,30,16,34,13,14,693
2024-03-03 11:50:00,34,29,2,0,7,15,7,12,6,173,2,24,1,2,0,31,17,23,15,11,411
2024-03-03 12:00:00,29,18,1,0,4,34,4,20,4,152,4,18,1,2,0,33,12,21,12,10,379
2024-03-03 12:10:00,30,26,6,0,2,16,6,16,4,149,7,22,4,6,0,31,12,22,23,11,393
2024-03-03 12:20:00,29,27,2,1,6,19,3,12,1,94,4,23,2,3,0,23,8,18,6,9,290
2024-03-03 12:30:00,34,23,6,1,8,20,14,20,5,132,5,24,3,4,0,35,10,20,10,9,383
2024-03-03 12:40:00,32,21,6,2,5,23,14,21,12,141,7,25,5,5,0,27,10,23,7,11,397
2024-03-03 12:50:00,32,24,0,0,13,26,11,21,9,159,3,22,4,3,0,28,12,22,10,13,412
2024-03-03 13:00:00,23,31,4,1,6,22,12,18,10,151,5,21,2,4,0,28,8,15,11,5,377
2024-03-03 13:10:00,25,22,6,4,9,13,9,8,8,202,6,19,4,5,0,30,19,26,16,11,442
2024-03-03 13:20:00,26,24,7,3,4,17,9,18,8,110,5,14,5,4,0,38,16,26,18,12,364
2024-03-03 13:30:00,23,26,8,1,2,22,6,16,7,278,6,29,5,5,0,36,14,20,12,13,529
2024-03-03 13:40:00,28,29,2,1,7,14,9,13,5,99,6,18,5,7,0,39,17,27,19,14,359
2024-03-03 13:50:00,25,15,1,1,2,21,7,18,8,95,4,17,1,2,0,21,14,22,14,10,298
2024-03-03 14:00:00,26,25,4,2,7,11,6,10,1,100,2,15,2,2,0,39,21,24,17,19,333
2024-03-03 14:10:00,26,22,5,2,6,19,7,13,4,142,10,16,3,6,0,32,26,26,25,22,412
2024-03-03 14:20:00,15,21,7,1,8,22,8,19,4,202,11,18,5,6,0,29,16,20,14,19,445
2024-03-03 14:30:00,23,27,3,2,9,14,7,17,5,98,6,22,6,4,0,28,14,22,13,12,332
2024-03-03 14:40:00,26,20,6,1,2,18,5,19,5,116,6,26,3,5,0,33,14,21,11,11,348
2024-03-03 14:50:00,22,33,6,2,10,21,11,19,6,108,4,17,5,5,0,34,17,26,17,10,373
2024-03-03 15:00:00,30,24,5,2,17,14,7,14,4,86,4,25,4,2,0,32,18,24,14,15,341
2024-03-03 15:10:00,23,24,5,1,4,13,7,13,4,234,7,22,4,7,0,23,17,19,20,16,463
2024-03-03 15:20:00,20,21,6,1,2,25,9,14,5,85,4,23,2,3,0,24,11,25,10,8,298
2024-03-03 15:30:00,32,28,4,0,3,15,4,13,3,179,8,15,7,7,0,31,15,28,8,16,416
2024-03-03 15:40:00,25,30,1,0,1,8,5,8,3,120,5,19,5,6,0,44,15,28,12,13,348
2024-03-03 15:50:00,26,27,7,1,7,20,6,17,7,185,2,18,1,2,0,28,14,17,14,14,413
2024-03-03 16:00:00,19,82,5,0,4,20,14,13,12,163,6,22,4,4,0,23,12,14,12,11,440
2024-03-03 16:10:00,27,34,5,0,5,21,9,19,7,249,10,26,7,5,0,32,19,30,18,13,536
2024-03-03 16:20:00,15,21,3,1,6,17,6,16,3,90,6,17,5,5,0,40,14,24,15,8,312
2024-03-03 16:30:00,25,26,3,0,6,12,10,11,5,137,2,25,1,1,0,28,10,19,9,13,343
2024-03-03 16:40:00,20,28,11,0,4,12,9,12,8,95,11,18,11,12,0,26,15,16,14,12,334
2024-03-03 16:50:00,20,28,3,0,5,13,12,13,7,174,2,27,1,2,0,34,12,22,7,7,389
2024-03-03 17:00:00,27,24,5,2,5,22,10,15,3,110,11,23,5,7,0,27,13,19,9,11,348
2024-03-03 17:10:00,19,25,6,0,0,19,8,16,3,123,2,22,2,1,0,20,13,12,10,7,308
2024-03-03 17:20:00,18,28,3,2,2,19,12,15,9,90,9,29,4,4,0,23,15,13,11,12,318
2024-03-03 17:30:00,29,21,6,1,3,14,6,13,3,211,3,25,4,6,0,38,13,22,15,13,446
2024-03-03 17:40:00,35,27,5,2,3,17,7,16,8,111,5,22,3,5,0,28,15,21,16,12,358
2024-03-03 17:50:00,15,24,7,0,4,13,5,12,2,118,6,22,5,5,0,24,15,14,11,12,314
2024-03-03 18:00:00,18,27,7,3,2,18,7,16,5,226,8,19,3,5,0,23,8,11,6,6,418
2024-03-03 18:10:00,20,34,2,3,4,16,8,15,3,140,10,20,5,9,0,31,16,15,18,15,384
2024-03-03 18:20:00,18,27,5,0,3,12,7,11,7,117,9,19,7,7,0,22,16,18,14,13,332
2024-03-03 18:30:00,18,31,3,0,1,10,7,12,4,178,6,27,3,4,0,27,12,20,9,13,385
2024-03-03 18:40:00,18,33,3,0,4,21,6,16,2,211,8,33,3,6,0,27,13,16,8,11,439
2024-03-03 18:50:00,26,35,6,1,9,21,4,20,2,51,4,30,3,5,0,19,14,10,18,8,286
2024-03-03 19:00:00,10,24,6,0,3,16,8,17,6,125,9,31,4,11,0,29,13,23,18,9,362
2024-03-03 19:10:00,23,33,3,0,9,9,7,10,2,93,6,34,1,2,0,29,12,26,10,8,317
2024-03-03 19:20:00,23,35,4,0,5,17,12,18,6,119,16,29,4,9,0,26,10,20,7,8,368
2024-03-03 19:30:00,32,23,2,1,3,13,4,14,2,136,10,44,6,5,0,30,9,24,10,9,377
2024-03-03 19:40:00,20,39,6,1,1,61,4,12,2,174,5,32,5,4,0,20,9,12,8,6,421
2024-03-03 19:50:00,15,26,1,0,1,9,4,11,1,95,5,41,1,3,0,20,15,15,16,9,288
2024-03-03 20:00:00,15,20,6,3,3,16,4,14,1,180,6,21,3,4,0,29,7,20,7,7,366
2024-03-03 20:10:00,21,23,2,0,4,18,7,19,7,129,8,36,7,10,0,26,16,16,14,10,373
2024-03-03 20:20:00,26,19,0,0,1,10,6,12,4,169,9,27,3,5,0,30,5,19,1,3,349
2024-03-03 20:30:00,23,26,2,0,1,6,3,7,1,330,6,46,3,3,0,13,8,14,9,8,509
2024-03-03 20:40:00,19,23,1,0,2,8,3,8,2,449,5,32,2,3,0,22,8,20,6,6,619
2024-03-03 20:50:00,21,22,1,0,1,9,4,9,2,342,4,29,2,3,0,14,6,12,4,3,488
2024-03-03 21:00:00,15,33,3,0,3,9,5,9,1,221,5,34,2,4,0,11,7,14,11,9,396
2024-03-03 21:10:00,13,25,6,0,1,12,3,13,1,232,9,19,6,5,0,27,12,13,6,5,408
2024-03-03 21:20:00,13,26,1,0,0,8,3,10,1,167,5,27,2,5,0,13,11,11,4,8,315
2024-03-03 21:30:00,9,26,0,0,1,8,3,7,2,275,3,20,5,5,0,13,7,16,9,6,415
2024-03-03 21:40:00,10,28,2,0,0,8,1,9,1,334,7,25,1,2,0,19,12,13,11,9,492
2024-03-03 21:50:00,11,10,1,0,0,7,4,6,1,533,2,19,1,2,0,9,2,6,3,2,619
2024-03-03 22:00:00,14,21,4,0,0,3,3,4,1,665,4,23,3,4,0,18,9,21,10,9,816
2024-03-03 22:10:00,15,29,2,0,12,11,1,11,0,315,7,26,6,7,0,14,11,9,6,4,486
2024-03-03 22:20:00,7,13,2,0,3,4,1,3,1,680,8,15,2,4,0,11,7,13,4,4,782
2024-03-03 22:30:00,10,8,0,0,1,6,2,7,1,373,4,27,2,3,0,13,7,10,10,7,491
2024-03-03 22:40:00,6,24,3,0,0,4,6,4,1,298,4,17,3,5,0,15,7,15,4,4,420
2024-03-03 22:50:00,11,18,0,0,0,3,4,3,0,397,4,23,1,2,0,19,3,12,1,3,504
2024-03-03 23:00:00,10,20,0,0,3,4,2,2,1,394,4,18,4,4,0,7,1,12,1,1,488
2024-03-03 23:10:00,6,13,0,0,4,3,5,2,1,424,4,12,0,0,0,14,8,15,3,4,518
2024-03-03 23:20:00,6,9,1,0,0,2,2,2,1,579,2,12,0,0,0,6,4,7,2,1,636
2024-03-03 23:30:00,8,12,3,0,0,2,1,3,0,752,2,10,1,1,0,3,3,4,2,1,808
2024-03-03 23:40:00,5,11,0,0,0,2,0,3,0,778,0,4,0,0,0,10,2,13,3,3,834
2024-03-03 23:50:00,3,3,0,0,0,1,0,1,0,602,0,7,0,0,0,8,2,5,2,2,636
2024-03-04 00:00:00,6,3,1,0,0,1,1,1,0,664,2,6,1,1,0,6,5,5,3,2,708
2024-03-04 00:10:00,3,1,0,0,0,0,3,0,1,812,0,4,0,0,0,5,3,6,3,2,843
2024-03-04 00:20:00,3,3,0,0,0,0,0,0,0,759,0,6,0,0,0,4,4,8,3,3,793
2024-03-04 00:30:00,6,4,0,0,0,0,0,0,0,545,2,6,1,1,0,3,1,5,1,1,576
2024-03-04 00:40:00,3,9,1,0,0,2,0,3,0,457,1,1,1,1,0,1,2,2,0,0,484
2024-03-04 00:50:00,8,7,0,0,0,1,0,1,0,113,2,9,1,2,0,1,1,1,1,1,149
2024-03-04 01:00:00,15,3,1,0,1,1,0,1,0,71,0,6,0,0,0,2,0,4,0,0,105
2024-03-04 01:10:00,21,2,0,0,0,1,2,3,1,183,0,2,0,0,0,3,2,5,3,3,231
2024-03-04 01:20:00,22,6,0,0,0,0,1,0,1,303,2,6,2,2,0,2,4,1,2,2,356
2024-03-04 01:30:00,2,3,0,0,0,1,0,1,0,265,0,1,0,0,0,0,2,0,4,2,281
2024-03-04 01:40:00,3,4,1,0,0,2,3,2,0,380,2,2,1,2,0,6,3,7,1,1,420
2024-03-04 01:50:00,9,0,0,0,0,0,0,0,0,205,0,4,0,0,0,0,0,0,0,0,218
2024-03-04 02:00:00,3,1,1,0,0,0,0,0,0,39,1,3,0,1,0,0,0,0,0,0,49
2024-03-04 02:10:00,2,0,0,0,1,3,0,3,0,118,0,0,0,0,0,0,0,0,0,0,127
2024-03-04 02:20:00,25,2,1,0,0,0,1,0,0,43,0,3,0,0,0,1,2,2,2,2,84
2024-03-04 02:30:00,4,1,0,0,0,0,2,0,1,164,0,0,0,0,0,3,0,4,0,0,179
2024-03-04 02:40:00,4,2,0,0,0,1,3,0,1,81,2,4,1,2,0,1,0,1,0,0,103
2024-03-04 02:50:00,15,2,2,0,0,0,1,0,0,132,1,5,0,0,0,0,1,0,1,0,160
2024-03-04 03:00:00,29,2,0,0,0,1,1,1,1,163,1,4,0,0,0,1,0,1,0,1,206
2024-03-04 03:10:00,11,3,0,0,0,0,0,0,0,374,0,4,0,0,0,0,0,0,0,0,392
2024-03-04 03:20:00,3,0,0,0,0,0,0,0,0,40,2,3,0,0,0,1,0,1,0,0,50
2024-03-04 03:30:00,2,1,0,0,0,1,0,1,0,349,0,2,0,0,0,1,0,1,0,0,358
2024-03-04 03:40:00,2,2,0,0,2,5,3,7,0,179,1,5,1,1,0,2,3,3,0,1,217
2024-03-04 03:50:00,4,4,0,0,1,2,0,5,0,162,0,6,0,0,0,0,0,0,0,0,184
2024-03-04 04:00:00,3,5,1,0,0,0,0,0,0,123,0,3,0,0,0,0,0,0,0,0,135
2024-03-04 04:10:00,2,4,1,0,0,3,0,2,0,141,1,2,1,2,0,1,0,3,0,0,163
2024-03-04 04:20:00,4,3,0,0,3,2,0,2,0,43,1,3,0,0,0,5,0,5,0,0,71
2024-03-04 04:30:00,3,6,1,0,1,4,0,4,0,61,1,3,0,0,0,4,1,4,2,1,96
2024-03-04 04:40:00,3,1,0,0,1,4,1,4,0,139,4,7,1,3,0,6,3,7,0,0,184
2024-03-04 04:50:00,13,12,1,0,2,3,2,3,0,182,3,12,1,3,0,4,3,6,2,2,254
2024-03-04 05:00:00,5,14,1,0,1,2,1,2,1,433,3,3,2,2,0,5,7,7,3,2,494
2024-03-04 05:10:00,13,9,1,0,1,0,0,0,0,231,3,13,1,3,0,6,3,5,3,4,296
2024-03-04 05:20:00,10,19,1,0,2,7,2,8,1,70,2,12,1,1,0,5,1,6,1,1,150
2024-03-04 05:30:00,17,28,1,0,3,12,3,18,2,143,3,28,2,6,0,6,4,7,3,3,289
2024-03-04 05:40:00,17,26,3,1,1,10,3,9,3,129,5,26,5,7,0,8,3,10,0,0,266
2024-03-04 05:50:00,7,22,0,2,1,12,5,13,5,149,16,23,4,4,0,12,3,16,1,2,297
2024-03-04 06:00:00,20,20,1,1,3,13,3,22,2,106,4,28,3,7,0,6,2,11,3,2,257
2024-03-04 06:10:00,23,21,4,0,7,18,5,24,4,88,3,27,1,3,0,6,7,8,4,4,257
2024-03-04 06:20:00,27,29,0,2,7,19,5,18,4,251,8,33,6,6,0,16,8,13,7,3,462
2024-03-04 06:30:00,34,48,4,0,1,16,7,14,5,116,5,51,5,7,0,11,7,20,8,9,368
2024-03-04 06:40:00,23,38,3,0,10,26,8,18,7,117,8,39,9,9,0,14,4,36,4,3,376
2024-03-04 06:50:00,23,33,2,1,7,25,9,17,11,107,10,29,8,8,0,15,13,12,11,11,352
2024-03-04 07:00:00,29,29,1,0,9,22,5,16,4,106,8,34,5,7,0,131,16,9,10,10,451
2024-03-04 07:10:00,23,31,4,2,14,45,6,16,3,94,11,26,7,10,0,24,13,17,13,11,370
2024-03-04 07:20:00,31,24,1,3,13,33,10,17,11,126,6,18,6,6,0,32,16,16,11,9,389
2024-03-04 07:30:00,37,18,3,3,18,42,12,17,12,107,12,20,8,9,0,37,15,15,14,6,405
2024-03-04 07:40:00,33,19,4,3,24,64,15,11,15,98,13,11,10,10,0,49,21,22,9,12,443
2024-03-04 07:50:00,28,16,6,4,29,382,16,15,12,115,15,3,10,13,0,37,23,19,11,7,761
2024-03-04 08:00:00,26,20,6,4,22,49,14,14,9,109,16,12,13,12,0,37,15,15,12,9,414
2024-03-04 08:10:00,31,8,9,3,26,59,13,14,11,90,15,16,8,13,0,41,21,18,13,12,421
2024-03-04 08:20:00,28,28,4,2,19,30,16,14,13,116,15,12,12,15,0,39,31,18,20,17,449
2024-03-04 08:30:00,19,31,6,0,15,37,9,19,9,124,18,14,11,13,0,34,17,18,16,9,419
2024-03-04 08:40:00,34,17,2,6,22,43,14,14,7,103,17,21,17,14,0,45,32,17,12,17,454
2024-03-04 08:50:00,16,26,6,2,22,50,15,17,11,90,18,14,12,12,0,34,12,13,11,11,392
2024-03-04 09:00:00,27,28,2,1,15,25,12,12,13,112,14,22,11,13,0,25,18,14,15,12,391
2024-03-04 09:10:00,36,21,5,2,5,21,9,21,7,104,13,30,11,19,0,170,16,19,12,15,536
2024-03-04 09:20:00,32,21,5,2,13,32,9,13,10,101,12,19,12,12,0,37,18,14,9,11,382
2024-03-04 09:30:00,34,32,3,0,12,26,11,22,7,125,14,12,12,12,0,27,19,22,12,12,414
2024-03-04 09:40:00,30,16,3,3,35,33,15,22,9,130,9,15,8,9,0,37,28,22,25,19,468
2024-03-04 09:50:00,23,29,7,1,5,15,9,17,9,110,14,15,12,14,0,34,18,18,17,11,378
2024-03-04 10:00:00,35,19,1,2,6,21,12,18,9,104,11,13,11,11,0,30,11,18,27,11,370
2024-03-04 10:10:00,36,31,5,3,10,21,8,14,12,99,12,19,6,7,0,34,20,26,16,16,395
2024-03-04 10:20:00,25,28,4,0,5,21,15,18,11,80,8,27,6,6,0,43,20,23,15,13,368
2024-03-04 10:30:00,29,22,5,2,9,24,13,16,16,91,12,23,8,8,0,32,16,18,19,14,377
2024-03-04 10:40:00,35,25,3,3,9,18,8,17,9,79,17,39,12,14,0,28,10,13,6,8,353
2024-03-04 10:50:00,29,21,9,2,9,26,14,21,12,82,13,25,10,12,0,38,10,23,9,11,376
2024-03-04 11:00:00,32,26,8,2,3,22,16,13,10,77,8,30,7,7,0,37,15,24,16,10,363
2024-03-04 11:10:00,17,22,6,4,10,19,16,15,13,82,9,25,10,12,0,30,18,24,14,14,360
2024-03-04 11:20:00,13,28,8,4,7,19,12,18,9,102,9,18,8,7,0,41,15,19,12,13,362
2024-03-04 11:30:00,19,16,1,2,8,25,9,21,5,75,16,9,11,14,0,40,16,23,20,15,345
2024-03-04 11:40:00,17,21,6,2,6,18,13,11,9,90,14,22,10,14,0,54,16,22,14,11,370
2024-03-04 11:50:00,14,19,4,2,8,24,15,21,12,106,12,10,10,10,0,47,20,18,18,13,383
2024-03-04 12:00:00,7,21,3,7,11,23,7,17,7,83,14,22,14,15,0,49,23,24,22,18,387
2024-03-04 12:10:00,20,20,5,2,10,20,7,18,5,107,13,18,12,11,0,44,20,24,18,17,391
2024-03-04 12:20:00,12,23,3,2,7,18,8,20,8,105,15,17,10,13,0,45,20,20,17,17,380
2024-03-04 12:30:00,19,19,8,3,8,25,12,18,7,93,10,24,8,8,0,43,19,29,16,14,383
2024-03-04 12:40:00,7,17,4,6,5,20,9,22,8,87,21,19,19,20,0,35,17,19,13,18,366
2024-03-04 12:50:00,21,20,6,5,4,20,5,13,4,86,17,12,11,11,0,48,18,23,14,16,354
