datetime,D11Z,D21Z,V22Z,D31Z,V32Z,V33Z,D41Z,V42Z,D51Z,D52Z,V53Z,V54Z,D81Z,D82Z,V83Z,V84Z,D111Z,D112Z,V113Z,V114Z,D121Z,D122Z,V123Z,V124Z,V221Z,V222Z,Total
2024-03-02 09:30:00,36,35,21,37,14,15,28,18,31,14,11,10,6,19,6,6,6,24,3,10,18,19,9,6,0,0,402
2024-03-02 09:40:00,58,49,21,35,9,6,52,10,28,17,10,10,8,16,8,4,8,32,4,14,25,7,10,7,0,0,448
2024-03-02 09:50:00,63,57,26,41,12,11,68,14,36,19,13,13,9,11,7,4,9,33,6,17,18,11,8,9,0,0,515
2024-03-02 10:00:00,56,56,18,40,19,15,34,19,33,21,10,13,11,15,8,7,2,31,1,17,15,12,40,9,0,0,502
2024-03-02 10:10:00,53,53,22,46,25,13,48,19,38,25,10,15,7,14,5,9,3,39,2,17,20,14,13,10,0,0,520
2024-03-02 10:20:00,524,48,21,31,15,23,37,21,47,28,13,14,16,16,11,7,10,32,2,21,20,9,10,10,0,0,986
2024-03-02 10:30:00,647,60,21,34,15,5,43,11,34,24,4,13,7,37,6,5,5,30,5,22,13,10,14,10,0,0,1075
2024-03-02 10:40:00,85,59,29,43,7,5,48,11,42,28,15,16,15,31,11,9,8,35,5,18,17,11,12,5,0,0,565
2024-03-02 10:50:00,1565,54,19,53,12,6,45,18,37,29,3,8,15,24,16,7,9,45,5,19,19,17,18,24,0,0,2067
2024-03-02 11:00:00,590,46,27,37,17,16,46,20,39,39,5,18,10,14,9,3,8,50,4,21,20,14,16,13,0,0,1082
2024-03-02 11:10:00,343,48,22,47,18,13,44,16,42,35,2,9,17,24,11,10,12,41,6,24,21,21,14,15,0,0,855
2024-03-02 11:20:00,615,54,26,47,22,20,55,21,36,28,11,14,17,19,12,10,8,33,3,18,21,11,15,8,0,0,1124
2024-03-02 11:30:00,59,52,21,45,7,7,46,19,39,27,5,14,19,26,11,8,6,43,3,24,19,13,18,14,0,0,545
2024-03-02 11:40:00,56,54,20,42,11,9,51,17,28,22,13,12,16,25,10,8,5,42,2,21,24,8,14,6,0,0,516
2024-03-02 11:50:00,50,49,26,45,9,6,53,7,33,36,4,9,13,23,14,11,9,54,4,17,21,17,14,15,0,0,539
2024-03-02 12:00:00,65,58,24,41,20,20,51,22,35,24,7,12,21,30,15,8,7,42,4,16,22,14,17,12,0,0,587
2024-03-02 12:10:00,123,66,22,35,11,11,42,21,41,28,5,15,14,23,9,10,8,50,5,16,27,21,14,15,0,0,632
2024-03-02 12:20:00,369,51,13,39,13,16,45,14,42,29,15,14,16,18,12,9,6,44,3,21,27,21,26,19,0,0,882
2024-03-02 12:30:00,1161,36,7,56,41,22,54,13,39,28,8,14,17,32,11,6,5,54,3,13,17,12,13,12,0,0,1674
2024-03-02 12:40:00,116,31,20,42,42,14,45,20,35,21,10,14,19,26,13,11,14,60,8,41,28,18,14,15,0,0,677
2024-03-02 12:50:00,1553,51,41,55,59,27,57,16,37,32,6,13,19,74,11,12,10,57,7,20,24,10,15,9,0,0,2215
2024-03-02 13:00:00,782,28,44,53,38,14,64,18,42,16,15,14,15,30,13,9,11,63,10,18,23,15,19,17,0,0,1371
2024-03-02 13:10:00,625,30,33,52,43,19,53,16,29,26,1,7,19,33,15,18,11,47,10,15,20,20,16,17,0,0,1175
2024-03-02 13:20:00,719,22,26,63,35,10,55,17,36,33,9,14,22,21,12,10,11,60,6,24,26,16,20,15,0,0,1282
2024-03-02 13:30:00,40,24,33,50,38,17,48,15,35,25,14,13,18,23,15,11,8,52,5,16,26,19,19,14,0,0,578
2024-03-02 13:40:00,72,28,52,49,47,18,48,20,45,31,35,18,15,19,14,11,12,78,3,19,23,16,17,14,0,0,704
2024-03-02 13:50:00,28,32,40,44,34,15,37,15,33,31,10,15,20,21,14,6,14,53,9,13,34,18,15,11,0,0,562
2024-03-02 14:00:00,38,29,48,46,29,15,62,7,28,27,3,14,25,25,25,13,15,52,10,16,19,15,15,10,0,0,586
2024-03-02 14:10:00,36,33,40,50,34,16,51,14,30,25,11,12,20,27,16,7,13,55,9,16,23,11,15,6,0,0,570
2024-03-02 14:20:00,64,25,25,55,32,15,58,21,34,14,14,10,23,22,14,10,10,48,7,22,58,20,13,15,0,0,629
2024-03-02 14:30:00,1216,38,23,48,42,18,52,17,38,22,10,18,15,80,12,7,6,60,5,22,28,17,18,15,0,0,1827
2024-03-02 14:40:00,180,31,33,54,38,20,52,18,42,25,9,14,21,26,12,8,8,65,4,25,29,27,17,12,0,0,770
2024-03-02 14:50:00,1701,34,37,47,43,23,42,20,41,21,8,15,16,26,10,8,12,56,11,22,21,16,13,12,0,0,2255
2024-03-02 15:00:00,668,24,29,45,37,15,63,20,49,26,9,16,26,50,17,16,9,68,5,15,12,9,10,10,0,0,1248
2024-03-02 15:10:00,368,47,58,48,51,23,96,13,32,23,10,13,16,67,11,9,13,58,7,13,31,21,19,12,0,0,1059
2024-03-02 15:20:00,860,26,44,45,36,16,56,24,35,30,15,12,17,17,13,7,8,73,5,24,30,28,20,13,0,0,1454
2024-03-02 15:30:00,11,19,32,46,31,13,53,10,38,21,18,15,20,31,13,12,9,55,3,19,25,11,14,11,0,0,530
2024-03-02 15:40:00,41,19,17,47,31,18,53,20,33,27,2,14,16,26,15,12,11,52,8,20,30,13,14,14,0,0,553
2024-03-02 15:50:00,27,21,38,43,16,14,54,14,40,28,10,11,6,14,7,6,8,53,4,15,29,28,16,17,0,0,519
2024-03-02 16:00:00,9,31,46,50,42,14,41,16,20,11,10,10,21,28,18,12,3,41,1,11,16,19,14,11,0,0,495
2024-03-02 16:10:00,72,23,24,43,12,7,54,10,30,23,12,14,17,25,13,11,12,62,10,25,21,16,12,11,0,0,559
2024-03-02 16:20:00,414,12,14,33,18,18,52,19,39,15,19,14,12,64,11,9,7,54,2,16,20,11,14,8,0,0,895
2024-03-02 16:30:00,1103,21,28,54,17,10,63,15,28,18,12,15,16,45,13,9,8,51,7,16,19,6,14,6,0,0,1594
2024-03-02 16:40:00,58,17,31,31,13,17,51,19,38,20,13,16,13,26,12,16,9,50,4,12,23,18,16,12,0,0,535
2024-03-02 16:50:00,956,27,29,46,9,7,61,11,27,23,12,11,11,22,11,8,19,52,4,18,27,18,15,12,0,0,1436
2024-03-02 17:00:00,557,27,28,47,13,5,40,13,31,17,9,13,24,30,9,10,10,50,3,20,18,21,14,12,0,0,1021
2024-03-02 17:10:00,223,29,36,46,9,5,61,20,40,23,14,16,20,28,14,15,7,49,1,17,26,17,18,10,0,0,744
2024-03-02 17:20:00,1035,20,26,52,12,9,63,22,35,25,3,10,12,26,10,12,9,47,5,20,19,18,16,14,0,0,1520
2024-03-02 17:30:00,55,23,28,28,11,12,62,9,32,17,10,12,14,30,15,14,8,60,4,21,18,11,18,8,0,0,520
2024-03-02 17:40:00,57,24,28,40,17,13,59,10,33,18,11,11,27,49,16,16,6,55,1,16,16,17,13,13,0,0,566
2024-03-02 17:50:00,60,21,37,44,14,11,65,12,35,15,13,9,10,20,12,15,5,45,2,13,23,14,13,10,0,0,518
2024-03-02 18:00:00,72,32,25,43,10,10,57,16,36,29,6,16,15,30,13,11,6,50,3,15,25,17,17,12,0,0,566
2024-03-02 18:10:00,110,20,31,44,13,11,63,15,34,23,23,10,19,28,22,12,7,60,3,13,21,12,36,14,0,0,644
2024-03-02 18:20:00,287,26,29,44,2,5,44,23,25,13,20,15,15,34,12,10,5,52,3,23,23,13,16,15,0,0,754
2024-03-02 18:30:00,890,27,32,50,21,16,45,23,37,17,17,17,12,23,12,12,4,60,3,51,18,7,24,11,0,0,1429
2024-03-02 18:40:00,48,27,32,47,23,15,64,19,24,12,31,17,16,16,10,14,8,61,6,46,15,12,15,10,0,0,588
2024-03-02 18:50:00,1048,26,37,37,7,7,52,9,29,18,7,17,14,82,15,11,10,48,11,33,21,31,21,12,0,0,1603
2024-03-02 19:00:00,642,35,32,54,14,12,50,17,21,12,30,14,9,16,16,11,6,56,4,35,22,10,21,14,0,0,1153
2024-03-02 19:10:00,70,24,35,34,29,20,31,19,26,13,25,25,13,17,13,5,9,44,7,30,18,9,20,11,0,0,547
2024-03-02 19:20:00,862,21,30,47,16,8,32,17,33,13,19,20,16,22,15,12,6,37,9,32,23,11,21,13,0,0,1335
2024-03-02 19:30:00,59,28,41,41,2,1,36,23,24,16,22,18,13,19,14,11,5,38,8,41,24,13,18,17,0,0,532
2024-03-02 19:40:00,39,11,25,48,28,19,39,30,33,9,19,8,10,15,13,14,9,36,6,46,27,17,25,17,0,0,543
2024-03-02 19:50:00,63,17,34,53,19,10,27,21,19,15,25,18,12,24,17,10,7,37,6,46,21,14,28,13,0,0,556
2024-03-02 20:00:00,35,16,32,27,25,17,23,13,15,7,22,9,5,17,7,14,7,46,8,53,13,16,18,16,0,0,461
2024-03-02 20:10:00,55,12,22,102,25,17,20,15,15,6,11,6,7,11,8,7,3,63,1,41,16,17,21,14,0,0,515
2024-03-02 20:20:00,375,19,20,38,21,20,24,12,23,9,24,15,8,13,5,7,4,31,3,34,16,17,19,11,0,0,768
2024-03-02 20:30:00,1161,7,14,35,30,21,30,18,22,11,25,14,12,14,14,4,3,39,2,32,16,9,14,9,0,0,1556
2024-03-02 20:40:00,30,9,21,29,14,12,23,18,20,9,19,11,9,12,15,5,2,31,1,35,13,7,20,12,0,0,377
2024-03-02 20:50:00,1285,16,24,32,41,39,31,38,14,9,20,13,9,13,9,5,5,27,3,29,18,9,21,11,0,0,1721
2024-03-02 21:00:00,757,5,17,22,30,20,31,12,10,5,20,8,11,16,11,11,3,29,3,26,9,6,11,8,0,0,1081
2024-03-02 21:10:00,31,8,22,32,33,17,27,16,17,6,16,6,4,13,6,5,2,26,1,35,11,11,18,19,0,0,382
2024-03-02 21:20:00,1117,7,19,41,21,16,36,18,22,8,20,10,4,10,7,6,4,29,1,32,20,9,18,8,0,0,1483
2024-03-02 21:30:00,199,12,22,26,27,21,27,19,18,11,18,21,9,9,11,6,4,28,3,34,15,6,15,7,0,0,568
2024-03-02 21:40:00,25,13,20,25,31,19,14,11,13,6,18,5,10,10,10,1,1,25,2,36,13,5,17,7,0,0,337
2024-03-02 21:50:00,27,13,18,27,11,5,19,11,13,1,13,2,4,9,5,5,1,26,2,34,14,12,17,10,0,0,299
2024-03-02 22:00:00,970,11,19,36,18,13,8,10,14,7,16,8,7,14,11,9,2,17,1,19,10,5,13,5,0,0,1243
2024-03-02 22:10:00,208,10,22,23,19,15,27,48,16,4,19,9,8,18,5,9,2,29,4,29,14,14,17,17,0,0,586
2024-03-02 22:20:00,38,10,21,21,29,18,24,21,18,11,24,10,9,7,13,6,0,24,0,32,14,9,21,13,0,0,393
2024-03-02 22:30:00,859,6,16,30,17,12,21,18,16,35,19,18,9,15,14,3,1,23,0,31,14,11,19,9,0,0,1216
2024-03-02 22:40:00,619,11,20,30,17,19,14,14,14,13,21,13,5,14,5,9,3,17,1,29,17,7,21,12,0,0,945
2024-03-02 22:50:00,28,8,23,24,24,17,7,9,12,6,14,9,6,11,6,4,1,14,1,27,12,8,17,10,0,0,298
2024-03-02 23:00:00,875,6,10,17,15,11,21,21,21,4,26,4,6,12,7,9,4,16,1,29,20,9,24,11,0,0,1179
2024-03-02 23:10:00,559,6,20,16,28,14,18,13,9,4,20,5,6,8,7,4,5,15,7,23,12,9,14,15,0,0,837
2024-03-02 23:20:00,13,4,13,10,12,10,14,16,14,7,17,8,5,10,6,8,1,9,1,16,7,7,12,9,0,0,229
2024-03-02 23:30:00,16,5,7,22,19,14,10,12,7,6,13,10,5,6,5,4,0,10,0,19,6,7,8,6,0,0,217
2024-03-02 23:40:00,11,3,10,19,27,16,11,9,7,3,13,3,6,6,5,5,1,14,1,27,17,8,19,6,0,0,247
2024-03-02 23:50:00,26,14,21,21,18,9,8,8,11,2,17,2,3,2,3,1,6,14,3,29,9,6,14,9,0,0,256
2024-03-03 00:00:00,8,1,7,21,22,20,5,5,7,2,13,2,7,9,9,3,1,12,2,14,8,5,11,8,0,0,202
2024-03-03 00:10:00,12,7,11,13,25,16,9,9,7,2,19,3,4,2,4,0,1,10,0,13,9,4,9,6,0,0,195
2024-03-03 00:20:00,1484,2,9,11,20,9,11,11,6,1,14,2,3,11,6,6,3,13,2,28,18,5,7,5,0,0,1687
2024-03-03 00:30:00,30,6,16,11,19,12,7,6,9,4,10,7,5,8,6,2,3,11,0,15,7,4,10,6,0,0,214
2024-03-03 00:40:00,241,3,9,17,21,11,10,10,2,0,10,0,3,1,2,1,0,4,0,8,7,6,10,6,0,0,382
2024-03-03 00:50:00,1076,0,3,10,11,11,8,7,6,2,11,2,5,8,4,6,0,11,0,18,10,4,13,4,0,0,1230
2024-03-03 01:00:00,729,4,8,31,9,7,5,5,5,0,9,0,1,13,2,9,1,9,1,17,7,5,14,6,0,0,897
2024-03-03 01:10:00,499,7,11,7,12,11,8,9,6,1,15,1,3,2,3,1,0,9,0,14,6,2,8,3,0,0,638
2024-03-03 01:20:00,9,2,6,9,12,9,3,3,6,3,12,3,4,7,6,2,2,11,2,22,6,3,11,3,0,0,156
2024-03-03 01:30:00,762,7,11,13,21,16,6,6,6,3,10,2,3,6,3,5,0,5,0,13,4,1,5,2,0,0,910
2024-03-03 01:40:00,326,2,5,6,9,4,11,7,4,1,16,1,3,2,4,2,0,10,0,13,4,1,4,1,0,0,436
2024-03-03 01:50:00,10,4,6,8,11,5,7,8,6,1,17,3,6,12,9,4,0,5,0,7,4,1,6,0,0,0,140
2024-03-03 02:00:00,14,5,10,6,12,5,2,2,4,3,7,3,3,6,2,1,4,5,0,10,7,2,8,3,0,0,124
2024-03-03 02:10:00,8,3,7,2,4,2,6,6,2,2,10,2,3,2,3,0,1,1,1,3,2,2,3,2,0,0,77
2024-03-03 02:20:00,6,3,5,30,8,7,5,5,9,4,14,6,2,1,3,0,1,10,1,18,3,0,4,0,0,0,145
2024-03-03 02:30:00,9,2,5,8,13,11,6,6,4,1,10,2,6,7,6,5,0,1,0,3,1,1,2,1,0,0,110
2024-03-03 02:40:00,10,1,3,6,7,5,4,4,2,0,3,0,2,3,2,2,2,8,1,15,4,2,9,2,0,0,97
2024-03-03 02:50:00,1948,0,1,4,5,4,2,2,5,3,7,4,2,12,2,4,0,3,0,3,5,0,4,0,0,0,2020
2024-03-03 03:00:00,219,1,8,6,10,8,5,5,3,1,8,0,2,2,1,2,1,4,1,13,3,2,5,3,0,0,313
2024-03-03 03:10:00,6,3,8,7,10,6,3,3,1,1,11,2,0,1,0,1,0,6,0,11,2,0,2,0,0,0,84
2024-03-03 03:20:00,5,1,2,4,4,3,1,1,2,1,4,1,0,6,0,1,0,2,0,7,2,2,2,3,0,0,54
2024-03-03 03:30:00,44,0,3,4,5,3,2,2,3,0,5,0,1,7,1,3,0,2,0,2,2,2,3,2,0,0,96
2024-03-03 03:40:00,1100,1,5,7,9,6,2,2,4,1,7,1,1,1,1,0,0,5,0,7,1,0,0,0,0,0,1161
2024-03-03 03:50:00,7,4,7,3,8,1,1,1,3,0,3,0,2,5,4,1,0,5,0,11,2,1,2,2,0,0,73
2024-03-03 04:00:00,6,1,1,4,6,4,3,4,3,2,6,3,0,3,0,0,0,1,0,1,4,0,5,0,0,0,57
2024-03-03 04:10:00,2,0,2,5,8,7,2,2,3,1,6,1,2,1,0,1,1,7,1,12,3,0,5,0,0,0,72
2024-03-03 04:20:00,12,1,1,3,4,2,1,1,4,0,6,1,2,6,5,1,0,3,0,5,4,1,5,1,0,0,69
2024-03-03 04:30:00,15,3,5,4,11,5,6,7,3,1,4,1,2,9,2,1,1,5,1,6,4,0,3,0,0,0,99
2024-03-03 04:40:00,4,2,5,9,14,9,6,4,4,4,14,4,2,3,4,2,1,6,0,9,4,0,7,0,0,0,117
2024-03-03 04:50:00,22,0,3,4,8,5,10,9,8,2,15,2,2,2,2,0,0,2,0,5,5,1,6,1,0,0,114
2024-03-03 05:00:00,7,2,7,1,6,1,12,11,4,1,14,1,2,5,0,1,0,7,0,10,7,0,9,2,0,0,110
2024-03-03 05:10:00,3,1,3,6,7,7,12,8,9,2,14,1,1,2,2,1,0,6,0,10,6,1,10,1,0,0,113
2024-03-03 05:20:00,1348,1,4,10,13,9,6,5,5,3,11,2,0,2,0,1,3,5,0,6,2,4,4,2,0,0,1446
2024-03-03 05:30:00,217,4,9,6,10,6,6,8,4,0,6,0,4,5,6,0,0,7,0,7,3,2,4,2,0,0,316
2024-03-03 05:40:00,5,2,5,8,11,10,12,9,3,0,10,4,0,0,0,0,1,4,1,10,2,0,4,0,0,0,101
2024-03-03 05:50:00,18,2,5,4,7,3,6,7,4,1,10,1,2,9,1,0,0,7,0,10,3,1,4,2,0,0,107
2024-03-03 06:00:00,720,2,4,5,10,5,9,6,3,1,10,2,1,3,1,0,0,6,0,10,1,0,2,0,0,0,801
2024-03-03 06:10:00,573,4,9,63,11,6,4,4,2,0,6,0,1,1,3,1,0,3,0,4,3,0,3,0,0,0,701
2024-03-03 06:20:00,9,0,4,11,12,11,1,1,5,1,6,2,1,5,1,1,0,2,0,3,7,2,9,3,0,0,97
2024-03-03 06:30:00,10,4,8,14,18,15,1,2,3,2,3,1,2,9,2,2,1,4,0,5,2,0,4,0,0,0,112
2024-03-03 06:40:00,9,3,9,8,13,7,2,4,6,1,5,1,1,0,1,0,0,7,0,12,5,2,6,2,0,0,104
2024-03-03 06:50:00,4,2,4,5,8,5,9,10,4,1,5,1,0,3,0,0,0,4,0,6,3,2,4,2,0,0,82
2024-03-03 07:00:00,6,3,6,3,2,2,4,4,4,0,4,0,0,0,0,0,0,2,0,3,6,2,5,2,0,0,58
2024-03-03 07:10:00,5,3,5,8,9,8,6,6,7,1,11,1,2,2,2,1,0,9,0,10,5,1,5,1,0,0,108
2024-03-03 07:20:00,12,3,7,7,3,3,3,3,2,0,2,0,2,5,2,1,2,2,0,2,2,0,2,0,0,0,65
2024-03-03 07:30:00,7,2,6,8,7,5,6,8,5,1,5,1,3,3,3,2,0,6,0,6,3,1,3,1,0,0,92
2024-03-03 07:40:00,88,5,9,5,3,3,6,6,3,0,3,0,1,2,1,1,0,7,0,7,2,2,3,2,0,0,159
2024-03-03 07:50:00,960,0,5,7,8,7,7,7,4,1,4,1,4,6,4,1,2,6,1,6,10,2,7,2,0,0,1062
2024-03-03 08:00:00,7,1,6,3,3,3,8,8,2,1,2,1,1,5,2,2,1,5,1,6,2,0,2,0,0,0,72
2024-03-03 08:10:00,3,2,3,7,8,8,7,6,6,1,6,2,2,2,3,2,1,5,1,6,3,2,4,2,0,0,92
2024-03-03 08:20:00,17,2,3,16,10,9,14,10,8,5,8,4,3,5,3,0,0,12,1,10,4,0,4,0,0,0,148
2024-03-03 08:30:00,737,6,9,6,8,6,14,13,5,1,5,1,6,11,6,2,0,11,0,9,6,1,6,1,0,0,870
2024-03-03 08:40:00,676,3,11,15,13,13,12,9,7,2,7,2,1,5,1,1,1,14,0,17,5,3,4,3,0,0,825
2024-03-03 08:50:00,20,5,19,19,14,14,22,15,12,2,13,3,5,10,5,0,1,14,0,12,6,3,8,4,0,0,226
2024-03-03 09:00:00,14,5,11,17,11,9,14,12,15,3,14,3,6,10,5,3,2,20,0,18,10,3,9,4,0,0,218
2024-03-03 09:10:00,22,8,20,21,19,13,11,11,17,9,13,7,3,9,3,2,1,19,0,15,39,3,10,2,0,0,277
2024-03-03 09:20:00,26,12,26,19,15,15,23,16,20,8,16,6,8,12,7,2,2,22,0,14,14,2,12,2,0,0,299
2024-03-03 09:30:00,36,13,25,32,18,19,20,19,25,17,23,12,2,6,2,2,1,22,0,14,18,10,12,7,0,0,355
2024-03-03 09:40:00,31,9,26,27,3,3,38,21,26,12,16,10,2,9,4,2,2,13,1,13,10,3,13,3,0,0,297
2024-03-03 09:50:00,157,15,32,31,11,10,34,17,12,9,12,6,11,8,10,4,2,31,0,18,17,3,14,3,0,0,467
2024-03-03 10:00:00,809,9,19,20,16,14,25,19,18,4,12,4,11,12,10,1,2,19,2,20,20,11,16,12,0,0,1105
2024-03-03 10:10:00,508,19,24,33,15,6,23,17,22,6,22,6,6,12,7,1,2,19,0,10,42,9,10,36,0,0,855
2024-03-03 10:20:00,1992,10,29,38,15,0,26,12,17,6,16,8,13,19,7,6,1,28,0,14,81,8,13,7,0,0,2366
2024-03-03 10:30:00,1187,10,17,31,38,13,27,17,19,7,17,6,5,9,6,3,2,21,0,13,15,11,12,8,0,0,1494
2024-03-03 10:40:00,434,17,30,33,21,18,28,15,20,13,13,10,10,4,11,1,1,41,1,18,9,2,10,3,0,0,763
2024-03-03 10:50:00,1113,15,27,44,21,16,21,18,18,6,15,3,10,13,11,5,5,31,1,22,13,9,13,7,0,0,1457
2024-03-03 11:00:00,126,17,25,36,21,20,18,10,14,6,18,7,4,20,4,4,2,44,0,18,8,4,8,5,0,0,439
2024-03-03 11:10:00,41,15,26,36,14,15,27,11,21,7,14,7,10,17,10,6,2,25,2,20,16,5,13,5,0,0,365
2024-03-03 11:20:00,40,10,24,40,19,19,30,20,14,6,10,7,8,10,8,5,1,38,0,21,16,4,14,4,0,0,368
2024-03-03 11:30:00,40,10,17,31,16,16,32,21,26,12,16,9,13,16,15,6,5,32,1,21,17,8,17,7,0,0,404
2024-03-03 11:40:00,113,19,24,39,14,13,38,20,17,8,16,7,9,7,8,3,3,36,1,17,20,12,17,10,0,0,471
2024-03-03 11:50:00,37,7,30,43,34,67,35,20,16,6,15,6,10,12,8,5,4,20,2,20,14,10,12,10,0,0,443
2024-03-03 12:00:00,1204,10,32,62,23,17,38,18,32,15,17,12,13,17,10,4,6,43,3,19,18,7,14,7,0,0,1641
2024-03-03 12:10:00,432,15,42,38,10,10,35,19,31,18,15,9,13,16,9,9,1,41,7,21,18,6,11,6,0,0,832
2024-03-03 12:20:00,1437,17,26,28,20,20,38,18,29,13,14,11,11,13,11,6,3,57,3,24,22,9,21,54,0,0,1905
2024-03-03 12:30:00,644,19,26,51,19,11,43,19,35,20,9,12,19,28,15,9,4,59,3,18,17,9,16,14,0,0,1119
2024-03-03 12:40:00,609,12,26,38,9,7,33,21,26,25,9,12,11,17,10,7,11,35,6,20,12,6,12,7,0,0,981
2024-03-03 12:50:00,1249,19,30,49,25,15,44,28,34,13,22,11,15,18,13,6,2,47,1,22,18,16,13,8,0,0,1718
2024-03-03 13:00:00,71,14,30,36,13,8,49,11,33,13,42,11,13,21,15,12,5,35,3,25,20,10,17,10,0,0,517
2024-03-03 13:10:00,39,10,24,27,15,16,42,23,26,20,13,13,14,19,13,9,2,31,2,18,20,15,18,15,0,0,444
2024-03-03 13:20:00,163,28,35,36,14,9,38,20,25,12,12,10,12,21,15,5,3,31,3,20,14,7,9,7,0,0,549
2024-03-03 13:30:00,53,22,35,47,21,16,33,12,30,13,13,13,14,15,13,7,4,42,0,30,19,10,13,21,0,0,496
2024-03-03 13:40:00,41,15,33,53,23,12,31,15,24,11,11,9,11,16,8,7,3,47,0,14,17,8,14,7,0,0,430
2024-03-03 13:50:00,122,27,25,44,28,17,33,20,32,18,16,11,10,9,12,5,10,47,3,19,24,15,11,14,0,0,572
2024-03-03 14:00:00,1032,11,26,51,12,13,42,13,27,11,20,10,12,17,11,4,4,35,2,22,17,18,12,31,0,0,1453
2024-03-03 14:10:00,752,16,27,51,18,11,58,22,29,14,15,14,12,14,14,7,2,43,2,19,20,13,15,13,0,0,1201
2024-03-03 14:20:00,1946,23,32,55,8,4,139,19,28,11,19,7,21,25,17,15,9,51,4,18,58,16,18,12,0,0,2555
2024-03-03 14:30:00,868,30,33,61,27,12,52,20,30,9,13,8,15,22,16,9,3,44,1,19,17,9,19,9,0,0,1346
2024-03-03 14:40:00,471,25,31,55,24,20,53,16,25,18,12,16,17,19,13,6,4,44,3,21,19,7,14,7,0,0,940
2024-03-03 14:50:00,1069,23,23,71,20,21,45,22,29,18,11,16,18,12,18,8,9,43,4,18,25,11,11,9,0,0,1554
2024-03-03 15:00:00,173,24,30,81,17,16,50,24,31,16,13,18,14,18,11,9,6,45,1,17,16,9,12,9,0,0,660
2024-03-03 15:10:00,45,15,24,45,15,12,52,18,32,19,11,11,13,15,14,6,5,43,2,16,19,14,12,11,0,0,469
2024-03-03 15:20:00,61,22,36,26,19,21,35,20,30,11,15,11,18,28,11,13,12,38,6,22,19,10,15,10,0,0,509
2024-03-03 15:30:00,111,18,32,41,9,8,49,13,24,13,13,6,13,23,13,12,4,26,3,12,20,9,13,8,0,0,493
2024-03-03 15:40:00,75,26,38,30,9,9,49,21,32,13,11,11,14,13,10,7,7,51,3,21,22,19,11,12,0,0,514
2024-03-03 15:50:00,72,17,25,47,15,15,47,22,26,14,18,14,16,18,13,7,5,34,3,22,28,15,13,14,0,0,520
2024-03-03 16:00:00,992,23,31,32,14,12,45,18,27,16,18,12,10,25,8,10,3,28,3,17,17,10,18,9,0,0,1398
2024-03-03 16:10:00,1061,23,32,62,18,18,42,15,29,20,14,15,19,12,14,5,6,38,2,25,22,16,13,13,0,0,1534
2024-03-03 16:20:00,927,16,33,32,18,15,51,17,39,22,17,18,10,14,8,8,5,42,5,26,29,51,17,12,0,0,1432
2024-03-03 16:30:00,564,27,33,32,14,15,35,20,35,32,12,15,18,19,13,7,1,45,1,20,28,11,15,10,0,0,1022
2024-03-03 16:40:00,941,30,30,38,11,10,45,22,24,18,9,10,15,15,10,9,6,32,2,21,17,9,11,10,0,0,1345
2024-03-03 16:50:00,1498,27,29,31,12,13,41,25,30,17,18,15,20,34,17,7,2,32,0,19,16,12,8,8,0,0,1931
2024-03-03 17:00:00,48,19,33,53,9,3,49,10,36,20,14,14,13,16,11,7,4,37,1,16,18,15,20,10,0,0,476
2024-03-03 17:10:00,62,17,31,43,20,17,42,14,36,29,15,22,11,18,11,7,5,39,3,23,20,10,11,10,0,0,516
2024-03-03 17:20:00,254,21,23,29,14,12,51,17,26,18,11,8,9,18,8,7,8,35,2,28,34,21,21,12,0,0,687
2024-03-03 17:30:00,47,22,28,36,7,9,57,16,36,19,11,13,11,17,10,10,0,36,1,23,20,17,12,15,0,0,473
2024-03-03 17:40:00,66,22,32,35,19,20,42,15,28,22,17,14,13,16,10,10,9,38,9,29,23,10,15,9,0,0,523
2024-03-03 17:50:00,231,18,33,38,18,15,46,17,26,12,14,9,15,22,12,9,4,35,2,19,17,9,16,9,0,0,646
2024-03-03 18:00:00,875,31,32,43,21,13,54,22,34,15,18,9,13,17,14,8,6,36,1,21,23,13,11,14,0,0,1344
2024-03-03 18:10:00,359,14,25,41,13,13,47,19,25,21,18,14,17,24,13,12,5,31,4,14,16,11,16,9,0,0,781
2024-03-03 18:20:00,1660,21,27,37,28,17,26,11,21,10,13,13,16,14,7,4,7,33,4,24,24,14,21,18,0,0,2070
2024-03-03 18:30:00,1036,19,35,74,20,16,36,16,27,16,18,13,19,22,19,17,5,33,4,29,14,10,9,11,0,0,1518
2024-03-03 18:40:00,597,21,37,41,27,16,40,21,28,12,13,15,13,17,17,9,6,35,5,35,18,14,21,14,0,0,1072
2024-03-03 18:50:00,1359,25,37,50,20,11,32,15,22,12,15,13,7,11,9,7,4,34,2,33,22,16,16,12,0,0,1784
2024-03-03 19:00:00,140,18,32,30,22,9,35,20,26,9,21,11,9,14,9,1,1,30,2,20,16,11,22,14,0,0,522
2024-03-03 19:10:00,46,19,35,30,23,20,33,21,29,9,18,10,8,9,8,5,6,33,7,36,18,9,12,10,0,0,454
2024-03-03 19:20:00,104,13,29,28,33,13,21,50,22,10,17,8,11,12,12,3,3,33,1,35,21,4,27,5,0,0,515
2024-03-03 19:30:00,53,16,30,37,30,23,21,19,18,9,25,5,3,10,3,6,3,37,2,38,15,9,17,10,0,0,439
