datetime,D1Z,D2Z,D3Z,D4Z,D5Z,D6Z,V21Z,V22Z,V51Z,V52Z,V81Z,V82Z,V211Z,V212Z,V811Z,V812Z,V1111Z,V1112Z,Total
2024-03-02 20:40:00,13,10,15,14,0,13,12,12,16,19,17,18,12,17,12,8,1,0,209
2024-03-02 20:50:00,11,8,15,11,0,15,16,16,16,21,20,7,13,18,11,11,1,0,210
2024-03-02 21:00:00,12,10,14,14,1,13,17,12,18,20,14,7,16,15,11,28,0,0,222
2024-03-02 21:10:00,13,12,18,15,0,15,18,18,18,15,16,11,13,13,16,15,1,0,227
2024-03-02 21:20:00,12,14,20,12,0,9,9,14,9,14,9,10,10,10,19,18,1,0,190
2024-03-02 21:30:00,6,17,13,17,0,9,8,15,11,16,8,11,12,11,12,19,4,0,189
2024-03-02 21:40:00,11,11,16,9,2,17,5,15,10,21,15,6,6,18,11,19,0,0,192
2024-03-02 21:50:00,7,11,10,15,0,8,13,12,12,14,23,9,9,12,10,13,0,0,178
2024-03-02 22:00:00,14,16,19,18,1,17,8,17,9,19,21,14,8,21,14,13,1,0,230
2024-03-02 22:10:00,12,11,24,14,0,10,18,17,14,18,12,3,14,11,19,20,0,0,217
2024-03-02 22:20:00,16,19,26,19,0,10,18,10,14,13,15,13,10,8,20,26,0,0,237
2024-03-02 22:30:00,9,15,14,17,0,9,11,11,11,17,13,10,10,16,11,14,0,0,188
2024-03-02 22:40:00,14,16,20,16,1,15,9,16,13,15,9,12,12,12,18,17,1,0,216
2024-03-02 22:50:00,14,15,21,16,1,9,9,7,7,9,10,7,6,9,17,23,1,0,181
2024-03-02 23:00:00,11,12,13,10,0,8,8,12,8,13,12,9,8,10,12,15,1,0,162
2024-03-02 23:10:00,8,10,11,14,3,6,12,13,11,11,8,12,9,9,5,13,0,0,155
2024-03-02 23:20:00,7,4,8,5,0,10,17,12,11,9,11,4,11,9,5,12,1,0,136
2024-03-02 23:30:00,6,7,9,8,0,5,6,14,6,12,12,5,6,11,4,9,0,0,120
2024-03-02 23:40:00,18,19,32,18,2,11,11,11,14,11,9,5,11,10,33,33,0,0,248
2024-03-02 23:50:00,9,8,11,7,0,6,5,6,5,9,18,4,4,8,10,24,0,0,134
2024-03-03 00:00:00,9,7,10,8,0,15,9,12,7,7,10,4,7,7,6,19,0,0,137
2024-03-03 00:10:00,12,9,15,8,0,5,10,4,11,5,13,3,7,6,12,15,1,0,136
2024-03-03 00:20:00,7,6,9,7,0,8,10,9,8,11,3,5,7,10,8,22,0,0,130
2024-03-03 00:30:00,7,9,9,5,0,3,9,16,8,13,7,6,8,13,7,11,0,0,131
2024-03-03 00:40:00,7,6,6,6,0,4,6,6,5,6,6,3,5,5,6,8,1,0,86
2024-03-03 00:50:00,5,3,7,2,0,6,5,5,7,3,7,0,5,1,11,5,0,0,72
2024-03-03 01:00:00,7,5,8,5,0,5,6,3,7,3,2,2,5,3,14,27,0,0,102
2024-03-03 01:10:00,2,2,3,3,0,2,3,6,3,6,6,2,4,4,1,14,0,0,61
2024-03-03 01:20:00,3,5,7,7,2,4,10,4,7,5,5,3,7,3,5,9,0,0,86
2024-03-03 01:30:00,2,5,3,6,3,2,6,6,6,5,1,3,5,4,5,9,0,0,71
2024-03-03 01:40:00,5,6,7,5,0,6,2,6,2,4,1,4,3,3,8,7,0,0,69
2024-03-03 01:50:00,0,4,2,3,0,5,1,7,1,6,3,1,1,6,1,2,0,0,43
2024-03-03 02:00:00,4,4,4,3,0,4,3,5,2,4,9,3,2,4,3,6,0,0,60
2024-03-03 02:10:00,3,3,3,2,2,5,2,3,3,4,4,3,2,4,4,3,0,0,50
2024-03-03 02:20:00,5,1,6,2,0,4,0,0,0,0,7,0,0,0,2,2,0,0,29
2024-03-03 02:30:00,3,1,4,1,0,4,3,3,2,3,7,1,2,2,2,3,0,0,41
2024-03-03 02:40:00,2,2,2,2,2,1,3,1,3,1,3,3,3,1,4,2,0,0,35
2024-03-03 02:50:00,2,0,1,0,0,4,1,3,1,2,1,0,3,3,2,0,0,0,23
2024-03-03 03:00:00,4,5,4,4,0,0,4,8,3,4,9,4,3,4,0,0,0,0,56
2024-03-03 03:10:00,1,2,1,3,0,5,3,0,3,2,2,2,3,0,1,5,0,0,33
2024-03-03 03:20:00,3,5,4,5,0,1,0,4,0,3,5,5,0,2,2,9,0,0,48
2024-03-03 03:30:00,0,3,1,2,0,1,1,5,1,4,3,2,1,4,2,2,0,0,32
2024-03-03 03:40:00,2,0,2,0,0,2,2,2,2,2,2,0,2,2,0,0,0,0,20
2024-03-03 03:50:00,7,4,6,6,0,0,1,3,1,1,9,5,1,1,6,5,0,0,56
2024-03-03 04:00:00,1,3,2,2,0,1,3,1,2,1,3,0,2,1,2,6,0,0,30
2024-03-03 04:10:00,1,1,1,2,0,1,0,1,0,1,0,1,0,1,2,4,0,0,16
2024-03-03 04:20:00,3,1,3,1,0,2,2,2,2,2,7,1,2,2,0,2,0,0,32
2024-03-03 04:30:00,2,3,3,2,0,3,0,1,1,1,3,1,5,0,2,6,0,0,33
2024-03-03 04:40:00,2,2,2,2,0,0,4,3,4,3,4,2,4,2,0,0,0,0,34
2024-03-03 04:50:00,1,3,2,1,0,1,3,2,4,1,2,1,3,2,2,4,0,0,32
2024-03-03 05:00:00,2,4,5,4,0,2,2,7,2,6,5,2,5,5,4,0,0,0,55
2024-03-03 05:10:00,1,2,2,2,0,1,5,5,4,5,5,0,5,5,2,3,0,0,47
2024-03-03 05:20:00,0,6,3,5,0,1,4,4,4,3,2,3,3,2,5,4,0,0,49
2024-03-03 05:30:00,2,7,2,6,0,3,6,5,7,3,1,8,6,3,2,4,0,0,65
2024-03-03 05:40:00,4,4,4,3,0,4,8,4,9,4,2,2,7,2,4,5,0,0,66
2024-03-03 05:50:00,2,3,2,5,0,0,4,2,3,2,3,3,4,2,0,2,0,0,37
2024-03-03 06:00:00,4,10,4,8,0,6,4,2,4,2,6,9,4,2,3,3,0,0,71
2024-03-03 06:10:00,5,3,7,5,0,0,3,2,3,2,6,1,3,2,5,7,0,0,54
2024-03-03 06:20:00,2,4,3,2,0,1,4,5,5,4,0,1,4,3,4,4,0,0,46
2024-03-03 06:30:00,5,3,6,5,0,1,2,2,2,2,6,3,2,2,5,3,0,0,49
2024-03-03 06:40:00,3,2,3,2,0,5,3,5,3,4,5,2,3,4,1,1,0,0,46
2024-03-03 06:50:00,2,3,3,5,0,2,4,4,3,4,7,4,3,4,1,0,0,0,49
2024-03-03 07:00:00,4,6,5,5,0,2,6,2,5,3,5,7,5,2,1,1,0,0,59
2024-03-03 07:10:00,1,0,1,0,0,3,0,0,0,0,3,0,1,0,0,0,0,0,9
2024-03-03 07:20:00,3,0,3,0,0,2,4,5,4,5,4,0,3,3,0,1,0,0,37
2024-03-03 07:30:00,3,4,1,3,0,1,4,3,5,3,1,3,5,5,0,0,0,0,41
2024-03-03 07:40:00,4,4,4,3,0,1,4,4,7,3,1,3,6,3,2,4,0,0,53
2024-03-03 07:50:00,2,4,2,4,1,2,6,3,8,6,4,5,6,5,0,2,0,0,60
2024-03-03 08:00:00,3,3,3,3,0,5,3,7,3,8,4,2,3,7,0,1,0,0,55
2024-03-03 08:10:00,2,0,2,0,0,9,0,6,0,6,3,0,0,5,0,0,0,0,33
2024-03-03 08:20:00,5,2,5,4,3,7,4,4,3,6,9,2,4,3,0,0,0,0,61
2024-03-03 08:30:00,2,3,3,2,0,3,10,6,11,10,0,0,11,9,7,7,0,0,84
2024-03-03 08:40:00,3,3,4,3,0,11,7,4,7,4,8,2,7,5,1,4,0,0,73
2024-03-03 08:50:00,4,4,6,6,0,6,7,13,8,13,6,3,6,13,3,3,2,0,103
2024-03-03 09:00:00,3,8,5,8,3,4,12,5,15,6,3,5,13,6,3,6,0,0,105
2024-03-03 09:10:00,4,3,6,3,2,8,10,12,10,17,6,1,9,13,2,3,0,0,109
2024-03-03 09:20:00,6,12,8,14,1,1,9,10,12,17,9,9,10,15,5,3,0,0,141
2024-03-03 09:30:00,6,3,8,4,2,10,10,16,20,25,8,1,13,17,2,3,0,0,148
2024-03-03 09:40:00,10,8,12,9,2,7,12,11,14,15,9,9,11,12,6,5,0,0,152
2024-03-03 09:50:00,10,11,11,10,1,12,15,11,19,18,20,11,18,16,2,8,0,0,193
2024-03-03 10:00:00,4,9,6,11,2,9,12,15,18,21,3,5,14,15,4,6,1,0,155
2024-03-03 10:10:00,9,10,12,9,4,8,17,16,23,18,14,10,17,13,4,7,0,0,191
2024-03-03 10:20:00,7,10,10,10,8,11,10,12,29,23,10,7,12,14,3,6,0,0,182
2024-03-03 10:30:00,8,14,11,13,9,11,5,16,19,21,7,14,13,20,7,7,1,0,196
2024-03-03 10:40:00,11,15,12,18,9,16,10,17,18,23,11,14,15,20,4,2,1,0,216
2024-03-03 10:50:00,6,12,9,11,16,15,13,11,17,15,9,8,14,13,4,8,2,0,183
2024-03-03 11:00:00,13,16,14,17,9,15,21,10,26,17,13,13,18,8,3,3,0,0,216
2024-03-03 11:10:00,12,15,16,17,4,10,4,6,7,14,13,14,6,9,4,5,0,0,156
2024-03-03 11:20:00,16,12,17,13,5,5,12,15,19,24,19,6,14,15,7,7,0,0,206
2024-03-03 11:30:00,11,19,16,20,24,21,13,17,23,27,7,14,14,16,10,9,0,0,261
2024-03-03 11:40:00,14,16,20,19,8,8,11,15,13,19,21,9,14,16,6,6,2,0,217
2024-03-03 11:50:00,13,12,17,14,8,9,23,19,25,30,18,9,17,18,3,4,0,0,239
2024-03-03 12:00:00,17,17,26,24,16,14,9,12,17,20,21,12,17,16,9,13,0,0,260
2024-03-03 12:10:00,18,15,23,17,9,9,16,13,22,27,17,10,16,16,14,18,1,0,261
2024-03-03 12:20:00,8,19,14,18,23,24,16,19,23,30,12,17,17,24,6,11,0,0,281
2024-03-03 12:30:00,17,23,23,22,11,16,19,13,32,21,12,17,20,14,8,11,0,0,279
2024-03-03 12:40:00,10,15,11,14,15,15,18,11,30,23,10,10,16,12,5,10,2,0,227
2024-03-03 12:50:00,19,12,21,17,10,12,13,13,22,22,14,10,15,15,4,6,1,0,226
2024-03-03 13:00:00,23,17,27,20,15,18,18,21,28,33,26,20,20,23,3,13,0,0,325
2024-03-03 13:10:00,21,18,24,17,10,19,16,18,24,24,27,10,18,17,7,9,1,0,280
2024-03-03 13:20:00,20,17,23,18,10,17,23,21,37,27,20,15,24,19,12,18,0,0,321
2024-03-03 13:30:00,21,22,28,24,9,19,15,12,22,23,14,17,17,19,11,12,0,0,285
2024-03-03 13:40:00,23,19,29,21,5,17,14,18,26,32,15,15,19,22,9,14,1,0,299
2024-03-03 13:50:00,21,20,32,22,1,26,17,10,23,16,19,11,21,11,12,9,1,0,272
2024-03-03 14:00:00,22,22,24,21,4,26,15,11,27,27,15,19,15,22,9,10,1,0,290
2024-03-03 14:10:00,22,19,27,18,6,22,15,20,30,31,11,14,18,16,10,9,0,0,288
2024-03-03 14:20:00,18,23,25,26,7,14,17,14,21,23,13,17,13,25,5,7,1,0,269
2024-03-03 14:30:00,20,19,25,21,7,26,19,13,31,30,22,16,26,19,7,12,0,0,313
2024-03-03 14:40:00,14,15,19,17,5,23,18,19,29,31,16,10,22,22,7,16,1,0,284
2024-03-03 14:50:00,19,25,26,30,6,17,12,14,22,32,14,15,18,19,11,8,2,0,290
2024-03-03 15:00:00,15,13,19,18,8,20,17,15,24,20,20,9,19,15,5,7,0,0,244
2024-03-03 15:10:00,14,25,16,19,7,14,18,19,32,31,23,14,26,26,6,10,1,0,301
2024-03-03 15:20:00,14,21,20,18,5,12,25,18,20,27,13,17,12,19,9,9,0,0,259
2024-03-03 15:30:00,20,23,31,22,1,14,18,14,23,26,12,13,22,20,18,14,0,0,291
2024-03-03 15:40:00,17,17,24,20,1,20,18,18,26,32,13,15,23,22,12,11,0,0,289
2024-03-03 15:50:00,17,14,22,17,1,21,15,18,19,20,19,10,16,13,9,7,0,0,238
2024-03-03 16:00:00,18,14,23,17,2,15,10,16,21,22,13,14,15,12,8,10,0,0,230
2024-03-03 16:10:00,19,16,22,18,2,23,18,13,23,26,14,11,19,16,6,7,0,0,253
2024-03-03 16:20:00,18,9,21,15,5,18,13,17,29,34,14,8,23,24,5,3,0,0,256
2024-03-03 16:30:00,16,19,26,23,2,23,20,18,22,26,17,13,18,18,10,7,2,0,280
2024-03-03 16:40:00,18,21,24,21,1,16,14,16,23,32,15,11,16,23,15,12,0,0,278
2024-03-03 16:50:00,25,14,29,15,1,22,19,22,30,38,17,7,21,23,9,12,0,0,304
2024-03-03 17:00:00,13,19,22,22,3,20,14,11,19,25,11,17,14,21,9,5,1,0,246
2024-03-03 17:10:00,18,17,22,22,0,20,21,19,27,30,19,15,22,25,8,6,2,0,293
2024-03-03 17:20:00,16,16,20,18,0,28,14,18,21,31,13,13,17,26,10,6,1,0,268
2024-03-03 17:30:00,10,23,21,23,2,20,14,15,24,30,10,11,18,18,11,5,2,0,257
2024-03-03 17:40:00,28,24,29,27,3,20,18,18,25,33,21,15,22,20,8,12,0,0,323
2024-03-03 17:50:00,16,13,19,14,2,25,15,13,22,27,14,7,17,20,8,8,0,0,240
2024-03-03 18:00:00,16,33,22,24,2,14,16,20,23,29,14,14,20,21,7,10,0,0,285
2024-03-03 18:10:00,20,14,21,16,2,23,21,18,28,30,14,12,17,27,8,10,1,0,282
2024-03-03 18:20:00,15,14,20,18,2,18,16,18,25,27,18,15,17,20,3,10,4,0,260
2024-03-03 18:30:00,9,13,17,17,0,18,16,14,20,25,10,13,14,19,14,10,0,0,229
2024-03-03 18:40:00,19,18,25,20,2,18,16,15,25,32,30,21,13,18,15,25,0,0,312
2024-03-03 18:50:00,8,18,14,17,0,21,20,24,22,25,13,13,15,17,12,14,0,0,253
2024-03-03 19:00:00,18,16,21,19,2,10,12,14,18,27,30,14,15,21,15,26,1,0,279
2024-03-03 19:10:00,17,13,23,21,0,13,15,23,14,28,31,15,11,18,12,17,0,0,271
2024-03-03 19:20:00,14,13,22,16,1,8,14,19,25,35,20,13,14,26,20,22,1,0,283
2024-03-03 19:30:00,12,14,15,20,1,24,21,14,23,26,17,15,19,21,16,10,1,0,269
2024-03-03 19:40:00,16,14,23,17,0,8,16,12,24,22,21,12,18,18,16,28,1,0,266
2024-03-03 19:50:00,17,19,29,20,2,16,14,9,24,24,25,15,20,16,26,11,2,0,289
2024-03-03 20:00:00,13,13,21,17,1,6,27,16,26,20,24,10,11,13,15,12,0,0,245
2024-03-03 20:10:00,8,16,13,14,0,13,10,18,9,23,14,17,9,19,9,17,2,0,211
2024-03-03 20:20:00,12,16,24,18,0,12,17,15,22,27,20,8,15,20,16,21,0,0,263
2024-03-03 20:30:00,13,12,19,13,0,11,12,15,19,20,11,7,12,18,21,29,0,0,232
2024-03-03 20:40:00,10,10,13,9,0,7,11,10,18,13,17,7,10,10,8,23,0,0,176
2024-03-03 20:50:00,9,13,14,12,0,11,10,11,10,14,16,11,9,11,5,3,1,0,160
2024-03-03 21:00:00,7,8,11,7,0,14,9,12,13,18,17,4,11,16,7,9,0,0,163
2024-03-03 21:10:00,10,9,12,7,1,13,11,17,11,17,18,10,7,13,6,19,1,0,182
2024-03-03 21:20:00,8,13,11,12,1,4,8,8,7,14,13,6,8,11,8,15,0,0,147
2024-03-03 21:30:00,6,4,7,4,0,9,7,13,5,10,10,4,6,7,4,7,0,0,103
2024-03-03 21:40:00,11,7,14,9,0,12,9,11,9,12,10,6,10,10,7,8,0,0,145
2024-03-03 21:50:00,4,6,8,5,0,10,9,9,8,12,12,4,8,6,8,11,0,0,120
2024-03-03 22:00:00,9,10,14,10,0,12,7,3,7,4,17,5,6,3,14,10,0,0,131
2024-03-03 22:10:00,5,9,6,9,0,5,13,11,12,14,9,8,10,14,2,14,0,0,141
2024-03-03 22:20:00,7,10,12,9,0,7,6,15,8,12,6,4,7,10,14,12,0,0,139
2024-03-03 22:30:00,3,8,5,8,0,7,4,9,4,10,7,7,4,10,8,9,0,0,103
2024-03-03 22:40:00,15,11,24,18,0,3,6,10,8,8,4,4,4,6,21,31,2,0,175
2024-03-03 22:50:00,17,18,27,15,0,5,2,5,2,6,11,3,2,5,22,27,1,0,168
2024-03-03 23:00:00,6,8,10,9,0,5,4,4,3,4,9,5,3,2,6,7,0,0,85
2024-03-03 23:10:00,6,10,8,10,0,8,2,3,3,3,9,6,2,3,8,11,0,0,92
2024-03-03 23:20:00,4,3,5,2,0,3,5,8,6,6,5,1,3,6,4,7,0,0,68
2024-03-03 23:30:00,5,3,4,3,0,3,1,1,1,1,9,4,1,3,4,9,0,0,52
2024-03-03 23:40:00,8,8,16,8,0,4,6,4,3,4,11,4,4,4,15,29,0,0,128
2024-03-03 23:50:00,8,10,8,9,0,0,1,0,1,0,4,7,1,0,12,9,0,0,70
2024-03-04 00:00:00,1,1,1,1,0,3,2,4,3,2,6,1,4,2,0,3,0,0,34
2024-03-04 00:10:00,2,2,4,3,1,4,2,1,2,1,11,0,2,1,2,3,0,0,41
2024-03-04 00:20:00,4,1,3,2,0,3,0,2,0,2,4,1,0,2,1,7,0,0,32
2024-03-04 00:30:00,1,1,2,1,0,0,6,1,5,1,3,0,4,2,1,3,0,0,31
2024-03-04 00:40:00,1,3,2,3,2,2,1,2,1,2,2,4,1,2,2,2,0,0,32
2024-03-04 00:50:00,0,1,0,1,0,0,0,3,0,3,0,1,0,3,0,1,0,0,13
2024-03-04 01:00:00,0,2,3,3,0,2,0,9,1,12,0,0,1,5,7,7,0,0,52
2024-03-04 01:10:00,0,2,0,2,0,2,0,5,0,2,3,3,0,2,2,0,0,0,23
2024-03-04 01:20:00,2,3,3,2,0,0,1,4,1,3,4,1,1,3,3,3,0,0,34
2024-03-04 01:30:00,0,0,0,0,0,3,0,1,0,1,0,0,1,1,0,2,0,0,9
2024-03-04 01:40:00,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,5
2024-03-04 01:50:00,1,1,1,1,0,1,0,1,0,1,0,1,0,1,2,0,0,0,11
2024-03-04 02:00:00,0,2,0,2,0,0,0,1,0,2,1,2,0,1,1,4,0,0,16
2024-03-04 02:10:00,1,0,1,0,0,1,0,0,0,0,2,0,0,0,0,3,0,0,8
2024-03-04 02:20:00,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,6
2024-03-04 02:30:00,1,2,1,1,0,0,0,0,0,0,0,1,0,0,1,2,0,0,9
2024-03-04 02:40:00,0,1,0,1,0,0,0,2,0,2,2,1,0,2,0,0,0,0,11
2024-03-04 02:50:00,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,2,0,0,5
2024-03-04 03:00:00,0,0,0,0,0,0,3,3,1,3,1,0,2,2,0,3,0,0,18
2024-03-04 03:10:00,0,2,0,2,0,1,2,2,1,1,2,3,1,0,0,2,0,0,19
2024-03-04 03:20:00,1,0,1,0,0,0,0,1,0,1,2,0,0,1,0,2,0,0,9
2024-03-04 03:30:00,2,0,2,1,0,0,0,4,2,2,2,1,0,2,0,0,0,0,18
2024-03-04 03:40:00,0,2,1,2,0,1,0,3,0,3,0,1,0,2,2,1,0,0,18
2024-03-04 03:50:00,0,1,1,1,0,2,2,1,2,1,0,0,2,2,2,4,0,0,21
2024-03-04 04:00:00,2,0,2,0,0,2,0,5,0,3,6,0,0,2,0,0,0,0,22
2024-03-04 04:10:00,3,1,3,2,0,0,1,0,1,1,2,1,1,1,3,2,0,0,22
2024-03-04 04:20:00,1,0,1,0,0,0,3,1,2,2,3,0,2,1,0,0,0,0,16
2024-03-04 04:30:00,1,0,1,0,0,0,7,1,4,1,3,0,4,1,3,2,0,0,28
2024-03-04 04:40:00,0,1,0,1,0,0,6,6,5,6,5,1,4,5,1,1,0,0,42
2024-03-04 04:50:00,0,3,0,3,0,0,8,6,7,6,4,4,7,6,1,4,0,0,59
2024-03-04 05:00:00,2,4,2,5,0,3,15,7,14,6,4,3,12,6,3,2,0,0,88
2024-03-04 05:10:00,4,5,2,3,0,5,15,17,18,16,7,3,12,13,0,0,0,0,120
2024-03-04 05:20:00,2,2,2,2,0,3,8,8,13,17,7,2,9,10,2,3,0,0,90
2024-03-04 05:30:00,4,5,4,6,0,0,19,18,25,22,8,4,18,16,1,6,2,0,158
2024-03-04 05:40:00,3,8,5,12,1,6,17,14,29,42,16,16,15,29,6,6,1,0,226
2024-03-04 05:50:00,6,12,10,10,0,7,17,10,31,21,21,9,17,17,6,104,0,0,298
2024-03-04 06:00:00,7,6,8,11,0,7,22,16,22,30,13,5,21,19,5,14,0,0,206
2024-03-04 06:10:00,9,13,10,17,0,11,11,14,27,27,18,14,21,20,9,10,0,0,231
2024-03-04 06:20:00,10,11,12,14,0,8,15,22,28,39,11,8,21,23,7,19,1,0,249
2024-03-04 06:30:00,12,12,14,16,0,10,20,15,48,55,19,17,26,30,7,7,0,0,308
2024-03-04 06:40:00,9,14,12,15,1,13,13,17,48,51,21,13,17,26,4,9,1,0,284
2024-03-04 06:50:00,5,19,8,23,2,18,11,25,45,47,11,19,26,35,3,8,0,0,305
2024-03-04 07:00:00,17,18,19,16,3,16,16,23,47,52,18,12,22,32,6,15,0,0,332
2024-03-04 07:10:00,18,28,23,31,7,23,24,27,49,51,24,21,26,29,5,5,0,0,391
2024-03-04 07:20:00,25,28,23,24,10,12,24,33,59,75,15,20,32,41,7,8,1,0,437
2024-03-04 07:30:00,20,30,28,33,6,17,41,36,66,65,28,25,42,48,5,8,1,0,499
2024-03-04 07:40:00,22,28,29,36,12,25,35,39,59,71,32,21,31,38,6,7,0,0,491
2024-03-04 07:50:00,23,28,29,35,21,16,28,33,47,59,28,21,26,42,6,6,1,0,449
2024-03-04 08:00:00,21,30,23,31,9,15,44,39,58,79,26,32,37,47,5,9,2,0,507
2024-03-04 08:10:00,22,26,26,30,10,23,27,34,63,65,27,23,32,36,5,10,2,0,461
2024-03-04 08:20:00,25,24,32,31,21,24,26,36,49,68,28,21,27,47,11,7,2,0,479
2024-03-04 08:30:00,27,45,36,53,11,16,36,38,60,62,31,35,37,34,13,11,2,0,547
2024-03-04 08:40:00,25,29,33,39,14,25,38,30,48,54,29,20,38,26,12,9,1,0,470
2024-03-04 08:50:00,21,25,25,26,13,28,34,39,59,73,18,17,32,40,13,18,0,0,481
2024-03-04 09:00:00,14,21,20,22,6,19,26,29,36,50,22,16,26,36,5,6,0,0,354
2024-03-04 09:10:00,19,26,27,27,5,17,21,33,34,51,18,19,17,42,11,9,1,0,377
2024-03-04 09:20:00,23,18,27,21,4,24,24,25,39,48,23,15,30,31,7,16,1,0,376
2024-03-04 09:30:00,11,22,14,27,4,20,21,25,48,49,11,18,22,32,4,8,1,0,337
2024-03-04 09:40:00,16,21,20,29,2,14,26,26,47,55,14,17,34,33,8,12,1,0,375
2024-03-04 09:50:00,20,24,29,29,5,19,30,32,50,61,17,17,30,37,12,10,0,0,422
2024-03-04 10:00:00,13,24,17,25,6,24,25,28,37,47,18,20,22,32,12,5,3,0,358
2024-03-04 10:10:00,20,18,24,23,1,20,20,18,34,35,18,15,26,25,10,7,0,0,314
2024-03-04 10:20:00,23,30,38,26,4,25,19,23,32,52,18,19,22,28,9,15,0,0,383
2024-03-04 10:30:00,21,25,23,29,1,17,26,29,40,54,21,18,38,32,9,12,1,0,396
2024-03-04 10:40:00,24,27,30,32,4,19,18,22,40,52,24,19,22,30,9,10,1,0,383
2024-03-04 10:50:00,16,21,22,26,2,21,24,28,39,49,17,20,27,40,8,16,0,0,376
2024-03-04 11:00:00,23,24,29,34,3,28,23,24,38,42,20,16,21,29,12,10,1,0,377
2024-03-04 11:10:00,21,26,27,30,6,28,26,20,29,33,20,18,27,31,12,17,1,0,372
2024-03-04 11:20:00,23,34,27,29,4,22,30,33,48,49,21,22,32,32,14,9,2,0,431
2024-03-04 11:30:00,26,30,35,32,1,21,21,25,37,47,24,24,21,26,9,12,1,0,392
2024-03-04 11:40:00,21,22,25,29,2,17,25,28,34,45,20,22,27,31,7,6,2,0,363
2024-03-04 11:50:00,25,34,32,38,6,17,27,26,49,57,26,23,29,35,17,13,0,0,454
2024-03-04 12:00:00,21,18,28,21,1,27,23,32,41,45,19,14,28,31,10,14,1,0,374
2024-03-04 12:10:00,25,25,30,28,0,21,24,33,45,58,19,17,26,34,8,14,3,0,410
2024-03-04 12:20:00,29,30,33,29,3,20,25,20,40,37,25,20,27,21,12,10,0,0,381
2024-03-04 12:30:00,28,36,34,40,4,20,25,26,34,38,28,27,25,26,11,11,4,0,417
2024-03-04 12:40:00,30,29,34,37,6,19,27,28,35,45,27,21,26,32,11,9,0,0,416
2024-03-04 12:50:00,25,32,35,35,3,13,29,32,48,52,19,17,30,36,17,13,3,0,439
2024-03-04 13:00:00,31,39,50,42,4,21,26,24,36,47,25,26,21,28,22,24,3,0,469
2024-03-04 13:10:00,33,33,39,40,5,22,26,28,39,42,30,23,28,26,9,15,0,0,438
2024-03-04 13:20:00,31,34,35,41,4,25,21,24,40,53,28,32,24,38,10,10,0,0,450
2024-03-04 13:30:00,28,39,39,45,1,24,27,23,41,43,27,31,25,28,11,15,2,0,449
2024-03-04 13:40:00,33,32,40,39,2,26,22,19,35,34,28,23,19,23,14,7,4,0,400
2024-03-04 13:50:00,25,32,31,33,2,25,15,15,26,29,24,19,17,13,11,8,1,0,326
2024-03-04 14:00:00,25,31,30,38,3,23,34,31,46,48,28,25,33,36,6,8,3,0,448
2024-03-04 14:10:00,26,27,34,28,0,23,30,22,42,40,27,22,30,26,8,12,5,0,402
2024-03-04 14:20:00,26,36,32,41,1,29,23,29,50,43,30,29,27,35,8,8,1,0,448
2024-03-04 14:30:00,30,34,43,42,1,29,29,30,34,44,25,32,29,33,14,15,1,0,465
2024-03-04 14:40:00,28,32,38,43,7,19,26,26,38,43,26,27,22,32,5,8,1,0,421
2024-03-04 14:50:00,35,40,56,50,4,24,28,27,41,49,28,28,25,33,15,14,4,0,501
2024-03-04 15:00:00,35,31,52,49,1,13,32,30,39,41,34,26,32,29,17,14,1,0,476
2024-03-04 15:10:00,31,37,46,51,4,23,29,31,38,39,26,25,29,32,13,15,0,0,469
2024-03-04 15:20:00,36,51,59,63,5,29,37,47,47,69,29,37,40,47,12,9,0,0,617
2024-03-04 15:30:00,40,50,58,64,2,17,32,32,38,44,42,42,28,36,11,12,1,0,549
2024-03-04 15:40:00,39,41,58,61,8,28,36,30,44,36,32,54,33,31,9,14,3,0,557
2024-03-04 15:50:00,37,35,53,44,7,26,30,38,38,47,31,30,29,37,12,10,0,0,504
2024-03-04 16:00:00,38,41,69,61,3,35,37,49,53,53,34,30,33,44,13,14,1,0,608
2024-03-04 16:10:00,38,31,58,57,8,23,34,37,42,49,32,25,34,33,8,12,0,0,521
2024-03-04 16:20:00,34,42,52,53,7,35,36,38,43,48,38,31,36,42,14,9,1,0,559
2024-03-04 16:30:00,37,32,73,64,9,27,28,28,38,36,43,31,32,25,13,14,1,0,531
2024-03-04 16:40:00,20,24,66,55,5,24,38,36,46,45,24,31,36,30,10,13,0,0,503
2024-03-04 16:50:00,28,49,53,57,6,27,30,34,39,37,25,34,32,33,19,7,1,0,511
2024-03-04 17:00:00,33,43,58,61,4,26,24,36,37,50,33,34,31,33,8,12,1,0,524
2024-03-04 17:10:00,34,26,62,49,1,25,22,31,31,41,27,28,21,30,17,15,1,0,461
2024-03-04 17:20:00,29,36,46,40,4,25,32,26,38,37,35,26,28,26,10,8,1,0,447
2024-03-04 17:30:00,45,39,63,63,4,20,39,42,46,55,35,32,35,39,8,17,2,0,584
2024-03-04 17:40:00,34,37,52,48,3,29,30,35,35,42,28,25,28,34,8,16,0,0,484
2024-03-04 17:50:00,26,38,37,49,4,20,25,26,29,40,27,33,21,30,7,12,0,0,424
