datetime,D21Z,V22Z,D51Z,V52Z,V53Z,D81Z,V82Z,D111Z,V112Z,V113Z,Total
2024-03-03 19:20:00,7,3,74,30,3,6,5,67,35,21,251
2024-03-03 19:30:00,7,4,70,36,3,7,4,65,30,6,232
2024-03-03 19:40:00,10,3,63,39,2,7,5,67,37,6,239
2024-03-03 19:50:00,7,6,59,31,1,4,4,49,30,1,192
2024-03-03 20:00:00,12,9,47,38,0,7,6,61,34,5,219
2024-03-03 20:10:00,5,1,55,42,0,2,2,57,36,4,204
2024-03-03 20:20:00,7,8,48,33,2,1,0,70,35,7,211
2024-03-03 20:30:00,2,2,48,37,1,2,3,54,39,3,191
2024-03-03 20:40:00,10,5,55,37,3,2,3,43,38,3,199
2024-03-03 20:50:00,6,3,41,33,1,0,0,36,26,4,150
2024-03-03 21:00:00,2,1,55,44,0,2,1,34,22,5,166
2024-03-03 21:10:00,1,0,39,27,2,1,3,27,18,1,119
2024-03-03 21:20:00,2,1,36,22,1,1,2,37,29,3,134
2024-03-03 21:30:00,5,1,32,31,1,2,3,25,20,3,123
2024-03-03 21:40:00,3,1,33,36,0,2,1,28,20,8,132
2024-03-03 21:50:00,6,4,24,22,2,0,0,24,21,6,109
2024-03-03 22:00:00,3,3,31,18,1,2,3,28,27,3,119
2024-03-03 22:10:00,4,3,23,21,2,3,0,30,25,1,112
2024-03-03 22:20:00,2,3,21,23,0,0,0,29,20,0,98
2024-03-03 22:30:00,3,1,21,19,1,0,0,28,23,4,100
2024-03-03 22:40:00,7,5,16,17,0,0,0,22,21,7,95
2024-03-03 22:50:00,3,4,21,24,1,2,1,19,18,5,98
2024-03-03 23:00:00,0,0,19,16,0,1,3,20,15,2,76
2024-03-03 23:10:00,1,2,10,13,0,1,3,13,16,2,61
2024-03-03 23:20:00,3,4,8,8,0,0,0,14,9,3,49
2024-03-03 23:30:00,0,0,10,11,1,1,0,13,14,4,54
2024-03-03 23:40:00,1,1,7,7,1,0,0,10,9,2,38
2024-03-03 23:50:00,0,0,7,8,1,0,0,7,7,4,34
2024-03-04 00:00:00,2,0,9,10,0,0,0,7,9,3,40
2024-03-04 00:10:00,1,1,7,9,2,1,0,5,6,2,34
2024-03-04 00:20:00,0,0,9,10,2,0,0,1,1,1,24
2024-03-04 00:30:00,0,0,7,8,0,0,0,8,8,5,36
2024-03-04 00:40:00,0,0,6,7,0,0,0,1,0,2,16
2024-03-04 00:50:00,3,0,4,7,0,0,0,10,9,9,42
2024-03-04 01:00:00,0,0,3,4,0,2,1,5,3,7,25
2024-03-04 01:10:00,0,0,4,7,0,0,0,6,6,3,26
2024-03-04 01:20:00,0,0,1,1,0,0,0,6,7,0,15
2024-03-04 01:30:00,0,0,2,3,0,0,0,4,5,3,17
2024-03-04 01:40:00,0,0,3,5,0,1,1,2,2,1,15
2024-03-04 01:50:00,0,0,2,2,0,0,0,2,2,2,10
2024-03-04 02:00:00,0,0,3,5,0,0,0,6,4,4,22
2024-03-04 02:10:00,0,0,1,2,1,0,0,1,1,0,6
2024-03-04 02:20:00,0,0,3,3,1,0,0,1,1,0,9
2024-03-04 02:30:00,0,0,4,6,1,0,0,3,6,1,21
2024-03-04 02:40:00,1,1,4,6,0,0,0,1,1,0,14
2024-03-04 02:50:00,0,0,2,3,1,1,2,4,6,2,21
2024-03-04 03:00:00,0,0,4,6,0,0,0,1,0,2,13
2024-03-04 03:10:00,1,0,2,1,0,0,0,3,3,3,13
2024-03-04 03:20:00,0,0,0,0,0,1,0,1,1,0,3
2024-03-04 03:30:00,1,0,4,3,0,0,0,0,0,0,8
2024-03-04 03:40:00,1,0,2,3,1,0,0,1,0,1,9
2024-03-04 03:50:00,0,0,5,5,0,0,0,2,3,2,17
2024-03-04 04:00:00,0,0,2,3,0,1,1,0,0,0,7
2024-03-04 04:10:00,0,0,2,2,0,1,1,2,1,0,9
2024-03-04 04:20:00,0,0,3,3,0,0,0,5,5,2,18
2024-03-04 04:30:00,1,1,4,4,0,0,0,3,2,1,16
2024-03-04 04:40:00,1,0,2,4,0,1,3,1,1,0,13
2024-03-04 04:50:00,0,0,12,15,0,0,0,7,7,5,46
2024-03-04 05:00:00,3,2,13,11,1,2,2,5,6,4,49
2024-03-04 05:10:00,0,0,17,20,3,1,1,3,2,0,47
2024-03-04 05:20:00,1,0,34,28,0,3,1,14,9,3,93
2024-03-04 05:30:00,4,4,44,22,1,0,0,24,18,2,119
2024-03-04 05:40:00,3,0,58,26,1,2,4,23,14,8,139
2024-03-04 05:50:00,2,1,58,32,0,5,4,21,21,1,145
2024-03-04 06:00:00,5,6,55,22,1,2,3,27,22,1,144
2024-03-04 06:10:00,2,1,82,32,2,3,3,34,20,3,182
2024-03-04 06:20:00,7,2,94,31,0,2,3,46,26,1,212
2024-03-04 06:30:00,3,2,114,35,0,5,2,45,38,1,245
2024-03-04 06:40:00,7,1,100,48,2,2,3,52,41,1,257
2024-03-04 06:50:00,6,5,124,34,3,5,7,70,29,2,285
2024-03-04 07:00:00,5,5,132,36,3,6,5,64,16,8,280
2024-03-04 07:10:00,10,6,125,43,7,11,6,75,19,3,305
2024-03-04 07:20:00,9,17,132,70,4,16,12,69,37,1,367
2024-03-04 07:30:00,17,13,126,48,3,20,11,118,24,6,386
2024-03-04 07:40:00,25,12,111,48,5,27,16,105,33,10,392
2024-03-04 07:50:00,18,12,115,27,3,17,16,71,37,8,324
2024-03-04 08:00:00,12,8,119,37,3,12,8,95,37,4,335
2024-03-04 08:10:00,16,14,113,30,4,18,14,72,35,7,323
2024-03-04 08:20:00,9,8,117,33,2,16,8,91,29,8,321
2024-03-04 08:30:00,16,10,106,67,2,12,12,101,37,16,379
2024-03-04 08:40:00,12,8,101,53,6,12,13,86,42,7,340
2024-03-04 08:50:00,9,13,127,46,6,12,9,83,39,6,350
2024-03-04 09:00:00,9,8,109,72,5,14,9,79,29,3,337
2024-03-04 09:10:00,9,13,79,45,1,8,8,69,37,10,279
2024-03-04 09:20:00,13,14,111,77,5,12,12,73,43,4,364
2024-03-04 09:30:00,13,14,107,55,3,9,7,79,27,9,323
2024-03-04 09:40:00,9,5,111,64,4,9,9,75,21,6,313
2024-03-04 09:50:00,10,14,78,53,1,11,6,72,26,3,274
2024-03-04 10:00:00,8,7,101,63,7,12,10,57,22,3,290
2024-03-04 10:10:00,15,8,80,53,1,9,7,63,26,7,269
2024-03-04 10:20:00,9,10,81,62,3,9,7,64,28,5,278
2024-03-04 10:30:00,6,8,99,50,2,12,6,67,29,8,287
2024-03-04 10:40:00,9,9,82,46,3,9,6,61,21,3,249
2024-03-04 10:50:00,8,8,77,48,5,7,7,68,18,27,273
2024-03-04 11:00:00,4,4,86,49,3,8,8,54,22,17,255
2024-03-04 11:10:00,7,14,87,58,4,9,7,82,31,3,302
2024-03-04 11:20:00,10,12,82,50,1,8,2,73,24,2,264
2024-03-04 11:30:00,7,11,73,45,4,5,2,73,24,4,248
2024-03-04 11:40:00,13,11,76,42,3,6,5,80,30,8,274
2024-03-04 11:50:00,13,13,69,40,4,10,4,55,25,6,239
2024-03-04 12:00:00,12,14,99,49,2,7,8,66,22,7,286
2024-03-04 12:10:00,11,16,72,50,2,5,3,83,21,6,269
2024-03-04 12:20:00,22,14,106,58,4,13,9,96,23,5,350
2024-03-04 12:30:00,15,16,77,39,3,9,5,62,29,2,257
2024-03-04 12:40:00,8,17,93,52,2,11,7,86,25,6,307
2024-03-04 12:50:00,11,7,68,49,4,2,1,92,26,2,262
2024-03-04 13:00:00,15,16,94,44,3,14,13,77,24,8,308
2024-03-04 13:10:00,19,13,111,41,5,26,16,105,34,7,377
2024-03-04 13:20:00,18,12,104,45,1,14,17,74,27,6,318
2024-03-04 13:30:00,15,10,94,38,2,12,12,90,33,2,308
2024-03-04 13:40:00,11,9,83,46,2,6,5,77,29,3,271
2024-03-04 13:50:00,13,8,75,43,3,11,9,92,21,2,277
2024-03-04 14:00:00,16,13,85,50,2,12,10,82,33,3,306
2024-03-04 14:10:00,17,14,78,50,2,8,5,108,27,3,312
2024-03-04 14:20:00,26,14,96,64,1,23,17,89,29,7,366
2024-03-04 14:30:00,20,24,78,44,5,16,10,101,30,3,331
2024-03-04 14:40:00,12,14,124,58,3,12,4,93,33,3,356
2024-03-04 14:50:00,9,9,87,57,0,5,5,105,27,8,312
2024-03-04 15:00:00,18,11,106,67,1,13,13,101,30,7,367
2024-03-04 15:10:00,26,12,93,62,2,48,8,112,24,8,395
2024-03-04 15:20:00,28,13,104,72,4,10,7,101,39,13,391
2024-03-04 15:30:00,19,14,103,72,4,8,6,116,25,11,378
2024-03-04 15:40:00,10,10,95,52,5,13,10,131,20,10,356
2024-03-04 15:50:00,12,12,101,66,1,8,6,107,31,6,350
2024-03-04 16:00:00,18,16,107,71,2,9,8,116,36,7,390
2024-03-04 16:10:00,18,18,128,67,6,12,10,125,32,12,428
2024-03-04 16:20:00,18,13,106,78,0,12,10,106,36,12,391
2024-03-04 16:30:00,10,11,121,70,6,6,6,125,26,4,385
2024-03-04 16:40:00,21,15,104,71,2,12,12,123,25,5,390
2024-03-04 16:50:00,14,13,120,70,3,11,7,128,36,9,411
2024-03-04 17:00:00,17,15,140,51,3,7,9,138,22,4,406
2024-03-04 17:10:00,15,23,116,68,2,11,7,128,27,6,403
2024-03-04 17:20:00,11,15,104,63,4,10,5,116,37,5,370
2024-03-04 17:30:00,15,9,99,68,2,5,5,109,24,5,341
2024-03-04 17:40:00,16,13,83,51,3,4,3,111,17,6,307
2024-03-04 17:50:00,20,16,101,60,4,8,3,105,29,4,350
2024-03-04 18:00:00,21,14,100,45,3,6,2,116,20,6,333
2024-03-04 18:10:00,17,9,87,35,3,5,6,90,32,16,300
2024-03-04 18:20:00,11,5,83,40,2,12,7,100,38,13,311
2024-03-04 18:30:00,24,8,75,50,4,7,7,88,28,6,297
2024-03-04 18:40:00,14,15,84,43,0,3,4,75,42,20,300
2024-03-04 18:50:00,12,9,81,57,2,9,10,63,34,3,280
2024-03-04 19:00:00,14,16,66,38,4,5,5,71,31,4,254
2024-03-04 19:10:00,12,8,89,50,2,3,1,62,33,2,262
2024-03-04 19:20:00,13,10,73,45,1,8,6,70,26,2,254
2024-03-04 19:30:00,6,4,73,42,1,2,2,68,45,3,246
2024-03-04 19:40:00,6,4,44,37,1,10,8,54,29,5,198
2024-03-04 19:50:00,7,7,53,39,1,9,11,50,27,7,211
2024-03-04 20:00:00,4,3,42,30,1,8,6,36,25,2,157
2024-03-04 20:10:00,9,4,33,35,0,5,0,49,30,7,172
2024-03-04 20:20:00,6,6,30,23,0,4,2,43,28,4,146
2024-03-04 20:30:00,4,4,27,31,0,1,0,38,28,4,137
2024-03-04 20:40:00,6,5,45,33,2,3,1,47,42,7,191
2024-03-04 20:50:00,6,5,41,39,0,4,3,41,35,5,179
2024-03-04 21:00:00,7,2,29,29,1,4,3,40,29,8,152
2024-03-04 21:10:00,7,5,37,38,0,3,2,47,41,6,186
2024-03-04 21:20:00,6,5,40,30,1,4,6,35,32,4,163
2024-03-04 21:30:00,2,0,31,36,2,3,1,29,28,2,134
2024-03-04 21:40:00,4,4,37,35,1,1,1,44,29,6,162
2024-03-04 21:50:00,8,8,25,28,1,3,2,34,25,4,138
2024-03-04 22:00:00,1,2,40,29,4,1,1,43,35,6,162
2024-03-04 22:10:00,6,3,20,23,2,1,1,45,30,2,133
2024-03-04 22:20:00,5,4,26,22,0,3,1,62,35,2,160
2024-03-04 22:30:00,4,2,23,17,0,3,1,50,35,7,142
2024-03-04 22:40:00,3,2,15,16,0,1,1,17,15,3,73
2024-03-04 22:50:00,4,4,18,24,0,1,0,23,21,4,99
2024-03-04 23:00:00,2,1,20,27,0,0,0,15,14,4,83
2024-03-04 23:10:00,1,2,11,14,1,0,0,12,10,4,55
2024-03-04 23:20:00,3,2,14,12,0,1,1,15,17,5,70
2024-03-04 23:30:00,1,0,4,5,0,1,0,10,13,5,39
2024-03-04 23:40:00,1,1,14,15,2,0,0,10,10,5,58
2024-03-04 23:50:00,3,1,5,5,0,0,0,17,14,3,48
2024-03-05 00:00:00,0,2,3,4,0,1,1,9,8,3,31
2024-03-05 00:10:00,0,0,5,5,0,0,0,6,4,5,25
2024-03-05 00:20:00,0,0,3,3,0,0,0,6,7,3,22
2024-03-05 00:30:00,0,0,7,8,1,0,0,6,4,3,29
2024-03-05 00:40:00,0,0,4,4,1,0,0,6,5,2,22
2024-03-05 00:50:00,0,0,3,4,0,0,0,6,5,1,19
2024-03-05 01:00:00,4,1,1,1,0,0,0,7,6,2,22
2024-03-05 01:10:00,1,0,6,8,1,0,0,5,5,6,32
2024-03-05 01:20:00,1,0,2,2,0,0,0,6,5,2,18
2024-03-05 01:30:00,0,0,5,5,0,2,3,9,9,1,34
2024-03-05 01:40:00,0,1,2,3,0,0,0,1,1,0,8
2024-03-05 01:50:00,0,0,4,5,1,0,0,4,4,2,20
2024-03-05 02:00:00,1,1,2,3,0,0,0,3,4,1,15
2024-03-05 02:10:00,1,1,2,3,0,0,0,1,1,0,9
2024-03-05 02:20:00,0,0,2,4,1,0,0,1,1,0,9
2024-03-05 02:30:00,0,0,1,1,0,0,0,1,1,0,4
2024-03-05 02:40:00,0,0,2,4,0,0,0,0,0,0,6
2024-03-05 02:50:00,0,0,1,1,0,0,0,1,1,2,6
2024-03-05 03:00:00,0,0,5,6,0,0,0,1,2,1,15
2024-03-05 03:10:00,1,0,1,1,0,0,0,0,0,1,4
2024-03-05 03:20:00,0,0,2,2,0,0,0,1,1,0,6
2024-03-05 03:30:00,1,0,2,4,1,0,0,2,2,0,12
2024-03-05 03:40:00,0,0,2,1,0,0,0,3,2,1,9
2024-03-05 03:50:00,0,0,3,3,0,0,0,2,1,2,11
2024-03-05 04:00:00,0,0,3,3,1,0,0,3,3,0,13
2024-03-05 04:10:00,0,0,2,2,0,0,0,0,0,0,4
2024-03-05 04:20:00,0,0,4,5,0,1,1,3,3,0,17
2024-03-05 04:30:00,1,1,3,5,0,1,1,1,0,1,14
2024-03-05 04:40:00,1,0,9,12,1,1,1,3,3,0,31
2024-03-05 04:50:00,1,1,6,6,0,0,0,4,3,1,22
2024-03-05 05:00:00,1,2,7,6,1,0,0,9,8,6,40
2024-03-05 05:10:00,3,2,20,19,0,5,2,13,10,2,76
2024-03-05 05:20:00,0,0,27,23,2,0,0,12,10,2,76
2024-03-05 05:30:00,1,0,54,38,1,1,2,16,19,4,136
2024-03-05 05:40:00,4,1,57,28,0,5,4,23,22,6,150
2024-03-05 05:50:00,6,3,51,35,4,3,3,22,20,5,152
2024-03-05 06:00:00,2,0,59,22,0,3,4,23,17,3,133
2024-03-05 06:10:00,3,1,87,35,1,4,1,34,22,7,195
2024-03-05 06:20:00,2,0,108,34,1,0,0,41,24,1,211
2024-03-05 06:30:00,2,1,102,33,2,0,0,47,32,1,220
2024-03-05 06:40:00,8,5,107,43,1,4,5,52,33,0,258
2024-03-05 06:50:00,5,3,133,48,6,4,4,69,36,2,310
2024-03-05 07:00:00,8,8,121,31,3,8,6,60,29,5,279
2024-03-05 07:10:00,10,4,125,31,1,12,6,61,22,4,276
2024-03-05 07:20:00,7,5,145,47,3,11,8,88,26,6,346
2024-03-05 07:30:00,11,8,118,51,8,25,14,92,28,4,359
2024-03-05 07:40:00,34,20,122,48,2,14,9,106,33,9,397
2024-03-05 07:50:00,27,11,109,40,4,25,13,101,28,2,360
2024-03-05 08:00:00,13,10,110,23,2,10,8,73,21,1,271
2024-03-05 08:10:00,18,10,121,37,3,14,9,94,38,6,350
2024-03-05 08:20:00,9,9,121,21,3,13,11,101,27,4,319
2024-03-05 08:30:00,11,8,121,63,4,9,8,98,34,9,365
2024-03-05 08:40:00,17,7,132,51,1,17,12,104,41,9,391
2024-03-05 08:50:00,14,9,131,42,5,14,11,94,36,13,369
2024-03-05 09:00:00,9,10,119,70,3,11,6,66,34,5,333
2024-03-05 09:10:00,10,9,102,63,3,8,9,71,35,7,317
2024-03-05 09:20:00,9,7,114,54,7,17,10,70,34,6,328
2024-03-05 09:30:00,13,7,114,54,7,17,11,71,35,10,339
2024-03-05 09:40:00,16,11,100,56,2,10,10,64,24,5,298
2024-03-05 09:50:00,9,7,110,61,2,13,12,58,29,4,305
2024-03-05 10:00:00,10,6,110,44,2,14,8,77,27,3,301
2024-03-05 10:10:00,10,9,75,43,3,6,6,62,22,5,241
2024-03-05 10:20:00,11,12,94,64,2,8,7,82,28,7,315
2024-03-05 10:30:00,9,5,90,51,4,4,3,80,32,4,282
2024-03-05 10:40:00,8,7,87,42,6,6,4,69,28,3,260
2024-03-05 10:50:00,8,8,95,48,0,11,6,72,26,3,277
2024-03-05 11:00:00,7,8,82,48,2,7,6,52,27,3,242
2024-03-05 11:10:00,6,5,100,52,6,6,4,75,24,4,282
2024-03-05 11:20:00,16,8,68,46,0,9,6,73,32,5,263
2024-03-05 11:30:00,10,10,68,45,5,9,6,54,34,6,247
2024-03-05 11:40:00,17,12,99,54,1,8,8,88,27,7,321
2024-03-05 11:50:00,15,9,89,54,7,6,5,66,31,7,289
2024-03-05 12:00:00,12,10,99,55,5,4,2,74,26,9,296
2024-03-05 12:10:00,13,11,81,39,3,7,7,81,35,8,285
2024-03-05 12:20:00,15,16,91,51,2,12,8,76,21,3,295
2024-03-05 12:30:00,8,7,92,52,1,8,9,90,27,2,296
2024-03-05 12:40:00,20,10,81,39,5,7,6,89,25,1,283
2024-03-05 12:50:00,16,10,93,53,6,7,6,83,24,1,299
2024-03-05 13:00:00,15,10,108,52,3,12,8,74,27,8,317
2024-03-05 13:10:00,16,9,87,55,3,30,19,112,26,9,366
2024-03-05 13:20:00,26,18,99,39,2,17,16,74,21,3,315
2024-03-05 13:30:00,16,18,104,46,3,12,12,87,23,8,329
2024-03-05 13:40:00,8,4,82,44,2,12,7,83,32,5,279
2024-03-05 13:50:00,14,11,80,41,3,7,3,67,24,5,255
2024-03-05 14:00:00,16,14,94,32,4,15,10,80,18,5,288
2024-03-05 14:10:00,9,13,91,47,1,5,4,99,26,6,301
2024-03-05 14:20:00,6,6,87,45,0,15,9,107,32,5,312
2024-03-05 14:30:00,22,14,98,42,5,9,6,104,18,7,325
2024-03-05 14:40:00,15,9,94,58,4,7,5,102,22,2,318
2024-03-05 14:50:00,10,15,89,61,3,11,8,99,26,11,333
2024-03-05 15:00:00,15,10,104,61,2,14,5,92,30,4,337
2024-03-05 15:10:00,23,11,91,60,4,10,10,128,29,5,371
2024-03-05 15:20:00,22,12,83,48,6,10,11,120,26,1,339
2024-03-05 15:30:00,17,11,93,66,3,9,8,126,26,6,365
2024-03-05 15:40:00,13,10,121,61,5,7,6,111,33,6,373
2024-03-05 15:50:00,11,6,122,60,5,6,6,124,37,8,385
2024-03-05 16:00:00,15,14,121,63,1,16,9,120,30,7,396
2024-03-05 16:10:00,20,13,107,60,1,9,6,126,21,3,366
2024-03-05 16:20:00,17,9,116,73,1,8,8,136,23,3,394
2024-03-05 16:30:00,14,11,121,73,3,8,7,144,35,6,422
2024-03-05 16:40:00,17,18,103,62,3,16,13,136,26,9,403
2024-03-05 16:50:00,19,15,108,71,6,8,6,124,37,16,410
2024-03-05 17:00:00,19,13,118,76,4,4,2,117,31,2,386
2024-03-05 17:10:00,17,9,93,63,2,6,5,133,31,5,364
2024-03-05 17:20:00,21,13,126,77,9,15,7,125,39,3,435
2024-03-05 17:30:00,20,11,115,46,16,12,10,157,27,11,425
2024-03-05 17:40:00,8,5,103,61,3,4,3,117,25,5,334
2024-03-05 17:50:00,22,18,91,56,0,6,7,106,25,4,335
2024-03-05 18:00:00,24,12,98,49,3,13,6,131,18,3,357
2024-03-05 18:10:00,12,8,98,47,0,8,6,113,31,6,329
2024-03-05 18:20:00,13,10,100,41,1,12,7,118,27,34,363
2024-03-05 18:30:00,11,10,101,51,1,6,4,89,34,19,326
2024-03-05 18:40:00,11,8,100,62,1,11,8,106,39,9,355
2024-03-05 18:50:00,18,7,83,46,5,13,8,83,26,4,293
2024-03-05 19:00:00,15,7,74,33,5,9,8,86,37,9,283
2024-03-05 19:10:00,8,8,68,37,2,3,4,83,32,9,254
2024-03-05 19:20:00,17,3,67,51,0,6,5,91,26,15,281
2024-03-05 19:30:00,13,4,79,47,1,5,7,80,36,14,286
2024-03-05 19:40:00,11,10,54,44,0,10,8,79,30,10,256
2024-03-05 19:50:00,14,5,45,39,1,2,2,74,39,4,225
2024-03-05 20:00:00,18,12,46,39,3,9,7,60,24,10,228
2024-03-05 20:10:00,6,7,39,30,1,3,6,41,28,1,162
2024-03-05 20:20:00,4,7,38,30,1,4,1,39,26,3,153
2024-03-05 20:30:00,11,11,49,23,0,6,5,56,25,14,200
2024-03-05 20:40:00,6,4,32,38,0,6,6,43,33,5,173
2024-03-05 20:50:00,5,4,30,34,0,3,2,45,40,8,171
2024-03-05 21:00:00,3,4,39,28,2,1,0,43,33,3,156
2024-03-05 21:10:00,4,5,40,31,1,0,0,43,25,8,157
2024-03-05 21:20:00,4,1,47,28,2,4,5,40,29,3,163
2024-03-05 21:30:00,7,5,49,37,2,4,5,36,36,4,185
2024-03-05 21:40:00,5,8,35,34,2,2,0,39,35,4,164
2024-03-05 21:50:00,5,7,31,31,2,2,3,42,41,9,173
2024-03-05 22:00:00,2,2,32,26,4,0,0,38,30,5,139
2024-03-05 22:10:00,4,3,47,51,0,7,2,66,37,4,221
2024-03-05 22:20:00,5,3,24,25,1,1,0,41,28,6,134
2024-03-05 22:30:00,4,4,25,23,0,2,0,34,24,2,118
2024-03-05 22:40:00,6,3,29,24,0,2,1,35,33,2,135
2024-03-05 22:50:00,3,3,23,26,2,2,5,33,28,2,127
2024-03-05 23:00:00,1,1,24,26,0,3,2,29,23,5,114
2024-03-05 23:10:00,8,7,19,22,1,2,2,18,14,3,96
2024-03-05 23:20:00,4,3,10,11,0,1,0,14,15,8,66
2024-03-05 23:30:00,2,1,10,11,0,0,0,13,11,1,49
2024-03-05 23:40:00,0,0,7,9,1,2,1,15,15,5,55
2024-03-05 23:50:00,1,1,5,7,1,0,0,12,9,2,38
2024-03-06 00:00:00,1,1,7,8,0,0,0,6,5,3,31
2024-03-06 00:10:00,1,0,3,6,1,1,1,6,5,4,28
2024-03-06 00:20:00,1,0,4,4,0,0,0,11,8,4,32
2024-03-06 00:30:00,0,0,2,2,0,0,0,5,5,1,15
2024-03-06 00:40:00,0,0,6,8,1,0,0,9,8,6,38
2024-03-06 00:50:00,4,2,7,5,0,0,0,8,7,4,37
2024-03-06 01:00:00,0,0,6,6,0,0,0,5,4,1,22
2024-03-06 01:10:00,0,0,3,3,0,0,0,4,4,0,14
2024-03-06 01:20:00,0,0,4,5,1,0,0,2,0,1,13
2024-03-06 01:30:00,1,0,4,3,1,1,2,5,4,3,24
2024-03-06 01:40:00,0,0,6,6,1,0,0,2,2,1,18
2024-03-06 01:50:00,0,0,10,12,0,0,0,7,6,8,43
2024-03-06 02:00:00,0,0,2,1,1,0,0,5,4,2,15
2024-03-06 02:10:00,0,0,3,3,1,0,0,5,5,4,21
2024-03-06 02:20:00,1,2,1,1,0,0,0,0,2,0,7
2024-03-06 02:30:00,1,0,2,2,0,0,0,1,1,2,9
2024-03-06 02:40:00,1,0,4,7,0,0,0,2,2,1,17
2024-03-06 02:50:00,0,0,2,4,1,0,0,1,1,0,9
2024-03-06 03:00:00,0,0,1,1,0,0,0,1,1,0,4
2024-03-06 03:10:00,2,3,0,0,0,0,0,1,2,0,8
2024-03-06 03:20:00,1,0,2,3,0,0,0,1,1,2,10
2024-03-06 03:30:00,0,0,2,3,0,0,0,3,2,1,11
2024-03-06 03:40:00,0,0,3,3,0,0,0,1,1,0,8
2024-03-06 03:50:00,0,0,2,1,0,0,0,2,2,0,7
2024-03-06 04:00:00,0,0,5,6,0,0,0,4,3,3,21
2024-03-06 04:10:00,0,0,4,5,0,1,1,1,1,0,13
2024-03-06 04:20:00,0,0,3,5,0,0,0,2,4,1,15
2024-03-06 04:30:00,1,1,5,8,0,1,1,4,5,1,27
2024-03-06 04:40:00,1,0,7,9,0,1,2,5,5,0,30
2024-03-06 04:50:00,0,0,5,7,1,0,0,5,4,1,23
2024-03-06 05:00:00,1,0,7,7,0,1,1,8,6,2,33
2024-03-06 05:10:00,1,1,19,16,2,0,0,7,4,1,51
2024-03-06 05:20:00,0,0,37,29,3,0,0,12,12,5,98
2024-03-06 05:30:00,2,2,57,29,1,3,1,20,15,1,131
2024-03-06 05:40:00,3,2,45,26,1,4,2,19,16,2,120
2024-03-06 05:50:00,0,1,51,28,1,0,0,29,19,2,131
2024-03-06 06:00:00,3,5,55,23,0,1,1,24,22,7,141
2024-03-06 06:10:00,4,0,70,31,1,5,6,47,18,2,184
2024-03-06 06:20:00,1,1,81,45,0,1,1,40,21,0,191
2024-03-06 06:30:00,2,5,97,40,0,4,4,41,29,1,223
2024-03-06 06:40:00,5,3,118,33,1,9,5,49,34,1,258
2024-03-06 06:50:00,7,2,118,47,3,8,8,62,33,8,296
2024-03-06 07:00:00,5,2,138,51,4,4,4,50,27,4,289
2024-03-06 07:10:00,7,5,123,44,3,13,9,75,24,4,307
2024-03-06 07:20:00,8,7,140,63,3,9,8,78,37,5,358
2024-03-06 07:30:00,13,7,111,25,8,25,18,89,37,8,341
2024-03-06 07:40:00,30,17,123,46,2,24,14,102,29,9,396
2024-03-06 07:50:00,14,8,125,31,3,20,14,102,33,9,359
2024-03-06 08:00:00,9,6,130,25,3,8,7,92,40,3,323
2024-03-06 08:10:00,8,7,131,36,2,11,7,77,34,6,319
2024-03-06 08:20:00,18,8,126,28,2,16,12,111,30,7,358
2024-03-06 08:30:00,18,14,114,28,4,18,14,90,39,5,344
2024-03-06 08:40:00,13,9,117,40,2,18,15,85,35,10,344
2024-03-06 08:50:00,12,12,103,47,2,13,10,86,28,4,317
2024-03-06 09:00:00,12,5,99,62,1,12,7,77,28,4,307
2024-03-06 09:10:00,9,4,116,63,6,5,3,71,38,8,323
2024-03-06 09:20:00,6,5,92,61,1,7,3,86,34,8,303
2024-03-06 09:30:00,14,11,104,57,3,12,9,69,34,7,320
2024-03-06 09:40:00,8,2,95,49,4,7,7,88,24,5,289
2024-03-06 09:50:00,13,9,104,48,1,9,5,70,26,6,291
2024-03-06 10:00:00,5,7,83,43,3,3,4,72,25,7,252
2024-03-06 10:10:00,5,5,86,47,2,9,7,61,33,5,260
2024-03-06 10:20:00,12,9,69,35,3,7,5,56,24,6,226
2024-03-06 10:30:00,7,8,84,46,12,8,7,58,19,3,252
2024-03-06 10:40:00,7,5,99,45,14,4,4,63,26,10,277
2024-03-06 10:50:00,11,11,105,56,11,7,13,75,11,4,304
2024-03-06 11:00:00,10,6,72,48,8,6,6,65,29,5,255
2024-03-06 11:10:00,15,15,87,45,9,5,7,67,18,7,275
2024-03-06 11:20:00,14,6,78,47,2,12,15,65,26,5,270
2024-03-06 11:30:00,13,10,56,47,2,6,4,62,27,8,235
2024-03-06 11:40:00,11,11,89,53,4,10,10,72,31,5,296
2024-03-06 11:50:00,12,8,92,43,2,9,22,69,33,7,297
2024-03-06 12:00:00,14,7,87,54,3,11,14,73,31,12,306
2024-03-06 12:10:00,19,15,93,43,2,7,8,84,24,10,305
2024-03-06 12:20:00,9,18,83,52,6,4,11,87,24,11,305
2024-03-06 12:30:00,8,7,96,56,3,8,6,100,27,5,316
2024-03-06 12:40:00,10,4,84,51,1,5,6,77,30,8,276
2024-03-06 12:50:00,8,10,88,48,3,12,6,85,28,5,293
2024-03-06 13:00:00,11,6,84,52,3,10,10,83,35,19,313
2024-03-06 13:10:00,20,8,98,58,4,16,18,96,25,6,349
2024-03-06 13:20:00,12,5,88,41,3,7,8,85,27,4,280
2024-03-06 13:30:00,14,14,108,48,3,10,7,83,27,6,320
