datetime,D11Z,D12Z,D13Z,D21Z,D22Z,D31Z,D32Z,D41Z,D42Z,Total
2024-03-11 07:50:00,9,37,21,108,52,0,31,0,21,279
2024-03-11 08:00:00,8,40,34,100,59,0,38,0,20,299
2024-03-11 08:10:00,9,38,30,83,44,0,31,0,14,249
2024-03-11 08:20:00,9,33,25,136,81,0,31,0,28,343
2024-03-11 08:30:00,8,36,28,105,46,0,31,0,15,269
2024-03-11 08:40:00,11,31,23,106,51,0,33,0,11,266
2024-03-11 08:50:00,12,28,23,113,66,0,21,0,37,300
2024-03-11 09:00:00,10,28,30,102,65,0,24,0,57,316
2024-03-11 09:10:00,8,27,21,97,49,0,25,0,25,252
2024-03-11 09:20:00,4,23,18,106,35,0,19,0,21,226
2024-03-11 09:30:00,11,33,24,92,53,0,16,0,25,254
2024-03-11 09:40:00,10,26,22,75,57,0,20,0,28,238
2024-03-11 09:50:00,8,21,26,74,65,0,20,0,36,250
2024-03-11 10:00:00,7,22,20,89,60,0,19,0,21,238
2024-03-11 10:10:00,4,23,22,80,46,0,23,0,20,218
2024-03-11 10:20:00,9,40,23,63,60,0,18,0,34,247
2024-03-11 10:30:00,6,26,31,80,72,0,24,0,76,315
2024-03-11 10:40:00,10,34,23,65,52,0,23,0,32,239
2024-03-11 10:50:00,9,26,26,70,50,0,20,0,22,223
2024-03-11 11:00:00,12,25,27,86,37,0,17,0,16,220
2024-03-11 11:10:00,6,32,19,66,41,0,32,0,27,223
2024-03-11 11:20:00,13,29,24,75,40,0,22,0,22,225
2024-03-11 11:30:00,10,28,22,67,45,0,17,0,28,217
2024-03-11 11:40:00,6,32,29,74,48,0,13,0,22,224
2024-03-11 11:50:00,4,21,23,66,41,0,19,0,27,201
2024-03-11 12:00:00,11,25,25,71,54,0,25,0,29,240
2024-03-11 12:10:00,9,22,26,76,40,0,22,0,22,217
2024-03-11 12:20:00,5,28,22,63,52,0,27,0,29,226
2024-03-11 12:30:00,12,21,28,79,42,0,24,0,26,232
2024-03-11 12:40:00,13,21,17,83,52,0,20,0,24,230
2024-03-11 12:50:00,10,24,26,80,42,0,28,0,35,245
2024-03-11 13:00:00,9,28,21,79,46,0,18,0,26,227
2024-03-11 13:10:00,7,29,32,74,45,0,29,0,22,238
2024-03-11 13:20:00,7,27,22,74,53,0,25,0,24,232
2024-03-11 13:30:00,9,23,26,73,42,0,19,0,25,217
2024-03-11 13:40:00,1,41,27,79,58,0,34,0,22,262
2024-03-11 13:50:00,9,34,29,76,53,0,32,0,28,261
2024-03-11 14:00:00,8,20,22,63,44,0,35,0,31,223
2024-03-11 14:10:00,10,29,24,90,54,0,38,0,20,265
2024-03-11 14:20:00,8,29,35,91,47,0,31,0,21,262
2024-03-11 14:30:00,10,35,25,67,43,0,33,0,29,242
2024-03-11 14:40:00,8,32,31,85,41,0,33,0,23,253
2024-03-11 14:50:00,10,18,32,87,64,0,30,0,29,270
2024-03-11 15:00:00,8,39,30,63,60,0,24,0,28,252
2024-03-11 15:10:00,10,29,33,97,79,0,29,0,33,310
2024-03-11 15:20:00,7,36,36,86,57,0,26,0,25,273
2024-03-11 15:30:00,8,46,38,73,50,0,33,0,24,272
2024-03-11 15:40:00,7,37,36,70,56,0,32,0,21,259
2024-03-11 15:50:00,4,34,42,67,54,0,36,0,33,270
2024-03-11 16:00:00,16,45,50,70,74,0,33,0,26,314
2024-03-11 16:10:00,11,29,31,95,51,0,36,0,28,281
2024-03-11 16:20:00,7,24,31,77,61,0,45,0,22,267
2024-03-11 16:30:00,12,31,26,97,32,0,48,0,20,266
2024-03-11 16:40:00,9,40,30,73,32,0,37,0,26,247
2024-03-11 16:50:00,4,41,48,68,56,0,30,0,13,260
2024-03-11 17:00:00,11,37,34,96,54,0,35,0,26,293
2024-03-11 17:10:00,6,37,35,90,45,0,46,0,23,282
2024-03-11 17:20:00,12,37,41,85,47,0,33,0,20,275
2024-03-11 17:30:00,2,39,25,69,46,0,47,0,25,253
2024-03-11 17:40:00,9,42,30,84,52,0,35,0,21,273
2024-03-11 17:50:00,9,33,41,81,44,0,31,0,23,262
2024-03-11 18:00:00,8,33,41,78,54,0,36,0,21,271
2024-03-11 18:10:00,7,31,34,65,49,0,34,0,31,251
2024-03-11 18:20:00,10,15,23,79,41,0,34,0,26,228
2024-03-11 18:30:00,6,24,28,84,62,0,28,0,24,256
2024-03-11 18:40:00,3,25,21,77,34,0,18,0,24,202
2024-03-11 18:50:00,10,31,32,59,48,0,19,0,20,219
2024-03-11 19:00:00,5,24,22,45,39,0,20,0,26,181
2024-03-11 19:10:00,7,18,22,47,48,0,26,0,27,195
2024-03-11 19:20:00,4,21,30,40,42,0,23,0,23,183
2024-03-11 19:30:00,9,16,18,48,36,0,25,0,30,182
2024-03-11 19:40:00,5,26,21,53,32,0,15,0,13,165
2024-03-11 19:50:00,13,21,24,57,45,0,16,0,19,195
2024-03-11 20:00:00,4,18,19,48,41,0,15,0,14,159
2024-03-11 20:10:00,3,9,13,57,30,0,12,0,13,137
2024-03-11 20:20:00,4,15,14,61,37,0,6,0,17,154
2024-03-11 20:30:00,8,17,13,45,29,0,13,0,15,140
2024-03-11 20:40:00,1,7,18,39,29,0,8,0,5,107
2024-03-11 20:50:00,3,19,25,40,36,0,6,0,8,137
2024-03-11 21:00:00,4,7,11,32,29,0,13,0,10,106
2024-03-11 21:10:00,4,15,19,39,34,0,8,0,15,134
2024-03-11 21:20:00,1,16,20,33,34,0,13,0,23,140
2024-03-11 21:30:00,3,23,19,22,28,0,10,0,9,114
2024-03-11 21:40:00,3,11,14,21,20,0,14,0,15,98
2024-03-11 21:50:00,2,5,8,11,14,0,10,0,8,58
2024-03-11 22:00:00,1,6,11,15,20,0,7,0,17,77
2024-03-11 22:10:00,1,7,8,15,15,0,9,0,11,66
2024-03-11 22:20:00,1,13,10,19,19,0,11,0,16,89
2024-03-11 22:30:00,1,11,13,14,16,0,10,0,7,72
2024-03-11 22:40:00,2,11,6,11,18,0,6,0,8,62
2024-03-11 22:50:00,3,7,10,12,9,0,6,0,7,54
2024-03-11 23:00:00,1,6,9,12,12,0,3,0,7,50
2024-03-11 23:10:00,0,3,6,11,12,0,1,0,6,39
2024-03-11 23:20:00,4,2,4,13,12,0,5,0,6,46
2024-03-11 23:30:00,2,3,7,9,10,0,7,0,5,43
2024-03-11 23:40:00,0,1,1,5,8,0,2,0,4,21
2024-03-11 23:50:00,3,4,9,5,7,0,10,0,3,41
2024-03-12 00:00:00,2,4,3,6,10,0,3,0,5,33
2024-03-12 00:10:00,1,3,4,3,11,0,3,0,3,28
2024-03-12 00:20:00,0,1,4,3,6,0,5,0,2,21
2024-03-12 00:30:00,0,4,6,6,5,0,5,0,4,30
2024-03-12 00:40:00,1,2,5,5,8,0,2,0,4,27
2024-03-12 00:50:00,0,1,0,3,2,0,1,0,2,9
2024-03-12 01:00:00,1,3,3,3,2,0,1,0,2,15
2024-03-12 01:10:00,1,1,3,1,3,0,2,0,4,15
2024-03-12 01:20:00,0,0,0,4,5,0,2,0,2,13
2024-03-12 01:30:00,1,2,2,4,3,0,0,0,5,17
2024-03-12 01:40:00,0,4,3,1,2,0,2,0,1,13
2024-03-12 01:50:00,0,1,1,1,1,0,0,0,3,7
2024-03-12 02:00:00,0,0,1,4,6,0,3,0,8,22
2024-03-12 02:10:00,1,0,0,3,1,0,1,0,0,6
2024-03-12 02:20:00,0,0,0,1,0,0,0,0,1,2
2024-03-12 02:30:00,0,2,2,3,4,0,3,0,2,16
2024-03-12 02:40:00,0,0,1,2,2,0,2,0,2,9
2024-03-12 02:50:00,0,1,1,1,1,0,0,0,1,5
2024-03-12 03:00:00,0,1,3,3,4,0,1,0,1,13
2024-03-12 03:10:00,0,2,3,2,6,0,1,0,1,15
2024-03-12 03:20:00,0,0,1,3,4,0,2,0,4,14
2024-03-12 03:30:00,2,1,1,2,1,0,2,0,1,10
2024-03-12 03:40:00,2,1,0,0,1,0,0,0,2,6
2024-03-12 03:50:00,1,0,0,5,1,0,1,0,0,8
2024-03-12 04:00:00,1,2,2,1,4,0,2,0,6,18
2024-03-12 04:10:00,0,2,2,8,2,0,1,0,1,16
2024-03-12 04:20:00,0,4,1,9,1,0,1,0,3,19
2024-03-12 04:30:00,0,4,7,14,6,0,2,0,2,35
2024-03-12 04:40:00,0,3,3,30,7,0,1,0,3,47
2024-03-12 04:50:00,0,2,5,29,9,0,2,0,3,50
2024-03-12 05:00:00,1,3,4,40,10,0,6,0,1,65
2024-03-12 05:10:00,5,7,8,53,15,0,5,0,8,101
2024-03-12 05:20:00,2,7,10,84,19,0,5,0,4,131
2024-03-12 05:30:00,2,11,13,103,27,0,3,0,7,166
2024-03-12 05:40:00,3,8,12,138,35,0,6,0,0,202
2024-03-12 05:50:00,0,11,12,120,42,0,15,0,6,206
2024-03-12 06:00:00,1,8,13,140,52,0,7,0,8,229
2024-03-12 06:10:00,3,16,16,120,42,0,12,0,9,218
2024-03-12 06:20:00,2,9,14,144,62,0,18,0,6,255
2024-03-12 06:30:00,2,10,15,146,54,0,7,0,5,239
2024-03-12 06:40:00,6,18,23,124,57,0,15,0,7,250
2024-03-12 06:50:00,5,22,20,130,42,0,21,0,12,252
2024-03-12 07:00:00,4,18,17,140,39,0,23,0,9,250
2024-03-12 07:10:00,8,35,20,131,36,0,22,0,13,265
2024-03-12 07:20:00,6,39,27,128,49,0,38,0,17,304
2024-03-12 07:30:00,6,27,24,97,35,0,35,0,19,243
2024-03-12 07:40:00,8,51,34,111,46,0,40,0,18,308
2024-03-12 07:50:00,16,42,35,82,42,0,29,0,27,273
2024-03-12 08:00:00,11,36,18,87,41,0,38,0,44,275
2024-03-12 08:10:00,10,42,20,112,47,0,29,0,33,293
2024-03-12 08:20:00,10,41,29,104,53,0,29,0,29,295
2024-03-12 08:30:00,9,37,20,105,54,0,35,0,23,283
2024-03-12 08:40:00,10,46,42,116,67,0,26,0,16,323
2024-03-12 08:50:00,8,33,25,117,60,0,36,0,21,300
2024-03-12 09:00:00,12,31,21,98,49,0,24,0,21,256
2024-03-12 09:10:00,12,29,22,97,59,0,26,0,16,261
2024-03-12 09:20:00,6,27,24,105,61,0,16,0,21,260
2024-03-12 09:30:00,8,18,16,92,46,0,22,0,21,223
2024-03-12 09:40:00,11,33,25,82,47,0,21,0,27,246
2024-03-12 09:50:00,10,29,17,95,49,0,14,0,15,229
2024-03-12 10:00:00,11,34,24,91,36,0,14,0,21,231
2024-03-12 10:10:00,11,25,28,75,51,0,19,0,17,226
2024-03-12 10:20:00,10,22,25,65,46,0,24,0,15,207
2024-03-12 10:30:00,4,20,22,78,70,0,27,0,25,246
2024-03-12 10:40:00,10,28,20,71,45,0,20,0,17,211
2024-03-12 10:50:00,15,21,20,75,42,0,31,0,24,228
2024-03-12 11:00:00,8,40,28,88,59,0,22,0,24,269
2024-03-12 11:10:00,7,27,17,75,50,0,33,0,23,232
2024-03-12 11:20:00,10,25,20,66,52,0,16,0,31,220
2024-03-12 11:30:00,9,29,26,62,42,0,17,0,28,213
2024-03-12 11:40:00,14,24,25,74,51,0,17,0,19,224
2024-03-12 11:50:00,8,27,28,74,43,0,24,0,21,225
2024-03-12 12:00:00,7,17,23,73,48,0,16,0,18,202
2024-03-12 12:10:00,6,22,26,58,36,0,21,0,30,199
2024-03-12 12:20:00,7,25,25,72,51,0,29,0,31,240
2024-03-12 12:30:00,14,32,31,92,49,0,19,0,28,265
2024-03-12 12:40:00,6,31,24,74,63,0,24,0,22,244
2024-03-12 12:50:00,5,27,28,64,83,0,21,0,24,252
2024-03-12 13:00:00,6,36,17,71,112,0,29,0,41,312
2024-03-12 13:10:00,9,22,25,75,52,0,32,0,27,242
2024-03-12 13:20:00,11,23,26,80,50,0,27,0,28,245
2024-03-12 13:30:00,9,21,29,78,46,0,10,0,17,210
2024-03-12 13:40:00,6,24,28,75,44,0,28,0,23,228
2024-03-12 13:50:00,12,22,24,89,56,0,28,0,15,246
2024-03-12 14:00:00,6,29,27,70,45,0,27,0,32,236
2024-03-12 14:10:00,8,34,36,65,49,0,29,0,30,251
2024-03-12 14:20:00,8,39,30,91,57,0,36,0,28,289
2024-03-12 14:30:00,7,37,24,86,38,0,39,0,15,246
2024-03-12 14:40:00,12,31,36,75,62,0,30,0,20,266
2024-03-12 14:50:00,5,33,24,69,61,0,33,0,32,257
2024-03-12 15:00:00,7,42,42,80,46,0,27,0,19,263
2024-03-12 15:10:00,8,35,32,74,50,0,39,0,21,259
2024-03-12 15:20:00,9,25,33,86,74,0,30,0,29,286
2024-03-12 15:30:00,6,40,39,71,55,0,35,0,28,274
2024-03-12 15:40:00,5,38,36,102,57,0,44,0,30,312
2024-03-12 15:50:00,7,50,45,85,54,0,37,0,30,308
2024-03-12 16:00:00,13,43,25,85,34,0,48,0,16,264
2024-03-12 16:10:00,7,43,27,67,34,0,44,0,14,236
2024-03-12 16:20:00,10,40,38,63,30,0,47,0,19,247
2024-03-12 16:30:00,7,29,33,80,39,0,38,0,10,236
2024-03-12 16:40:00,6,52,37,76,39,0,48,0,15,273
2024-03-12 16:50:00,10,29,23,91,45,0,41,0,29,268
2024-03-12 17:00:00,18,39,30,93,48,0,42,0,20,290
2024-03-12 17:10:00,6,42,31,83,35,0,36,0,30,263
2024-03-12 17:20:00,7,37,37,86,44,0,42,0,16,269
2024-03-12 17:30:00,10,44,31,79,29,0,32,0,18,243
2024-03-12 17:40:00,10,29,34,74,37,0,26,0,22,232
2024-03-12 17:50:00,10,43,35,103,57,0,31,0,13,292
2024-03-12 18:00:00,9,38,31,73,48,0,38,0,25,262
2024-03-12 18:10:00,11,37,33,78,49,0,27,0,23,258
2024-03-12 18:20:00,3,34,31,63,30,0,24,0,22,207
2024-03-12 18:30:00,3,27,28,77,46,0,23,0,23,227
2024-03-12 18:40:00,4,24,22,72,45,0,19,0,27,213
2024-03-12 18:50:00,7,22,15,56,34,0,33,0,27,194
2024-03-12 19:00:00,12,29,24,64,39,0,21,0,15,204
2024-03-12 19:10:00,5,18,21,45,36,0,25,0,19,169
2024-03-12 19:20:00,4,23,23,60,47,0,20,0,25,202
2024-03-12 19:30:00,5,17,22,56,45,0,22,0,24,191
2024-03-12 19:40:00,5,22,16,55,39,0,17,0,20,174
2024-03-12 19:50:00,2,16,25,45,38,0,17,0,22,165
2024-03-12 20:00:00,5,18,21,46,30,0,15,0,13,148
2024-03-12 20:10:00,5,16,18,34,24,0,12,0,16,125
2024-03-12 20:20:00,4,19,14,41,25,0,15,0,12,130
2024-03-12 20:30:00,6,24,16,29,16,0,17,0,11,119
2024-03-12 20:40:00,3,16,11,32,22,0,11,0,17,112
2024-03-12 20:50:00,3,9,18,21,27,0,17,0,13,108
2024-03-12 21:00:00,3,13,11,27,28,0,11,0,15,108
2024-03-12 21:10:00,6,12,16,24,23,0,20,0,11,112
2024-03-12 21:20:00,4,14,19,26,31,0,11,0,17,122
2024-03-12 21:30:00,6,14,19,21,28,0,11,0,14,113
2024-03-12 21:40:00,2,11,17,19,20,0,17,0,13,99
2024-03-12 21:50:00,2,16,18,19,29,0,12,0,13,109
2024-03-12 22:00:00,2,14,16,19,33,0,16,0,22,122
2024-03-12 22:10:00,2,14,15,22,19,0,9,0,9,90
2024-03-12 22:20:00,1,6,10,27,26,0,12,0,9,91
2024-03-12 22:30:00,3,4,10,22,29,0,11,0,13,92
2024-03-12 22:40:00,2,3,9,17,28,0,10,0,14,83
2024-03-12 22:50:00,1,12,13,8,14,0,3,0,9,60
2024-03-12 23:00:00,1,7,10,14,14,0,7,0,9,62
2024-03-12 23:10:00,0,3,6,11,15,0,6,0,7,48
2024-03-12 23:20:00,3,6,13,13,12,0,10,0,9,66
2024-03-12 23:30:00,1,4,6,6,8,0,5,0,4,34
2024-03-12 23:40:00,1,2,4,3,4,0,2,0,7,23
2024-03-12 23:50:00,1,1,2,9,10,0,3,0,7,33
2024-03-13 00:00:00,0,2,6,6,8,0,3,0,3,28
2024-03-13 00:10:00,2,1,2,3,3,0,3,0,6,20
2024-03-13 00:20:00,1,3,9,6,12,0,5,0,4,40
2024-03-13 00:30:00,0,2,3,5,5,0,1,0,4,20
2024-03-13 00:40:00,0,1,2,8,6,0,1,0,1,19
2024-03-13 00:50:00,0,1,3,2,3,0,4,0,4,17
2024-03-13 01:00:00,0,3,2,3,4,0,0,0,3,15
2024-03-13 01:10:00,0,0,1,6,6,0,1,0,4,18
2024-03-13 01:20:00,1,2,2,1,2,0,2,0,1,11
2024-03-13 01:30:00,1,0,1,4,3,0,0,0,4,13
2024-03-13 01:40:00,0,1,2,1,3,0,1,0,4,12
2024-03-13 01:50:00,0,1,1,2,2,0,2,0,0,8
2024-03-13 02:00:00,0,0,1,3,3,0,3,0,4,14
2024-03-13 02:10:00,0,3,3,6,6,0,2,0,3,23
2024-03-13 02:20:00,0,1,1,0,2,0,2,0,2,8
2024-03-13 02:30:00,0,0,1,2,0,0,1,0,1,5
2024-03-13 02:40:00,1,0,1,3,2,0,2,0,4,13
2024-03-13 02:50:00,2,2,3,1,3,0,1,0,1,13
2024-03-13 03:00:00,1,1,2,3,7,0,0,0,2,16
2024-03-13 03:10:00,2,1,1,4,3,0,0,0,1,12
2024-03-13 03:20:00,0,4,3,3,3,0,0,0,0,13
2024-03-13 03:30:00,0,1,3,2,5,0,2,0,2,15
2024-03-13 03:40:00,1,2,2,2,3,0,1,0,1,12
2024-03-13 03:50:00,1,1,0,4,5,0,0,0,5,16
2024-03-13 04:00:00,1,2,3,7,6,0,1,0,9,29
2024-03-13 04:10:00,1,1,2,5,5,0,3,0,6,23
2024-03-13 04:20:00,0,4,4,10,7,0,2,0,1,28
2024-03-13 04:30:00,2,7,9,18,9,0,0,0,2,47
2024-03-13 04:40:00,0,4,1,24,19,0,2,0,2,52
2024-03-13 04:50:00,2,3,6,28,17,0,3,0,3,62
2024-03-13 05:00:00,2,3,4,50,26,0,4,0,4,93
2024-03-13 05:10:00,5,4,9,42,29,0,7,0,11,107
2024-03-13 05:20:00,1,10,11,84,44,0,4,0,1,155
2024-03-13 05:30:00,2,8,9,96,46,0,7,0,7,175
2024-03-13 05:40:00,1,8,9,138,43,0,6,0,4,209
2024-03-13 05:50:00,1,10,9,120,50,0,16,0,2,208
2024-03-13 06:00:00,1,12,13,118,44,0,10,0,4,202
2024-03-13 06:10:00,0,9,11,134,60,0,13,0,8,235
2024-03-13 06:20:00,1,21,24,132,64,0,11,0,9,262
2024-03-13 06:30:00,2,20,19,117,55,0,9,0,11,233
2024-03-13 06:40:00,2,18,18,138,57,0,21,0,9,263
2024-03-13 06:50:00,10,30,22,137,75,0,22,0,19,315
2024-03-13 07:00:00,3,23,22,120,41,0,25,0,11,245
2024-03-13 07:10:00,9,33,19,135,57,0,14,0,12,279
2024-03-13 07:20:00,4,33,19,144,54,0,33,0,12,299
2024-03-13 07:30:00,12,40,27,100,44,0,31,0,10,264
2024-03-13 07:40:00,15,33,21,85,28,0,43,0,19,244
2024-03-13 07:50:00,6,34,21,125,50,0,44,0,23,303
2024-03-13 08:00:00,8,35,31,100,43,0,36,0,19,272
2024-03-13 08:10:00,9,40,30,87,61,0,28,0,17,272
2024-03-13 08:20:00,4,34,16,117,66,0,23,0,27,287
2024-03-13 08:30:00,9,38,20,105,43,0,28,0,13,256
2024-03-13 08:40:00,10,38,30,102,56,0,30,0,19,285
2024-03-13 08:50:00,9,31,30,113,51,0,17,0,22,273
2024-03-13 09:00:00,9,30,22,115,50,0,19,0,17,262
2024-03-13 09:10:00,6,36,28,84,40,0,25,0,17,236
2024-03-13 09:20:00,5,26,27,90,44,0,22,0,20,234
2024-03-13 09:30:00,6,32,21,85,42,0,11,0,23,220
2024-03-13 09:40:00,11,36,27,99,45,0,24,0,16,258
2024-03-13 09:50:00,11,32,24,96,55,0,16,0,17,251
2024-03-13 10:00:00,7,21,17,78,41,0,17,0,13,194
2024-03-13 10:10:00,8,23,21,66,83,0,19,0,25,245
2024-03-13 10:20:00,8,22,26,85,65,0,21,0,21,248
2024-03-13 10:30:00,7,34,27,67,81,0,13,0,25,254
2024-03-13 10:40:00,8,23,26,67,60,0,19,0,25,228
2024-03-13 10:50:00,10,29,23,79,67,0,15,0,25,248
2024-03-13 11:00:00,9,19,31,70,46,0,12,0,22,209
2024-03-13 11:10:00,7,23,17,67,43,0,30,0,19,206
2024-03-13 11:20:00,7,23,17,65,45,0,22,0,23,202
2024-03-13 11:30:00,5,26,24,68,43,0,22,0,24,212
2024-03-13 11:40:00,10,24,20,69,41,0,25,0,13,202
2024-03-13 11:50:00,13,31,26,65,53,0,24,0,22,234
2024-03-13 12:00:00,9,33,25,75,49,0,21,0,27,239
2024-03-13 12:10:00,6,25,19,69,58,0,22,0,38,237
2024-03-13 12:20:00,4,28,20,64,29,0,21,0,34,200
2024-03-13 12:30:00,11,28,27,79,38,0,26,0,20,229
2024-03-13 12:40:00,7,22,23,92,38,0,20,0,22,224
2024-03-13 12:50:00,11,24,33,76,40,0,27,0,18,229
2024-03-13 13:00:00,4,24,24,79,51,0,23,0,24,229
2024-03-13 13:10:00,11,30,26,99,53,0,30,0,25,274
2024-03-13 13:20:00,10,21,27,79,44,0,24,0,21,226
2024-03-13 13:30:00,10,27,19,66,48,0,29,0,25,224
2024-03-13 13:40:00,8,25,25,81,44,0,29,0,19,231
2024-03-13 13:50:00,5,28,30,77,45,0,24,0,17,226
2024-03-13 14:00:00,10,29,31,81,42,0,22,0,26,241
2024-03-13 14:10:00,5,27,24,79,52,0,37,0,23,247
2024-03-13 14:20:00,10,27,37,102,58,0,32,0,27,293
2024-03-13 14:30:00,6,27,27,102,53,0,37,0,20,272
2024-03-13 14:40:00,8,35,34,83,58,0,26,0,23,267
2024-03-13 14:50:00,12,26,37,112,71,0,32,0,24,314
2024-03-13 15:00:00,17,36,33,105,86,0,22,0,36,335
2024-03-13 15:10:00,8,29,40,77,57,0,33,0,33,277
2024-03-13 15:20:00,11,38,35,69,45,0,29,0,27,254
2024-03-13 15:30:00,4,36,44,100,57,0,26,0,18,285
2024-03-13 15:40:00,11,35,28,88,45,0,30,0,27,264
2024-03-13 15:50:00,13,30,22,82,45,0,43,0,21,256
2024-03-13 16:00:00,10,30,32,74,47,0,38,0,34,265
2024-03-13 16:10:00,12,44,39,87,47,0,37,0,18,284
2024-03-13 16:20:00,16,28,29,78,47,0,28,0,22,248
2024-03-13 16:30:00,12,25,26,76,37,0,39,0,24,239
2024-03-13 16:40:00,10,42,41,70,42,0,42,0,25,272
2024-03-13 16:50:00,5,31,23,91,57,0,42,0,26,275
2024-03-13 17:00:00,8,26,31,78,56,0,29,0,26,254
2024-03-13 17:10:00,11,36,39,75,47,0,26,0,24,258
2024-03-13 17:20:00,5,29,31,94,48,0,42,0,15,264
2024-03-13 17:30:00,14,55,58,88,34,0,31,0,19,299
2024-03-13 17:40:00,4,38,32,86,38,0,32,0,23,253
2024-03-13 17:50:00,13,44,33,69,27,0,28,0,29,243
2024-03-13 18:00:00,7,32,35,74,50,0,31,0,17,246
2024-03-13 18:10:00,8,37,25,80,53,0,33,0,24,260
2024-03-13 18:20:00,10,37,30,83,39,0,28,0,23,250
2024-03-13 18:30:00,12,31,36,65,41,0,18,0,13,216
2024-03-13 18:40:00,5,26,23,74,42,0,27,0,27,224
2024-03-13 18:50:00,6,22,26,60,48,0,21,0,24,207
2024-03-13 19:00:00,5,28,26,46,42,0,23,0,22,192
2024-03-13 19:10:00,6,24,23,70,55,0,16,0,26,220
2024-03-13 19:20:00,8,32,31,61,58,0,22,0,19,231
2024-03-13 19:30:00,8,31,27,62,43,0,19,0,29,219
2024-03-13 19:40:00,12,19,18,59,54,0,15,0,31,208
2024-03-13 19:50:00,5,23,19,44,30,0,17,0,19,157
2024-03-13 20:00:00,12,27,23,31,33,0,13,0,16,155
2024-03-13 20:10:00,6,15,22,36,32,0,15,0,15,141
2024-03-13 20:20:00,3,15,17,29,27,0,14,0,21,126
2024-03-13 20:30:00,3,14,13,44,29,0,12,0,11,126
2024-03-13 20:40:00,2,12,12,40,24,0,13,0,13,116
2024-03-13 20:50:00,5,14,14,44,17,0,9,0,9,112
2024-03-13 21:00:00,6,18,21,36,28,0,15,0,14,138
2024-03-13 21:10:00,5,18,18,34,23,0,18,0,12,128
2024-03-13 21:20:00,2,15,19,31,28,0,20,0,14,129
2024-03-13 21:30:00,2,8,18,26,14,0,21,0,14,103
2024-03-13 21:40:00,1,10,11,21,11,0,15,0,10,79
2024-03-13 21:50:00,1,10,13,20,21,0,13,0,9,87
2024-03-13 22:00:00,2,13,11,15,13,0,14,0,8,76
2024-03-13 22:10:00,1,13,15,30,16,0,16,0,7,98
2024-03-13 22:20:00,3,15,13,17,27,0,12,0,10,97
2024-03-13 22:30:00,2,9,12,22,20,0,11,0,16,92
2024-03-13 22:40:00,2,5,8,12,12,0,7,0,7,53
2024-03-13 22:50:00,3,12,10,18,19,0,9,0,11,82
2024-03-13 23:00:00,2,12,13,17,18,0,12,0,11,85
2024-03-13 23:10:00,3,6,13,11,9,0,9,0,8,59
2024-03-13 23:20:00,3,5,9,10,12,0,8,0,7,54
2024-03-13 23:30:00,1,8,5,6,8,0,2,0,7,37
2024-03-13 23:40:00,0,3,9,5,10,0,6,0,9,42
2024-03-13 23:50:00,0,0,3,9,8,0,5,0,6,31
2024-03-14 00:00:00,2,1,5,7,10,0,2,0,5,32
2024-03-14 00:10:00,0,4,4,11,9,0,2,0,10,40
2024-03-14 00:20:00,0,3,3,5,5,0,4,0,3,23
2024-03-14 00:30:00,1,3,3,4,6,0,2,0,6,25
2024-03-14 00:40:00,1,3,3,3,5,0,4,0,5,24
2024-03-14 00:50:00,0,2,0,3,6,0,3,0,6,20
2024-03-14 01:00:00,0,1,8,3,5,0,4,0,5,26
2024-03-14 01:10:00,0,4,4,3,6,0,0,0,3,20
2024-03-14 01:20:00,0,3,4,4,6,0,2,0,5,24
2024-03-14 01:30:00,2,2,1,4,7,0,1,0,2,19
2024-03-14 01:40:00,0,2,3,2,2,0,2,0,1,12
2024-03-14 01:50:00,0,2,3,6,11,0,3,0,2,27
2024-03-14 02:00:00,0,3,2,3,2,0,0,0,2,12
2024-03-14 02:10:00,1,0,2,1,3,0,1,0,1,9
2024-03-14 02:20:00,0,1,3,2,1,0,6,0,2,15
2024-03-14 02:30:00,0,1,1,2,3,0,1,0,1,9
2024-03-14 02:40:00,0,1,1,5,6,0,0,0,3,16
2024-03-14 02:50:00,0,0,2,2,4,0,3,0,2,13
2024-03-14 03:00:00,0,3,2,3,4,0,1,0,1,14
2024-03-14 03:10:00,0,1,0,2,2,0,1,0,4,10
2024-03-14 03:20:00,0,2,1,5,5,0,0,0,4,17
2024-03-14 03:30:00,2,1,0,3,4,0,0,0,2,12
2024-03-14 03:40:00,0,0,1,1,2,0,0,0,2,6
2024-03-14 03:50:00,0,1,1,6,6,0,1,0,3,18
2024-03-14 04:00:00,2,5,4,2,2,0,1,0,3,19
2024-03-14 04:10:00,0,1,0,9,5,0,1,0,4,20
2024-03-14 04:20:00,0,4,4,12,8,0,1,0,4,33
2024-03-14 04:30:00,0,2,6,13,8,0,3,0,0,32
2024-03-14 04:40:00,1,3,2,31,10,0,2,0,3,52
2024-03-14 04:50:00,0,2,3,30,18,0,2,0,3,58
2024-03-14 05:00:00,2,2,4,42,21,0,5,0,4,80
2024-03-14 05:10:00,5,7,9,54,20,0,5,0,4,104
2024-03-14 05:20:00,3,9,10,65,29,0,4,0,6,126
2024-03-14 05:30:00,1,9,10,92,37,0,6,0,6,161
2024-03-14 05:40:00,3,5,9,127,54,0,10,0,6,214
2024-03-14 05:50:00,1,14,11,104,47,0,11,0,4,192
2024-03-14 06:00:00,1,13,13,116,73,0,8,0,8,232
