datetime,D31Z,D32Z,D41Z,D42Z,D43Z,Total
2024-03-22 11:00:00,18,21,50,8,51,148
2024-03-22 11:10:00,20,23,57,4,59,163
2024-03-22 11:20:00,18,24,70,6,68,186
2024-03-22 11:30:00,29,30,53,4,57,173
2024-03-22 11:40:00,20,26,44,6,43,139
2024-03-22 11:50:00,26,33,56,4,55,174
2024-03-22 12:00:00,29,40,48,5,49,171
2024-03-22 12:10:00,32,35,57,3,57,184
2024-03-22 12:20:00,26,33,62,8,64,193
2024-03-22 12:30:00,32,39,49,10,50,180
2024-03-22 12:40:00,27,29,64,6,63,189
2024-03-22 12:50:00,33,36,47,3,50,169
2024-03-22 13:00:00,25,39,60,9,59,192
2024-03-22 13:10:00,27,31,47,8,50,163
2024-03-22 13:20:00,23,32,63,6,60,184
2024-03-22 13:30:00,25,29,58,6,63,181
2024-03-22 13:40:00,31,36,59,8,56,190
2024-03-22 13:50:00,26,40,54,5,57,182
2024-03-22 14:00:00,27,31,68,3,64,193
2024-03-22 14:10:00,34,38,50,8,52,182
2024-03-22 14:20:00,29,35,51,2,51,168
2024-03-22 14:30:00,23,32,56,6,61,178
2024-03-22 14:40:00,29,34,52,4,55,174
2024-03-22 14:50:00,21,41,51,6,54,173
2024-03-22 15:00:00,27,37,48,3,47,162
2024-03-22 15:10:00,27,32,47,9,51,166
2024-03-22 15:20:00,19,23,44,4,43,133
2024-03-22 15:30:00,28,32,45,5,48,158
2024-03-22 15:40:00,31,31,49,10,49,170
2024-03-22 15:50:00,25,31,56,2,55,169
2024-03-22 16:00:00,19,27,41,9,41,137
2024-03-22 16:10:00,37,38,57,5,60,197
2024-03-22 16:20:00,29,35,49,4,52,169
2024-03-22 16:30:00,29,40,53,7,54,183
2024-03-22 16:40:00,22,32,53,5,57,169
2024-03-22 16:50:00,26,35,55,2,55,173
2024-03-22 17:00:00,26,30,48,8,49,161
2024-03-22 17:10:00,28,32,55,8,57,180
2024-03-22 17:20:00,34,36,49,3,49,171
2024-03-22 17:30:00,28,37,41,6,43,155
2024-03-22 17:40:00,39,39,48,6,49,181
2024-03-22 17:50:00,19,27,48,1,49,144
2024-03-22 18:00:00,27,31,31,3,36,128
2024-03-22 18:10:00,19,32,46,9,45,151
2024-03-22 18:20:00,24,29,48,2,49,152
2024-03-22 18:30:00,11,18,18,1,20,68
2024-03-22 18:40:00,7,9,14,0,13,43
2024-03-22 18:50:00,8,9,19,1,19,56
2024-03-22 19:00:00,16,16,28,5,31,96
2024-03-22 19:10:00,21,26,38,6,38,129
2024-03-22 19:20:00,18,22,26,3,27,96
2024-03-22 19:30:00,15,22,30,4,33,104
2024-03-22 19:40:00,24,26,39,4,41,134
2024-03-22 19:50:00,16,18,29,3,32,98
2024-03-22 20:00:00,23,28,36,4,38,129
2024-03-22 20:10:00,12,17,32,2,33,96
2024-03-22 20:20:00,15,23,25,7,25,95
2024-03-22 20:30:00,11,13,25,3,28,80
2024-03-22 20:40:00,9,8,23,3,24,67
2024-03-22 20:50:00,13,12,16,2,19,62
2024-03-22 21:00:00,8,11,22,0,27,68
2024-03-22 21:10:00,11,13,26,6,27,83
2024-03-22 21:20:00,11,12,21,3,23,70
2024-03-22 21:30:00,11,16,15,2,18,62
2024-03-22 21:40:00,10,14,25,0,25,74
2024-03-22 21:50:00,13,16,14,1,14,58
2024-03-22 22:00:00,11,16,25,3,26,81
2024-03-22 22:10:00,10,12,19,1,21,63
2024-03-22 22:20:00,16,17,19,1,18,71
2024-03-22 22:30:00,7,9,13,3,14,46
2024-03-22 22:40:00,13,18,12,0,13,56
2024-03-22 22:50:00,14,14,17,2,18,65
2024-03-22 23:00:00,8,9,13,0,15,45
2024-03-22 23:10:00,9,12,20,3,20,64
2024-03-22 23:20:00,9,12,15,0,15,51
2024-03-22 23:30:00,9,10,12,5,14,50
2024-03-22 23:40:00,8,8,9,1,9,35
2024-03-22 23:50:00,6,8,7,0,9,30
2024-03-23 00:00:00,9,10,10,1,9,39
2024-03-23 00:10:00,5,5,7,3,8,28
2024-03-23 00:20:00,6,7,13,2,14,42
2024-03-23 00:30:00,5,9,6,2,6,28
2024-03-23 00:40:00,5,5,5,0,6,21
2024-03-23 00:50:00,5,7,7,0,7,26
2024-03-23 01:00:00,5,8,9,1,9,32
2024-03-23 01:10:00,7,10,7,0,7,31
2024-03-23 01:20:00,8,9,8,0,10,35
2024-03-23 01:30:00,1,3,12,0,13,29
2024-03-23 01:40:00,6,7,3,0,3,19
2024-03-23 01:50:00,5,5,8,0,7,25
2024-03-23 02:00:00,5,5,7,0,7,24
2024-03-23 02:10:00,0,1,1,0,2,4
2024-03-23 02:20:00,1,6,5,0,6,18
2024-03-23 02:30:00,4,4,5,2,6,21
2024-03-23 02:40:00,1,1,3,0,4,9
2024-03-23 02:50:00,5,5,5,0,5,20
2024-03-23 03:00:00,5,5,4,0,5,19
2024-03-23 03:10:00,2,2,3,0,4,11
2024-03-23 03:20:00,2,2,1,0,1,6
2024-03-23 03:30:00,2,3,3,0,3,11
2024-03-23 03:40:00,3,4,3,0,3,13
2024-03-23 03:50:00,3,3,3,0,4,13
2024-03-23 04:00:00,1,1,2,0,3,7
2024-03-23 04:10:00,4,4,3,0,4,15
2024-03-23 04:20:00,1,2,4,0,4,11
2024-03-23 04:30:00,1,1,5,1,5,13
2024-03-23 04:40:00,4,4,6,0,6,20
2024-03-23 04:50:00,3,4,3,0,3,13
2024-03-23 05:00:00,4,4,8,0,8,24
2024-03-23 05:10:00,3,3,6,4,7,23
2024-03-23 05:20:00,3,4,4,0,5,16
2024-03-23 05:30:00,11,10,16,0,18,55
2024-03-23 05:40:00,8,8,10,3,13,42
2024-03-23 05:50:00,6,7,10,3,12,38
2024-03-23 06:00:00,5,6,2,0,2,15
2024-03-23 06:10:00,6,7,6,5,6,30
2024-03-23 06:20:00,5,6,10,2,11,34
2024-03-23 06:30:00,7,9,7,0,9,32
2024-03-23 06:40:00,5,7,11,5,11,39
2024-03-23 06:50:00,6,7,14,0,15,42
2024-03-23 07:00:00,5,6,10,0,10,31
2024-03-23 07:10:00,5,7,9,4,9,34
2024-03-23 07:20:00,5,5,7,0,7,24
2024-03-23 07:30:00,4,6,14,3,15,42
2024-03-23 07:40:00,6,8,17,4,18,53
2024-03-23 07:50:00,10,11,16,2,19,58
2024-03-23 08:00:00,4,6,11,0,11,32
2024-03-23 08:10:00,8,8,18,1,19,54
2024-03-23 08:20:00,9,11,16,4,18,58
2024-03-23 08:30:00,13,16,18,2,19,68
2024-03-23 08:40:00,9,12,26,1,28,76
2024-03-23 08:50:00,14,17,21,5,21,78
2024-03-23 09:00:00,9,10,25,0,25,69
2024-03-23 09:10:00,9,13,30,7,31,90
2024-03-23 09:20:00,12,13,32,3,32,92
2024-03-23 09:30:00,15,18,32,1,36,102
2024-03-23 09:40:00,17,20,33,6,32,108
2024-03-23 09:50:00,11,15,34,1,34,95
2024-03-23 10:00:00,18,21,36,2,37,114
2024-03-23 10:10:00,18,18,27,4,27,94
2024-03-23 10:20:00,13,18,38,3,37,109
2024-03-23 10:30:00,17,18,34,0,35,104
2024-03-23 10:40:00,18,21,32,5,34,110
2024-03-23 10:50:00,13,20,29,0,32,94
2024-03-23 11:00:00,23,23,29,1,28,104
2024-03-23 11:10:00,16,23,37,8,36,120
2024-03-23 11:20:00,19,22,32,1,33,107
2024-03-23 11:30:00,22,24,29,1,28,104
2024-03-23 11:40:00,25,33,38,4,39,139
2024-03-23 11:50:00,9,10,40,5,42,106
2024-03-23 12:00:00,23,30,41,0,41,135
2024-03-23 12:10:00,19,21,26,9,25,100
2024-03-23 12:20:00,11,15,32,2,33,93
2024-03-23 12:30:00,14,22,47,0,47,130
2024-03-23 12:40:00,24,28,46,6,45,149
2024-03-23 12:50:00,15,22,37,1,36,111
2024-03-23 13:00:00,14,20,33,3,34,104
2024-03-23 13:10:00,21,25,37,3,38,124
2024-03-23 13:20:00,14,18,25,0,27,84
2024-03-23 13:30:00,24,29,43,3,46,145
2024-03-23 13:40:00,18,22,40,5,39,124
2024-03-23 13:50:00,15,18,34,5,35,107
2024-03-23 14:00:00,19,25,36,4,36,120
2024-03-23 14:10:00,16,19,43,4,42,124
2024-03-23 14:20:00,17,31,34,1,34,117
2024-03-23 14:30:00,14,20,41,3,44,122
2024-03-23 14:40:00,27,26,38,6,40,137
2024-03-23 14:50:00,14,18,40,2,39,113
2024-03-23 15:00:00,12,17,35,2,38,104
2024-03-23 15:10:00,15,19,39,5,40,118
2024-03-23 15:20:00,24,23,31,1,32,111
2024-03-23 15:30:00,20,23,29,2,30,104
2024-03-23 15:40:00,18,20,40,5,39,122
2024-03-23 15:50:00,13,16,43,6,44,122
2024-03-23 16:00:00,12,13,29,4,31,89
2024-03-23 16:10:00,15,20,51,8,51,145
2024-03-23 16:20:00,21,26,38,2,41,128
2024-03-23 16:30:00,19,26,28,3,29,105
2024-03-23 16:40:00,25,28,39,4,41,137
2024-03-23 16:50:00,20,22,33,3,35,113
2024-03-23 17:00:00,18,18,40,0,41,117
2024-03-23 17:10:00,17,25,39,4,39,124
2024-03-23 17:20:00,17,23,33,8,34,115
2024-03-23 17:30:00,22,26,34,4,35,121
2024-03-23 17:40:00,15,17,29,4,28,93
2024-03-23 17:50:00,20,23,45,2,49,139
2024-03-23 18:00:00,15,17,32,0,34,98
2024-03-23 18:10:00,11,17,35,4,36,103
2024-03-23 18:20:00,18,22,39,1,37,117
2024-03-23 18:30:00,20,28,28,2,28,106
2024-03-23 18:40:00,19,23,30,5,33,110
2024-03-23 18:50:00,18,22,35,6,36,117
2024-03-23 19:00:00,13,15,29,2,28,87
2024-03-23 19:10:00,21,22,27,3,33,106
2024-03-23 19:20:00,17,20,34,4,38,113
2024-03-23 19:30:00,11,17,32,1,30,91
2024-03-23 19:40:00,26,27,23,4,25,105
2024-03-23 19:50:00,15,17,36,2,37,107
2024-03-23 20:00:00,13,15,36,3,35,102
2024-03-23 20:10:00,12,15,33,2,34,96
2024-03-23 20:20:00,12,13,23,2,24,74
2024-03-23 20:30:00,8,9,36,3,36,92
2024-03-23 20:40:00,13,14,23,2,23,75
2024-03-23 20:50:00,14,14,14,2,14,58
2024-03-23 21:00:00,14,15,20,4,20,73
2024-03-23 21:10:00,12,12,24,0,24,72
2024-03-23 21:20:00,7,13,16,2,19,57
2024-03-23 21:30:00,7,10,14,2,14,47
2024-03-23 21:40:00,12,14,14,0,17,57
2024-03-23 21:50:00,8,11,21,2,25,67
2024-03-23 22:00:00,9,13,16,0,16,54
2024-03-23 22:10:00,6,9,15,0,17,47
2024-03-23 22:20:00,7,16,16,0,17,56
2024-03-23 22:30:00,11,12,23,4,23,73
2024-03-23 22:40:00,10,13,19,0,19,61
2024-03-23 22:50:00,13,17,17,1,20,68
2024-03-23 23:00:00,10,12,27,3,25,77
2024-03-23 23:10:00,7,9,13,1,13,43
2024-03-23 23:20:00,4,9,18,1,19,51
2024-03-23 23:30:00,8,11,20,5,18,62
2024-03-23 23:40:00,9,12,13,0,12,46
2024-03-23 23:50:00,11,15,10,2,13,51
2024-03-24 00:00:00,6,8,9,2,9,34
2024-03-24 00:10:00,6,6,11,1,11,35
2024-03-24 00:20:00,3,4,11,0,14,32
2024-03-24 00:30:00,5,6,10,1,11,33
2024-03-24 00:40:00,1,2,11,2,11,27
2024-03-24 00:50:00,8,10,7,0,7,32
2024-03-24 01:00:00,4,2,15,0,15,36
2024-03-24 01:10:00,2,4,6,0,5,17
2024-03-24 01:20:00,7,12,8,0,10,37
2024-03-24 01:30:00,10,12,7,2,7,38
2024-03-24 01:40:00,4,5,2,0,3,14
2024-03-24 01:50:00,4,5,8,1,9,27
2024-03-24 02:00:00,5,6,5,0,6,22
2024-03-24 02:10:00,3,4,4,0,4,15
2024-03-24 02:20:00,4,4,8,0,8,24
2024-03-24 02:30:00,7,6,6,3,7,29
2024-03-24 02:40:00,2,4,2,0,3,11
2024-03-24 02:50:00,5,5,2,0,2,14
2024-03-24 03:00:00,2,3,6,0,7,18
2024-03-24 03:10:00,1,2,2,0,3,8
2024-03-24 03:20:00,4,4,7,0,7,22
2024-03-24 03:30:00,0,0,3,1,3,7
2024-03-24 03:40:00,1,1,4,0,4,10
2024-03-24 03:50:00,0,0,4,0,4,8
2024-03-24 04:00:00,0,1,4,0,4,9
2024-03-24 04:10:00,0,1,2,0,3,6
2024-03-24 04:20:00,0,2,1,0,1,4
2024-03-24 04:30:00,4,4,2,0,3,13
2024-03-24 04:40:00,0,0,2,0,4,6
2024-03-24 04:50:00,0,0,4,0,4,8
2024-03-24 05:00:00,1,1,5,0,5,12
2024-03-24 05:10:00,3,3,6,3,6,21
2024-03-24 05:20:00,3,3,5,1,5,17
2024-03-24 05:30:00,2,2,10,1,11,26
2024-03-24 05:40:00,2,2,7,1,8,20
2024-03-24 05:50:00,2,2,3,0,4,11
2024-03-24 06:00:00,0,1,6,0,7,14
2024-03-24 06:10:00,6,6,8,2,8,30
2024-03-24 06:20:00,4,5,6,0,8,23
2024-03-24 06:30:00,1,2,3,3,4,13
2024-03-24 06:40:00,4,4,3,1,3,15
2024-03-24 06:50:00,6,6,5,0,7,24
2024-03-24 07:00:00,1,2,5,3,4,15
2024-03-24 07:10:00,1,1,6,2,6,16
2024-03-24 07:20:00,4,4,6,1,6,21
2024-03-24 07:30:00,8,8,3,0,3,22
2024-03-24 07:40:00,3,3,3,1,3,13
2024-03-24 07:50:00,5,5,6,0,6,22
2024-03-24 08:00:00,5,5,10,6,10,36
2024-03-24 08:10:00,6,7,3,2,4,22
2024-03-24 08:20:00,2,1,11,1,11,26
2024-03-24 08:30:00,9,10,6,1,6,32
2024-03-24 08:40:00,6,7,11,1,13,38
2024-03-24 08:50:00,8,8,19,0,17,52
2024-03-24 09:00:00,13,13,9,2,9,46
2024-03-24 09:10:00,6,7,20,2,20,55
2024-03-24 09:20:00,10,12,15,1,15,53
2024-03-24 09:30:00,8,9,13,2,13,45
2024-03-24 09:40:00,10,11,20,2,19,62
2024-03-24 09:50:00,16,17,18,3,21,75
2024-03-24 10:00:00,7,8,22,3,20,60
2024-03-24 10:10:00,18,21,26,2,27,94
2024-03-24 10:20:00,12,18,31,0,32,93
2024-03-24 10:30:00,17,20,21,2,21,81
2024-03-24 10:40:00,19,22,20,2,21,84
2024-03-24 10:50:00,17,21,20,2,22,82
2024-03-24 11:00:00,21,28,28,2,27,106
2024-03-24 11:10:00,18,21,17,3,19,78
2024-03-24 11:20:00,14,14,12,1,15,56
2024-03-24 11:30:00,16,19,20,0,19,74
2024-03-24 11:40:00,19,20,28,5,28,100
2024-03-24 11:50:00,19,22,33,0,34,108
2024-03-24 12:00:00,20,28,35,4,36,123
2024-03-24 12:10:00,17,19,27,2,29,94
2024-03-24 12:20:00,21,30,31,1,32,115
2024-03-24 12:30:00,19,25,25,0,25,94
2024-03-24 12:40:00,22,28,27,2,28,107
2024-03-24 12:50:00,18,21,30,3,30,102
2024-03-24 13:00:00,19,19,31,2,32,103
2024-03-24 13:10:00,11,14,17,3,18,63
2024-03-24 13:20:00,19,24,25,3,27,98
2024-03-24 13:30:00,21,30,22,3,26,102
2024-03-24 13:40:00,23,28,35,1,36,123
2024-03-24 13:50:00,21,27,35,3,35,121
2024-03-24 14:00:00,22,27,24,0,25,98
2024-03-24 14:10:00,23,26,25,4,24,102
2024-03-24 14:20:00,22,25,42,5,43,137
2024-03-24 14:30:00,21,30,30,2,33,116
2024-03-24 14:40:00,17,25,36,5,37,120
2024-03-24 14:50:00,21,25,35,3,36,120
2024-03-24 15:00:00,22,29,36,2,40,129
2024-03-24 15:10:00,17,24,35,2,40,118
2024-03-24 15:20:00,25,31,39,4,38,137
2024-03-24 15:30:00,23,30,29,4,32,118
2024-03-24 15:40:00,22,27,37,1,38,125
2024-03-24 15:50:00,28,36,36,2,36,138
2024-03-24 16:00:00,24,30,38,5,38,135
2024-03-24 16:10:00,17,21,26,2,29,95
2024-03-24 16:20:00,16,25,34,2,31,108
2024-03-24 16:30:00,19,32,28,3,31,113
2024-03-24 16:40:00,23,28,34,1,34,120
2024-03-24 16:50:00,22,28,28,2,30,110
2024-03-24 17:00:00,23,27,28,8,32,118
2024-03-24 17:10:00,27,30,28,1,27,113
2024-03-24 17:20:00,28,30,38,2,38,136
2024-03-24 17:30:00,30,32,40,3,42,147
2024-03-24 17:40:00,41,41,33,5,31,151
2024-03-24 17:50:00,14,18,29,1,30,92
2024-03-24 18:00:00,24,29,39,3,43,138
2024-03-24 18:10:00,27,30,26,2,28,113
2024-03-24 18:20:00,24,25,30,3,30,112
2024-03-24 18:30:00,25,27,35,3,38,128
2024-03-24 18:40:00,23,31,41,2,39,136
2024-03-24 18:50:00,13,16,40,4,41,114
2024-03-24 19:00:00,12,16,28,2,31,89
2024-03-24 19:10:00,10,18,29,3,33,93
2024-03-24 19:20:00,12,20,26,0,25,83
2024-03-24 19:30:00,8,15,22,3,22,70
2024-03-24 19:40:00,17,20,29,2,30,98
2024-03-24 19:50:00,11,14,27,2,27,81
2024-03-24 20:00:00,18,21,39,1,43,122
2024-03-24 20:10:00,13,15,33,2,32,95
2024-03-24 20:20:00,15,18,23,2,28,86
2024-03-24 20:30:00,17,18,23,1,23,82
2024-03-24 20:40:00,12,14,21,1,20,68
2024-03-24 20:50:00,10,15,22,2,24,73
2024-03-24 21:00:00,11,13,18,1,20,63
2024-03-24 21:10:00,11,15,21,3,20,70
2024-03-24 21:20:00,9,13,28,1,27,78
2024-03-24 21:30:00,6,11,18,0,19,54
2024-03-24 21:40:00,14,18,14,4,13,63
2024-03-24 21:50:00,6,11,13,0,14,44
2024-03-24 22:00:00,16,16,15,5,15,67
2024-03-24 22:10:00,10,13,5,0,5,33
2024-03-24 22:20:00,10,12,12,1,12,47
2024-03-24 22:30:00,5,4,14,5,14,42
2024-03-24 22:40:00,9,11,12,0,12,44
2024-03-24 22:50:00,3,4,11,2,11,31
2024-03-24 23:00:00,5,3,12,2,12,34
2024-03-24 23:10:00,5,9,7,0,7,28
2024-03-24 23:20:00,1,1,7,0,8,17
2024-03-24 23:30:00,3,3,11,5,13,35
2024-03-24 23:40:00,4,5,9,0,9,27
2024-03-24 23:50:00,5,5,6,0,8,24
2024-03-25 00:00:00,7,9,4,4,4,28
2024-03-25 00:10:00,3,3,4,0,4,14
2024-03-25 00:20:00,3,4,6,2,6,21
2024-03-25 00:30:00,6,5,7,0,7,25
2024-03-25 00:40:00,1,1,2,0,2,6
2024-03-25 00:50:00,5,5,1,0,1,12
2024-03-25 01:00:00,7,7,7,0,7,28
2024-03-25 01:10:00,3,2,2,0,2,9
2024-03-25 01:20:00,1,2,3,0,4,10
2024-03-25 01:30:00,1,2,4,0,3,10
2024-03-25 01:40:00,5,5,2,0,3,15
2024-03-25 01:50:00,0,0,2,0,2,4
2024-03-25 02:00:00,5,5,5,0,5,20
2024-03-25 02:10:00,2,2,2,0,3,9
2024-03-25 02:20:00,4,4,0,0,0,8
2024-03-25 02:30:00,1,1,3,0,3,8
2024-03-25 02:40:00,2,3,2,0,2,9
2024-03-25 02:50:00,1,1,1,0,2,5
2024-03-25 03:00:00,5,5,4,1,4,19
2024-03-25 03:10:00,0,0,0,0,0,0
2024-03-25 03:20:00,2,2,3,0,3,10
2024-03-25 03:30:00,2,2,3,0,2,9
2024-03-25 03:40:00,1,1,5,0,5,12
2024-03-25 03:50:00,2,2,2,0,2,8
2024-03-25 04:00:00,0,1,4,0,4,9
2024-03-25 04:10:00,4,5,5,0,6,20
2024-03-25 04:20:00,1,3,4,0,3,11
2024-03-25 04:30:00,3,3,5,1,6,18
2024-03-25 04:40:00,3,4,5,0,6,18
2024-03-25 04:50:00,6,7,6,0,6,25
2024-03-25 05:00:00,5,5,13,0,13,36
2024-03-25 05:10:00,3,3,14,4,14,38
2024-03-25 05:20:00,4,4,16,1,17,42
2024-03-25 05:30:00,8,6,30,2,31,77
2024-03-25 05:40:00,8,8,33,5,33,87
2024-03-25 05:50:00,12,12,30,1,31,86
2024-03-25 06:00:00,8,9,43,0,43,103
2024-03-25 06:10:00,9,9,37,4,36,95
2024-03-25 06:20:00,11,12,48,3,49,123
2024-03-25 06:30:00,19,18,51,6,52,146
2024-03-25 06:40:00,12,21,54,7,56,150
2024-03-25 06:50:00,23,22,57,8,54,164
2024-03-25 07:00:00,18,22,56,7,56,159
2024-03-25 07:10:00,19,23,58,7,62,169
2024-03-25 07:20:00,13,17,57,3,54,144
2024-03-25 07:30:00,26,33,53,6,54,172
2024-03-25 07:40:00,19,24,64,7,64,178
2024-03-25 07:50:00,25,34,64,4,65,192
2024-03-25 08:00:00,19,19,51,11,52,152
2024-03-25 08:10:00,21,33,50,6,51,161
2024-03-25 08:20:00,29,36,64,6,59,194
2024-03-25 08:30:00,20,29,64,9,61,183
2024-03-25 08:40:00,25,26,50,7,48,156
2024-03-25 08:50:00,27,30,64,4,64,189
2024-03-25 09:00:00,20,25,43,7,49,144
2024-03-25 09:10:00,24,28,70,13,68,203
2024-03-25 09:20:00,26,27,52,2,53,160
2024-03-25 09:30:00,10,16,41,4,42,113
2024-03-25 09:40:00,20,22,55,4,57,158
2024-03-25 09:50:00,18,21,56,4,56,155
2024-03-25 10:00:00,25,28,53,5,60,171
2024-03-25 10:10:00,18,20,47,6,46,137
2024-03-25 10:20:00,23,26,42,1,41,133
2024-03-25 10:30:00,21,25,37,8,40,131
2024-03-25 10:40:00,12,19,50,9,51,141
2024-03-25 10:50:00,22,23,43,2,44,134
2024-03-25 11:00:00,12,17,42,2,43,116
2024-03-25 11:10:00,21,23,36,7,36,123
2024-03-25 11:20:00,16,19,42,4,44,125
2024-03-25 11:30:00,20,23,38,6,43,130
2024-03-25 11:40:00,20,21,42,7,39,129
2024-03-25 11:50:00,17,19,41,2,42,121
2024-03-25 12:00:00,20,21,34,3,37,115
2024-03-25 12:10:00,17,24,52,11,51,155
2024-03-25 12:20:00,23,26,37,4,39,129
2024-03-25 12:30:00,18,17,34,6,35,110
2024-03-25 12:40:00,16,20,48,7,49,140
2024-03-25 12:50:00,19,21,34,1,35,110
2024-03-25 13:00:00,28,29,40,4,40,141
2024-03-25 13:10:00,23,25,45,5,45,143
2024-03-25 13:20:00,19,23,46,4,45,137
2024-03-25 13:30:00,19,22,32,8,35,116
2024-03-25 13:40:00,17,19,56,8,57,157
2024-03-25 13:50:00,20,24,35,1,33,113
2024-03-25 14:00:00,17,26,47,4,48,142
2024-03-25 14:10:00,28,28,45,6,46,153
2024-03-25 14:20:00,22,23,37,3,39,124
2024-03-25 14:30:00,23,31,48,3,48,153
2024-03-25 14:40:00,23,27,52,7,54,163
2024-03-25 14:50:00,20,26,58,5,55,164
2024-03-25 15:00:00,19,24,49,6,50,148
2024-03-25 15:10:00,22,29,39,6,42,138
2024-03-25 15:20:00,27,36,51,3,50,167
2024-03-25 15:30:00,17,30,62,9,63,181
2024-03-25 15:40:00,33,33,42,7,44,159
2024-03-25 15:50:00,21,30,46,2,44,143
2024-03-25 16:00:00,26,40,40,3,42,151
2024-03-25 16:10:00,24,35,43,5,44,151
2024-03-25 16:20:00,20,24,57,6,58,165
2024-03-25 16:30:00,33,35,53,6,52,179
2024-03-25 16:40:00,30,32,54,5,56,177
2024-03-25 16:50:00,29,31,45,2,43,150
2024-03-25 17:00:00,37,37,42,4,41,161
2024-03-25 17:10:00,30,32,52,9,53,176
2024-03-25 17:20:00,33,29,39,2,43,146
2024-03-25 17:30:00,25,24,40,3,43,135
2024-03-25 17:40:00,30,31,42,7,44,154
2024-03-25 17:50:00,27,34,48,1,48,158
2024-03-25 18:00:00,24,29,38,2,41,134
2024-03-25 18:10:00,35,33,47,9,46,170
2024-03-25 18:20:00,17,22,38,0,37,114
2024-03-25 18:30:00,28,37,38,2,40,145
2024-03-25 18:40:00,32,30,31,8,32,133
2024-03-25 18:50:00,19,25,20,3,20,87
2024-03-25 19:00:00,16,17,28,5,29,95
2024-03-25 19:10:00,23,24,22,5,24,98
2024-03-25 19:20:00,11,19,26,1,27,84
2024-03-25 19:30:00,20,23,27,2,30,102
2024-03-25 19:40:00,17,22,23,6,25,93
2024-03-25 19:50:00,17,15,27,3,25,87
2024-03-25 20:00:00,17,19,25,3,27,91
2024-03-25 20:10:00,8,11,24,2,24,69
2024-03-25 20:20:00,13,14,27,1,28,83
2024-03-25 20:30:00,12,14,22,4,24,76
2024-03-25 20:40:00,12,14,19,2,19,66
2024-03-25 20:50:00,10,11,20,0,23,64
2024-03-25 21:00:00,11,14,13,3,14,55
2024-03-25 21:10:00,16,21,27,2,26,92
2024-03-25 21:20:00,8,10,21,4,24,67
2024-03-25 21:30:00,7,11,20,2,22,62
2024-03-25 21:40:00,16,19,13,3,13,64
2024-03-25 21:50:00,11,18,10,2,10,51
2024-03-25 22:00:00,15,15,12,2,12,56
2024-03-25 22:10:00,15,16,10,1,10,52
2024-03-25 22:20:00,12,12,6,0,8,38
2024-03-25 22:30:00,12,13,10,3,11,49
2024-03-25 22:40:00,8,7,8,0,9,32
2024-03-25 22:50:00,7,8,9,1,10,35
2024-03-25 23:00:00,7,8,11,2,12,40
2024-03-25 23:10:00,7,6,16,1,16,46
2024-03-25 23:20:00,5,6,9,0,13,33
2024-03-25 23:30:00,3,3,8,1,8,23
2024-03-25 23:40:00,3,5,5,1,5,19
2024-03-25 23:50:00,4,5,17,0,12,38
2024-03-26 00:00:00,3,3,9,2,9,26
2024-03-26 00:10:00,3,3,3,0,4,13
2024-03-26 00:20:00,2,3,6,0,10,21
2024-03-26 00:30:00,4,5,7,3,6,25
2024-03-26 00:40:00,3,3,7,0,7,20
2024-03-26 00:50:00,8,7,6,0,5,26
2024-03-26 01:00:00,4,5,3,0,2,14
2024-03-26 01:10:00,4,4,3,0,3,14
2024-03-26 01:20:00,1,1,5,0,5,12
2024-03-26 01:30:00,4,5,1,0,2,12
2024-03-26 01:40:00,3,3,4,0,3,13
2024-03-26 01:50:00,1,1,3,2,3,10
2024-03-26 02:00:00,2,2,3,0,5,12
2024-03-26 02:10:00,0,0,5,0,5,10
2024-03-26 02:20:00,1,1,3,1,3,9
2024-03-26 02:30:00,1,1,4,0,4,10
2024-03-26 02:40:00,1,1,3,0,5,10
2024-03-26 02:50:00,2,2,4,0,3,11
2024-03-26 03:00:00,2,2,3,0,3,10
2024-03-26 03:10:00,2,2,3,0,3,10
2024-03-26 03:20:00,2,2,2,0,3,9
2024-03-26 03:30:00,1,1,5,1,5,13
2024-03-26 03:40:00,2,2,1,0,1,6
2024-03-26 03:50:00,1,2,1,0,1,5
2024-03-26 04:00:00,0,0,4,0,4,8
2024-03-26 04:10:00,1,1,2,1,2,7
2024-03-26 04:20:00,4,5,2,0,2,13
2024-03-26 04:30:00,3,3,5,0,5,16
2024-03-26 04:40:00,4,6,9,0,9,28
2024-03-26 04:50:00,2,1,5,0,6,14
2024-03-26 05:00:00,2,2,14,0,14,32
2024-03-26 05:10:00,1,0,15,3,15,34
2024-03-26 05:20:00,4,5,12,0,12,33
2024-03-26 05:30:00,6,6,27,4,28,71
2024-03-26 05:40:00,8,8,35,4,34,89
2024-03-26 05:50:00,12,9,50,5,50,126
2024-03-26 06:00:00,15,15,33,3,33,99
2024-03-26 06:10:00,7,9,40,3,41,100
2024-03-26 06:20:00,16,14,54,2,55,141
2024-03-26 06:30:00,17,14,48,3,50,132
2024-03-26 06:40:00,21,25,65,6,68,185
2024-03-26 06:50:00,21,25,69,7,67,189
2024-03-26 07:00:00,22,22,63,7,62,176
2024-03-26 07:10:00,16,20,48,7,47,138
2024-03-26 07:20:00,16,18,65,6,66,171
2024-03-26 07:30:00,23,31,61,4,63,182
2024-03-26 07:40:00,22,28,75,11,73,209
2024-03-26 07:50:00,28,29,50,2,53,162
