datetime,D21Z,V22Z,D81Z,V82Z,V92Z,D111Z,D112Z,D531Z,D571Z,D581Z,V113Z,V114Z,Total
2024-03-28 11:10:00,41,27,36,31,10,11,13,0.0,0.0,0.0,13,9,191.0
2024-03-28 11:20:00,50,26,41,39,14,6,20,0.0,0.0,0.0,9,12,217.0
2024-03-28 11:30:00,46,32,40,30,10,11,19,0.0,0.0,0.0,7,13,208.0
2024-03-28 11:40:00,44,25,60,33,7,15,15,0.0,0.0,0.0,14,14,227.0
2024-03-28 11:50:00,53,26,50,33,16,12,10,0.0,0.0,0.0,14,12,226.0
2024-03-28 12:00:00,42,26,60,40,17,7,21,0.0,0.0,0.0,17,14,244.0
2024-03-28 12:10:00,57,21,59,30,14,15,13,0.0,0.0,0.0,7,14,230.0
2024-03-28 12:20:00,63,19,82,25,12,12,16,0.0,0.0,0.0,10,16,255.0
2024-03-28 12:30:00,57,23,58,33,13,22,17,0.0,0.0,0.0,10,16,249.0
2024-03-28 12:40:00,48,16,44,30,20,19,27,0.0,0.0,0.0,10,19,233.0
2024-03-28 12:50:00,51,26,82,38,19,19,25,0.0,0.0,0.0,12,17,289.0
2024-03-28 13:00:00,55,30,82,27,10,16,25,0.0,0.0,0.0,13,10,268.0
2024-03-28 13:10:00,58,42,54,40,11,16,23,0.0,0.0,0.0,17,17,278.0
2024-03-28 13:20:00,61,21,30,27,14,12,22,0.0,0.0,0.0,10,16,213.0
2024-03-28 13:30:00,61,18,39,37,13,14,19,0.0,0.0,0.0,13,13,227.0
2024-03-28 13:40:00,58,29,37,32,10,10,17,0.0,0.0,0.0,7,12,212.0
2024-03-28 13:50:00,64,36,56,29,13,10,13,0.0,0.0,0.0,11,16,248.0
2024-03-28 14:00:00,61,23,58,31,9,11,16,0.0,0.0,0.0,11,11,231.0
2024-03-28 14:10:00,62,10,146,26,14,19,19,0.0,0.0,0.0,14,16,326.0
2024-03-28 14:20:00,71,35,52,41,11,15,22,0.0,0.0,0.0,14,15,276.0
2024-03-28 14:30:00,43,26,36,29,10,20,23,0.0,0.0,0.0,9,16,212.0
2024-03-28 14:40:00,61,23,54,36,13,18,15,0.0,0.0,0.0,13,9,242.0
2024-03-28 14:50:00,51,21,48,35,8,15,17,0.0,0.0,0.0,12,12,219.0
2024-03-28 15:00:00,44,26,53,35,11,7,15,0.0,0.0,0.0,6,9,206.0
2024-03-28 15:10:00,60,24,100,49,14,11,29,0.0,0.0,0.0,11,13,311.0
2024-03-28 15:20:00,62,30,162,27,10,24,21,0.0,0.0,0.0,15,11,362.0
2024-03-28 15:30:00,80,27,91,69,13,17,26,0.0,0.0,0.0,10,13,346.0
2024-03-28 15:40:00,62,22,96,30,10,11,19,0.0,0.0,0.0,6,16,272.0
2024-03-28 15:50:00,69,31,61,35,9,21,24,0.0,0.0,0.0,11,16,277.0
2024-03-28 16:00:00,83,28,94,43,12,17,17,0.0,0.0,0.0,12,8,314.0
2024-03-28 16:10:00,74,32,112,34,14,17,16,0.0,0.0,0.0,12,13,324.0
2024-03-28 16:20:00,69,32,56,34,13,19,17,0.0,0.0,0.0,15,11,266.0
2024-03-28 16:30:00,70,29,55,48,11,24,27,0.0,0.0,0.0,7,22,293.0
2024-03-28 16:40:00,62,22,102,30,15,23,22,0.0,0.0,0.0,11,9,296.0
2024-03-28 16:50:00,68,33,43,27,7,17,21,0.0,0.0,0.0,9,12,237.0
2024-03-28 17:00:00,74,21,57,32,15,24,17,0.0,0.0,0.0,14,17,271.0
2024-03-28 17:10:00,60,17,128,30,12,14,23,0.0,0.0,0.0,16,15,315.0
2024-03-28 17:20:00,64,24,50,26,11,15,15,0.0,0.0,0.0,6,11,222.0
2024-03-28 17:30:00,72,27,109,35,10,14,19,0.0,0.0,0.0,11,12,309.0
2024-03-28 17:40:00,58,25,58,22,11,17,26,0.0,0.0,0.0,7,19,243.0
2024-03-28 17:50:00,68,27,78,36,10,12,15,0.0,0.0,0.0,9,13,268.0
2024-03-28 18:00:00,62,20,46,35,12,16,17,0.0,0.0,0.0,15,10,233.0
2024-03-28 18:10:00,55,17,75,31,8,18,25,0.0,0.0,0.0,10,8,247.0
2024-03-28 18:20:00,52,26,42,31,12,18,11,0.0,0.0,0.0,14,12,218.0
2024-03-28 18:30:00,63,25,59,23,11,23,22,0.0,0.0,0.0,10,12,248.0
2024-03-28 18:40:00,49,13,46,30,8,13,21,0.0,0.0,0.0,7,11,198.0
2024-03-28 18:50:00,53,24,30,24,10,13,13,0.0,0.0,0.0,11,6,184.0
2024-03-28 19:00:00,47,28,37,34,16,15,14,0.0,0.0,0.0,11,15,217.0
2024-03-28 19:10:00,50,30,30,32,16,9,16,0.0,0.0,0.0,11,12,206.0
2024-03-28 19:20:00,39,19,33,22,15,11,7,0.0,0.0,0.0,8,6,160.0
2024-03-28 19:30:00,42,24,29,27,14,12,19,0.0,0.0,0.0,15,11,193.0
2024-03-28 19:40:00,48,24,27,22,20,11,9,0.0,0.0,0.0,19,8,188.0
2024-03-28 19:50:00,39,24,22,22,9,13,9,0.0,0.0,0.0,13,6,157.0
2024-03-28 20:00:00,39,17,45,27,17,17,16,0.0,0.0,0.0,16,15,209.0
2024-03-28 20:10:00,42,20,31,30,13,13,11,0.0,0.0,0.0,16,7,183.0
2024-03-28 20:20:00,55,30,44,35,15,10,11,0.0,0.0,0.0,12,16,228.0
2024-03-28 20:30:00,38,23,32,24,16,13,10,0.0,0.0,0.0,12,9,177.0
2024-03-28 20:40:00,34,17,23,34,11,11,17,0.0,0.0,0.0,11,17,175.0
2024-03-28 20:50:00,38,27,24,30,11,10,9,0.0,0.0,0.0,11,8,168.0
2024-03-28 21:00:00,32,18,68,32,8,6,14,0.0,0.0,0.0,8,15,201.0
2024-03-28 21:10:00,40,22,23,25,11,13,17,0.0,0.0,0.0,18,15,184.0
2024-03-28 21:20:00,40,24,26,37,13,16,13,0.0,0.0,0.0,20,19,208.0
2024-03-28 21:30:00,30,17,16,22,13,15,13,0.0,0.0,0.0,15,10,151.0
2024-03-28 21:40:00,23,20,16,21,6,10,12,0.0,0.0,0.0,6,11,125.0
2024-03-28 21:50:00,37,25,23,29,9,7,6,0.0,0.0,0.0,10,2,148.0
2024-03-28 22:00:00,32,23,40,38,27,9,9,0.0,0.0,0.0,9,13,200.0
2024-03-28 22:10:00,29,19,43,27,9,14,13,0.0,0.0,0.0,14,11,179.0
2024-03-28 22:20:00,33,20,17,26,17,14,17,0.0,0.0,0.0,10,12,166.0
2024-03-28 22:30:00,30,20,13,23,11,8,11,0.0,0.0,0.0,8,13,137.0
2024-03-28 22:40:00,21,19,13,22,7,6,14,0.0,0.0,0.0,9,13,124.0
2024-03-28 22:50:00,13,13,14,22,11,7,14,0.0,0.0,0.0,17,15,126.0
2024-03-28 23:00:00,23,15,19,28,8,6,10,0.0,0.0,0.0,7,10,126.0
2024-03-28 23:10:00,29,19,21,35,8,9,7,0.0,0.0,0.0,11,7,146.0
2024-03-28 23:20:00,7,14,13,18,3,7,6,0.0,0.0,0.0,5,6,79.0
2024-03-28 23:30:00,21,29,10,14,5,4,8,0.0,0.0,0.0,7,7,105.0
2024-03-28 23:40:00,15,15,8,11,2,5,12,0.0,0.0,0.0,8,8,84.0
2024-03-28 23:50:00,13,15,4,12,4,6,5,0.0,0.0,0.0,8,6,73.0
2024-03-29 00:00:00,18,19,12,21,8,6,7,0.0,0.0,0.0,10,7,108.0
2024-03-29 00:10:00,17,15,11,16,3,7,7,0.0,0.0,0.0,10,9,95.0
2024-03-29 00:20:00,13,16,7,17,8,6,7,0.0,0.0,0.0,6,9,89.0
2024-03-29 00:30:00,20,17,5,12,9,11,7,0.0,0.0,0.0,8,6,95.0
2024-03-29 00:40:00,8,10,4,8,2,3,3,0.0,0.0,0.0,5,3,46.0
2024-03-29 00:50:00,12,14,8,16,2,6,4,0.0,0.0,0.0,10,7,79.0
2024-03-29 01:00:00,13,11,9,15,0,9,4,0.0,0.0,0.0,19,4,84.0
2024-03-29 01:10:00,3,4,9,18,5,1,5,0.0,0.0,0.0,3,6,54.0
2024-03-29 01:20:00,6,11,0,6,3,3,2,0.0,0.0,0.0,4,5,40.0
2024-03-29 01:30:00,14,12,8,11,1,5,9,0.0,0.0,0.0,6,6,72.0
2024-03-29 01:40:00,5,6,0,4,1,1,3,0.0,0.0,0.0,1,4,25.0
2024-03-29 01:50:00,9,12,2,4,0,1,4,0.0,0.0,0.0,2,3,37.0
2024-03-29 02:00:00,3,6,2,4,3,6,0,0.0,0.0,0.0,8,0,32.0
2024-03-29 02:10:00,4,4,3,6,2,1,2,0.0,0.0,0.0,1,3,26.0
2024-03-29 02:20:00,1,3,1,5,5,1,3,0.0,0.0,0.0,2,4,25.0
2024-03-29 02:30:00,4,8,9,11,4,1,7,0.0,0.0,0.0,3,11,58.0
2024-03-29 02:40:00,3,5,3,7,2,1,0,0.0,0.0,0.0,1,0,22.0
2024-03-29 02:50:00,5,5,2,2,0,0,2,0.0,0.0,0.0,0,1,17.0
2024-03-29 03:00:00,7,8,3,4,0,1,2,0.0,0.0,0.0,1,2,28.0
2024-03-29 03:10:00,6,9,3,3,1,1,6,0.0,0.0,0.0,2,8,39.0
2024-03-29 03:20:00,10,7,2,3,2,2,0,0.0,0.0,0.0,4,2,32.0
2024-03-29 03:30:00,4,4,12,7,0,3,2,0.0,0.0,0.0,3,4,39.0
2024-03-29 03:40:00,4,5,1,4,0,1,0,0.0,0.0,0.0,2,3,20.0
2024-03-29 03:50:00,2,3,1,6,1,0,1,0.0,0.0,0.0,0,2,16.0
2024-03-29 04:00:00,7,9,1,3,0,1,0,0.0,0.0,0.0,1,1,23.0
2024-03-29 04:10:00,3,2,0,3,4,3,1,0.0,0.0,0.0,3,6,25.0
2024-03-29 04:20:00,2,4,2,7,3,1,1,0.0,0.0,0.0,2,1,23.0
2024-03-29 04:30:00,5,5,1,4,2,1,3,0.0,0.0,0.0,1,3,25.0
2024-03-29 04:40:00,3,7,2,6,0,0,4,0.0,0.0,0.0,0,5,27.0
2024-03-29 04:50:00,4,5,4,10,0,1,1,0.0,0.0,0.0,2,3,30.0
2024-03-29 05:00:00,6,6,5,9,2,0,3,0.0,0.0,0.0,0,3,34.0
2024-03-29 05:10:00,6,8,1,7,0,2,1,0.0,0.0,0.0,2,3,30.0
2024-03-29 05:20:00,8,8,3,8,3,1,1,0.0,0.0,0.0,1,2,35.0
2024-03-29 05:30:00,7,8,1,2,2,0,1,0.0,0.0,0.0,2,2,25.0
2024-03-29 05:40:00,6,6,6,8,1,0,0,0.0,0.0,0.0,0,1,28.0
2024-03-29 05:50:00,6,6,0,5,2,3,1,0.0,0.0,0.0,4,6,33.0
2024-03-29 06:00:00,7,12,6,7,3,0,2,0.0,0.0,0.0,2,4,43.0
2024-03-29 06:10:00,3,6,5,6,1,1,4,0.0,0.0,0.0,2,3,31.0
2024-03-29 06:20:00,4,4,8,9,3,1,1,0.0,0.0,0.0,1,6,37.0
2024-03-29 06:30:00,6,6,3,8,2,3,4,0.0,0.0,0.0,33,4,69.0
2024-03-29 06:40:00,8,8,2,5,1,0,3,0.0,0.0,0.0,0,4,31.0
2024-03-29 06:50:00,2,3,1,6,1,1,2,0.0,0.0,0.0,1,3,20.0
2024-03-29 07:00:00,5,8,4,5,5,3,1,0.0,0.0,0.0,3,2,36.0
2024-03-29 07:10:00,7,8,2,4,2,2,3,0.0,0.0,0.0,1,3,32.0
2024-03-29 07:20:00,9,4,3,5,1,5,1,0.0,0.0,0.0,5,2,35.0
2024-03-29 07:30:00,7,8,4,5,1,1,3,0.0,0.0,0.0,2,3,34.0
2024-03-29 07:40:00,11,12,3,2,3,0,5,0.0,0.0,0.0,1,5,42.0
2024-03-29 07:50:00,11,11,2,3,5,1,4,0.0,0.0,0.0,2,4,43.0
2024-03-29 08:00:00,12,13,3,3,8,2,7,0.0,0.0,0.0,3,6,57.0
2024-03-29 08:10:00,14,12,4,4,7,9,7,0.0,0.0,0.0,13,7,77.0
2024-03-29 08:20:00,10,9,6,9,5,6,8,0.0,0.0,0.0,6,7,66.0
2024-03-29 08:30:00,15,13,3,7,7,5,11,0.0,0.0,0.0,6,11,78.0
2024-03-29 08:40:00,5,6,7,13,4,3,8,0.0,0.0,0.0,3,8,57.0
2024-03-29 08:50:00,9,12,9,10,4,3,4,0.0,0.0,0.0,5,4,60.0
2024-03-29 09:00:00,9,10,7,9,8,5,5,0.0,0.0,0.0,6,5,64.0
2024-03-29 09:10:00,7,10,7,12,6,4,5,0.0,0.0,0.0,6,5,62.0
2024-03-29 09:20:00,10,15,7,11,7,2,5,0.0,0.0,0.0,4,5,66.0
2024-03-29 09:30:00,12,15,10,11,5,7,3,0.0,0.0,0.0,9,3,75.0
2024-03-29 09:40:00,18,15,7,9,7,9,6,0.0,0.0,0.0,7,8,86.0
2024-03-29 09:50:00,15,15,10,14,6,5,4,0.0,0.0,0.0,6,1,76.0
2024-03-29 10:00:00,10,12,7,11,6,8,10,0.0,0.0,0.0,11,7,82.0
2024-03-29 10:10:00,19,18,10,15,4,9,6,0.0,0.0,0.0,9,5,95.0
2024-03-29 10:20:00,12,15,9,11,6,6,6,0.0,0.0,0.0,7,6,78.0
2024-03-29 10:30:00,11,13,9,12,6,4,2,0.0,0.0,0.0,4,2,63.0
2024-03-29 10:40:00,18,17,7,12,2,8,5,0.0,0.0,0.0,4,5,78.0
2024-03-29 10:50:00,21,19,10,13,10,2,6,0.0,0.0,0.0,2,6,89.0
2024-03-29 11:00:00,21,18,11,17,8,8,6,0.0,0.0,0.0,9,7,105.0
2024-03-29 11:10:00,22,19,15,20,8,11,10,0.0,0.0,0.0,13,7,125.0
2024-03-29 11:20:00,21,19,12,13,10,6,8,0.0,0.0,0.0,10,7,106.0
2024-03-29 11:30:00,12,15,12,15,11,15,10,0.0,0.0,0.0,9,7,106.0
2024-03-29 11:40:00,13,15,11,20,6,11,8,0.0,0.0,0.0,7,9,100.0
2024-03-29 11:50:00,19,14,10,17,9,6,5,0.0,0.0,0.0,6,4,90.0
2024-03-29 12:00:00,24,20,13,15,9,7,6,0.0,0.0,0.0,8,4,106.0
2024-03-29 12:10:00,24,20,19,18,13,9,15,0.0,0.0,0.0,8,14,140.0
2024-03-29 12:20:00,34,26,16,17,12,14,9,0.0,0.0,0.0,12,10,150.0
2024-03-29 12:30:00,17,20,37,23,8,7,13,0.0,0.0,0.0,7,11,143.0
2024-03-29 12:40:00,26,22,25,29,6,10,11,0.0,0.0,0.0,9,11,149.0
2024-03-29 12:50:00,25,23,18,26,8,9,13,0.0,0.0,0.0,8,11,141.0
2024-03-29 13:00:00,25,18,20,15,8,11,6,0.0,0.0,0.0,8,7,118.0
2024-03-29 13:10:00,37,22,15,23,12,6,11,0.0,0.0,0.0,5,9,140.0
2024-03-29 13:20:00,32,24,29,32,14,3,12,0.0,0.0,0.0,3,9,158.0
2024-03-29 13:30:00,30,22,19,23,12,23,19,0.0,0.0,0.0,17,11,176.0
2024-03-29 13:40:00,33,23,19,16,6,13,15,0.0,0.0,0.0,11,13,149.0
2024-03-29 13:50:00,34,30,25,27,7,7,10,0.0,0.0,0.0,7,7,154.0
2024-03-29 14:00:00,28,23,12,26,8,7,17,0.0,0.0,0.0,11,13,145.0
2024-03-29 14:10:00,34,22,22,25,8,8,6,0.0,0.0,0.0,7,6,138.0
2024-03-29 14:20:00,37,27,21,23,15,14,12,0.0,0.0,0.0,16,9,174.0
2024-03-29 14:30:00,21,25,31,37,12,18,16,0.0,0.0,0.0,15,11,186.0
2024-03-29 14:40:00,39,28,14,20,9,8,11,0.0,0.0,0.0,7,8,144.0
2024-03-29 14:50:00,29,23,20,18,9,15,9,0.0,0.0,0.0,13,6,142.0
2024-03-29 15:00:00,29,29,19,19,12,9,11,0.0,0.0,0.0,7,7,142.0
2024-03-29 15:10:00,22,17,25,30,8,9,8,0.0,0.0,0.0,9,8,136.0
2024-03-29 15:20:00,18,22,33,25,14,10,7,0.0,0.0,0.0,10,5,144.0
2024-03-29 15:30:00,27,23,50,16,11,13,24,0.0,0.0,0.0,13,14,191.0
2024-03-29 15:40:00,33,24,22,34,5,14,11,0.0,0.0,0.0,10,9,162.0
2024-03-29 15:50:00,29,20,25,26,17,8,11,0.0,0.0,0.0,11,9,156.0
2024-03-29 16:00:00,26,19,37,19,9,15,15,0.0,0.0,0.0,14,9,163.0
2024-03-29 16:10:00,35,27,30,31,13,15,13,0.0,0.0,0.0,14,12,190.0
2024-03-29 16:20:00,29,20,41,25,12,11,15,0.0,0.0,0.0,9,10,172.0
2024-03-29 16:30:00,25,21,46,27,10,17,18,0.0,0.0,0.0,12,9,185.0
2024-03-29 16:40:00,27,24,17,17,9,17,15,0.0,0.0,0.0,11,12,149.0
2024-03-29 16:50:00,27,22,22,21,6,8,9,0.0,0.0,0.0,7,8,130.0
2024-03-29 17:00:00,27,23,19,16,8,10,10,0.0,0.0,0.0,8,8,129.0
2024-03-29 17:10:00,36,31,22,32,8,7,7,0.0,0.0,0.0,19,6,168.0
2024-03-29 17:20:00,33,26,21,19,13,8,10,0.0,0.0,0.0,9,12,151.0
2024-03-29 17:30:00,29,17,15,17,12,19,12,0.0,0.0,0.0,17,13,151.0
2024-03-29 17:40:00,20,26,24,23,7,12,5,0.0,0.0,0.0,11,6,134.0
2024-03-29 17:50:00,22,18,21,23,12,7,9,0.0,0.0,0.0,7,6,125.0
2024-03-29 18:00:00,22,17,15,19,6,12,13,0.0,0.0,0.0,15,12,131.0
2024-03-29 18:10:00,32,20,35,21,8,7,14,0.0,0.0,0.0,10,9,156.0
2024-03-29 18:20:00,40,25,18,22,9,5,12,0.0,0.0,0.0,7,11,149.0
2024-03-29 18:30:00,25,17,14,15,8,16,12,0.0,0.0,0.0,13,12,132.0
2024-03-29 18:40:00,31,17,21,26,6,3,11,0.0,0.0,0.0,3,13,131.0
2024-03-29 18:50:00,23,18,17,23,12,4,8,0.0,0.0,0.0,10,7,122.0
2024-03-29 19:00:00,24,16,23,29,16,10,12,0.0,0.0,0.0,9,10,149.0
2024-03-29 19:10:00,34,28,25,30,8,5,3,0.0,0.0,0.0,7,3,143.0
2024-03-29 19:20:00,36,20,30,36,16,8,11,0.0,0.0,0.0,18,13,188.0
2024-03-29 19:30:00,27,25,20,20,9,13,11,0.0,0.0,0.0,13,15,153.0
2024-03-29 19:40:00,22,16,18,18,10,10,9,0.0,0.0,0.0,17,13,133.0
2024-03-29 19:50:00,32,29,24,28,11,8,6,0.0,0.0,0.0,13,6,157.0
2024-03-29 20:00:00,23,23,22,25,10,10,8,0.0,0.0,0.0,8,8,137.0
2024-03-29 20:10:00,34,24,24,24,15,6,14,0.0,0.0,0.0,15,11,167.0
2024-03-29 20:20:00,29,21,18,31,13,12,13,0.0,0.0,0.0,17,14,168.0
2024-03-29 20:30:00,24,19,29,28,22,12,13,0.0,0.0,0.0,14,11,172.0
2024-03-29 20:40:00,30,19,19,22,9,8,7,0.0,0.0,0.0,12,10,136.0
2024-03-29 20:50:00,21,19,12,27,15,15,17,0.0,0.0,0.0,11,13,150.0
2024-03-29 21:00:00,26,18,13,20,10,16,12,0.0,0.0,0.0,17,11,143.0
2024-03-29 21:10:00,22,15,16,15,2,4,7,0.0,0.0,0.0,7,7,95.0
2024-03-29 21:20:00,24,20,8,16,11,1,9,0.0,0.0,0.0,9,8,106.0
2024-03-29 21:30:00,22,20,9,17,9,12,8,0.0,0.0,0.0,15,7,119.0
2024-03-29 21:40:00,17,13,18,18,8,2,5,0.0,0.0,0.0,5,6,92.0
2024-03-29 21:50:00,23,20,4,18,9,1,5,0.0,0.0,0.0,5,5,90.0
2024-03-29 22:00:00,25,23,14,17,6,14,18,0.0,0.0,0.0,24,19,160.0
2024-03-29 22:10:00,18,19,33,29,8,10,8,0.0,0.0,0.0,15,11,151.0
2024-03-29 22:20:00,19,13,36,21,10,3,6,0.0,0.0,0.0,8,8,124.0
2024-03-29 22:30:00,26,19,21,14,10,5,12,0.0,0.0,0.0,13,11,131.0
2024-03-29 22:40:00,18,21,7,15,3,9,4,0.0,0.0,0.0,6,6,89.0
2024-03-29 22:50:00,12,12,15,25,4,3,8,0.0,0.0,0.0,9,8,96.0
2024-03-29 23:00:00,15,15,11,14,4,4,5,0.0,0.0,0.0,8,9,85.0
2024-03-29 23:10:00,15,15,15,15,8,9,10,0.0,0.0,0.0,17,12,116.0
2024-03-29 23:20:00,15,14,14,19,2,7,5,0.0,0.0,0.0,12,10,98.0
2024-03-29 23:30:00,18,15,13,16,6,0,5,0.0,0.0,0.0,3,7,83.0
2024-03-29 23:40:00,10,13,6,7,0,1,1,0.0,0.0,0.0,2,1,41.0
2024-03-29 23:50:00,7,8,6,9,3,4,4,0.0,0.0,0.0,9,2,52.0
2024-03-30 00:00:00,15,21,6,11,6,5,8,0.0,0.0,0.0,8,8,88.0
2024-03-30 00:10:00,15,18,1,5,0,2,5,0.0,0.0,0.0,8,6,60.0
2024-03-30 00:20:00,9,12,3,7,1,2,7,0.0,0.0,0.0,6,8,55.0
2024-03-30 00:30:00,3,5,10,13,3,3,3,0.0,0.0,0.0,4,4,48.0
2024-03-30 00:40:00,4,6,7,8,1,2,2,0.0,0.0,0.0,4,2,36.0
2024-03-30 00:50:00,8,11,10,17,4,3,6,0.0,0.0,0.0,9,6,74.0
2024-03-30 01:00:00,10,14,5,14,6,5,8,0.0,0.0,0.0,9,9,80.0
2024-03-30 01:10:00,6,7,3,5,0,0,3,0.0,0.0,0.0,3,3,30.0
2024-03-30 01:20:00,6,12,4,4,1,3,3,0.0,0.0,0.0,7,4,44.0
2024-03-30 01:30:00,3,5,5,7,0,4,5,0.0,0.0,0.0,7,8,44.0
2024-03-30 01:40:00,4,6,2,7,2,3,5,0.0,0.0,0.0,6,10,45.0
2024-03-30 01:50:00,3,6,1,5,1,1,0,0.0,0.0,0.0,1,0,18.0
2024-03-30 02:00:00,4,5,3,10,6,0,0,0.0,0.0,0.0,0,0,28.0
2024-03-30 02:10:00,5,8,6,6,2,3,2,0.0,0.0,0.0,6,4,42.0
2024-03-30 02:20:00,6,6,3,5,0,0,3,0.0,0.0,0.0,3,3,29.0
2024-03-30 02:30:00,3,5,1,2,0,3,2,0.0,0.0,0.0,5,1,22.0
2024-03-30 02:40:00,1,2,2,3,0,1,3,0.0,0.0,0.0,2,3,17.0
2024-03-30 02:50:00,2,2,2,5,1,1,1,0.0,0.0,0.0,2,1,17.0
2024-03-30 03:00:00,0,3,3,4,1,1,0,0.0,0.0,0.0,1,0,13.0
2024-03-30 03:10:00,1,2,0,0,0,2,0,0.0,0.0,0.0,1,0,6.0
2024-03-30 03:20:00,3,6,12,5,1,3,1,0.0,0.0,0.0,2,1,34.0
2024-03-30 03:30:00,2,3,3,4,1,0,1,0.0,0.0,0.0,1,1,16.0
2024-03-30 03:40:00,3,8,2,6,0,2,2,0.0,0.0,0.0,6,6,35.0
2024-03-30 03:50:00,5,6,0,0,0,0,2,0.0,0.0,0.0,2,3,18.0
2024-03-30 04:00:00,8,9,2,3,2,1,1,0.0,0.0,0.0,2,1,29.0
2024-03-30 04:10:00,1,0,1,0,0,0,0,0.0,0.0,0.0,0,0,2.0
2024-03-30 04:20:00,4,4,3,5,1,1,1,0.0,0.0,0.0,1,2,22.0
2024-03-30 04:30:00,2,5,6,8,0,0,3,0.0,0.0,0.0,0,3,27.0
2024-03-30 04:40:00,1,3,13,11,2,2,2,0.0,0.0,0.0,5,2,41.0
2024-03-30 04:50:00,3,4,5,9,2,0,0,0.0,0.0,0.0,0,0,23.0
2024-03-30 05:00:00,7,13,0,10,8,2,6,0.0,0.0,0.0,6,5,57.0
2024-03-30 05:10:00,8,12,4,10,2,0,4,0.0,0.0,0.0,3,5,48.0
2024-03-30 05:20:00,8,14,5,11,2,2,1,0.0,0.0,0.0,2,2,47.0
2024-03-30 05:30:00,6,11,5,10,3,0,1,0.0,0.0,0.0,1,2,39.0
2024-03-30 05:40:00,7,10,5,4,5,0,4,0.0,0.0,0.0,4,6,45.0
2024-03-30 05:50:00,11,13,4,5,1,0,5,0.0,0.0,0.0,5,6,50.0
2024-03-30 06:00:00,4,4,4,1,4,1,3,0.0,0.0,0.0,4,4,29.0
2024-03-30 06:10:00,11,12,7,9,6,1,2,0.0,0.0,0.0,3,3,54.0
2024-03-30 06:20:00,13,11,2,4,3,2,0,0.0,0.0,0.0,2,2,39.0
2024-03-30 06:30:00,4,4,5,9,13,2,8,0.0,0.0,0.0,1,9,55.0
2024-03-30 06:40:00,13,11,10,5,8,2,4,0.0,0.0,0.0,2,4,59.0
2024-03-30 06:50:00,9,13,4,5,3,4,0,0.0,0.0,0.0,5,0,43.0
2024-03-30 07:00:00,6,7,6,6,4,3,1,0.0,0.0,0.0,3,1,37.0
2024-03-30 07:10:00,9,8,8,8,4,2,5,0.0,0.0,0.0,3,3,50.0
2024-03-30 07:20:00,9,7,3,5,4,7,3,0.0,0.0,0.0,7,2,47.0
2024-03-30 07:30:00,15,11,7,10,1,3,3,0.0,0.0,0.0,3,3,56.0
2024-03-30 07:40:00,14,12,3,5,1,2,4,0.0,0.0,0.0,2,6,49.0
2024-03-30 07:50:00,11,13,14,14,5,1,3,0.0,0.0,0.0,1,4,66.0
2024-03-30 08:00:00,10,16,7,6,8,1,4,0.0,0.0,0.0,1,10,63.0
2024-03-30 08:10:00,11,13,9,12,8,3,3,0.0,0.0,0.0,2,3,64.0
2024-03-30 08:20:00,15,13,17,8,9,2,9,0.0,0.0,0.0,2,7,82.0
2024-03-30 08:30:00,18,21,14,15,7,7,10,0.0,0.0,0.0,5,7,104.0
2024-03-30 08:40:00,21,15,23,24,4,2,6,0.0,0.0,0.0,3,6,104.0
2024-03-30 08:50:00,22,21,17,32,5,6,3,0.0,0.0,0.0,5,3,114.0
2024-03-30 09:00:00,29,26,20,22,9,9,8,0.0,0.0,0.0,7,6,136.0
2024-03-30 09:10:00,24,26,16,26,1,4,15,0.0,0.0,0.0,4,12,128.0
2024-03-30 09:20:00,32,31,22,27,6,8,15,0.0,0.0,0.0,7,12,160.0
2024-03-30 09:30:00,31,33,20,27,8,5,4,0.0,0.0,0.0,4,5,137.0
2024-03-30 09:40:00,33,27,27,21,9,6,14,0.0,0.0,0.0,6,9,152.0
2024-03-30 09:50:00,30,28,70,25,11,10,13,0.0,0.0,0.0,12,16,215.0
2024-03-30 10:00:00,43,27,41,32,7,4,12,0.0,0.0,0.0,4,11,181.0
2024-03-30 10:10:00,27,22,60,26,10,7,9,0.0,0.0,0.0,7,9,177.0
2024-03-30 10:20:00,41,32,28,27,9,13,15,0.0,0.0,0.0,10,12,187.0
2024-03-30 10:30:00,49,29,35,28,7,14,14,0.0,0.0,0.0,10,8,194.0
2024-03-30 10:40:00,40,35,51,31,9,7,22,0.0,0.0,0.0,6,17,218.0
2024-03-30 10:50:00,44,28,60,29,10,16,13,0.0,0.0,0.0,12,13,225.0
2024-03-30 11:00:00,37,26,33,27,17,13,21,0.0,0.0,0.0,11,15,200.0
2024-03-30 11:10:00,31,23,38,36,10,16,14,0.0,0.0,0.0,12,11,191.0
2024-03-30 11:20:00,47,36,29,34,7,6,10,0.0,0.0,0.0,5,7,181.0
2024-03-30 11:30:00,31,24,29,34,13,11,12,0.0,0.0,0.0,7,13,174.0
2024-03-30 11:40:00,50,26,37,34,9,7,22,0.0,0.0,0.0,7,12,204.0
2024-03-30 11:50:00,49,33,37,38,10,11,12,0.0,0.0,0.0,9,11,210.0
2024-03-30 12:00:00,45,26,32,32,17,20,19,0.0,0.0,0.0,16,11,218.0
2024-03-30 12:10:00,43,28,40,40,10,11,17,0.0,0.0,0.0,9,15,213.0
2024-03-30 12:20:00,40,26,26,29,8,13,15,0.0,0.0,0.0,10,11,178.0
