datetime,D21Z,D23Z,D81Z,D111Z,D112Z,V24Z,V25Z,V51Z,V52Z,V83Z,V84Z,V113Z,V114Z,Total
2024-03-18 20:40:00,39,0,38,6,11,41,10,24,9,26,4,4,6,218
2024-03-18 20:50:00,28,0,36,13,3,29,8,9,2,24,0,16,3,171
2024-03-18 21:00:00,37,0,26,7,10,25,12,5,4,35,1,13,9,184
2024-03-18 21:10:00,35,0,29,13,6,33,7,6,2,16,3,7,3,160
2024-03-18 21:20:00,48,2,16,6,7,37,5,6,3,26,3,6,3,168
2024-03-18 21:30:00,30,0,23,9,5,27,4,7,0,30,1,11,5,152
2024-03-18 21:40:00,38,2,19,5,3,25,5,9,3,14,1,6,1,131
2024-03-18 21:50:00,25,0,17,9,6,29,6,6,0,19,2,9,1,129
2024-03-18 22:00:00,41,0,20,8,5,15,8,8,7,19,3,7,7,148
2024-03-18 22:10:00,38,0,18,5,8,32,6,5,0,18,4,3,2,139
2024-03-18 22:20:00,29,0,12,12,2,28,3,4,2,10,0,14,0,116
2024-03-18 22:30:00,32,0,15,8,5,39,14,7,3,25,3,12,2,165
2024-03-18 22:40:00,19,0,13,3,1,21,2,0,0,19,1,6,0,85
2024-03-18 22:50:00,20,0,10,4,6,22,3,5,2,10,1,5,7,95
2024-03-18 23:00:00,17,0,5,2,4,29,0,1,1,7,1,4,3,74
2024-03-18 23:10:00,18,0,7,3,1,21,1,3,1,10,2,2,0,69
2024-03-18 23:20:00,11,0,10,2,2,16,5,1,3,17,2,2,0,71
2024-03-18 23:30:00,14,0,10,3,4,12,1,1,0,14,4,2,0,65
2024-03-18 23:40:00,11,0,9,3,0,13,2,1,1,14,0,4,0,58
2024-03-18 23:50:00,9,0,8,4,1,18,0,1,0,7,0,6,0,54
2024-03-19 00:00:00,12,1,8,1,4,24,0,2,1,11,2,2,1,69
2024-03-19 00:10:00,5,0,6,0,0,9,2,0,0,7,0,0,0,29
2024-03-19 00:20:00,7,0,3,1,1,9,0,2,3,4,1,1,1,33
2024-03-19 00:30:00,2,0,4,3,0,4,2,0,0,5,0,3,0,23
2024-03-19 00:40:00,2,0,3,0,1,1,1,2,0,2,1,0,0,13
2024-03-19 00:50:00,3,0,2,1,0,9,0,0,0,3,0,2,0,20
2024-03-19 01:00:00,1,0,1,3,2,3,0,2,4,1,0,3,0,20
2024-03-19 01:10:00,2,0,3,0,0,5,0,0,0,3,0,0,0,13
2024-03-19 01:20:00,1,0,0,0,1,1,0,3,4,0,0,0,1,11
2024-03-19 01:30:00,2,0,2,1,2,4,1,0,0,2,0,0,2,16
2024-03-19 01:40:00,4,0,3,0,0,5,0,0,0,3,0,0,0,15
2024-03-19 01:50:00,3,0,3,1,0,7,2,1,1,4,0,1,0,23
2024-03-19 02:00:00,5,0,2,1,1,3,0,1,0,3,0,1,0,17
2024-03-19 02:10:00,1,0,1,0,0,1,2,0,0,3,1,0,0,9
2024-03-19 02:20:00,1,0,2,1,0,2,0,0,0,4,0,1,0,11
2024-03-19 02:30:00,3,0,3,1,0,4,0,0,0,4,0,2,0,17
2024-03-19 02:40:00,2,0,2,0,0,3,0,0,0,2,0,0,0,9
2024-03-19 02:50:00,4,0,1,0,1,9,2,1,1,1,0,0,0,20
2024-03-19 03:00:00,3,0,2,0,0,6,3,2,2,4,0,0,0,22
2024-03-19 03:10:00,4,0,3,2,2,7,0,0,0,4,0,2,2,26
2024-03-19 03:20:00,3,0,3,0,0,7,0,0,0,4,0,0,0,17
2024-03-19 03:30:00,0,0,2,0,1,0,0,0,0,3,2,0,0,8
2024-03-19 03:40:00,7,0,1,1,2,11,3,0,0,2,0,1,1,29
2024-03-19 03:50:00,2,0,4,0,0,2,1,0,0,6,1,0,0,16
2024-03-19 04:00:00,6,0,5,2,4,8,0,0,0,5,0,4,3,37
2024-03-19 04:10:00,2,0,7,1,2,5,1,0,0,15,1,1,0,35
2024-03-19 04:20:00,2,0,14,0,2,7,2,2,0,19,1,0,0,49
2024-03-19 04:30:00,7,0,17,0,1,10,0,2,3,21,0,0,1,62
2024-03-19 04:40:00,5,0,22,2,2,14,2,4,1,29,1,4,1,87
2024-03-19 04:50:00,6,0,38,4,3,6,4,3,2,38,3,6,1,114
2024-03-19 05:00:00,5,0,43,2,1,10,0,4,4,35,0,2,1,107
2024-03-19 05:10:00,9,0,51,2,6,13,4,6,0,33,1,2,2,129
2024-03-19 05:20:00,16,0,74,5,3,24,2,9,4,47,4,6,0,194
2024-03-19 05:30:00,26,0,106,5,12,20,3,16,3,25,4,5,2,227
2024-03-19 05:40:00,17,0,132,4,9,27,7,12,3,4,3,6,1,225
2024-03-19 05:50:00,11,0,103,4,10,16,5,22,3,43,7,3,3,230
2024-03-19 06:00:00,32,1,103,8,10,37,2,34,3,40,4,9,2,285
2024-03-19 06:10:00,32,0,105,7,16,31,8,26,2,28,10,10,2,277
2024-03-19 06:20:00,35,0,126,7,11,27,5,17,0,26,8,11,1,274
2024-03-19 06:30:00,53,1,131,15,5,22,10,11,8,18,4,25,2,305
2024-03-19 06:40:00,60,0,114,11,17,27,6,19,10,22,12,15,9,322
2024-03-19 06:50:00,59,0,124,12,11,26,3,19,9,16,9,9,3,300
2024-03-19 07:00:00,48,2,101,19,12,24,8,18,6,30,11,17,1,297
2024-03-19 07:10:00,69,0,135,13,22,28,4,18,13,21,9,11,3,346
2024-03-19 07:20:00,67,0,116,9,21,19,10,10,15,13,20,7,2,309
2024-03-19 07:30:00,59,0,114,12,17,30,10,14,13,9,19,10,6,313
2024-03-19 07:40:00,61,1,84,20,26,34,6,1,17,1,22,12,5,290
2024-03-19 07:50:00,67,2,81,12,20,17,15,4,12,1,14,10,8,263
2024-03-19 08:00:00,72,0,104,15,22,27,11,10,15,11,15,7,6,315
2024-03-19 08:10:00,63,1,102,6,27,24,6,15,11,10,18,6,4,293
2024-03-19 08:20:00,62,1,126,14,13,33,17,9,22,12,13,10,9,341
2024-03-19 08:30:00,61,1,98,20,20,27,7,11,11,11,19,12,7,305
2024-03-19 08:40:00,51,0,108,16,14,28,11,18,15,9,32,19,11,332
2024-03-19 08:50:00,50,1,109,14,25,29,15,6,9,12,26,14,2,312
2024-03-19 09:00:00,74,1,96,11,10,30,9,19,21,19,10,8,4,312
2024-03-19 09:10:00,67,1,90,16,27,28,14,22,9,11,16,9,10,320
2024-03-19 09:20:00,78,1,93,14,17,36,10,17,10,14,8,14,9,321
2024-03-19 09:30:00,47,0,79,20,20,26,6,24,10,14,15,12,7,280
2024-03-19 09:40:00,67,0,83,16,22,22,11,24,18,16,17,13,11,320
2024-03-19 09:50:00,70,0,89,23,25,22,7,23,12,14,14,14,9,322
2024-03-19 10:00:00,64,1,56,24,16,25,5,18,8,23,6,14,5,265
2024-03-19 10:10:00,64,0,60,18,19,22,7,27,5,32,15,12,7,288
2024-03-19 10:20:00,64,1,72,32,18,23,12,18,10,20,16,23,7,316
2024-03-19 10:30:00,59,0,70,19,16,34,16,17,6,17,11,12,11,288
2024-03-19 10:40:00,70,1,71,24,23,22,14,22,16,15,24,18,13,333
2024-03-19 10:50:00,65,2,71,22,11,27,22,30,11,19,10,16,8,314
2024-03-19 11:00:00,63,0,70,24,20,26,19,19,6,18,16,15,11,307
2024-03-19 11:10:00,64,1,66,18,13,28,6,23,16,26,13,13,6,293
2024-03-19 11:20:00,81,1,77,30,13,32,15,19,18,23,9,17,4,339
2024-03-19 11:30:00,70,0,71,30,14,33,10,20,11,20,5,17,7,308
2024-03-19 11:40:00,71,0,67,24,17,29,11,23,12,24,10,15,13,316
2024-03-19 11:50:00,67,0,70,31,17,29,11,20,9,28,12,26,9,329
2024-03-19 12:00:00,77,1,58,28,18,27,10,19,10,18,9,22,12,309
2024-03-19 12:10:00,78,1,86,24,19,24,11,22,12,10,11,18,14,330
2024-03-19 12:20:00,93,2,64,25,10,24,14,23,4,20,6,10,7,302
2024-03-19 12:30:00,92,3,69,23,12,22,13,18,12,16,7,19,7,313
2024-03-19 12:40:00,82,2,68,30,9,24,10,20,9,11,6,17,3,291
2024-03-19 12:50:00,79,3,69,21,17,31,13,24,10,16,14,14,5,316
2024-03-19 13:00:00,80,1,89,24,14,29,16,23,48,20,5,16,6,371
2024-03-19 13:10:00,87,1,75,27,8,31,16,29,16,14,12,19,4,339
2024-03-19 13:20:00,94,0,70,28,14,18,11,37,18,17,6,16,10,339
2024-03-19 13:30:00,113,1,62,34,14,14,14,31,14,19,12,19,6,353
2024-03-19 13:40:00,87,0,84,31,16,28,14,24,11,19,12,17,17,360
2024-03-19 13:50:00,86,0,60,24,13,17,16,14,10,23,10,17,5,295
2024-03-19 14:00:00,96,0,70,28,13,21,15,31,15,29,16,19,6,359
2024-03-19 14:10:00,101,0,62,31,18,24,20,28,12,22,15,13,5,351
2024-03-19 14:20:00,86,1,85,32,18,12,16,18,12,11,14,20,11,336
2024-03-19 14:30:00,115,1,77,33,17,11,15,30,3,24,16,21,4,367
2024-03-19 14:40:00,102,2,79,42,19,27,21,18,16,16,10,19,9,380
2024-03-19 14:50:00,119,0,72,32,23,16,15,20,8,18,11,11,35,380
2024-03-19 15:00:00,111,0,81,43,17,9,14,18,18,11,7,11,17,357
2024-03-19 15:10:00,96,6,91,36,13,20,21,18,6,15,12,19,5,358
2024-03-19 15:20:00,88,0,92,39,14,16,18,18,7,10,15,15,7,339
2024-03-19 15:30:00,110,0,62,38,17,7,21,25,3,19,8,14,9,333
2024-03-19 15:40:00,70,5,87,33,14,7,16,18,6,23,21,18,5,323
2024-03-19 15:50:00,76,3,86,54,13,12,17,23,11,15,5,8,11,334
2024-03-19 16:00:00,81,1,67,29,13,17,18,18,11,15,8,22,5,305
2024-03-19 16:10:00,83,2,67,44,14,19,22,26,11,19,7,14,9,337
2024-03-19 16:20:00,84,1,96,39,16,29,18,19,8,18,5,14,10,357
2024-03-19 16:30:00,79,0,87,40,12,4,16,16,7,12,6,17,7,303
2024-03-19 16:40:00,73,0,90,39,15,4,15,17,6,15,12,31,5,322
2024-03-19 16:50:00,80,1,69,47,18,0,15,23,12,13,6,23,8,315
2024-03-19 17:00:00,101,8,78,37,14,4,16,18,62,17,9,18,6,388
2024-03-19 17:10:00,93,1,81,35,17,19,16,23,10,21,5,16,13,350
2024-03-19 17:20:00,73,0,71,46,21,34,23,21,5,13,7,19,8,341
2024-03-19 17:30:00,89,1,88,39,18,17,20,19,3,20,12,11,8,345
2024-03-19 17:40:00,87,0,86,39,6,25,15,17,8,17,10,17,5,332
2024-03-19 17:50:00,86,3,77,26,17,20,15,19,9,19,7,13,7,318
2024-03-19 18:00:00,92,0,76,36,10,31,17,26,10,11,12,18,4,343
2024-03-19 18:10:00,83,0,85,36,13,20,25,28,10,22,7,24,7,360
2024-03-19 18:20:00,92,0,90,37,12,33,18,17,5,19,4,23,6,356
2024-03-19 18:30:00,99,2,57,35,13,17,15,23,12,16,11,16,8,324
2024-03-19 18:40:00,104,0,69,30,17,30,14,34,11,18,18,21,10,376
2024-03-19 18:50:00,63,0,64,19,10,35,16,39,14,28,10,21,8,327
2024-03-19 19:00:00,70,0,57,34,10,35,23,26,15,29,6,16,2,323
2024-03-19 19:10:00,79,1,51,21,11,52,23,16,6,32,4,24,6,326
2024-03-19 19:20:00,74,1,39,22,14,45,9,32,6,32,1,14,10,299
2024-03-19 19:30:00,65,1,41,22,15,50,15,15,6,23,4,24,10,291
2024-03-19 19:40:00,55,0,43,3,7,24,7,20,7,26,2,2,3,199
2024-03-19 19:50:00,50,0,58,18,7,63,6,17,6,47,4,19,2,297
2024-03-19 20:00:00,43,2,41,18,12,37,8,25,9,29,3,17,5,249
2024-03-19 20:10:00,42,1,32,11,9,36,17,25,8,27,3,15,5,231
2024-03-19 20:20:00,55,1,38,22,7,42,13,60,8,33,1,26,8,314
2024-03-19 20:30:00,54,0,40,57,6,34,10,17,4,26,1,18,2,269
2024-03-19 20:40:00,36,0,39,13,7,38,12,21,18,28,4,11,1,228
2024-03-19 20:50:00,52,0,34,12,7,37,16,24,7,26,3,17,2,237
2024-03-19 21:00:00,35,0,27,14,5,23,4,10,6,27,4,14,6,175
2024-03-19 21:10:00,38,0,33,10,9,30,6,21,7,23,5,10,6,198
2024-03-19 21:20:00,37,0,23,15,6,33,5,21,4,33,1,16,1,195
2024-03-19 21:30:00,54,0,22,5,10,43,11,11,8,20,2,6,2,194
2024-03-19 21:40:00,35,0,24,9,3,37,8,12,5,29,2,11,0,175
2024-03-19 21:50:00,57,0,25,8,5,49,10,11,12,30,0,10,1,218
2024-03-19 22:00:00,38,0,19,5,3,50,10,7,4,20,0,6,2,164
2024-03-19 22:10:00,55,1,14,6,4,46,6,9,0,13,2,10,0,166
2024-03-19 22:20:00,42,0,16,9,4,39,8,6,6,16,2,14,2,164
2024-03-19 22:30:00,41,0,18,7,5,36,6,17,1,23,0,10,0,164
2024-03-19 22:40:00,36,0,18,10,3,47,8,6,0,24,0,11,1,164
2024-03-19 22:50:00,31,0,17,6,5,38,7,4,0,17,2,8,1,136
2024-03-19 23:00:00,12,0,10,3,4,15,6,4,3,13,0,11,0,81
2024-03-19 23:10:00,28,0,10,1,3,31,3,2,3,16,0,2,1,100
2024-03-19 23:20:00,26,0,6,2,5,23,1,3,2,9,1,2,1,81
2024-03-19 23:30:00,15,0,6,3,4,25,1,5,3,7,0,6,3,78
2024-03-19 23:40:00,8,0,10,2,1,12,1,2,0,17,0,1,0,54
2024-03-19 23:50:00,15,0,1,6,4,22,6,2,3,2,1,5,1,68
2024-03-20 00:00:00,9,0,7,0,2,12,4,4,1,13,0,0,1,53
2024-03-20 00:10:00,6,0,5,3,2,7,2,6,3,7,0,5,2,48
2024-03-20 00:20:00,11,0,5,5,2,15,6,8,6,11,0,6,1,76
2024-03-20 00:30:00,7,0,5,0,5,11,0,3,0,5,1,0,0,37
2024-03-20 00:40:00,2,0,3,1,2,3,1,2,0,4,0,2,2,22
2024-03-20 00:50:00,3,0,1,2,2,5,0,3,1,1,2,2,0,22
2024-03-20 01:00:00,0,0,3,1,2,0,0,7,3,4,0,1,1,22
2024-03-20 01:10:00,6,0,2,0,0,8,0,1,1,2,0,0,0,20
2024-03-20 01:20:00,5,0,0,2,3,12,0,0,0,0,2,1,0,25
2024-03-20 01:30:00,3,0,3,1,1,6,0,0,0,6,0,0,1,21
2024-03-20 01:40:00,5,0,2,2,1,9,0,0,0,3,0,3,0,25
2024-03-20 01:50:00,4,0,2,1,1,4,0,0,0,4,1,1,0,18
2024-03-20 02:00:00,1,0,3,1,0,2,0,0,0,15,0,1,0,23
2024-03-20 02:10:00,4,0,3,0,2,10,0,1,2,4,0,1,1,28
2024-03-20 02:20:00,2,0,2,0,0,4,0,0,0,3,0,0,0,11
2024-03-20 02:30:00,1,0,4,3,1,1,0,3,2,8,0,3,1,27
2024-03-20 02:40:00,1,0,1,0,0,1,0,0,0,2,0,0,0,5
2024-03-20 02:50:00,5,0,1,0,1,8,0,0,0,7,0,1,1,24
2024-03-20 03:00:00,4,0,4,0,0,8,1,1,0,5,0,0,0,23
2024-03-20 03:10:00,2,0,4,0,1,3,0,3,1,8,1,0,1,24
2024-03-20 03:20:00,6,0,4,0,0,8,1,2,0,5,0,0,0,26
2024-03-20 03:30:00,3,0,3,0,1,3,1,0,0,4,0,0,0,15
2024-03-20 03:40:00,1,0,2,3,3,2,2,1,0,2,0,4,2,22
2024-03-20 03:50:00,3,0,4,1,2,3,0,0,0,7,0,2,2,24
2024-03-20 04:00:00,4,0,8,2,2,6,0,0,0,11,1,2,1,37
2024-03-20 04:10:00,4,0,5,0,0,3,0,1,4,9,2,0,0,28
2024-03-20 04:20:00,5,1,10,2,1,7,0,2,2,16,0,3,0,49
2024-03-20 04:30:00,3,0,12,1,2,3,0,3,0,20,0,1,1,46
2024-03-20 04:40:00,5,0,22,1,2,6,0,1,1,25,1,1,2,67
2024-03-20 04:50:00,4,0,32,6,1,7,3,2,0,30,2,5,0,92
2024-03-20 05:00:00,9,0,46,2,3,11,3,6,3,32,3,3,0,121
2024-03-20 05:10:00,16,0,66,3,2,18,2,8,1,37,1,4,0,158
2024-03-20 05:20:00,17,0,66,2,2,27,5,12,2,40,5,4,0,182
2024-03-20 05:30:00,25,0,90,7,8,27,8,14,1,25,4,10,1,220
2024-03-20 05:40:00,14,0,112,3,9,23,6,24,4,18,6,7,5,231
2024-03-20 05:50:00,21,1,130,3,7,24,2,33,3,3,10,4,1,242
2024-03-20 06:00:00,15,0,94,3,14,20,5,28,5,42,4,6,3,239
2024-03-20 06:10:00,33,1,113,1,14,33,3,23,6,37,4,2,2,272
2024-03-20 06:20:00,47,0,126,9,7,32,4,23,3,29,16,13,2,311
2024-03-20 06:30:00,50,0,112,15,14,23,3,23,2,32,9,11,4,298
2024-03-20 06:40:00,59,0,119,11,14,27,6,19,11,19,12,7,2,306
2024-03-20 06:50:00,51,1,125,14,17,27,6,16,6,20,15,10,2,310
2024-03-20 07:00:00,60,0,104,11,17,31,4,18,9,29,14,10,4,311
2024-03-20 07:10:00,59,0,132,9,18,23,7,19,12,18,14,11,6,328
2024-03-20 07:20:00,73,2,120,11,22,30,7,14,7,21,13,11,4,335
2024-03-20 07:30:00,62,1,111,22,20,22,6,3,20,17,11,10,5,310
2024-03-20 07:40:00,55,2,68,25,14,31,8,3,12,5,22,11,5,261
2024-03-20 07:50:00,37,1,83,36,21,17,7,0,13,2,16,17,6,256
2024-03-20 08:00:00,43,1,101,19,32,13,6,10,19,5,24,14,5,292
2024-03-20 08:10:00,89,0,92,16,28,20,19,14,16,4,9,11,5,323
2024-03-20 08:20:00,78,1,118,11,26,28,12,18,11,11,24,12,17,367
2024-03-20 08:30:00,53,0,112,15,21,22,15,15,13,7,17,10,10,310
2024-03-20 08:40:00,58,1,120,16,20,24,15,11,10,6,14,11,7,313
2024-03-20 08:50:00,47,2,109,20,24,21,6,22,15,28,12,16,3,325
2024-03-20 09:00:00,53,1,89,16,16,27,12,26,11,22,20,12,10,315
2024-03-20 09:10:00,68,1,81,13,15,37,21,23,7,20,25,8,11,330
2024-03-20 09:20:00,75,2,100,20,14,27,14,27,16,5,15,14,4,333
2024-03-20 09:30:00,67,0,90,18,20,28,8,21,14,23,11,12,12,324
2024-03-20 09:40:00,64,0,79,18,15,23,8,17,12,18,14,15,6,289
2024-03-20 09:50:00,57,0,88,18,15,28,15,24,6,18,16,17,8,310
2024-03-20 10:00:00,55,1,75,24,16,35,11,35,18,22,10,19,15,336
2024-03-20 10:10:00,65,1,66,25,16,30,7,27,10,22,16,17,13,315
2024-03-20 10:20:00,62,0,71,26,17,31,15,17,6,23,17,29,7,321
2024-03-20 10:30:00,65,0,70,19,16,25,10,19,11,22,13,11,9,290
2024-03-20 10:40:00,77,0,49,25,16,23,13,29,12,26,7,26,10,313
2024-03-20 10:50:00,58,1,78,27,19,27,6,21,4,21,8,13,2,285
2024-03-20 11:00:00,111,0,79,32,16,27,12,27,10,23,14,24,8,383
2024-03-20 11:10:00,74,1,67,27,18,19,8,21,19,27,9,18,9,317
2024-03-20 11:20:00,84,0,56,25,17,20,12,30,14,20,7,13,11,309
2024-03-20 11:30:00,76,1,77,42,16,21,16,26,5,19,10,20,9,338
2024-03-20 11:40:00,79,1,55,27,15,26,13,36,11,25,11,16,8,323
2024-03-20 11:50:00,70,1,60,33,17,24,16,14,8,26,7,25,33,334
2024-03-20 12:00:00,67,0,66,21,17,31,10,29,13,22,8,18,8,310
2024-03-20 12:10:00,81,1,67,27,22,29,12,27,8,28,10,20,8,340
2024-03-20 12:20:00,65,2,70,31,14,27,13,24,12,46,12,18,14,348
2024-03-20 12:30:00,99,2,81,27,16,25,16,22,13,15,16,14,12,358
2024-03-20 12:40:00,79,0,68,22,24,25,9,31,10,27,5,20,8,328
2024-03-20 12:50:00,81,2,75,22,9,29,15,26,8,21,16,13,5,322
2024-03-20 13:00:00,85,0,51,36,23,24,19,20,7,21,10,21,6,323
2024-03-20 13:10:00,90,2,72,34,16,23,21,22,9,15,8,20,6,338
2024-03-20 13:20:00,81,1,80,43,12,20,22,16,13,24,12,20,8,352
2024-03-20 13:30:00,83,0,66,24,9,33,15,29,16,27,8,11,24,345
2024-03-20 13:40:00,88,0,73,30,16,24,18,25,8,15,11,19,9,336
2024-03-20 13:50:00,91,1,61,24,14,29,12,22,8,17,7,18,7,311
2024-03-20 14:00:00,88,1,77,37,10,29,13,27,10,17,12,20,5,346
2024-03-20 14:10:00,91,1,74,31,15,27,12,23,9,20,11,24,7,345
2024-03-20 14:20:00,105,0,69,30,11,18,16,32,7,18,8,21,8,343
2024-03-20 14:30:00,89,0,78,23,13,24,21,28,6,31,4,21,9,347
2024-03-20 14:40:00,91,1,66,29,15,31,18,19,10,25,12,18,9,344
2024-03-20 14:50:00,111,5,80,37,15,23,17,22,12,14,7,14,11,368
2024-03-20 15:00:00,119,3,75,43,18,18,18,22,10,14,9,14,13,376
2024-03-20 15:10:00,84,1,84,30,26,0,16,19,8,17,11,20,14,330
2024-03-20 15:20:00,86,2,83,28,12,15,16,27,9,21,15,11,5,330
2024-03-20 15:30:00,75,3,96,40,19,4,17,18,13,13,16,16,30,360
2024-03-20 15:40:00,79,4,69,40,18,1,18,23,8,16,12,18,5,311
2024-03-20 15:50:00,76,2,170,38,10,3,21,18,9,19,9,14,7,396
2024-03-20 16:00:00,88,1,90,32,16,10,22,27,1,18,11,14,11,341
2024-03-20 16:10:00,57,1,75,46,12,2,18,21,4,18,8,14,9,285
2024-03-20 16:20:00,57,3,81,34,9,1,30,19,10,18,7,16,6,291
2024-03-20 16:30:00,83,1,90,43,16,1,19,25,7,10,20,8,22,345
2024-03-20 16:40:00,78,1,93,43,26,6,21,20,14,12,3,12,12,341
2024-03-20 16:50:00,64,1,82,39,17,4,17,22,13,17,8,16,8,308
2024-03-20 17:00:00,81,2,83,53,17,6,20,19,6,12,14,20,10,343
2024-03-20 17:10:00,100,4,90,32,20,16,24,17,6,15,2,12,10,348
2024-03-20 17:20:00,85,3,81,42,16,26,21,29,9,10,12,18,15,367
2024-03-20 17:30:00,89,1,89,30,9,17,14,12,7,11,8,11,3,301
2024-03-20 17:40:00,84,4,76,38,21,22,18,18,14,22,6,16,11,350
2024-03-20 17:50:00,95,1,98,37,12,24,19,30,13,14,11,20,8,382
2024-03-20 18:00:00,96,0,76,34,17,30,18,17,9,19,11,15,10,352
2024-03-20 18:10:00,100,1,86,117,12,5,15,32,16,9,12,15,6,426
2024-03-20 18:20:00,96,0,94,25,14,23,19,24,19,16,6,18,8,362
2024-03-20 18:30:00,83,2,76,27,21,25,21,30,8,17,10,20,10,350
2024-03-20 18:40:00,113,0,85,28,17,28,23,27,9,26,10,18,6,390
2024-03-20 18:50:00,98,0,61,26,13,22,24,19,9,26,7,29,6,340
2024-03-20 19:00:00,74,0,57,107,19,57,20,33,7,17,10,17,9,427
2024-03-20 19:10:00,80,0,41,21,13,45,7,25,11,16,8,16,3,286
2024-03-20 19:20:00,83,0,61,25,14,39,16,23,17,34,9,32,8,361
2024-03-20 19:30:00,89,0,50,23,14,50,8,22,8,22,4,21,6,317
2024-03-20 19:40:00,70,0,37,18,10,40,6,15,2,37,7,17,7,266
2024-03-20 19:50:00,67,1,48,14,8,49,9,25,19,31,6,23,3,303
2024-03-20 20:00:00,62,1,43,14,18,59,8,34,9,37,8,8,4,305
2024-03-20 20:10:00,66,0,47,21,8,42,11,16,9,29,9,24,5,287
2024-03-20 20:20:00,48,1,37,24,5,47,7,13,7,30,2,25,3,249
2024-03-20 20:30:00,43,0,29,7,12,36,14,28,7,29,3,11,7,226
2024-03-20 20:40:00,40,0,33,17,9,35,5,14,3,28,2,14,5,205
2024-03-20 20:50:00,30,0,35,7,8,35,13,17,6,23,5,7,2,188
2024-03-20 21:00:00,48,0,33,13,11,31,8,11,12,22,5,12,9,215
2024-03-20 21:10:00,44,0,31,10,3,30,9,26,5,36,1,11,0,206
2024-03-20 21:20:00,57,0,20,5,7,41,10,10,0,19,4,6,4,183
2024-03-20 21:30:00,41,0,42,12,12,26,6,13,13,27,2,12,6,212
2024-03-20 21:40:00,30,1,17,7,5,28,5,9,2,20,3,9,2,138
2024-03-20 21:50:00,53,0,28,11,5,33,6,9,4,21,3,13,4,190
2024-03-20 22:00:00,34,2,24,8,8,36,6,15,9,25,2,10,4,183
2024-03-20 22:10:00,42,1,20,8,5,49,10,8,5,20,8,7,5,188
2024-03-20 22:20:00,37,0,33,5,1,35,5,14,0,27,2,3,0,162
2024-03-20 22:30:00,44,0,20,12,6,38,0,2,8,22,2,22,4,180
2024-03-20 22:40:00,26,0,19,5,6,23,5,7,1,25,4,8,2,131
2024-03-20 22:50:00,23,0,14,11,8,23,0,3,3,15,3,18,3,124
2024-03-20 23:00:00,21,1,13,3,2,22,5,7,0,10,0,3,0,87
2024-03-20 23:10:00,17,2,14,2,3,25,4,3,4,17,0,3,4,98
2024-03-20 23:20:00,20,0,9,3,4,21,2,5,0,14,0,3,1,82
2024-03-20 23:30:00,13,0,8,3,3,18,5,2,4,10,0,3,0,69
2024-03-20 23:40:00,11,0,3,1,1,14,1,5,1,6,0,2,0,45
2024-03-20 23:50:00,8,0,5,6,3,13,2,0,0,9,1,6,1,54
2024-03-21 00:00:00,15,0,6,2,4,18,3,5,4,7,0,4,4,72
2024-03-21 00:10:00,7,0,4,2,1,12,1,2,1,5,0,5,1,41
2024-03-21 00:20:00,12,0,7,1,2,18,4,3,2,6,0,1,0,56
2024-03-21 00:30:00,12,0,11,1,0,20,7,4,2,15,0,2,0,74
2024-03-21 00:40:00,7,0,4,1,2,10,7,1,1,7,1,2,1,44
2024-03-21 00:50:00,7,0,2,1,1,11,3,2,0,2,0,2,1,32
2024-03-21 01:00:00,3,0,4,0,1,4,0,2,1,5,0,0,0,20
2024-03-21 01:10:00,5,0,2,1,1,7,0,0,0,2,0,1,0,19
2024-03-21 01:20:00,7,0,1,2,1,11,1,0,0,4,0,3,1,31
2024-03-21 01:30:00,2,0,3,2,0,2,2,1,0,2,0,4,0,18
2024-03-21 01:40:00,2,0,1,1,1,2,2,0,0,2,0,1,1,13
2024-03-21 01:50:00,3,0,0,0,1,4,0,4,3,0,0,0,0,15
2024-03-21 02:00:00,5,0,4,2,0,8,0,0,0,5,0,3,0,27
2024-03-21 02:10:00,5,0,1,1,0,9,0,0,1,2,0,1,0,20
2024-03-21 02:20:00,0,0,1,0,0,0,0,0,0,1,0,0,0,2
2024-03-21 02:30:00,5,0,4,2,0,10,0,1,1,6,0,2,0,31
2024-03-21 02:40:00,2,0,0,1,1,3,0,4,2,0,0,1,1,15
2024-03-21 02:50:00,3,0,2,1,0,5,1,1,0,2,0,2,0,17
2024-03-21 03:00:00,7,0,4,0,0,10,0,0,0,6,0,0,0,27
2024-03-21 03:10:00,3,0,3,1,3,6,0,2,0,5,1,2,0,26
2024-03-21 03:20:00,5,0,2,1,2,7,0,1,0,2,0,1,1,22
2024-03-21 03:30:00,1,0,1,2,1,1,1,0,0,2,0,3,1,13
2024-03-21 03:40:00,3,0,1,0,0,7,0,0,0,1,0,0,0,12
2024-03-21 03:50:00,4,0,6,2,2,5,1,0,0,6,0,4,3,33
2024-03-21 04:00:00,4,0,11,1,1,4,0,1,0,13,1,1,1,38
2024-03-21 04:10:00,3,0,8,0,1,5,0,0,1,13,2,0,0,33
2024-03-21 04:20:00,3,0,13,1,1,4,0,5,3,13,2,2,0,47
2024-03-21 04:30:00,5,0,17,0,1,8,0,0,0,24,0,0,0,55
2024-03-21 04:40:00,6,0,24,1,5,7,0,5,0,27,0,2,2,79
2024-03-21 04:50:00,7,0,26,3,4,7,2,2,2,31,3,3,1,91
2024-03-21 05:00:00,7,0,25,1,1,11,3,5,2,25,0,1,2,83
