datetime,D41Z,V42Z,D71Z,D81Z,D82Z,V83Z,V84Z,D811Z,D812Z,V813Z,V814Z,D111Z,D112Z,V113Z,V114Z,D115Z,D121Z,D122Z,V123Z,V124Z,D125Z,D126Z,V521Z,Total
2024-03-02 12:50:00,18,21,9,12,18,22,18,19,29,29,20,19,38,14,18,56,61,32,17,19,90,21,6,606
2024-03-02 13:00:00,19,13,10,17,20,26,21,17,32,25,17,14,26,16,21,43,76,42,13,25,101,25,5,624
2024-03-02 13:10:00,23,16,9,24,25,26,19,28,39,30,24,18,28,10,26,41,56,42,5,18,84,31,4,626
2024-03-02 13:20:00,15,10,6,11,18,17,15,18,21,21,17,21,46,14,22,54,71,42,15,25,108,26,2,615
2024-03-02 13:30:00,16,21,10,9,10,21,11,9,25,17,11,22,43,15,23,52,56,29,15,21,87,15,3,541
2024-03-02 13:40:00,22,18,9,8,11,16,12,14,26,22,16,19,31,14,21,61,81,54,12,23,107,27,4,628
2024-03-02 13:50:00,15,15,12,15,21,20,16,18,32,28,11,23,103,17,16,61,64,27,15,22,92,13,1,657
2024-03-02 14:00:00,22,20,19,14,16,23,19,22,30,29,21,21,43,15,13,63,71,35,8,20,90,24,12,650
2024-03-02 14:10:00,19,20,14,19,22,29,14,17,37,31,15,25,44,25,11,71,63,57,4,20,101,27,6,691
2024-03-02 14:20:00,18,13,10,15,24,18,13,23,32,25,19,19,49,19,16,60,71,35,11,21,85,26,4,626
2024-03-02 14:30:00,19,14,12,19,16,21,11,17,33,29,15,21,32,19,20,44,66,37,6,22,98,13,6,590
2024-03-02 14:40:00,33,22,15,19,21,27,17,20,38,34,18,30,47,17,22,70,71,46,2,24,105,34,6,738
2024-03-02 14:50:00,20,19,11,14,19,18,16,20,26,25,16,10,23,12,18,38,62,31,10,23,83,20,6,540
2024-03-02 15:00:00,17,21,11,15,21,27,16,19,27,28,16,12,37,7,19,49,70,46,6,19,84,23,4,594
2024-03-02 15:10:00,21,19,11,12,14,30,16,13,33,27,12,15,33,11,11,48,76,44,5,18,110,31,6,616
2024-03-02 15:20:00,21,10,4,12,16,29,8,14,31,28,14,14,34,10,21,47,100,41,9,22,102,20,4,611
2024-03-02 15:30:00,24,16,8,9,16,24,20,15,28,21,14,11,28,7,20,37,70,38,13,21,92,18,3,553
2024-03-02 15:40:00,23,16,7,11,10,16,13,10,30,23,9,17,39,15,23,58,74,30,13,17,101,19,4,578
2024-03-02 15:50:00,13,16,4,12,12,11,7,15,20,18,11,14,43,10,23,55,69,41,12,23,92,28,4,553
2024-03-02 16:00:00,13,14,10,8,9,22,11,7,22,21,6,16,31,16,26,49,54,24,21,14,74,12,3,483
2024-03-02 16:10:00,17,22,11,5,12,13,11,12,19,23,9,14,33,14,22,40,56,46,9,24,91,29,2,534
2024-03-02 16:20:00,16,18,6,8,7,15,8,6,23,18,7,18,30,10,29,39,77,32,9,21,97,16,4,514
2024-03-02 16:30:00,21,15,10,9,12,23,6,12,21,16,14,18,33,16,21,46,59,29,16,17,92,16,5,527
2024-03-02 16:40:00,16,17,10,10,8,21,11,11,21,21,10,12,30,10,23,43,71,42,5,20,94,22,5,533
2024-03-02 16:50:00,16,12,9,14,20,15,26,16,23,21,16,16,33,9,26,47,88,43,12,22,100,28,4,616
2024-03-02 17:00:00,15,11,14,14,6,17,8,8,24,23,7,14,25,12,26,35,86,30,7,21,97,13,2,515
2024-03-02 17:10:00,66,12,10,10,17,16,22,18,29,26,18,6,30,4,21,39,70,40,11,21,102,23,7,618
2024-03-02 17:20:00,34,14,13,21,19,28,16,25,38,34,20,17,29,14,29,44,78,36,13,19,106,22,5,674
2024-03-02 17:30:00,18,12,10,31,27,20,17,29,27,29,29,7,38,8,14,51,68,39,3,15,93,22,5,612
2024-03-02 17:40:00,38,19,10,18,25,23,20,26,39,34,22,25,38,15,23,56,87,55,9,22,124,34,2,764
2024-03-02 17:50:00,35,13,6,33,34,18,15,39,71,48,28,12,30,17,17,57,66,57,0,12,93,42,2,745
2024-03-02 18:00:00,32,12,12,28,33,31,18,36,54,40,28,13,51,12,19,56,75,48,7,17,92,21,0,735
2024-03-02 18:10:00,12,11,11,12,26,31,22,26,23,25,21,24,30,13,17,56,64,37,8,20,96,22,2,609
2024-03-02 18:20:00,47,11,15,14,16,16,18,18,47,31,21,24,31,12,13,48,77,52,3,16,91,36,0,657
2024-03-02 18:30:00,13,13,11,11,18,21,17,17,24,22,20,13,31,12,20,39,63,34,8,16,106,29,7,565
2024-03-02 18:40:00,26,16,8,6,11,23,11,10,25,22,13,17,30,12,18,40,81,56,8,10,89,33,5,570
2024-03-02 18:50:00,98,16,14,12,24,26,17,28,32,28,22,10,19,9,15,30,59,41,7,12,87,36,4,646
2024-03-02 19:00:00,49,13,8,14,17,21,16,19,25,26,22,16,37,10,25,46,73,27,14,18,89,10,4,599
2024-03-02 19:10:00,51,8,9,16,11,20,12,11,23,23,13,16,35,13,18,43,67,27,12,18,92,8,6,552
2024-03-02 19:20:00,32,15,11,9,12,22,14,11,24,22,13,13,27,10,21,38,66,28,14,19,85,12,6,524
2024-03-02 19:30:00,8,11,9,8,12,16,16,11,18,17,10,17,29,13,19,34,58,31,17,20,84,16,8,482
2024-03-02 19:40:00,13,11,9,13,15,22,13,12,26,25,10,16,26,9,19,33,58,24,16,18,79,11,5,483
2024-03-02 19:50:00,17,12,5,7,12,11,12,11,24,21,10,10,27,9,19,35,65,31,9,18,94,13,3,475
2024-03-02 20:00:00,10,10,9,8,7,20,7,6,15,16,5,5,25,3,19,28,66,23,16,16,76,10,2,402
2024-03-02 20:10:00,13,16,6,10,8,13,8,7,16,18,8,5,20,5,22,27,53,19,20,15,61,14,2,386
2024-03-02 20:20:00,6,10,8,5,9,14,13,8,11,11,10,10,18,10,24,35,53,21,17,13,65,9,7,387
2024-03-02 20:30:00,10,12,5,4,8,16,15,5,16,18,8,10,27,7,18,24,59,20,18,17,77,7,2,403
2024-03-02 20:40:00,24,9,3,6,7,11,7,9,13,10,11,10,20,11,19,23,45,15,18,14,60,10,1,356
2024-03-02 20:50:00,8,10,4,9,5,15,9,5,13,19,7,12,24,11,29,30,46,14,20,13,53,10,7,373
2024-03-02 21:00:00,16,13,5,8,13,13,10,10,19,24,13,8,16,6,22,24,51,13,18,11,63,5,4,385
2024-03-02 21:10:00,14,7,8,7,28,11,7,9,15,18,8,3,10,3,23,14,45,15,18,12,56,5,9,345
2024-03-02 21:20:00,6,12,1,11,8,11,4,8,18,16,11,9,13,8,20,20,44,15,18,15,56,11,1,336
2024-03-02 21:30:00,5,7,2,2,5,6,7,5,8,13,5,9,13,8,17,22,48,17,18,12,53,10,3,295
2024-03-02 21:40:00,5,4,4,4,4,11,4,2,9,11,2,8,17,4,20,28,43,15,21,11,51,7,2,287
2024-03-02 21:50:00,9,8,2,5,11,10,9,12,14,14,15,12,26,7,23,29,35,10,18,10,45,6,2,332
2024-03-02 22:00:00,5,6,1,3,7,6,7,7,7,10,10,6,16,5,21,21,37,12,17,11,47,6,2,270
2024-03-02 22:10:00,7,7,1,7,8,10,9,8,12,18,11,10,21,5,32,26,49,21,20,18,65,14,0,379
2024-03-02 22:20:00,15,3,8,7,10,17,12,9,9,13,10,12,23,12,26,33,54,20,14,13,69,7,3,399
2024-03-02 22:30:00,6,8,7,6,10,13,10,8,12,14,8,10,32,8,18,39,47,15,18,12,57,10,5,373
2024-03-02 22:40:00,6,7,3,8,9,12,8,9,12,14,14,10,15,8,20,21,38,12,18,10,49,8,1,312
2024-03-02 22:50:00,7,8,3,6,13,11,10,8,14,17,6,7,13,6,17,23,44,11,22,11,56,7,3,323
2024-03-02 23:00:00,12,7,8,7,11,14,13,8,14,13,8,8,13,7,16,16,46,21,16,18,57,7,2,342
2024-03-02 23:10:00,7,11,3,6,7,10,9,10,11,10,12,10,8,11,21,23,50,13,17,12,54,8,3,326
2024-03-02 23:20:00,7,4,1,3,1,5,5,4,6,7,3,5,11,3,16,15,31,10,19,9,39,3,3,210
2024-03-02 23:30:00,9,9,3,6,11,18,11,11,13,15,15,9,8,9,18,17,31,9,17,8,40,7,0,294
2024-03-02 23:40:00,5,8,2,1,2,5,2,4,7,7,5,6,8,4,23,10,39,15,18,11,49,9,0,240
2024-03-02 23:50:00,4,3,4,2,6,11,7,3,3,6,4,4,11,3,24,15,36,7,14,7,38,5,5,222
2024-03-03 00:00:00,3,5,2,4,7,8,5,5,7,11,6,5,8,4,22,14,32,7,22,7,34,5,4,227
2024-03-03 00:10:00,3,4,3,2,2,6,2,3,5,7,4,6,7,4,12,15,30,10,16,7,33,3,1,185
2024-03-03 00:20:00,2,3,1,0,3,3,6,4,3,2,4,3,7,1,11,10,22,9,11,9,30,2,2,148
2024-03-03 00:30:00,3,3,2,3,4,6,3,2,6,8,2,4,8,2,9,10,22,6,17,5,29,4,3,161
2024-03-03 00:40:00,2,3,5,1,4,7,7,4,3,3,9,2,3,2,11,5,23,9,18,9,29,8,1,168
2024-03-03 00:50:00,5,6,2,1,5,7,2,3,4,5,5,5,5,3,14,8,19,5,13,5,25,4,1,152
2024-03-03 01:00:00,2,3,2,5,9,8,9,6,8,7,5,6,10,5,15,13,20,3,19,3,28,0,2,188
2024-03-03 01:10:00,2,3,1,2,3,3,3,3,2,2,3,3,4,2,12,7,17,4,14,2,21,2,0,115
2024-03-03 01:20:00,2,2,1,0,2,2,2,4,1,1,5,5,6,3,18,9,15,2,13,2,17,1,3,116
2024-03-03 01:30:00,0,1,1,3,7,6,7,5,3,3,7,2,3,2,7,4,18,5,14,4,21,3,1,127
2024-03-03 01:40:00,0,0,0,1,3,1,2,3,0,0,3,1,6,0,8,7,15,2,15,3,18,1,0,89
2024-03-03 01:50:00,3,3,3,4,3,9,4,4,5,8,6,1,4,1,12,5,13,6,15,5,16,4,2,136
2024-03-03 02:00:00,2,2,0,1,2,2,2,1,3,3,1,2,6,1,11,4,17,3,14,4,21,3,0,105
2024-03-03 02:10:00,1,1,1,1,1,2,2,1,2,3,2,1,4,1,8,6,19,3,10,3,16,1,0,89
2024-03-03 02:20:00,1,2,0,1,3,1,2,2,2,2,2,2,4,0,6,4,10,3,9,3,11,4,2,76
2024-03-03 02:30:00,1,1,1,0,3,1,3,1,2,2,2,1,5,1,7,5,15,2,10,3,15,2,1,84
2024-03-03 02:40:00,1,1,0,2,1,2,2,0,2,2,0,1,4,1,6,7,11,4,12,4,13,1,1,78
2024-03-03 02:50:00,3,3,0,2,3,4,3,3,5,8,3,3,1,2,7,5,11,1,9,1,10,1,1,89
2024-03-03 03:00:00,0,1,3,1,2,5,6,1,1,2,1,0,4,0,6,4,9,2,9,2,11,0,3,73
2024-03-03 03:10:00,1,2,0,1,0,2,0,0,1,1,0,1,2,1,3,3,12,2,13,2,14,0,0,61
2024-03-03 03:20:00,3,4,0,1,2,1,3,3,3,6,4,0,5,0,7,5,10,3,10,3,12,1,3,89
2024-03-03 03:30:00,0,0,0,0,3,0,1,0,0,0,0,2,4,1,5,6,10,1,8,1,10,1,1,54
2024-03-03 03:40:00,1,0,0,0,1,0,1,1,0,0,3,2,3,2,10,5,8,3,9,3,11,2,0,65
2024-03-03 03:50:00,1,0,0,0,0,0,0,0,0,0,0,0,3,0,4,3,4,0,4,0,4,1,2,26
2024-03-03 04:00:00,1,1,1,1,4,2,3,1,1,3,2,1,2,0,4,3,5,0,6,0,4,0,0,45
2024-03-03 04:10:00,0,1,0,0,1,1,1,1,1,1,2,1,1,0,6,1,7,1,7,1,7,1,0,42
2024-03-03 04:20:00,2,2,1,1,0,2,0,1,2,2,3,2,2,1,6,5,5,1,4,1,4,0,2,49
2024-03-03 04:30:00,0,0,0,0,1,0,1,0,0,0,0,2,1,1,6,3,6,0,7,1,6,1,0,36
2024-03-03 04:40:00,0,1,2,0,0,2,0,0,0,0,0,3,2,3,3,3,3,1,3,1,5,2,1,35
2024-03-03 04:50:00,0,1,0,0,0,3,0,0,0,0,0,2,3,2,3,3,5,0,5,0,7,0,1,35
2024-03-03 05:00:00,1,1,0,1,5,3,5,4,2,2,6,1,2,0,4,2,5,0,5,0,5,0,0,54
2024-03-03 05:10:00,1,2,1,1,0,2,1,0,2,3,0,1,3,0,8,5,7,0,7,0,6,0,0,50
2024-03-03 05:20:00,2,2,1,1,0,2,0,0,2,2,0,2,2,1,9,2,10,0,8,0,10,0,2,58
2024-03-03 05:30:00,3,2,1,3,2,3,2,1,5,5,2,0,0,0,4,1,6,0,5,0,5,1,0,51
2024-03-03 05:40:00,0,0,0,0,1,0,1,1,0,0,2,0,0,0,5,0,10,0,9,0,9,1,1,40
2024-03-03 05:50:00,0,0,0,1,2,2,3,2,1,2,2,0,1,0,4,3,8,0,8,0,7,0,1,47
2024-03-03 06:00:00,1,1,0,1,1,1,1,0,2,2,0,2,0,2,7,2,11,2,11,2,13,1,0,63
2024-03-03 06:10:00,1,0,0,0,2,1,2,1,0,0,1,3,2,3,6,5,12,1,10,1,13,1,1,66
2024-03-03 06:20:00,0,1,2,0,0,5,0,0,0,0,0,3,6,2,10,10,10,0,9,0,9,1,2,70
2024-03-03 06:30:00,0,1,1,2,1,3,3,0,2,2,0,3,2,1,9,3,10,1,9,1,11,0,0,65
2024-03-03 06:40:00,1,2,0,1,0,1,0,0,2,2,0,2,2,0,6,2,10,0,9,0,10,0,1,51
2024-03-03 06:50:00,0,1,0,0,0,1,0,0,0,0,0,0,1,0,4,1,9,1,8,1,10,0,1,38
2024-03-03 07:00:00,1,1,0,1,1,1,1,0,2,2,0,0,2,0,4,3,8,0,9,0,8,0,0,44
2024-03-03 07:10:00,1,1,0,2,1,4,1,1,3,5,1,0,2,0,4,2,5,1,5,1,6,1,0,47
2024-03-03 07:20:00,3,2,0,1,3,1,4,3,3,3,3,0,1,0,6,2,10,4,9,4,12,2,2,78
2024-03-03 07:30:00,2,2,1,2,1,3,1,1,3,4,1,1,1,2,9,2,11,1,9,1,11,0,0,69
2024-03-03 07:40:00,40,1,0,2,1,4,4,1,3,4,3,1,1,1,5,3,14,1,12,2,14,0,0,117
2024-03-03 07:50:00,3,3,4,2,1,8,1,1,5,5,1,1,4,2,8,7,8,0,8,0,9,0,2,83
2024-03-03 08:00:00,1,2,2,4,6,7,5,4,4,4,4,1,4,2,3,3,8,2,7,3,8,2,0,86
2024-03-03 08:10:00,1,1,0,1,2,1,2,3,1,1,4,1,1,0,3,1,12,5,10,3,15,1,2,71
2024-03-03 08:20:00,2,2,2,2,0,4,0,1,3,4,1,2,3,1,10,4,16,3,13,3,19,1,1,97
2024-03-03 08:30:00,2,2,1,4,2,10,1,0,5,8,0,3,5,2,6,7,16,4,14,5,20,3,1,121
2024-03-03 08:40:00,4,4,2,3,2,6,1,1,7,7,3,4,7,2,8,11,22,3,18,3,20,1,1,140
2024-03-03 08:50:00,6,9,4,4,3,12,4,5,8,10,4,3,5,1,5,7,15,2,14,2,17,1,1,142
2024-03-03 09:00:00,3,5,2,3,3,5,2,1,5,7,1,3,5,0,4,5,14,1,10,1,16,0,1,97
2024-03-03 09:10:00,5,5,4,5,2,21,1,2,9,11,2,3,6,2,6,11,24,3,20,3,25,0,1,171
2024-03-03 09:20:00,9,9,3,6,5,13,5,5,12,14,5,2,4,2,5,8,27,4,14,5,33,1,2,193
2024-03-03 09:30:00,11,11,4,7,5,12,7,5,17,15,4,6,7,7,7,12,34,4,22,4,32,3,3,239
2024-03-03 09:40:00,12,11,5,10,11,18,11,10,22,22,9,4,10,5,11,14,41,20,26,16,52,9,1,350
2024-03-03 09:50:00,5,7,3,6,11,22,10,8,10,13,7,3,10,1,11,14,49,18,21,17,64,8,3,321
2024-03-03 10:00:00,9,8,2,9,7,22,4,6,15,17,7,7,10,7,9,17,52,10,29,9,44,4,2,306
2024-03-03 10:10:00,7,10,4,8,12,15,13,10,15,18,9,4,14,6,13,17,29,7,29,11,36,5,1,293
2024-03-03 10:20:00,3,2,5,8,9,15,11,9,9,10,8,7,13,7,12,19,33,5,27,5,35,4,2,258
2024-03-03 10:30:00,9,8,6,3,4,24,5,4,9,16,6,5,7,2,9,12,34,10,22,10,40,7,3,255
2024-03-03 10:40:00,6,6,2,7,9,14,7,8,15,13,8,6,21,4,20,22,38,9,15,8,46,4,1,289
2024-03-03 10:50:00,12,5,5,6,8,19,5,5,17,13,7,9,11,6,13,20,38,10,21,8,49,7,1,295
2024-03-03 11:00:00,8,13,4,6,11,14,12,9,15,14,10,15,14,10,16,29,40,13,20,9,50,5,2,339
2024-03-03 11:10:00,4,6,9,6,10,20,11,10,8,9,10,4,15,1,14,16,39,15,23,12,51,8,3,304
2024-03-03 11:20:00,6,7,6,12,5,15,5,4,15,13,3,5,18,5,17,27,32,8,26,8,32,6,2,277
2024-03-03 11:30:00,3,3,5,12,7,23,7,6,13,12,6,10,17,9,20,25,43,9,21,10,48,4,3,316
2024-03-03 11:40:00,5,8,7,11,7,11,14,9,14,14,8,16,15,16,26,32,47,11,22,9,54,4,1,361
2024-03-03 11:50:00,9,14,4,14,12,20,12,13,21,24,12,8,29,12,25,41,40,11,22,11,47,3,2,406
2024-03-03 12:00:00,3,5,7,8,7,18,7,5,11,13,5,11,23,14,19,35,46,14,12,8,50,6,3,330
2024-03-03 12:10:00,7,10,8,8,11,24,10,10,16,22,11,4,22,4,15,24,45,17,17,14,59,10,0,368
2024-03-03 12:20:00,7,11,11,10,13,20,16,10,16,18,7,19,32,10,18,48,41,15,19,15,54,8,2,420
2024-03-03 12:30:00,4,7,7,6,7,17,7,6,9,11,6,14,22,15,20,44,60,18,23,15,70,7,2,397
2024-03-03 12:40:00,11,10,10,12,14,20,12,10,24,22,10,14,13,16,16,30,46,17,21,14,61,9,1,413
2024-03-03 12:50:00,9,13,6,10,53,18,8,5,20,16,5,18,20,13,20,30,60,23,17,16,75,7,1,463
2024-03-03 13:00:00,4,5,4,16,18,24,19,16,21,22,15,16,24,14,19,41,62,28,26,22,81,18,2,517
2024-03-03 13:10:00,7,9,8,6,10,18,9,10,14,13,9,15,35,11,23,48,69,27,18,17,92,10,3,481
2024-03-03 13:20:00,25,13,8,9,11,18,11,11,16,17,9,7,35,8,24,43,62,17,16,13,71,10,1,455
2024-03-03 13:30:00,13,16,7,8,8,21,8,8,19,15,9,13,23,13,15,34,61,13,18,10,71,4,2,409
2024-03-03 13:40:00,14,16,6,11,9,22,10,9,19,21,8,8,26,7,20,34,58,20,18,18,73,14,2,443
2024-03-03 13:50:00,10,12,5,12,11,18,11,8,22,21,6,15,30,12,27,40,65,22,25,14,67,6,1,460
2024-03-03 14:00:00,42,18,7,7,13,11,15,12,20,18,10,9,26,7,14,35,72,32,20,21,94,9,2,514
2024-03-03 14:10:00,11,17,9,12,15,24,13,14,24,25,16,9,17,9,14,30,62,22,20,15,71,9,1,459
2024-03-03 14:20:00,12,16,3,15,17,17,14,17,22,23,18,9,32,10,22,33,76,21,17,20,99,9,1,523
2024-03-03 14:30:00,6,12,7,6,6,18,10,9,8,11,9,20,28,12,21,34,61,16,25,12,76,8,2,417
2024-03-03 14:40:00,6,13,14,11,19,19,17,22,16,19,20,16,28,15,22,44,71,34,19,22,92,14,2,555
2024-03-03 14:50:00,11,17,7,11,9,11,2,7,20,22,9,6,38,5,17,46,70,36,9,22,85,18,1,479
2024-03-03 15:00:00,15,12,4,117,17,23,15,14,25,29,15,12,27,13,27,41,64,25,24,23,76,16,2,636
2024-03-03 15:10:00,11,12,5,9,14,12,14,14,21,18,15,13,32,11,21,46,55,24,21,19,71,11,3,472
2024-03-03 15:20:00,16,25,6,10,9,15,10,9,22,24,10,10,21,7,24,27,59,30,21,21,78,17,1,472
2024-03-03 15:30:00,14,12,11,13,16,16,11,13,24,20,10,8,21,4,21,28,59,16,28,13,66,10,1,435
2024-03-03 15:40:00,12,5,5,14,13,18,6,11,13,15,12,10,31,6,32,39,50,21,24,19,68,8,3,435
2024-03-03 15:50:00,9,14,9,10,129,23,8,13,19,20,12,10,24,9,23,33,56,20,20,20,73,13,3,570
2024-03-03 16:00:00,12,17,12,11,12,22,15,17,18,22,16,14,22,16,24,38,42,16,25,16,49,12,2,450
2024-03-03 16:10:00,17,15,6,13,11,22,10,11,30,21,9,6,20,6,22,27,65,27,16,18,84,10,1,467
2024-03-03 16:20:00,4,8,12,7,8,19,11,7,8,12,7,15,28,14,19,39,50,16,23,16,62,6,2,393
2024-03-03 16:30:00,21,13,6,14,15,17,16,13,18,20,12,6,19,8,23,32,61,29,16,20,84,15,3,481
2024-03-03 16:40:00,55,18,2,7,9,13,9,8,23,23,8,6,18,5,37,27,72,21,16,16,81,12,1,487
2024-03-03 16:50:00,46,11,9,8,11,16,13,10,16,17,10,8,27,7,25,35,56,22,19,19,75,12,4,476
2024-03-03 17:00:00,55,12,3,12,15,20,13,14,19,22,12,10,29,5,25,39,55,19,20,17,67,10,2,495
2024-03-03 17:10:00,70,11,6,7,11,18,8,10,17,20,8,15,22,13,28,36,57,16,20,12,60,7,2,474
2024-03-03 17:20:00,14,10,8,13,10,25,13,8,25,22,8,10,30,8,28,38,57,21,13,17,73,10,1,462
2024-03-03 17:30:00,14,15,9,7,10,20,16,9,18,18,11,10,26,11,24,40,61,25,15,13,85,13,2,472
2024-03-03 17:40:00,13,13,14,8,10,22,11,15,23,22,13,11,14,14,30,27,70,25,20,18,83,12,2,490
2024-03-03 17:50:00,10,11,7,10,12,22,16,13,16,18,13,12,27,15,25,40,51,20,21,18,65,6,5,453
2024-03-03 18:00:00,7,11,12,9,13,22,13,14,12,15,12,13,26,13,33,41,76,30,18,21,84,16,1,512
2024-03-03 18:10:00,11,11,4,11,21,15,11,21,20,18,19,24,23,19,21,42,44,15,13,15,59,10,2,449
2024-03-03 18:20:00,15,11,6,11,13,15,14,14,22,20,11,9,27,10,17,40,62,21,14,14,73,14,1,454
2024-03-03 18:30:00,10,11,9,7,52,18,7,9,15,18,8,8,33,11,21,41,53,19,15,13,68,7,5,458
2024-03-03 18:40:00,11,9,7,5,11,13,11,11,13,12,12,14,20,10,30,38,60,24,18,17,73,13,1,433
2024-03-03 18:50:00,79,11,4,11,13,16,10,15,17,17,14,11,37,9,26,40,63,25,15,19,79,11,1,543
2024-03-03 19:00:00,11,10,7,13,10,25,13,9,21,24,14,10,27,6,15,35,47,23,18,18,66,8,1,431
2024-03-03 19:10:00,9,6,8,6,8,14,10,8,15,16,9,10,23,14,24,34,49,12,18,12,51,8,1,365
2024-03-03 19:20:00,4,4,5,9,5,11,10,3,10,9,3,12,18,11,20,32,52,16,14,14,66,7,2,337
2024-03-03 19:30:00,69,11,4,5,8,12,7,9,16,16,12,7,16,11,19,29,39,10,20,10,51,7,4,392
2024-03-03 19:40:00,35,9,8,5,8,17,8,7,12,11,6,7,24,7,29,32,72,14,13,12,58,4,1,399
2024-03-03 19:50:00,3,5,6,6,6,11,7,7,7,9,7,9,20,9,22,29,53,21,19,19,66,14,1,356
2024-03-03 20:00:00,9,11,7,7,17,16,6,7,15,14,6,6,20,7,19,28,45,15,13,13,55,6,1,343
2024-03-03 20:10:00,10,9,0,5,3,6,6,4,13,14,5,7,18,8,11,26,37,8,19,4,45,3,1,262
2024-03-03 20:20:00,4,4,5,7,15,13,12,7,8,7,10,7,9,8,11,19,31,12,15,11,37,4,5,261
2024-03-03 20:30:00,3,3,6,6,8,15,5,6,11,13,5,8,13,7,22,21,39,11,23,9,48,8,2,292
2024-03-03 20:40:00,3,6,8,8,5,18,5,5,10,11,6,3,15,3,20,16,24,7,20,7,27,7,1,235
2024-03-03 20:50:00,10,11,6,4,5,12,7,5,16,18,5,4,10,2,16,11,32,7,21,8,38,3,2,253
2024-03-03 21:00:00,5,6,3,3,10,7,7,3,8,7,5,10,18,5,27,21,30,7,19,8,35,0,2,246
2024-03-03 21:10:00,40,3,6,5,5,10,4,5,7,6,7,11,12,9,17,14,22,2,15,3,25,1,1,230
2024-03-03 21:20:00,2,2,5,2,8,6,8,5,5,6,7,12,13,8,20,20,28,8,16,6,35,5,1,228
2024-03-03 21:30:00,3,5,2,6,5,7,4,6,7,7,8,9,7,7,7,9,14,4,12,4,20,2,2,157
2024-03-03 21:40:00,5,5,2,3,4,4,6,4,7,8,6,12,10,8,16,16,27,12,16,12,34,8,1,226
2024-03-03 21:50:00,4,11,2,2,5,5,5,5,5,10,8,5,11,4,18,21,37,8,16,8,36,2,3,231
2024-03-03 22:00:00,33,12,2,6,10,8,6,9,15,14,7,8,19,4,21,28,37,14,19,10,46,8,2,338
2024-03-03 22:10:00,4,4,2,2,4,5,5,3,7,9,4,3,16,3,19,22,39,11,20,12,40,6,2,242
2024-03-03 22:20:00,1,0,1,1,6,7,5,4,1,2,5,4,13,2,18,14,22,3,15,4,27,0,1,156
2024-03-03 22:30:00,7,6,1,3,5,6,7,5,9,11,8,5,7,5,11,12,30,12,17,11,36,6,3,223
2024-03-03 22:40:00,7,7,0,3,1,3,4,3,9,8,5,3,10,2,12,15,22,6,18,6,23,3,0,170
2024-03-03 22:50:00,0,0,0,1,6,2,4,1,1,1,2,6,7,4,11,10,26,9,17,10,33,4,2,157
2024-03-03 23:00:00,3,4,2,0,3,4,5,3,2,2,5,2,8,0,9,7,16,4,16,3,18,3,1,120
2024-03-03 23:10:00,2,2,0,1,3,1,3,2,5,6,2,3,5,2,8,6,11,2,10,2,13,1,1,91
2024-03-03 23:20:00,3,3,0,0,4,1,4,4,3,2,3,2,6,2,8,7,7,1,8,1,9,0,3,81
2024-03-03 23:30:00,1,1,0,3,3,2,3,2,4,6,3,3,3,3,9,6,10,3,9,3,13,0,0,90
2024-03-03 23:40:00,1,1,1,1,0,2,0,1,2,2,1,4,8,2,11,6,13,4,14,4,21,1,1,101
2024-03-03 23:50:00,2,1,0,0,2,0,2,2,1,1,3,4,13,0,13,11,10,1,10,1,12,0,2,91
2024-03-04 00:00:00,0,3,1,0,4,3,3,2,0,0,2,3,6,0,6,7,9,2,9,2,11,0,0,73
2024-03-04 00:10:00,1,0,0,0,2,0,1,1,1,1,2,4,2,3,6,4,9,1,8,2,11,5,0,64
2024-03-04 00:20:00,1,1,1,0,1,2,2,1,1,2,1,1,2,0,4,3,7,0,5,0,6,0,3,44
2024-03-04 00:30:00,2,2,1,0,3,4,2,0,3,4,0,2,1,3,5,4,6,1,6,2,7,0,1,59
2024-03-04 00:40:00,1,1,0,0,1,0,3,2,0,0,2,0,2,0,2,2,4,1,3,1,4,1,1,31
2024-03-04 00:50:00,0,0,0,2,1,2,0,0,2,2,0,1,0,1,1,1,3,2,3,2,5,1,6,35
2024-03-04 01:00:00,0,0,0,2,2,2,2,2,2,3,4,1,2,0,2,1,4,0,4,0,6,0,1,40
2024-03-04 01:10:00,1,1,0,1,1,1,1,0,2,4,0,2,3,0,4,3,7,0,6,1,8,3,1,50
2024-03-04 01:20:00,0,0,1,0,0,1,0,0,0,0,0,2,3,1,5,4,2,1,2,1,3,1,0,27
2024-03-04 01:30:00,2,2,0,0,1,0,1,1,2,3,2,0,2,0,4,2,6,0,6,1,7,0,2,44
2024-03-04 01:40:00,1,1,0,0,0,0,0,0,1,1,0,0,2,0,3,1,6,0,8,0,7,1,0,32
2024-03-04 01:50:00,0,0,0,0,1,0,1,1,0,0,1,0,1,0,2,1,4,0,4,0,4,0,0,20
2024-03-04 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,4,0,4,0,0,14
2024-03-04 02:10:00,33,1,0,0,0,0,0,1,1,2,0,0,0,0,0,0,1,0,1,0,1,0,0,41
2024-03-04 02:20:00,0,0,0,0,1,0,1,1,0,0,1,0,0,0,2,1,3,0,3,1,3,1,0,18
2024-03-04 02:30:00,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,2,0,2,0,2,0,0,11
