datetime,D11Z,D12Z,D21Z,D22Z,D23Z,D41Z,D42Z,D43Z,D51Z,D55Z,D13Z,Total
2024-03-22 03:00:00,0,0,3,0,3,0,1,1,0,0,0,8
2024-03-22 03:10:00,2,2,5,0,5,0,1,1,0,0,0,16
2024-03-22 03:20:00,2,3,7,0,7,2,1,0,0,0,0,22
2024-03-22 03:30:00,3,3,2,0,2,0,0,0,0,0,0,10
2024-03-22 03:40:00,4,3,4,0,4,0,0,0,0,0,0,15
2024-03-22 03:50:00,4,4,6,0,6,0,0,0,0,0,0,20
2024-03-22 04:00:00,1,1,6,1,6,3,1,1,0,0,0,20
2024-03-22 04:10:00,2,2,2,0,2,0,0,0,0,0,0,8
2024-03-22 04:20:00,5,5,11,0,13,2,1,1,0,0,1,39
2024-03-22 04:30:00,7,7,14,0,14,4,2,1,0,0,0,49
2024-03-22 04:40:00,7,8,20,1,20,3,0,1,0,0,2,62
2024-03-22 04:50:00,12,11,25,0,24,9,0,0,0,0,0,81
2024-03-22 05:00:00,11,12,33,0,36,11,0,0,0,0,4,107
2024-03-22 05:10:00,10,10,33,0,35,12,0,0,0,0,0,100
2024-03-22 05:20:00,15,16,43,3,46,15,1,0,0,0,1,140
2024-03-22 05:30:00,23,23,68,0,68,11,1,1,0,0,1,196
2024-03-22 05:40:00,24,25,69,1,72,23,1,0,0,0,2,217
2024-03-22 05:50:00,29,28,97,1,99,32,3,3,0,0,0,292
2024-03-22 06:00:00,22,22,79,1,84,24,4,3,0,0,1,240
2024-03-22 06:10:00,23,24,86,3,88,35,2,2,0,0,9,272
2024-03-22 06:20:00,34,33,98,3,102,43,2,2,0,0,11,328
2024-03-22 06:30:00,30,30,92,4,95,31,7,7,0,0,10,306
2024-03-22 06:40:00,38,37,121,3,121,47,3,2,0,0,2,374
2024-03-22 06:50:00,38,39,116,4,116,42,5,5,0,0,130,495
2024-03-22 07:00:00,37,37,115,1,116,43,4,4,0,0,59,416
2024-03-22 07:10:00,47,47,111,8,113,39,7,7,0,0,46,425
2024-03-22 07:20:00,42,42,118,3,121,43,7,7,0,0,1,384
2024-03-22 07:30:00,45,45,153,5,157,69,10,9,0,0,89,582
2024-03-22 07:40:00,52,53,142,9,148,54,11,10,0,0,16,495
2024-03-22 07:50:00,41,40,134,7,138,45,10,10,0,0,43,468
2024-03-22 08:00:00,39,40,121,3,127,52,11,10,0,0,2,405
2024-03-22 08:10:00,43,42,132,7,136,38,5,5,0,0,2,410
2024-03-22 08:20:00,43,42,125,3,131,46,2,2,0,0,111,505
2024-03-22 08:30:00,33,35,94,6,96,28,6,6,0,0,0,304
2024-03-22 08:40:00,32,36,103,1,105,37,5,5,0,0,0,324
2024-03-22 08:50:00,48,49,114,4,118,28,9,10,0,0,1,381
2024-03-22 09:00:00,40,40,114,5,117,35,8,8,0,0,17,384
2024-03-22 09:10:00,49,50,89,7,94,14,9,9,0,0,0,321
2024-03-22 09:20:00,49,48,112,5,118,35,1,1,0,0,0,369
2024-03-22 09:30:00,32,34,105,7,112,29,7,6,0,0,2,334
2024-03-22 09:40:00,48,46,110,0,114,23,9,9,0,0,0,359
2024-03-22 09:50:00,41,42,97,5,101,20,9,9,0,0,73,397
2024-03-22 10:00:00,59,58,112,6,118,27,4,3,0,0,1,388
2024-03-22 10:10:00,43,45,97,1,104,15,7,8,0,0,13,333
2024-03-22 10:20:00,45,44,116,6,121,20,8,6,0,0,95,461
2024-03-22 10:30:00,37,37,104,5,105,23,6,7,0,0,41,365
2024-03-22 10:40:00,40,43,107,7,112,17,9,8,0,0,0,343
2024-03-22 10:50:00,48,48,116,2,122,18,9,11,0,0,1,375
2024-03-22 11:00:00,38,38,111,2,116,18,16,16,0,0,0,355
2024-03-22 11:10:00,60,59,117,4,120,12,6,6,0,0,0,384
2024-03-22 11:20:00,40,40,109,6,114,23,7,7,0,0,0,346
2024-03-22 11:30:00,46,48,115,4,117,18,11,11,0,0,20,390
2024-03-22 11:40:00,46,48,113,3,120,20,12,13,0,0,0,375
2024-03-22 11:50:00,46,47,106,4,113,19,10,7,0,0,87,439
2024-03-22 12:00:00,43,43,108,3,115,27,12,14,0,0,45,410
2024-03-22 12:10:00,47,48,142,3,147,30,9,9,0,0,20,455
2024-03-22 12:20:00,39,43,137,5,145,33,10,10,0,0,3,425
2024-03-22 12:30:00,34,35,134,1,141,24,14,13,0,0,12,408
2024-03-22 12:40:00,43,47,127,5,128,27,12,13,0,0,0,402
2024-03-22 12:50:00,38,42,118,1,130,18,10,9,0,0,0,366
2024-03-22 13:00:00,45,48,122,3,129,23,4,4,0,0,0,378
2024-03-22 13:10:00,48,65,133,3,138,26,17,16,0,0,0,446
2024-03-22 13:20:00,42,42,145,2,154,31,6,6,0,0,0,428
2024-03-22 13:30:00,35,37,123,5,126,28,12,11,0,0,0,377
2024-03-22 13:40:00,33,35,132,7,136,29,14,12,0,0,0,398
2024-03-22 13:50:00,38,40,128,6,136,30,8,9,0,0,0,395
2024-03-22 14:00:00,46,45,127,1,131,27,14,15,0,0,0,406
2024-03-22 14:10:00,37,38,139,1,148,31,9,8,0,0,1,412
2024-03-22 14:20:00,33,37,137,5,142,29,7,9,0,0,0,399
2024-03-22 14:30:00,32,32,149,3,154,32,9,9,0,0,1,421
2024-03-22 14:40:00,32,38,138,4,157,36,16,14,0,0,25,460
2024-03-22 14:50:00,37,42,150,2,157,29,19,20,0,0,2,458
2024-03-22 15:00:00,28,35,143,3,149,32,12,11,0,0,0,413
2024-03-22 15:10:00,41,44,139,2,153,28,14,12,0,0,0,433
2024-03-22 15:20:00,34,39,156,4,161,33,11,14,0,0,12,464
2024-03-22 15:30:00,36,40,144,7,149,33,6,6,0,0,1,422
2024-03-22 15:40:00,36,37,144,1,154,35,14,13,0,0,4,438
2024-03-22 15:50:00,38,40,124,3,134,35,12,12,0,0,0,398
2024-03-22 16:00:00,35,37,128,3,134,30,12,12,0,0,0,391
2024-03-22 16:10:00,39,37,142,3,149,31,14,12,0,0,0,427
2024-03-22 16:20:00,37,38,133,3,139,24,11,11,0,0,5,401
2024-03-22 16:30:00,37,36,116,3,119,29,12,12,0,0,10,374
2024-03-22 16:40:00,41,42,120,1,124,24,13,13,0,0,0,378
2024-03-22 16:50:00,42,43,125,7,129,19,15,15,0,0,5,400
2024-03-22 17:00:00,38,38,123,4,126,21,16,17,0,0,11,394
2024-03-22 17:10:00,35,40,121,0,128,20,13,13,0,0,2,372
2024-03-22 17:20:00,40,41,123,6,128,19,17,17,0,0,0,391
2024-03-22 17:30:00,39,41,104,6,107,24,13,13,0,0,0,347
2024-03-22 17:40:00,38,38,114,4,118,29,16,14,0,0,3,374
2024-03-22 17:50:00,38,42,107,6,116,21,14,14,0,0,1,359
2024-03-22 18:00:00,32,31,121,5,129,23,13,13,0,0,3,370
2024-03-22 18:10:00,43,42,112,5,120,20,8,8,0,0,45,403
2024-03-22 18:20:00,44,45,112,2,117,19,14,13,0,0,0,366
2024-03-22 18:30:00,15,20,66,2,71,10,11,12,0,0,0,207
2024-03-22 18:40:00,16,17,40,2,41,10,2,3,0,0,1,132
2024-03-22 18:50:00,23,24,43,3,44,6,3,2,0,0,2,150
2024-03-22 19:00:00,28,28,99,6,103,26,12,14,0,0,0,316
2024-03-22 19:10:00,40,40,96,3,104,17,10,10,0,0,17,337
2024-03-22 19:20:00,32,33,101,1,104,19,5,4,0,0,1,300
2024-03-22 19:30:00,35,32,89,2,89,13,8,8,0,0,5,281
2024-03-22 19:40:00,28,28,64,1,68,16,6,6,0,0,6,223
2024-03-22 19:50:00,30,32,71,3,74,17,5,5,0,0,11,248
2024-03-22 20:00:00,54,55,98,5,103,13,6,6,0,0,9,349
2024-03-22 20:10:00,39,36,75,1,80,10,5,4,0,0,9,259
2024-03-22 20:20:00,33,36,61,1,66,13,10,11,0,0,4,235
2024-03-22 20:30:00,25,25,74,0,77,10,4,4,0,0,4,223
2024-03-22 20:40:00,19,19,59,1,61,11,8,8,0,0,5,191
2024-03-22 20:50:00,28,28,71,1,72,15,10,10,0,0,3,238
2024-03-22 21:00:00,19,21,66,1,68,12,9,8,0,0,3,207
2024-03-22 21:10:00,25,24,60,2,65,8,6,8,0,0,3,201
2024-03-22 21:20:00,25,25,47,0,48,7,6,6,0,0,6,170
2024-03-22 21:30:00,13,15,56,0,56,8,10,9,0,0,1,168
2024-03-22 21:40:00,21,18,50,0,50,6,3,3,0,0,1,152
2024-03-22 21:50:00,21,21,54,0,57,3,2,2,0,0,3,163
2024-03-22 22:00:00,12,14,46,1,45,11,4,4,0,0,2,139
2024-03-22 22:10:00,15,15,60,0,62,16,3,3,0,0,0,174
2024-03-22 22:20:00,22,23,62,2,66,9,4,4,0,0,2,194
2024-03-22 22:30:00,26,28,67,2,69,12,6,6,0,0,1,217
2024-03-22 22:40:00,9,8,48,0,48,7,5,5,0,0,1,131
2024-03-22 22:50:00,10,10,35,0,38,5,4,4,0,0,4,110
2024-03-22 23:00:00,16,19,59,0,59,7,4,4,0,0,3,171
2024-03-22 23:10:00,18,16,35,0,37,4,2,2,0,0,1,115
2024-03-22 23:20:00,12,12,38,0,39,4,5,5,0,0,0,115
2024-03-22 23:30:00,12,12,39,0,40,3,5,4,0,0,2,117
2024-03-22 23:40:00,10,12,24,1,26,2,5,5,0,0,0,85
2024-03-22 23:50:00,8,6,25,0,25,2,1,2,0,0,2,71
2024-03-23 00:00:00,9,9,28,0,28,6,1,1,0,0,2,84
2024-03-23 00:10:00,11,12,28,0,29,9,4,4,0,0,6,103
2024-03-23 00:20:00,8,8,12,0,13,1,3,3,0,0,1,49
2024-03-23 00:30:00,4,3,22,0,22,3,0,0,0,0,3,57
2024-03-23 00:40:00,9,10,25,1,25,4,5,5,0,0,1,85
2024-03-23 00:50:00,4,4,14,0,14,2,5,4,0,0,1,48
2024-03-23 01:00:00,7,7,20,0,20,3,2,2,0,0,2,63
2024-03-23 01:10:00,10,10,18,1,18,0,1,1,0,0,1,60
2024-03-23 01:20:00,5,5,15,1,16,2,3,2,0,0,0,49
2024-03-23 01:30:00,3,3,12,0,12,3,0,0,0,0,0,33
2024-03-23 01:40:00,3,3,7,0,8,1,1,1,0,0,0,24
2024-03-23 01:50:00,6,5,14,0,14,1,3,3,0,0,0,46
2024-03-23 02:00:00,4,3,6,0,6,0,1,1,0,0,0,21
2024-03-23 02:10:00,2,2,9,0,9,0,2,2,0,0,0,26
2024-03-23 02:20:00,4,4,8,1,8,0,0,0,0,0,0,25
2024-03-23 02:30:00,2,2,5,1,5,0,0,0,0,0,0,15
2024-03-23 02:40:00,2,2,10,2,10,0,0,0,0,0,0,26
2024-03-23 02:50:00,6,7,9,0,11,1,1,1,0,0,1,37
2024-03-23 03:00:00,3,2,7,0,8,1,0,0,0,0,0,21
2024-03-23 03:10:00,3,3,6,1,6,1,1,1,0,0,1,23
2024-03-23 03:20:00,4,4,8,0,10,2,0,0,0,0,0,28
2024-03-23 03:30:00,3,3,6,0,6,2,3,2,0,0,0,25
2024-03-23 03:40:00,1,1,7,0,7,1,2,2,0,0,0,21
2024-03-23 03:50:00,1,1,3,0,4,0,0,0,0,0,0,9
2024-03-23 04:00:00,1,1,6,0,7,2,2,2,0,0,1,22
2024-03-23 04:10:00,1,1,6,1,6,1,0,0,0,0,0,16
2024-03-23 04:20:00,3,3,4,0,4,0,0,0,0,0,0,14
2024-03-23 04:30:00,4,4,5,0,5,1,0,0,0,0,0,19
2024-03-23 04:40:00,8,8,10,1,12,5,0,0,0,0,2,46
2024-03-23 04:50:00,4,4,12,0,12,3,0,0,0,0,0,35
2024-03-23 05:00:00,6,6,14,0,15,5,0,0,0,0,0,46
2024-03-23 05:10:00,3,3,20,0,21,6,0,0,0,0,0,53
2024-03-23 05:20:00,9,9,14,0,15,2,0,0,0,0,0,49
2024-03-23 05:30:00,7,7,17,0,17,2,1,1,0,0,0,52
2024-03-23 05:40:00,9,9,23,0,23,2,0,0,0,0,0,66
2024-03-23 05:50:00,7,7,23,1,22,5,4,2,0,0,0,71
2024-03-23 06:00:00,6,6,19,1,20,5,0,0,0,0,1,58
2024-03-23 06:10:00,6,6,38,0,39,11,2,2,0,0,1,105
2024-03-23 06:20:00,11,11,33,0,34,12,3,2,0,0,4,110
2024-03-23 06:30:00,14,14,32,4,34,15,3,2,0,0,0,118
2024-03-23 06:40:00,13,13,29,1,29,9,2,2,0,0,2,100
2024-03-23 06:50:00,9,10,25,3,27,9,3,3,0,0,2,91
2024-03-23 07:00:00,10,9,24,0,25,6,1,1,0,0,0,76
2024-03-23 07:10:00,17,17,36,1,37,10,1,1,0,0,1,121
2024-03-23 07:20:00,12,13,22,1,24,6,5,5,0,0,1,89
2024-03-23 07:30:00,14,14,28,1,30,9,0,0,0,0,0,96
2024-03-23 07:40:00,13,14,21,1,24,6,2,2,0,0,5,88
2024-03-23 07:50:00,21,20,34,1,36,4,4,4,0,0,7,131
2024-03-23 08:00:00,16,17,30,3,31,11,1,1,0,0,2,112
2024-03-23 08:10:00,22,21,40,1,44,9,4,3,0,0,1,145
2024-03-23 08:20:00,18,19,35,0,38,7,1,2,0,0,2,122
2024-03-23 08:30:00,26,24,44,2,45,12,5,4,0,0,1,163
2024-03-23 08:40:00,33,34,48,1,49,8,4,5,0,0,5,187
2024-03-23 08:50:00,38,38,65,2,65,12,6,6,0,0,6,238
2024-03-23 09:00:00,31,31,58,3,60,13,8,8,0,0,10,222
2024-03-23 09:10:00,37,38,73,3,73,12,8,8,0,0,3,255
2024-03-23 09:20:00,40,40,63,3,67,8,11,11,0,0,9,252
2024-03-23 09:30:00,35,36,77,4,82,20,7,7,0,0,5,273
2024-03-23 09:40:00,51,48,79,3,86,20,5,5,0,0,6,303
2024-03-23 09:50:00,35,38,85,0,88,20,5,5,0,0,6,282
2024-03-23 10:00:00,40,40,75,1,76,8,3,3,0,0,5,251
2024-03-23 10:10:00,48,46,93,2,97,11,3,4,0,0,3,307
2024-03-23 10:20:00,40,40,89,1,97,21,14,13,0,0,7,322
2024-03-23 10:30:00,46,49,95,4,102,19,7,8,0,0,6,336
2024-03-23 10:40:00,48,45,86,1,88,8,6,6,0,0,3,291
2024-03-23 10:50:00,51,51,88,2,94,18,12,11,0,0,19,346
2024-03-23 11:00:00,40,42,103,1,107,17,11,11,0,0,6,338
2024-03-23 11:10:00,55,53,107,6,115,27,10,10,0,0,3,386
2024-03-23 11:20:00,47,47,111,1,114,27,11,10,0,0,2,370
2024-03-23 11:30:00,48,49,118,3,121,27,6,5,0,0,4,381
2024-03-23 11:40:00,36,37,116,3,121,23,7,8,0,0,1,352
2024-03-23 11:50:00,54,53,102,2,109,10,9,8,0,0,6,353
2024-03-23 12:00:00,40,40,119,2,121,21,10,10,0,0,4,367
2024-03-23 12:10:00,52,50,112,2,117,15,4,4,0,0,4,360
2024-03-23 12:20:00,47,49,103,1,112,16,6,6,0,0,17,357
2024-03-23 12:30:00,42,43,107,3,113,13,10,10,0,0,1,342
2024-03-23 12:40:00,41,46,102,1,112,21,11,11,0,0,2,347
2024-03-23 12:50:00,40,43,114,4,114,20,6,6,0,0,1,348
2024-03-23 13:00:00,38,40,99,1,102,16,8,8,0,0,3,315
2024-03-23 13:10:00,43,43,123,3,130,21,12,12,0,0,7,394
2024-03-23 13:20:00,48,48,101,3,111,24,22,20,0,0,1,378
2024-03-23 13:30:00,50,52,89,3,95,10,10,12,0,0,8,329
2024-03-23 13:40:00,47,46,102,4,103,24,10,10,0,0,26,372
2024-03-23 13:50:00,38,39,102,0,111,13,11,12,0,0,6,332
2024-03-23 14:00:00,49,64,114,1,119,23,17,16,0,0,18,421
2024-03-23 14:10:00,30,32,77,1,80,19,8,9,0,0,2,258
2024-03-23 14:20:00,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-23 14:30:00,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-23 14:40:00,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-23 14:50:00,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-23 15:00:00,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-23 15:10:00,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-23 15:20:00,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-23 15:30:00,29,30,65,1,69,13,6,7,0,0,3,223
2024-03-23 15:40:00,35,35,103,0,107,23,10,12,0,0,0,325
2024-03-23 15:50:00,47,47,109,0,116,21,14,14,0,0,2,370
2024-03-23 16:00:00,35,37,97,3,103,29,5,4,0,0,0,313
2024-03-23 16:10:00,31,29,97,3,102,16,9,9,0,0,0,296
2024-03-23 16:20:00,26,28,90,2,91,18,12,12,0,0,70,349
2024-03-23 16:30:00,42,42,93,4,99,17,12,10,0,0,4,323
2024-03-23 16:40:00,38,38,96,3,100,16,14,16,0,0,2,323
2024-03-23 16:50:00,31,32,84,3,90,14,13,12,0,0,3,282
2024-03-23 17:00:00,42,40,97,2,103,22,8,8,0,0,7,329
2024-03-23 17:10:00,28,30,80,1,92,6,11,10,0,0,5,263
2024-03-23 17:20:00,43,45,107,4,114,22,13,12,0,0,6,366
2024-03-23 17:30:00,37,37,101,2,111,17,10,12,0,0,1,328
2024-03-23 17:40:00,42,41,89,2,101,19,9,7,0,0,1,311
2024-03-23 17:50:00,38,39,97,5,103,16,10,13,0,0,0,321
2024-03-23 18:00:00,44,43,99,1,100,21,6,6,0,0,1,321
2024-03-23 18:10:00,51,53,98,3,104,14,11,11,0,0,1,346
2024-03-23 18:20:00,38,37,103,0,107,15,18,17,0,0,0,335
2024-03-23 18:30:00,31,31,95,2,105,19,14,16,0,0,0,313
2024-03-23 18:40:00,38,37,92,4,96,8,21,21,0,0,0,317
2024-03-23 18:50:00,14,15,70,0,73,17,10,10,0,0,0,209
2024-03-23 19:00:00,30,30,74,3,77,8,11,11,0,0,8,252
2024-03-23 19:10:00,29,26,81,2,82,21,9,9,0,0,0,259
2024-03-23 19:20:00,28,30,80,1,83,14,6,5,0,0,0,247
2024-03-23 19:30:00,46,45,104,2,109,15,9,9,0,0,2,341
2024-03-23 19:40:00,27,27,58,0,62,14,10,11,0,0,0,209
2024-03-23 19:50:00,40,40,73,0,78,8,6,6,0,0,2,253
2024-03-23 20:00:00,35,37,84,3,89,12,7,7,0,0,1,275
2024-03-23 20:10:00,20,20,59,0,60,10,8,8,0,0,2,187
2024-03-23 20:20:00,30,29,60,1,62,12,5,5,0,0,1,205
2024-03-23 20:30:00,18,20,48,2,49,9,9,10,0,0,0,165
2024-03-23 20:40:00,29,27,56,0,62,6,7,7,0,0,1,195
2024-03-23 20:50:00,30,31,70,1,73,6,6,6,0,0,0,223
2024-03-23 21:00:00,20,19,48,0,52,9,8,8,0,0,0,164
2024-03-23 21:10:00,26,28,66,1,70,16,6,4,0,0,0,217
2024-03-23 21:20:00,16,14,58,0,58,4,5,5,0,0,1,161
2024-03-23 21:30:00,24,26,48,0,52,7,6,6,0,0,2,171
2024-03-23 21:40:00,28,27,51,0,55,4,3,3,0,0,1,172
2024-03-23 21:50:00,15,31,58,0,59,10,7,7,0,0,1,188
2024-03-23 22:00:00,20,19,49,1,52,6,6,6,0,0,1,160
2024-03-23 22:10:00,23,22,54,2,54,9,2,2,0,0,3,171
2024-03-23 22:20:00,22,24,55,1,56,7,10,9,0,0,0,184
2024-03-23 22:30:00,29,27,50,0,52,6,5,5,0,0,0,174
2024-03-23 22:40:00,16,18,47,1,48,7,4,4,0,0,0,145
2024-03-23 22:50:00,22,20,58,0,61,3,6,6,0,0,3,179
2024-03-23 23:00:00,31,32,54,3,58,8,0,0,0,0,1,187
2024-03-23 23:10:00,20,18,47,0,47,9,6,6,0,0,0,153
2024-03-23 23:20:00,14,12,25,0,26,0,1,1,0,0,0,79
2024-03-23 23:30:00,10,11,56,0,59,10,2,2,0,0,65,215
2024-03-23 23:40:00,18,20,39,0,39,4,4,4,0,0,33,161
2024-03-23 23:50:00,15,15,31,0,33,3,4,3,0,0,3,107
2024-03-24 00:00:00,17,16,40,0,41,3,3,4,0,0,2,126
2024-03-24 00:10:00,21,22,47,1,49,9,1,1,0,0,0,151
2024-03-24 00:20:00,8,9,33,1,34,7,4,3,0,0,11,110
2024-03-24 00:30:00,9,8,18,0,19,1,4,4,0,0,8,71
2024-03-24 00:40:00,11,12,28,0,30,3,2,2,0,0,2,90
2024-03-24 00:50:00,6,7,19,0,19,4,1,1,0,0,0,57
2024-03-24 01:00:00,7,6,18,0,19,2,1,1,0,0,0,54
2024-03-24 01:10:00,11,10,27,1,28,3,2,1,0,0,0,83
2024-03-24 01:20:00,6,6,12,1,12,1,0,0,0,0,0,38
2024-03-24 01:30:00,8,8,18,0,19,3,3,3,0,0,1,63
2024-03-24 01:40:00,9,8,17,0,17,1,3,3,0,0,0,58
2024-03-24 01:50:00,8,8,11,0,12,2,2,2,0,0,1,46
2024-03-24 02:00:00,5,6,17,1,17,0,0,0,0,0,0,46
2024-03-24 02:10:00,4,4,11,0,11,1,1,1,0,0,0,33
2024-03-24 02:20:00,4,3,9,0,10,1,3,3,0,0,0,33
2024-03-24 02:30:00,7,7,18,0,19,3,1,0,0,0,0,55
2024-03-24 02:40:00,3,3,6,0,6,0,0,0,0,0,1,19
2024-03-24 02:50:00,8,8,14,0,14,2,0,0,0,0,2,48
2024-03-24 03:00:00,3,4,10,0,10,3,0,0,0,0,0,30
2024-03-24 03:10:00,5,4,9,0,11,1,1,1,0,0,1,33
2024-03-24 03:20:00,10,10,20,0,19,1,0,0,0,0,0,60
2024-03-24 03:30:00,3,3,7,0,7,0,0,0,0,0,0,20
2024-03-24 03:40:00,2,2,7,0,7,2,0,0,0,0,8,28
2024-03-24 03:50:00,1,1,10,0,10,2,2,1,0,0,0,27
2024-03-24 04:00:00,1,1,3,0,3,2,2,2,0,0,0,14
2024-03-24 04:10:00,3,3,4,0,4,0,0,0,0,0,0,14
2024-03-24 04:20:00,0,0,4,0,4,0,0,0,0,0,0,8
2024-03-24 04:30:00,2,2,4,1,4,1,0,0,0,0,0,14
2024-03-24 04:40:00,4,4,10,0,10,2,1,1,0,0,0,32
2024-03-24 04:50:00,6,6,15,1,15,5,0,0,0,0,0,48
2024-03-24 05:00:00,8,8,11,0,12,0,0,0,0,0,2,41
2024-03-24 05:10:00,5,5,15,0,16,8,0,0,0,0,2,51
2024-03-24 05:20:00,4,4,14,0,14,3,0,0,0,0,0,39
2024-03-24 05:30:00,10,11,22,0,21,0,0,0,0,0,0,64
2024-03-24 05:40:00,7,7,16,0,17,1,0,0,0,0,0,48
2024-03-24 05:50:00,6,6,14,0,15,3,1,1,0,0,0,46
2024-03-24 06:00:00,5,5,9,1,9,2,1,1,0,0,0,33
2024-03-24 06:10:00,4,4,22,2,22,9,1,1,0,0,0,65
