datetime,D11Z,D12Z,V13Z,V14Z,V15Z,D21Z,D22Z,V23Z,V24Z,D31Z,D32Z,V33Z,V34Z,V37Z,D41Z,D42Z,V43Z,V44Z,D35Z,D36Z,Total
2024-03-18 19:00:00,47,42,21,27,46,14,23,16,25,19,38,16,28,17,51,39,25,18,0.0,0.0,512.0
2024-03-18 19:10:00,37,37,21,30,39,6,30,7,32,17,39,18,38,14,55,38,20,20,0.0,0.0,498.0
2024-03-18 19:20:00,33,36,27,37,38,5,20,9,20,11,35,9,33,8,45,37,13,9,0.0,0.0,425.0
2024-03-18 19:30:00,36,34,19,28,35,5,12,5,16,16,43,16,42,11,54,39,6,8,0.0,0.0,425.0
2024-03-18 19:40:00,23,26,20,25,28,7,19,9,24,16,53,32,43,16,66,54,70,11,0.0,0.0,542.0
2024-03-18 19:50:00,25,35,22,43,36,8,14,7,20,13,46,23,42,13,55,47,8,12,0.0,0.0,469.0
2024-03-18 20:00:00,25,29,19,28,30,8,14,10,14,10,45,16,44,10,53,48,12,12,0.0,0.0,427.0
2024-03-18 20:10:00,25,31,24,34,36,7,17,8,15,7,42,15,36,7,48,48,12,15,0.0,0.0,427.0
2024-03-18 20:20:00,21,27,27,37,27,8,5,3,5,9,29,9,41,8,38,34,10,12,0.0,0.0,350.0
2024-03-18 20:30:00,16,19,15,27,20,7,9,8,18,9,30,16,37,9,38,33,10,11,0.0,0.0,332.0
2024-03-18 20:40:00,11,22,12,26,22,7,13,6,15,6,36,14,36,6,39,38,13,14,0.0,0.0,336.0
2024-03-18 20:50:00,16,21,17,16,21,8,6,12,8,8,25,13,37,6,30,25,7,8,0.0,0.0,284.0
2024-03-18 21:00:00,18,30,23,27,31,4,10,2,10,5,32,13,32,5,35,33,11,11,0.0,0.0,332.0
2024-03-18 21:10:00,21,29,21,31,30,4,12,8,17,6,31,12,36,5,35,28,6,10,0.0,0.0,342.0
2024-03-18 21:20:00,16,23,19,29,25,3,8,3,10,11,24,13,27,9,29,20,6,6,0.0,0.0,281.0
2024-03-18 21:30:00,18,34,31,27,37,6,9,11,12,8,17,16,20,8,21,14,3,4,0.0,0.0,296.0
2024-03-18 21:40:00,16,22,21,23,23,5,11,4,14,8,16,15,14,7,15,14,10,11,0.0,0.0,249.0
2024-03-18 21:50:00,20,27,30,20,27,2,11,2,13,4,16,14,12,5,15,17,4,3,0.0,0.0,242.0
2024-03-18 22:00:00,18,22,26,19,21,7,9,9,8,8,19,18,15,8,18,16,5,4,0.0,0.0,250.0
2024-03-18 22:10:00,15,17,19,19,19,7,6,7,4,4,24,22,16,3,24,24,4,7,0.0,0.0,241.0
2024-03-18 22:20:00,10,21,18,26,20,6,6,6,6,5,22,19,21,5,21,21,3,4,0.0,0.0,240.0
2024-03-18 22:30:00,16,13,16,14,14,2,16,2,8,5,15,19,15,7,15,15,8,10,0.0,0.0,210.0
2024-03-18 22:40:00,13,11,15,13,10,0,3,0,4,6,13,16,10,6,11,10,3,4,0.0,0.0,148.0
2024-03-18 22:50:00,5,13,14,15,14,3,3,7,2,4,10,9,9,4,9,9,2,1,0.0,0.0,133.0
2024-03-18 23:00:00,9,18,14,19,15,3,5,4,7,4,3,6,5,4,4,3,5,4,0.0,0.0,132.0
2024-03-18 23:10:00,7,13,6,11,14,1,3,0,4,4,11,6,10,5,11,11,6,6,0.0,0.0,129.0
2024-03-18 23:20:00,6,14,9,13,13,3,1,4,0,2,9,6,9,3,10,9,2,3,0.0,0.0,116.0
2024-03-18 23:30:00,4,9,12,9,8,1,6,1,8,3,8,11,7,3,8,7,2,2,0.0,0.0,109.0
2024-03-18 23:40:00,8,6,10,6,7,1,2,2,5,0,6,3,5,0,6,6,1,1,0.0,0.0,75.0
2024-03-18 23:50:00,5,7,9,8,7,2,1,1,2,4,9,10,8,4,9,8,7,12,0.0,0.0,113.0
2024-03-19 00:00:00,3,3,4,4,3,1,4,1,6,0,5,8,8,0,5,3,0,1,0.0,0.0,59.0
2024-03-19 00:10:00,3,7,9,8,7,1,1,1,2,2,5,8,7,2,7,6,2,3,0.0,0.0,81.0
2024-03-19 00:20:00,2,2,3,2,2,0,1,0,3,0,2,2,2,0,2,2,1,1,0.0,0.0,27.0
2024-03-19 00:30:00,4,8,6,9,8,0,2,0,4,3,4,6,8,4,3,2,1,1,0.0,0.0,73.0
2024-03-19 00:40:00,6,3,9,8,3,1,1,2,1,1,2,1,2,1,2,1,2,3,0.0,0.0,49.0
2024-03-19 00:50:00,4,1,2,3,2,1,1,1,1,1,3,2,4,2,4,3,1,2,0.0,0.0,38.0
2024-03-19 01:00:00,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,1,1,0.0,0.0,7.0
2024-03-19 01:10:00,1,2,2,2,2,0,0,0,0,3,3,3,2,1,3,1,0,0,0.0,0.0,25.0
2024-03-19 01:20:00,2,3,2,4,3,0,1,0,1,1,3,2,5,1,3,3,1,1,0.0,0.0,36.0
2024-03-19 01:30:00,0,3,1,4,3,1,1,1,3,0,1,0,1,0,1,1,0,0,0.0,0.0,21.0
2024-03-19 01:40:00,1,4,4,4,4,0,2,0,1,0,1,0,1,0,1,1,1,1,0.0,0.0,26.0
2024-03-19 01:50:00,2,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,1,2,0.0,0.0,17.0
2024-03-19 02:00:00,1,1,1,2,1,2,1,0,1,0,0,0,0,0,0,0,2,2,0.0,0.0,14.0
2024-03-19 02:10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2024-03-19 02:20:00,0,4,1,7,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,18.0
2024-03-19 02:30:00,1,5,5,5,4,0,1,0,0,1,3,2,3,1,2,2,3,4,0.0,0.0,42.0
2024-03-19 02:40:00,0,2,1,2,2,0,1,0,1,0,1,0,1,0,1,1,0,0,0.0,0.0,13.0
2024-03-19 02:50:00,1,4,4,5,4,0,0,0,0,1,1,1,1,1,1,0,1,1,0.0,0.0,26.0
2024-03-19 03:00:00,1,0,1,0,0,0,0,0,0,1,2,0,2,1,2,1,0,0,0.0,0.0,11.0
2024-03-19 03:10:00,2,2,2,2,2,0,1,0,0,1,3,2,4,1,2,3,0,1,0.0,0.0,28.0
2024-03-19 03:20:00,3,4,4,6,3,0,1,0,1,1,2,1,2,1,2,2,1,1,0.0,0.0,35.0
2024-03-19 03:30:00,1,3,3,3,2,1,1,1,0,0,3,1,6,0,3,3,1,1,0.0,0.0,33.0
2024-03-19 03:40:00,1,1,1,1,0,1,0,1,0,0,5,0,7,0,5,5,0,0,0.0,0.0,28.0
2024-03-19 03:50:00,0,0,0,0,0,0,1,0,2,2,3,2,2,2,2,1,1,2,0.0,0.0,20.0
2024-03-19 04:00:00,1,3,1,5,3,0,1,0,2,0,2,0,3,0,2,2,0,0,0.0,0.0,25.0
2024-03-19 04:10:00,2,2,3,3,2,0,0,0,0,1,5,2,9,1,5,4,0,0,0.0,0.0,39.0
2024-03-19 04:20:00,0,2,0,2,2,2,2,0,1,2,4,3,3,2,2,2,1,0,0.0,0.0,30.0
2024-03-19 04:30:00,0,0,0,0,0,1,0,3,0,2,10,5,19,2,10,9,1,1,0.0,0.0,63.0
2024-03-19 04:40:00,1,5,3,5,4,0,2,0,2,2,9,4,14,2,9,7,0,1,0.0,0.0,70.0
2024-03-19 04:50:00,2,5,4,4,5,2,2,2,4,2,7,2,12,2,7,7,0,2,0.0,0.0,71.0
2024-03-19 05:00:00,4,5,6,8,4,0,0,0,0,8,22,13,28,8,22,19,1,3,0.0,0.0,151.0
2024-03-19 05:10:00,3,5,5,4,4,0,2,0,1,11,19,12,18,11,18,16,3,5,0.0,0.0,137.0
2024-03-19 05:20:00,5,8,12,13,9,3,1,4,3,14,21,15,19,14,23,17,1,1,0.0,0.0,183.0
2024-03-19 05:30:00,6,14,7,16,14,1,4,1,4,20,41,21,43,19,43,39,2,2,0.0,0.0,297.0
2024-03-19 05:40:00,10,13,13,17,10,2,3,0,7,31,49,40,56,33,54,45,4,4,0.0,0.0,391.0
2024-03-19 05:50:00,14,14,15,20,14,3,4,3,5,32,36,24,36,34,35,36,4,6,0.0,0.0,335.0
2024-03-19 06:00:00,5,15,7,20,15,7,4,11,2,38,34,28,31,37,30,30,8,5,0.0,0.0,327.0
2024-03-19 06:10:00,9,22,11,29,24,4,8,5,5,31,37,27,37,32,39,29,3,4,0.0,0.0,356.0
2024-03-19 06:20:00,10,22,8,23,22,6,11,4,14,46,43,20,27,46,45,46,10,10,0.0,0.0,413.0
2024-03-19 06:30:00,15,28,10,17,30,6,6,4,6,49,59,20,35,51,57,61,4,7,0.0,0.0,465.0
2024-03-19 06:40:00,11,22,9,21,21,2,10,2,6,71,79,31,45,73,71,70,4,6,0.0,0.0,554.0
2024-03-19 06:50:00,21,30,18,27,29,13,11,9,6,80,85,48,45,80,77,72,12,19,0.0,0.0,682.0
2024-03-19 07:00:00,21,43,15,28,44,6,10,4,5,73,67,37,40,75,67,60,12,15,0.0,0.0,622.0
2024-03-19 07:10:00,13,36,5,19,36,8,11,8,11,76,76,44,42,80,71,68,10,12,0.0,0.0,626.0
2024-03-19 07:20:00,39,46,20,29,43,9,17,8,14,109,95,44,47,107,100,88,9,16,0.0,0.0,840.0
2024-03-19 07:30:00,31,45,20,34,45,15,19,10,12,97,91,31,43,98,96,81,17,22,0.0,0.0,807.0
2024-03-19 07:40:00,28,60,14,26,60,20,13,17,11,110,94,46,49,108,94,76,25,29,0.0,0.0,880.0
2024-03-19 07:50:00,43,63,23,27,60,15,16,8,16,101,68,28,43,101,70,63,18,19,0.0,0.0,782.0
2024-03-19 08:00:00,39,41,28,22,38,25,20,14,16,95,75,33,30,93,80,48,17,20,0.0,0.0,734.0
2024-03-19 08:10:00,27,43,15,26,41,19,25,16,13,96,92,45,56,99,94,72,24,23,0.0,0.0,826.0
2024-03-19 08:20:00,23,52,14,25,49,25,13,15,8,102,108,50,54,100,110,75,16,17,0.0,0.0,856.0
2024-03-19 08:30:00,24,58,14,25,58,19,18,15,10,124,94,42,53,122,102,76,20,23,0.0,0.0,897.0
2024-03-19 08:40:00,20,56,13,33,49,25,17,14,7,85,78,44,49,84,75,54,21,23,0.0,0.0,747.0
2024-03-19 08:50:00,25,43,17,32,37,28,16,17,9,95,85,37,52,93,87,69,17,17,0.0,0.0,776.0
2024-03-19 09:00:00,22,58,17,28,46,10,14,10,15,85,69,46,46,82,82,54,21,21,0.0,0.0,726.0
2024-03-19 09:10:00,22,54,10,33,53,22,22,15,15,69,62,46,35,61,66,52,15,16,0.0,0.0,668.0
2024-03-19 09:20:00,21,58,12,27,51,11,20,8,14,49,84,41,28,51,92,79,13,14,0.0,0.0,673.0
2024-03-19 09:30:00,17,52,14,23,48,15,14,11,13,37,79,23,37,35,113,72,17,20,0.0,0.0,640.0
2024-03-19 09:40:00,32,45,22,33,42,12,16,8,13,45,89,28,34,44,124,82,20,25,0.0,0.0,714.0
2024-03-19 09:50:00,20,64,9,33,61,12,13,7,8,30,82,22,35,30,100,70,14,15,0.0,0.0,625.0
2024-03-19 10:00:00,38,49,22,35,37,11,16,6,7,41,85,33,42,41,120,80,9,17,0.0,0.0,689.0
2024-03-19 10:10:00,14,44,9,25,35,8,10,10,6,27,67,19,39,31,90,63,17,20,0.0,0.0,534.0
2024-03-19 10:20:00,23,58,15,32,54,12,18,12,12,32,75,22,39,31,109,61,16,16,0.0,0.0,637.0
2024-03-19 10:30:00,13,46,10,39,49,18,11,12,11,41,68,30,43,37,96,57,15,17,0.0,0.0,613.0
2024-03-19 10:40:00,25,67,18,35,65,15,11,12,8,37,55,30,37,35,81,51,5,8,0.0,0.0,595.0
2024-03-19 10:50:00,28,49,13,31,41,13,17,8,12,40,74,33,41,38,106,55,18,17,0.0,0.0,634.0
2024-03-19 11:00:00,13,51,6,34,48,2,19,2,15,34,77,21,32,27,99,64,10,15,0.0,0.0,569.0
2024-03-19 11:10:00,29,56,20,22,50,9,14,11,9,36,98,21,32,33,102,73,17,15,0.0,0.0,647.0
2024-03-19 11:20:00,32,63,21,39,63,11,16,11,15,29,66,19,33,27,88,63,15,15,0.0,0.0,626.0
2024-03-19 11:30:00,16,67,6,30,66,15,21,11,16,31,62,22,42,29,91,59,20,18,0.0,0.0,622.0
2024-03-19 11:40:00,40,62,20,38,59,8,22,6,17,42,61,23,33,33,94,51,12,19,0.0,0.0,640.0
2024-03-19 11:50:00,17,62,15,25,60,9,17,7,15,40,75,27,41,35,98,58,13,15,0.0,0.0,629.0
2024-03-19 12:00:00,39,70,24,36,69,10,20,14,14,27,80,21,36,30,104,72,15,18,0.0,0.0,699.0
2024-03-19 12:10:00,35,72,14,22,65,21,21,17,13,34,59,28,36,35,88,51,17,19,0.0,0.0,647.0
2024-03-19 12:20:00,36,73,25,24,63,12,30,9,24,24,64,17,37,22,80,62,19,17,0.0,0.0,638.0
2024-03-19 12:30:00,32,74,23,39,69,15,20,11,13,26,80,18,26,24,99,76,8,15,0.0,0.0,668.0
2024-03-19 12:40:00,19,71,15,32,70,13,34,10,17,35,90,27,38,36,114,75,14,22,0.0,0.0,732.0
2024-03-19 12:50:00,49,63,23,41,60,13,24,12,14,31,54,22,26,25,80,46,19,18,0.0,0.0,620.0
2024-03-19 13:00:00,44,57,28,23,53,12,23,12,13,21,71,15,38,21,98,67,21,22,0.0,0.0,639.0
2024-03-19 13:10:00,21,73,15,37,71,10,19,6,15,36,83,23,32,32,113,77,24,21,0.0,0.0,708.0
2024-03-19 13:20:00,42,93,16,39,91,9,14,12,12,24,51,17,38,25,70,48,12,10,0.0,0.0,623.0
2024-03-19 13:30:00,54,61,32,33,59,13,21,8,17,29,82,21,31,26,106,75,8,14,0.0,0.0,690.0
2024-03-19 13:40:00,52,80,25,30,79,12,32,9,20,35,97,23,30,30,125,90,24,30,0.0,0.0,823.0
2024-03-19 13:50:00,64,75,26,44,64,10,24,8,18,33,90,29,32,32,169,84,12,16,0.0,0.0,830.0
2024-03-19 14:00:00,46,59,22,37,51,14,17,10,14,34,66,27,32,27,100,60,26,27,0.0,0.0,669.0
2024-03-19 14:10:00,56,79,26,23,75,18,23,13,19,40,64,26,31,37,102,57,20,27,0.0,0.0,736.0
2024-03-19 14:20:00,50,61,26,25,58,12,18,9,13,37,69,29,30,38,161,64,32,28,0.0,0.0,760.0
2024-03-19 14:30:00,31,71,22,22,69,18,41,15,12,24,61,19,40,25,885,61,19,16,0.0,0.0,1451.0
2024-03-19 14:40:00,56,86,22,26,82,18,23,13,15,41,69,27,40,41,818,61,28,26,0.0,0.0,1492.0
2024-03-19 14:50:00,60,68,21,22,65,12,14,11,12,35,78,19,32,27,749,72,25,28,0.0,0.0,1350.0
2024-03-19 15:00:00,58,73,32,35,75,12,34,10,14,28,73,19,42,20,809,59,24,23,0.0,0.0,1440.0
2024-03-19 15:10:00,69,60,27,30,62,15,30,12,11,29,88,24,49,23,1006,75,23,23,0.0,0.0,1656.0
2024-03-19 15:20:00,78,46,38,22,45,12,23,10,11,30,75,25,42,26,1198,63,23,26,0.0,0.0,1793.0
2024-03-19 15:30:00,102,64,32,30,60,16,36,11,10,31,71,27,47,29,1116,58,29,27,0.0,0.0,1796.0
2024-03-19 15:40:00,74,51,23,28,51,12,30,11,14,43,83,27,43,29,933,59,22,21,0.0,0.0,1554.0
2024-03-19 15:50:00,98,74,23,19,70,12,20,13,8,28,94,24,44,21,699,86,26,24,0.0,0.0,1383.0
2024-03-19 16:00:00,82,74,25,30,71,10,25,6,12,33,72,19,39,19,680,54,38,41,0.0,0.0,1330.0
2024-03-19 16:10:00,79,60,28,26,54,24,33,19,13,39,83,26,51,35,578,73,39,37,0.0,0.0,1297.0
2024-03-19 16:20:00,86,54,25,26,55,17,33,16,12,36,74,31,46,31,464,60,37,33,0.0,0.0,1136.0
2024-03-19 16:30:00,91,58,23,25,57,17,29,15,15,37,75,27,37,27,102,61,42,39,0.0,0.0,777.0
2024-03-19 16:40:00,102,63,33,31,59,9,32,7,16,32,87,26,49,31,105,73,23,16,0.0,0.0,794.0
2024-03-19 16:50:00,88,56,41,38,52,26,26,15,11,23,71,19,42,20,85,59,27,19,0.0,0.0,718.0
2024-03-19 17:00:00,72,52,44,31,48,16,33,14,9,27,81,23,54,26,103,66,27,25,0.0,0.0,751.0
2024-03-19 17:10:00,104,43,40,32,44,22,23,12,10,39,88,34,57,30,116,69,29,31,0.0,0.0,823.0
2024-03-19 17:20:00,88,55,38,38,48,22,38,14,1,41,74,27,47,35,92,53,29,27,0.0,0.0,767.0
2024-03-19 17:30:00,95,52,34,36,51,18,24,12,4,39,76,30,45,32,107,66,30,34,0.0,0.0,785.0
2024-03-19 17:40:00,69,62,29,32,57,14,33,12,14,33,73,27,45,28,94,57,30,29,0.0,0.0,738.0
2024-03-19 17:50:00,67,57,28,36,52,8,21,7,16,28,65,19,43,20,79,51,40,35,0.0,0.0,672.0
2024-03-19 18:00:00,66,53,42,38,49,20,21,14,10,39,86,30,42,32,105,63,36,27,0.0,0.0,773.0
2024-03-19 18:10:00,68,51,36,33,50,18,33,18,14,28,73,22,53,20,85,60,25,22,0.0,0.0,709.0
2024-03-19 18:20:00,67,48,26,32,43,25,30,19,16,27,73,20,45,25,94,67,38,25,0.0,0.0,720.0
2024-03-19 18:30:00,53,41,26,20,39,12,29,8,18,21,48,16,33,22,67,45,26,18,0.0,0.0,542.0
2024-03-19 18:40:00,56,52,21,25,51,14,22,10,18,24,68,20,38,23,79,60,18,26,0.0,0.0,625.0
2024-03-19 18:50:00,50,43,20,24,43,9,27,9,21,28,58,32,32,28,79,58,26,20,0.0,0.0,607.0
2024-03-19 19:00:00,34,34,25,36,36,14,10,11,14,21,51,27,28,18,64,48,9,10,0.0,0.0,490.0
2024-03-19 19:10:00,44,43,32,43,47,15,25,21,29,16,46,24,46,12,59,47,16,19,0.0,0.0,584.0
2024-03-19 19:20:00,30,33,16,28,35,9,6,8,12,12,44,20,46,11,53,41,17,18,0.0,0.0,439.0
2024-03-19 19:30:00,33,31,25,34,33,10,17,12,13,23,48,25,59,18,60,42,13,65,0.0,0.0,561.0
2024-03-19 19:40:00,18,23,20,20,25,11,18,12,26,16,45,20,31,11,55,43,15,30,0.0,0.0,439.0
2024-03-19 19:50:00,23,43,23,36,41,9,10,8,12,18,46,21,45,18,61,43,6,7,0.0,0.0,470.0
2024-03-19 20:00:00,27,32,25,23,36,5,12,4,10,16,59,19,56,12,69,57,5,10,0.0,0.0,477.0
2024-03-19 20:10:00,24,33,14,36,36,7,9,1,15,16,46,21,48,14,56,47,9,7,0.0,0.0,439.0
2024-03-19 20:20:00,25,32,23,32,30,5,9,7,11,11,42,16,38,7,50,41,14,17,0.0,0.0,410.0
2024-03-19 20:30:00,21,28,21,32,29,6,18,5,31,12,24,21,40,11,34,24,11,12,0.0,0.0,380.0
2024-03-19 20:40:00,21,28,23,26,31,7,10,10,11,13,43,20,43,11,53,49,4,9,0.0,0.0,412.0
2024-03-19 20:50:00,17,19,18,21,21,6,9,9,14,9,29,19,33,9,38,31,5,6,0.0,0.0,313.0
2024-03-19 21:00:00,16,29,22,26,31,5,11,4,19,5,18,12,28,3,23,18,6,9,0.0,0.0,285.0
2024-03-19 21:10:00,16,32,18,38,34,9,12,5,12,7,33,8,37,6,39,35,18,19,0.0,0.0,378.0
2024-03-19 21:20:00,20,33,22,37,35,5,10,9,12,4,25,7,26,5,26,23,7,10,0.0,0.0,316.0
2024-03-19 21:30:00,20,41,23,37,43,6,19,5,21,7,22,14,22,7,29,21,14,14,0.0,0.0,365.0
2024-03-19 21:40:00,22,33,19,28,33,2,8,3,8,1,16,5,23,3,15,16,1,2,0.0,0.0,238.0
2024-03-19 21:50:00,18,41,15,32,41,6,8,5,15,8,20,20,28,7,23,15,6,8,0.0,0.0,316.0
2024-03-19 22:00:00,17,19,15,25,18,5,3,6,7,5,24,7,27,5,26,22,4,6,0.0,0.0,241.0
2024-03-19 22:10:00,21,22,23,16,22,5,8,4,8,6,24,12,28,6,28,23,10,10,0.0,0.0,276.0
2024-03-19 22:20:00,7,17,10,21,17,4,8,7,16,5,19,10,25,6,20,18,4,4,0.0,0.0,218.0
2024-03-19 22:30:00,11,25,12,28,23,2,8,3,7,7,21,6,28,6,22,18,7,8,0.0,0.0,242.0
2024-03-19 22:40:00,6,25,17,34,25,0,9,0,13,10,11,8,12,10,10,9,7,2,0.0,0.0,208.0
2024-03-19 22:50:00,8,18,17,23,17,3,2,3,5,3,15,10,22,5,14,13,7,5,0.0,0.0,190.0
2024-03-19 23:00:00,11,23,17,23,24,4,4,5,3,4,8,3,10,4,8,8,2,1,0.0,0.0,162.0
2024-03-19 23:10:00,1,19,8,25,19,3,5,4,13,5,11,5,13,6,11,13,5,4,0.0,0.0,170.0
2024-03-19 23:20:00,8,12,10,11,15,0,3,0,4,4,8,7,8,5,10,6,2,3,0.0,0.0,116.0
2024-03-19 23:30:00,2,13,9,15,12,1,3,2,5,4,11,4,9,2,9,8,2,3,0.0,0.0,114.0
2024-03-19 23:40:00,4,6,6,8,7,1,3,2,1,2,2,3,2,2,2,2,3,3,0.0,0.0,59.0
2024-03-19 23:50:00,6,12,13,16,10,4,4,4,3,6,6,10,9,6,8,5,3,3,0.0,0.0,128.0
2024-03-20 00:00:00,0,3,2,4,3,0,2,0,1,1,2,3,3,1,2,2,2,2,0.0,0.0,33.0
2024-03-20 00:10:00,3,8,6,12,9,0,3,0,4,3,9,8,6,3,5,4,1,3,0.0,0.0,87.0
2024-03-20 00:20:00,0,2,2,2,2,0,1,0,0,3,4,4,5,2,3,2,1,1,0.0,0.0,34.0
2024-03-20 00:30:00,5,10,8,22,10,0,1,0,2,1,4,2,5,1,4,4,3,3,0.0,0.0,85.0
2024-03-20 00:40:00,0,4,2,8,4,1,4,1,6,3,5,5,7,3,5,5,1,1,0.0,0.0,65.0
2024-03-20 00:50:00,1,8,6,10,7,1,1,1,0,1,1,2,1,1,1,1,1,0,0.0,0.0,44.0
2024-03-20 01:00:00,1,1,2,1,1,1,0,1,0,1,0,2,0,1,0,0,1,1,0.0,0.0,14.0
2024-03-20 01:10:00,1,3,1,4,3,0,3,0,4,3,4,6,5,2,4,3,0,0,0.0,0.0,46.0
2024-03-20 01:20:00,2,5,4,4,4,0,2,0,0,0,1,0,0,0,1,0,1,1,0.0,0.0,25.0
2024-03-20 01:30:00,1,4,4,4,4,0,0,0,0,6,4,6,3,6,1,0,0,0,0.0,0.0,43.0
2024-03-20 01:40:00,1,3,1,4,1,1,1,1,0,1,3,2,5,2,2,2,0,0,0.0,0.0,30.0
2024-03-20 01:50:00,1,2,2,3,2,1,0,1,0,0,0,0,0,0,0,0,2,1,0.0,0.0,15.0
2024-03-20 02:00:00,0,4,2,5,4,0,0,0,0,1,0,1,0,1,0,0,0,0,0.0,0.0,18.0
2024-03-20 02:10:00,0,3,5,4,2,0,0,0,0,1,2,1,2,1,2,0,0,1,0.0,0.0,24.0
2024-03-20 02:20:00,2,1,2,0,0,0,0,0,0,1,5,2,5,1,5,5,0,1,0.0,0.0,30.0
2024-03-20 02:30:00,2,1,3,1,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0.0,0.0,11.0
2024-03-20 02:40:00,1,2,2,2,2,0,0,0,0,0,3,2,4,0,3,3,0,0,0.0,0.0,24.0
2024-03-20 02:50:00,0,4,0,5,3,0,1,0,1,0,1,0,1,0,1,1,1,1,0.0,0.0,20.0
2024-03-20 03:00:00,0,2,2,2,2,1,0,2,0,0,1,0,1,0,1,0,0,2,0.0,0.0,16.0
2024-03-20 03:10:00,2,1,2,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0.0,0.0,11.0
2024-03-20 03:20:00,0,1,1,3,0,0,2,0,5,1,0,1,0,1,0,0,1,1,0.0,0.0,17.0
2024-03-20 03:30:00,1,4,3,5,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0.0,0.0,22.0
2024-03-20 03:40:00,2,2,2,3,2,0,0,0,0,0,2,0,3,0,2,2,1,2,0.0,0.0,23.0
2024-03-20 03:50:00,1,1,1,1,1,0,0,0,0,1,4,1,5,1,3,3,0,1,0.0,0.0,24.0
2024-03-20 04:00:00,0,3,1,4,3,0,1,0,0,1,3,2,2,1,2,2,1,1,0.0,0.0,27.0
2024-03-20 04:10:00,0,4,3,3,4,0,4,0,5,3,9,7,13,3,8,6,0,0,0.0,0.0,72.0
2024-03-20 04:20:00,0,2,1,2,2,0,0,0,0,0,3,0,3,0,3,3,0,0,0.0,0.0,19.0
2024-03-20 04:30:00,1,0,1,0,0,1,1,0,2,1,4,2,3,1,3,3,0,0,0.0,0.0,23.0
2024-03-20 04:40:00,1,2,2,2,2,0,1,0,3,2,7,5,10,2,6,7,0,0,0.0,0.0,52.0
2024-03-20 04:50:00,2,5,5,6,5,2,2,2,2,4,10,6,10,4,9,9,0,1,0.0,0.0,84.0
2024-03-20 05:00:00,0,6,4,6,6,1,3,3,5,9,14,14,17,10,14,14,1,1,0.0,0.0,128.0
2024-03-20 05:10:00,2,8,8,11,10,2,3,4,2,13,15,9,19,13,16,14,1,2,0.0,0.0,152.0
2024-03-20 05:20:00,6,7,7,10,7,3,3,1,7,18,16,21,22,18,18,13,2,2,0.0,0.0,181.0
2024-03-20 05:30:00,7,14,13,17,15,1,2,1,3,23,35,28,37,23,35,35,1,4,0.0,0.0,294.0
2024-03-20 05:40:00,7,13,8,20,15,1,7,1,13,33,48,29,40,32,45,44,1,2,0.0,0.0,359.0
2024-03-20 05:50:00,3,21,10,18,23,1,2,0,3,36,37,29,31,38,36,33,4,3,0.0,0.0,328.0
2024-03-20 06:00:00,7,23,11,36,25,4,5,5,5,46,37,33,36,45,37,39,8,10,0.0,0.0,412.0
2024-03-20 06:10:00,8,27,8,27,24,5,8,2,7,44,40,29,46,45,38,39,6,5,0.0,0.0,408.0
2024-03-20 06:20:00,5,32,7,13,32,3,7,4,6,50,48,24,32,49,45,46,5,12,0.0,0.0,420.0
2024-03-20 06:30:00,6,31,5,17,32,4,8,5,8,52,59,30,26,52,57,57,6,8,0.0,0.0,463.0
2024-03-20 06:40:00,11,26,10,18,26,3,8,4,7,65,71,41,49,68,67,68,7,8,0.0,0.0,557.0
2024-03-20 06:50:00,14,32,5,16,32,8,11,51,11,67,71,36,46,69,67,65,12,12,0.0,0.0,625.0
2024-03-20 07:00:00,12,41,12,20,41,10,12,8,11,82,90,43,35,80,93,80,12,12,0.0,0.0,694.0
2024-03-20 07:10:00,28,29,19,22,29,14,16,9,8,86,71,40,40,83,76,61,9,14,0.0,0.0,654.0
2024-03-20 07:20:00,36,56,23,21,55,12,10,9,12,94,94,46,50,93,90,85,11,15,0.0,0.0,812.0
2024-03-20 07:30:00,23,52,14,25,46,21,22,15,16,104,88,41,32,102,96,84,24,28,0.0,0.0,833.0
2024-03-20 07:40:00,32,43,16,27,39,26,22,16,11,110,99,42,35,107,104,97,34,33,0.0,0.0,893.0
2024-03-20 07:50:00,29,52,13,24,56,19,20,13,19,102,105,28,40,103,106,96,32,32,0.0,0.0,889.0
2024-03-20 08:00:00,33,53,29,30,55,27,19,14,14,99,85,34,40,102,82,81,21,33,0.0,0.0,851.0
2024-03-20 08:10:00,31,55,15,25,50,21,15,15,10,118,105,40,40,121,107,97,21,17,0.0,0.0,903.0
2024-03-20 08:20:00,26,52,22,39,53,28,16,16,25,113,86,26,31,120,91,84,17,20,0.0,0.0,865.0
2024-03-20 08:30:00,28,43,23,24,40,25,16,16,15,96,81,34,46,94,85,73,16,18,0.0,0.0,773.0
2024-03-20 08:40:00,22,36,12,17,35,21,22,11,11,98,89,37,51,99,93,83,17,21,0.0,0.0,775.0
