datetime,V11Z,V12Z,V13Z,D21Z,D22Z,D23Z,D24Z,D31Z,D32Z,D33Z,V41Z,V42Z,V43Z,V44Z,Total
2024-03-28 17:20:00,39,46,15,0,0,94,16,45,34,31,0,0,48,1,369
2024-03-28 17:30:00,51,68,23,0,0,95,20,30,35,20,0,0,64,0,406
2024-03-28 17:40:00,44,56,13,0,0,93,17,34,30,24,0,0,54,0,365
2024-03-28 17:50:00,49,52,20,0,0,106,20,28,23,24,3,0,66,0,391
2024-03-28 18:00:00,39,43,12,0,0,91,11,37,37,27,11,0,54,0,362
2024-03-28 18:10:00,50,55,23,0,0,88,14,37,32,24,0,1,54,3,381
2024-03-28 18:20:00,46,71,15,0,0,111,14,47,28,16,0,11,58,3,420
2024-03-28 18:30:00,46,47,12,0,0,88,18,32,29,23,7,18,51,6,377
2024-03-28 18:40:00,38,56,17,0,0,68,19,36,29,17,5,27,69,4,385
2024-03-28 18:50:00,46,46,15,0,0,90,23,34,26,26,13,12,62,8,401
2024-03-28 19:00:00,40,47,20,0,0,70,10,28,30,22,13,22,50,15,367
2024-03-28 19:10:00,41,49,16,0,0,62,20,20,22,19,24,31,38,13,355
2024-03-28 19:20:00,40,28,22,0,0,64,13,27,25,24,23,33,43,20,362
2024-03-28 19:30:00,33,37,24,0,0,57,9,18,25,14,29,26,41,22,335
2024-03-28 19:40:00,39,31,22,0,0,69,13,22,26,20,35,12,24,13,326
2024-03-28 19:50:00,28,27,15,0,0,69,14,8,23,8,23,30,35,21,301
2024-03-28 20:00:00,26,27,23,0,0,78,11,24,31,25,16,34,46,14,355
2024-03-28 20:10:00,28,29,18,0,0,55,12,21,24,18,16,33,43,10,307
2024-03-28 20:20:00,29,28,17,0,0,65,10,16,23,14,36,30,38,12,318
2024-03-28 20:30:00,21,22,18,0,0,61,8,17,17,11,31,22,28,17,273
2024-03-28 20:40:00,19,32,11,0,0,50,6,18,21,20,19,23,35,20,274
2024-03-28 20:50:00,16,17,10,0,0,43,11,12,30,18,33,19,31,14,254
2024-03-28 21:00:00,14,26,24,0,0,41,9,8,17,16,27,21,24,13,240
2024-03-28 21:10:00,23,20,14,0,0,33,13,15,17,14,25,22,17,23,236
2024-03-28 21:20:00,15,21,16,0,0,42,11,10,13,15,28,21,22,16,230
2024-03-28 21:30:00,16,25,23,0,0,44,10,6,12,13,20,17,15,15,216
2024-03-28 21:40:00,16,14,14,0,0,47,12,6,15,12,34,15,27,13,225
2024-03-28 21:50:00,18,12,10,0,0,29,12,6,9,7,36,17,19,18,193
2024-03-28 22:00:00,14,28,16,0,0,41,8,8,17,8,18,15,17,14,204
2024-03-28 22:10:00,22,16,10,0,0,29,8,13,19,10,23,11,13,6,180
2024-03-28 22:20:00,12,15,15,0,0,29,8,12,10,8,32,11,25,12,189
2024-03-28 22:30:00,13,13,10,0,0,29,7,15,21,11,29,9,23,7,187
2024-03-28 22:40:00,12,23,18,0,0,15,15,6,9,6,15,9,19,12,159
2024-03-28 22:50:00,11,10,13,0,0,19,5,7,14,7,19,6,18,6,135
2024-03-28 23:00:00,9,18,13,0,0,23,11,4,20,7,17,9,21,7,159
2024-03-28 23:10:00,12,25,14,0,0,25,14,9,11,3,14,7,11,9,154
2024-03-28 23:20:00,12,13,11,0,0,19,9,3,4,2,17,2,24,2,118
2024-03-28 23:30:00,10,17,9,0,0,13,10,6,10,8,10,3,17,4,117
2024-03-28 23:40:00,9,8,10,0,0,14,5,2,20,9,13,6,15,5,116
2024-03-28 23:50:00,4,11,7,0,0,14,7,5,10,6,13,7,8,14,106
2024-03-29 00:00:00,8,11,9,0,0,15,6,4,10,3,8,2,9,4,89
2024-03-29 00:10:00,5,12,9,0,0,11,3,4,12,6,6,1,4,0,73
2024-03-29 00:20:00,4,5,7,0,0,10,2,6,5,2,10,7,12,9,79
2024-03-29 00:30:00,9,10,7,0,0,13,7,7,6,1,12,3,11,2,88
2024-03-29 00:40:00,8,6,9,0,0,14,3,3,4,4,7,2,5,2,67
2024-03-29 00:50:00,6,12,12,0,0,10,9,4,4,1,8,3,9,2,80
2024-03-29 01:00:00,2,10,6,0,0,10,6,4,10,3,7,4,3,9,74
2024-03-29 01:10:00,2,3,4,0,0,9,3,2,10,7,9,1,7,0,57
2024-03-29 01:20:00,6,5,4,0,0,12,2,2,7,4,7,3,6,5,63
2024-03-29 01:30:00,3,1,0,0,0,6,1,4,8,6,6,2,3,6,46
2024-03-29 01:40:00,2,2,1,0,0,5,4,1,4,3,9,4,8,4,47
2024-03-29 01:50:00,5,2,2,0,0,3,0,2,7,2,2,0,1,0,26
2024-03-29 02:00:00,0,0,0,0,0,6,2,1,5,1,6,3,8,4,36
2024-03-29 02:10:00,1,2,2,0,0,6,1,1,4,4,3,2,5,3,34
2024-03-29 02:20:00,3,2,2,0,0,9,5,2,2,2,3,1,2,2,35
2024-03-29 02:30:00,2,10,6,0,0,5,7,1,4,3,9,1,8,2,58
2024-03-29 02:40:00,2,1,0,0,0,2,0,0,4,1,6,4,3,7,30
2024-03-29 02:50:00,1,5,2,0,0,5,1,0,3,1,5,1,7,2,33
2024-03-29 03:00:00,0,2,1,0,0,5,1,1,4,1,1,2,1,3,22
2024-03-29 03:10:00,2,2,2,0,0,4,1,1,8,2,0,0,0,0,22
2024-03-29 03:20:00,2,4,3,0,0,5,2,2,3,0,5,2,5,0,33
2024-03-29 03:30:00,5,4,3,0,0,2,4,0,0,2,6,3,2,2,33
2024-03-29 03:40:00,0,3,1,0,0,0,1,0,10,1,3,1,2,0,22
2024-03-29 03:50:00,4,3,3,0,0,1,4,1,5,0,1,1,0,2,25
2024-03-29 04:00:00,0,1,1,0,0,0,0,0,9,4,2,2,2,6,27
2024-03-29 04:10:00,3,2,2,0,0,4,2,3,3,1,2,4,0,3,29
2024-03-29 04:20:00,1,3,3,0,0,0,2,0,4,2,2,4,0,8,29
2024-03-29 04:30:00,3,1,0,0,0,1,1,4,4,1,3,1,1,3,23
2024-03-29 04:40:00,2,1,0,0,0,0,1,3,4,0,0,4,0,6,21
2024-03-29 04:50:00,1,0,0,0,0,2,1,2,8,0,1,1,1,1,18
2024-03-29 05:00:00,3,0,0,0,0,5,1,3,3,3,7,5,10,7,47
2024-03-29 05:10:00,0,2,2,0,0,8,2,2,10,6,6,8,5,6,57
2024-03-29 05:20:00,2,2,3,0,0,13,2,2,7,11,7,4,8,1,62
2024-03-29 05:30:00,4,2,1,0,0,20,2,3,5,8,4,9,8,3,69
2024-03-29 05:40:00,3,7,5,0,0,16,4,7,6,5,6,4,4,4,71
2024-03-29 05:50:00,2,5,4,0,0,4,2,3,4,1,8,5,10,8,56
2024-03-29 06:00:00,7,6,5,0,0,1,2,4,12,2,11,6,12,3,71
2024-03-29 06:10:00,3,6,3,0,0,10,6,6,10,4,22,18,18,9,115
2024-03-29 06:20:00,5,10,6,0,0,8,5,4,3,2,17,10,12,5,87
2024-03-29 06:30:00,4,5,4,0,0,7,2,1,6,2,11,4,9,3,58
2024-03-29 06:40:00,2,5,3,0,0,5,4,6,7,4,9,3,8,1,57
2024-03-29 06:50:00,1,8,6,0,0,7,1,1,8,2,7,3,7,3,54
2024-03-29 07:00:00,4,2,2,0,0,8,5,7,8,2,12,2,7,2,61
2024-03-29 07:10:00,2,0,0,0,0,4,3,2,3,3,6,4,4,3,34
2024-03-29 07:20:00,1,5,5,0,0,4,5,6,4,0,9,1,7,0,47
2024-03-29 07:30:00,1,3,2,0,0,6,3,4,10,6,1,5,1,4,46
2024-03-29 07:40:00,4,4,0,0,0,8,2,6,8,2,5,2,4,2,47
2024-03-29 07:50:00,1,4,4,0,0,10,3,3,5,1,11,0,8,0,50
2024-03-29 08:00:00,1,4,2,0,0,9,3,4,9,1,3,4,4,4,48
2024-03-29 08:10:00,5,3,0,0,0,11,2,5,7,3,11,9,7,2,65
2024-03-29 08:20:00,3,4,2,0,0,7,5,8,10,0,7,3,5,2,56
2024-03-29 08:30:00,5,8,8,0,0,15,7,9,12,4,12,4,12,5,101
2024-03-29 08:40:00,10,10,6,0,0,13,5,5,4,2,10,10,9,8,92
2024-03-29 08:50:00,11,3,10,0,0,10,9,9,12,3,13,1,11,1,93
2024-03-29 09:00:00,6,9,7,0,0,22,7,9,10,7,12,9,8,8,114
2024-03-29 09:10:00,12,15,12,0,0,10,5,10,14,6,13,6,7,5,115
2024-03-29 09:20:00,7,14,10,0,0,11,4,8,17,4,12,7,12,5,111
2024-03-29 09:30:00,6,16,10,0,0,15,9,10,13,10,19,7,17,7,139
2024-03-29 09:40:00,11,11,11,0,0,16,10,8,13,5,26,11,19,9,150
2024-03-29 09:50:00,12,12,5,0,0,25,6,14,17,11,19,5,13,4,143
2024-03-29 10:00:00,12,21,20,0,0,27,8,18,16,5,17,7,16,7,174
2024-03-29 10:10:00,12,19,11,0,0,24,11,11,20,9,27,9,16,6,175
2024-03-29 10:20:00,13,15,11,0,0,25,5,7,14,10,17,5,21,7,150
2024-03-29 10:30:00,17,21,14,0,0,20,6,16,17,4,17,4,12,4,152
2024-03-29 10:40:00,20,18,11,0,0,24,6,10,9,11,15,4,13,5,146
2024-03-29 10:50:00,13,21,10,0,0,19,8,13,17,5,15,3,12,3,139
2024-03-29 11:00:00,13,19,12,0,0,32,11,13,25,13,23,7,24,7,199
2024-03-29 11:10:00,7,23,23,0,0,29,13,17,24,9,28,8,21,10,212
2024-03-29 11:20:00,16,23,12,0,0,21,9,15,28,7,19,17,24,10,201
2024-03-29 11:30:00,18,19,13,0,0,32,13,11,23,6,19,7,24,7,192
2024-03-29 11:40:00,14,14,13,0,0,23,7,18,18,11,19,9,23,8,177
2024-03-29 11:50:00,14,28,20,0,0,42,8,21,25,9,27,14,33,11,252
2024-03-29 12:00:00,21,23,11,0,0,32,6,12,26,10,25,14,27,12,219
2024-03-29 12:10:00,27,30,13,0,0,24,10,13,24,6,21,14,19,9,210
2024-03-29 12:20:00,17,21,11,0,0,55,9,8,20,14,33,11,33,12,244
2024-03-29 12:30:00,13,18,12,0,0,41,10,18,34,16,26,11,19,10,228
2024-03-29 12:40:00,20,30,16,0,0,35,9,17,25,16,29,17,33,13,260
2024-03-29 12:50:00,19,26,18,0,0,42,10,14,18,11,32,13,32,14,249
2024-03-29 13:00:00,21,23,13,0,0,37,9,17,16,12,27,18,28,9,230
2024-03-29 13:10:00,19,27,16,0,0,33,7,12,21,7,25,23,30,15,235
2024-03-29 13:20:00,18,23,32,0,0,37,9,18,21,6,31,26,38,14,273
2024-03-29 13:30:00,16,31,16,0,0,41,9,19,30,19,20,26,44,12,283
2024-03-29 13:40:00,22,30,16,0,0,44,6,19,24,16,25,16,19,17,254
2024-03-29 13:50:00,21,23,9,0,0,51,10,7,15,12,26,18,21,14,227
2024-03-29 14:00:00,25,25,13,0,0,33,8,15,21,11,24,16,26,9,226
2024-03-29 14:10:00,26,30,19,0,0,42,6,16,21,5,22,20,45,11,263
2024-03-29 14:20:00,26,24,15,0,0,49,13,12,16,7,27,16,34,10,249
2024-03-29 14:30:00,34,37,11,0,0,50,12,14,17,5,31,11,32,13,267
2024-03-29 14:40:00,25,34,15,0,0,44,6,25,27,8,16,7,33,5,245
2024-03-29 14:50:00,30,43,19,0,0,40,7,12,19,12,19,12,18,14,245
2024-03-29 15:00:00,20,30,16,0,0,39,7,15,18,6,27,10,29,12,229
2024-03-29 15:10:00,17,29,13,0,0,45,11,13,28,15,27,16,19,8,241
2024-03-29 15:20:00,17,23,9,0,0,42,6,10,23,7,25,17,18,10,207
2024-03-29 15:30:00,12,24,13,0,0,33,7,13,21,7,21,10,18,7,186
2024-03-29 15:40:00,18,28,16,0,0,25,11,14,32,10,23,13,25,9,224
2024-03-29 15:50:00,17,30,12,0,0,40,9,13,25,15,20,21,26,10,238
2024-03-29 16:00:00,17,26,14,0,0,21,13,12,18,5,33,11,34,9,213
2024-03-29 16:10:00,21,26,16,0,0,35,11,20,29,5,33,14,32,10,252
2024-03-29 16:20:00,15,40,13,0,0,31,8,18,20,8,29,14,24,24,244
2024-03-29 16:30:00,18,29,16,0,0,35,13,12,20,16,41,10,32,10,252
2024-03-29 16:40:00,9,22,14,0,0,44,11,14,22,9,30,16,38,10,239
2024-03-29 16:50:00,21,33,13,0,0,34,11,14,20,14,37,19,25,14,255
2024-03-29 17:00:00,18,25,13,0,0,33,10,16,21,16,28,15,33,10,238
2024-03-29 17:10:00,12,28,15,0,0,46,15,21,31,15,29,10,22,6,250
2024-03-29 17:20:00,26,26,8,0,0,39,11,10,29,15,28,16,21,12,241
2024-03-29 17:30:00,26,33,17,0,0,32,9,16,26,14,30,15,26,10,254
2024-03-29 17:40:00,22,24,15,0,0,46,13,21,22,14,36,19,21,8,261
2024-03-29 17:50:00,22,34,18,0,0,36,9,20,19,13,20,16,20,10,237
2024-03-29 18:00:00,15,28,15,0,0,33,8,12,13,11,25,19,29,11,219
2024-03-29 18:10:00,27,39,18,0,0,34,13,13,25,10,24,9,25,6,243
2024-03-29 18:20:00,22,34,15,0,0,43,13,14,25,9,28,14,32,11,260
2024-03-29 18:30:00,16,32,19,0,0,32,14,17,28,12,35,11,30,7,253
2024-03-29 18:40:00,23,22,8,0,0,35,6,16,28,11,22,12,32,9,224
2024-03-29 18:50:00,17,25,16,0,0,39,7,16,18,18,24,20,18,13,231
2024-03-29 19:00:00,12,32,23,0,0,24,11,6,20,10,25,11,28,5,207
2024-03-29 19:10:00,12,12,10,0,0,28,9,18,21,8,26,25,22,9,200
2024-03-29 19:20:00,16,17,7,0,0,36,9,10,18,11,24,21,16,10,195
2024-03-29 19:30:00,15,21,12,0,0,32,7,14,13,8,22,16,15,9,184
2024-03-29 19:40:00,14,21,13,0,0,28,8,12,13,8,20,6,13,6,162
2024-03-29 19:50:00,12,26,24,0,0,33,9,9,12,3,28,23,23,18,220
2024-03-29 20:00:00,14,19,12,0,0,32,10,11,11,6,20,11,15,9,170
2024-03-29 20:10:00,11,19,15,0,0,25,13,17,19,16,22,10,25,12,204
2024-03-29 20:20:00,9,25,15,0,0,26,9,14,16,9,25,12,11,11,182
2024-03-29 20:30:00,12,17,13,0,0,25,13,8,15,3,15,10,11,7,149
2024-03-29 20:40:00,16,18,10,0,0,22,6,13,20,6,17,5,14,5,152
2024-03-29 20:50:00,15,17,7,0,0,20,7,8,18,7,18,9,17,9,152
2024-03-29 21:00:00,13,17,16,0,0,33,9,6,15,8,17,14,12,15,175
2024-03-29 21:10:00,11,22,15,0,0,28,14,7,17,3,21,7,19,4,168
2024-03-29 21:20:00,13,24,15,0,0,30,9,12,17,6,23,11,21,6,187
2024-03-29 21:30:00,13,16,9,0,0,22,11,11,19,10,28,16,23,10,188
2024-03-29 21:40:00,10,18,12,0,0,23,9,7,15,8,15,1,10,3,131
2024-03-29 21:50:00,19,18,13,0,0,27,10,7,13,9,17,7,18,5,163
2024-03-29 22:00:00,13,19,20,0,0,32,7,8,13,6,28,28,23,6,203
2024-03-29 22:10:00,8,7,5,0,0,32,8,7,9,4,22,10,21,4,137
2024-03-29 22:20:00,13,20,13,0,0,21,8,12,8,2,20,14,17,14,162
2024-03-29 22:30:00,8,18,14,0,0,15,7,7,9,3,13,10,15,13,132
2024-03-29 22:40:00,17,28,17,0,0,16,12,9,9,4,11,10,10,8,151
2024-03-29 22:50:00,11,20,12,0,0,14,8,6,15,7,11,4,16,2,126
2024-03-29 23:00:00,12,23,14,0,0,10,7,10,10,4,10,5,13,4,122
2024-03-29 23:10:00,5,10,10,0,0,16,11,3,9,2,13,4,10,6,99
2024-03-29 23:20:00,9,15,9,0,0,15,9,2,4,3,9,3,9,1,88
2024-03-29 23:30:00,7,17,9,0,0,10,9,6,10,4,8,6,9,3,98
2024-03-29 23:40:00,5,10,7,0,0,19,5,3,5,3,12,1,10,2,82
2024-03-29 23:50:00,5,13,9,0,0,9,4,6,4,5,8,5,7,4,79
2024-03-30 00:00:00,13,10,8,0,0,11,11,5,2,4,10,1,10,0,85
2024-03-30 00:10:00,4,8,4,0,0,16,2,4,4,5,5,5,4,3,64
2024-03-30 00:20:00,2,9,5,0,0,9,7,5,7,2,14,2,11,2,75
2024-03-30 00:30:00,5,10,6,0,0,4,4,2,5,3,8,0,9,0,56
2024-03-30 00:40:00,6,15,11,0,0,6,5,0,4,5,10,4,8,2,76
2024-03-30 00:50:00,6,2,6,0,0,9,2,2,6,3,6,3,7,0,52
2024-03-30 01:00:00,4,7,7,0,0,10,6,5,6,0,12,5,6,3,71
2024-03-30 01:10:00,5,9,6,0,0,5,8,2,6,2,6,0,6,0,55
2024-03-30 01:20:00,2,5,7,0,0,8,5,0,2,3,2,2,2,2,40
2024-03-30 01:30:00,2,7,3,0,0,4,4,1,2,1,4,4,3,2,37
2024-03-30 01:40:00,4,2,1,0,0,7,2,2,7,3,1,1,0,1,31
2024-03-30 01:50:00,2,4,2,0,0,3,3,1,5,5,4,2,5,2,38
2024-03-30 02:00:00,2,8,4,0,0,1,4,3,3,1,2,1,2,1,32
2024-03-30 02:10:00,1,5,3,0,0,2,2,2,4,4,4,2,2,1,32
2024-03-30 02:20:00,1,1,0,0,0,3,1,1,3,1,3,1,2,1,18
2024-03-30 02:30:00,2,6,2,0,0,5,3,1,1,2,3,2,3,0,30
2024-03-30 02:40:00,3,2,1,0,0,8,3,2,4,3,6,2,9,0,43
2024-03-30 02:50:00,2,5,4,0,0,6,4,1,2,0,3,5,3,5,40
2024-03-30 03:00:00,4,3,2,0,0,6,4,4,6,1,2,4,3,2,41
2024-03-30 03:10:00,2,3,1,0,0,3,2,4,2,1,3,0,4,0,25
2024-03-30 03:20:00,0,1,1,0,0,3,2,1,1,0,4,2,5,1,21
2024-03-30 03:30:00,1,3,3,0,0,2,3,0,2,1,3,1,3,1,23
2024-03-30 03:40:00,0,3,3,0,0,2,2,1,6,0,2,1,2,2,24
2024-03-30 03:50:00,0,1,1,0,0,1,3,1,2,0,5,2,2,2,20
2024-03-30 04:00:00,1,2,2,0,0,4,0,1,6,0,2,2,1,0,21
2024-03-30 04:10:00,4,1,2,0,0,3,4,3,3,2,8,4,8,1,43
2024-03-30 04:20:00,4,1,1,0,0,1,2,4,4,1,2,4,1,3,28
2024-03-30 04:30:00,1,2,1,0,0,2,0,0,1,3,3,8,3,8,32
2024-03-30 04:40:00,4,4,0,0,0,6,3,4,5,4,7,6,6,5,54
2024-03-30 04:50:00,4,1,1,0,0,8,2,5,8,3,3,5,3,7,50
2024-03-30 05:00:00,2,2,0,0,0,4,3,8,9,4,7,1,6,4,50
2024-03-30 05:10:00,2,2,1,0,0,8,2,5,8,7,10,5,7,2,59
2024-03-30 05:20:00,3,5,3,0,0,13,5,7,9,8,6,4,11,2,76
2024-03-30 05:30:00,5,2,1,0,0,14,2,6,5,2,14,11,9,5,76
2024-03-30 05:40:00,5,8,5,0,0,17,3,4,11,2,12,5,9,3,84
2024-03-30 05:50:00,7,5,3,0,0,7,5,2,6,6,9,7,5,6,68
2024-03-30 06:00:00,5,2,2,0,0,5,1,5,7,4,12,12,10,6,71
2024-03-30 06:10:00,6,8,4,0,0,6,6,11,11,3,22,15,12,4,108
2024-03-30 06:20:00,5,7,4,0,0,10,3,6,8,3,12,7,8,4,77
2024-03-30 06:30:00,5,9,5,0,0,5,5,3,8,3,18,7,15,4,87
2024-03-30 06:40:00,7,9,6,0,0,15,5,4,6,4,7,4,3,2,72
2024-03-30 06:50:00,11,6,2,0,0,15,4,6,8,8,9,5,10,4,88
2024-03-30 07:00:00,11,6,4,0,0,21,3,7,13,10,6,4,5,4,94
2024-03-30 07:10:00,3,8,5,0,0,14,4,8,11,8,17,7,13,5,103
2024-03-30 07:20:00,9,5,5,0,0,18,6,7,10,10,22,3,17,2,114
2024-03-30 07:30:00,10,6,6,0,0,18,7,11,11,13,31,6,24,8,151
2024-03-30 07:40:00,9,12,10,0,0,20,7,13,18,6,23,4,17,5,144
2024-03-30 07:50:00,9,15,7,0,0,18,6,10,15,7,28,10,31,11,167
2024-03-30 08:00:00,7,9,5,0,0,27,3,11,12,11,38,9,28,10,170
2024-03-30 08:10:00,8,13,9,0,0,35,7,18,18,14,29,13,19,9,192
2024-03-30 08:20:00,9,14,10,0,0,27,15,10,9,9,31,7,27,6,174
2024-03-30 08:30:00,14,7,8,0,0,33,9,24,14,11,30,8,33,6,197
2024-03-30 08:40:00,12,18,14,0,0,47,7,27,15,13,35,14,35,12,249
2024-03-30 08:50:00,12,23,11,0,0,35,14,24,27,20,30,10,35,8,249
2024-03-30 09:00:00,24,17,8,0,0,54,11,14,27,16,29,22,35,12,269
2024-03-30 09:10:00,14,20,11,0,0,56,11,31,31,15,35,15,31,10,280
2024-03-30 09:20:00,13,20,12,0,0,52,12,21,22,21,36,13,42,9,273
2024-03-30 09:30:00,25,34,21,0,0,41,12,27,25,13,30,21,44,11,304
2024-03-30 09:40:00,23,37,13,0,0,51,14,24,32,22,15,16,59,7,313
2024-03-30 09:50:00,20,31,12,0,0,59,9,35,38,25,28,21,55,12,345
2024-03-30 10:00:00,23,26,12,0,0,44,8,34,38,31,2,17,62,10,307
2024-03-30 10:10:00,19,26,12,0,0,60,16,24,22,18,26,21,60,6,310
2024-03-30 10:20:00,19,30,15,0,0,68,14,26,26,14,32,23,52,14,333
2024-03-30 10:30:00,20,34,11,0,0,70,6,23,32,18,19,23,55,17,328
2024-03-30 10:40:00,19,31,16,0,0,58,13,35,42,27,15,22,58,10,346
2024-03-30 10:50:00,29,29,11,0,0,72,15,41,34,20,37,17,47,9,361
2024-03-30 11:00:00,17,34,12,0,0,80,11,34,45,18,35,22,48,10,366
2024-03-30 11:10:00,19,26,9,0,0,71,17,24,23,14,21,22,57,7,310
2024-03-30 11:20:00,23,24,13,0,0,71,13,34,30,23,24,21,50,10,336
2024-03-30 11:30:00,19,30,18,0,0,75,13,29,26,19,28,11,53,11,332
2024-03-30 11:40:00,32,29,15,0,0,70,13,22,28,17,24,17,54,11,332
2024-03-30 11:50:00,33,32,13,0,0,76,11,31,31,24,26,23,61,17,378
2024-03-30 12:00:00,36,42,13,0,0,68,14,29,29,24,21,20,41,7,344
2024-03-30 12:10:00,29,40,17,0,0,87,12,27,27,24,34,23,51,10,381
2024-03-30 12:20:00,25,34,18,0,0,57,12,26,26,17,33,17,58,7,330
2024-03-30 12:30:00,34,31,15,0,0,71,12,35,44,29,15,35,63,8,392
2024-03-30 12:40:00,31,40,18,0,0,67,17,31,28,19,24,20,52,14,361
2024-03-30 12:50:00,31,33,17,0,0,62,13,33,26,25,29,25,49,14,357
2024-03-30 13:00:00,22,30,24,0,0,81,10,31,29,19,18,21,61,12,358
2024-03-30 13:10:00,26,28,15,0,0,62,17,32,26,24,31,25,44,15,345
2024-03-30 13:20:00,29,38,14,0,0,78,17,38,30,23,11,23,55,13,369
2024-03-30 13:30:00,24,34,13,0,0,78,13,26,30,23,29,19,44,11,344
2024-03-30 13:40:00,30,38,12,0,0,62,8,43,35,23,17,21,60,13,362
2024-03-30 13:50:00,18,30,16,0,0,62,14,24,21,17,19,16,52,9,298
2024-03-30 14:00:00,28,45,19,0,0,71,14,24,22,21,22,23,57,7,353
2024-03-30 14:10:00,34,42,17,0,0,59,13,27,30,16,3,20,56,8,325
2024-03-30 14:20:00,26,45,19,0,0,67,13,30,27,18,33,21,43,6,348
2024-03-30 14:30:00,33,37,17,0,0,84,14,32,18,17,17,18,60,5,352
2024-03-30 14:40:00,34,45,12,0,0,65,13,29,30,21,24,15,46,10,344
2024-03-30 14:50:00,32,47,18,0,0,66,20,27,22,18,27,25,58,13,373
2024-03-30 15:00:00,37,38,18,0,0,81,23,26,29,16,40,19,41,13,381
2024-03-30 15:10:00,21,30,13,0,0,72,12,26,37,22,23,18,55,13,342
2024-03-30 15:20:00,31,34,26,0,0,52,19,27,23,10,37,19,49,16,343
2024-03-30 15:30:00,23,41,20,0,0,78,16,28,27,21,32,10,54,9,359
2024-03-30 15:40:00,25,32,13,0,0,79,15,33,28,30,27,15,36,6,339
2024-03-30 15:50:00,31,43,21,0,0,63,13,25,21,16,30,12,49,10,334
2024-03-30 16:00:00,30,36,18,0,0,75,16,26,29,18,36,20,34,18,356
2024-03-30 16:10:00,18,32,16,0,0,67,13,17,27,18,27,15,39,9,298
2024-03-30 16:20:00,20,30,13,0,0,63,14,26,29,11,30,28,40,12,316
2024-03-30 16:30:00,30,34,10,0,0,80,8,30,23,15,33,25,39,10,337
2024-03-30 16:40:00,22,34,18,0,0,64,12,22,33,21,36,17,44,10,333
2024-03-30 16:50:00,28,34,17,0,0,66,16,25,28,13,27,16,50,10,330
2024-03-30 17:00:00,25,30,16,0,0,62,13,31,33,22,22,19,50,14,337
2024-03-30 17:10:00,34,45,13,0,0,63,12,25,22,16,28,22,51,9,340
2024-03-30 17:20:00,33,41,15,0,0,53,13,23,25,20,34,18,31,9,315
2024-03-30 17:30:00,28,28,15,0,0,63,12,18,26,13,15,14,47,4,283
2024-03-30 17:40:00,34,46,17,0,0,73,13,24,25,22,32,22,30,15,353
2024-03-30 17:50:00,29,39,20,0,0,54,11,24,28,19,30,19,39,13,325
2024-03-30 18:00:00,25,38,10,0,0,54,17,19,28,19,27,18,47,10,312
2024-03-30 18:10:00,35,31,8,0,0,50,17,19,25,21,29,14,33,13,295
2024-03-30 18:20:00,28,39,13,0,0,58,14,18,22,16,22,24,41,14,309
2024-03-30 18:30:00,33,35,16,0,0,57,11,20,26,19,22,12,35,12,298
2024-03-30 18:40:00,26,42,20,0,0,58,17,27,29,20,34,16,35,9,333
2024-03-30 18:50:00,28,42,16,0,0,66,13,20,23,11,19,30,47,13,328
2024-03-30 19:00:00,26,48,20,0,0,57,11,17,15,11,28,13,43,12,301
2024-03-30 19:10:00,24,26,20,0,0,38,10,16,22,16,28,25,28,13,266
2024-03-30 19:20:00,24,29,16,0,0,35,12,11,21,9,25,19,21,15,237
2024-03-30 19:30:00,17,28,19,0,0,37,8,18,17,9,33,14,26,15,241
2024-03-30 19:40:00,17,18,12,0,0,42,10,13,23,16,26,15,22,20,234
2024-03-30 19:50:00,20,22,22,0,0,49,11,16,23,12,22,23,17,19,256
2024-03-30 20:00:00,14,23,23,0,0,40,8,13,30,13,26,26,37,15,268
2024-03-30 20:10:00,24,27,16,0,0,43,9,13,40,6,30,17,23,19,267
2024-03-30 20:20:00,19,17,20,0,0,32,11,10,17,9,30,18,22,17,222
2024-03-30 20:30:00,14,15,16,0,0,51,9,8,14,11,28,19,27,19,231
2024-03-30 20:40:00,18,26,14,0,0,36,9,9,19,10,26,10,26,7,210
2024-03-30 20:50:00,13,16,10,0,0,38,5,13,9,11,23,11,21,14,184
2024-03-30 21:00:00,12,19,19,0,0,39,13,6,13,7,26,11,24,12,201
2024-03-30 21:10:00,11,19,16,0,0,43,5,8,16,5,24,13,10,13,183
2024-03-30 21:20:00,14,20,15,0,0,39,11,10,18,7,16,10,10,10,180
2024-03-30 21:30:00,13,19,18,0,0,28,11,8,15,11,28,22,27,15,215
2024-03-30 21:40:00,12,16,13,0,0,27,5,7,15,6,31,19,34,7,192
2024-03-30 21:50:00,8,15,14,0,0,27,10,3,14,7,23,9,15,11,156
2024-03-30 22:00:00,14,28,21,0,0,25,5,8,14,7,16,9,20,7,174
2024-03-30 22:10:00,11,7,10,0,0,20,14,9,17,5,19,11,21,10,154
2024-03-30 22:20:00,11,15,12,0,0,16,11,8,9,5,21,15,19,16,158
2024-03-30 22:30:00,10,16,12,0,0,25,7,5,13,6,14,6,13,10,137
2024-03-30 22:40:00,16,20,16,0,0,30,18,4,11,9,18,9,11,11,173
2024-03-30 22:50:00,12,10,13,0,0,16,7,4,8,5,27,7,17,7,133
2024-03-30 23:00:00,13,19,10,0,0,19,10,10,18,6,12,8,9,6,140
