datetime,D11Z,V111Z,D12Z,V121Z,D21Z,V211Z,D23Z,D22Z,V221Z,D31Z,V311Z,D32Z,V321Z,D41Z,V411Z,D43Z,D42Z,V421Z,D44Z,Total
2024-03-02 19:20:00,17,20,47,18,2,12,23,0,2,53,5,23,9,20,28,23,22,21,27,372
2024-03-02 19:30:00,13,9,37,17,6,19,24,0,6,35,5,25,6,21,26,18,10,11,12,300
2024-03-02 19:40:00,17,17,34,12,4,18,26,0,12,37,4,17,6,34,28,23,16,16,22,343
2024-03-02 19:50:00,23,35,32,15,5,15,24,0,11,21,5,18,5,23,28,27,18,21,15,341
2024-03-02 20:00:00,15,20,32,19,2,10,15,0,4,36,3,25,5,16,18,16,13,14,18,281
2024-03-02 20:10:00,17,10,33,16,3,15,23,0,4,35,3,26,8,16,16,15,10,13,14,277
2024-03-02 20:20:00,12,11,28,13,2,12,22,0,13,24,1,21,6,19,26,23,13,21,27,294
2024-03-02 20:30:00,12,11,21,14,4,13,14,0,8,26,1,21,5,17,21,21,11,12,10,242
2024-03-02 20:40:00,9,12,21,8,4,11,10,0,6,32,0,18,10,20,19,24,9,10,7,230
2024-03-02 20:50:00,11,13,23,16,1,14,14,0,8,42,2,22,5,16,22,23,16,16,13,277
2024-03-02 21:00:00,8,10,34,14,3,12,7,0,4,27,0,25,9,13,17,12,17,17,11,240
2024-03-02 21:10:00,7,11,24,14,2,9,5,0,11,35,3,21,3,11,19,17,10,15,20,237
2024-03-02 21:20:00,15,21,35,10,2,13,16,0,10,28,4,29,7,18,19,23,15,17,10,292
2024-03-02 21:30:00,8,13,15,9,3,8,9,0,5,24,3,23,5,16,18,26,6,11,6,208
2024-03-02 21:40:00,10,13,22,18,3,8,14,0,8,13,2,13,5,18,16,17,8,11,9,208
2024-03-02 21:50:00,15,18,20,16,4,10,10,0,3,23,1,19,5,9,11,12,6,7,5,194
2024-03-02 22:00:00,5,5,18,14,8,5,12,0,3,26,5,25,5,12,14,20,10,15,9,211
2024-03-02 22:10:00,11,13,30,16,4,11,14,0,4,21,1,19,2,16,21,26,14,12,11,246
2024-03-02 22:20:00,10,9,21,12,1,10,12,0,3,26,0,24,6,20,27,21,11,19,14,246
2024-03-02 22:30:00,5,7,19,11,1,6,6,0,4,18,1,20,0,18,16,14,13,18,19,196
2024-03-02 22:40:00,7,8,25,13,1,10,9,0,4,17,1,17,2,11,13,14,11,7,8,178
2024-03-02 22:50:00,9,17,27,13,1,10,8,0,2,15,3,15,4,16,18,17,12,12,10,209
2024-03-02 23:00:00,10,8,17,13,1,15,19,0,11,24,2,13,6,19,19,13,8,8,9,215
2024-03-02 23:10:00,6,8,12,10,1,5,6,0,3,17,1,19,3,14,14,21,9,12,7,168
2024-03-02 23:20:00,6,11,18,9,4,7,7,0,4,18,2,19,5,15,16,19,7,8,12,187
2024-03-02 23:30:00,7,10,18,8,2,7,8,0,2,10,0,12,7,7,9,13,9,10,9,148
2024-03-02 23:40:00,11,10,19,10,1,7,11,0,4,15,1,15,2,9,17,19,15,16,16,198
2024-03-02 23:50:00,8,13,18,16,0,8,8,0,5,12,1,10,3,8,10,12,9,6,8,155
2024-03-03 00:00:00,6,5,16,7,3,4,5,0,4,11,2,13,0,4,5,6,4,4,4,103
2024-03-03 00:10:00,8,9,19,7,0,4,5,0,4,14,0,13,1,7,8,7,9,7,8,130
2024-03-03 00:20:00,7,9,10,5,1,3,6,0,4,11,0,12,4,7,10,10,6,8,11,124
2024-03-03 00:30:00,6,5,11,8,2,5,8,0,8,11,1,14,3,5,8,7,3,3,3,111
2024-03-03 00:40:00,6,5,17,13,3,4,7,0,0,6,3,5,1,9,12,11,10,7,7,126
2024-03-03 00:50:00,6,7,15,8,1,3,6,0,6,11,0,12,8,9,10,10,4,3,5,124
2024-03-03 01:00:00,6,8,6,5,0,5,8,0,3,10,0,14,5,12,13,16,10,12,9,142
2024-03-03 01:10:00,5,7,9,6,2,6,6,0,2,10,0,10,0,4,8,8,9,7,6,105
2024-03-03 01:20:00,0,1,5,4,0,2,4,0,2,9,0,8,0,13,12,12,6,6,8,92
2024-03-03 01:30:00,3,4,13,6,0,6,6,0,3,8,1,10,2,14,15,15,4,3,1,114
2024-03-03 01:40:00,3,6,10,3,0,4,3,0,1,11,0,12,1,7,8,12,7,8,4,100
2024-03-03 01:50:00,5,7,8,3,0,4,5,0,2,8,0,6,2,2,5,5,4,5,5,76
2024-03-03 02:00:00,4,6,7,2,1,0,2,0,2,9,0,7,1,5,6,6,6,4,2,70
2024-03-03 02:10:00,3,5,4,5,0,1,1,0,0,7,1,8,0,7,7,12,2,2,3,68
2024-03-03 02:20:00,4,4,6,6,0,1,3,0,1,5,0,5,0,5,5,5,4,5,5,64
2024-03-03 02:30:00,4,5,9,5,0,1,1,0,0,10,1,11,1,7,9,13,5,7,8,97
2024-03-03 02:40:00,1,1,6,4,1,2,4,0,1,4,2,4,2,6,6,6,1,1,2,54
2024-03-03 02:50:00,3,5,4,2,1,4,8,0,4,5,0,5,2,3,8,6,6,9,7,82
2024-03-03 03:00:00,7,7,5,5,0,0,0,0,0,4,0,5,0,0,3,4,4,4,5,53
2024-03-03 03:10:00,0,0,7,4,0,2,2,0,0,3,0,4,1,3,4,3,3,3,4,43
2024-03-03 03:20:00,2,2,11,9,0,2,2,0,1,5,0,5,0,1,4,4,4,4,5,61
2024-03-03 03:30:00,4,5,2,0,0,0,0,0,0,5,0,5,0,1,2,4,4,4,4,40
2024-03-03 03:40:00,0,0,4,3,0,0,0,0,0,3,1,3,1,0,3,3,4,4,6,35
2024-03-03 03:50:00,1,1,6,3,0,1,1,0,4,1,0,1,0,2,4,4,1,2,2,34
2024-03-03 04:00:00,3,5,5,4,0,1,3,0,5,5,0,4,0,1,0,1,1,1,1,40
2024-03-03 04:10:00,3,4,2,3,0,2,3,0,5,6,0,5,0,3,4,5,4,4,2,55
2024-03-03 04:20:00,0,0,3,2,0,1,1,0,0,3,0,3,1,2,2,2,2,1,0,23
2024-03-03 04:30:00,0,0,4,2,0,1,1,0,0,3,0,3,0,2,4,4,2,2,3,31
2024-03-03 04:40:00,0,0,2,3,0,0,0,0,0,5,0,5,0,2,3,3,1,1,1,26
2024-03-03 04:50:00,1,1,9,5,0,1,1,0,0,4,1,4,0,5,5,6,3,3,2,51
2024-03-03 05:00:00,0,0,4,3,0,2,1,0,1,6,0,6,0,3,5,10,4,4,6,55
2024-03-03 05:10:00,5,4,3,2,0,1,1,0,1,6,0,6,1,0,0,0,0,1,1,32
2024-03-03 05:20:00,1,1,9,4,0,3,3,0,0,4,0,4,0,2,2,2,1,0,0,36
2024-03-03 05:30:00,4,6,10,6,0,3,3,0,3,7,0,7,0,7,4,5,3,2,1,71
2024-03-03 05:40:00,2,2,4,4,0,2,4,0,2,4,0,5,0,6,7,5,0,0,0,47
2024-03-03 05:50:00,2,3,4,2,0,0,1,0,2,3,0,3,0,1,7,6,3,2,4,43
2024-03-03 06:00:00,0,0,7,5,0,1,2,0,2,0,0,3,0,5,6,4,3,2,3,43
2024-03-03 06:10:00,3,5,5,2,0,2,2,0,0,5,0,5,0,4,4,5,7,5,4,58
2024-03-03 06:20:00,3,4,2,3,0,1,1,0,2,3,0,3,3,2,3,3,1,2,1,37
2024-03-03 06:30:00,3,4,7,2,0,9,10,0,6,2,0,4,0,2,4,4,5,5,2,69
2024-03-03 06:40:00,1,1,2,2,0,6,6,0,0,6,0,5,0,2,3,3,1,1,2,41
2024-03-03 06:50:00,1,2,2,0,0,1,0,0,1,5,0,8,1,3,4,5,3,2,3,41
2024-03-03 07:00:00,3,2,4,2,0,4,7,0,2,1,0,1,0,1,2,3,3,2,1,38
2024-03-03 07:10:00,0,0,6,5,0,2,2,0,0,4,0,4,0,2,4,3,3,3,2,40
2024-03-03 07:20:00,0,0,6,5,0,2,2,0,1,2,0,2,0,9,8,8,3,4,3,55
2024-03-03 07:30:00,1,1,2,2,1,2,4,0,1,8,0,9,2,4,4,4,1,1,1,48
2024-03-03 07:40:00,4,3,9,8,1,4,3,0,0,4,1,4,1,1,1,1,5,3,2,55
2024-03-03 07:50:00,1,1,10,7,0,5,5,0,2,16,0,13,0,5,6,5,2,2,2,82
2024-03-03 08:00:00,2,2,9,7,0,6,8,0,2,13,0,14,1,2,2,1,3,1,1,74
2024-03-03 08:10:00,4,4,6,6,0,13,15,0,0,11,0,20,0,4,6,4,3,3,3,102
2024-03-03 08:20:00,2,2,8,8,0,3,3,0,2,7,2,9,3,3,4,3,2,2,1,64
2024-03-03 08:30:00,4,5,15,13,0,7,6,0,3,14,2,13,0,6,6,7,6,5,3,115
2024-03-03 08:40:00,6,5,12,14,0,11,8,0,1,13,1,12,2,5,6,4,5,3,3,111
2024-03-03 08:50:00,3,3,12,7,2,8,13,0,2,21,2,22,3,6,7,7,3,3,4,128
2024-03-03 09:00:00,3,5,16,11,1,10,13,0,2,15,2,8,2,4,4,3,7,4,3,113
2024-03-03 09:10:00,13,16,25,21,1,16,14,0,2,16,4,12,2,8,9,10,3,4,2,178
2024-03-03 09:20:00,8,11,23,19,2,11,13,0,4,22,0,17,4,11,14,12,3,7,7,188
2024-03-03 09:30:00,7,6,26,23,4,9,11,0,8,27,2,20,4,10,12,10,4,5,5,193
2024-03-03 09:40:00,16,15,23,20,3,21,20,0,2,36,4,19,4,30,32,21,7,17,7,297
2024-03-03 09:50:00,8,5,27,23,3,15,25,0,6,36,3,18,8,20,21,18,8,12,7,263
2024-03-03 10:00:00,13,14,26,18,3,15,16,0,3,33,3,20,4,24,29,19,10,15,10,275
2024-03-03 10:10:00,19,16,26,21,4,12,19,0,8,27,2,17,3,14,18,15,9,13,10,253
2024-03-03 10:20:00,6,7,26,18,4,17,25,0,6,27,8,21,3,15,21,13,10,14,12,253
2024-03-03 10:30:00,14,11,27,15,2,18,24,0,6,24,1,20,4,15,14,13,8,11,9,236
2024-03-03 10:40:00,18,15,23,21,0,13,24,0,8,27,4,15,4,10,14,10,10,10,6,232
2024-03-03 10:50:00,15,14,33,18,0,16,21,0,6,35,4,23,2,12,12,11,8,12,9,251
2024-03-03 11:00:00,11,10,37,18,2,19,31,0,6,43,5,25,1,18,25,13,11,18,14,307
2024-03-03 11:10:00,15,17,48,30,2,14,19,0,5,32,5,20,4,21,24,19,11,8,12,306
2024-03-03 11:20:00,15,11,32,22,2,13,19,0,8,32,3,26,5,20,21,14,8,7,6,264
2024-03-03 11:30:00,11,9,40,23,2,20,30,0,7,48,2,20,4,27,32,20,14,17,11,337
2024-03-03 11:40:00,17,15,36,29,1,12,22,0,10,42,6,22,1,17,24,11,19,18,14,316
2024-03-03 11:50:00,11,9,40,27,3,15,19,0,7,43,6,24,2,38,38,19,14,12,10,337
2024-03-03 12:00:00,10,13,33,25,5,16,23,0,6,32,4,23,5,19,24,19,11,9,11,288
2024-03-03 12:10:00,10,6,35,24,3,19,34,0,11,41,6,29,3,31,28,18,10,7,6,321
2024-03-03 12:20:00,13,10,43,26,4,8,59,0,11,37,6,30,7,14,19,12,12,15,9,335
2024-03-03 12:30:00,21,18,46,29,5,16,27,0,8,37,2,21,1,26,35,18,12,16,10,348
2024-03-03 12:40:00,20,19,44,33,4,16,33,0,10,33,6,21,3,24,27,16,13,14,10,346
2024-03-03 12:50:00,18,17,47,19,6,23,31,0,7,50,3,27,3,25,30,14,16,15,13,364
2024-03-03 13:00:00,11,9,31,20,5,19,37,0,8,42,5,28,7,27,30,17,16,18,12,342
2024-03-03 13:10:00,11,9,45,29,7,25,29,0,7,46,4,19,7,36,41,19,12,12,10,368
2024-03-03 13:20:00,19,14,35,22,6,17,32,0,9,40,2,23,4,27,30,17,25,23,12,357
2024-03-03 13:30:00,14,10,40,25,2,24,33,0,12,44,5,27,4,24,28,18,10,9,6,335
2024-03-03 13:40:00,25,18,44,24,2,18,36,0,12,46,5,24,6,25,31,20,15,18,10,379
2024-03-03 13:50:00,51,10,33,20,4,21,37,0,12,57,1,27,4,34,34,16,14,18,10,403
2024-03-03 14:00:00,33,21,53,28,3,20,28,0,3,46,3,23,6,39,32,18,19,19,8,402
2024-03-03 14:10:00,17,12,39,20,5,20,38,0,14,64,4,20,9,26,29,20,18,15,11,381
2024-03-03 14:20:00,16,14,45,23,6,20,35,0,11,61,8,9,7,33,35,19,15,19,11,387
2024-03-03 14:30:00,18,10,46,29,5,22,43,0,21,48,2,22,5,30,29,20,15,15,10,390
2024-03-03 14:40:00,20,20,51,36,3,17,29,0,11,54,6,32,11,36,39,17,15,18,8,423
2024-03-03 14:50:00,15,13,56,23,5,19,31,0,8,53,7,15,5,40,41,19,26,21,12,409
2024-03-03 15:00:00,23,12,45,26,2,18,40,0,10,47,6,23,8,37,40,3,25,26,11,402
2024-03-03 15:10:00,19,12,48,15,13,27,48,0,9,42,4,21,4,23,29,7,19,20,10,370
2024-03-03 15:20:00,14,11,35,22,1,16,26,0,10,52,2,29,10,27,35,11,21,22,12,356
2024-03-03 15:30:00,15,13,44,22,7,17,31,0,14,44,4,27,7,34,33,11,15,14,12,364
2024-03-03 15:40:00,14,11,28,16,7,24,42,0,12,52,3,27,5,16,22,15,12,10,11,327
2024-03-03 15:50:00,25,14,38,20,6,18,38,0,9,62,4,10,5,19,26,16,15,15,13,353
2024-03-03 16:00:00,12,8,31,17,6,27,45,0,12,41,8,26,6,18,20,13,12,10,11,323
2024-03-03 16:10:00,23,14,39,19,10,25,43,0,14,48,5,26,9,32,33,17,14,10,8,389
2024-03-03 16:20:00,13,12,29,17,5,19,37,0,11,42,9,16,6,23,26,18,11,11,9,314
2024-03-03 16:30:00,13,9,32,24,2,20,36,0,11,46,1,25,7,24,27,21,22,13,12,345
2024-03-03 16:40:00,20,19,43,26,4,19,38,0,14,50,5,28,6,29,33,20,30,14,16,414
2024-03-03 16:50:00,11,9,33,18,5,16,42,0,11,42,4,26,6,29,35,16,16,16,10,345
2024-03-03 17:00:00,17,11,46,28,6,17,27,0,15,47,4,17,5,69,30,18,7,6,7,377
2024-03-03 17:10:00,18,16,44,28,4,19,50,0,8,58,4,20,2,26,27,17,20,37,10,408
2024-03-03 17:20:00,16,14,37,19,5,18,39,0,12,53,8,9,8,20,28,19,19,23,12,359
2024-03-03 17:30:00,14,11,34,19,4,13,36,0,10,55,11,23,9,17,22,10,10,10,9,317
2024-03-03 17:40:00,21,13,55,22,5,17,36,0,11,58,8,22,10,25,28,15,12,14,10,382
2024-03-03 17:50:00,55,14,42,21,5,14,36,0,7,41,8,20,12,23,30,14,20,22,14,398
2024-03-03 18:00:00,14,7,42,24,5,21,36,0,10,38,4,24,5,29,33,16,16,19,12,355
2024-03-03 18:10:00,13,11,38,20,4,18,38,0,7,51,3,21,10,20,22,13,16,16,8,329
2024-03-03 18:20:00,13,9,38,20,8,22,38,0,10,33,2,22,10,18,31,21,13,16,11,335
2024-03-03 18:30:00,17,16,44,19,3,17,29,0,10,41,3,30,4,21,24,25,13,15,11,342
2024-03-03 18:40:00,16,17,33,17,3,17,24,0,10,41,3,23,12,25,27,19,17,16,23,343
2024-03-03 18:50:00,16,19,32,18,1,13,22,0,16,41,4,25,6,21,25,26,14,23,15,337
2024-03-03 19:00:00,10,9,38,19,5,15,33,0,8,41,6,25,5,17,22,16,16,16,19,320
2024-03-03 19:10:00,23,26,31,22,2,23,28,0,8,33,1,27,5,20,25,17,15,16,19,341
2024-03-03 19:20:00,8,7,26,18,1,9,12,0,11,34,1,22,9,26,29,19,15,16,15,278
2024-03-03 19:30:00,8,7,52,23,1,17,25,0,15,19,1,22,2,27,32,29,15,15,19,329
2024-03-03 19:40:00,14,13,29,11,6,13,17,0,8,26,2,26,6,15,19,22,13,14,15,269
2024-03-03 19:50:00,12,7,31,17,6,15,24,0,9,40,2,26,0,19,23,19,17,17,19,303
2024-03-03 20:00:00,8,12,25,14,1,10,13,0,6,22,2,24,6,17,25,15,12,15,18,245
2024-03-03 20:10:00,7,9,25,13,1,13,18,0,5,25,2,22,2,19,24,21,7,9,14,236
2024-03-03 20:20:00,6,7,19,14,1,12,17,0,3,31,5,24,5,15,20,15,9,8,6,217
2024-03-03 20:30:00,9,11,26,11,3,8,12,0,8,24,1,23,11,17,21,22,12,10,12,241
2024-03-03 20:40:00,6,7,21,14,6,8,10,0,4,21,1,25,12,33,15,16,8,7,11,225
2024-03-03 20:50:00,9,9,18,13,2,9,12,0,5,26,1,15,3,12,16,10,8,7,9,184
2024-03-03 21:00:00,12,8,26,7,3,16,18,0,1,27,1,24,6,14,18,24,10,11,10,236
2024-03-03 21:10:00,13,13,20,14,1,5,7,0,4,23,1,22,9,12,12,12,8,7,6,189
2024-03-03 21:20:00,9,14,24,16,1,9,11,0,4,13,1,14,1,11,16,18,11,9,12,194
2024-03-03 21:30:00,9,11,17,10,0,11,8,0,0,17,1,14,4,10,13,15,7,5,6,158
2024-03-03 21:40:00,6,8,15,13,2,6,10,0,7,24,0,19,4,13,13,17,5,7,7,176
2024-03-03 21:50:00,5,3,16,10,0,6,11,0,6,20,1,22,7,7,11,12,7,10,9,163
2024-03-03 22:00:00,11,8,20,8,1,10,15,0,5,19,2,20,2,11,16,15,9,11,14,197
2024-03-03 22:10:00,5,7,18,13,0,6,10,0,1,14,1,13,4,6,9,11,6,6,6,136
2024-03-03 22:20:00,7,8,14,7,0,8,5,0,6,7,1,7,3,11,15,14,7,8,7,135
2024-03-03 22:30:00,9,11,14,8,2,7,5,0,4,13,1,15,4,9,9,10,7,7,5,140
2024-03-03 22:40:00,5,5,11,7,1,3,4,0,2,9,1,8,1,6,8,8,7,4,6,96
2024-03-03 22:50:00,4,8,12,9,0,4,7,0,3,7,2,8,0,3,6,8,7,6,5,99
2024-03-03 23:00:00,5,3,17,9,1,2,6,0,7,8,0,10,0,5,4,3,5,3,5,93
2024-03-03 23:10:00,3,0,12,11,1,8,4,0,3,8,1,9,5,5,5,7,4,2,3,91
2024-03-03 23:20:00,4,9,9,6,0,2,2,0,2,4,0,5,0,4,3,3,1,2,1,57
2024-03-03 23:30:00,4,3,14,8,0,6,4,0,1,8,1,8,1,4,6,6,5,6,5,90
2024-03-03 23:40:00,4,6,5,4,0,2,2,0,3,7,0,8,0,7,7,11,2,3,0,71
2024-03-03 23:50:00,3,3,11,6,0,0,3,0,2,5,0,5,0,2,5,5,9,4,9,72
2024-03-04 00:00:00,2,4,11,7,0,4,10,0,1,4,0,4,1,4,4,5,1,2,0,64
2024-03-04 00:10:00,1,1,7,2,0,2,2,0,0,5,1,9,0,5,5,4,3,2,1,50
2024-03-04 00:20:00,0,0,6,4,0,1,1,0,0,6,1,6,0,2,3,4,2,2,1,39
2024-03-04 00:30:00,1,1,3,3,0,0,1,0,1,2,1,2,0,2,2,2,0,0,0,21
2024-03-04 00:40:00,0,0,3,3,0,2,2,0,0,6,0,8,0,1,2,2,2,3,4,38
2024-03-04 00:50:00,0,0,6,4,0,1,1,0,0,2,0,2,1,1,4,6,4,4,6,42
2024-03-04 01:00:00,5,6,4,9,0,0,1,0,2,2,0,3,0,1,4,2,4,3,5,51
2024-03-04 01:10:00,0,0,1,0,0,0,0,0,0,1,0,1,0,3,4,4,2,2,1,19
2024-03-04 01:20:00,2,0,2,2,0,1,2,0,0,4,0,7,0,2,4,3,2,3,2,36
2024-03-04 01:30:00,1,2,5,2,0,1,1,0,0,4,0,4,0,1,2,2,2,2,4,33
2024-03-04 01:40:00,0,0,1,1,0,1,1,0,0,1,0,2,0,2,3,3,1,1,2,19
2024-03-04 01:50:00,0,0,3,2,0,2,1,0,0,3,0,4,0,2,4,4,5,3,3,36
2024-03-04 02:00:00,0,0,3,2,0,2,2,0,0,0,0,0,0,1,1,4,3,3,3,24
2024-03-04 02:10:00,0,0,2,2,0,0,0,0,0,1,0,1,0,2,2,2,0,0,0,12
2024-03-04 02:20:00,0,0,3,2,0,2,2,0,0,2,0,3,0,2,2,2,1,1,0,22
2024-03-04 02:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-04 02:40:00,0,0,2,2,0,3,3,0,0,2,0,2,0,0,0,0,1,1,2,18
2024-03-04 02:50:00,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,4
2024-03-04 03:00:00,0,0,2,2,0,1,1,0,0,1,0,1,0,1,2,2,1,1,0,15
2024-03-04 03:10:00,0,0,2,2,0,0,0,0,0,1,0,1,0,1,2,2,2,2,1,16
2024-03-04 03:20:00,1,3,4,3,0,1,1,0,0,3,0,4,0,3,3,3,2,3,1,35
2024-03-04 03:30:00,0,0,1,0,0,1,1,0,0,2,0,2,0,1,1,1,1,1,0,12
2024-03-04 03:40:00,2,1,2,1,0,1,2,0,0,1,0,1,1,2,2,2,4,2,0,24
2024-03-04 03:50:00,1,1,1,1,0,0,0,0,0,1,0,1,0,1,1,2,1,1,0,12
2024-03-04 04:00:00,2,1,2,3,0,4,2,0,0,1,0,1,0,3,4,4,1,1,1,30
2024-03-04 04:10:00,0,0,3,1,1,1,2,0,0,2,0,2,0,1,2,3,2,2,1,23
2024-03-04 04:20:00,1,3,4,2,0,3,3,0,0,1,0,2,1,2,5,6,5,4,3,45
2024-03-04 04:30:00,1,2,8,6,0,2,2,0,2,6,0,7,1,0,0,0,0,0,0,37
2024-03-04 04:40:00,2,2,8,6,0,1,2,0,2,5,0,9,0,1,1,2,5,384,3,433
2024-03-04 04:50:00,2,1,5,1,0,1,2,0,2,13,1,19,2,1,1,1,0,0,0,52
2024-03-04 05:00:00,2,1,10,3,0,1,2,0,0,11,0,9,0,0,1,0,1,1,2,44
2024-03-04 05:10:00,7,10,8,3,0,6,11,0,3,13,0,13,1,2,5,5,3,5,3,98
2024-03-04 05:20:00,5,8,11,7,1,4,3,0,2,8,0,7,4,9,11,14,3,4,3,104
2024-03-04 05:30:00,7,7,17,12,3,4,9,0,6,18,1,16,7,9,9,11,7,4,6,153
2024-03-04 05:40:00,9,11,21,14,1,14,14,0,11,35,0,22,5,47,10,10,3,3,4,234
2024-03-04 05:50:00,7,7,14,8,1,9,18,0,11,26,0,20,7,127,6,3,7,6,5,282
2024-03-04 06:00:00,8,9,17,8,1,14,21,0,4,22,1,18,8,6,7,6,4,6,1,161
2024-03-04 06:10:00,8,4,24,11,1,10,21,0,7,24,0,23,9,17,21,22,9,9,7,227
2024-03-04 06:20:00,13,11,23,16,3,19,30,0,5,24,1,11,10,10,11,11,12,8,8,226
2024-03-04 06:30:00,12,11,22,15,3,14,27,0,9,40,2,30,6,11,15,12,6,13,9,257
2024-03-04 06:40:00,16,12,30,17,1,17,29,0,12,47,2,29,17,16,19,23,7,13,9,316
2024-03-04 06:50:00,25,16,31,18,2,25,40,0,13,56,4,32,6,22,26,17,19,12,8,372
2024-03-04 07:00:00,86,7,33,17,3,21,46,0,7,57,5,28,9,19,26,14,11,11,9,409
2024-03-04 07:10:00,25,11,48,28,5,21,42,0,10,60,1,29,6,15,19,15,15,12,7,369
2024-03-04 07:20:00,22,14,46,25,7,17,56,0,12,48,4,27,12,25,30,21,31,14,7,418
2024-03-04 07:30:00,43,19,55,36,11,14,71,0,11,85,6,21,8,31,30,20,20,20,12,513
2024-03-04 07:40:00,44,24,65,24,15,14,59,0,11,75,4,16,8,34,35,15,20,28,21,512
2024-03-04 07:50:00,34,19,41,17,11,10,61,0,10,80,13,4,13,37,40,20,18,20,14,462
2024-03-04 08:00:00,35,19,54,33,3,21,91,0,10,92,5,9,12,36,38,20,12,11,4,505
2024-03-04 08:10:00,36,13,55,41,12,21,53,0,11,74,5,18,13,25,30,18,16,17,13,471
2024-03-04 08:20:00,28,15,57,41,10,20,63,0,8,49,6,26,16,35,39,21,17,17,10,478
2024-03-04 08:30:00,25,14,52,46,5,12,46,0,10,83,5,28,13,19,29,11,17,17,10,442
2024-03-04 08:40:00,36,25,54,21,9,13,159,0,11,65,4,15,8,31,33,37,12,16,5,554
2024-03-04 08:50:00,25,14,45,30,5,19,64,0,10,56,8,24,13,48,44,20,15,18,7,465
2024-03-04 09:00:00,35,19,62,25,7,25,37,0,8,55,9,29,8,31,33,14,12,13,5,427
2024-03-04 09:10:00,21,17,43,25,9,15,54,0,15,59,1,39,6,14,19,11,7,8,7,370
2024-03-04 09:20:00,19,11,43,27,7,7,54,0,12,59,4,11,6,30,35,14,11,12,5,367
2024-03-04 09:30:00,23,11,42,18,4,13,60,0,14,61,3,14,12,26,30,18,16,17,11,393
2024-03-04 09:40:00,23,13,33,25,2,21,48,0,11,69,3,13,13,26,29,20,17,14,12,392
2024-03-04 09:50:00,37,17,43,20,5,18,50,0,11,65,7,9,6,35,42,20,14,8,10,417
2024-03-04 10:00:00,20,15,51,20,7,8,46,0,22,43,3,21,12,31,33,19,19,20,9,399
2024-03-04 10:10:00,18,14,42,25,1,17,55,0,7,46,0,23,4,33,38,20,19,20,11,393
2024-03-04 10:20:00,21,13,36,26,6,15,48,0,18,56,3,29,14,30,36,18,16,17,12,414
2024-03-04 10:30:00,19,40,42,17,8,11,54,0,13,51,1,6,36,37,45,17,11,15,11,434
2024-03-04 10:40:00,20,10,34,23,8,17,40,0,10,48,2,16,2,32,31,15,14,12,6,340
2024-03-04 10:50:00,21,9,30,27,7,13,42,0,12,61,4,21,7,25,32,22,18,18,12,381
2024-03-04 11:00:00,25,17,34,24,9,15,41,0,10,47,6,27,5,38,40,18,8,7,4,375
2024-03-04 11:10:00,26,16,44,28,8,16,51,0,13,48,6,18,6,25,29,16,22,16,7,395
2024-03-04 11:20:00,18,14,42,26,9,19,33,0,10,47,3,15,5,36,37,20,18,21,9,382
2024-03-04 11:30:00,25,12,43,20,4,21,41,0,25,59,2,19,6,41,41,18,14,15,9,415
2024-03-04 11:40:00,27,15,39,26,8,23,31,0,11,50,1,21,6,40,47,21,17,17,9,409
2024-03-04 11:50:00,26,16,39,27,4,18,40,0,16,52,0,11,5,31,37,24,16,18,18,398
2024-03-04 12:00:00,23,13,33,23,8,14,45,0,16,49,3,10,6,37,43,18,17,22,14,394
2024-03-04 12:10:00,18,14,41,21,6,18,38,0,14,49,2,23,4,25,26,17,8,9,7,340
2024-03-04 12:20:00,20,10,51,31,4,12,58,0,10,69,1,11,8,39,50,15,20,16,11,436
2024-03-04 12:30:00,22,15,40,26,4,19,39,0,13,52,1,22,5,36,33,18,12,16,9,382
2024-03-04 12:40:00,23,12,44,24,12,24,48,0,15,47,3,20,6,28,32,14,19,20,9,400
2024-03-04 12:50:00,20,16,48,29,8,21,44,0,11,50,6,19,9,33,38,16,20,16,11,415
2024-03-04 13:00:00,16,10,43,27,5,24,46,0,15,52,1,26,8,34,35,19,21,21,12,415
2024-03-04 13:10:00,24,17,57,21,7,14,45,0,10,60,7,11,7,27,29,19,10,15,9,389
2024-03-04 13:20:00,13,8,39,20,4,20,38,0,9,58,7,14,11,34,43,19,23,23,17,400
2024-03-04 13:30:00,51,13,52,23,4,18,37,0,11,46,6,14,10,30,34,18,22,23,13,425
2024-03-04 13:40:00,26,15,143,28,7,22,46,0,10,64,1,10,8,46,49,18,26,23,12,554
2024-03-04 13:50:00,29,12,53,12,4,18,37,0,8,56,8,19,3,39,44,20,18,22,13,415
2024-03-04 14:00:00,40,13,43,26,4,18,43,0,13,39,5,15,7,33,42,18,17,17,9,402
2024-03-04 14:10:00,30,14,47,20,5,17,32,0,11,70,7,13,8,46,53,20,21,20,11,445
2024-03-04 14:20:00,26,15,39,9,5,20,47,0,9,58,6,10,7,40,39,21,29,18,11,409
2024-03-04 14:30:00,20,16,63,12,6,14,48,0,11,66,2,9,5,48,56,27,24,20,29,476
2024-03-04 14:40:00,27,15,68,15,2,17,40,0,14,68,4,17,8,41,44,22,18,21,8,449
2024-03-04 14:50:00,23,14,58,24,2,18,34,0,7,62,6,8,8,57,60,23,19,20,12,455
