datetime,D11Z,D12Z,D13Z,D14Z,D15Z,D21Z,D22Z,D23Z,D24Z,D25Z,D26Z,D31Z,D32Z,D33Z,D34Z,D35Z,D36Z,D37Z,D41Z,D42Z,D43Z,D44Z,D45Z,D46Z,D47Z,D48Z,V10Z,V20Z,V30Z,V40Z,Total
2024-03-18 00:40:00,1,2,0,0,0,0,1,0,1,1,1,0,0,4,1,7,0,7,0,2,2,2,2,1,0,1,0,0,0,0,36
2024-03-18 00:50:00,1,2,1,0,0,0,1,0,0,0,0,3,2,2,2,2,0,3,1,1,1,1,6,0,0,3,0,0,0,0,32
2024-03-18 01:00:00,0,2,1,2,2,2,0,0,3,2,1,0,0,1,0,4,0,4,0,1,1,1,1,0,1,2,0,0,0,0,31
2024-03-18 01:10:00,2,4,0,0,0,0,1,0,0,1,0,1,1,3,0,2,1,2,2,2,3,2,3,0,2,1,0,0,0,0,33
2024-03-18 01:20:00,3,3,1,1,1,1,1,0,3,2,0,2,2,4,3,0,0,1,0,1,1,1,2,0,1,0,0,0,0,0,34
2024-03-18 01:30:00,2,1,0,0,0,0,0,0,1,1,0,2,2,5,2,1,0,1,0,6,6,6,1,0,1,0,0,0,0,0,38
2024-03-18 01:40:00,1,4,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,1,0,1,1,1,4,0,0,2,0,0,0,0,20
2024-03-18 01:50:00,2,2,0,0,0,0,0,0,1,1,0,0,0,3,0,1,0,2,0,2,2,2,3,0,0,1,0,0,0,0,22
2024-03-18 02:00:00,1,1,0,0,0,0,0,1,1,1,0,0,0,0,2,1,0,1,0,1,1,1,2,0,1,0,0,2,0,0,17
2024-03-18 02:10:00,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,1,1,1,1,2,1,1,0,0,0,0,15
2024-03-18 02:20:00,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,3,0,3,0,0,0,0,1,1,1,1,0,0,0,0,15
2024-03-18 02:30:00,1,2,1,0,0,0,0,0,1,1,0,0,0,3,0,0,0,0,0,3,3,3,2,0,1,0,0,0,0,0,21
2024-03-18 02:40:00,0,2,2,0,0,0,0,0,1,1,0,1,1,1,0,1,0,2,0,0,0,0,1,1,1,1,0,0,0,0,16
2024-03-18 02:50:00,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,1,1,3,3,2,1,0,0,1,0,0,0,0,17
2024-03-18 03:00:00,1,0,0,0,0,0,0,0,1,1,0,0,0,3,0,0,0,3,2,3,3,1,0,1,0,1,0,0,0,0,20
2024-03-18 03:10:00,2,0,0,0,0,0,0,0,2,1,0,1,1,2,2,1,0,2,0,3,3,3,3,0,1,2,0,0,0,0,29
2024-03-18 03:20:00,0,1,0,0,0,0,0,0,2,2,0,0,0,3,0,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,15
2024-03-18 03:30:00,1,2,0,0,0,0,0,0,1,1,0,0,0,3,0,5,0,5,0,1,1,1,2,0,0,1,0,0,0,0,24
2024-03-18 03:40:00,0,4,0,1,1,1,0,0,0,0,0,0,0,5,1,2,4,2,0,5,5,7,1,1,1,2,0,0,0,0,43
2024-03-18 03:50:00,0,4,0,3,3,3,0,0,1,1,0,3,3,2,5,2,0,4,1,2,2,1,7,0,1,1,0,0,0,0,49
2024-03-18 04:00:00,1,2,0,0,0,0,0,3,1,1,1,2,1,2,0,3,0,3,0,2,2,2,1,0,1,3,0,0,0,0,31
2024-03-18 04:10:00,0,6,1,0,0,0,2,0,0,0,0,3,2,3,0,4,1,4,1,2,2,2,5,0,2,3,0,0,0,0,43
2024-03-18 04:20:00,2,1,1,0,0,0,0,0,3,3,0,4,4,5,3,4,0,4,0,4,4,4,2,1,1,3,0,0,0,0,53
2024-03-18 04:30:00,3,2,0,0,0,0,2,2,0,0,1,6,6,3,0,2,0,3,0,3,3,3,7,0,0,3,0,0,0,0,49
2024-03-18 04:40:00,0,5,1,1,1,1,2,2,2,1,1,4,4,7,3,11,0,13,0,7,7,7,7,0,2,4,0,0,0,8,101
2024-03-18 04:50:00,3,5,0,2,2,2,3,0,3,3,0,5,5,4,8,12,2,14,1,6,6,6,6,0,2,8,0,0,0,0,108
2024-03-18 05:00:00,4,8,2,0,0,0,2,4,4,4,1,7,8,11,1,16,3,15,3,8,8,8,19,0,3,11,0,0,0,0,150
2024-03-18 05:10:00,7,10,2,0,0,0,2,2,5,5,1,8,9,13,4,23,9,24,9,9,9,9,5,1,5,8,0,0,0,0,179
2024-03-18 05:20:00,7,14,2,5,6,6,4,0,17,5,0,7,7,12,6,29,9,29,9,20,19,20,23,1,4,16,0,0,0,2,279
2024-03-18 05:30:00,10,18,4,4,3,3,9,3,1,1,1,13,11,10,9,36,8,37,9,33,26,34,28,2,10,19,0,0,0,0,342
2024-03-18 05:40:00,5,18,3,2,2,2,16,1,8,9,2,20,20,19,9,41,19,43,21,30,20,29,22,4,9,14,0,3,0,0,391
2024-03-18 05:50:00,6,23,9,3,3,3,5,1,10,11,0,15,16,14,20,39,23,41,25,22,17,20,36,2,8,13,3,0,0,0,388
2024-03-18 06:00:00,9,24,3,0,0,0,6,1,10,10,2,17,16,17,7,49,20,51,18,22,16,22,25,7,9,7,1,2,0,0,371
2024-03-18 06:10:00,8,36,21,1,1,2,10,6,14,18,1,21,21,23,20,45,31,49,28,38,15,37,27,4,7,20,0,2,0,0,506
2024-03-18 06:20:00,11,21,11,5,5,5,20,1,25,21,0,36,36,24,17,48,44,51,44,30,26,33,47,7,14,28,0,2,0,4,616
2024-03-18 06:30:00,24,32,19,8,8,8,19,3,23,23,1,27,27,43,19,54,34,58,33,56,23,52,37,6,15,19,1,2,0,0,674
2024-03-18 06:40:00,25,45,22,6,6,5,16,3,22,22,4,26,30,34,31,75,51,72,50,53,17,51,55,4,16,24,1,5,0,5,776
2024-03-18 06:50:00,21,44,19,5,5,4,13,3,24,23,1,43,40,38,32,81,69,82,67,49,27,50,49,7,13,21,0,3,0,0,833
2024-03-18 07:00:00,16,46,29,8,8,8,21,4,22,22,2,53,54,44,37,68,72,73,76,47,20,57,51,5,20,18,1,8,1,4,895
2024-03-18 07:10:00,23,50,38,5,5,5,35,4,38,42,7,64,66,64,52,85,75,84,80,63,8,57,67,12,25,31,5,12,0,3,1105
2024-03-18 07:20:00,33,39,25,14,14,14,27,4,39,39,4,67,67,50,54,83,90,81,89,52,22,50,72,12,27,34,1,9,0,14,1126
2024-03-18 07:30:00,29,37,33,19,23,21,35,6,63,36,1,59,57,39,61,71,91,76,95,37,27,40,68,19,49,24,1,9,0,1,1127
2024-03-18 07:40:00,24,45,39,29,29,21,44,1,49,65,2,57,58,51,86,84,89,85,89,53,30,51,71,19,58,30,0,7,0,5,1271
2024-03-18 07:50:00,36,56,47,35,32,19,30,3,51,87,1,73,73,56,63,60,74,59,74,50,18,54,54,19,44,21,2,3,0,0,1194
2024-03-18 08:00:00,30,44,39,15,15,12,39,6,56,53,2,82,78,56,62,76,82,83,84,34,18,30,39,14,38,26,2,1,0,7,1123
2024-03-18 08:10:00,22,45,41,19,20,20,28,2,30,32,2,46,51,48,56,77,72,75,71,48,21,51,65,6,38,24,1,3,0,0,1014
2024-03-18 08:20:00,24,45,26,24,22,19,23,0,36,38,0,61,62,56,54,64,62,64,61,52,21,48,53,13,32,22,8,3,0,3,996
2024-03-18 08:30:00,27,40,31,13,14,13,26,1,40,37,2,57,53,55,33,62,54,68,58,34,22,39,55,11,31,24,1,8,0,0,909
2024-03-18 08:40:00,36,52,33,22,22,21,23,4,32,35,4,37,41,65,48,64,65,63,60,53,13,52,44,10,34,22,1,2,0,4,962
2024-03-18 08:50:00,30,46,32,18,21,20,18,1,43,41,1,48,44,70,57,69,65,67,65,52,20,49,50,10,34,19,0,0,0,0,990
2024-03-18 09:00:00,25,42,22,18,15,15,21,3,32,33,2,48,56,47,54,47,43,55,45,30,24,35,60,8,42,17,0,1,0,0,840
2024-03-18 09:10:00,28,54,33,12,12,12,21,1,43,45,6,39,42,58,43,52,44,52,42,47,21,44,52,9,29,20,0,1,0,0,862
2024-03-18 09:20:00,19,31,28,10,10,9,17,0,39,45,4,46,48,47,43,53,45,53,45,43,24,40,48,20,39,23,0,2,0,5,836
2024-03-18 09:30:00,20,48,20,10,10,11,13,4,42,39,6,33,33,47,37,50,51,54,50,34,18,35,38,20,45,43,0,1,0,0,812
2024-03-18 09:40:00,32,41,30,16,16,14,23,1,45,46,4,39,36,49,45,55,45,57,46,39,15,37,42,20,43,42,1,1,0,3,883
2024-03-18 09:50:00,33,39,27,14,14,14,19,2,40,39,2,35,35,44,38,37,44,47,37,29,24,32,40,14,37,39,0,7,0,0,782
2024-03-18 10:00:00,28,55,31,13,13,13,10,1,44,48,2,34,39,58,27,49,26,51,28,46,12,45,46,8,35,37,1,0,0,0,800
2024-03-18 10:10:00,30,42,25,9,9,9,18,2,42,40,3,35,32,51,26,56,34,61,33,39,18,39,43,21,35,39,6,3,0,0,800
2024-03-18 10:20:00,28,44,20,10,10,10,14,1,46,45,2,31,32,58,37,51,35,54,30,45,18,42,48,5,33,39,10,1,0,18,817
2024-03-18 10:30:00,33,39,22,7,7,7,14,3,36,39,1,28,29,51,36,52,35,54,36,27,14,27,47,12,35,44,0,2,0,0,737
2024-03-18 10:40:00,27,42,22,6,6,6,20,4,41,39,3,41,39,60,36,45,40,50,39,38,14,41,63,5,28,29,5,2,0,2,793
2024-03-18 10:50:00,41,39,25,18,18,16,16,0,40,36,0,37,59,51,34,40,36,49,38,28,14,21,42,15,36,42,0,1,0,0,792
2024-03-18 11:00:00,27,36,15,7,7,7,10,0,49,52,3,32,33,60,39,37,31,49,37,39,16,35,53,7,37,37,0,0,0,1,756
2024-03-18 11:10:00,25,38,19,16,17,17,11,0,31,35,3,31,32,58,32,47,29,51,27,38,21,39,58,5,32,37,1,3,0,0,753
2024-03-18 11:20:00,31,40,23,13,12,12,7,0,38,35,5,33,30,50,43,35,27,43,26,32,21,36,43,9,30,30,0,0,0,5,709
2024-03-18 11:30:00,27,51,27,9,9,8,10,2,26,26,1,23,26,37,36,43,22,46,19,33,16,30,35,10,37,38,0,1,0,6,654
2024-03-18 11:40:00,37,42,27,18,18,17,22,0,51,51,3,37,39,50,31,42,30,45,33,41,14,43,54,12,45,49,2,4,0,4,861
2024-03-18 11:50:00,32,42,26,9,9,8,13,0,39,39,1,27,26,57,30,39,33,44,33,44,20,38,40,12,38,44,1,10,0,1,755
2024-03-18 12:00:00,30,44,25,17,19,18,16,1,40,42,1,212,27,47,29,40,26,41,26,35,16,35,59,10,40,44,0,2,0,2,944
2024-03-18 12:10:00,33,44,42,13,10,10,16,6,38,37,1,42,43,60,32,47,32,58,37,41,10,43,53,13,38,41,0,0,0,2,842
2024-03-18 12:20:00,42,54,27,16,17,14,11,0,35,39,0,34,30,42,30,42,25,48,23,52,22,50,45,10,34,32,0,0,0,1,775
2024-03-18 12:30:00,31,48,38,19,19,18,21,5,40,36,3,34,37,55,45,37,18,46,17,39,14,44,68,11,35,43,1,0,0,0,822
2024-03-18 12:40:00,38,49,29,12,13,13,9,3,38,40,5,45,45,50,48,39,31,45,32,44,14,35,45,14,36,32,0,6,0,0,810
2024-03-18 12:50:00,33,42,22,29,28,28,18,1,40,39,3,37,33,47,41,41,36,38,36,29,19,34,48,12,42,45,8,8,0,0,837
2024-03-18 13:00:00,28,52,35,93,13,12,11,5,41,41,2,36,106,51,29,43,30,49,34,39,20,38,62,15,34,36,0,0,0,0,955
2024-03-18 13:10:00,41,58,33,19,20,18,16,3,50,48,4,39,37,47,40,45,37,49,32,30,17,30,56,13,37,37,0,1,0,4,861
2024-03-18 13:20:00,44,57,38,26,23,22,16,2,32,35,2,37,41,37,50,43,30,48,32,43,9,45,65,16,43,47,2,8,0,26,919
2024-03-18 13:30:00,40,60,53,22,21,23,20,4,51,50,6,28,32,57,41,50,38,52,36,35,19,32,59,16,39,42,0,3,0,1,930
2024-03-18 13:40:00,39,58,56,11,10,10,15,1,29,27,1,41,37,35,43,49,31,52,34,37,20,39,74,8,34,33,2,1,0,5,832
2024-03-18 13:50:00,29,56,39,20,22,22,18,1,35,35,3,31,42,23,45,44,35,46,32,33,17,34,73,14,38,43,0,7,0,3,840
2024-03-18 14:00:00,40,48,36,21,19,18,13,2,42,45,2,42,42,48,37,34,26,38,28,44,10,41,76,6,39,38,2,4,0,0,841
2024-03-18 14:10:00,33,58,44,6,8,9,20,4,48,47,1,45,44,40,46,46,25,51,24,43,12,46,46,15,37,39,3,6,0,3,849
2024-03-18 14:20:00,47,51,36,16,17,15,15,5,35,35,3,40,39,55,47,47,37,49,35,56,31,50,62,10,36,38,1,5,0,4,917
2024-03-18 14:30:00,44,50,35,21,19,14,15,4,44,44,2,47,45,49,48,48,47,54,45,38,25,37,75,15,39,42,2,0,0,5,953
2024-03-18 14:40:00,42,65,49,15,17,15,16,4,48,51,1,40,42,53,36,52,26,51,27,49,33,52,58,10,30,29,2,10,0,3,926
2024-03-18 14:50:00,55,59,46,15,12,11,11,3,41,40,3,32,35,50,38,42,26,47,26,49,17,53,66,13,39,41,18,1,1,2,892
2024-03-18 15:00:00,39,60,43,18,19,18,18,4,49,50,3,51,49,42,44,41,29,45,29,49,29,48,71,14,28,34,9,4,0,15,952
2024-03-18 15:10:00,45,68,55,18,22,20,24,2,51,48,2,37,37,51,46,54,28,52,27,44,20,37,58,10,41,65,4,16,0,0,982
2024-03-18 15:20:00,44,64,52,22,19,20,20,2,49,53,1,45,47,45,46,58,46,60,45,39,20,40,71,13,36,36,11,1,0,6,1011
2024-03-18 15:30:00,57,61,41,21,20,19,24,6,53,50,4,43,39,39,36,53,38,58,37,41,15,46,82,10,29,33,3,3,0,0,961
2024-03-18 15:40:00,45,76,53,19,19,18,19,3,47,48,3,35,41,44,57,54,35,62,30,61,18,60,93,17,43,44,4,8,0,9,1065
2024-03-18 15:50:00,53,76,70,17,21,24,19,2,39,41,3,44,45,40,53,49,38,48,38,47,10,39,88,10,40,44,0,3,0,5,1006
2024-03-18 16:00:00,49,69,61,31,27,20,17,4,54,54,2,54,53,44,49,41,35,47,37,36,9,44,78,15,36,39,2,2,0,1,1010
2024-03-18 16:10:00,61,76,66,25,31,29,17,3,53,50,3,39,38,50,57,58,34,60,32,58,18,59,96,6,37,37,1,6,0,1,1101
2024-03-18 16:20:00,51,88,57,37,32,21,12,0,28,31,1,49,52,39,45,49,37,49,38,58,20,49,80,13,44,47,2,63,0,5,1097
2024-03-18 16:30:00,40,66,62,21,22,22,20,6,47,49,4,55,55,36,48,46,30,54,32,40,20,42,64,20,50,50,1,3,0,2,1007
2024-03-18 16:40:00,0,81,58,18,22,21,20,7,44,41,2,35,46,42,65,58,46,58,42,56,13,55,69,10,44,48,1,0,1,5,1008
2024-03-18 16:50:00,19,67,50,31,26,21,20,2,43,46,6,54,52,41,70,49,45,49,47,41,15,41,70,18,55,59,1,0,0,1,1039
2024-03-18 17:00:00,52,60,49,12,9,9,21,9,53,50,1,46,47,53,48,45,41,55,43,41,9,38,84,10,49,51,6,1,0,0,992
2024-03-18 17:10:00,48,81,75,22,19,17,15,9,50,49,3,45,45,153,61,83,41,56,41,51,16,52,88,10,49,42,0,6,0,1,1228
2024-03-18 17:20:00,62,78,69,29,30,29,21,3,36,38,2,47,47,29,68,44,40,46,40,49,21,47,73,17,43,46,2,2,1,1,1060
