datetime,D21Z,V22Z,D31Z,V32Z,D51Z,D52Z,V53Z,V54Z,D81Z,D82Z,D83Z,V84Z,V85Z,V86Z,Total
2024-03-21 14:10:00,63,36,14,13,21,34,19,26,9,37,18,12,13,14,329
2024-03-21 14:20:00,68,37,13,11,12,29,12,23,8,45,24,12,16,18,328
2024-03-21 14:30:00,68,50,9,6,12,29,9,18,14,39,28,12,17,11,322
2024-03-21 14:40:00,59,30,7,5,21,31,17,28,16,51,32,13,17,18,345
2024-03-21 14:50:00,66,30,13,13,12,30,15,18,9,48,30,10,18,22,334
2024-03-21 15:00:00,61,36,7,7,15,25,15,24,10,38,25,12,11,17,303
2024-03-21 15:10:00,67,32,14,11,15,23,11,16,8,40,22,10,14,16,299
2024-03-21 15:20:00,64,44,15,9,13,35,8,27,8,38,17,13,12,28,331
2024-03-21 15:30:00,78,38,15,10,13,81,18,27,6,51,26,10,17,24,414
2024-03-21 15:40:00,75,47,11,12,13,34,16,19,6,37,15,11,11,41,348
2024-03-21 15:50:00,72,43,16,11,21,44,18,18,19,56,37,14,23,26,418
2024-03-21 16:00:00,75,44,22,11,9,25,10,20,12,42,14,18,10,32,344
2024-03-21 16:10:00,82,37,20,13,24,44,17,27,13,49,24,18,38,21,427
2024-03-21 16:20:00,61,40,15,10,21,44,15,20,11,47,21,11,18,30,364
2024-03-21 16:30:00,95,31,17,11,18,39,16,27,11,33,26,14,17,21,376
2024-03-21 16:40:00,74,40,19,14,11,33,14,25,20,46,28,15,15,22,376
2024-03-21 16:50:00,74,44,11,10,12,40,8,25,14,39,20,12,21,23,353
2024-03-21 17:00:00,82,31,18,12,15,29,14,21,7,60,31,9,21,27,377
2024-03-21 17:10:00,78,46,14,15,13,28,10,18,11,35,16,16,10,22,332
2024-03-21 17:20:00,70,38,12,10,13,27,14,23,12,48,24,13,14,24,342
2024-03-21 17:30:00,61,34,14,11,18,28,17,22,8,44,21,7,18,33,336
2024-03-21 17:40:00,68,38,24,9,11,30,14,19,15,40,19,17,12,17,333
2024-03-21 17:50:00,69,30,19,8,14,28,13,20,9,60,25,15,25,29,364
2024-03-21 18:00:00,72,32,23,16,11,29,11,18,4,47,20,10,19,33,345
2024-03-21 18:10:00,84,34,8,7,19,34,16,19,9,43,17,6,16,24,336
2024-03-21 18:20:00,74,33,15,11,9,32,10,18,9,46,19,9,18,30,333
2024-03-21 18:30:00,88,44,119,21,13,34,10,18,8,47,21,6,16,22,467
2024-03-21 18:40:00,72,28,14,19,9,32,15,24,10,44,22,12,17,23,341
2024-03-21 18:50:00,53,30,14,18,10,81,21,27,8,49,23,8,18,32,392
2024-03-21 19:00:00,65,24,15,22,9,27,6,23,9,49,16,10,22,36,333
2024-03-21 19:10:00,62,24,11,37,11,19,16,25,11,38,19,11,16,31,331
2024-03-21 19:20:00,63,28,12,41,10,14,20,16,10,28,21,11,16,27,317
2024-03-21 19:30:00,42,26,10,56,9,15,13,22,7,37,17,6,18,29,307
2024-03-21 19:40:00,53,17,12,17,3,18,4,12,5,31,9,5,7,26,219
2024-03-21 19:50:00,40,22,9,10,8,17,12,25,12,29,7,11,6,25,233
2024-03-21 20:00:00,55,29,8,25,5,19,6,26,12,27,12,9,9,20,262
2024-03-21 20:10:00,52,33,8,21,5,16,7,18,8,21,9,6,9,19,232
2024-03-21 20:20:00,50,26,12,8,7,18,12,11,4,30,16,4,18,37,253
2024-03-21 20:30:00,35,26,8,9,2,7,3,6,3,23,14,3,15,21,175
2024-03-21 20:40:00,41,24,9,9,3,8,4,8,2,25,14,4,13,20,184
2024-03-21 20:50:00,27,16,5,5,11,14,10,23,5,23,10,5,11,23,188
2024-03-21 21:00:00,33,23,5,6,5,6,7,5,2,19,7,3,9,21,151
2024-03-21 21:10:00,32,21,4,4,3,12,3,12,5,15,7,5,6,20,149
2024-03-21 21:20:00,40,32,5,5,3,14,3,15,5,21,4,4,5,23,179
2024-03-21 21:30:00,35,21,9,9,5,11,7,12,4,22,5,4,5,22,171
2024-03-21 21:40:00,31,25,4,1,1,11,3,9,3,24,9,3,11,24,159
2024-03-21 21:50:00,43,16,4,7,2,7,2,8,5,20,15,6,13,15,163
2024-03-21 22:00:00,32,22,6,6,3,9,4,10,3,20,9,3,10,16,153
2024-03-21 22:10:00,19,13,1,4,4,10,5,12,1,24,10,1,11,28,143
2024-03-21 22:20:00,25,23,4,3,3,12,3,14,3,24,8,3,14,26,165
2024-03-21 22:30:00,29,18,5,6,5,8,8,10,5,17,9,4,11,17,152
2024-03-21 22:40:00,31,19,7,7,1,9,2,7,5,22,4,4,5,23,146
2024-03-21 22:50:00,13,11,3,5,3,7,4,7,2,20,5,1,7,19,107
2024-03-21 23:00:00,22,20,5,15,6,41,11,7,0,19,9,0,14,21,190
2024-03-21 23:10:00,22,14,5,7,0,8,0,6,3,16,4,3,6,19,113
2024-03-21 23:20:00,19,13,4,7,1,4,1,6,2,9,1,3,1,12,83
2024-03-21 23:30:00,20,16,3,3,2,2,1,2,1,15,5,1,5,19,95
2024-03-21 23:40:00,5,5,4,4,1,8,2,9,2,12,2,3,3,12,72
2024-03-21 23:50:00,19,12,6,3,2,5,4,5,0,9,3,0,4,10,82
2024-03-22 00:00:00,14,14,3,2,0,2,0,2,0,5,0,0,0,7,49
2024-03-22 00:10:00,9,9,3,2,1,2,4,3,0,9,3,0,3,14,62
2024-03-22 00:20:00,7,6,0,0,0,5,0,7,1,7,1,1,1,8,44
2024-03-22 00:30:00,9,8,2,4,2,2,3,3,0,8,1,0,1,7,50
2024-03-22 00:40:00,1,1,0,0,1,2,1,2,0,4,1,0,1,3,17
2024-03-22 00:50:00,4,4,3,3,2,3,1,4,0,8,2,0,3,8,45
2024-03-22 01:00:00,1,1,0,0,2,3,2,4,0,6,1,0,2,6,28
2024-03-22 01:10:00,5,4,0,0,0,0,0,0,0,3,0,0,2,3,17
2024-03-22 01:20:00,2,2,0,0,0,0,0,0,0,5,1,0,1,7,18
2024-03-22 01:30:00,4,3,1,2,0,0,0,0,0,0,0,0,0,0,10
2024-03-22 01:40:00,5,5,1,1,1,1,0,2,0,2,0,0,0,2,20
2024-03-22 01:50:00,5,5,0,7,0,2,0,1,0,5,1,0,2,7,35
2024-03-22 02:00:00,2,2,0,0,0,0,0,0,0,1,2,0,2,2,11
2024-03-22 02:10:00,1,1,0,0,0,1,0,0,1,2,2,1,2,2,13
2024-03-22 02:20:00,3,3,2,2,1,0,1,2,1,3,1,0,1,2,22
2024-03-22 02:30:00,2,2,1,0,0,3,0,2,0,3,0,0,0,3,16
2024-03-22 02:40:00,4,4,0,3,0,1,0,0,1,4,1,1,1,7,27
2024-03-22 02:50:00,3,3,0,0,0,1,0,0,1,2,0,1,0,2,13
2024-03-22 03:00:00,2,2,0,1,1,1,3,2,0,1,0,0,0,1,14
2024-03-22 03:10:00,2,2,0,1,0,0,0,0,0,3,0,0,0,3,11
2024-03-22 03:20:00,0,0,0,0,0,1,0,0,0,3,0,0,0,4,8
2024-03-22 03:30:00,3,7,1,1,0,1,0,2,0,3,3,0,1,3,25
2024-03-22 03:40:00,3,2,1,3,0,0,0,0,0,0,0,0,0,0,9
2024-03-22 03:50:00,1,1,1,0,0,0,0,0,0,3,2,0,2,2,12
2024-03-22 04:00:00,4,4,1,4,1,2,1,2,1,4,1,1,1,6,33
2024-03-22 04:10:00,2,2,0,2,0,0,0,0,0,3,1,0,1,3,14
2024-03-22 04:20:00,4,4,0,3,0,2,0,2,0,1,0,0,0,1,17
2024-03-22 04:30:00,1,1,1,0,0,2,0,2,0,4,2,0,1,4,18
2024-03-22 04:40:00,0,0,0,0,1,2,2,3,0,2,1,2,0,2,15
2024-03-22 04:50:00,3,2,1,2,0,2,0,3,0,7,0,0,0,9,29
2024-03-22 05:00:00,5,5,0,0,0,2,0,3,0,4,2,0,2,4,27
2024-03-22 05:10:00,6,6,2,0,3,3,5,6,1,10,1,1,1,11,56
2024-03-22 05:20:00,5,5,2,1,1,3,2,4,0,6,2,0,3,10,44
2024-03-22 05:30:00,4,4,0,5,2,0,2,1,0,4,4,0,4,4,34
2024-03-22 05:40:00,7,7,2,4,4,4,5,6,2,5,3,2,4,7,62
2024-03-22 05:50:00,5,4,0,0,4,6,7,9,3,17,11,3,12,17,98
2024-03-22 06:00:00,12,11,1,1,4,7,6,9,1,10,8,1,8,9,88
2024-03-22 06:10:00,12,12,0,0,5,9,4,10,1,13,6,1,10,12,95
2024-03-22 06:20:00,22,21,3,4,2,4,2,5,0,12,10,2,12,11,110
2024-03-22 06:30:00,24,16,3,2,7,6,7,8,4,20,10,4,9,12,132
2024-03-22 06:40:00,20,16,5,5,9,19,10,13,3,25,13,6,12,20,176
2024-03-22 06:50:00,21,17,3,2,8,16,5,12,1,17,25,3,17,14,161
2024-03-22 07:00:00,41,29,8,5,15,28,13,22,3,27,22,7,17,13,250
2024-03-22 07:10:00,23,18,5,4,11,22,8,16,6,36,33,7,15,21,225
2024-03-22 07:20:00,40,27,8,3,11,28,12,23,10,29,28,13,17,15,264
2024-03-22 07:30:00,47,28,13,10,15,28,13,21,7,38,40,11,27,24,322
2024-03-22 07:40:00,51,44,13,11,26,36,20,28,14,38,33,11,16,17,358
2024-03-22 07:50:00,54,40,13,7,29,37,12,25,10,41,31,18,35,28,380
2024-03-22 08:00:00,53,34,12,8,28,29,20,30,11,41,28,12,18,21,345
2024-03-22 08:10:00,37,26,7,5,15,24,12,24,8,24,22,11,14,21,250
2024-03-22 08:20:00,41,36,10,6,9,27,10,12,5,28,24,3,16,17,244
2024-03-22 08:30:00,42,31,15,9,14,19,16,22,5,32,34,7,13,21,280
2024-03-22 08:40:00,50,34,5,3,8,14,11,15,12,39,28,12,22,27,280
2024-03-22 08:50:00,40,23,11,9,16,21,14,26,8,42,28,7,13,23,281
2024-03-22 09:00:00,53,33,6,4,9,11,10,12,8,40,23,6,15,25,255
2024-03-22 09:10:00,36,31,8,12,15,20,13,26,5,46,25,7,16,18,278
2024-03-22 09:20:00,60,39,4,4,8,15,9,16,5,33,12,8,9,21,243
2024-03-22 09:30:00,45,28,7,7,9,12,11,12,3,43,26,10,24,24,261
2024-03-22 09:40:00,53,25,8,7,18,15,15,16,4,48,27,5,18,22,281
2024-03-22 09:50:00,53,25,8,6,15,13,13,18,9,45,35,11,19,24,294
2024-03-22 10:00:00,58,33,13,11,14,22,18,28,8,46,28,50,14,13,356
2024-03-22 10:10:00,56,26,14,9,10,16,17,22,14,32,22,13,14,17,282
2024-03-22 10:20:00,53,33,7,8,45,24,17,21,10,50,32,11,19,14,344
2024-03-22 10:30:00,61,28,5,1,21,19,12,20,8,40,30,7,22,25,299
2024-03-22 10:40:00,76,34,11,7,6,16,5,18,8,37,25,8,19,18,288
2024-03-22 10:50:00,73,30,13,9,10,18,10,17,11,52,38,8,17,12,318
2024-03-22 11:00:00,69,29,6,4,8,21,8,18,9,45,25,9,19,16,286
2024-03-22 11:10:00,62,40,7,6,7,23,7,12,6,49,39,7,25,20,310
2024-03-22 11:20:00,66,35,8,8,18,13,5,15,9,36,21,8,17,15,274
2024-03-22 11:30:00,59,31,9,7,10,19,10,18,9,47,19,12,16,17,283
2024-03-22 11:40:00,58,33,6,10,10,17,12,19,7,54,35,11,21,18,311
2024-03-22 11:50:00,75,36,13,15,11,18,10,17,7,40,23,7,11,13,296
2024-03-22 12:00:00,73,35,8,7,14,15,14,15,6,50,27,6,21,19,310
2024-03-22 12:10:00,79,36,13,9,18,19,9,28,12,35,24,11,17,22,332
2024-03-22 12:20:00,60,29,12,14,10,18,11,17,9,44,30,9,13,11,287
2024-03-22 12:30:00,65,37,8,10,12,14,11,12,8,47,22,7,15,28,296
2024-03-22 12:40:00,83,39,16,13,15,20,14,23,7,42,16,7,16,24,335
2024-03-22 12:50:00,66,39,12,10,12,22,11,14,12,50,25,17,17,36,343
2024-03-22 13:00:00,72,34,10,11,8,24,10,16,11,58,19,10,14,38,335
2024-03-22 13:10:00,89,34,13,11,16,24,13,16,7,47,23,9,20,27,349
2024-03-22 13:20:00,83,47,15,11,9,17,11,15,9,55,27,9,18,21,347
2024-03-22 13:30:00,80,45,17,11,10,23,10,14,12,42,19,12,18,23,336
2024-03-22 13:40:00,78,40,14,10,10,27,9,17,9,36,23,8,18,23,322
2024-03-22 13:50:00,73,33,7,9,11,19,12,21,8,46,22,11,13,25,310
2024-03-22 14:00:00,78,44,11,9,15,26,10,24,10,49,17,9,15,34,351
2024-03-22 14:10:00,76,40,6,8,15,25,12,21,13,58,23,17,17,34,365
2024-03-22 14:20:00,66,43,14,12,5,17,7,15,8,46,19,8,17,18,295
2024-03-22 14:30:00,86,37,17,11,14,16,15,18,6,38,28,7,21,24,338
2024-03-22 14:40:00,85,47,16,9,12,25,11,15,13,55,25,13,20,24,370
2024-03-22 14:50:00,75,30,17,11,10,24,10,28,12,55,23,12,20,35,362
2024-03-22 15:00:00,73,34,14,7,11,15,13,19,14,60,29,15,18,24,346
2024-03-22 15:10:00,84,32,14,10,6,34,8,19,7,52,30,9,19,18,342
2024-03-22 15:20:00,70,39,12,9,6,24,8,12,8,58,30,7,15,26,324
2024-03-22 15:30:00,73,34,15,14,4,19,6,11,16,55,30,15,25,29,346
2024-03-22 15:40:00,70,42,13,10,7,19,11,19,12,42,24,8,14,23,314
2024-03-22 15:50:00,49,28,14,11,9,25,12,20,8,52,23,6,15,30,302
2024-03-22 16:00:00,76,31,14,6,7,19,7,20,13,47,26,18,17,26,327
2024-03-22 16:10:00,81,45,11,10,11,16,9,23,11,42,19,10,16,26,330
2024-03-22 16:20:00,69,31,13,7,12,26,8,17,5,45,18,3,13,23,290
2024-03-22 16:30:00,59,35,9,8,5,20,4,17,8,60,26,10,20,31,312
2024-03-22 16:40:00,87,29,11,9,5,16,7,20,9,43,18,11,17,30,312
2024-03-22 16:50:00,57,35,13,8,10,17,8,18,8,54,21,9,13,32,303
2024-03-22 17:00:00,88,43,14,7,17,31,13,22,14,45,19,17,20,22,372
2024-03-22 17:10:00,68,32,8,5,12,14,10,16,14,47,16,11,10,21,284
2024-03-22 17:20:00,75,43,14,11,10,19,9,18,13,52,21,11,16,21,333
2024-03-22 17:30:00,76,33,14,11,10,15,12,13,9,44,17,10,13,30,307
2024-03-22 17:40:00,78,30,12,10,7,22,7,16,5,42,23,12,15,24,303
2024-03-22 17:50:00,68,30,16,15,10,26,11,21,8,49,13,10,11,26,314
2024-03-22 18:00:00,67,35,9,9,6,27,6,19,8,54,21,13,15,29,318
2024-03-22 18:10:00,85,34,9,7,11,15,11,16,7,47,18,9,14,31,314
2024-03-22 18:20:00,72,29,13,8,5,14,4,11,5,42,15,10,14,30,272
2024-03-22 18:30:00,24,11,2,2,4,9,4,9,1,26,12,2,10,20,136
2024-03-22 18:40:00,30,15,4,6,3,2,3,3,3,17,7,4,7,12,116
2024-03-22 18:50:00,44,13,4,9,3,9,4,9,3,22,11,6,16,15,168
2024-03-22 19:00:00,60,22,14,12,8,13,10,14,4,37,18,4,15,38,269
2024-03-22 19:10:00,69,31,14,21,11,13,9,11,6,30,14,6,13,32,280
2024-03-22 19:20:00,66,34,9,33,5,13,7,23,5,33,17,4,13,23,285
2024-03-22 19:30:00,57,25,4,21,4,21,5,14,11,35,18,14,16,29,274
2024-03-22 19:40:00,62,28,10,27,3,16,5,15,3,35,11,6,10,33,264
2024-03-22 19:50:00,48,30,9,10,8,14,11,17,4,51,13,9,14,45,283
2024-03-22 20:00:00,47,33,10,36,5,13,3,13,3,30,15,5,13,20,246
2024-03-22 20:10:00,44,29,15,37,9,7,10,12,5,41,19,5,20,35,288
2024-03-22 20:20:00,53,33,11,12,5,12,11,11,6,32,17,7,18,22,250
2024-03-22 20:30:00,42,26,5,10,1,12,1,11,2,22,12,2,13,25,184
2024-03-22 20:40:00,36,27,7,3,1,7,1,6,7,27,10,6,12,26,176
2024-03-22 20:50:00,42,21,9,6,3,7,4,11,2,23,12,2,13,22,177
2024-03-22 21:00:00,58,28,8,10,1,8,2,5,2,29,7,2,9,31,200
2024-03-22 21:10:00,37,22,5,2,1,6,2,6,3,21,6,3,7,22,143
2024-03-22 21:20:00,40,26,6,22,3,9,2,9,4,26,13,3,11,24,198
2024-03-22 21:30:00,36,21,7,7,2,7,3,10,6,19,9,6,7,17,157
2024-03-22 21:40:00,32,32,11,10,2,11,4,8,1,22,6,1,6,17,163
2024-03-22 21:50:00,46,33,4,7,0,9,0,7,1,24,10,1,10,23,175
2024-03-22 22:00:00,37,25,8,8,1,6,3,3,4,12,3,4,4,15,133
2024-03-22 22:10:00,31,26,9,10,2,6,3,5,3,22,6,2,6,25,156
2024-03-22 22:20:00,40,22,8,4,2,9,4,8,2,22,6,2,7,17,153
2024-03-22 22:30:00,31,22,2,2,3,8,3,7,4,32,8,4,9,22,157
2024-03-22 22:40:00,34,21,2,4,2,8,3,6,3,32,4,3,2,25,149
2024-03-22 22:50:00,34,22,4,8,2,9,2,8,2,26,7,2,8,31,165
2024-03-22 23:00:00,47,28,5,21,0,6,3,8,3,20,7,3,7,14,172
2024-03-22 23:10:00,32,24,7,21,2,4,3,5,2,29,8,4,8,31,180
2024-03-22 23:20:00,25,22,3,8,2,3,2,3,2,24,9,1,6,23,133
2024-03-22 23:30:00,20,20,6,12,1,4,2,2,1,16,7,1,10,14,116
2024-03-22 23:40:00,30,23,2,16,1,4,2,5,1,23,5,1,5,27,145
2024-03-22 23:50:00,28,27,6,9,0,3,0,1,2,17,3,1,4,19,120
2024-03-23 00:00:00,20,18,2,2,4,8,9,8,2,20,5,2,7,20,127
2024-03-23 00:10:00,20,17,5,16,2,4,3,3,1,10,2,1,2,7,93
2024-03-23 00:20:00,26,17,1,1,0,3,0,2,1,20,5,1,4,20,101
2024-03-23 00:30:00,13,10,2,5,0,2,0,1,1,14,0,1,0,16,65
2024-03-23 00:40:00,23,22,8,8,0,1,0,0,0,10,2,0,2,15,91
2024-03-23 00:50:00,21,19,4,4,1,4,3,2,1,13,1,1,1,18,93
2024-03-23 01:00:00,15,13,2,1,2,3,5,6,0,12,1,0,1,14,75
2024-03-23 01:10:00,14,14,19,8,2,1,2,2,0,11,2,0,4,14,93
2024-03-23 01:20:00,11,10,2,4,0,2,0,3,1,6,1,1,1,7,49
2024-03-23 01:30:00,12,10,1,7,0,1,0,0,1,11,0,1,0,13,57
2024-03-23 01:40:00,6,6,2,2,0,2,0,2,0,9,1,0,1,9,40
2024-03-23 01:50:00,7,7,2,2,0,4,0,2,0,9,4,0,3,10,50
2024-03-23 02:00:00,20,17,4,12,2,2,1,3,0,9,4,0,5,12,91
2024-03-23 02:10:00,10,7,0,8,0,0,0,0,0,16,1,0,1,18,61
2024-03-23 02:20:00,12,13,1,16,0,1,0,1,0,4,0,0,0,5,53
2024-03-23 02:30:00,8,8,3,6,1,4,2,6,0,14,3,1,3,16,75
2024-03-23 02:40:00,13,11,2,2,0,1,0,2,0,7,2,0,2,10,52
2024-03-23 02:50:00,10,10,1,0,0,0,0,0,0,6,2,0,3,5,37
2024-03-23 03:00:00,9,9,1,5,0,1,0,0,2,7,2,2,2,9,49
2024-03-23 03:10:00,9,9,2,12,0,3,0,0,0,4,1,1,1,4,46
2024-03-23 03:20:00,9,9,1,3,0,1,0,0,0,5,0,0,0,5,33
2024-03-23 03:30:00,8,8,0,1,0,0,0,0,0,10,3,0,1,9,40
2024-03-23 03:40:00,7,6,2,4,0,1,0,2,0,4,2,0,2,8,38
2024-03-23 03:50:00,7,6,4,2,0,1,0,1,0,4,13,0,1,4,43
2024-03-23 04:00:00,6,6,2,2,0,2,0,1,2,7,0,2,0,7,37
2024-03-23 04:10:00,7,6,0,0,1,0,2,1,0,10,1,0,0,9,37
2024-03-23 04:20:00,6,5,1,1,0,1,0,1,0,1,0,0,0,1,17
2024-03-23 04:30:00,5,5,1,2,0,2,0,0,2,5,1,2,2,5,32
2024-03-23 04:40:00,4,4,0,2,1,1,1,2,0,2,2,0,2,2,23
2024-03-23 04:50:00,4,4,0,8,1,2,1,2,1,7,1,1,1,9,42
2024-03-23 05:00:00,6,5,1,4,0,0,0,0,0,10,3,0,2,11,42
2024-03-23 05:10:00,4,3,0,0,2,2,3,4,1,13,2,0,3,16,53
2024-03-23 05:20:00,5,5,1,5,0,1,0,2,0,7,2,0,2,7,37
2024-03-23 05:30:00,9,10,2,9,1,1,2,3,0,5,2,0,1,6,51
2024-03-23 05:40:00,5,7,1,3,0,1,1,1,0,6,2,1,3,7,38
2024-03-23 05:50:00,6,6,1,4,1,1,2,1,0,4,1,0,1,6,34
2024-03-23 06:00:00,6,5,2,6,0,1,0,0,0,1,0,0,0,1,22
2024-03-23 06:10:00,9,8,2,8,0,2,0,1,1,3,3,1,3,6,47
2024-03-23 06:20:00,13,10,0,2,3,3,3,5,1,6,4,1,4,7,62
2024-03-23 06:30:00,12,10,1,3,1,2,2,2,0,8,2,0,2,9,54
2024-03-23 06:40:00,5,5,0,0,1,4,1,5,0,10,3,0,4,11,49
2024-03-23 06:50:00,10,9,1,3,2,3,2,6,1,9,1,1,0,8,56
2024-03-23 07:00:00,15,12,2,1,0,3,0,1,1,9,4,1,3,12,64
2024-03-23 07:10:00,11,11,2,0,1,3,1,4,0,3,3,0,3,3,45
2024-03-23 07:20:00,15,12,1,1,3,8,3,11,0,15,2,0,3,14,88
2024-03-23 07:30:00,16,16,3,3,3,15,3,7,1,7,2,1,3,6,86
2024-03-23 07:40:00,15,13,3,1,1,1,1,3,2,19,3,2,3,17,84
2024-03-23 07:50:00,18,15,0,0,3,4,3,6,0,11,5,0,5,10,80
2024-03-23 08:00:00,18,15,2,1,6,6,3,6,2,8,0,3,0,6,76
2024-03-23 08:10:00,18,16,1,2,1,7,2,8,1,22,3,1,3,19,104
2024-03-23 08:20:00,16,13,4,4,3,7,2,6,2,18,6,2,4,18,105
2024-03-23 08:30:00,31,25,4,3,2,4,2,6,1,21,2,1,1,16,119
2024-03-23 08:40:00,36,23,7,6,6,12,7,14,4,16,6,7,7,13,164
2024-03-23 08:50:00,33,26,2,3,6,11,6,10,7,31,7,7,6,20,175
2024-03-23 09:00:00,19,13,0,0,3,13,2,7,8,21,12,8,12,18,136
2024-03-23 09:10:00,21,19,2,0,4,6,4,6,1,34,10,4,10,24,145
2024-03-23 09:20:00,39,27,3,4,4,14,4,8,5,33,17,5,13,24,200
2024-03-23 09:30:00,42,26,6,3,8,15,8,19,5,35,21,8,14,33,243
2024-03-23 09:40:00,47,25,5,4,8,16,8,20,6,41,23,6,20,15,244
2024-03-23 09:50:00,47,30,6,5,6,17,6,15,6,30,13,6,32,19,238
2024-03-23 10:00:00,41,33,9,11,8,10,9,9,3,39,17,5,11,20,225
2024-03-23 10:10:00,45,34,4,5,8,18,9,17,6,30,19,7,14,14,230
2024-03-23 10:20:00,47,26,8,6,6,7,7,10,4,38,18,2,13,25,217
2024-03-23 10:30:00,47,35,6,4,9,11,10,11,5,42,24,7,21,29,261
2024-03-23 10:40:00,40,29,5,5,14,18,11,24,6,32,18,6,14,17,239
2024-03-23 10:50:00,58,32,13,7,11,15,15,19,4,41,27,5,16,21,284
2024-03-23 11:00:00,53,35,7,8,10,13,8,12,2,34,14,2,9,17,224
2024-03-23 11:10:00,49,36,6,4,10,15,7,15,6,46,25,8,19,19,265
2024-03-23 11:20:00,54,30,10,9,11,16,12,19,8,42,24,12,12,19,278
2024-03-23 11:30:00,60,29,9,9,9,15,10,15,6,47,26,12,17,15,279
2024-03-23 11:40:00,58,43,16,11,6,17,7,20,7,46,36,11,24,17,319
2024-03-23 11:50:00,62,24,8,8,9,16,9,13,5,39,26,9,20,23,271
2024-03-23 12:00:00,78,36,11,9,6,15,7,13,5,45,33,7,14,12,291
2024-03-23 12:10:00,57,33,8,5,10,15,14,17,10,48,27,8,12,22,286
2024-03-23 12:20:00,64,36,14,10,10,26,8,20,4,46,23,6,14,17,298
2024-03-23 12:30:00,76,29,5,4,11,14,12,14,3,38,19,4,14,18,261
2024-03-23 12:40:00,63,40,14,15,7,21,7,18,10,50,26,9,15,22,317
2024-03-23 12:50:00,85,50,14,8,2,11,4,5,4,41,21,5,14,13,277
2024-03-23 13:00:00,47,28,9,7,4,17,6,18,4,49,33,4,21,26,273
2024-03-23 13:10:00,67,43,11,11,8,16,9,12,8,41,18,7,13,22,286
2024-03-23 13:20:00,72,35,11,8,5,13,6,12,8,43,25,8,18,13,277
2024-03-23 13:30:00,68,39,10,12,6,18,6,13,7,58,33,6,16,16,308
2024-03-23 13:40:00,58,26,11,9,9,13,9,19,7,44,28,8,18,17,276
2024-03-23 13:50:00,61,31,4,4,8,9,6,13,6,40,24,9,15,20,250
2024-03-23 14:00:00,83,36,9,7,17,15,15,18,6,54,25,6,16,23,330
2024-03-23 14:10:00,62,37,6,5,9,19,10,18,8,39,27,6,15,18,279
2024-03-23 14:20:00,58,25,10,8,8,16,7,18,8,39,26,7,22,15,267
2024-03-23 14:30:00,64,28,9,8,4,13,6,17,5,41,23,5,16,23,262
2024-03-23 14:40:00,78,36,11,6,6,13,9,12,5,44,32,5,23,25,305
2024-03-23 14:50:00,67,40,9,8,6,20,6,17,4,43,10,4,10,20,264
2024-03-23 15:00:00,63,31,8,8,5,15,6,13,4,35,15,4,11,15,233
2024-03-23 15:10:00,58,47,8,6,4,16,3,11,15,50,19,12,11,28,288
2024-03-23 15:20:00,75,41,8,9,10,12,9,13,2,35,21,2,15,21,273
2024-03-23 15:30:00,70,33,5,3,9,13,7,10,5,44,27,5,14,27,272
2024-03-23 15:40:00,55,25,9,11,7,16,7,20,4,36,15,4,13,23,245
2024-03-23 15:50:00,58,30,10,8,8,21,8,20,6,31,16,6,9,15,246
2024-03-23 16:00:00,62,33,6,6,6,10,5,15,4,47,25,4,18,18,259
2024-03-23 16:10:00,69,37,10,10,5,9,4,9,8,34,18,9,16,19,257
2024-03-23 16:20:00,65,42,9,8,7,8,6,9,4,41,20,4,14,27,264
2024-03-23 16:30:00,67,34,9,7,4,7,4,9,6,38,19,7,17,27,255
2024-03-23 16:40:00,75,34,5,6,7,7,6,7,4,37,18,5,13,13,237
2024-03-23 16:50:00,74,27,10,10,4,8,3,9,5,36,17,4,13,25,245
2024-03-23 17:00:00,83,24,5,4,6,9,8,15,8,43,17,8,17,21,268
2024-03-23 17:10:00,73,28,11,13,2,9,2,9,7,36,24,7,18,18,257
2024-03-23 17:20:00,54,31,13,8,7,10,6,11,5,42,27,5,15,13,247
2024-03-23 17:30:00,69,34,9,10,4,15,4,10,4,40,16,3,11,20,249
2024-03-23 17:40:00,50,22,11,8,4,21,6,13,9,41,21,9,14,22,251
2024-03-23 17:50:00,75,41,12,11,9,15,10,16,4,41,16,5,11,21,287
2024-03-23 18:00:00,58,27,4,4,7,7,7,12,4,34,12,5,12,24,217
2024-03-23 18:10:00,55,29,8,7,3,10,3,9,9,38,27,7,24,21,250
2024-03-23 18:20:00,69,34,11,8,7,10,10,13,7,42,26,7,16,24,284
2024-03-23 18:30:00,65,33,4,5,7,14,7,19,10,35,20,12,16,22,269
2024-03-23 18:40:00,50,22,10,11,5,17,5,13,10,35,16,11,15,21,241
2024-03-23 18:50:00,53,19,4,5,5,13,5,14,6,28,14,8,17,18,209
2024-03-23 19:00:00,52,27,6,9,5,10,8,11,3,44,18,3,17,19,232
2024-03-23 19:10:00,61,22,10,10,8,6,13,10,2,36,20,2,17,26,243
2024-03-23 19:20:00,56,17,9,27,3,6,2,9,4,37,13,4,13,25,225
2024-03-23 19:30:00,47,27,4,25,2,10,3,8,6,30,16,5,18,19,220
2024-03-23 19:40:00,32,20,7,23,0,8,0,8,4,32,13,5,9,24,185
2024-03-23 19:50:00,51,20,3,5,5,8,5,13,5,31,12,5,14,28,205
