datetime,D21Z,D22Z,V23Z,V24Z,D31Z,V32Z,D33Z,D51Z,D52Z,V53Z,D61Z,D62Z,V63Z,V64Z,D81Z,D82Z,V83Z,V84Z,D91Z,V92Z,D111Z,D112Z,V113Z,V114Z,D121Z,V122Z,Total
2024-03-30 04:50:00,0,2,2,2,1,1,1,0,0,2,2,0,3,3,0,8,2,9,11,2,0,1,2,0,1,5,60
2024-03-30 05:00:00,0,9,0,5,2,1,2,0,0,0,2,0,2,0,0,13,4,15,5,0,1,3,2,0,0,6,72
2024-03-30 05:10:00,0,6,1,7,5,1,2,1,1,1,0,0,0,0,0,4,3,4,6,2,0,5,3,0,0,5,57
2024-03-30 05:20:00,0,5,0,5,1,1,0,2,2,5,4,0,4,4,0,11,4,13,7,1,0,5,7,0,0,12,93
2024-03-30 05:30:00,0,9,0,8,6,2,5,3,2,3,0,0,3,0,0,9,7,8,2,0,1,3,10,0,0,6,87
2024-03-30 05:40:00,0,7,0,7,4,2,3,3,4,5,1,0,3,1,0,10,5,8,8,2,0,3,3,0,2,10,91
2024-03-30 05:50:00,0,4,3,4,3,1,2,4,3,7,3,0,5,1,0,11,7,9,1,1,2,4,5,0,2,9,91
2024-03-30 06:00:00,1,6,0,7,4,6,2,5,1,2,1,0,5,4,0,6,6,6,2,1,1,4,4,0,1,4,79
2024-03-30 06:10:00,0,6,1,5,3,2,3,1,1,1,1,0,1,4,0,15,9,13,11,2,0,2,0,0,1,1,83
2024-03-30 06:20:00,1,13,4,14,3,4,2,2,2,3,1,0,1,1,0,13,5,15,19,1,0,4,0,0,2,1,111
2024-03-30 06:30:00,1,9,2,8,3,2,3,1,1,1,0,0,1,0,0,17,9,13,5,1,0,4,2,0,1,0,84
2024-03-30 06:40:00,0,7,1,5,4,2,6,2,2,2,3,0,4,2,0,14,4,12,2,0,1,4,0,0,0,1,78
2024-03-30 06:50:00,2,11,0,11,8,4,5,3,3,2,1,0,3,4,0,16,6,13,7,2,0,4,0,0,1,1,107
2024-03-30 07:00:00,0,7,0,6,4,0,1,2,2,2,2,0,2,0,0,17,6,15,8,2,0,4,0,0,0,0,80
2024-03-30 07:10:00,0,5,2,5,3,1,2,1,1,1,0,0,0,1,0,12,2,11,10,2,0,3,0,0,0,0,62
2024-03-30 07:20:00,0,11,0,7,3,4,2,4,4,4,2,0,3,4,0,18,10,16,4,2,0,9,0,0,1,1,109
2024-03-30 07:30:00,4,16,4,12,2,1,3,1,1,1,2,0,2,0,0,18,6,16,4,2,2,5,1,0,1,1,105
2024-03-30 07:40:00,2,13,4,11,6,2,2,2,2,2,1,0,1,2,0,21,8,18,8,1,3,6,2,0,1,1,119
2024-03-30 07:50:00,2,8,5,8,4,4,3,2,2,2,2,0,2,1,0,24,7,23,9,4,1,2,1,0,1,0,117
2024-03-30 08:00:00,1,14,1,11,4,2,4,3,3,3,5,0,2,0,0,26,7,24,10,4,1,4,1,0,3,2,135
2024-03-30 08:10:00,3,13,3,9,8,4,6,3,2,5,6,0,9,0,0,25,11,21,11,1,0,5,0,0,1,2,148
2024-03-30 08:20:00,0,16,1,10,6,3,4,5,3,5,4,0,3,2,0,22,10,21,9,3,2,5,0,0,3,2,139
2024-03-30 08:30:00,2,25,2,12,4,1,3,4,4,3,5,0,3,2,0,41,21,31,10,3,2,7,2,0,3,1,191
2024-03-30 08:40:00,1,13,1,11,11,4,4,2,2,2,4,0,6,1,0,31,8,22,16,3,0,15,0,0,8,8,173
2024-03-30 08:50:00,4,20,3,12,17,5,5,3,2,2,7,0,8,3,0,49,21,34,9,5,2,7,2,0,5,5,230
2024-03-30 09:00:00,5,34,6,17,8,3,16,1,1,1,9,0,10,1,0,46,15,23,10,5,4,6,3,0,6,5,235
2024-03-30 09:10:00,3,27,4,18,7,5,7,5,4,4,5,0,3,3,0,44,17,32,18,3,3,16,3,0,2,0,233
2024-03-30 09:20:00,3,27,5,20,6,6,7,7,8,10,6,0,5,0,0,44,17,32,24,2,1,16,1,0,2,2,251
2024-03-30 09:30:00,4,29,5,16,35,3,3,8,8,11,9,0,10,2,0,52,19,34,16,4,3,24,4,0,2,1,302
2024-03-30 09:40:00,10,35,14,16,6,3,7,11,11,9,4,0,2,1,0,65,18,34,16,6,1,18,0,0,4,6,297
2024-03-30 09:50:00,9,41,10,21,8,6,9,10,10,10,11,0,8,1,0,73,28,32,20,5,2,18,2,0,6,6,346
2024-03-30 10:00:00,3,47,10,24,24,7,7,9,8,11,9,0,12,5,0,70,29,35,23,7,5,18,5,0,4,8,380
2024-03-30 10:10:00,2,46,8,18,6,5,8,12,11,8,12,0,14,3,0,76,29,33,15,4,5,28,6,0,2,4,355
2024-03-30 10:20:00,3,35,5,20,12,9,10,15,15,10,18,0,8,2,0,74,19,28,10,8,3,17,4,0,3,4,332
2024-03-30 10:30:00,6,44,6,19,14,6,15,19,10,10,9,0,9,5,0,78,30,43,17,9,2,26,3,0,8,5,393
2024-03-30 10:40:00,12,42,11,16,14,8,12,12,12,8,12,0,13,1,0,70,19,37,103,6,3,19,6,0,2,2,440
2024-03-30 10:50:00,10,54,9,21,6,5,9,12,12,8,14,0,15,2,0,91,37,48,18,7,1,34,3,0,4,3,423
2024-03-30 11:00:00,1,49,3,20,18,6,10,10,10,9,16,0,12,1,0,85,27,44,19,10,3,29,6,0,3,4,395
2024-03-30 11:10:00,8,63,9,23,33,9,10,16,16,13,15,0,13,4,0,73,19,43,14,4,7,17,3,0,5,7,424
2024-03-30 11:20:00,9,55,11,20,12,17,13,16,19,12,16,0,13,1,0,76,33,38,10,6,5,20,4,0,8,13,427
2024-03-30 11:30:00,8,61,8,20,17,10,25,18,14,12,21,0,7,1,0,71,25,39,15,6,5,26,7,0,7,6,429
2024-03-30 11:40:00,6,67,7,13,9,6,9,14,96,11,18,0,11,0,0,82,32,22,17,7,3,24,2,0,7,9,472
2024-03-30 11:50:00,5,58,7,21,18,9,10,14,14,8,12,0,12,3,0,63,26,33,10,4,4,25,4,0,5,6,371
2024-03-30 12:00:00,5,66,6,19,10,13,13,14,13,15,20,0,16,0,0,67,26,25,22,9,0,21,0,0,8,8,396
2024-03-30 12:10:00,5,70,5,13,12,4,3,16,16,11,31,0,14,4,0,83,34,31,13,10,5,28,5,0,7,7,427
2024-03-30 12:20:00,4,69,6,10,10,10,10,15,16,10,16,0,13,0,0,80,20,29,30,6,5,23,7,0,5,4,398
2024-03-30 12:30:00,6,60,16,23,13,9,13,31,30,16,24,1,13,0,0,79,33,35,17,7,5,18,6,0,4,5,464
2024-03-30 12:40:00,11,56,9,21,12,6,12,18,19,13,20,0,12,0,0,82,26,40,38,6,3,27,4,0,4,9,448
2024-03-30 12:50:00,9,54,3,19,7,6,8,16,14,12,21,0,18,0,0,99,34,31,22,7,6,25,6,0,5,3,425
2024-03-30 13:00:00,11,58,6,20,25,10,24,18,16,10,22,0,18,1,0,76,31,33,13,11,3,21,7,0,6,5,445
2024-03-30 13:10:00,5,62,11,18,18,9,12,13,14,16,15,0,8,0,0,71,23,32,23,14,7,39,5,0,9,10,434
2024-03-30 13:20:00,6,71,7,10,7,7,11,16,17,12,20,0,12,1,0,81,29,30,16,6,3,17,4,0,6,7,396
2024-03-30 13:30:00,11,73,12,15,14,10,18,19,18,14,27,0,9,2,0,87,32,30,17,14,3,22,4,0,2,3,456
2024-03-30 13:40:00,4,55,5,13,11,11,8,19,19,14,20,0,8,1,0,80,28,34,18,10,5,21,4,0,8,8,404
2024-03-30 13:50:00,9,64,13,18,16,8,16,17,18,15,16,0,18,5,0,80,26,34,18,13,9,22,10,0,7,9,461
2024-03-30 14:00:00,7,59,14,11,14,9,13,9,10,8,17,0,14,1,0,75,32,41,18,5,10,16,7,0,5,3,398
2024-03-30 14:10:00,4,69,10,12,16,8,14,26,27,19,16,0,9,1,0,66,21,39,16,4,7,25,8,0,6,4,427
2024-03-30 14:20:00,11,68,20,7,7,5,7,26,27,14,22,0,15,2,0,78,26,37,24,6,7,20,6,0,9,12,456
2024-03-30 14:30:00,10,56,21,7,20,11,11,17,19,18,21,0,13,1,0,82,25,31,15,12,4,25,11,0,8,8,446
2024-03-30 14:40:00,4,94,16,10,17,10,23,20,23,17,20,0,11,0,0,65,23,22,10,7,13,23,11,0,5,5,449
2024-03-30 14:50:00,4,64,13,8,10,8,10,30,31,26,21,0,14,0,0,75,24,27,15,11,3,19,3,0,5,7,428
2024-03-30 15:00:00,6,59,6,23,15,8,17,24,23,14,22,0,14,0,0,83,30,37,15,8,6,19,6,0,3,3,441
2024-03-30 15:10:00,4,63,12,21,18,8,13,19,18,10,23,0,13,0,0,84,30,35,14,11,3,16,4,0,8,6,433
2024-03-30 15:20:00,3,63,8,16,15,10,18,18,18,13,24,0,14,3,0,81,24,24,22,9,5,21,5,0,4,7,425
2024-03-30 15:30:00,11,58,12,20,9,8,9,21,20,13,21,0,13,0,0,79,26,32,18,10,2,14,4,0,2,2,404
2024-03-30 15:40:00,4,57,2,28,15,11,23,24,23,15,20,0,13,1,0,65,18,31,17,6,1,19,1,0,9,7,410
2024-03-30 15:50:00,10,71,6,20,19,11,15,25,27,19,17,0,11,1,0,79,29,43,22,7,4,20,4,0,8,6,474
2024-03-30 16:00:00,8,66,6,26,12,9,12,19,18,16,19,0,12,0,0,66,22,25,8,4,4,11,5,0,6,6,380
2024-03-30 16:10:00,8,55,6,31,13,13,14,23,24,19,20,0,12,0,0,67,26,37,17,10,2,12,3,0,4,3,419
2024-03-30 16:20:00,4,58,3,15,31,8,9,13,15,16,19,0,10,0,0,65,20,30,18,10,3,14,3,0,7,9,380
2024-03-30 16:30:00,6,52,11,11,12,8,6,14,14,17,17,0,11,0,0,68,28,34,37,8,6,15,5,0,7,6,393
2024-03-30 16:40:00,12,59,5,26,14,11,12,27,27,17,26,0,6,1,0,68,27,43,87,10,4,19,4,0,3,5,513
2024-03-30 16:50:00,2,47,6,26,23,9,22,14,13,12,13,0,8,2,0,58,24,34,14,4,4,18,4,0,6,5,368
2024-03-30 17:00:00,5,64,1,28,14,9,19,19,21,12,25,0,7,1,0,67,23,35,22,3,2,14,4,0,4,2,401
2024-03-30 17:10:00,4,53,14,25,30,14,23,15,12,10,20,0,21,1,0,64,34,36,16,6,2,23,4,0,5,6,438
2024-03-30 17:20:00,5,57,5,28,13,8,19,14,15,13,25,0,12,4,0,67,24,30,45,7,6,23,3,0,5,8,436
2024-03-30 17:30:00,10,49,9,25,12,13,12,22,22,19,22,0,17,2,0,55,20,28,9,5,6,12,10,0,4,3,386
2024-03-30 17:40:00,5,56,4,18,11,6,7,22,19,13,21,0,10,0,0,59,28,25,8,4,7,11,3,0,7,12,356
2024-03-30 17:50:00,9,57,6,17,15,9,11,23,23,21,22,0,13,0,0,55,18,28,16,6,2,25,3,0,5,6,390
2024-03-30 18:00:00,7,49,4,23,14,6,8,19,18,14,16,0,11,3,0,60,24,35,11,5,4,18,3,0,2,3,357
2024-03-30 18:10:00,5,55,19,20,13,8,25,17,16,12,22,0,15,0,0,86,39,34,15,12,4,13,4,0,9,12,455
2024-03-30 18:20:00,10,57,6,20,21,13,20,19,18,17,24,0,22,1,0,67,27,17,13,6,8,23,6,0,3,2,420
2024-03-30 18:30:00,7,52,18,22,22,13,29,22,23,11,18,0,11,0,0,58,27,31,15,5,4,24,4,0,6,5,427
2024-03-30 18:40:00,12,55,6,22,23,14,21,9,9,10,24,0,13,0,0,67,24,41,114,5,4,29,4,0,4,5,515
2024-03-30 18:50:00,4,65,4,19,18,13,21,8,8,8,17,0,15,0,0,42,24,24,6,2,3,28,5,0,9,7,350
2024-03-30 19:00:00,6,53,8,16,22,15,13,11,10,10,9,0,13,4,0,46,25,27,9,4,4,22,5,0,5,18,355
2024-03-30 19:10:00,8,34,9,22,8,10,9,11,10,13,12,1,16,2,0,55,22,30,11,7,2,24,7,0,4,12,339
2024-03-30 19:20:00,2,29,2,21,6,3,5,13,13,13,5,0,9,1,0,49,16,21,16,6,3,18,3,0,4,7,265
2024-03-30 19:30:00,4,77,5,17,18,10,10,14,10,13,9,0,15,1,0,44,17,22,7,4,4,14,6,0,2,6,329
2024-03-30 19:40:00,2,40,2,29,10,5,5,12,13,19,11,0,18,5,0,44,15,20,17,9,3,13,8,0,3,9,312
2024-03-30 19:50:00,0,36,1,26,8,6,9,10,41,15,14,0,18,5,0,52,19,23,12,6,6,16,6,0,1,5,335
2024-03-30 20:00:00,6,35,5,19,15,10,6,16,17,16,6,0,19,3,0,49,19,22,20,2,7,19,7,0,5,5,328
2024-03-30 20:10:00,2,38,2,14,10,6,6,8,8,7,11,0,12,2,0,52,13,31,14,8,5,14,3,0,3,9,278
2024-03-30 20:20:00,1,39,3,14,8,6,8,9,10,12,16,0,15,2,0,44,15,25,7,6,3,8,4,0,5,5,265
2024-03-30 20:30:00,4,43,3,21,7,5,5,9,10,6,10,0,12,2,0,47,20,28,7,3,2,12,7,0,2,3,268
2024-03-30 20:40:00,4,41,5,20,7,5,5,12,41,12,12,0,17,1,0,40,17,21,34,3,3,11,4,0,3,5,323
2024-03-30 20:50:00,2,35,3,25,3,4,3,10,10,17,6,0,12,0,0,41,14,29,17,5,4,7,4,0,3,9,263
2024-03-30 21:00:00,5,28,6,22,16,8,6,7,6,12,7,0,10,3,0,39,14,25,9,3,3,18,3,0,5,8,263
2024-03-30 21:10:00,3,25,4,19,9,13,8,5,6,7,5,0,8,1,0,42,20,21,9,0,1,9,1,0,2,5,223
2024-03-30 21:20:00,3,29,1,23,8,3,8,6,5,6,9,0,9,6,0,40,17,24,15,6,4,7,7,0,5,11,252
2024-03-30 21:30:00,4,27,3,22,11,12,13,2,2,2,10,0,11,8,0,33,12,21,9,7,1,3,0,0,3,4,220
2024-03-30 21:40:00,3,28,1,15,9,4,6,11,13,12,13,0,15,1,0,51,17,19,12,4,1,13,3,0,1,2,254
2024-03-30 21:50:00,6,32,6,16,9,5,9,30,17,14,8,0,15,0,0,36,14,26,16,8,3,16,4,0,6,12,308
2024-03-30 22:00:00,5,48,2,26,5,4,4,5,6,7,15,0,19,1,0,31,13,22,9,3,2,11,2,0,5,6,251
2024-03-30 22:10:00,2,30,4,14,12,6,5,6,6,10,14,0,15,5,0,30,10,18,10,3,0,13,1,0,5,8,227
2024-03-30 22:20:00,4,33,4,20,4,8,6,3,3,4,5,0,13,3,0,33,19,25,13,1,3,11,5,0,3,6,229
2024-03-30 22:30:00,1,36,2,17,7,5,5,13,14,17,12,0,8,5,0,29,11,19,8,3,1,3,0,0,2,9,227
2024-03-30 22:40:00,4,31,8,17,5,5,5,40,42,25,23,0,34,2,0,49,14,33,18,14,2,7,2,0,3,3,386
2024-03-30 22:50:00,3,83,4,17,6,5,11,24,20,15,18,0,12,4,0,49,15,28,12,12,2,12,3,0,6,11,372
2024-03-30 23:00:00,2,22,1,18,8,4,6,7,6,8,5,0,10,1,0,37,11,27,14,7,2,8,2,0,1,6,213
2024-03-30 23:10:00,2,27,4,20,3,4,3,8,8,13,5,0,11,4,0,20,10,18,3,1,1,4,2,0,0,1,172
2024-03-30 23:20:00,2,34,2,20,6,1,2,9,7,10,8,0,10,0,0,30,9,20,9,5,3,5,7,0,0,3,202
2024-03-30 23:30:00,1,25,3,24,5,3,2,9,10,11,10,0,14,1,0,24,9,20,5,5,3,0,10,0,3,4,201
2024-03-30 23:40:00,1,22,2,16,4,5,5,11,11,11,4,0,7,3,0,32,2,16,12,8,1,2,2,0,2,0,179
2024-03-30 23:50:00,0,17,0,22,8,9,6,9,8,9,3,0,10,2,0,28,7,28,8,6,2,5,2,0,2,5,196
2024-03-31 00:00:00,1,24,2,18,3,0,7,2,2,4,2,0,3,1,0,15,7,15,5,0,2,1,6,0,2,1,123
2024-03-31 00:10:00,1,24,3,12,2,2,3,3,3,2,3,0,5,1,0,15,5,15,11,1,1,6,2,0,0,2,122
2024-03-31 00:20:00,1,17,8,14,5,2,3,5,5,5,6,0,12,2,0,10,2,11,4,0,2,2,1,0,2,3,122
2024-03-31 00:30:00,3,16,2,14,3,5,1,2,2,3,3,0,7,2,0,17,9,13,4,2,3,9,3,0,1,0,124
2024-03-31 00:40:00,0,18,1,21,1,5,4,2,2,3,3,0,6,0,0,13,7,13,4,1,0,6,0,0,2,6,118
2024-03-31 00:50:00,0,15,2,17,9,5,5,1,1,1,2,0,2,3,0,10,5,9,2,0,1,5,5,0,0,0,100
2024-03-31 01:00:00,1,22,3,14,7,8,6,7,6,6,6,0,14,11,0,16,11,16,3,0,1,1,2,0,1,1,163
2024-03-31 01:10:00,1,15,2,13,3,1,8,4,4,6,5,0,10,7,0,13,14,11,11,0,0,1,1,0,1,2,133
2024-03-31 01:20:00,1,12,1,7,1,1,1,3,3,3,4,0,8,4,0,21,11,20,6,1,0,4,5,0,1,11,129
2024-03-31 01:30:00,0,14,3,12,0,0,2,3,3,6,4,0,8,7,0,18,8,16,1,0,0,1,1,0,3,3,113
2024-03-31 01:40:00,1,15,4,17,2,2,0,2,2,4,1,0,3,3,0,13,7,13,10,1,1,3,4,0,1,9,118
2024-03-31 01:50:00,0,8,0,9,2,2,2,4,5,7,3,0,8,6,0,13,5,12,4,3,1,2,2,0,0,1,99
2024-03-31 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-31 02:10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-31 02:20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-31 02:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-31 02:40:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-31 02:50:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-31 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-31 03:10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-31 03:20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-31 03:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-31 03:40:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-31 03:50:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-31 04:00:00,0,8,0,6,3,4,3,1,1,4,3,0,4,6,0,11,1,11,6,3,1,3,4,0,0,7,90
2024-03-31 04:10:00,1,12,4,9,3,0,3,1,1,6,5,0,11,7,0,11,4,8,12,3,3,1,0,0,1,0,106
2024-03-31 04:20:00,0,6,0,6,2,1,1,0,0,1,2,0,1,1,0,9,0,8,6,2,0,1,1,0,2,1,51
2024-03-31 04:30:00,0,7,0,10,2,2,3,1,1,3,2,0,3,3,0,6,2,7,4,0,0,0,0,0,0,0,56
2024-03-31 04:40:00,2,7,2,6,0,0,0,3,3,9,5,0,10,10,0,5,3,5,3,0,1,4,1,0,0,9,88
2024-03-31 04:50:00,3,12,3,12,3,2,0,4,5,6,4,0,5,4,0,9,1,8,6,3,2,2,1,0,1,2,98
2024-03-31 05:00:00,1,11,1,25,1,1,3,5,4,11,5,0,14,13,0,11,3,10,5,4,0,1,0,0,1,0,130
2024-03-31 05:10:00,0,7,0,0,2,2,1,1,1,2,1,0,4,4,0,12,2,11,9,3,1,5,7,0,1,13,89
2024-03-31 05:20:00,0,3,0,4,4,0,0,0,0,0,0,0,0,0,0,15,2,13,10,3,1,4,1,0,0,1,61
2024-03-31 05:30:00,0,6,0,7,2,1,2,5,3,6,2,0,8,9,0,13,3,10,6,0,1,4,7,0,0,8,103
2024-03-31 05:40:00,0,7,0,5,1,1,1,3,3,3,0,0,5,3,0,7,4,5,3,1,0,5,6,0,0,13,76
2024-03-31 05:50:00,0,5,0,5,6,3,3,1,1,3,2,0,5,4,0,11,2,6,5,0,0,1,0,0,0,0,63
2024-03-31 06:00:00,0,13,0,7,2,2,3,2,2,4,2,0,6,8,0,5,1,5,5,1,1,0,2,0,1,1,73
2024-03-31 06:10:00,0,12,2,2,1,1,2,2,2,4,3,0,6,4,0,10,2,7,10,5,1,4,4,0,1,8,93
2024-03-31 06:20:00,0,5,2,6,3,2,3,0,0,0,0,0,0,0,0,9,9,10,3,1,1,0,1,0,0,0,55
2024-03-31 06:30:00,0,6,0,3,3,2,3,2,1,2,1,0,5,5,0,1,1,1,0,0,2,1,4,0,0,4,47
2024-03-31 06:40:00,1,8,1,4,2,3,2,1,1,1,0,0,1,2,0,8,2,7,6,1,0,5,3,0,0,11,70
2024-03-31 06:50:00,0,3,0,3,2,1,1,2,2,5,2,0,7,3,0,8,3,8,5,3,1,1,3,0,1,4,68
2024-03-31 07:00:00,1,8,2,7,1,1,4,0,0,2,1,0,1,1,0,7,2,7,1,0,1,2,5,0,0,5,59
2024-03-31 07:10:00,0,1,0,1,0,0,0,1,1,1,0,0,1,0,0,4,3,5,7,1,0,0,1,0,0,0,27
2024-03-31 07:20:00,0,3,0,3,5,1,1,1,1,1,1,0,2,1,0,10,2,9,3,3,0,4,0,0,0,4,55
2024-03-31 07:30:00,0,6,1,6,1,0,1,0,0,1,1,0,1,1,0,7,4,5,2,1,0,3,1,0,0,3,45
2024-03-31 07:40:00,1,3,1,3,0,0,0,0,0,0,2,0,2,0,0,15,7,15,5,0,0,2,0,0,0,0,56
2024-03-31 07:50:00,0,4,0,5,4,1,4,1,1,1,2,0,2,0,0,10,5,8,2,1,0,2,0,0,0,0,53
2024-03-31 08:00:00,0,4,2,4,3,2,2,0,0,0,0,0,0,0,0,10,4,11,3,1,1,2,0,0,0,3,52
2024-03-31 08:10:00,1,4,3,4,1,1,1,3,3,4,1,0,1,0,0,10,4,9,11,1,0,4,0,0,0,0,66
2024-03-31 08:20:00,2,7,0,6,4,2,2,5,6,3,2,0,4,0,0,12,6,14,2,0,0,4,0,0,0,1,82
2024-03-31 08:30:00,0,11,1,10,2,0,2,2,2,2,4,0,5,0,0,7,1,8,1,0,0,6,1,0,0,0,65
2024-03-31 08:40:00,0,6,2,6,1,2,0,0,0,0,4,0,5,0,0,13,6,12,9,3,0,1,0,0,0,0,70
2024-03-31 08:50:00,0,8,2,7,3,0,2,3,3,3,2,0,5,1,0,11,5,11,5,1,0,6,1,0,0,1,80
2024-03-31 09:00:00,0,8,3,6,5,6,7,1,1,1,1,0,1,0,0,20,11,20,4,1,1,4,1,0,0,0,102
2024-03-31 09:10:00,0,12,4,11,5,3,1,4,4,4,3,0,8,1,0,22,11,21,16,0,0,4,0,0,0,0,134
2024-03-31 09:20:00,1,9,4,9,1,3,2,2,2,2,4,0,4,5,0,13,7,12,8,1,1,6,1,0,2,1,100
2024-03-31 09:30:00,0,14,10,12,1,1,4,0,0,0,5,0,7,1,0,21,6,18,4,3,0,16,0,0,2,1,126
2024-03-31 09:40:00,0,20,6,12,2,2,2,1,2,2,12,0,9,0,0,30,19,25,5,2,0,13,0,0,2,1,167
2024-03-31 09:50:00,2,19,8,13,3,2,1,5,4,5,4,0,4,0,0,35,14,29,29,2,1,11,2,0,2,2,197
2024-03-31 10:00:00,3,17,6,13,11,5,15,7,7,6,3,0,3,0,0,20,7,18,6,3,1,11,2,0,0,2,166
2024-03-31 10:10:00,1,16,5,12,9,5,6,5,5,5,4,0,3,0,0,29,13,21,7,3,0,5,0,0,6,3,163
2024-03-31 10:20:00,5,17,11,12,5,3,5,3,1,5,1,0,1,0,0,34,13,23,31,3,2,10,3,0,0,0,188
2024-03-31 10:30:00,0,29,3,19,8,2,3,7,5,6,6,0,5,0,0,33,10,27,11,4,3,9,2,0,2,3,197
2024-03-31 10:40:00,0,21,4,13,13,4,11,3,3,4,9,0,7,3,0,38,0,28,8,6,16,10,2,0,3,3,209
2024-03-31 10:50:00,0,17,6,9,4,4,3,8,8,7,10,0,7,1,0,40,16,28,7,2,2,13,3,0,2,1,198
2024-03-31 11:00:00,2,24,5,13,5,3,4,3,4,4,8,0,10,0,0,25,9,20,7,4,2,17,2,0,0,0,171
2024-03-31 11:10:00,5,25,7,19,15,8,7,7,6,5,5,0,2,0,0,39,10,25,12,3,2,12,2,0,1,1,218
2024-03-31 11:20:00,6,24,12,7,4,4,4,5,5,7,10,0,15,0,0,42,5,27,15,9,2,14,2,0,5,3,227
2024-03-31 11:30:00,2,33,8,14,9,9,10,9,9,9,11,0,11,0,0,32,1,21,6,3,0,12,2,0,1,0,212
2024-03-31 11:40:00,3,22,4,13,3,2,4,9,10,9,15,0,16,0,0,38,15,29,8,4,3,7,2,0,2,1,219
2024-03-31 11:50:00,9,32,12,16,7,6,7,10,9,8,8,0,6,0,0,59,31,34,20,6,4,13,4,0,3,1,305
2024-03-31 12:00:00,10,35,13,14,10,3,8,8,8,7,17,2,11,2,0,37,12,24,8,4,4,13,6,0,2,3,261
2024-03-31 12:10:00,5,33,6,19,2,2,3,10,10,6,4,0,6,1,0,49,19,30,10,8,4,17,4,0,3,4,255
2024-03-31 12:20:00,4,34,4,19,13,9,7,6,6,11,10,0,3,0,0,50,24,26,13,3,4,18,7,0,5,7,283
2024-03-31 12:30:00,4,29,2,14,23,8,8,9,9,8,13,0,14,0,0,50,23,24,8,4,1,23,4,0,3,9,290
2024-03-31 12:40:00,4,36,5,22,9,5,6,10,8,10,13,0,10,2,0,53,24,18,14,1,3,17,2,0,2,4,278
2024-03-31 12:50:00,7,30,8,12,6,7,6,12,12,8,9,0,8,2,0,41,21,31,11,3,2,15,3,0,2,4,260
2024-03-31 13:00:00,4,27,8,15,31,3,5,6,6,8,9,0,7,0,0,49,22,30,5,2,3,16,4,0,2,3,265
2024-03-31 13:10:00,2,27,6,13,8,7,10,11,9,14,12,0,12,1,0,52,31,36,10,1,3,16,6,0,3,7,297
2024-03-31 13:20:00,1,22,3,15,10,8,9,5,5,8,10,1,12,2,0,40,17,31,16,2,2,16,1,0,1,1,238
2024-03-31 13:30:00,3,38,9,15,17,8,16,9,9,8,5,0,5,0,0,45,16,29,11,8,1,8,3,0,3,0,266
2024-03-31 13:40:00,4,34,2,19,4,4,10,5,5,9,12,0,13,1,0,50,26,33,10,2,3,16,2,0,2,1,267
2024-03-31 13:50:00,5,35,11,11,8,7,10,6,5,4,11,0,12,1,0,48,16,23,10,4,5,14,6,0,3,8,263
2024-03-31 14:00:00,7,36,13,16,9,7,15,8,9,7,9,0,7,0,0,41,17,28,9,4,2,14,2,0,5,5,270
2024-03-31 14:10:00,7,32,14,16,14,8,11,10,8,7,13,0,15,2,0,57,25,31,10,4,2,18,2,0,2,2,310
2024-03-31 14:20:00,5,39,5,13,23,5,5,8,8,10,4,0,4,1,0,54,23,22,18,2,2,10,2,0,1,2,266
2024-03-31 14:30:00,4,50,2,18,8,4,5,15,14,10,10,0,8,0,0,40,17,25,7,3,3,14,3,0,3,8,271
2024-03-31 14:40:00,5,35,8,15,67,8,14,13,13,11,14,0,10,1,0,61,29,37,10,5,2,15,6,0,7,5,391
2024-03-31 14:50:00,8,40,6,15,9,9,8,12,12,10,17,0,13,0,0,41,17,23,13,4,6,19,5,0,3,1,291
2024-03-31 15:00:00,8,28,4,11,8,5,3,9,9,7,15,0,17,0,0,54,20,24,9,4,2,14,3,0,3,5,262
