datetime,D11Z,D12Z,D21Z,D41Z,D42Z,Total
2024-03-16 12:50:00,9,24,0,92,11,136
2024-03-16 13:00:00,8,24,0,77,13,122
2024-03-16 13:10:00,12,19,0,110,10,151
2024-03-16 13:20:00,6,24,0,90,13,133
2024-03-16 13:30:00,11,20,0,106,15,152
2024-03-16 13:40:00,5,18,0,96,16,135
2024-03-16 13:50:00,6,15,0,91,20,132
2024-03-16 14:00:00,9,22,0,119,14,164
2024-03-16 14:10:00,11,15,0,96,12,134
2024-03-16 14:20:00,7,17,0,79,10,113
2024-03-16 14:30:00,10,12,0,95,14,131
2024-03-16 14:40:00,8,13,0,85,13,119
2024-03-16 14:50:00,11,19,0,93,11,134
2024-03-16 15:00:00,6,12,0,94,11,123
2024-03-16 15:10:00,8,17,0,76,12,113
2024-03-16 15:20:00,4,10,0,78,11,103
2024-03-16 15:30:00,12,13,0,94,7,126
2024-03-16 15:40:00,9,14,0,85,8,116
2024-03-16 15:50:00,7,11,0,86,14,118
2024-03-16 16:00:00,9,16,0,73,7,105
2024-03-16 16:10:00,5,11,0,74,6,96
2024-03-16 16:20:00,4,10,0,65,7,86
2024-03-16 16:30:00,2,10,0,81,7,100
2024-03-16 16:40:00,4,10,0,85,11,110
2024-03-16 16:50:00,3,17,0,72,11,103
2024-03-16 17:00:00,5,15,0,80,11,111
2024-03-16 17:10:00,7,12,0,71,9,99
2024-03-16 17:20:00,6,13,0,71,10,100
2024-03-16 17:30:00,4,19,0,87,10,120
2024-03-16 17:40:00,3,18,0,70,11,102
2024-03-16 17:50:00,7,14,0,87,11,119
2024-03-16 18:00:00,1,16,0,96,7,120
2024-03-16 18:10:00,7,10,0,82,7,106
2024-03-16 18:20:00,3,11,0,94,8,116
2024-03-16 18:30:00,7,8,0,66,11,92
2024-03-16 18:40:00,7,8,0,93,7,115
2024-03-16 18:50:00,3,7,0,72,6,88
2024-03-16 19:00:00,5,9,0,65,7,86
2024-03-16 19:10:00,15,13,0,68,4,100
2024-03-16 19:20:00,4,11,0,61,9,85
2024-03-16 19:30:00,2,15,0,57,9,83
2024-03-16 19:40:00,3,14,0,83,8,108
2024-03-16 19:50:00,6,9,0,58,10,83
2024-03-16 20:00:00,7,12,0,71,4,94
2024-03-16 20:10:00,4,5,0,53,9,71
2024-03-16 20:20:00,3,6,0,56,4,69
2024-03-16 20:30:00,4,10,0,47,12,73
2024-03-16 20:40:00,3,9,0,40,9,61
2024-03-16 20:50:00,1,10,0,50,10,71
2024-03-16 21:00:00,2,7,0,34,7,50
2024-03-16 21:10:00,4,7,0,39,8,58
2024-03-16 21:20:00,3,11,0,31,6,51
2024-03-16 21:30:00,2,10,0,42,8,62
2024-03-16 21:40:00,1,6,0,37,1,45
2024-03-16 21:50:00,1,8,0,44,5,58
2024-03-16 22:00:00,3,15,0,31,11,60
2024-03-16 22:10:00,2,3,0,35,8,48
2024-03-16 22:20:00,1,7,0,28,11,47
2024-03-16 22:30:00,1,3,0,30,7,41
2024-03-16 22:40:00,4,3,0,37,10,54
2024-03-16 22:50:00,2,6,0,41,7,56
2024-03-16 23:00:00,1,5,0,47,5,58
2024-03-16 23:10:00,0,3,0,32,13,48
2024-03-16 23:20:00,2,3,0,29,9,43
2024-03-16 23:30:00,0,1,0,38,7,46
2024-03-16 23:40:00,0,5,0,20,9,34
2024-03-16 23:50:00,1,6,0,31,9,47
2024-03-17 00:00:00,3,3,0,24,7,37
2024-03-17 00:10:00,0,5,0,23,5,33
2024-03-17 00:20:00,3,5,0,24,10,42
2024-03-17 00:30:00,0,3,0,25,6,34
2024-03-17 00:40:00,3,3,0,19,6,31
2024-03-17 00:50:00,1,5,0,18,6,30
2024-03-17 01:00:00,1,3,0,19,11,34
2024-03-17 01:10:00,0,2,0,20,2,24
2024-03-17 01:20:00,0,0,0,17,2,19
2024-03-17 01:30:00,0,2,0,20,8,30
2024-03-17 01:40:00,1,4,0,16,5,26
2024-03-17 01:50:00,0,3,0,13,5,21
2024-03-17 02:00:00,0,3,0,14,9,26
2024-03-17 02:10:00,1,2,0,9,5,17
2024-03-17 02:20:00,0,2,0,11,5,18
2024-03-17 02:30:00,0,3,0,14,6,23
2024-03-17 02:40:00,0,2,0,4,5,11
2024-03-17 02:50:00,0,3,0,11,4,18
2024-03-17 03:00:00,0,1,0,15,6,22
2024-03-17 03:10:00,0,1,0,11,5,17
2024-03-17 03:20:00,0,1,0,4,6,11
2024-03-17 03:30:00,0,0,0,11,5,16
2024-03-17 03:40:00,0,1,0,8,1,10
2024-03-17 03:50:00,1,0,0,8,6,15
2024-03-17 04:00:00,0,0,0,3,0,3
2024-03-17 04:10:00,0,2,0,5,2,9
2024-03-17 04:20:00,0,0,0,4,3,7
2024-03-17 04:30:00,1,0,0,6,2,9
2024-03-17 04:40:00,0,2,0,9,4,15
2024-03-17 04:50:00,0,1,0,9,6,16
2024-03-17 05:00:00,0,1,0,6,2,9
2024-03-17 05:10:00,0,0,0,8,5,13
2024-03-17 05:20:00,0,2,0,11,3,16
2024-03-17 05:30:00,0,1,0,14,3,18
2024-03-17 05:40:00,1,0,0,10,1,12
2024-03-17 05:50:00,0,1,0,4,5,10
2024-03-17 06:00:00,0,0,0,5,0,5
2024-03-17 06:10:00,0,2,0,6,1,9
2024-03-17 06:20:00,0,0,0,4,2,6
2024-03-17 06:30:00,0,2,0,8,4,14
2024-03-17 06:40:00,0,2,0,4,3,9
2024-03-17 06:50:00,0,0,0,7,3,10
2024-03-17 07:00:00,0,1,0,7,4,12
2024-03-17 07:10:00,0,1,0,7,1,9
2024-03-17 07:20:00,3,1,0,15,3,22
2024-03-17 07:30:00,1,1,0,6,3,11
2024-03-17 07:40:00,0,0,0,10,3,13
2024-03-17 07:50:00,0,2,0,16,1,19
2024-03-17 08:00:00,1,1,0,7,3,12
2024-03-17 08:10:00,0,2,0,14,7,23
2024-03-17 08:20:00,2,2,0,13,5,22
2024-03-17 08:30:00,2,2,0,9,3,16
2024-03-17 08:40:00,1,1,0,17,2,21
2024-03-17 08:50:00,1,4,0,24,8,37
2024-03-17 09:00:00,1,2,0,19,8,30
2024-03-17 09:10:00,0,2,0,24,13,39
2024-03-17 09:20:00,2,10,0,38,26,76
2024-03-17 09:30:00,1,4,0,39,17,61
2024-03-17 09:40:00,4,8,0,32,18,62
2024-03-17 09:50:00,3,3,0,40,13,59
2024-03-17 10:00:00,2,5,0,35,6,48
2024-03-17 10:10:00,2,3,0,23,6,34
2024-03-17 10:20:00,1,2,0,35,5,43
2024-03-17 10:30:00,3,6,0,31,1,41
2024-03-17 10:40:00,1,4,0,44,5,54
2024-03-17 10:50:00,1,5,0,44,5,55
2024-03-17 11:00:00,5,5,0,40,10,60
2024-03-17 11:10:00,1,1,0,37,11,50
2024-03-17 11:20:00,4,5,0,33,11,53
2024-03-17 11:30:00,1,4,0,46,3,54
2024-03-17 11:40:00,4,2,0,51,6,63
2024-03-17 11:50:00,11,13,0,32,13,69
2024-03-17 12:00:00,21,10,0,50,9,90
2024-03-17 12:10:00,20,14,0,51,5,90
2024-03-17 12:20:00,3,6,0,53,5,67
2024-03-17 12:30:00,8,4,0,53,7,72
2024-03-17 12:40:00,1,5,0,41,10,57
2024-03-17 12:50:00,2,6,0,60,9,77
2024-03-17 13:00:00,5,5,0,66,13,89
2024-03-17 13:10:00,4,5,0,48,5,62
2024-03-17 13:20:00,3,9,0,39,8,59
2024-03-17 13:30:00,2,6,0,51,11,70
2024-03-17 13:40:00,2,6,0,51,4,63
2024-03-17 13:50:00,2,10,0,52,6,70
2024-03-17 14:00:00,4,3,0,62,6,75
2024-03-17 14:10:00,3,8,0,50,4,65
2024-03-17 14:20:00,5,8,0,53,5,71
2024-03-17 14:30:00,0,5,0,64,8,77
2024-03-17 14:40:00,3,6,0,65,4,78
2024-03-17 14:50:00,1,6,0,57,7,71
2024-03-17 15:00:00,2,5,0,62,8,77
2024-03-17 15:10:00,4,7,0,50,6,67
2024-03-17 15:20:00,0,6,0,68,5,79
2024-03-17 15:30:00,3,3,0,64,10,80
2024-03-17 15:40:00,1,3,0,52,5,61
2024-03-17 15:50:00,2,7,0,41,10,60
2024-03-17 16:00:00,0,7,0,40,8,55
2024-03-17 16:10:00,2,5,0,54,23,84
2024-03-17 16:20:00,3,11,0,41,18,73
2024-03-17 16:30:00,7,3,0,50,16,76
2024-03-17 16:40:00,2,5,0,54,19,80
2024-03-17 16:50:00,4,8,0,48,20,80
2024-03-17 17:00:00,2,8,0,55,3,68
2024-03-17 17:10:00,2,1,0,63,4,70
2024-03-17 17:20:00,0,7,0,48,8,63
2024-03-17 17:30:00,3,6,0,61,8,78
2024-03-17 17:40:00,3,7,0,50,4,64
2024-03-17 17:50:00,3,7,0,58,8,76
2024-03-17 18:00:00,5,6,0,55,6,72
2024-03-17 18:10:00,7,3,0,59,3,72
2024-03-17 18:20:00,3,5,0,67,7,82
2024-03-17 18:30:00,8,12,0,40,4,64
2024-03-17 18:40:00,19,6,0,41,4,70
2024-03-17 18:50:00,12,6,0,52,10,80
2024-03-17 19:00:00,6,5,0,38,9,58
2024-03-17 19:10:00,8,5,0,34,6,53
2024-03-17 19:20:00,6,6,0,33,8,53
2024-03-17 19:30:00,2,4,0,46,4,56
2024-03-17 19:40:00,0,3,0,43,4,50
2024-03-17 19:50:00,0,3,0,36,10,49
2024-03-17 20:00:00,3,3,0,51,9,66
2024-03-17 20:10:00,0,9,0,34,1,44
2024-03-17 20:20:00,0,4,0,31,10,45
2024-03-17 20:30:00,0,2,0,32,8,42
2024-03-17 20:40:00,6,7,0,27,5,45
2024-03-17 20:50:00,2,7,0,38,10,57
2024-03-17 21:00:00,0,3,0,33,5,41
2024-03-17 21:10:00,0,4,0,31,10,45
2024-03-17 21:20:00,2,2,0,18,4,26
2024-03-17 21:30:00,2,2,0,21,9,34
2024-03-17 21:40:00,2,0,0,19,5,26
2024-03-17 21:50:00,2,5,0,27,9,43
2024-03-17 22:00:00,4,3,0,21,9,37
2024-03-17 22:10:00,3,3,0,26,5,37
2024-03-17 22:20:00,1,8,0,27,7,43
2024-03-17 22:30:00,3,3,0,26,10,42
2024-03-17 22:40:00,3,5,0,17,4,29
2024-03-17 22:50:00,0,2,0,16,8,26
2024-03-17 23:00:00,1,4,0,19,6,30
2024-03-17 23:10:00,0,2,0,13,5,20
2024-03-17 23:20:00,0,1,0,13,3,17
2024-03-17 23:30:00,2,1,0,14,4,21
2024-03-17 23:40:00,0,3,0,11,6,20
2024-03-17 23:50:00,2,2,0,11,5,20
2024-03-18 00:00:00,1,0,0,8,6,15
2024-03-18 00:10:00,0,1,0,4,3,8
2024-03-18 00:20:00,1,4,0,6,1,12
2024-03-18 00:30:00,0,2,0,11,5,18
2024-03-18 00:40:00,0,1,0,3,1,5
2024-03-18 00:50:00,0,2,0,4,4,10
2024-03-18 01:00:00,0,0,0,14,2,16
2024-03-18 01:10:00,0,1,0,5,2,8
2024-03-18 01:20:00,0,0,0,6,2,8
2024-03-18 01:30:00,0,1,0,4,1,6
2024-03-18 01:40:00,0,0,0,3,0,3
2024-03-18 01:50:00,0,0,0,5,4,9
2024-03-18 02:00:00,1,0,0,3,3,7
2024-03-18 02:10:00,0,0,0,2,0,2
2024-03-18 02:20:00,0,2,0,4,1,7
2024-03-18 02:30:00,0,0,0,3,3,6
2024-03-18 02:40:00,1,1,0,5,2,9
2024-03-18 02:50:00,0,0,0,1,1,2
2024-03-18 03:00:00,0,0,0,6,1,7
2024-03-18 03:10:00,0,1,0,4,2,7
2024-03-18 03:20:00,0,1,0,2,0,3
2024-03-18 03:30:00,0,0,0,6,1,7
2024-03-18 03:40:00,0,0,0,3,2,5
2024-03-18 03:50:00,1,1,0,6,3,11
2024-03-18 04:00:00,0,0,0,2,5,7
2024-03-18 04:10:00,0,0,0,4,1,5
2024-03-18 04:20:00,0,1,0,6,5,12
2024-03-18 04:30:00,1,1,0,4,3,9
2024-03-18 04:40:00,0,0,0,13,3,16
2024-03-18 04:50:00,0,2,0,8,4,14
2024-03-18 05:00:00,1,0,0,10,4,15
2024-03-18 05:10:00,0,2,0,11,7,20
2024-03-18 05:20:00,0,1,0,17,5,23
2024-03-18 05:30:00,0,2,0,28,6,36
2024-03-18 05:40:00,0,3,0,33,8,44
2024-03-18 05:50:00,1,2,0,36,10,49
2024-03-18 06:00:00,0,1,0,37,8,46
2024-03-18 06:10:00,1,4,0,38,8,51
2024-03-18 06:20:00,0,0,0,41,10,51
2024-03-18 06:30:00,2,5,0,57,11,75
2024-03-18 06:40:00,5,7,0,66,12,90
2024-03-18 06:50:00,4,4,0,92,9,109
2024-03-18 07:00:00,1,6,0,76,14,97
2024-03-18 07:10:00,5,7,0,89,8,109
2024-03-18 07:20:00,5,6,0,97,13,121
2024-03-18 07:30:00,3,9,0,96,14,122
2024-03-18 07:40:00,6,9,0,101,7,123
2024-03-18 07:50:00,2,8,0,117,16,143
2024-03-18 08:00:00,13,12,0,101,14,140
2024-03-18 08:10:00,7,9,0,95,15,126
2024-03-18 08:20:00,4,8,0,102,19,133
2024-03-18 08:30:00,6,8,0,70,14,98
2024-03-18 08:40:00,6,13,0,94,14,127
2024-03-18 08:50:00,2,9,0,87,15,113
2024-03-18 09:00:00,6,13,0,75,9,103
2024-03-18 09:10:00,2,12,0,79,19,112
2024-03-18 09:20:00,5,6,0,95,10,116
2024-03-18 09:30:00,5,6,0,75,9,95
2024-03-18 09:40:00,5,9,0,79,20,113
2024-03-18 09:50:00,7,14,0,73,18,112
2024-03-18 10:00:00,3,8,0,79,12,102
2024-03-18 10:10:00,5,12,0,66,15,98
2024-03-18 10:20:00,7,5,0,52,13,77
2024-03-18 10:30:00,3,13,0,65,15,96
2024-03-18 10:40:00,5,7,0,76,17,105
2024-03-18 10:50:00,5,12,0,52,15,84
2024-03-18 11:00:00,7,19,0,62,8,96
2024-03-18 11:10:00,4,10,0,76,23,113
2024-03-18 11:20:00,7,12,0,71,10,100
2024-03-18 11:30:00,9,13,0,65,10,97
2024-03-18 11:40:00,7,14,0,65,17,103
2024-03-18 11:50:00,3,16,0,65,20,104
2024-03-18 12:00:00,4,9,0,73,17,103
2024-03-18 12:10:00,8,9,0,75,16,108
2024-03-18 12:20:00,4,14,0,61,17,96
2024-03-18 12:30:00,10,12,0,71,10,103
2024-03-18 12:40:00,22,15,0,85,15,137
2024-03-18 12:50:00,5,20,0,98,7,130
2024-03-18 13:00:00,9,15,0,70,15,109
2024-03-18 13:10:00,6,8,0,77,16,107
2024-03-18 13:20:00,6,10,0,59,8,83
2024-03-18 13:30:00,8,17,0,61,11,97
2024-03-18 13:40:00,4,17,0,80,7,108
2024-03-18 13:50:00,5,9,0,54,6,74
2024-03-18 14:00:00,5,18,0,74,8,105
2024-03-18 14:10:00,11,17,0,83,19,130
2024-03-18 14:20:00,6,13,0,71,9,99
2024-03-18 14:30:00,13,15,0,86,11,125
2024-03-18 14:40:00,10,8,0,90,15,123
2024-03-18 14:50:00,6,14,0,84,16,120
2024-03-18 15:00:00,16,11,0,81,10,118
2024-03-18 15:10:00,9,14,0,85,15,123
2024-03-18 15:20:00,5,10,0,95,9,119
2024-03-18 15:30:00,8,14,0,81,13,116
2024-03-18 15:40:00,6,10,0,93,19,128
2024-03-18 15:50:00,6,16,0,88,15,125
2024-03-18 16:00:00,7,14,0,92,16,129
2024-03-18 16:10:00,17,12,0,91,11,131
2024-03-18 16:20:00,10,23,0,93,20,146
2024-03-18 16:30:00,4,21,0,93,14,132
2024-03-18 16:40:00,14,11,0,94,14,133
2024-03-18 16:50:00,11,23,0,88,11,133
2024-03-18 17:00:00,10,11,0,73,12,106
2024-03-18 17:10:00,11,16,0,101,20,148
2024-03-18 17:20:00,10,22,0,114,29,175
2024-03-18 17:30:00,8,15,0,100,15,138
2024-03-18 17:40:00,11,17,0,69,11,108
2024-03-18 17:50:00,7,15,0,81,27,130
2024-03-18 18:00:00,8,17,0,96,11,132
2024-03-18 18:10:00,7,12,0,91,13,123
2024-03-18 18:20:00,5,19,0,80,11,115
2024-03-18 18:30:00,6,12,0,77,10,105
2024-03-18 18:40:00,7,14,0,68,13,102
2024-03-18 18:50:00,7,9,0,54,21,91
2024-03-18 19:00:00,14,10,0,54,10,88
2024-03-18 19:10:00,16,9,0,64,9,98
2024-03-18 19:20:00,6,16,0,53,11,86
2024-03-18 19:30:00,3,10,0,45,8,66
2024-03-18 19:40:00,0,11,0,39,13,63
2024-03-18 19:50:00,1,9,0,45,11,66
2024-03-18 20:00:00,3,10,0,53,10,76
2024-03-18 20:10:00,4,6,0,49,10,69
2024-03-18 20:20:00,2,7,0,54,6,69
2024-03-18 20:30:00,1,7,0,43,11,62
2024-03-18 20:40:00,0,6,0,41,2,49
2024-03-18 20:50:00,3,10,0,23,2,38
2024-03-18 21:00:00,5,5,0,31,9,50
2024-03-18 21:10:00,1,4,0,35,11,51
2024-03-18 21:20:00,0,4,0,30,9,43
2024-03-18 21:30:00,2,4,0,31,5,42
2024-03-18 21:40:00,3,8,0,28,7,46
2024-03-18 21:50:00,2,3,0,25,6,36
2024-03-18 22:00:00,0,4,0,23,7,34
2024-03-18 22:10:00,3,3,0,21,6,33
2024-03-18 22:20:00,2,6,0,22,6,36
2024-03-18 22:30:00,0,5,0,19,9,33
2024-03-18 22:40:00,0,3,0,18,5,26
2024-03-18 22:50:00,2,4,0,15,8,29
2024-03-18 23:00:00,0,3,0,25,5,33
2024-03-18 23:10:00,1,4,0,12,3,20
2024-03-18 23:20:00,0,1,0,11,5,17
2024-03-18 23:30:00,0,3,0,12,7,22
2024-03-18 23:40:00,0,0,0,15,3,18
2024-03-18 23:50:00,1,3,0,5,5,14
2024-03-19 00:00:00,1,2,0,10,9,22
2024-03-19 00:10:00,0,2,0,10,2,14
2024-03-19 00:20:00,0,0,0,13,4,17
2024-03-19 00:30:00,0,1,0,9,2,12
2024-03-19 00:40:00,0,0,0,6,5,11
2024-03-19 00:50:00,0,0,0,2,2,4
2024-03-19 01:00:00,0,1,0,5,0,6
2024-03-19 01:10:00,0,1,0,5,7,13
2024-03-19 01:20:00,0,0,0,2,3,5
2024-03-19 01:30:00,0,0,0,2,0,2
2024-03-19 01:40:00,0,0,0,6,3,9
2024-03-19 01:50:00,0,0,0,7,3,10
2024-03-19 02:00:00,3,3,0,4,3,13
2024-03-19 02:10:00,0,0,0,3,1,4
2024-03-19 02:20:00,1,0,0,6,3,10
2024-03-19 02:30:00,1,0,0,5,2,8
2024-03-19 02:40:00,0,1,0,3,3,7
2024-03-19 02:50:00,0,0,0,1,2,3
2024-03-19 03:00:00,0,1,0,5,1,7
2024-03-19 03:10:00,0,2,0,3,2,7
2024-03-19 03:20:00,0,0,0,8,2,10
2024-03-19 03:30:00,0,0,0,4,2,6
2024-03-19 03:40:00,0,0,0,3,2,5
2024-03-19 03:50:00,0,0,0,4,2,6
2024-03-19 04:00:00,0,2,0,4,3,9
2024-03-19 04:10:00,0,1,0,4,1,6
2024-03-19 04:20:00,0,0,0,5,3,8
2024-03-19 04:30:00,1,0,0,9,4,14
2024-03-19 04:40:00,1,0,0,8,1,10
2024-03-19 04:50:00,0,2,0,12,6,20
2024-03-19 05:00:00,0,1,0,8,4,13
2024-03-19 05:10:00,0,3,0,10,3,16
2024-03-19 05:20:00,0,2,0,22,3,27
2024-03-19 05:30:00,0,4,0,27,7,38
2024-03-19 05:40:00,1,1,0,34,7,43
2024-03-19 05:50:00,0,3,0,42,9,54
2024-03-19 06:00:00,0,2,0,40,6,48
2024-03-19 06:10:00,2,4,0,48,7,61
2024-03-19 06:20:00,2,1,0,34,3,40
2024-03-19 06:30:00,2,3,0,61,15,81
2024-03-19 06:40:00,3,5,0,65,13,86
2024-03-19 06:50:00,2,11,0,79,17,109
2024-03-19 07:00:00,3,5,0,92,13,113
2024-03-19 07:10:00,5,10,0,107,14,136
2024-03-19 07:20:00,5,13,0,95,16,129
2024-03-19 07:30:00,6,7,0,94,13,120
2024-03-19 07:40:00,6,14,0,102,23,145
2024-03-19 07:50:00,7,6,0,102,11,126
2024-03-19 08:00:00,8,7,0,80,14,109
2024-03-19 08:10:00,6,14,0,92,11,123
2024-03-19 08:20:00,7,11,0,94,10,122
2024-03-19 08:30:00,4,8,0,98,17,127
2024-03-19 08:40:00,2,5,0,97,8,112
2024-03-19 08:50:00,4,7,0,86,12,109
2024-03-19 09:00:00,4,10,0,74,12,100
2024-03-19 09:10:00,4,10,0,76,14,104
2024-03-19 09:20:00,5,5,0,77,11,98
2024-03-19 09:30:00,5,12,0,75,12,104
2024-03-19 09:40:00,3,14,0,82,8,107
2024-03-19 09:50:00,6,10,0,76,14,106
2024-03-19 10:00:00,7,10,0,93,17,127
2024-03-19 10:10:00,8,12,0,82,12,114
2024-03-19 10:20:00,5,8,0,76,13,102
2024-03-19 10:30:00,12,13,0,79,12,116
2024-03-19 10:40:00,3,11,0,77,11,102
2024-03-19 10:50:00,7,15,0,67,11,100
2024-03-19 11:00:00,3,8,0,64,13,88
2024-03-19 11:10:00,6,8,0,78,10,102
2024-03-19 11:20:00,6,13,0,70,10,99
2024-03-19 11:30:00,7,8,0,81,8,104
2024-03-19 11:40:00,6,16,0,78,8,108
2024-03-19 11:50:00,4,14,0,82,10,110
2024-03-19 12:00:00,5,8,0,68,17,98
2024-03-19 12:10:00,5,9,0,76,10,100
2024-03-19 12:20:00,9,18,0,77,11,115
2024-03-19 12:30:00,7,17,0,63,17,104
2024-03-19 12:40:00,6,14,0,78,12,110
2024-03-19 12:50:00,8,11,0,74,15,108
2024-03-19 13:00:00,11,13,0,76,16,116
2024-03-19 13:10:00,14,8,0,80,6,108
2024-03-19 13:20:00,11,15,0,79,15,120
2024-03-19 13:30:00,12,7,0,68,16,103
2024-03-19 13:40:00,2,12,0,82,8,104
2024-03-19 13:50:00,11,14,0,81,10,116
2024-03-19 14:00:00,4,13,0,76,17,110
2024-03-19 14:10:00,5,9,0,106,15,135
2024-03-19 14:20:00,14,8,0,69,10,101
2024-03-19 14:30:00,10,13,0,88,15,126
2024-03-19 14:40:00,8,15,0,72,10,105
2024-03-19 14:50:00,8,12,0,94,12,126
2024-03-19 15:00:00,18,18,0,88,16,140
2024-03-19 15:10:00,14,19,0,111,16,160
2024-03-19 15:20:00,11,19,0,98,14,142
2024-03-19 15:30:00,19,26,0,87,11,143
2024-03-19 15:40:00,20,33,0,95,6,154
2024-03-19 15:50:00,32,19,0,92,11,154
2024-03-19 16:00:00,19,16,0,89,15,139
2024-03-19 16:10:00,18,19,0,109,13,159
2024-03-19 16:20:00,20,13,0,99,13,145
2024-03-19 16:30:00,16,13,0,106,12,147
2024-03-19 16:40:00,12,15,0,85,14,126
2024-03-19 16:50:00,23,12,0,91,17,143
2024-03-19 17:00:00,15,20,0,77,14,126
2024-03-19 17:10:00,13,11,0,87,6,117
2024-03-19 17:20:00,11,15,0,101,11,138
2024-03-19 17:30:00,5,20,0,107,12,144
2024-03-19 17:40:00,14,15,0,94,13,136
2024-03-19 17:50:00,2,14,0,88,13,117
2024-03-19 18:00:00,12,15,0,83,10,120
2024-03-19 18:10:00,2,13,0,95,6,116
2024-03-19 18:20:00,6,18,0,96,11,131
2024-03-19 18:30:00,4,16,0,96,12,128
2024-03-19 18:40:00,7,16,0,92,10,125
2024-03-19 18:50:00,3,11,0,76,14,104
2024-03-19 19:00:00,6,11,0,55,8,80
2024-03-19 19:10:00,8,12,0,58,16,94
2024-03-19 19:20:00,2,6,0,56,14,78
2024-03-19 19:30:00,2,8,0,49,12,71
2024-03-19 19:40:00,4,7,0,50,9,70
2024-03-19 19:50:00,3,12,0,57,12,84
2024-03-19 20:00:00,3,14,0,68,12,97
2024-03-19 20:10:00,2,8,0,48,7,65
2024-03-19 20:20:00,4,10,0,45,7,66
2024-03-19 20:30:00,0,8,0,34,13,55
2024-03-19 20:40:00,1,8,0,37,8,54
2024-03-19 20:50:00,4,9,0,38,11,62
2024-03-19 21:00:00,1,7,0,24,7,39
2024-03-19 21:10:00,5,8,0,44,10,67
2024-03-19 21:20:00,3,6,0,32,7,48
2024-03-19 21:30:00,3,6,0,33,9,51
2024-03-19 21:40:00,1,8,0,34,9,52
2024-03-19 21:50:00,2,3,0,20,10,35
2024-03-19 22:00:00,1,6,0,29,9,45
2024-03-19 22:10:00,3,6,0,37,9,55
2024-03-19 22:20:00,2,7,0,20,3,32
2024-03-19 22:30:00,3,0,0,43,9,55
2024-03-19 22:40:00,1,4,0,28,9,42
2024-03-19 22:50:00,0,3,0,14,5,22
2024-03-19 23:00:00,3,3,0,11,4,21
2024-03-19 23:10:00,0,8,0,28,6,42
2024-03-19 23:20:00,2,1,0,15,6,24
2024-03-19 23:30:00,1,4,0,14,2,21
2024-03-19 23:40:00,0,1,0,12,3,16
2024-03-19 23:50:00,1,2,0,9,13,25
2024-03-20 00:00:00,0,1,0,12,3,16
2024-03-20 00:10:00,1,2,0,10,4,17
2024-03-20 00:20:00,0,1,0,8,7,16
2024-03-20 00:30:00,0,0,0,12,3,15
2024-03-20 00:40:00,0,0,0,4,3,7
2024-03-20 00:50:00,0,0,0,6,8,14
2024-03-20 01:00:00,1,0,0,7,2,10
2024-03-20 01:10:00,1,2,0,6,2,11
2024-03-20 01:20:00,0,2,0,6,3,11
2024-03-20 01:30:00,3,1,0,7,4,15
2024-03-20 01:40:00,0,0,0,6,5,11
2024-03-20 01:50:00,0,0,0,5,2,7
2024-03-20 02:00:00,1,1,0,2,1,5
2024-03-20 02:10:00,0,0,0,3,0,3
2024-03-20 02:20:00,2,1,0,8,5,16
2024-03-20 02:30:00,0,0,0,7,0,7
2024-03-20 02:40:00,0,1,0,0,1,2
2024-03-20 02:50:00,1,2,0,4,0,7
2024-03-20 03:00:00,0,0,0,2,2,4
2024-03-20 03:10:00,0,0,0,3,1,4
2024-03-20 03:20:00,0,0,0,6,4,10
2024-03-20 03:30:00,0,0,0,3,0,3
2024-03-20 03:40:00,1,0,0,4,4,9
2024-03-20 03:50:00,0,0,0,4,2,6
2024-03-20 04:00:00,0,0,0,4,3,7
2024-03-20 04:10:00,1,1,0,3,4,9
2024-03-20 04:20:00,0,0,0,2,2,4
2024-03-20 04:30:00,0,0,0,12,7,19
2024-03-20 04:40:00,0,1,0,9,3,13
2024-03-20 04:50:00,0,0,0,8,6,14
2024-03-20 05:00:00,0,0,0,12,4,16
2024-03-20 05:10:00,0,2,0,8,7,17
2024-03-20 05:20:00,0,3,0,17,6,26
2024-03-20 05:30:00,2,2,0,33,5,42
2024-03-20 05:40:00,1,3,0,27,10,41
2024-03-20 05:50:00,0,1,0,39,10,50
2024-03-20 06:00:00,0,2,0,39,8,49
2024-03-20 06:10:00,1,3,0,33,3,40
2024-03-20 06:20:00,3,2,0,48,8,61
2024-03-20 06:30:00,0,6,0,57,12,75
2024-03-20 06:40:00,4,3,0,72,12,91
2024-03-20 06:50:00,2,6,0,81,10,99
2024-03-20 07:00:00,4,4,0,103,8,119
2024-03-20 07:10:00,1,10,0,101,12,124
2024-03-20 07:20:00,4,6,0,111,9,130
2024-03-20 07:30:00,7,10,0,95,10,122
2024-03-20 07:40:00,8,16,0,100,18,142
2024-03-20 07:50:00,5,8,0,93,15,121
2024-03-20 08:00:00,13,13,0,89,20,135
2024-03-20 08:10:00,5,9,0,108,18,140
2024-03-20 08:20:00,2,8,0,90,11,111
2024-03-20 08:30:00,3,11,0,85,14,113
2024-03-20 08:40:00,6,8,0,104,19,137
2024-03-20 08:50:00,5,9,0,107,10,131
2024-03-20 09:00:00,4,8,0,86,12,110
2024-03-20 09:10:00,9,6,0,92,16,123
2024-03-20 09:20:00,6,7,0,96,12,121
2024-03-20 09:30:00,5,8,0,80,10,103
2024-03-20 09:40:00,3,10,0,88,15,116
