datetime,D21Z,D22Z,V23Z,V24Z,V51Z,D81Z,V82Z,V111Z,V112Z,Total
2024-03-12 05:40:00,0,2,0,2,23,1,1,0,1,30
2024-03-12 05:50:00,2,1,1,5,16,2,1,0,2,30
2024-03-12 06:00:00,1,2,1,5,14,22,1,0,5,51
2024-03-12 06:10:00,3,4,3,7,26,4,4,0,2,53
2024-03-12 06:20:00,1,6,0,11,15,1,2,1,9,46
2024-03-12 06:30:00,5,5,7,7,9,5,4,0,9,51
2024-03-12 06:40:00,1,7,2,10,32,3,3,0,4,62
2024-03-12 06:50:00,4,8,6,12,18,10,11,3,14,86
2024-03-12 07:00:00,4,9,4,13,17,6,9,2,12,76
2024-03-12 07:10:00,8,8,7,18,18,3,4,5,11,82
2024-03-12 07:20:00,11,16,11,18,17,2,3,11,8,97
2024-03-12 07:30:00,11,15,32,10,25,8,16,7,13,137
2024-03-12 07:40:00,14,10,25,16,14,15,18,1,16,129
2024-03-12 07:50:00,18,17,11,12,22,17,14,6,18,135
2024-03-12 08:00:00,17,18,12,15,20,26,7,17,9,141
2024-03-12 08:10:00,9,11,5,17,21,19,15,2,11,110
2024-03-12 08:20:00,12,13,12,17,23,20,16,13,20,146
2024-03-12 08:30:00,12,28,11,13,16,9,8,11,10,118
2024-03-12 08:40:00,13,13,8,13,21,12,10,17,5,112
2024-03-12 08:50:00,18,15,13,17,17,17,18,5,14,134
2024-03-12 09:00:00,10,11,9,15,16,4,3,16,6,90
2024-03-12 09:10:00,10,10,5,7,25,9,9,5,10,90
2024-03-12 09:20:00,8,15,8,16,24,27,6,16,7,127
2024-03-12 09:30:00,6,7,7,10,15,11,10,2,9,77
2024-03-12 09:40:00,8,13,6,12,29,4,6,11,7,96
2024-03-12 09:50:00,7,14,7,13,14,8,8,0,12,83
2024-03-12 10:00:00,7,14,7,17,30,3,7,5,11,101
2024-03-12 10:10:00,8,15,8,13,25,7,4,8,1,89
2024-03-12 10:20:00,13,20,13,15,27,3,3,8,8,110
2024-03-12 10:30:00,8,17,9,14,34,6,6,16,10,120
2024-03-12 10:40:00,9,17,9,16,26,9,7,2,4,99
2024-03-12 10:50:00,8,11,4,10,29,9,7,12,5,95
2024-03-12 11:00:00,8,10,8,19,24,5,9,8,12,103
2024-03-12 11:10:00,11,14,7,17,23,13,8,8,9,110
2024-03-12 11:20:00,6,18,6,18,26,13,17,1,15,120
2024-03-12 11:30:00,12,6,10,18,27,13,12,1,4,103
2024-03-12 11:40:00,13,17,10,20,34,7,5,19,9,134
2024-03-12 11:50:00,29,7,10,18,25,95,9,11,6,210
2024-03-12 12:00:00,7,15,7,20,30,4,4,7,7,101
2024-03-12 12:10:00,17,18,10,16,26,8,7,0,3,105
2024-03-12 12:20:00,17,50,10,17,32,11,9,0,5,151
2024-03-12 12:30:00,13,14,10,21,19,10,14,0,2,103
2024-03-12 12:40:00,9,22,8,15,25,7,6,2,3,97
2024-03-12 12:50:00,17,26,9,13,25,6,9,0,12,117
2024-03-12 13:00:00,27,32,12,7,31,11,8,0,10,138
2024-03-12 13:10:00,20,26,11,0,26,12,8,0,3,106
2024-03-12 13:20:00,15,31,10,7,24,11,11,0,13,122
2024-03-12 13:30:00,16,20,11,21,27,7,5,0,5,112
2024-03-12 13:40:00,17,19,13,25,27,8,11,0,7,127
2024-03-12 13:50:00,11,16,8,16,27,10,6,0,5,99
2024-03-12 14:00:00,10,19,8,16,27,8,9,0,9,106
2024-03-12 14:10:00,12,18,11,19,37,11,6,0,11,125
2024-03-12 14:20:00,17,29,9,1,29,13,6,0,4,108
2024-03-12 14:30:00,21,34,12,5,16,12,18,0,5,123
2024-03-12 14:40:00,20,26,12,7,26,15,9,0,6,121
2024-03-12 14:50:00,24,30,7,11,24,13,13,0,10,132
2024-03-12 15:00:00,37,30,9,15,33,14,10,0,6,154
2024-03-12 15:10:00,21,38,15,5,21,5,8,0,5,118
2024-03-12 15:20:00,16,28,12,17,31,13,11,0,4,132
2024-03-12 15:30:00,20,25,8,20,28,9,7,0,5,122
2024-03-12 15:40:00,19,35,14,12,25,15,16,0,1,137
2024-03-12 15:50:00,13,27,7,13,30,9,10,0,5,114
2024-03-12 16:00:00,18,29,15,17,24,7,7,0,4,121
2024-03-12 16:10:00,16,32,14,9,31,8,7,0,7,124
2024-03-12 16:20:00,20,24,14,13,33,6,4,0,6,120
2024-03-12 16:30:00,17,28,14,18,33,9,12,0,6,137
2024-03-12 16:40:00,19,33,7,6,29,15,8,0,4,121
2024-03-12 16:50:00,19,23,15,26,20,11,9,0,5,128
2024-03-12 17:00:00,14,129,10,13,22,6,8,0,6,208
2024-03-12 17:10:00,16,30,10,15,17,12,15,0,4,119
2024-03-12 17:20:00,19,26,13,16,23,12,10,0,4,123
2024-03-12 17:30:00,15,27,12,19,27,11,13,0,3,127
2024-03-12 17:40:00,28,30,12,20,22,19,16,0,7,154
2024-03-12 17:50:00,17,24,14,24,32,9,14,0,7,141
2024-03-12 18:00:00,21,31,16,15,20,10,10,0,6,129
2024-03-12 18:10:00,22,35,15,17,21,15,10,0,4,139
2024-03-12 18:20:00,14,24,9,19,25,11,14,0,4,120
2024-03-12 18:30:00,12,18,13,22,30,5,4,0,7,111
2024-03-12 18:40:00,14,16,17,24,28,7,9,0,8,123
2024-03-12 18:50:00,9,19,9,20,29,6,11,0,6,109
2024-03-12 19:00:00,4,15,4,14,29,4,2,2,7,81
2024-03-12 19:10:00,13,16,8,23,19,1,0,11,10,101
2024-03-12 19:20:00,5,15,7,13,30,7,7,10,6,100
2024-03-12 19:30:00,17,11,26,16,24,8,10,10,3,125
2024-03-12 19:40:00,27,24,21,19,27,10,4,9,2,143
2024-03-12 19:50:00,4,20,6,16,35,2,1,9,4,97
2024-03-12 20:00:00,12,10,15,10,22,1,3,2,12,87
2024-03-12 20:10:00,12,10,14,21,33,1,1,0,3,95
2024-03-12 20:20:00,11,8,8,11,28,3,5,4,1,79
2024-03-12 20:30:00,14,6,12,15,18,6,3,13,1,88
2024-03-12 20:40:00,7,5,7,9,20,1,1,5,5,60
2024-03-12 20:50:00,9,17,12,17,18,8,7,9,1,98
2024-03-12 21:00:00,13,5,8,10,18,5,7,8,6,80
2024-03-12 21:10:00,5,7,9,13,18,3,3,4,1,63
2024-03-12 21:20:00,11,14,21,17,19,4,2,4,4,96
2024-03-12 21:30:00,5,9,14,14,19,5,4,12,1,83
2024-03-12 21:40:00,6,5,13,10,27,3,1,9,1,75
2024-03-12 21:50:00,4,7,10,12,14,2,1,9,3,62
2024-03-12 22:00:00,9,6,17,13,24,1,1,7,5,83
2024-03-12 22:10:00,7,9,11,10,19,3,2,1,2,64
2024-03-12 22:20:00,2,3,4,3,20,1,1,1,10,45
2024-03-12 22:30:00,8,4,7,6,18,2,2,0,5,52
2024-03-12 22:40:00,2,1,3,4,21,4,7,0,5,47
2024-03-12 22:50:00,3,7,9,8,9,2,2,0,4,44
2024-03-12 23:00:00,3,4,5,5,9,0,1,0,7,34
2024-03-12 23:10:00,0,3,3,2,11,0,0,0,5,24
2024-03-12 23:20:00,0,0,2,0,12,1,1,0,6,22
2024-03-12 23:30:00,1,1,2,2,9,3,2,0,5,25
2024-03-12 23:40:00,0,0,2,2,8,1,1,0,2,16
2024-03-12 23:50:00,1,4,5,6,6,0,0,0,6,28
2024-03-13 00:00:00,1,1,2,3,7,0,0,0,2,16
2024-03-13 00:10:00,0,0,1,1,8,0,0,0,6,16
2024-03-13 00:20:00,0,1,1,1,5,0,0,0,0,8
2024-03-13 00:30:00,1,0,2,2,8,1,0,0,1,15
2024-03-13 00:40:00,0,1,1,2,5,2,0,0,0,11
2024-03-13 00:50:00,1,0,1,1,3,0,0,0,2,8
2024-03-13 01:00:00,0,1,1,1,7,0,0,0,2,12
2024-03-13 01:10:00,0,0,0,0,7,0,0,0,2,9
2024-03-13 01:20:00,0,0,0,0,2,0,0,0,2,4
2024-03-13 01:30:00,0,0,0,0,5,1,0,0,0,6
2024-03-13 01:40:00,0,1,1,1,1,1,1,0,1,7
2024-03-13 01:50:00,0,0,0,0,6,0,0,0,0,6
2024-03-13 02:00:00,1,0,1,1,3,0,0,0,2,8
2024-03-13 02:10:00,0,0,0,0,3,0,0,0,0,3
2024-03-13 02:20:00,0,0,0,0,1,1,1,0,1,4
2024-03-13 02:30:00,0,1,1,0,4,0,0,0,1,7
2024-03-13 02:40:00,0,1,5,0,3,0,0,0,0,9
2024-03-13 02:50:00,0,0,0,0,3,0,0,0,1,4
2024-03-13 03:00:00,0,0,0,0,4,0,0,0,1,5
2024-03-13 03:10:00,1,1,2,2,3,0,0,0,1,10
2024-03-13 03:20:00,0,0,0,1,4,0,0,0,0,5
2024-03-13 03:30:00,0,0,0,0,2,1,0,0,3,6
2024-03-13 03:40:00,0,1,0,1,5,0,0,0,0,7
2024-03-13 03:50:00,0,0,0,0,4,2,1,0,5,12
2024-03-13 04:00:00,4,2,3,3,6,3,1,0,6,28
2024-03-13 04:10:00,0,0,0,0,7,0,0,0,4,11
2024-03-13 04:20:00,0,1,0,2,9,0,0,0,0,12
2024-03-13 04:30:00,0,1,1,1,15,2,3,0,0,23
2024-03-13 04:40:00,1,0,1,1,12,1,0,0,2,18
2024-03-13 04:50:00,0,1,0,1,17,0,0,0,5,24
2024-03-13 05:00:00,0,0,0,0,15,1,1,0,4,21
2024-03-13 05:10:00,2,0,2,2,22,0,0,0,11,39
2024-03-13 05:20:00,0,1,0,1,18,2,1,0,2,25
2024-03-13 05:30:00,3,2,5,5,18,1,0,0,7,41
2024-03-13 05:40:00,0,4,2,5,10,0,0,0,5,26
2024-03-13 05:50:00,2,1,1,1,23,0,0,0,3,31
2024-03-13 06:00:00,0,3,0,2,18,2,3,0,2,30
2024-03-13 06:10:00,2,4,3,5,13,4,4,0,4,39
2024-03-13 06:20:00,2,3,2,9,13,3,3,0,11,46
2024-03-13 06:30:00,4,6,8,11,14,5,6,0,13,67
2024-03-13 06:40:00,2,9,3,11,12,6,4,0,7,54
2024-03-13 06:50:00,1,7,2,9,9,5,8,5,12,58
2024-03-13 07:00:00,7,6,10,15,9,7,9,0,8,71
2024-03-13 07:10:00,5,14,4,13,17,6,9,5,9,82
2024-03-13 07:20:00,9,11,11,16,18,9,9,10,18,111
2024-03-13 07:30:00,10,15,7,14,22,7,13,2,5,95
2024-03-13 07:40:00,18,11,7,16,10,18,17,8,7,112
2024-03-13 07:50:00,13,8,7,18,13,23,9,0,9,100
2024-03-13 08:00:00,12,8,11,20,21,17,17,2,18,126
2024-03-13 08:10:00,19,14,12,19,24,33,17,2,11,151
2024-03-13 08:20:00,18,15,9,15,25,10,11,5,12,120
2024-03-13 08:30:00,9,7,12,19,19,6,8,2,10,92
2024-03-13 08:40:00,9,11,7,14,18,16,9,1,9,94
2024-03-13 08:50:00,6,8,6,16,8,10,17,5,6,82
2024-03-13 09:00:00,8,9,8,17,16,11,8,6,10,93
2024-03-13 09:10:00,10,20,11,16,25,21,8,8,7,126
2024-03-13 09:20:00,9,14,7,14,27,9,11,11,13,115
2024-03-13 09:30:00,12,12,10,25,26,6,5,6,12,114
2024-03-13 09:40:00,7,11,5,14,20,5,11,3,8,84
2024-03-13 09:50:00,12,9,9,16,30,11,9,16,6,118
2024-03-13 10:00:00,8,17,4,25,20,6,6,6,5,97
2024-03-13 10:10:00,7,16,7,20,26,12,12,10,8,118
2024-03-13 10:20:00,4,9,4,17,26,5,8,9,9,91
2024-03-13 10:30:00,9,23,8,12,26,8,10,11,16,123
2024-03-13 10:40:00,8,17,10,20,33,6,8,7,8,117
2024-03-13 10:50:00,15,16,10,28,27,11,19,9,15,150
2024-03-13 11:00:00,12,16,14,16,30,7,9,0,9,113
2024-03-13 11:10:00,12,17,12,18,32,6,9,0,6,112
2024-03-13 11:20:00,12,20,12,16,31,13,16,5,15,140
2024-03-13 11:30:00,9,20,9,22,35,5,8,6,7,121
2024-03-13 11:40:00,11,21,11,21,33,12,10,5,5,129
2024-03-13 11:50:00,11,27,11,6,30,6,14,0,9,114
2024-03-13 12:00:00,9,16,10,17,32,14,10,0,7,115
2024-03-13 12:10:00,8,19,6,12,33,5,10,0,13,106
2024-03-13 12:20:00,20,18,9,18,24,16,15,0,8,128
2024-03-13 12:30:00,17,27,7,16,23,14,12,0,5,121
2024-03-13 12:40:00,14,21,8,13,24,8,11,0,7,106
2024-03-13 12:50:00,15,22,11,11,31,5,8,0,8,111
2024-03-13 13:00:00,26,33,12,7,33,8,12,0,6,137
2024-03-13 13:10:00,22,31,10,5,32,13,12,0,11,136
2024-03-13 13:20:00,12,20,10,20,27,4,1,0,7,101
2024-03-13 13:30:00,7,20,8,16,25,7,8,0,7,98
2024-03-13 13:40:00,16,16,18,10,34,8,4,4,7,117
2024-03-13 13:50:00,9,15,9,15,27,6,16,0,4,101
2024-03-13 14:00:00,10,23,6,9,22,11,12,0,8,101
2024-03-13 14:10:00,18,21,12,25,26,9,14,0,3,128
2024-03-13 14:20:00,23,19,12,12,26,11,12,0,10,125
2024-03-13 14:30:00,15,18,10,11,23,4,4,0,5,90
2024-03-13 14:40:00,15,25,11,13,31,16,7,0,5,123
2024-03-13 14:50:00,27,27,14,13,28,13,14,0,3,139
2024-03-13 15:00:00,19,32,7,4,26,11,15,0,12,126
2024-03-13 15:10:00,29,32,8,10,18,15,16,0,9,137
2024-03-13 15:20:00,22,38,10,13,23,12,11,0,7,136
2024-03-13 15:30:00,23,26,17,16,34,10,12,0,7,145
2024-03-13 15:40:00,12,34,11,19,34,9,8,0,6,133
2024-03-13 15:50:00,16,25,14,20,22,9,7,0,8,121
2024-03-13 16:00:00,22,30,12,16,21,7,7,0,5,120
2024-03-13 16:10:00,28,39,13,12,19,5,6,0,5,127
2024-03-13 16:20:00,20,35,9,9,24,9,12,0,3,121
2024-03-13 16:30:00,18,35,14,13,28,8,10,0,4,130
2024-03-13 16:40:00,28,27,14,19,25,14,14,0,4,145
2024-03-13 16:50:00,13,28,11,13,26,13,9,0,6,119
2024-03-13 17:00:00,20,37,12,16,22,13,14,0,2,136
2024-03-13 17:10:00,11,28,11,13,19,11,12,0,4,109
2024-03-13 17:20:00,16,35,12,12,30,10,13,0,3,131
2024-03-13 17:30:00,15,29,10,13,25,11,13,0,9,125
2024-03-13 17:40:00,14,25,9,19,30,26,21,0,9,153
2024-03-13 17:50:00,16,23,13,21,33,13,10,0,4,133
2024-03-13 18:00:00,19,26,15,27,34,10,11,0,2,144
2024-03-13 18:10:00,14,19,12,13,19,10,18,0,5,110
2024-03-13 18:20:00,10,19,10,21,24,5,12,0,6,107
2024-03-13 18:30:00,14,16,13,18,42,9,9,0,3,124
2024-03-13 18:40:00,13,24,14,18,30,5,2,0,5,111
2024-03-13 18:50:00,4,19,3,13,22,6,5,0,1,73
2024-03-13 19:00:00,11,22,13,22,27,4,2,0,7,108
2024-03-13 19:10:00,11,18,8,17,23,6,7,0,6,96
2024-03-13 19:20:00,13,15,17,15,30,10,7,0,8,115
2024-03-13 19:30:00,14,19,16,22,32,4,4,0,8,119
2024-03-13 19:40:00,12,24,12,22,21,5,1,18,6,121
2024-03-13 19:50:00,12,12,16,22,28,20,5,18,5,138
2024-03-13 20:00:00,13,14,13,19,21,8,11,1,7,107
2024-03-13 20:10:00,16,17,20,23,26,4,6,1,2,115
2024-03-13 20:20:00,9,13,10,18,24,7,9,3,4,97
2024-03-13 20:30:00,7,15,12,18,22,5,6,7,35,127
2024-03-13 20:40:00,6,12,9,17,20,6,8,2,0,80
2024-03-13 20:50:00,8,6,10,13,20,3,0,1,3,64
2024-03-13 21:00:00,9,10,8,19,25,4,1,5,5,86
2024-03-13 21:10:00,8,12,8,14,25,2,2,5,4,80
2024-03-13 21:20:00,6,12,8,20,20,5,3,13,2,89
2024-03-13 21:30:00,8,5,10,17,32,6,8,1,2,89
2024-03-13 21:40:00,11,10,6,14,24,2,2,0,0,69
2024-03-13 21:50:00,5,7,7,17,28,2,2,0,4,72
2024-03-13 22:00:00,14,7,11,19,28,6,4,0,0,89
2024-03-13 22:10:00,2,7,2,13,16,3,3,7,6,59
2024-03-13 22:20:00,3,8,5,13,23,2,2,0,0,56
2024-03-13 22:30:00,3,7,4,8,20,2,4,0,0,48
2024-03-13 22:40:00,3,5,3,10,20,3,3,0,0,47
2024-03-13 22:50:00,1,2,1,5,23,4,5,0,1,42
2024-03-13 23:00:00,2,3,1,7,20,4,4,0,3,44
2024-03-13 23:10:00,2,6,2,10,14,2,4,0,0,40
2024-03-13 23:20:00,0,2,0,2,19,1,3,0,0,27
2024-03-13 23:30:00,2,5,2,9,10,2,1,0,3,34
2024-03-13 23:40:00,2,2,2,4,11,1,0,0,2,24
2024-03-13 23:50:00,1,0,2,2,5,1,3,0,6,20
2024-03-14 00:00:00,0,3,0,5,10,0,0,0,3,21
2024-03-14 00:10:00,2,0,1,2,12,1,0,0,1,19
2024-03-14 00:20:00,0,1,0,0,6,2,3,0,1,13
2024-03-14 00:30:00,0,2,0,2,5,1,0,0,0,10
2024-03-14 00:40:00,1,0,2,1,10,0,0,0,1,15
2024-03-14 00:50:00,0,0,0,0,3,0,0,0,2,5
2024-03-14 01:00:00,1,1,1,3,6,1,1,0,1,15
2024-03-14 01:10:00,1,0,1,0,5,0,0,0,0,7
2024-03-14 01:20:00,0,0,0,0,6,0,0,0,0,6
2024-03-14 01:30:00,0,0,0,0,6,0,0,0,0,6
2024-03-14 01:40:00,0,0,0,0,5,0,0,0,1,6
2024-03-14 01:50:00,0,0,0,0,7,0,0,0,0,7
2024-03-14 02:00:00,0,0,0,0,4,1,1,0,0,6
2024-03-14 02:10:00,0,0,0,0,2,0,0,0,1,3
2024-03-14 02:20:00,0,0,0,0,1,0,0,0,0,1
2024-03-14 02:30:00,0,0,0,0,1,0,0,0,0,1
2024-03-14 02:40:00,0,0,0,0,5,0,0,0,2,7
2024-03-14 02:50:00,0,0,0,1,5,0,0,0,0,6
2024-03-14 03:00:00,0,0,0,0,3,0,0,0,0,3
2024-03-14 03:10:00,0,0,0,0,4,0,0,0,0,4
2024-03-14 03:20:00,0,0,0,0,2,0,0,0,0,2
2024-03-14 03:30:00,0,0,0,0,3,0,0,0,0,3
2024-03-14 03:40:00,0,0,0,0,3,0,0,0,0,3
2024-03-14 03:50:00,0,0,0,0,4,0,0,0,1,5
2024-03-14 04:00:00,0,0,0,0,1,0,0,0,2,3
2024-03-14 04:10:00,0,1,0,1,10,0,0,0,2,14
2024-03-14 04:20:00,0,0,0,0,12,0,0,0,2,14
2024-03-14 04:30:00,5,0,6,8,12,0,0,0,0,31
2024-03-14 04:40:00,0,0,0,0,16,0,0,0,0,16
2024-03-14 04:50:00,0,1,0,1,14,0,0,0,4,20
2024-03-14 05:00:00,1,1,1,2,21,1,2,0,2,31
2024-03-14 05:10:00,0,0,0,0,22,2,1,0,3,28
2024-03-14 05:20:00,1,0,1,1,27,1,1,0,2,34
2024-03-14 05:30:00,1,1,1,2,19,1,2,0,4,31
2024-03-14 05:40:00,0,6,0,4,26,2,1,0,0,39
2024-03-14 05:50:00,1,3,0,5,31,2,2,0,5,49
2024-03-14 06:00:00,0,5,0,6,24,1,2,0,5,43
2024-03-14 06:10:00,1,3,1,3,23,5,5,0,7,48
2024-03-14 06:20:00,1,4,1,4,30,2,4,0,14,60
2024-03-14 06:30:00,3,4,1,8,12,4,5,0,10,47
2024-03-14 06:40:00,3,8,2,11,28,3,5,0,7,67
2024-03-14 06:50:00,3,5,2,12,18,4,5,1,11,61
2024-03-14 07:00:00,3,12,3,17,20,7,6,0,9,77
2024-03-14 07:10:00,5,7,5,11,26,7,9,0,7,77
2024-03-14 07:20:00,8,14,7,11,20,5,5,7,12,89
2024-03-14 07:30:00,13,17,9,7,13,15,16,0,49,139
2024-03-14 07:40:00,11,10,12,13,13,11,15,0,21,106
2024-03-14 07:50:00,19,14,12,20,19,28,14,0,13,139
2024-03-14 08:00:00,20,13,10,16,17,17,12,6,14,125
2024-03-14 08:10:00,14,15,10,21,12,11,14,18,18,133
2024-03-14 08:20:00,12,14,6,15,20,13,11,21,13,125
2024-03-14 08:30:00,17,16,8,14,21,8,2,14,15,115
2024-03-14 08:40:00,14,9,9,20,25,8,6,18,17,126
2024-03-14 08:50:00,10,12,11,19,32,10,14,15,8,131
2024-03-14 09:00:00,11,12,8,18,31,7,7,14,13,121
2024-03-14 09:10:00,12,15,11,28,31,6,5,4,13,125
2024-03-14 09:20:00,11,15,7,15,18,8,11,7,18,110
2024-03-14 09:30:00,14,16,10,21,31,6,8,17,9,132
2024-03-14 09:40:00,11,9,10,19,27,7,12,4,31,130
2024-03-14 09:50:00,12,15,11,18,32,4,7,0,15,114
2024-03-14 10:00:00,4,6,4,5,23,3,5,0,8,58
2024-03-14 10:10:00,10,18,6,18,26,8,9,1,12,108
2024-03-14 10:20:00,7,8,9,18,25,4,9,0,11,91
2024-03-14 10:30:00,7,13,10,20,33,7,9,3,6,108
2024-03-14 10:40:00,10,15,11,22,22,9,7,2,9,107
2024-03-14 10:50:00,9,13,9,15,21,6,6,8,13,100
2024-03-14 11:00:00,11,16,9,16,36,12,4,6,20,130
2024-03-14 11:10:00,16,15,14,19,27,12,9,9,9,130
2024-03-14 11:20:00,19,24,14,15,33,5,8,19,12,149
2024-03-14 11:30:00,12,24,10,15,35,7,7,0,20,130
2024-03-14 11:40:00,14,17,12,17,34,10,7,0,10,121
2024-03-14 11:50:00,11,27,11,11,27,11,10,0,22,130
2024-03-14 12:00:00,7,15,6,17,31,7,5,0,24,112
2024-03-14 12:10:00,17,19,9,17,34,11,10,0,33,150
2024-03-14 12:20:00,9,14,7,19,35,11,12,0,18,125
2024-03-14 12:30:00,10,16,12,19,25,13,18,0,9,122
2024-03-14 12:40:00,8,19,8,13,29,5,7,0,9,98
2024-03-14 12:50:00,18,25,15,21,28,10,12,0,3,132
2024-03-14 13:00:00,17,30,13,0,27,10,11,0,11,119
2024-03-14 13:10:00,18,28,7,1,32,13,19,0,6,124
2024-03-14 13:20:00,26,24,11,4,36,12,11,0,16,140
2024-03-14 13:30:00,10,19,8,17,30,8,7,0,4,103
2024-03-14 13:40:00,9,19,9,28,26,8,12,0,11,122
2024-03-14 13:50:00,9,18,12,16,32,10,16,0,6,119
2024-03-14 14:00:00,11,28,10,18,28,8,8,0,8,119
2024-03-14 14:10:00,11,25,7,18,27,10,7,0,10,115
2024-03-14 14:20:00,13,24,9,13,32,14,8,0,9,122
2024-03-14 14:30:00,15,29,10,9,25,12,16,0,6,122
2024-03-14 14:40:00,8,31,6,3,31,8,9,0,5,101
2024-03-14 14:50:00,16,29,11,1,24,14,9,0,8,112
2024-03-14 15:00:00,21,30,12,4,25,18,18,0,6,134
2024-03-14 15:10:00,21,329,12,1,26,18,18,0,6,431
2024-03-14 15:20:00,20,37,10,4,32,10,11,0,5,129
2024-03-14 15:30:00,23,37,10,10,24,9,10,0,8,131
2024-03-14 15:40:00,20,283,9,15,27,5,8,0,6,373
2024-03-14 15:50:00,22,28,17,15,29,10,11,0,1,133
2024-03-14 16:00:00,11,22,8,14,29,14,11,0,6,115
2024-03-14 16:10:00,16,26,12,14,23,15,11,0,2,119
2024-03-14 16:20:00,13,28,10,13,38,8,9,0,9,128
2024-03-14 16:30:00,16,33,14,14,29,14,9,0,3,132
2024-03-14 16:40:00,21,35,10,16,29,14,10,0,4,139
2024-03-14 16:50:00,23,26,14,13,32,9,8,0,2,127
2024-03-14 17:00:00,15,121,8,14,30,14,11,0,9,222
2024-03-14 17:10:00,20,18,12,21,21,12,12,0,4,120
2024-03-14 17:20:00,48,56,12,17,20,25,5,0,3,186
2024-03-14 17:30:00,18,26,14,15,30,10,8,0,12,133
2024-03-14 17:40:00,12,26,8,14,27,12,12,0,9,120
2024-03-14 17:50:00,12,26,11,14,26,8,9,0,5,111
2024-03-14 18:00:00,23,18,13,17,21,16,9,0,4,121
2024-03-14 18:10:00,13,27,13,16,27,25,16,0,5,142
2024-03-14 18:20:00,17,17,8,15,19,12,4,0,4,96
2024-03-14 18:30:00,11,12,9,17,26,10,7,0,9,101
2024-03-14 18:40:00,9,9,8,12,39,18,17,0,7,119
2024-03-14 18:50:00,16,21,21,26,29,9,9,0,5,136
2024-03-14 19:00:00,8,16,10,16,29,12,8,0,4,103
2024-03-14 19:10:00,17,18,22,25,30,5,7,0,2,126
2024-03-14 19:20:00,11,10,17,19,25,7,9,1,2,101
2024-03-14 19:30:00,13,13,18,20,25,3,4,11,7,114
2024-03-14 19:40:00,15,20,9,13,27,7,9,11,1,112
2024-03-14 19:50:00,17,22,19,22,26,15,16,13,3,153
2024-03-14 20:00:00,13,18,17,25,31,5,4,8,10,131
2024-03-14 20:10:00,8,17,9,19,28,8,6,5,2,102
2024-03-14 20:20:00,12,21,10,18,29,2,0,6,4,102
2024-03-14 20:30:00,10,8,12,21,25,6,6,9,2,99
2024-03-14 20:40:00,11,12,14,22,24,4,3,3,3,96
2024-03-14 20:50:00,5,5,4,8,26,3,3,1,5,60
2024-03-14 21:00:00,5,3,6,7,29,3,5,0,4,62
2024-03-14 21:10:00,8,3,7,9,22,2,2,8,5,66
2024-03-14 21:20:00,5,7,8,10,24,1,1,9,3,68
2024-03-14 21:30:00,5,16,6,11,28,4,4,11,2,87
2024-03-14 21:40:00,6,5,2,7,28,4,2,5,2,61
2024-03-14 21:50:00,2,8,3,13,20,3,8,0,1,58
2024-03-14 22:00:00,5,13,6,19,31,6,2,1,2,85
2024-03-14 22:10:00,7,8,4,8,21,1,2,0,0,51
2024-03-14 22:20:00,7,5,8,10,21,4,1,1,3,60
2024-03-14 22:30:00,6,7,9,9,19,6,2,0,4,62
2024-03-14 22:40:00,1,4,0,4,17,0,0,0,3,29
2024-03-14 22:50:00,1,2,1,3,25,2,2,0,0,36
2024-03-14 23:00:00,2,3,2,6,20,3,2,0,0,38
2024-03-14 23:10:00,4,3,3,8,14,5,2,0,0,39
2024-03-14 23:20:00,1,1,1,2,17,1,1,0,1,25
2024-03-14 23:30:00,3,2,3,5,9,1,1,0,1,25
2024-03-14 23:40:00,2,0,3,2,10,1,0,0,3,21
2024-03-14 23:50:00,0,3,0,4,7,2,2,0,0,18
2024-03-15 00:00:00,0,1,0,2,10,1,0,0,0,14
2024-03-15 00:10:00,1,3,3,5,9,0,0,0,6,27
2024-03-15 00:20:00,1,0,0,0,11,2,0,0,2,16
2024-03-15 00:30:00,1,1,1,2,11,0,0,0,2,18
2024-03-15 00:40:00,0,0,0,0,6,1,1,0,0,8
2024-03-15 00:50:00,1,0,1,2,3,1,1,0,0,9
2024-03-15 01:00:00,0,0,0,0,44,0,0,0,0,44
2024-03-15 01:10:00,1,2,2,3,6,1,0,0,1,16
2024-03-15 01:20:00,0,1,0,1,7,0,1,0,1,11
2024-03-15 01:30:00,0,2,0,1,9,0,0,0,0,12
2024-03-15 01:40:00,0,0,0,0,5,0,0,0,0,5
2024-03-15 01:50:00,1,0,1,1,8,0,2,0,0,13
2024-03-15 02:00:00,0,0,0,0,7,0,0,0,1,8
2024-03-15 02:10:00,0,0,0,0,5,0,0,0,0,5
2024-03-15 02:20:00,0,0,0,0,3,1,0,0,1,5
2024-03-15 02:30:00,0,1,0,2,2,0,0,0,0,5
2024-03-15 02:40:00,0,0,0,0,3,0,0,0,0,3
2024-03-15 02:50:00,0,1,0,1,1,0,0,0,2,5
2024-03-15 03:00:00,0,0,0,1,5,0,0,0,2,8
2024-03-15 03:10:00,0,1,0,1,4,0,0,0,0,6
2024-03-15 03:20:00,0,0,0,0,5,1,0,0,0,6
2024-03-15 03:30:00,0,0,0,0,2,0,0,0,3,5
2024-03-15 03:40:00,0,0,0,0,6,0,0,0,0,6
2024-03-15 03:50:00,0,0,0,0,7,0,0,0,1,8
