datetime,D21Z,V22Z,D31Z,V32Z,V52Z,D81Z,V82Z,D91Z,V92Z,V112Z,V381Z,V521Z,D981Z,V982Z,Total
2024-03-28 13:00:00,66,31,6,6,13,58,19,3,2,11,3,0,1,4,223
2024-03-28 13:10:00,75,25,8,4,8,56,13,4,5,10,3,0,5,1,217
2024-03-28 13:20:00,74,28,9,6,8,48,17,4,3,8,1,0,3,1,210
2024-03-28 13:30:00,68,35,10,8,11,67,19,0,1,11,2,0,6,2,240
2024-03-28 13:40:00,73,45,4,6,9,61,14,2,1,12,4,0,5,3,239
2024-03-28 13:50:00,73,33,18,13,11,73,16,9,8,14,7,0,4,1,280
2024-03-28 14:00:00,51,31,16,9,21,62,14,1,3,84,4,0,4,0,300
2024-03-28 14:10:00,77,40,16,9,21,54,14,2,2,11,1,0,8,4,259
2024-03-28 14:20:00,68,38,7,3,21,69,12,3,3,13,6,0,5,7,255
2024-03-28 14:30:00,74,33,14,13,14,66,20,5,6,9,5,0,4,4,267
2024-03-28 14:40:00,76,28,6,3,11,75,20,4,4,12,5,0,4,2,250
2024-03-28 14:50:00,76,32,7,4,45,55,24,4,6,8,3,0,1,3,268
2024-03-28 15:00:00,70,35,8,4,8,64,19,2,2,7,3,0,4,2,228
2024-03-28 15:10:00,58,25,7,4,10,63,18,5,5,8,3,0,3,1,210
2024-03-28 15:20:00,86,38,16,8,13,75,18,2,4,14,2,0,7,3,286
2024-03-28 15:30:00,80,25,7,2,11,73,22,3,3,10,3,0,6,4,249
2024-03-28 15:40:00,82,33,12,7,6,64,20,9,8,16,5,0,8,5,275
2024-03-28 15:50:00,80,37,26,7,8,79,10,3,3,8,3,0,5,4,273
2024-03-28 16:00:00,61,31,4,4,12,62,17,4,2,9,3,0,2,3,214
2024-03-28 16:10:00,83,41,9,2,12,60,13,3,1,10,5,0,3,5,247
2024-03-28 16:20:00,75,20,16,7,8,77,15,2,3,42,5,0,4,3,277
2024-03-28 16:30:00,66,31,10,5,11,54,16,6,7,12,1,0,1,2,222
2024-03-28 16:40:00,101,46,15,17,7,69,18,4,4,11,4,0,8,4,308
2024-03-28 16:50:00,60,33,12,6,5,61,18,6,3,9,4,0,7,6,230
2024-03-28 17:00:00,86,26,11,7,13,55,13,4,2,12,4,0,6,1,240
2024-03-28 17:10:00,92,45,13,4,10,75,20,3,0,8,4,0,4,1,279
2024-03-28 17:20:00,73,30,7,5,10,57,22,3,1,10,5,0,8,5,236
2024-03-28 17:30:00,91,34,19,8,5,66,20,4,4,13,4,0,4,2,274
2024-03-28 17:40:00,98,29,17,8,12,73,20,5,5,10,4,0,4,1,286
2024-03-28 17:50:00,76,28,15,9,15,49,15,4,5,7,4,0,2,3,232
2024-03-28 18:00:00,48,25,7,8,10,43,19,3,1,10,5,0,5,1,185
2024-03-28 18:10:00,73,31,9,2,9,61,19,4,5,10,5,0,5,1,234
2024-03-28 18:20:00,75,26,14,10,4,54,19,5,5,7,5,0,6,4,234
2024-03-28 18:30:00,74,26,7,2,7,47,21,5,6,8,1,0,6,2,212
2024-03-28 18:40:00,68,30,9,6,6,42,14,3,2,9,4,0,6,0,199
2024-03-28 18:50:00,68,27,6,5,8,53,18,6,3,13,3,0,4,4,218
2024-03-28 19:00:00,83,26,7,4,8,29,19,2,1,9,4,0,6,3,201
2024-03-28 19:10:00,58,32,5,0,8,38,18,3,3,8,2,0,7,6,188
2024-03-28 19:20:00,65,28,10,5,10,30,20,1,0,6,3,0,2,1,181
2024-03-28 19:30:00,50,11,6,3,3,24,16,1,0,14,3,0,4,2,137
2024-03-28 19:40:00,42,31,9,1,9,26,19,1,1,4,1,0,7,3,154
2024-03-28 19:50:00,45,27,13,8,3,35,12,2,0,15,3,0,2,3,168
2024-03-28 20:00:00,51,36,10,3,5,30,16,3,2,2,0,0,3,1,162
2024-03-28 20:10:00,37,25,7,2,5,32,18,0,0,7,1,0,1,1,136
2024-03-28 20:20:00,33,27,4,3,7,36,16,0,0,3,4,0,6,2,141
2024-03-28 20:30:00,34,24,1,1,4,31,21,2,4,9,0,0,0,2,133
2024-03-28 20:40:00,39,25,9,3,2,22,15,2,1,7,2,0,4,4,135
2024-03-28 20:50:00,37,19,8,5,3,27,16,3,2,7,0,0,4,2,133
2024-03-28 21:00:00,43,31,4,0,1,36,15,3,2,3,2,0,0,3,143
2024-03-28 21:10:00,43,34,6,1,0,27,19,1,0,1,2,0,3,2,139
2024-03-28 21:20:00,29,28,8,1,1,29,20,1,3,2,2,0,3,1,128
2024-03-28 21:30:00,33,27,5,3,6,22,14,1,1,2,0,0,0,0,114
2024-03-28 21:40:00,38,20,0,0,0,16,11,1,0,5,2,0,1,1,95
2024-03-28 21:50:00,27,18,6,2,3,17,11,1,0,1,1,0,5,2,94
2024-03-28 22:00:00,39,23,7,1,5,17,11,1,1,1,0,0,2,3,111
2024-03-28 22:10:00,29,17,4,2,1,22,14,7,3,2,0,0,1,1,103
2024-03-28 22:20:00,25,20,1,1,2,20,11,2,1,3,0,0,1,1,88
2024-03-28 22:30:00,25,15,5,2,3,24,13,3,2,2,1,0,0,1,96
2024-03-28 22:40:00,21,24,6,3,4,9,9,0,0,3,0,0,0,0,79
2024-03-28 22:50:00,23,14,2,1,9,18,13,3,1,0,0,0,1,2,87
2024-03-28 23:00:00,24,17,6,2,3,17,10,4,2,3,2,0,1,2,93
2024-03-28 23:10:00,14,11,4,1,4,8,10,2,1,4,1,0,1,1,62
2024-03-28 23:20:00,25,19,8,6,2,14,12,0,0,4,2,0,0,1,93
2024-03-28 23:30:00,17,17,2,1,0,12,10,0,0,0,0,0,2,0,61
2024-03-28 23:40:00,17,17,0,0,5,10,9,1,1,2,0,0,2,1,65
2024-03-28 23:50:00,20,16,6,3,2,16,13,0,0,0,0,0,1,1,78
2024-03-29 00:00:00,9,7,0,0,0,13,10,0,0,0,0,0,0,1,40
2024-03-29 00:10:00,21,15,2,0,2,12,11,1,0,5,1,0,0,0,70
2024-03-29 00:20:00,12,8,4,0,0,10,9,1,0,2,0,0,0,0,46
2024-03-29 00:30:00,10,11,4,1,1,12,11,2,3,1,2,0,3,1,62
2024-03-29 00:40:00,14,12,3,1,0,9,9,0,0,0,0,0,0,0,48
2024-03-29 00:50:00,5,5,0,0,0,9,7,0,0,2,0,0,0,0,28
2024-03-29 01:00:00,14,13,4,0,1,10,8,0,0,0,1,0,2,0,53
2024-03-29 01:10:00,14,9,0,0,0,22,19,0,0,0,0,0,1,3,68
2024-03-29 01:20:00,11,9,5,0,0,22,15,2,2,0,0,0,0,0,66
2024-03-29 01:30:00,8,8,2,0,0,13,11,4,2,2,0,0,3,0,53
2024-03-29 01:40:00,7,4,2,0,0,8,9,1,1,0,0,0,0,0,32
2024-03-29 01:50:00,5,4,2,1,0,7,6,1,0,0,0,0,1,1,28
2024-03-29 02:00:00,8,6,3,1,0,11,12,2,1,0,0,0,0,0,44
2024-03-29 02:10:00,3,3,1,0,0,5,4,0,0,0,0,0,0,0,16
2024-03-29 02:20:00,4,2,0,0,0,7,7,1,0,2,0,0,0,0,23
2024-03-29 02:30:00,5,5,2,1,0,2,2,0,0,0,0,0,0,0,17
2024-03-29 02:40:00,3,3,2,0,0,7,7,1,0,0,0,0,0,0,23
2024-03-29 02:50:00,9,8,7,0,1,3,3,0,0,1,1,0,0,0,33
2024-03-29 03:00:00,3,3,2,0,0,3,3,1,0,0,0,0,0,0,15
2024-03-29 03:10:00,2,2,0,0,0,3,3,0,0,0,1,0,0,0,11
2024-03-29 03:20:00,1,1,0,0,0,5,6,0,0,0,0,0,2,0,15
2024-03-29 03:30:00,2,2,1,0,0,2,2,0,0,0,0,0,0,0,9
2024-03-29 03:40:00,2,2,2,1,1,7,5,2,0,1,0,0,0,0,23
2024-03-29 03:50:00,4,3,1,0,0,3,3,1,0,0,0,0,3,0,18
2024-03-29 04:00:00,3,3,1,0,0,3,3,0,0,0,0,0,2,0,15
2024-03-29 04:10:00,7,5,2,1,0,4,4,0,0,0,0,0,0,0,23
2024-03-29 04:20:00,3,3,1,0,0,3,3,1,1,0,0,0,0,0,15
2024-03-29 04:30:00,2,2,2,2,0,1,1,0,0,0,1,0,1,1,13
2024-03-29 04:40:00,7,6,1,0,1,2,2,0,0,0,0,0,0,0,19
2024-03-29 04:50:00,3,3,3,0,1,6,6,0,0,1,0,0,2,0,25
2024-03-29 05:00:00,0,1,0,0,0,4,4,0,0,1,0,0,3,0,13
2024-03-29 05:10:00,0,0,1,1,0,4,2,2,0,2,0,0,0,0,12
2024-03-29 05:20:00,1,1,3,0,1,6,4,0,0,0,0,0,4,0,20
2024-03-29 05:30:00,4,4,1,0,0,8,7,0,0,2,0,0,3,0,29
2024-03-29 05:40:00,3,3,0,0,0,5,4,5,0,0,0,0,1,0,21
2024-03-29 05:50:00,6,5,2,1,0,5,5,1,1,0,0,0,2,0,28
2024-03-29 06:00:00,6,5,1,1,0,9,7,1,1,2,1,0,2,0,36
2024-03-29 06:10:00,1,1,1,1,0,4,4,0,0,0,0,0,0,0,12
2024-03-29 06:20:00,5,6,2,0,0,2,2,0,0,1,0,0,0,0,18
2024-03-29 06:30:00,6,6,1,0,0,1,1,0,0,0,1,0,0,0,16
2024-03-29 06:40:00,4,4,0,0,0,5,4,3,1,0,0,0,0,0,21
2024-03-29 06:50:00,9,9,2,0,3,2,2,0,0,0,1,0,0,0,28
2024-03-29 07:00:00,4,4,1,0,0,8,9,0,0,2,0,0,2,0,30
2024-03-29 07:10:00,2,2,0,0,0,5,5,0,0,1,0,0,0,0,15
2024-03-29 07:20:00,6,7,3,0,0,5,5,0,0,3,2,0,0,0,31
2024-03-29 07:30:00,3,3,1,0,0,8,8,1,0,0,2,0,0,0,26
2024-03-29 07:40:00,2,1,1,0,1,1,1,0,0,1,0,0,0,0,8
2024-03-29 07:50:00,8,6,1,0,1,7,10,0,0,0,0,0,0,0,33
2024-03-29 08:00:00,4,3,0,0,1,10,8,2,1,2,2,0,0,0,33
2024-03-29 08:10:00,6,5,3,1,1,9,8,2,0,3,0,0,0,0,38
2024-03-29 08:20:00,13,14,2,1,4,8,7,0,0,1,0,0,1,1,52
2024-03-29 08:30:00,13,18,4,0,2,6,5,1,1,1,2,0,2,0,55
2024-03-29 08:40:00,10,9,1,0,1,10,10,3,0,2,0,0,2,2,50
2024-03-29 08:50:00,14,13,1,0,2,13,10,0,0,2,0,0,1,1,57
2024-03-29 09:00:00,17,19,2,1,1,14,11,7,3,5,2,0,3,0,85
2024-03-29 09:10:00,14,13,1,0,1,13,12,1,1,1,0,0,0,0,57
2024-03-29 09:20:00,21,19,2,4,4,22,19,1,0,7,3,0,0,0,102
2024-03-29 09:30:00,16,14,0,0,3,14,13,1,1,9,1,0,1,0,73
2024-03-29 09:40:00,22,16,3,4,8,27,16,2,1,3,2,0,0,2,106
2024-03-29 09:50:00,32,37,5,4,10,26,16,1,1,8,2,0,0,0,142
2024-03-29 10:00:00,25,18,2,3,4,18,14,1,3,3,4,0,3,0,98
2024-03-29 10:10:00,20,20,2,3,5,23,16,3,0,3,3,0,0,0,98
2024-03-29 10:20:00,24,17,5,3,8,24,17,1,1,8,4,0,5,3,120
2024-03-29 10:30:00,41,23,6,4,5,30,14,5,3,4,4,0,0,0,139
2024-03-29 10:40:00,24,20,3,1,6,34,21,2,1,4,1,0,0,0,117
2024-03-29 10:50:00,27,20,8,6,4,28,19,3,3,12,1,0,3,2,136
2024-03-29 11:00:00,24,18,4,1,4,27,17,1,1,6,3,0,1,1,108
2024-03-29 11:10:00,33,32,4,3,2,31,24,2,2,4,0,0,0,0,137
2024-03-29 11:20:00,38,19,3,2,5,33,31,1,1,8,1,0,2,0,144
2024-03-29 11:30:00,36,25,6,7,8,35,24,4,2,5,3,0,2,0,157
2024-03-29 11:40:00,36,20,6,1,10,34,20,1,2,6,4,0,0,1,141
2024-03-29 11:50:00,35,24,0,0,8,34,22,3,5,7,2,0,1,2,143
2024-03-29 12:00:00,33,23,4,3,2,26,10,1,2,8,1,0,3,1,117
2024-03-29 12:10:00,38,33,3,0,4,29,20,1,1,3,1,0,1,1,135
2024-03-29 12:20:00,42,26,8,3,4,38,20,2,1,4,2,0,3,2,155
2024-03-29 12:30:00,36,31,3,2,4,36,22,5,2,5,4,0,0,0,150
2024-03-29 12:40:00,47,26,4,3,3,33,18,2,1,6,2,0,1,0,146
2024-03-29 12:50:00,36,29,5,3,6,41,16,2,3,6,5,0,0,2,154
2024-03-29 13:00:00,35,18,2,4,11,31,17,4,1,5,5,0,1,2,136
2024-03-29 13:10:00,37,28,4,2,5,36,16,1,1,2,1,0,0,1,134
2024-03-29 13:20:00,39,25,7,6,6,38,19,3,3,8,1,0,5,1,161
2024-03-29 13:30:00,34,23,7,4,9,29,18,0,0,4,3,0,3,0,134
2024-03-29 13:40:00,36,31,4,0,6,31,16,2,2,6,4,0,1,1,140
2024-03-29 13:50:00,42,34,6,4,11,27,17,1,1,3,3,0,4,1,154
2024-03-29 14:00:00,36,20,9,3,4,34,19,7,8,5,4,0,0,3,152
2024-03-29 14:10:00,45,38,10,3,3,23,16,6,2,9,2,0,1,1,159
2024-03-29 14:20:00,35,26,9,5,2,44,23,6,5,6,2,0,1,2,166
2024-03-29 14:30:00,41,28,2,0,8,47,23,0,0,2,5,0,2,0,158
2024-03-29 14:40:00,47,38,5,3,12,38,20,3,3,6,3,0,2,1,181
2024-03-29 14:50:00,47,31,10,4,6,30,16,2,1,4,4,0,0,1,156
2024-03-29 15:00:00,55,32,8,2,6,33,19,6,3,4,2,0,3,2,175
2024-03-29 15:10:00,32,34,6,5,5,34,20,0,0,10,4,0,2,1,153
2024-03-29 15:20:00,34,22,4,4,5,38,15,2,1,4,0,0,1,0,130
2024-03-29 15:30:00,34,32,4,3,3,33,26,4,4,9,4,0,3,2,161
2024-03-29 15:40:00,45,35,4,2,8,29,21,2,2,4,1,0,0,0,153
2024-03-29 15:50:00,30,28,3,4,4,24,13,0,0,4,3,0,1,0,114
2024-03-29 16:00:00,35,25,3,5,4,36,17,2,5,9,3,0,3,1,148
2024-03-29 16:10:00,31,28,4,2,5,38,18,1,0,3,5,0,1,1,137
2024-03-29 16:20:00,45,32,4,4,8,32,18,5,4,6,4,0,5,3,170
2024-03-29 16:30:00,32,25,5,4,4,44,18,3,1,4,5,0,2,2,149
2024-03-29 16:40:00,35,24,4,2,6,29,17,3,2,1,4,0,1,1,129
2024-03-29 16:50:00,41,25,2,1,6,34,22,5,2,5,3,0,1,1,148
2024-03-29 17:00:00,31,19,1,5,4,38,24,4,3,10,2,0,3,0,144
2024-03-29 17:10:00,33,19,3,1,7,44,21,3,5,5,1,0,0,2,144
2024-03-29 17:20:00,35,22,2,2,3,33,18,5,3,13,3,0,2,0,141
2024-03-29 17:30:00,41,19,5,1,9,46,25,6,9,11,7,0,5,1,185
2024-03-29 17:40:00,40,26,6,3,3,30,17,5,5,4,4,0,0,1,144
2024-03-29 17:50:00,41,27,12,8,8,48,25,3,3,5,4,0,2,1,187
2024-03-29 18:00:00,38,27,2,1,3,39,19,5,7,6,4,0,5,3,159
2024-03-29 18:10:00,35,28,5,1,2,32,16,1,1,4,3,0,0,1,129
2024-03-29 18:20:00,27,16,1,0,9,35,15,3,2,11,3,0,4,5,131
2024-03-29 18:30:00,34,21,2,2,4,25,17,3,3,4,4,0,2,0,121
2024-03-29 18:40:00,39,36,2,1,9,33,15,2,1,4,1,0,2,2,147
2024-03-29 18:50:00,24,19,4,2,4,34,13,4,2,8,5,0,7,7,133
2024-03-29 19:00:00,37,28,3,1,8,27,13,4,4,4,0,0,3,1,133
2024-03-29 19:10:00,46,29,4,2,2,30,10,0,0,7,4,0,2,4,140
2024-03-29 19:20:00,23,22,11,2,1,31,13,2,4,4,3,0,0,1,117
2024-03-29 19:30:00,27,18,5,0,3,24,18,4,3,2,3,0,0,1,108
2024-03-29 19:40:00,24,20,5,2,4,29,18,46,1,5,1,0,2,2,159
2024-03-29 19:50:00,35,29,4,0,2,19,11,6,0,4,0,0,0,1,111
2024-03-29 20:00:00,16,15,2,1,1,17,10,5,2,3,2,0,4,1,79
2024-03-29 20:10:00,27,23,4,0,3,26,21,2,0,4,0,0,0,0,110
2024-03-29 20:20:00,28,21,5,0,1,14,8,1,2,6,1,0,2,0,89
2024-03-29 20:30:00,30,25,4,0,0,29,20,3,0,2,0,0,2,0,115
2024-03-29 20:40:00,25,16,2,1,1,19,15,1,0,1,1,0,0,0,82
2024-03-29 20:50:00,23,18,3,0,1,21,12,0,0,5,3,0,4,1,91
2024-03-29 21:00:00,35,28,7,3,0,15,11,4,3,3,0,0,0,0,109
2024-03-29 21:10:00,23,18,4,1,0,18,12,0,0,1,1,0,0,0,78
2024-03-29 21:20:00,22,20,5,2,3,16,9,0,1,1,0,0,3,0,82
2024-03-29 21:30:00,21,15,9,1,2,20,11,3,3,2,1,0,3,0,91
2024-03-29 21:40:00,21,20,2,0,1,14,9,1,1,4,1,0,0,0,74
2024-03-29 21:50:00,24,12,2,1,1,11,10,0,1,6,1,0,0,0,69
2024-03-29 22:00:00,20,16,3,2,0,14,9,1,1,3,1,0,2,1,73
2024-03-29 22:10:00,18,14,5,3,1,15,9,1,1,2,1,0,0,1,71
2024-03-29 22:20:00,20,16,1,1,0,10,8,1,1,1,0,0,0,0,59
2024-03-29 22:30:00,23,18,1,1,2,17,12,0,0,0,1,0,1,0,76
2024-03-29 22:40:00,11,11,1,0,1,11,8,2,0,2,1,0,1,1,50
2024-03-29 22:50:00,22,17,6,2,3,9,8,1,0,0,0,0,1,1,70
2024-03-29 23:00:00,13,9,3,1,0,10,11,1,0,2,1,0,2,0,53
2024-03-29 23:10:00,16,17,3,1,0,7,5,0,0,7,0,0,0,0,56
2024-03-29 23:20:00,17,16,3,0,0,2,2,0,0,2,0,0,0,1,43
2024-03-29 23:30:00,11,10,1,0,2,16,13,2,0,2,1,0,0,0,58
2024-03-29 23:40:00,13,11,3,1,1,8,7,0,0,1,0,0,0,0,45
2024-03-29 23:50:00,11,11,6,2,0,7,7,0,0,1,1,0,0,0,46
2024-03-30 00:00:00,7,5,1,0,0,4,3,1,1,4,0,0,2,0,28
2024-03-30 00:10:00,12,11,1,1,1,4,4,1,1,0,0,0,1,1,38
2024-03-30 00:20:00,10,9,1,0,0,7,6,0,0,1,0,0,0,0,34
2024-03-30 00:30:00,15,14,4,1,0,6,4,2,2,0,0,0,2,0,50
2024-03-30 00:40:00,16,16,7,2,0,2,2,0,0,1,1,0,0,0,47
2024-03-30 00:50:00,12,12,4,0,0,7,5,1,0,0,0,0,0,0,41
2024-03-30 01:00:00,8,9,2,0,0,4,5,2,2,0,0,0,3,0,35
2024-03-30 01:10:00,12,9,4,0,0,4,3,0,0,0,0,0,0,1,33
2024-03-30 01:20:00,4,3,3,0,2,4,4,0,0,0,1,0,0,0,21
2024-03-30 01:30:00,8,10,1,1,1,7,6,3,0,0,1,0,0,0,38
2024-03-30 01:40:00,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3
2024-03-30 01:50:00,7,6,1,0,0,5,4,0,0,1,1,0,0,0,25
2024-03-30 02:00:00,3,2,2,0,0,2,2,0,0,0,0,0,0,0,11
2024-03-30 02:10:00,2,0,1,1,0,5,5,2,0,0,0,0,0,0,16
2024-03-30 02:20:00,1,0,2,1,0,2,3,1,1,2,0,0,0,0,13
2024-03-30 02:30:00,2,2,1,1,1,3,3,0,0,1,0,0,0,0,14
2024-03-30 02:40:00,3,3,0,0,0,2,3,1,0,0,0,0,0,0,12
2024-03-30 02:50:00,8,4,2,1,0,2,2,0,0,0,1,0,0,0,20
2024-03-30 03:00:00,2,1,0,0,0,1,1,0,0,0,0,0,0,1,6
2024-03-30 03:10:00,2,2,0,0,0,4,4,0,0,0,0,0,0,0,12
2024-03-30 03:20:00,2,3,0,0,1,3,4,1,0,1,0,0,0,0,15
2024-03-30 03:30:00,7,6,4,0,0,2,3,1,1,0,0,0,0,0,24
2024-03-30 03:40:00,2,2,1,0,0,2,2,0,0,0,0,0,0,0,9
2024-03-30 03:50:00,2,2,0,0,0,5,6,3,0,2,0,0,2,0,22
2024-03-30 04:00:00,2,2,1,0,0,4,4,0,0,0,0,0,2,0,15
2024-03-30 04:10:00,5,5,0,0,0,3,3,0,0,0,0,0,0,0,16
2024-03-30 04:20:00,2,2,2,0,0,2,3,1,0,0,0,0,0,1,13
2024-03-30 04:30:00,0,0,0,0,0,1,1,0,0,0,0,0,3,2,7
2024-03-30 04:40:00,2,2,0,0,0,2,2,0,0,0,0,0,2,0,10
2024-03-30 04:50:00,5,5,0,0,0,3,3,1,0,0,0,0,0,0,17
2024-03-30 05:00:00,2,1,0,0,0,9,8,9,0,0,0,0,4,0,33
2024-03-30 05:10:00,3,3,0,0,0,6,8,6,0,0,0,0,0,0,26
2024-03-30 05:20:00,6,4,8,2,0,5,5,1,0,0,0,0,0,0,31
2024-03-30 05:30:00,2,2,2,0,1,8,7,1,0,0,0,0,0,0,23
2024-03-30 05:40:00,4,4,0,0,0,10,9,5,1,0,0,0,0,0,33
2024-03-30 05:50:00,5,5,0,0,1,4,4,0,0,3,1,0,2,0,25
2024-03-30 06:00:00,7,6,0,0,0,8,6,0,0,0,0,0,3,2,32
2024-03-30 06:10:00,8,7,1,0,0,7,7,2,1,0,0,0,0,0,33
2024-03-30 06:20:00,9,8,3,1,0,7,8,2,0,0,0,0,0,0,38
2024-03-30 06:30:00,6,6,3,0,0,6,7,0,0,0,0,0,3,0,31
2024-03-30 06:40:00,13,12,1,0,0,10,7,0,0,1,0,0,1,0,45
2024-03-30 06:50:00,6,5,5,1,0,12,14,7,1,1,0,0,0,0,52
2024-03-30 07:00:00,9,8,4,0,0,10,7,2,2,1,1,0,2,2,48
2024-03-30 07:10:00,10,8,5,0,2,8,6,1,0,2,0,0,0,0,42
2024-03-30 07:20:00,7,6,4,4,0,12,9,1,1,3,0,0,2,0,49
2024-03-30 07:30:00,11,12,7,2,3,14,11,3,0,1,1,0,0,0,65
2024-03-30 07:40:00,5,6,4,2,2,10,7,0,0,3,0,0,0,1,40
2024-03-30 07:50:00,13,14,8,2,3,11,8,0,0,3,0,0,2,0,64
2024-03-30 08:00:00,12,10,3,2,3,17,14,0,0,5,2,0,2,0,70
2024-03-30 08:10:00,12,15,1,2,2,25,17,1,0,4,2,0,0,0,81
2024-03-30 08:20:00,16,16,4,2,3,17,11,0,0,1,1,0,1,2,74
2024-03-30 08:30:00,18,19,8,3,6,24,17,5,3,1,3,0,2,1,110
2024-03-30 08:40:00,21,10,7,5,7,29,15,2,0,3,5,0,3,0,107
2024-03-30 08:50:00,20,14,2,2,12,24,12,1,1,2,4,0,1,2,97
2024-03-30 09:00:00,22,21,2,1,8,35,19,2,2,7,4,0,2,0,125
2024-03-30 09:10:00,21,21,4,3,5,44,18,5,1,7,2,0,3,1,135
2024-03-30 09:20:00,24,25,4,6,14,35,12,1,3,7,4,0,0,0,135
2024-03-30 09:30:00,25,26,5,3,9,37,13,2,3,3,3,0,0,2,131
2024-03-30 09:40:00,38,32,5,1,6,49,17,3,2,8,1,0,2,0,164
2024-03-30 09:50:00,33,27,10,2,6,74,16,1,1,8,0,0,3,2,183
2024-03-30 10:00:00,34,32,5,2,7,42,14,2,2,9,2,0,2,1,154
2024-03-30 10:10:00,40,26,11,5,9,61,11,2,5,7,1,0,3,1,182
2024-03-30 10:20:00,41,26,7,9,8,33,16,2,0,10,3,0,2,2,159
2024-03-30 10:30:00,33,23,8,4,14,48,17,4,4,14,5,0,0,1,175
2024-03-30 10:40:00,39,22,10,5,9,60,9,5,8,7,4,0,0,0,178
2024-03-30 10:50:00,52,37,11,5,12,64,15,7,7,7,4,0,2,0,223
2024-03-30 11:00:00,60,36,8,8,15,43,12,2,4,7,3,0,3,0,201
2024-03-30 11:10:00,55,34,7,5,9,58,18,2,3,9,3,0,6,2,211
2024-03-30 11:20:00,54,26,12,7,13,38,17,6,4,13,6,0,6,5,207
2024-03-30 11:30:00,54,30,10,10,9,46,7,4,3,12,0,0,0,0,185
2024-03-30 11:40:00,53,39,10,7,14,68,14,3,0,5,5,0,5,1,224
2024-03-30 11:50:00,53,43,9,3,12,51,16,5,4,16,2,0,3,3,220
2024-03-30 12:00:00,54,53,8,3,13,58,12,2,3,10,2,0,2,1,221
2024-03-30 12:10:00,57,38,9,5,12,53,18,3,2,15,4,0,3,1,220
2024-03-30 12:20:00,51,37,10,3,11,48,12,1,3,7,3,0,7,2,195
2024-03-30 12:30:00,48,31,8,5,16,58,13,3,2,4,2,0,3,1,194
2024-03-30 12:40:00,70,45,10,4,12,66,15,4,4,11,2,0,3,2,248
2024-03-30 12:50:00,59,44,7,4,9,36,10,3,1,8,1,0,2,2,186
2024-03-30 13:00:00,57,42,6,5,9,53,23,2,1,4,2,0,2,2,208
2024-03-30 13:10:00,46,20,5,5,12,50,16,3,4,6,2,0,5,1,175
2024-03-30 13:20:00,56,31,11,7,13,45,10,3,3,9,3,0,3,2,196
2024-03-30 13:30:00,51,37,17,9,9,51,12,3,1,5,3,0,1,1,200
2024-03-30 13:40:00,52,31,3,1,6,54,18,7,7,9,4,0,5,2,199
2024-03-30 13:50:00,68,38,7,4,13,62,15,6,2,4,5,0,3,2,229
2024-03-30 14:00:00,55,41,7,6,8,56,15,6,5,15,4,0,3,2,223
2024-03-30 14:10:00,60,53,7,6,13,52,11,7,5,7,4,0,7,2,234
2024-03-30 14:20:00,63,48,15,9,11,45,12,2,3,11,3,0,5,2,229
2024-03-30 14:30:00,55,41,3,2,11,42,14,1,2,9,4,0,4,1,189
2024-03-30 14:40:00,51,41,8,7,12,62,20,2,3,9,4,0,5,2,226
2024-03-30 14:50:00,78,61,9,8,8,50,15,8,5,5,1,0,4,2,254
2024-03-30 15:00:00,44,36,8,5,10,65,15,1,1,5,2,0,3,1,196
2024-03-30 15:10:00,63,43,98,4,8,52,15,5,3,7,3,0,7,3,311
2024-03-30 15:20:00,54,35,91,5,10,48,12,6,3,9,3,0,5,4,285
2024-03-30 15:30:00,67,48,8,5,7,41,18,4,3,7,4,0,4,3,219
2024-03-30 15:40:00,46,37,20,14,8,54,17,2,3,9,3,0,4,0,217
2024-03-30 15:50:00,54,25,8,4,9,42,17,3,2,9,2,0,7,7,189
2024-03-30 16:00:00,52,40,13,11,8,33,15,3,4,10,4,0,3,1,197
2024-03-30 16:10:00,58,33,12,3,6,37,18,11,6,4,4,0,1,1,194
2024-03-30 16:20:00,40,27,8,8,8,45,22,7,6,9,3,0,4,3,190
2024-03-30 16:30:00,49,31,7,2,16,35,18,3,2,6,1,0,2,2,174
2024-03-30 16:40:00,54,30,8,9,12,44,18,3,2,6,2,0,3,2,193
2024-03-30 16:50:00,59,29,7,6,6,46,19,5,3,7,4,0,6,3,200
2024-03-30 17:00:00,39,32,6,3,10,34,15,2,2,6,4,0,5,2,160
2024-03-30 17:10:00,55,34,4,2,13,38,13,2,2,7,4,0,7,4,185
2024-03-30 17:20:00,38,25,9,4,4,31,14,2,0,2,2,0,1,0,132
2024-03-30 17:30:00,50,33,5,3,5,43,17,4,3,5,1,0,5,1,175
2024-03-30 17:40:00,59,24,6,1,6,37,14,2,2,9,4,0,3,1,168
2024-03-30 17:50:00,50,33,7,4,6,38,10,3,3,10,2,0,5,3,174
2024-03-30 18:00:00,51,26,11,5,7,25,14,2,2,10,2,0,4,3,162
2024-03-30 18:10:00,56,28,3,4,10,41,13,2,2,7,1,0,5,0,172
2024-03-30 18:20:00,38,25,7,2,9,44,12,1,2,9,2,0,6,3,160
2024-03-30 18:30:00,42,21,5,6,5,38,15,2,3,6,3,0,4,4,154
2024-03-30 18:40:00,38,26,4,0,9,50,18,4,1,5,2,0,3,0,160
