datetime,V21Z,V22Z,D51Z,D81Z,D82Z,D91Z,D41Z,V83Z,V84Z,V92Z,V43Z,V44Z,Total
2024-03-21 12:30:00,18,19,6,53,86,14,0,32,34,8,9,11,290
2024-03-21 12:40:00,23,22,11,41,68,7,0,23,25,5,11,14,250
2024-03-21 12:50:00,19,18,4,42,54,24,0,23,29,7,11,13,244
2024-03-21 13:00:00,14,19,10,46,57,14,0,24,30,8,15,14,251
2024-03-21 13:10:00,14,26,13,55,60,33,0,29,31,14,13,11,299
2024-03-21 13:20:00,20,29,11,59,61,29,0,23,29,11,13,12,297
2024-03-21 13:30:00,20,39,8,43,59,17,0,25,24,8,11,16,270
2024-03-21 13:40:00,27,41,12,4,112,9,0,2,15,7,12,5,246
2024-03-21 13:50:00,24,28,6,32,56,11,0,33,24,5,18,13,250
2024-03-21 14:00:00,18,28,10,43,46,19,0,28,29,5,15,11,252
2024-03-21 14:10:00,31,19,6,34,53,13,0,20,28,4,12,14,234
2024-03-21 14:20:00,21,21,6,60,57,28,0,26,23,14,18,20,294
2024-03-21 14:30:00,21,31,9,53,63,17,0,22,30,9,14,15,284
2024-03-21 14:40:00,26,28,8,46,55,11,0,19,26,5,14,15,253
2024-03-21 14:50:00,29,17,8,63,69,15,0,23,30,3,17,22,296
2024-03-21 15:00:00,18,28,9,54,63,21,0,23,20,10,12,16,274
2024-03-21 15:10:00,35,27,4,49,64,23,0,18,18,7,12,16,273
2024-03-21 15:20:00,27,33,8,53,61,18,0,20,21,6,15,25,287
2024-03-21 15:30:00,27,29,8,63,74,21,0,22,23,7,15,19,308
2024-03-21 15:40:00,29,28,10,67,66,22,0,23,29,7,16,19,316
2024-03-21 15:50:00,37,32,11,58,59,23,0,26,40,10,12,13,321
2024-03-21 16:00:00,22,25,8,69,81,22,0,18,18,9,15,24,311
2024-03-21 16:10:00,49,35,14,60,65,15,0,20,20,6,20,18,322
2024-03-21 16:20:00,20,27,13,54,64,17,0,21,20,7,15,19,277
2024-03-21 16:30:00,32,32,6,69,75,19,0,17,17,9,8,15,299
2024-03-21 16:40:00,23,21,13,65,61,25,0,11,12,10,21,18,280
2024-03-21 16:50:00,23,26,12,52,59,22,0,19,16,9,12,16,266
2024-03-21 17:00:00,26,28,6,74,70,15,0,14,20,8,14,20,295
2024-03-21 17:10:00,25,31,9,95,75,9,0,16,15,5,11,14,305
2024-03-21 17:20:00,31,27,7,70,80,13,0,17,19,7,16,18,305
2024-03-21 17:30:00,22,22,9,108,77,26,0,15,18,15,13,14,339
2024-03-21 17:40:00,30,32,10,68,54,14,0,20,17,7,13,11,276
2024-03-21 17:50:00,23,26,13,46,51,30,0,17,13,9,21,23,272
2024-03-21 18:00:00,24,27,5,75,76,21,0,16,18,8,22,11,303
2024-03-21 18:10:00,20,25,14,61,63,18,0,19,21,9,15,17,282
2024-03-21 18:20:00,27,31,17,65,63,24,0,14,16,8,15,13,293
2024-03-21 18:30:00,25,25,13,65,59,14,0,12,18,12,15,13,271
2024-03-21 18:40:00,21,22,7,51,55,12,0,16,12,29,14,10,249
2024-03-21 18:50:00,29,22,14,45,49,19,0,13,38,59,11,12,311
2024-03-21 19:00:00,27,26,8,49,49,11,0,31,42,48,7,15,313
2024-03-21 19:10:00,32,32,7,39,44,13,0,32,31,51,17,13,311
2024-03-21 19:20:00,36,44,7,53,51,8,0,21,36,24,12,8,300
2024-03-21 19:30:00,40,31,5,49,41,13,0,33,40,33,13,23,321
2024-03-21 19:40:00,46,32,3,48,46,0,0,39,38,47,3,10,312
2024-03-21 19:50:00,32,32,12,50,43,7,0,33,31,20,10,8,278
2024-03-21 20:00:00,45,46,6,38,46,2,0,38,42,26,10,9,308
2024-03-21 20:10:00,37,23,3,30,46,2,0,26,39,26,5,13,250
2024-03-21 20:20:00,16,24,7,38,46,3,0,43,34,21,9,20,261
2024-03-21 20:30:00,39,28,2,28,33,12,0,57,48,23,3,13,286
2024-03-21 20:40:00,23,34,6,27,30,7,0,38,38,40,8,2,253
2024-03-21 20:50:00,25,34,2,39,40,10,0,53,43,35,14,16,311
2024-03-21 21:00:00,33,37,4,47,46,7,0,46,48,33,14,9,324
2024-03-21 21:10:00,49,27,6,28,26,7,0,30,23,14,6,12,228
2024-03-21 21:20:00,34,40,2,40,39,0,0,42,45,32,6,5,285
2024-03-21 21:30:00,30,36,5,28,25,9,0,52,42,35,10,10,282
2024-03-21 21:40:00,41,39,3,49,40,0,0,41,45,28,3,4,293
2024-03-21 21:50:00,38,24,4,29,28,0,0,33,33,22,6,4,221
2024-03-21 22:00:00,36,25,1,32,31,4,0,35,57,27,0,7,255
2024-03-21 22:10:00,44,22,3,27,32,0,0,24,37,22,6,13,230
2024-03-21 22:20:00,19,22,3,23,18,2,0,28,31,16,5,12,179
2024-03-21 22:30:00,37,15,1,22,29,5,0,38,33,31,9,6,226
2024-03-21 22:40:00,32,23,1,34,29,0,0,45,35,22,3,11,235
2024-03-21 22:50:00,34,24,1,21,19,0,0,28,29,14,2,17,189
2024-03-21 23:00:00,18,22,1,21,18,2,0,33,32,18,7,10,182
2024-03-21 23:10:00,24,26,3,16,20,4,0,22,32,14,3,3,167
2024-03-21 23:20:00,23,17,4,25,14,3,0,38,28,21,5,2,180
2024-03-21 23:30:00,19,31,1,17,15,3,0,22,28,13,2,4,155
2024-03-21 23:40:00,11,14,3,16,10,3,0,20,20,11,2,4,114
2024-03-21 23:50:00,19,22,2,11,11,1,0,22,17,13,0,4,122
2024-03-22 00:00:00,13,16,1,10,4,5,0,19,11,5,0,3,87
2024-03-22 00:10:00,22,13,1,12,8,2,0,20,16,8,1,3,106
2024-03-22 00:20:00,18,6,0,6,8,0,0,14,9,9,0,0,70
2024-03-22 00:30:00,13,17,0,3,15,0,0,11,26,17,0,1,103
2024-03-22 00:40:00,10,5,0,6,4,0,0,6,6,5,0,3,45
2024-03-22 00:50:00,9,10,0,5,4,0,0,7,12,4,1,0,52
2024-03-22 01:00:00,2,7,0,7,5,6,0,17,14,6,0,0,64
2024-03-22 01:10:00,10,1,0,2,4,0,0,5,8,3,0,1,34
2024-03-22 01:20:00,12,1,0,4,3,0,0,8,8,6,3,0,45
2024-03-22 01:30:00,4,1,0,4,7,0,0,10,10,6,0,0,42
2024-03-22 01:40:00,9,4,0,7,5,0,0,13,11,4,0,1,54
2024-03-22 01:50:00,2,3,0,7,2,0,0,9,5,2,2,1,33
2024-03-22 02:00:00,1,5,0,3,3,0,0,6,6,4,0,3,31
2024-03-22 02:10:00,8,5,0,1,4,2,0,5,9,6,0,1,41
2024-03-22 02:20:00,10,4,0,2,3,0,0,5,10,3,0,0,37
2024-03-22 02:30:00,2,4,0,5,4,0,0,10,7,6,0,2,40
2024-03-22 02:40:00,5,5,0,3,4,0,0,10,5,4,0,1,37
2024-03-22 02:50:00,4,0,0,3,1,0,0,4,4,1,0,0,17
2024-03-22 03:00:00,1,0,0,4,1,0,0,5,2,1,2,1,17
2024-03-22 03:10:00,6,3,0,3,3,0,0,7,5,4,0,1,32
2024-03-22 03:20:00,6,7,0,0,0,0,0,0,0,1,0,3,17
2024-03-22 03:30:00,5,1,0,1,1,0,0,1,3,2,0,0,14
2024-03-22 03:40:00,5,3,0,1,3,0,0,5,5,4,0,1,27
2024-03-22 03:50:00,1,1,0,4,4,0,0,6,8,3,1,0,28
2024-03-22 04:00:00,10,1,0,1,2,0,0,2,4,4,2,1,27
2024-03-22 04:10:00,3,4,1,2,3,1,0,5,6,42,0,0,67
2024-03-22 04:20:00,5,0,0,3,7,0,0,6,12,6,0,1,40
2024-03-22 04:30:00,6,3,0,6,5,0,0,14,7,4,0,2,47
2024-03-22 04:40:00,3,2,0,8,7,0,0,12,17,8,0,2,59
2024-03-22 04:50:00,7,5,0,7,18,0,0,21,28,17,0,0,103
2024-03-22 05:00:00,13,15,0,11,10,9,0,19,15,10,0,2,104
2024-03-22 05:10:00,14,5,0,8,12,2,0,20,20,15,0,2,98
2024-03-22 05:20:00,22,11,1,8,8,6,0,19,17,12,1,4,109
2024-03-22 05:30:00,14,12,1,18,30,1,0,25,41,26,0,2,170
2024-03-22 05:40:00,22,14,2,29,31,13,0,35,50,42,4,2,244
2024-03-22 05:50:00,14,10,1,17,29,9,0,26,46,48,2,0,202
2024-03-22 06:00:00,17,13,2,23,29,11,0,30,36,51,8,7,227
2024-03-22 06:10:00,20,21,1,15,19,4,0,19,18,19,2,6,144
2024-03-22 06:20:00,28,21,1,20,28,9,0,11,17,7,1,4,147
2024-03-22 06:30:00,21,14,2,20,34,14,0,12,18,5,7,5,152
2024-03-22 06:40:00,29,22,7,41,44,14,0,20,19,8,5,6,215
2024-03-22 06:50:00,27,17,5,38,52,22,0,16,19,10,4,4,214
2024-03-22 07:00:00,37,25,4,36,47,25,0,17,20,9,10,8,238
2024-03-22 07:10:00,22,18,7,34,55,24,0,17,29,12,14,7,239
2024-03-22 07:20:00,38,27,14,44,54,27,0,26,24,12,11,9,286
2024-03-22 07:30:00,25,28,11,55,76,25,0,25,37,7,20,25,334
2024-03-22 07:40:00,26,16,13,75,97,32,0,28,23,10,9,13,342
2024-03-22 07:50:00,21,29,12,62,68,24,0,35,25,12,14,15,317
2024-03-22 08:00:00,26,28,9,48,57,13,0,21,20,10,11,13,256
2024-03-22 08:10:00,26,24,15,51,60,20,0,25,22,10,10,10,273
2024-03-22 08:20:00,23,25,13,38,56,17,0,24,26,9,16,11,258
2024-03-22 08:30:00,28,33,18,47,48,23,0,20,19,9,10,9,264
2024-03-22 08:40:00,20,20,9,38,54,12,0,17,28,8,11,12,229
2024-03-22 08:50:00,26,21,10,43,54,26,0,22,26,11,11,49,299
2024-03-22 09:00:00,25,20,10,45,53,18,0,20,21,5,5,4,226
2024-03-22 09:10:00,25,18,7,38,52,27,0,20,25,10,15,10,247
2024-03-22 09:20:00,19,18,9,52,49,10,0,31,21,5,6,3,223
2024-03-22 09:30:00,22,24,6,38,52,27,0,20,30,5,11,10,245
2024-03-22 09:40:00,14,13,9,43,56,22,0,21,32,9,7,20,246
2024-03-22 09:50:00,16,21,8,46,53,6,0,27,26,3,12,5,223
2024-03-22 10:00:00,23,16,11,37,42,18,0,22,24,12,9,9,223
2024-03-22 10:10:00,16,19,6,37,50,18,0,20,28,11,12,13,230
2024-03-22 10:20:00,13,19,10,46,47,19,0,25,24,7,15,12,237
2024-03-22 10:30:00,31,23,14,48,44,24,0,23,27,6,10,15,265
2024-03-22 10:40:00,17,26,5,38,51,23,0,21,22,9,17,11,240
2024-03-22 10:50:00,27,24,9,50,60,4,0,26,25,8,15,41,289
2024-03-22 11:00:00,19,26,10,39,81,23,0,9,24,10,11,12,264
2024-03-22 11:10:00,18,22,6,44,59,21,0,17,25,7,10,15,244
2024-03-22 11:20:00,18,22,13,46,71,30,0,21,25,13,10,12,281
2024-03-22 11:30:00,19,34,8,47,56,15,0,22,30,7,9,16,263
2024-03-22 11:40:00,25,25,3,39,50,11,0,21,19,4,8,9,214
2024-03-22 11:50:00,36,28,7,51,69,8,0,23,20,6,9,11,268
2024-03-22 12:00:00,22,21,6,46,68,14,0,20,29,5,7,17,255
2024-03-22 12:10:00,15,34,8,66,55,23,0,27,24,8,13,17,290
2024-03-22 12:20:00,20,17,8,52,55,25,0,29,26,8,7,18,265
2024-03-22 12:30:00,23,29,8,52,75,20,0,22,22,7,8,13,279
2024-03-22 12:40:00,24,22,8,55,75,20,0,16,16,6,12,15,269
2024-03-22 12:50:00,31,26,5,73,79,22,0,16,11,7,14,12,296
2024-03-22 13:00:00,23,27,8,68,81,35,0,17,12,9,16,12,308
2024-03-22 13:10:00,31,27,9,62,73,23,0,11,15,6,13,13,283
2024-03-22 13:20:00,35,30,9,62,73,15,0,29,18,6,9,19,305
2024-03-22 13:30:00,25,41,12,56,67,15,0,18,18,10,14,20,296
2024-03-22 13:40:00,24,32,11,50,62,27,0,14,17,9,14,12,272
2024-03-22 13:50:00,18,34,5,49,70,16,0,2,25,5,10,15,249
2024-03-22 14:00:00,32,23,2,48,61,17,0,15,13,8,10,19,248
2024-03-22 14:10:00,28,33,7,59,59,12,0,13,18,3,15,10,257
2024-03-22 14:20:00,29,38,6,55,57,16,0,15,13,8,20,16,273
2024-03-22 14:30:00,26,33,4,59,63,29,0,14,14,8,18,21,289
2024-03-22 14:40:00,38,23,7,55,56,18,0,17,15,8,20,14,271
2024-03-22 14:50:00,27,41,4,58,66,9,0,22,13,4,7,11,262
2024-03-22 15:00:00,21,25,4,65,64,14,0,23,14,9,8,16,263
2024-03-22 15:10:00,29,29,8,49,51,26,0,18,15,11,12,9,257
2024-03-22 15:20:00,33,27,4,52,75,11,0,18,19,4,17,14,274
2024-03-22 15:30:00,25,20,3,61,57,10,0,16,19,6,12,19,248
2024-03-22 15:40:00,31,28,1,61,74,12,0,19,17,6,17,17,283
2024-03-22 15:50:00,28,28,5,45,62,17,0,14,13,7,12,14,245
2024-03-22 16:00:00,25,33,6,45,58,23,0,15,16,8,18,19,266
2024-03-22 16:10:00,32,25,14,47,46,12,0,16,17,4,13,9,235
2024-03-22 16:20:00,28,32,6,50,60,17,0,18,18,6,18,20,273
2024-03-22 16:30:00,22,25,3,51,53,7,0,21,16,5,18,17,238
2024-03-22 16:40:00,23,25,4,51,63,17,0,23,18,6,12,13,255
2024-03-22 16:50:00,28,27,10,72,54,8,0,23,19,5,11,10,267
2024-03-22 17:00:00,34,30,8,65,67,10,0,21,23,4,16,15,293
2024-03-22 17:10:00,27,27,3,80,60,16,0,27,34,6,10,11,301
2024-03-22 17:20:00,20,24,6,47,54,9,0,20,30,6,9,8,233
2024-03-22 17:30:00,32,33,8,52,57,15,0,21,23,5,5,10,261
2024-03-22 17:40:00,25,30,7,67,38,9,0,17,21,8,7,17,246
2024-03-22 17:50:00,23,24,7,63,60,19,0,16,12,7,9,15,255
2024-03-22 18:00:00,29,23,9,56,62,15,0,13,15,11,13,14,260
2024-03-22 18:10:00,24,28,12,62,79,8,0,15,21,5,6,14,274
2024-03-22 18:20:00,26,27,8,39,40,13,0,19,19,8,14,15,228
2024-03-22 18:30:00,17,14,8,39,43,3,0,6,9,2,6,4,151
2024-03-22 18:40:00,4,7,2,15,14,5,0,6,6,2,4,4,69
2024-03-22 18:50:00,14,16,3,30,32,0,0,10,5,13,4,6,133
2024-03-22 19:00:00,24,22,8,47,45,11,0,45,41,35,10,16,304
2024-03-22 19:10:00,22,22,4,50,49,14,0,30,40,38,16,16,301
2024-03-22 19:20:00,22,24,3,44,39,7,0,29,26,43,15,17,269
2024-03-22 19:30:00,23,27,6,37,44,12,0,37,47,35,13,16,297
2024-03-22 19:40:00,40,28,6,37,37,9,0,34,38,25,13,4,271
2024-03-22 19:50:00,47,33,7,41,52,16,0,44,40,33,18,13,344
2024-03-22 20:00:00,20,28,7,44,50,7,0,49,38,29,7,13,292
2024-03-22 20:10:00,22,18,3,25,40,3,0,26,51,32,16,11,247
2024-03-22 20:20:00,25,28,2,41,42,10,0,40,47,27,4,7,273
2024-03-22 20:30:00,38,31,1,27,30,6,0,24,28,18,11,6,220
2024-03-22 20:40:00,34,31,3,33,35,5,0,39,38,19,10,9,256
2024-03-22 20:50:00,43,33,7,28,30,10,0,47,40,28,7,10,283
2024-03-22 21:00:00,26,26,0,34,31,2,0,45,29,27,4,8,232
2024-03-22 21:10:00,31,32,2,23,32,0,0,34,40,22,8,14,238
2024-03-22 21:20:00,21,26,1,34,30,11,0,42,36,15,9,5,230
2024-03-22 21:30:00,37,35,4,36,36,7,0,36,42,22,5,2,262
2024-03-22 21:40:00,39,25,1,32,38,4,0,27,39,27,2,11,245
2024-03-22 21:50:00,35,40,3,34,29,12,0,42,45,20,6,9,275
2024-03-22 22:00:00,39,23,2,39,38,14,0,38,33,29,8,7,270
2024-03-22 22:10:00,34,21,1,34,31,0,0,35,47,23,13,12,251
2024-03-22 22:20:00,20,29,1,40,37,1,0,47,52,29,4,14,274
2024-03-22 22:30:00,20,23,0,21,24,8,0,27,39,25,4,14,205
2024-03-22 22:40:00,22,31,2,36,28,7,0,32,36,25,7,8,234
2024-03-22 22:50:00,24,24,2,33,34,5,0,31,33,23,6,5,220
2024-03-22 23:00:00,22,21,2,20,25,1,0,32,51,17,0,6,197
2024-03-22 23:10:00,35,21,1,26,20,5,0,39,28,12,3,4,194
2024-03-22 23:20:00,34,24,0,20,18,3,0,44,29,19,6,5,202
2024-03-22 23:30:00,35,20,2,28,20,0,0,41,31,17,7,5,206
2024-03-22 23:40:00,29,19,4,19,26,8,0,32,31,16,1,5,190
2024-03-22 23:50:00,25,19,1,22,23,4,0,38,33,19,4,7,195
2024-03-23 00:00:00,17,18,0,15,11,5,0,20,13,8,1,7,115
2024-03-23 00:10:00,21,13,1,20,22,2,0,29,30,20,2,4,164
2024-03-23 00:20:00,27,19,2,14,20,6,0,27,34,20,1,2,172
2024-03-23 00:30:00,29,21,1,14,22,4,0,29,22,16,2,3,163
2024-03-23 00:40:00,24,20,0,12,16,14,0,18,26,18,1,3,152
2024-03-23 00:50:00,15,17,1,12,11,0,0,20,17,10,3,1,107
2024-03-23 01:00:00,29,15,2,12,14,0,0,26,23,14,4,8,147
2024-03-23 01:10:00,10,11,1,13,20,6,0,26,34,23,0,2,146
2024-03-23 01:20:00,15,13,0,13,10,6,0,21,16,9,0,1,104
2024-03-23 01:30:00,10,14,0,12,15,0,0,20,26,14,0,1,112
2024-03-23 01:40:00,24,13,2,10,5,0,0,10,15,8,2,3,92
2024-03-23 01:50:00,17,12,0,4,5,0,0,7,10,7,0,4,66
2024-03-23 02:00:00,10,10,0,11,11,1,0,21,13,8,2,0,87
2024-03-23 02:10:00,14,6,0,8,5,0,0,11,8,5,1,3,61
2024-03-23 02:20:00,6,6,2,6,8,0,0,9,11,5,1,0,54
2024-03-23 02:30:00,16,10,0,7,6,5,0,17,14,9,0,0,84
2024-03-23 02:40:00,14,10,0,10,6,0,0,16,12,7,0,3,78
2024-03-23 02:50:00,6,10,2,3,5,0,0,10,7,4,1,1,49
2024-03-23 03:00:00,11,6,0,6,7,0,0,14,10,6,0,3,63
2024-03-23 03:10:00,12,7,0,5,7,0,0,9,9,10,0,3,62
2024-03-23 03:20:00,11,8,1,5,2,1,0,7,7,6,1,0,49
2024-03-23 03:30:00,9,11,0,6,3,0,0,12,8,2,1,0,52
2024-03-23 03:40:00,8,3,0,6,6,2,0,10,11,8,0,0,54
2024-03-23 03:50:00,14,4,1,8,6,0,0,17,8,11,0,2,71
2024-03-23 04:00:00,2,6,0,5,4,0,0,14,6,5,0,2,44
2024-03-23 04:10:00,3,5,0,0,5,0,0,4,6,7,2,0,32
2024-03-23 04:20:00,3,4,0,2,1,0,0,7,4,2,0,3,26
2024-03-23 04:30:00,2,0,0,5,3,0,0,10,5,2,2,0,29
2024-03-23 04:40:00,7,3,0,9,8,0,0,10,13,8,0,1,59
2024-03-23 04:50:00,12,8,0,5,6,0,0,14,17,6,0,2,70
2024-03-23 05:00:00,6,5,0,5,10,0,0,11,14,9,2,5,67
2024-03-23 05:10:00,8,5,1,9,7,2,0,15,12,11,2,1,73
2024-03-23 05:20:00,12,9,0,6,4,0,0,12,7,8,0,1,59
2024-03-23 05:30:00,4,9,0,6,9,3,0,17,18,10,1,1,78
2024-03-23 05:40:00,10,6,0,11,12,3,0,21,23,25,0,1,112
2024-03-23 05:50:00,13,4,0,8,8,2,0,11,20,10,0,2,78
2024-03-23 06:00:00,5,7,1,7,7,1,0,11,19,17,2,1,78
2024-03-23 06:10:00,10,7,0,5,8,0,0,10,9,17,2,1,69
2024-03-23 06:20:00,9,20,1,7,13,0,0,15,12,17,4,4,102
2024-03-23 06:30:00,14,10,0,8,10,0,0,14,13,15,1,1,86
2024-03-23 06:40:00,5,4,0,11,16,1,0,20,11,18,2,2,90
2024-03-23 06:50:00,18,9,2,18,11,0,0,20,12,10,0,2,102
2024-03-23 07:00:00,8,8,0,8,9,0,0,14,10,9,1,1,68
2024-03-23 07:10:00,9,8,0,6,13,6,0,6,11,4,1,1,65
2024-03-23 07:20:00,12,9,0,8,14,3,0,9,14,6,2,4,81
2024-03-23 07:30:00,15,10,1,14,11,2,0,10,13,2,2,1,81
2024-03-23 07:40:00,20,11,2,20,22,6,0,14,16,7,1,0,119
2024-03-23 07:50:00,22,13,3,14,19,5,0,10,12,6,1,3,108
2024-03-23 08:00:00,17,9,0,17,14,8,0,14,17,6,2,3,107
2024-03-23 08:10:00,15,14,4,13,14,0,0,11,11,1,2,5,90
2024-03-23 08:20:00,15,13,1,11,21,5,0,8,19,1,3,1,98
2024-03-23 08:30:00,16,18,0,22,26,3,0,13,16,1,6,3,124
2024-03-23 08:40:00,17,12,0,14,17,9,0,10,16,5,4,3,107
2024-03-23 08:50:00,23,16,2,23,25,5,0,10,18,1,7,3,133
2024-03-23 09:00:00,25,21,1,17,27,8,0,13,15,3,2,2,134
2024-03-23 09:10:00,25,16,2,20,38,7,0,12,18,6,4,0,148
2024-03-23 09:20:00,17,19,2,25,29,2,0,18,21,3,5,3,144
2024-03-23 09:30:00,26,21,3,33,37,14,0,20,22,11,8,5,200
2024-03-23 09:40:00,20,20,3,33,41,11,0,15,21,4,8,8,184
2024-03-23 09:50:00,24,23,3,32,43,7,0,20,24,3,3,4,186
2024-03-23 10:00:00,22,18,1,29,25,19,0,16,15,6,4,10,165
2024-03-23 10:10:00,28,22,2,30,37,14,0,21,15,7,4,4,184
2024-03-23 10:20:00,21,30,4,41,53,15,0,20,25,5,5,1,220
2024-03-23 10:30:00,23,21,2,28,45,10,0,17,20,6,11,7,190
2024-03-23 10:40:00,20,18,4,38,58,16,0,19,20,5,9,4,211
2024-03-23 10:50:00,24,29,6,40,54,4,0,27,19,4,9,12,228
2024-03-23 11:00:00,19,16,3,34,58,17,0,21,21,8,9,8,214
2024-03-23 11:10:00,24,26,4,41,56,10,0,15,24,5,13,6,224
2024-03-23 11:20:00,26,22,3,44,60,17,0,15,28,7,10,9,241
2024-03-23 11:30:00,25,18,2,36,59,7,0,23,22,5,7,4,208
2024-03-23 11:40:00,19,30,7,46,51,19,0,23,26,8,10,13,252
2024-03-23 11:50:00,18,27,1,40,53,15,0,22,26,7,14,7,230
2024-03-23 12:00:00,34,29,3,54,64,18,0,22,28,12,12,7,283
2024-03-23 12:10:00,21,24,4,55,70,15,0,22,27,17,6,8,269
2024-03-23 12:20:00,25,20,3,39,64,16,0,26,26,6,11,7,243
2024-03-23 12:30:00,26,23,3,26,90,17,0,15,21,7,11,9,248
2024-03-23 12:40:00,22,14,6,53,69,10,0,19,25,7,18,4,247
2024-03-23 12:50:00,26,30,9,43,47,14,0,19,27,4,9,7,235
2024-03-23 13:00:00,16,21,10,45,57,19,0,26,29,9,8,7,247
2024-03-23 13:10:00,24,23,1,45,56,16,0,24,22,5,10,9,235
2024-03-23 13:20:00,20,25,4,41,56,16,0,22,25,7,9,6,231
2024-03-23 13:30:00,19,25,3,39,53,10,0,27,28,7,11,13,235
2024-03-23 13:40:00,23,25,4,44,69,17,0,20,22,6,15,9,254
2024-03-23 13:50:00,23,23,2,41,50,21,0,21,23,9,11,9,233
2024-03-23 14:00:00,23,25,1,40,54,11,0,20,28,6,8,10,226
2024-03-23 14:10:00,15,21,2,35,49,26,0,22,26,21,10,7,234
2024-03-23 14:20:00,18,24,2,43,58,11,0,22,21,23,10,7,239
2024-03-23 14:30:00,16,24,2,58,66,10,0,22,26,15,10,6,255
2024-03-23 14:40:00,24,20,1,39,57,12,0,20,22,4,4,7,210
2024-03-23 14:50:00,21,28,2,40,70,20,0,24,30,10,11,10,266
2024-03-23 15:00:00,18,20,2,42,43,12,0,21,23,7,12,16,216
2024-03-23 15:10:00,19,28,7,30,45,9,0,24,43,4,8,6,223
2024-03-23 15:20:00,23,19,3,47,60,16,0,23,37,4,9,4,245
2024-03-23 15:30:00,28,24,4,36,49,4,0,23,23,3,13,9,216
2024-03-23 15:40:00,17,21,5,35,36,25,0,20,28,9,5,3,204
2024-03-23 15:50:00,20,23,9,46,54,14,0,31,43,5,9,6,260
2024-03-23 16:00:00,17,18,4,50,60,23,0,26,23,10,8,2,241
2024-03-23 16:10:00,18,25,11,36,48,19,0,19,25,9,10,7,227
2024-03-23 16:20:00,21,26,4,51,61,12,0,34,45,4,10,7,275
2024-03-23 16:30:00,18,26,1,42,61,13,0,28,33,6,6,4,238
2024-03-23 16:40:00,22,26,5,43,41,10,0,23,22,5,9,8,214
2024-03-23 16:50:00,25,21,8,33,54,12,0,23,24,6,10,8,224
2024-03-23 17:00:00,19,26,3,41,47,13,0,26,28,5,6,6,220
2024-03-23 17:10:00,22,36,2,37,47,8,0,40,47,4,11,3,257
2024-03-23 17:20:00,13,23,4,33,39,6,0,20,24,5,9,8,184
2024-03-23 17:30:00,23,26,1,55,47,19,0,28,24,7,13,9,252
2024-03-23 17:40:00,20,24,5,34,56,10,0,24,38,3,14,9,237
2024-03-23 17:50:00,26,26,3,42,46,27,0,19,20,8,8,6,231
2024-03-23 18:00:00,25,24,3,46,53,21,0,29,30,6,11,13,261
2024-03-23 18:10:00,20,18,3,39,47,7,0,23,23,4,6,11,201
2024-03-23 18:20:00,19,16,7,50,56,5,0,27,24,2,5,6,217
2024-03-23 18:30:00,25,21,2,45,49,6,0,21,24,5,12,9,219
2024-03-23 18:40:00,26,23,6,35,43,17,0,18,23,4,12,10,217
2024-03-23 18:50:00,19,28,6,42,36,6,0,28,25,14,8,5,217
2024-03-23 19:00:00,18,16,6,29,41,4,0,28,33,27,3,4,209
2024-03-23 19:10:00,27,31,5,40,42,6,0,34,54,26,13,7,285
2024-03-23 19:20:00,40,35,4,31,31,9,0,30,37,23,4,7,251
2024-03-23 19:30:00,30,33,11,28,31,8,0,34,31,32,25,8,271
2024-03-23 19:40:00,23,20,1,36,35,6,0,33,35,28,7,4,228
2024-03-23 19:50:00,33,31,4,34,41,1,0,27,34,18,12,7,242
2024-03-23 20:00:00,32,30,3,43,51,2,0,37,54,28,10,12,302
2024-03-23 20:10:00,29,36,1,28,33,8,0,36,42,29,9,10,261
2024-03-23 20:20:00,31,43,3,39,49,7,0,41,46,30,14,9,312
2024-03-23 20:30:00,39,34,0,28,35,15,0,46,45,21,7,8,278
2024-03-23 20:40:00,30,20,1,27,28,7,0,29,38,20,7,5,212
2024-03-23 20:50:00,26,26,1,28,34,0,0,28,37,25,6,2,213
2024-03-23 21:00:00,27,33,0,25,25,4,0,41,35,22,3,2,217
2024-03-23 21:10:00,32,27,1,34,24,7,0,32,37,15,14,6,229
2024-03-23 21:20:00,20,23,0,31,30,2,0,30,44,32,3,12,227
2024-03-23 21:30:00,30,24,0,38,41,4,0,32,40,31,1,5,246
2024-03-23 21:40:00,25,37,1,17,28,8,0,27,41,16,9,6,215
2024-03-23 21:50:00,30,24,1,22,26,7,0,27,30,36,9,10,222
2024-03-23 22:00:00,36,35,1,20,26,4,0,32,29,15,6,8,212
2024-03-23 22:10:00,37,28,1,23,36,9,0,30,43,35,6,6,254
2024-03-23 22:20:00,34,33,4,27,25,0,0,31,39,22,4,5,224
2024-03-23 22:30:00,52,30,0,22,26,0,0,36,30,16,4,7,223
2024-03-23 22:40:00,16,22,1,33,34,2,0,38,46,23,6,11,232
2024-03-23 22:50:00,26,19,1,20,35,4,0,23,46,22,2,11,209
2024-03-23 23:00:00,35,26,2,36,32,8,0,37,43,33,4,5,261
2024-03-23 23:10:00,35,24,2,33,33,0,0,43,46,30,5,7,258
2024-03-23 23:20:00,21,21,0,30,23,4,0,34,37,17,1,2,190
2024-03-23 23:30:00,28,15,0,18,18,10,0,39,24,13,1,7,173
2024-03-23 23:40:00,38,26,2,25,25,3,0,40,43,23,3,4,232
2024-03-23 23:50:00,29,9,1,23,22,8,0,34,33,19,5,0,183
