datetime,V21Z,V22Z,V51Z,V52Z,V61Z,V62Z,V81Z,V82Z,D53Z,D54Z,D55Z,D63Z,D64Z,Total
2024-03-21 23:20:00,18,26,9,16,15,0,9,6,9,7,9,11,2,137
2024-03-21 23:30:00,13,29,4,19,21,0,4,5,9,10,6,13,2,135
2024-03-21 23:40:00,11,20,11,19,15,1,10,10,12,8,11,15,0,143
2024-03-21 23:50:00,18,35,8,11,9,0,5,4,6,5,8,7,0,116
2024-03-22 00:00:00,13,14,8,11,10,0,3,2,10,5,8,12,3,99
2024-03-22 00:10:00,6,19,5,8,11,0,1,5,8,1,8,13,3,88
2024-03-22 00:20:00,10,18,2,8,7,0,4,9,3,3,3,9,0,76
2024-03-22 00:30:00,5,24,4,9,11,0,2,7,5,4,3,6,0,80
2024-03-22 00:40:00,11,24,4,9,9,0,3,3,4,4,3,5,1,80
2024-03-22 00:50:00,12,19,8,10,10,0,3,2,7,5,4,5,0,85
2024-03-22 01:00:00,10,2,3,9,4,0,2,3,4,3,3,3,1,47
2024-03-22 01:10:00,5,6,9,14,10,0,2,1,7,1,7,8,1,71
2024-03-22 01:20:00,1,14,1,2,4,0,1,4,1,0,1,3,1,33
2024-03-22 01:30:00,3,4,4,11,19,0,0,2,4,1,4,9,2,63
2024-03-22 01:40:00,5,8,8,8,3,0,1,1,8,1,8,2,0,53
2024-03-22 01:50:00,2,9,2,5,5,0,8,4,2,4,2,3,1,47
2024-03-22 02:00:00,3,8,4,5,7,0,1,2,3,0,3,5,1,42
2024-03-22 02:10:00,4,3,2,9,11,0,0,1,3,2,2,6,1,44
2024-03-22 02:20:00,7,3,4,9,7,1,5,0,4,1,4,5,1,51
2024-03-22 02:30:00,1,5,4,8,10,0,3,1,4,3,4,5,1,49
2024-03-22 02:40:00,5,12,5,7,4,0,4,3,7,1,5,4,0,57
2024-03-22 02:50:00,2,2,2,5,10,1,2,1,2,2,2,5,1,37
2024-03-22 03:00:00,0,3,1,4,5,0,1,2,1,1,1,3,0,22
2024-03-22 03:10:00,0,10,1,9,9,3,1,1,1,0,1,7,4,47
2024-03-22 03:20:00,2,5,0,4,7,0,1,0,1,0,0,6,2,28
2024-03-22 03:30:00,3,11,2,10,18,0,2,1,2,0,2,9,1,61
2024-03-22 03:40:00,0,8,3,0,2,0,3,0,1,0,2,1,0,20
2024-03-22 03:50:00,0,11,4,0,0,0,3,1,4,0,5,0,1,29
2024-03-22 04:00:00,3,0,6,16,8,1,0,1,4,3,4,7,2,55
2024-03-22 04:10:00,1,4,2,8,8,2,0,2,1,3,1,7,0,39
2024-03-22 04:20:00,2,9,6,8,7,0,3,1,3,2,3,5,0,49
2024-03-22 04:30:00,1,0,4,9,13,1,0,5,3,3,3,6,0,48
2024-03-22 04:40:00,2,3,5,13,18,0,2,2,7,3,6,9,0,70
2024-03-22 04:50:00,2,13,6,21,12,3,3,8,7,4,6,14,1,100
2024-03-22 05:00:00,4,9,3,6,13,3,5,1,4,6,3,8,3,68
2024-03-22 05:10:00,11,11,9,8,13,2,5,6,8,5,8,11,1,98
2024-03-22 05:20:00,9,15,11,25,19,0,12,9,10,8,10,26,3,157
2024-03-22 05:30:00,6,14,16,38,26,1,13,7,19,13,18,36,6,213
2024-03-22 05:40:00,10,21,12,19,28,9,9,16,12,11,11,33,6,197
2024-03-22 05:50:00,7,1,21,29,22,0,11,8,21,12,20,33,4,189
2024-03-22 06:00:00,3,24,18,21,25,7,6,9,18,19,18,39,7,214
2024-03-22 06:10:00,11,16,24,19,34,5,11,7,35,21,35,45,16,279
2024-03-22 06:20:00,7,20,24,15,29,7,16,13,35,17,32,47,9,271
2024-03-22 06:30:00,11,13,17,18,22,6,15,11,40,33,40,57,6,289
2024-03-22 06:40:00,11,11,24,20,20,2,20,16,40,24,39,44,8,279
2024-03-22 06:50:00,10,16,16,26,19,7,10,18,39,27,38,56,7,289
2024-03-22 07:00:00,15,16,30,30,26,6,2,21,36,35,35,66,8,326
2024-03-22 07:10:00,12,14,18,20,20,10,17,17,34,35,32,58,8,295
2024-03-22 07:20:00,18,17,21,22,24,14,13,21,50,37,46,57,10,350
2024-03-22 07:30:00,13,9,13,22,21,7,17,18,40,46,39,75,7,327
2024-03-22 07:40:00,17,14,17,23,20,3,19,15,41,40,39,49,9,306
2024-03-22 07:50:00,24,15,16,23,18,8,19,27,44,37,39,59,6,335
2024-03-22 08:00:00,15,18,20,14,24,1,24,22,38,34,35,58,8,311
2024-03-22 08:10:00,22,14,10,22,24,6,20,16,46,30,44,48,8,310
2024-03-22 08:20:00,17,15,21,21,27,10,19,21,31,35,29,66,13,325
2024-03-22 08:30:00,22,15,14,17,25,6,18,20,41,29,32,64,13,316
2024-03-22 08:40:00,14,11,19,15,25,4,21,13,42,25,38,46,13,286
2024-03-22 08:50:00,9,19,14,17,23,9,13,20,46,29,39,50,5,293
2024-03-22 09:00:00,16,18,17,17,23,11,16,15,31,34,28,58,6,290
2024-03-22 09:10:00,17,18,10,14,18,10,19,19,40,26,33,47,7,278
2024-03-22 09:20:00,18,17,19,20,23,11,10,14,37,19,35,57,14,294
2024-03-22 09:30:00,18,21,21,16,25,5,16,14,45,22,44,47,14,308
2024-03-22 09:40:00,20,22,26,25,24,6,18,15,32,27,31,69,7,322
2024-03-22 09:50:00,23,18,23,25,36,14,17,16,32,30,30,50,11,325
2024-03-22 10:00:00,16,24,26,25,38,4,23,17,40,26,41,56,15,351
2024-03-22 10:10:00,19,21,26,27,32,12,23,18,36,33,33,53,14,347
2024-03-22 10:20:00,20,27,25,21,30,6,21,17,44,20,43,40,11,325
2024-03-22 10:30:00,19,20,26,27,33,8,16,16,40,30,37,66,18,356
2024-03-22 10:40:00,26,16,22,23,25,9,21,15,10,10,11,18,4,210
2024-03-22 10:50:00,33,1,15,30,11,7,21,24,31,46,30,55,7,311
2024-03-22 11:00:00,22,34,22,27,28,8,25,21,35,31,34,57,10,354
2024-03-22 11:10:00,16,24,25,23,26,10,15,21,43,40,38,52,10,343
2024-03-22 11:20:00,22,31,23,23,34,7,17,16,46,30,44,57,18,368
2024-03-22 11:30:00,25,13,20,34,16,17,22,15,33,48,31,66,18,358
2024-03-22 11:40:00,30,25,23,33,36,5,23,16,42,43,38,53,4,371
2024-03-22 11:50:00,22,11,23,30,13,6,24,17,36,33,35,52,8,310
2024-03-22 12:00:00,23,20,36,24,21,5,19,18,53,30,50,76,6,381
2024-03-22 12:10:00,29,28,27,29,35,7,26,19,46,37,45,56,11,395
2024-03-22 12:20:00,27,23,23,27,23,9,18,19,37,35,36,60,13,350
2024-03-22 12:30:00,15,13,11,23,13,6,18,20,52,36,50,57,3,317
2024-03-22 12:40:00,32,0,18,18,30,3,22,20,36,38,35,54,11,317
2024-03-22 12:50:00,20,12,12,23,19,7,16,27,42,35,42,73,8,336
2024-03-22 13:00:00,20,1,18,20,28,8,20,15,45,36,40,59,9,319
2024-03-22 13:10:00,23,1,20,20,20,5,20,17,48,33,43,55,4,309
2024-03-22 13:20:00,21,3,17,18,28,12,20,22,42,29,40,63,15,330
2024-03-22 13:30:00,24,0,23,25,13,16,19,22,37,36,33,65,16,329
2024-03-22 13:40:00,16,2,24,19,26,5,21,20,39,23,34,63,14,306
2024-03-22 13:50:00,22,20,19,21,27,4,18,16,47,31,41,68,15,349
2024-03-22 14:00:00,26,10,15,21,28,5,15,13,40,26,33,67,12,311
2024-03-22 14:10:00,18,8,24,18,21,10,18,16,43,31,42,53,9,311
2024-03-22 14:20:00,26,3,17,19,24,7,21,17,64,41,58,73,12,382
2024-03-22 14:30:00,20,5,16,30,26,8,20,18,49,44,49,69,10,364
2024-03-22 14:40:00,32,11,19,17,26,4,25,25,35,27,32,54,8,315
2024-03-22 14:50:00,48,16,14,21,32,10,18,16,43,29,41,58,14,360
2024-03-22 15:00:00,24,1,21,23,18,7,15,16,43,39,38,60,16,321
2024-03-22 15:10:00,18,6,12,19,29,5,18,16,40,22,35,53,8,281
2024-03-22 15:20:00,19,2,15,23,16,3,17,18,36,38,32,56,4,279
2024-03-22 15:30:00,28,0,16,24,19,5,25,21,42,42,38,53,4,317
2024-03-22 15:40:00,16,7,23,22,18,3,23,23,39,33,35,42,6,290
2024-03-22 15:50:00,22,3,20,22,25,3,23,15,43,38,39,72,10,335
2024-03-22 16:00:00,23,12,17,27,28,0,19,24,31,32,27,65,5,310
2024-03-22 16:10:00,25,3,14,23,18,2,20,11,37,31,35,53,10,282
2024-03-22 16:20:00,24,5,20,17,23,0,17,17,43,27,40,61,3,297
2024-03-22 16:30:00,26,14,15,17,17,6,24,24,37,35,34,59,7,315
2024-03-22 16:40:00,22,8,15,24,20,4,22,22,45,32,40,73,11,338
2024-03-22 16:50:00,27,22,22,19,23,6,23,17,46,29,42,72,14,362
2024-03-22 17:00:00,21,20,25,17,22,3,18,19,34,24,32,63,9,307
2024-03-22 17:10:00,22,25,14,26,26,8,15,16,28,39,27,60,16,322
2024-03-22 17:20:00,24,15,48,18,26,8,18,17,24,35,21,67,8,329
2024-03-22 17:30:00,27,5,16,21,29,4,20,18,38,33,35,62,10,318
2024-03-22 17:40:00,35,5,16,16,23,2,23,16,28,25,29,58,7,283
2024-03-22 17:50:00,21,15,18,22,24,4,23,17,38,32,35,59,14,322
2024-03-22 18:00:00,21,26,15,19,29,3,19,21,45,34,42,60,11,345
2024-03-22 18:10:00,17,25,16,18,22,2,24,16,36,33,36,55,8,308
2024-03-22 18:20:00,23,8,16,24,24,3,16,14,33,42,26,61,10,300
2024-03-22 18:30:00,13,5,9,11,16,0,12,17,11,16,10,37,7,164
2024-03-22 18:40:00,10,3,6,7,9,0,6,8,13,10,14,19,2,107
2024-03-22 18:50:00,12,12,9,10,15,1,12,6,15,12,13,24,1,142
2024-03-22 19:00:00,35,18,15,26,19,1,19,18,35,34,33,49,11,313
2024-03-22 19:10:00,37,10,16,31,26,2,20,20,18,34,18,62,6,300
2024-03-22 19:20:00,33,15,22,30,31,2,20,23,25,27,26,52,11,317
2024-03-22 19:30:00,29,27,23,26,16,1,15,17,29,29,24,44,6,286
2024-03-22 19:40:00,30,47,16,27,23,0,12,18,22,16,19,45,1,276
2024-03-22 19:50:00,27,41,17,39,33,3,22,16,31,23,25,44,6,327
2024-03-22 20:00:00,39,43,20,30,31,0,19,22,18,19,18,46,9,314
2024-03-22 20:10:00,40,46,22,36,30,0,14,19,23,28,21,42,7,328
2024-03-22 20:20:00,30,62,24,32,32,1,23,22,24,26,23,41,4,344
2024-03-22 20:30:00,21,27,19,26,34,1,20,19,21,15,19,39,11,272
2024-03-22 20:40:00,36,30,18,25,29,0,14,23,14,11,13,36,4,253
2024-03-22 20:50:00,26,39,9,28,26,1,10,13,12,15,11,31,5,226
2024-03-22 21:00:00,27,26,20,31,15,2,15,15,20,11,19,25,5,231
2024-03-22 21:10:00,21,53,19,25,22,1,12,13,23,9,19,34,4,255
2024-03-22 21:20:00,13,25,30,28,28,0,17,20,19,22,21,42,5,270
2024-03-22 21:30:00,26,38,16,12,29,0,18,16,19,9,18,24,2,227
2024-03-22 21:40:00,23,44,18,39,33,1,11,15,26,12,24,35,8,289
2024-03-22 21:50:00,27,48,21,45,34,0,19,13,29,13,24,36,6,315
2024-03-22 22:00:00,20,29,28,33,24,0,13,21,22,15,21,44,3,273
2024-03-22 22:10:00,17,41,13,30,39,4,12,11,13,9,11,30,4,234
2024-03-22 22:20:00,14,35,15,23,26,0,12,15,21,9,17,24,2,213
2024-03-22 22:30:00,14,20,16,29,32,0,12,11,21,6,22,24,4,211
2024-03-22 22:40:00,15,31,13,18,23,0,12,18,17,10,15,23,0,195
2024-03-22 22:50:00,10,36,14,30,27,3,9,16,17,7,16,33,3,221
2024-03-22 23:00:00,21,10,14,29,30,0,10,12,13,11,12,37,6,205
2024-03-22 23:10:00,21,42,12,20,15,1,9,10,12,8,9,20,4,183
2024-03-22 23:20:00,24,26,11,19,26,0,15,10,15,7,15,22,5,195
2024-03-22 23:30:00,17,50,14,20,21,0,9,10,12,10,12,18,1,194
2024-03-22 23:40:00,6,26,13,21,24,0,13,10,17,16,17,22,8,193
2024-03-22 23:50:00,24,35,18,23,27,0,11,11,15,11,15,23,2,215
2024-03-23 00:00:00,13,31,12,18,16,0,9,15,14,9,13,16,0,166
2024-03-23 00:10:00,10,16,8,27,16,0,3,12,9,4,8,19,3,135
2024-03-23 00:20:00,16,21,12,23,19,1,7,11,15,11,14,20,4,174
2024-03-23 00:30:00,16,23,10,10,15,1,8,10,9,3,10,18,2,135
2024-03-23 00:40:00,10,37,15,13,18,3,5,6,20,5,14,15,6,167
2024-03-23 00:50:00,15,19,9,21,22,1,8,9,13,10,12,18,4,161
2024-03-23 01:00:00,20,20,17,13,9,0,10,13,16,4,16,8,3,149
2024-03-23 01:10:00,10,14,8,13,11,0,6,5,11,5,9,9,0,101
2024-03-23 01:20:00,12,23,5,24,14,0,8,12,4,4,5,7,1,119
2024-03-23 01:30:00,5,25,14,13,9,0,5,10,16,5,14,8,2,126
2024-03-23 01:40:00,8,13,5,15,18,0,3,4,6,7,6,13,4,102
2024-03-23 01:50:00,5,21,10,11,13,0,1,2,6,0,7,7,0,83
2024-03-23 02:00:00,7,19,5,5,11,1,8,3,9,2,8,11,4,93
2024-03-23 02:10:00,13,12,2,5,8,0,6,2,2,5,2,5,2,64
2024-03-23 02:20:00,8,6,5,11,8,0,0,3,4,0,4,5,1,55
2024-03-23 02:30:00,11,8,5,6,8,0,8,7,5,3,5,7,1,74
2024-03-23 02:40:00,8,16,3,13,13,0,5,9,4,5,4,9,2,91
2024-03-23 02:50:00,2,30,2,9,7,0,2,2,2,4,2,6,0,68
2024-03-23 03:00:00,6,8,5,5,7,0,2,5,5,5,5,3,1,57
2024-03-23 03:10:00,6,9,3,4,6,0,4,2,3,2,3,2,0,44
2024-03-23 03:20:00,12,14,2,4,6,0,3,3,4,2,1,5,1,57
2024-03-23 03:30:00,5,18,5,16,9,0,1,7,5,2,4,10,2,84
2024-03-23 03:40:00,3,7,1,5,5,0,3,3,1,1,1,4,2,36
2024-03-23 03:50:00,5,4,5,21,10,0,2,2,5,6,5,9,1,75
2024-03-23 04:00:00,1,12,9,8,7,0,4,3,3,2,4,6,1,60
2024-03-23 04:10:00,4,11,3,11,13,0,1,5,3,0,2,9,1,63
2024-03-23 04:20:00,5,10,2,6,11,2,2,0,2,1,2,5,0,48
2024-03-23 04:30:00,3,5,2,8,5,1,0,4,2,5,2,7,0,44
2024-03-23 04:40:00,2,10,6,5,6,0,0,11,6,2,6,4,0,58
2024-03-23 04:50:00,1,10,10,11,10,2,1,2,4,2,4,6,1,64
2024-03-23 05:00:00,2,5,3,10,9,0,1,3,3,3,3,7,2,51
2024-03-23 05:10:00,6,1,8,10,18,1,4,8,10,2,9,14,2,93
2024-03-23 05:20:00,7,15,2,9,11,0,8,3,2,5,2,9,2,75
2024-03-23 05:30:00,6,18,15,28,9,0,5,6,7,6,7,8,1,116
2024-03-23 05:40:00,3,2,27,22,10,6,7,7,4,5,4,18,3,118
2024-03-23 05:50:00,6,6,15,16,17,1,5,5,6,3,6,11,2,99
2024-03-23 06:00:00,7,8,5,13,13,0,4,6,4,4,4,11,5,84
2024-03-23 06:10:00,11,10,6,16,14,2,0,2,9,6,9,16,3,104
2024-03-23 06:20:00,10,11,9,29,15,2,8,9,11,3,11,12,1,131
2024-03-23 06:30:00,14,13,8,22,13,1,5,8,10,9,10,13,1,127
2024-03-23 06:40:00,7,6,7,30,23,3,7,7,8,7,8,21,7,141
2024-03-23 06:50:00,6,5,9,28,22,3,8,5,10,11,8,24,3,142
2024-03-23 07:00:00,9,7,5,31,19,3,4,4,5,4,5,29,8,133
2024-03-23 07:10:00,5,7,3,8,8,1,2,4,4,7,3,8,3,63
2024-03-23 07:20:00,5,7,8,10,11,3,8,14,7,9,7,15,3,107
2024-03-23 07:30:00,7,7,4,12,24,8,4,7,4,11,4,23,9,124
2024-03-23 07:40:00,11,16,8,11,18,6,6,12,14,11,14,29,1,157
2024-03-23 07:50:00,8,11,9,14,15,0,10,10,8,16,7,23,3,134
2024-03-23 08:00:00,9,13,12,8,11,1,11,7,15,8,12,19,2,128
2024-03-23 08:10:00,8,9,7,9,15,1,8,9,9,8,7,20,2,112
2024-03-23 08:20:00,14,14,14,9,15,4,8,8,14,9,13,25,7,154
2024-03-23 08:30:00,8,19,8,6,20,2,11,11,11,6,11,27,6,146
2024-03-23 08:40:00,12,20,10,17,18,2,7,5,18,20,16,23,4,172
2024-03-23 08:50:00,7,19,11,13,21,0,9,11,10,14,11,27,1,154
2024-03-23 09:00:00,16,19,9,18,16,2,7,9,15,24,14,15,2,166
2024-03-23 09:10:00,13,32,7,17,24,5,10,11,8,22,8,40,13,210
2024-03-23 09:20:00,22,20,16,19,31,1,12,11,18,19,18,40,8,235
2024-03-23 09:30:00,16,26,18,16,22,2,13,12,18,17,18,28,5,211
2024-03-23 09:40:00,10,22,30,14,29,3,16,14,24,14,19,35,4,234
2024-03-23 09:50:00,20,22,17,23,33,3,19,15,22,21,18,46,14,273
2024-03-23 10:00:00,13,30,20,21,31,1,14,13,17,21,16,42,10,249
2024-03-23 10:10:00,21,21,14,10,28,2,10,14,27,11,25,35,8,226
2024-03-23 10:20:00,16,23,23,14,30,1,17,18,31,21,29,46,7,276
2024-03-23 10:30:00,17,20,26,17,28,3,12,12,30,19,28,44,7,263
2024-03-23 10:40:00,28,23,23,15,27,4,20,16,34,17,31,52,11,301
2024-03-23 10:50:00,21,22,15,25,26,3,16,15,16,27,15,40,6,247
2024-03-23 11:00:00,27,23,20,20,17,2,16,15,30,23,31,33,8,265
2024-03-23 11:10:00,26,32,22,19,28,1,16,15,30,23,28,49,9,298
2024-03-23 11:20:00,20,28,25,25,27,0,19,15,37,34,32,43,4,309
2024-03-23 11:30:00,25,35,16,21,24,4,18,18,16,24,18,43,9,271
2024-03-23 11:40:00,24,20,25,21,29,0,16,14,36,23,34,40,5,287
2024-03-23 11:50:00,26,29,26,22,27,2,19,15,31,20,32,49,7,305
2024-03-23 12:00:00,21,16,25,25,31,14,17,23,47,25,42,49,10,345
2024-03-23 12:10:00,22,13,25,25,14,23,19,28,37,35,37,49,6,333
2024-03-23 12:20:00,23,18,30,23,39,5,17,20,47,27,43,59,7,358
2024-03-23 12:30:00,18,19,26,25,26,6,17,18,37,31,35,59,10,327
2024-03-23 12:40:00,30,16,28,18,28,2,17,15,47,26,48,53,6,334
2024-03-23 12:50:00,30,28,25,24,34,1,12,15,35,30,34,44,11,323
2024-03-23 13:00:00,27,22,23,21,34,1,20,15,34,21,33,45,10,306
2024-03-23 13:10:00,29,21,25,24,24,3,19,18,31,27,30,46,3,300
2024-03-23 13:20:00,28,21,26,25,31,1,20,18,27,29,27,47,10,310
2024-03-23 13:30:00,32,26,29,18,25,3,19,12,29,22,26,45,8,294
2024-03-23 13:40:00,25,29,25,22,31,1,21,15,46,24,40,57,11,347
2024-03-23 13:50:00,36,25,20,37,35,2,14,14,27,36,25,51,7,329
2024-03-23 14:00:00,27,18,25,22,30,3,21,17,34,23,31,49,13,313
2024-03-23 14:10:00,27,32,22,26,38,3,15,16,29,32,28,48,12,328
2024-03-23 14:20:00,27,18,28,35,34,1,22,19,51,36,52,67,12,402
2024-03-23 14:30:00,25,18,17,22,30,2,24,15,27,30,26,53,9,298
2024-03-23 14:40:00,30,18,28,29,36,1,18,16,39,31,39,65,7,357
2024-03-23 14:50:00,32,35,24,23,30,0,13,16,47,26,44,55,3,348
2024-03-23 15:00:00,22,26,26,23,23,5,14,16,32,31,30,65,9,322
2024-03-23 15:10:00,19,26,17,26,33,3,14,16,17,31,17,52,12,283
2024-03-23 15:20:00,30,30,26,18,30,1,25,12,31,21,32,51,15,322
2024-03-23 15:30:00,18,22,22,18,30,0,13,20,35,22,34,43,11,288
2024-03-23 15:40:00,21,28,21,23,31,2,16,10,31,31,29,49,5,297
2024-03-23 15:50:00,28,21,28,17,35,2,15,21,37,19,37,58,7,325
2024-03-23 16:00:00,22,21,31,22,38,3,19,18,44,22,42,58,12,352
2024-03-23 16:10:00,28,29,22,30,28,3,19,14,27,31,24,54,15,324
2024-03-23 16:20:00,24,33,30,27,34,2,18,20,34,28,34,39,13,336
2024-03-23 16:30:00,38,27,26,22,35,19,20,19,33,22,33,53,8,355
2024-03-23 16:40:00,21,19,30,27,21,3,19,19,34,28,34,60,12,327
2024-03-23 16:50:00,26,22,14,25,26,0,23,17,18,27,17,46,9,270
2024-03-23 17:00:00,27,14,23,34,27,1,18,17,41,34,38,52,9,335
2024-03-23 17:10:00,23,29,26,17,25,5,15,9,36,18,33,59,7,302
2024-03-23 17:20:00,31,15,22,27,23,1,20,12,28,42,24,50,4,299
2024-03-23 17:30:00,17,26,30,29,21,4,22,16,38,32,38,40,9,322
2024-03-23 17:40:00,27,26,21,22,34,3,15,13,39,32,37,56,9,334
2024-03-23 17:50:00,20,11,30,31,31,1,20,24,41,35,41,64,12,361
2024-03-23 18:00:00,26,16,21,25,31,1,20,24,35,30,31,52,7,319
2024-03-23 18:10:00,23,22,18,23,33,2,19,15,30,27,30,49,12,303
2024-03-23 18:20:00,31,20,25,29,37,1,20,18,38,30,34,49,8,340
2024-03-23 18:30:00,31,22,20,14,24,1,20,16,27,14,26,47,6,268
2024-03-23 18:40:00,21,25,23,18,33,1,16,19,25,21,25,49,14,290
2024-03-23 18:50:00,27,32,18,28,26,0,23,14,28,29,27,33,5,290
2024-03-23 19:00:00,30,20,15,31,20,0,16,18,17,28,17,28,2,242
2024-03-23 19:10:00,35,29,22,40,43,2,26,18,28,35,26,52,12,368
2024-03-23 19:20:00,26,55,20,50,29,0,18,21,21,18,20,50,6,334
2024-03-23 19:30:00,29,51,16,31,29,0,24,15,19,8,19,39,11,291
2024-03-23 19:40:00,39,49,17,31,44,0,18,18,15,13,14,46,7,311
2024-03-23 19:50:00,20,63,18,44,28,1,19,19,18,24,16,45,13,328
2024-03-23 20:00:00,29,36,17,35,32,0,12,22,23,16,21,52,11,306
2024-03-23 20:10:00,29,36,25,34,30,1,15,11,29,27,27,41,8,313
2024-03-23 20:20:00,22,43,22,45,18,0,17,25,21,27,20,39,5,304
2024-03-23 20:30:00,27,39,24,45,33,0,11,15,23,19,24,56,9,325
2024-03-23 20:40:00,18,37,16,28,22,1,14,14,17,10,16,29,2,224
2024-03-23 20:50:00,16,34,16,25,20,0,12,16,26,18,27,22,5,237
2024-03-23 21:00:00,25,41,20,33,29,0,16,9,23,11,24,34,2,267
2024-03-23 21:10:00,21,32,12,31,28,0,19,18,18,9,17,25,4,234
2024-03-23 21:20:00,23,29,18,29,23,0,13,16,23,14,22,26,7,243
2024-03-23 21:30:00,27,37,19,24,25,0,11,18,19,10,18,23,3,234
2024-03-23 21:40:00,27,35,17,34,27,0,10,11,16,19,15,29,6,246
2024-03-23 21:50:00,23,24,11,32,37,0,8,13,9,15,9,32,4,217
2024-03-23 22:00:00,18,38,14,31,28,0,16,11,18,11,18,28,5,236
2024-03-23 22:10:00,31,23,16,19,27,0,11,10,22,7,20,31,5,222
2024-03-23 22:20:00,19,46,12,27,33,0,11,9,12,11,13,31,5,229
2024-03-23 22:30:00,20,41,9,26,37,0,9,13,12,18,11,24,4,224
2024-03-23 22:40:00,8,28,15,35,29,1,13,13,14,13,15,31,6,221
2024-03-23 22:50:00,12,31,12,26,19,0,10,17,16,16,13,30,1,203
2024-03-23 23:00:00,34,31,18,26,22,0,20,15,19,14,19,40,3,261
2024-03-23 23:10:00,18,28,13,28,32,1,10,16,12,21,12,42,4,237
2024-03-23 23:20:00,12,27,12,34,28,1,13,12,14,21,13,53,2,242
2024-03-23 23:30:00,18,37,19,44,33,0,10,12,21,22,20,51,3,290
2024-03-23 23:40:00,15,44,22,27,34,0,12,13,20,18,21,41,1,268
2024-03-23 23:50:00,32,22,13,19,23,0,7,13,14,8,12,31,1,195
2024-03-24 00:00:00,17,33,7,12,28,1,7,7,8,5,8,24,4,161
2024-03-24 00:10:00,24,39,13,20,16,1,11,13,15,6,14,16,5,193
2024-03-24 00:20:00,20,18,6,25,20,0,11,12,13,6,11,23,4,169
2024-03-24 00:30:00,24,25,14,18,14,0,6,5,17,5,16,19,6,169
2024-03-24 00:40:00,14,17,9,24,19,0,9,11,8,8,8,29,4,160
2024-03-24 00:50:00,23,21,17,24,18,2,5,7,14,9,14,23,8,185
2024-03-24 01:00:00,21,29,7,18,8,0,6,20,6,10,6,5,3,139
2024-03-24 01:10:00,13,14,12,24,16,0,6,8,14,4,13,21,2,147
2024-03-24 01:20:00,13,27,7,17,12,0,6,7,7,7,5,7,1,116
2024-03-24 01:30:00,11,16,9,18,15,0,12,6,13,2,13,12,1,128
2024-03-24 01:40:00,11,11,6,18,10,0,8,6,8,9,7,12,0,106
2024-03-24 01:50:00,9,15,4,14,15,0,5,7,5,4,5,12,0,95
2024-03-24 02:00:00,11,17,6,17,14,2,3,1,7,7,6,17,6,114
2024-03-24 02:10:00,10,13,4,10,12,0,2,5,5,5,4,8,2,80
2024-03-24 02:20:00,10,13,6,9,16,0,5,6,4,3,3,12,1,88
2024-03-24 02:30:00,11,23,7,10,6,1,4,4,7,2,6,5,1,87
2024-03-24 02:40:00,6,14,2,6,4,0,6,7,3,3,3,5,0,59
2024-03-24 02:50:00,11,12,4,6,16,0,4,7,4,2,4,9,1,80
2024-03-24 03:00:00,6,10,3,17,17,0,3,3,3,2,3,12,2,81
2024-03-24 03:10:00,6,4,1,8,9,0,3,2,4,1,1,10,1,50
2024-03-24 03:20:00,14,16,3,13,9,0,7,2,8,3,4,12,3,94
2024-03-24 03:30:00,6,9,9,15,10,0,2,5,10,1,8,8,3,86
2024-03-24 03:40:00,3,7,2,8,10,0,2,7,3,2,4,6,0,54
2024-03-24 03:50:00,4,5,3,9,9,4,0,0,5,1,4,8,3,55
2024-03-24 04:00:00,7,7,3,12,11,0,4,3,3,2,3,7,3,65
2024-03-24 04:10:00,0,14,4,6,8,0,0,2,4,0,4,5,0,47
2024-03-24 04:20:00,9,11,3,9,9,0,0,6,2,1,2,8,1,61
2024-03-24 04:30:00,7,6,2,8,11,0,2,4,3,1,3,7,0,54
2024-03-24 04:40:00,4,1,4,10,24,0,1,2,4,1,4,12,2,69
2024-03-24 04:50:00,4,4,4,5,10,0,1,4,6,3,6,5,0,52
2024-03-24 05:00:00,3,9,6,6,4,0,1,1,5,5,5,5,0,50
2024-03-24 05:10:00,6,16,5,15,9,0,4,4,3,4,4,7,1,78
2024-03-24 05:20:00,5,13,6,10,5,0,5,9,8,3,7,3,0,74
2024-03-24 05:30:00,3,13,3,4,9,0,5,2,1,2,1,6,0,49
2024-03-24 05:40:00,5,12,3,6,13,1,6,1,2,2,2,11,1,65
2024-03-24 05:50:00,6,3,2,9,5,0,4,4,3,1,3,5,1,46
2024-03-24 06:00:00,1,9,3,8,7,0,4,5,3,2,3,5,0,50
2024-03-24 06:10:00,3,8,1,7,2,0,5,2,2,6,2,2,1,41
2024-03-24 06:20:00,3,10,2,9,12,0,4,4,2,6,2,14,0,68
2024-03-24 06:30:00,3,1,3,5,15,1,1,2,3,5,3,16,4,62
2024-03-24 06:40:00,0,6,6,3,9,0,3,2,9,3,6,10,0,57
2024-03-24 06:50:00,3,2,3,6,10,0,5,3,2,6,2,10,0,52
2024-03-24 07:00:00,2,4,2,0,4,0,7,2,2,0,2,4,0,29
2024-03-24 07:10:00,6,5,2,2,4,0,0,2,2,2,2,4,0,31
2024-03-24 07:20:00,3,6,0,7,8,0,3,0,1,7,0,8,1,44
2024-03-24 07:30:00,1,3,5,7,6,0,3,1,5,6,5,7,0,49
2024-03-24 07:40:00,2,4,4,2,5,2,4,2,3,3,4,5,0,40
