datetime,D21Z,D22Z,V23Z,D51Z,D52Z,V53Z,V54Z,D81Z,D82Z,V83Z,Total
2024-03-03 18:50:00,35,0,38,13,21,23,0,36,0,1,167
2024-03-03 19:00:00,24,0,23,7,10,26,0,36,1,0,127
2024-03-03 19:10:00,31,0,33,8,13,26,0,33,2,1,147
2024-03-03 19:20:00,16,0,16,6,6,27,0,44,0,0,115
2024-03-03 19:30:00,29,0,31,7,10,20,0,32,1,0,130
2024-03-03 19:40:00,40,0,42,13,13,11,0,19,0,0,138
2024-03-03 19:50:00,28,0,29,7,10,20,0,35,0,1,130
2024-03-03 20:00:00,36,0,36,8,9,17,0,27,2,2,137
2024-03-03 20:10:00,22,0,25,7,6,16,0,24,2,0,102
2024-03-03 20:20:00,21,0,29,7,9,14,0,19,0,1,100
2024-03-03 20:30:00,18,0,30,5,10,19,0,30,0,0,112
2024-03-03 20:40:00,11,0,16,8,8,17,0,29,0,0,89
2024-03-03 20:50:00,19,0,19,2,5,17,0,22,0,0,84
2024-03-03 21:00:00,15,0,24,4,5,10,0,15,0,0,73
2024-03-03 21:10:00,17,0,18,2,3,17,0,24,1,0,82
2024-03-03 21:20:00,25,0,31,1,2,12,0,20,1,0,92
2024-03-03 21:30:00,11,0,16,1,1,7,0,13,0,0,49
2024-03-03 21:40:00,15,0,20,3,6,7,0,13,0,0,64
2024-03-03 21:50:00,14,0,19,2,2,16,0,27,0,0,80
2024-03-03 22:00:00,7,0,6,5,5,5,0,9,0,0,37
2024-03-03 22:10:00,14,0,21,3,5,6,0,11,0,0,60
2024-03-03 22:20:00,12,0,13,1,1,4,0,4,0,0,35
2024-03-03 22:30:00,9,0,9,3,4,4,0,6,0,0,35
2024-03-03 22:40:00,8,0,10,1,1,5,0,9,0,0,34
2024-03-03 22:50:00,3,0,3,2,3,6,0,11,0,0,28
2024-03-03 23:00:00,7,0,9,1,1,8,0,13,0,0,39
2024-03-03 23:10:00,2,0,3,0,0,3,0,3,0,0,11
2024-03-03 23:20:00,4,0,7,1,2,3,0,5,0,0,22
2024-03-03 23:30:00,1,0,2,0,0,1,0,2,0,0,6
2024-03-03 23:40:00,6,0,6,0,0,2,0,2,0,0,16
2024-03-03 23:50:00,4,0,5,0,0,7,0,11,0,0,27
2024-03-04 00:00:00,1,0,1,0,0,1,0,2,0,0,5
2024-03-04 00:10:00,5,0,5,0,0,1,0,1,0,0,12
2024-03-04 00:20:00,7,0,6,1,2,2,0,3,0,0,21
2024-03-04 00:30:00,3,0,3,2,0,1,0,1,0,0,10
2024-03-04 00:40:00,0,0,0,3,7,1,0,2,0,0,13
2024-03-04 00:50:00,0,0,0,1,2,0,0,0,0,0,3
2024-03-04 01:00:00,3,0,4,0,0,2,0,4,0,0,13
2024-03-04 01:10:00,5,0,7,0,0,3,0,5,0,0,20
2024-03-04 01:20:00,1,0,1,0,0,1,0,1,0,0,4
2024-03-04 01:30:00,3,0,3,1,0,2,0,4,0,0,13
2024-03-04 01:40:00,2,0,3,0,0,0,0,0,0,0,5
2024-03-04 01:50:00,4,0,7,0,0,1,0,2,0,0,14
2024-03-04 02:00:00,1,0,1,0,0,1,0,0,0,0,3
2024-03-04 02:10:00,0,0,0,0,0,1,0,2,0,0,3
2024-03-04 02:20:00,0,0,0,0,0,2,0,1,0,0,3
2024-03-04 02:30:00,2,0,3,0,0,0,0,0,0,0,5
2024-03-04 02:40:00,1,0,1,0,0,1,0,0,0,0,3
2024-03-04 02:50:00,3,0,4,1,1,2,0,2,0,0,13
2024-03-04 03:00:00,1,0,2,0,0,0,0,0,0,0,3
2024-03-04 03:10:00,1,0,1,0,0,0,0,0,0,0,2
2024-03-04 03:20:00,2,0,4,0,0,0,0,0,0,0,6
2024-03-04 03:30:00,0,0,0,0,0,1,0,1,0,0,2
2024-03-04 03:40:00,1,0,1,0,0,0,0,0,0,0,2
2024-03-04 03:50:00,0,0,0,0,0,1,0,0,0,0,1
2024-03-04 04:00:00,4,0,7,0,0,1,0,1,0,0,13
2024-03-04 04:10:00,1,0,1,0,0,0,0,0,0,0,2
2024-03-04 04:20:00,0,0,0,0,0,1,0,2,0,0,3
2024-03-04 04:30:00,0,0,0,0,0,1,0,2,0,0,3
2024-03-04 04:40:00,1,0,0,0,2,0,0,0,0,0,3
2024-03-04 04:50:00,2,0,4,1,2,2,0,4,0,0,15
2024-03-04 05:00:00,2,0,2,0,0,3,0,2,0,0,9
2024-03-04 05:10:00,7,0,11,7,7,11,0,12,0,0,55
2024-03-04 05:20:00,3,0,3,2,3,4,0,6,0,0,21
2024-03-04 05:30:00,7,0,10,2,2,9,0,11,0,0,41
2024-03-04 05:40:00,4,0,6,8,7,7,0,12,0,0,44
2024-03-04 05:50:00,11,0,17,5,7,5,0,5,0,0,50
2024-03-04 06:00:00,9,0,11,6,4,17,0,22,0,0,69
2024-03-04 06:10:00,10,0,16,6,6,13,0,23,0,1,75
2024-03-04 06:20:00,16,0,21,7,8,15,0,22,0,0,89
2024-03-04 06:30:00,13,0,16,10,9,19,0,27,0,0,94
2024-03-04 06:40:00,23,0,21,9,9,21,0,30,0,0,113
2024-03-04 06:50:00,19,0,21,15,11,43,0,36,1,1,147
2024-03-04 07:00:00,17,0,14,15,9,52,0,37,2,2,148
2024-03-04 07:10:00,35,0,32,13,13,50,0,34,0,0,177
2024-03-04 07:20:00,51,0,39,23,12,65,0,47,0,2,239
2024-03-04 07:30:00,72,0,46,22,14,58,0,43,0,2,257
2024-03-04 07:40:00,45,0,31,26,18,76,0,44,2,1,243
2024-03-04 07:50:00,57,0,46,20,10,58,0,44,4,4,243
2024-03-04 08:00:00,44,0,30,24,20,57,0,41,1,1,218
2024-03-04 08:10:00,54,0,27,20,14,63,0,45,0,7,230
2024-03-04 08:20:00,51,0,41,29,13,46,0,28,0,3,211
2024-03-04 08:30:00,60,0,42,22,12,46,0,35,2,0,219
2024-03-04 08:40:00,44,0,39,17,10,44,0,34,0,1,189
2024-03-04 08:50:00,60,0,38,17,17,43,0,40,1,3,219
2024-03-04 09:00:00,43,0,36,19,16,35,0,30,4,0,183
2024-03-04 09:10:00,46,0,42,13,7,32,0,25,1,2,168
2024-03-04 09:20:00,36,0,29,15,13,57,0,46,0,0,196
2024-03-04 09:30:00,42,0,33,21,15,38,0,37,0,0,186
2024-03-04 09:40:00,57,0,31,21,13,43,0,34,0,0,199
2024-03-04 09:50:00,45,0,36,13,10,46,0,36,0,2,188
2024-03-04 10:00:00,31,0,21,19,15,40,0,34,0,1,161
2024-03-04 10:10:00,41,0,26,17,15,41,0,33,1,0,174
2024-03-04 10:20:00,48,0,36,12,9,46,0,42,0,1,194
2024-03-04 10:30:00,49,0,36,18,12,38,0,37,3,1,194
2024-03-04 10:40:00,57,0,44,19,6,46,0,41,0,2,215
2024-03-04 10:50:00,50,0,30,15,15,33,0,34,2,2,181
2024-03-04 11:00:00,47,0,36,13,10,43,0,34,0,0,183
2024-03-04 11:10:00,52,0,40,18,13,45,0,32,1,0,201
2024-03-04 11:20:00,47,0,35,16,11,48,0,39,1,0,197
2024-03-04 11:30:00,45,0,37,19,15,46,0,33,2,6,203
2024-03-04 11:40:00,47,0,31,20,15,46,0,38,1,2,200
2024-03-04 11:50:00,46,0,31,12,12,36,0,29,0,1,167
2024-03-04 12:00:00,65,0,39,20,15,51,0,45,1,1,237
2024-03-04 12:10:00,48,0,39,13,12,43,0,32,2,0,189
2024-03-04 12:20:00,56,0,36,10,9,58,0,40,0,1,210
2024-03-04 12:30:00,49,0,32,12,9,58,0,53,1,1,215
2024-03-04 12:40:00,60,0,44,13,11,35,0,32,1,0,196
2024-03-04 12:50:00,47,0,27,8,4,41,0,35,0,1,163
2024-03-04 13:00:00,59,0,43,21,15,51,0,29,0,1,219
2024-03-04 13:10:00,58,0,41,19,11,37,0,27,0,0,193
2024-03-04 13:20:00,59,0,33,13,14,54,0,45,0,0,218
2024-03-04 13:30:00,52,0,38,8,8,45,0,39,0,0,190
2024-03-04 13:40:00,56,0,41,12,8,51,0,47,1,0,216
2024-03-04 13:50:00,65,0,40,14,11,31,0,25,7,3,196
2024-03-04 14:00:00,59,0,39,16,13,50,0,42,0,0,219
2024-03-04 14:10:00,50,0,37,10,10,36,0,30,1,1,175
2024-03-04 14:20:00,53,0,35,20,16,39,0,34,1,0,198
2024-03-04 14:30:00,51,0,31,18,12,37,0,26,2,0,177
2024-03-04 14:40:00,64,0,44,22,15,44,0,44,0,0,233
2024-03-04 14:50:00,66,0,40,16,15,41,0,28,0,2,208
2024-03-04 15:00:00,71,0,36,16,12,41,0,33,0,1,210
2024-03-04 15:10:00,55,0,34,17,12,55,0,41,1,1,216
2024-03-04 15:20:00,62,0,36,22,14,28,0,23,4,1,190
2024-03-04 15:30:00,50,0,28,21,17,35,0,27,1,1,180
2024-03-04 15:40:00,70,0,35,19,18,44,0,33,3,1,223
2024-03-04 15:50:00,67,0,41,25,10,48,0,36,1,1,229
2024-03-04 16:00:00,62,0,43,18,16,44,0,33,5,0,221
2024-03-04 16:10:00,68,0,40,21,8,45,0,40,2,2,226
2024-03-04 16:20:00,65,0,38,14,6,40,0,35,2,0,200
2024-03-04 16:30:00,77,0,43,27,17,50,0,41,1,1,257
2024-03-04 16:40:00,65,0,49,21,20,42,0,27,1,0,225
2024-03-04 16:50:00,62,0,46,12,9,58,0,38,3,2,230
2024-03-04 17:00:00,73,0,47,12,10,48,0,36,0,0,226
2024-03-04 17:10:00,67,0,44,20,11,49,0,42,1,1,235
2024-03-04 17:20:00,68,0,48,20,14,43,0,36,1,0,230
2024-03-04 17:30:00,62,0,46,16,10,42,0,30,0,2,208
2024-03-04 17:40:00,80,0,33,22,15,46,0,36,0,4,236
2024-03-04 17:50:00,74,0,39,15,7,35,0,31,5,1,207
2024-03-04 18:00:00,53,0,32,23,14,49,0,35,3,0,209
2024-03-04 18:10:00,51,0,47,12,9,47,0,54,4,0,224
2024-03-04 18:20:00,41,0,44,13,17,28,0,39,1,1,184
2024-03-04 18:30:00,56,0,54,15,18,45,0,58,1,8,255
2024-03-04 18:40:00,44,0,37,14,13,51,0,69,0,3,231
2024-03-04 18:50:00,58,0,43,16,21,37,0,47,1,2,225
2024-03-04 19:00:00,28,0,32,16,16,29,0,47,1,0,169
2024-03-04 19:10:00,35,0,36,8,10,38,0,45,2,0,174
2024-03-04 19:20:00,41,0,39,15,15,31,0,50,1,0,192
2024-03-04 19:30:00,27,0,25,13,17,31,0,34,2,0,149
2024-03-04 19:40:00,31,0,33,8,13,22,0,41,0,0,148
2024-03-04 19:50:00,32,0,43,6,10,16,0,24,0,0,131
2024-03-04 20:00:00,23,0,20,5,8,20,0,34,0,0,110
2024-03-04 20:10:00,29,0,27,9,9,21,0,26,0,0,121
2024-03-04 20:20:00,23,0,24,6,6,21,0,28,0,1,109
2024-03-04 20:30:00,25,0,30,8,13,22,0,31,1,0,130
2024-03-04 20:40:00,19,0,20,7,6,15,0,23,0,0,90
2024-03-04 20:50:00,21,0,18,6,12,11,0,18,0,0,86
2024-03-04 21:00:00,23,0,27,5,10,18,0,26,1,5,115
2024-03-04 21:10:00,23,0,20,4,4,22,0,34,0,0,107
2024-03-04 21:20:00,18,0,20,1,1,16,0,23,0,3,82
2024-03-04 21:30:00,23,0,35,0,0,16,0,24,0,1,99
2024-03-04 21:40:00,14,0,16,2,3,15,0,24,0,0,74
2024-03-04 21:50:00,15,0,20,5,9,17,0,25,0,0,91
2024-03-04 22:00:00,15,0,21,2,3,10,0,14,0,0,65
2024-03-04 22:10:00,21,0,23,2,3,11,0,19,0,0,79
2024-03-04 22:20:00,21,0,22,2,3,18,0,28,0,0,94
2024-03-04 22:30:00,23,0,24,1,2,8,0,10,0,0,68
2024-03-04 22:40:00,19,0,21,0,0,4,0,8,0,0,52
2024-03-04 22:50:00,8,0,9,2,3,3,0,5,0,0,30
2024-03-04 23:00:00,15,0,21,1,2,9,0,16,0,0,64
2024-03-04 23:10:00,8,0,10,2,3,8,0,13,0,0,44
2024-03-04 23:20:00,7,0,7,0,0,5,0,6,0,0,25
2024-03-04 23:30:00,5,0,6,0,0,4,0,6,0,0,21
2024-03-04 23:40:00,9,0,7,1,1,2,0,3,0,0,23
2024-03-04 23:50:00,5,0,6,1,1,2,0,1,0,0,16
2024-03-05 00:00:00,5,0,5,2,1,3,0,4,0,0,20
2024-03-05 00:10:00,5,0,5,0,0,3,0,4,0,0,17
2024-03-05 00:20:00,6,0,6,2,1,1,0,1,0,0,17
2024-03-05 00:30:00,0,0,0,1,1,0,0,0,0,0,2
2024-03-05 00:40:00,2,0,2,0,0,0,0,0,0,0,4
2024-03-05 00:50:00,4,0,4,0,0,1,0,1,0,0,10
2024-03-05 01:00:00,4,0,4,0,0,1,0,2,0,0,11
2024-03-05 01:10:00,2,0,2,0,0,0,0,0,0,0,4
2024-03-05 01:20:00,0,0,0,0,0,4,0,5,0,0,9
2024-03-05 01:30:00,1,0,1,0,0,1,0,2,0,0,5
2024-03-05 01:40:00,1,0,1,0,0,1,0,2,0,0,5
2024-03-05 01:50:00,4,0,5,0,0,2,0,3,0,0,14
2024-03-05 02:00:00,0,0,0,0,0,0,0,0,0,0,0
2024-03-05 02:10:00,0,0,0,0,0,0,0,0,0,0,0
2024-03-05 02:20:00,0,0,0,0,0,0,0,0,0,0,0
2024-03-05 02:30:00,0,0,0,0,0,1,0,0,0,0,1
2024-03-05 02:40:00,4,0,8,0,0,1,0,2,0,0,15
2024-03-05 02:50:00,1,0,1,1,1,0,0,0,0,0,4
2024-03-05 03:00:00,1,0,1,0,0,0,0,0,0,0,2
2024-03-05 03:10:00,2,0,2,0,0,0,0,0,0,0,4
2024-03-05 03:20:00,2,0,3,0,0,0,0,0,0,0,5
2024-03-05 03:30:00,3,0,4,0,0,1,0,2,0,0,10
2024-03-05 03:40:00,1,0,1,0,0,1,0,0,0,0,3
2024-03-05 03:50:00,0,0,0,0,0,1,0,1,0,0,2
2024-03-05 04:00:00,4,0,7,0,0,0,0,0,0,0,11
2024-03-05 04:10:00,1,0,2,0,0,3,0,6,0,0,12
2024-03-05 04:20:00,2,0,3,1,1,1,0,1,0,0,9
2024-03-05 04:30:00,1,0,3,0,0,1,0,2,0,0,7
2024-03-05 04:40:00,1,0,2,0,1,0,0,0,0,0,4
2024-03-05 04:50:00,0,0,0,0,0,2,0,1,0,0,3
2024-03-05 05:00:00,5,0,8,1,2,6,0,6,0,0,28
2024-03-05 05:10:00,2,0,4,4,4,6,0,10,0,0,30
2024-03-05 05:20:00,8,0,10,2,3,5,0,1,0,0,29
2024-03-05 05:30:00,6,0,8,6,8,7,0,13,0,0,48
2024-03-05 05:40:00,4,0,3,9,13,11,0,12,0,0,52
2024-03-05 05:50:00,9,0,16,5,4,11,0,9,0,0,54
2024-03-05 06:00:00,8,0,9,8,4,10,0,13,0,0,52
2024-03-05 06:10:00,11,0,18,8,9,14,0,24,0,0,84
2024-03-05 06:20:00,18,0,20,9,11,13,0,22,0,0,93
2024-03-05 06:30:00,13,0,14,7,9,17,0,28,0,0,88
2024-03-05 06:40:00,23,0,27,12,8,18,0,25,0,0,113
2024-03-05 06:50:00,20,0,19,14,10,37,0,31,0,1,132
2024-03-05 07:00:00,18,0,18,17,11,40,0,34,0,1,139
2024-03-05 07:10:00,33,0,31,21,16,58,0,47,2,2,210
2024-03-05 07:20:00,43,0,36,27,17,73,0,56,2,0,254
2024-03-05 07:30:00,45,0,26,39,13,67,0,39,3,1,233
2024-03-05 07:40:00,59,0,38,30,15,61,0,40,4,1,248
2024-03-05 07:50:00,77,0,53,19,12,57,0,43,1,2,264
2024-03-05 08:00:00,51,0,30,25,11,68,0,42,1,1,229
2024-03-05 08:10:00,48,0,34,36,22,52,0,36,0,3,231
2024-03-05 08:20:00,59,0,35,27,19,55,0,41,5,1,242
2024-03-05 08:30:00,74,0,49,18,19,53,0,34,1,6,254
2024-03-05 08:40:00,55,0,34,24,15,48,0,37,2,1,216
2024-03-05 08:50:00,66,0,45,20,14,38,0,28,1,2,214
2024-03-05 09:00:00,38,0,27,27,10,43,0,35,0,1,181
2024-03-05 09:10:00,43,0,36,14,17,47,0,41,1,1,200
2024-03-05 09:20:00,46,0,36,18,10,50,0,44,0,1,205
2024-03-05 09:30:00,52,0,40,18,17,35,0,34,0,0,196
2024-03-05 09:40:00,47,0,39,19,10,43,0,38,0,0,196
2024-03-05 09:50:00,45,0,27,23,17,48,0,41,0,0,201
2024-03-05 10:00:00,46,0,35,19,12,36,0,26,0,1,175
2024-03-05 10:10:00,39,0,28,15,12,49,0,43,0,0,186
2024-03-05 10:20:00,39,0,29,17,14,43,0,41,0,0,183
2024-03-05 10:30:00,54,0,25,25,10,40,0,28,2,2,186
2024-03-05 10:40:00,49,0,43,15,10,38,0,32,0,1,188
2024-03-05 10:50:00,47,0,31,18,17,36,0,33,0,1,183
2024-03-05 11:00:00,37,0,20,15,12,38,0,28,0,1,151
2024-03-05 11:10:00,66,0,39,16,10,34,0,24,0,0,189
2024-03-05 11:20:00,44,0,30,13,17,38,0,28,2,1,173
2024-03-05 11:30:00,45,0,31,16,15,38,0,33,0,0,178
2024-03-05 11:40:00,45,0,43,17,13,40,0,31,1,0,190
2024-03-05 11:50:00,51,0,39,24,15,41,0,34,2,0,206
2024-03-05 12:00:00,59,0,45,18,7,35,0,23,2,2,191
2024-03-05 12:10:00,42,0,34,18,11,35,0,29,0,4,173
2024-03-05 12:20:00,60,0,42,29,15,36,0,24,1,0,207
2024-03-05 12:30:00,40,0,28,15,14,39,0,28,0,0,164
2024-03-05 12:40:00,37,0,28,22,23,50,0,39,0,1,200
2024-03-05 12:50:00,50,0,32,11,11,32,0,28,3,0,167
2024-03-05 13:00:00,58,0,36,16,14,37,0,33,0,0,194
2024-03-05 13:10:00,64,0,51,4,6,47,0,40,0,0,212
2024-03-05 13:20:00,52,0,43,9,10,43,0,38,1,0,196
2024-03-05 13:30:00,51,0,42,19,16,54,0,43,5,0,230
2024-03-05 13:40:00,70,0,25,20,12,45,0,33,1,0,206
2024-03-05 13:50:00,64,0,44,16,17,46,0,35,3,0,225
2024-03-05 14:00:00,55,0,33,12,16,38,0,28,0,0,182
2024-03-05 14:10:00,96,0,40,18,16,37,0,27,4,0,238
2024-03-05 14:20:00,46,0,27,16,10,45,0,38,2,1,185
2024-03-05 14:30:00,66,0,43,14,8,39,0,28,0,0,198
2024-03-05 14:40:00,68,0,39,21,8,42,0,37,2,0,217
2024-03-05 14:50:00,57,0,35,14,10,39,0,32,2,5,194
2024-03-05 15:00:00,56,0,31,13,8,46,0,35,1,0,190
2024-03-05 15:10:00,65,0,38,15,10,51,0,42,1,1,223
2024-03-05 15:20:00,57,0,26,18,13,36,0,27,0,1,178
2024-03-05 15:30:00,67,0,42,17,15,42,0,31,3,0,217
2024-03-05 15:40:00,72,0,39,18,13,44,0,31,0,1,218
2024-03-05 15:50:00,80,0,61,17,15,44,0,35,1,6,259
2024-03-05 16:00:00,69,0,39,22,19,33,0,30,2,0,214
2024-03-05 16:10:00,79,0,40,27,19,44,0,30,2,0,241
2024-03-05 16:20:00,71,0,47,15,8,48,0,36,2,0,227
2024-03-05 16:30:00,74,0,50,19,11,49,0,37,3,1,244
2024-03-05 16:40:00,59,0,32,19,9,50,0,37,0,2,208
2024-03-05 16:50:00,68,0,50,16,9,51,0,39,1,3,237
2024-03-05 17:00:00,78,0,52,18,14,51,0,39,3,0,255
2024-03-05 17:10:00,68,0,49,22,17,56,0,36,0,1,249
2024-03-05 17:20:00,57,0,37,32,18,54,0,35,0,2,235
2024-03-05 17:30:00,68,0,45,17,11,45,0,37,3,2,228
2024-03-05 17:40:00,67,0,40,27,21,41,0,34,2,0,232
2024-03-05 17:50:00,63,0,43,23,15,53,0,35,0,5,237
2024-03-05 18:00:00,58,0,46,19,11,44,0,35,5,2,220
2024-03-05 18:10:00,81,0,56,13,11,40,0,34,2,4,241
2024-03-05 18:20:00,50,0,37,18,9,35,0,45,0,2,196
2024-03-05 18:30:00,58,0,37,18,20,43,0,51,3,0,230
2024-03-05 18:40:00,49,0,50,21,24,44,0,57,1,7,253
2024-03-05 18:50:00,52,0,51,8,6,52,0,66,2,1,238
2024-03-05 19:00:00,49,0,38,13,9,37,0,57,1,1,205
2024-03-05 19:10:00,47,0,49,13,11,30,0,39,0,0,189
2024-03-05 19:20:00,52,0,45,8,13,27,0,44,0,1,190
2024-03-05 19:30:00,23,0,30,8,12,28,0,44,1,3,149
2024-03-05 19:40:00,52,0,41,6,8,32,0,47,0,0,186
2024-03-05 19:50:00,47,0,38,9,11,27,0,37,1,0,170
2024-03-05 20:00:00,33,0,36,8,11,27,0,42,0,1,158
2024-03-05 20:10:00,25,0,37,2,3,20,0,32,1,1,121
2024-03-05 20:20:00,29,0,27,5,6,18,0,30,0,0,115
2024-03-05 20:30:00,29,0,45,8,8,20,0,29,0,0,139
2024-03-05 20:40:00,21,0,27,6,9,24,0,42,1,0,130
2024-03-05 20:50:00,21,0,19,4,5,9,0,17,1,0,76
2024-03-05 21:00:00,28,0,35,7,12,16,0,27,0,0,125
2024-03-05 21:10:00,19,0,21,5,7,21,0,31,0,0,104
2024-03-05 21:20:00,16,0,19,2,4,10,0,16,0,0,67
2024-03-05 21:30:00,19,0,18,2,2,17,0,24,0,0,82
2024-03-05 21:40:00,14,0,18,2,3,20,0,35,0,0,92
2024-03-05 21:50:00,18,0,22,4,8,10,0,18,0,0,80
2024-03-05 22:00:00,16,0,22,5,4,10,0,12,0,0,69
2024-03-05 22:10:00,20,0,20,3,4,19,0,27,0,0,93
2024-03-05 22:20:00,14,0,17,4,7,9,0,15,0,0,66
2024-03-05 22:30:00,17,0,25,1,2,12,0,21,0,0,78
2024-03-05 22:40:00,18,0,25,1,2,8,0,13,0,0,67
2024-03-05 22:50:00,12,0,14,2,3,4,0,6,0,1,42
2024-03-05 23:00:00,15,0,14,2,3,5,0,6,0,0,45
2024-03-05 23:10:00,9,0,14,1,1,8,0,13,0,0,46
2024-03-05 23:20:00,5,0,6,1,2,6,0,11,0,0,31
2024-03-05 23:30:00,6,0,8,1,0,3,0,6,0,0,24
2024-03-05 23:40:00,3,0,4,2,2,1,0,0,0,0,12
2024-03-05 23:50:00,5,0,8,3,5,2,0,4,0,0,27
2024-03-06 00:00:00,3,0,6,2,2,2,0,4,0,1,20
2024-03-06 00:10:00,5,0,9,1,1,3,0,5,0,0,24
2024-03-06 00:20:00,5,0,6,0,0,3,0,5,0,0,19
2024-03-06 00:30:00,3,0,5,0,0,4,0,7,0,0,19
2024-03-06 00:40:00,2,0,2,1,1,1,0,2,0,0,9
2024-03-06 00:50:00,3,0,5,0,0,1,0,2,0,0,11
2024-03-06 01:00:00,2,0,2,0,0,2,0,4,0,0,10
2024-03-06 01:10:00,3,0,3,0,0,0,0,0,0,0,6
2024-03-06 01:20:00,2,0,3,0,0,2,0,2,0,0,9
2024-03-06 01:30:00,3,0,6,1,2,2,0,3,0,0,17
2024-03-06 01:40:00,2,0,3,0,0,1,0,2,0,0,8
2024-03-06 01:50:00,2,0,3,0,0,2,0,2,0,0,9
2024-03-06 02:00:00,2,0,4,0,0,2,0,4,0,0,12
2024-03-06 02:10:00,1,0,1,0,0,1,0,2,0,0,5
2024-03-06 02:20:00,1,0,1,1,1,0,0,0,0,0,4
2024-03-06 02:30:00,1,0,1,0,0,1,0,2,0,0,5
2024-03-06 02:40:00,3,0,5,1,2,0,0,0,0,0,11
2024-03-06 02:50:00,3,0,4,1,2,2,0,4,0,0,16
2024-03-06 03:00:00,1,0,1,0,0,2,0,3,0,0,7
2024-03-06 03:10:00,1,0,1,0,0,1,0,2,0,0,5
2024-03-06 03:20:00,5,0,7,0,0,0,0,0,0,0,12
2024-03-06 03:30:00,2,0,3,0,0,1,0,2,0,0,8
2024-03-06 03:40:00,0,0,0,0,0,3,0,2,0,0,5
2024-03-06 03:50:00,0,0,0,0,0,2,0,3,0,0,5
2024-03-06 04:00:00,3,0,5,0,0,0,0,0,0,0,8
2024-03-06 04:10:00,1,0,1,0,0,2,0,4,0,0,8
2024-03-06 04:20:00,0,0,0,0,0,1,0,1,0,0,2
2024-03-06 04:30:00,3,0,3,0,0,3,0,4,0,0,13
2024-03-06 04:40:00,1,0,2,1,1,1,0,1,0,0,7
2024-03-06 04:50:00,1,0,2,0,0,1,0,1,0,0,5
2024-03-06 05:00:00,2,0,1,1,2,6,0,5,0,0,17
2024-03-06 05:10:00,3,0,5,5,5,6,0,8,0,0,32
2024-03-06 05:20:00,7,0,10,2,2,4,0,5,0,0,30
2024-03-06 05:30:00,8,0,13,5,2,9,0,11,0,0,48
2024-03-06 05:40:00,2,0,3,6,5,11,0,10,0,0,37
2024-03-06 05:50:00,12,0,19,2,3,11,0,10,0,0,57
2024-03-06 06:00:00,9,0,11,9,9,16,0,24,0,0,78
2024-03-06 06:10:00,6,0,12,7,6,16,0,25,0,0,72
2024-03-06 06:20:00,16,0,23,9,11,16,0,23,0,1,99
2024-03-06 06:30:00,12,0,13,4,6,11,0,19,0,0,65
2024-03-06 06:40:00,23,0,25,3,4,26,0,36,0,0,117
2024-03-06 06:50:00,26,0,25,11,7,41,0,32,0,2,144
2024-03-06 07:00:00,22,0,16,17,13,47,0,34,0,3,152
2024-03-06 07:10:00,31,0,27,21,12,60,0,42,0,0,193
2024-03-06 07:20:00,44,0,33,32,15,64,0,43,1,2,234
2024-03-06 07:30:00,65,0,45,24,17,64,0,39,1,4,259
2024-03-06 07:40:00,66,0,41,21,11,54,0,37,1,1,232
2024-03-06 07:50:00,40,0,35,13,10,67,0,55,1,1,222
2024-03-06 08:00:00,68,0,44,21,18,41,0,24,2,2,220
2024-03-06 08:10:00,58,0,29,31,10,53,0,44,1,3,229
2024-03-06 08:20:00,64,0,39,28,23,52,0,38,0,1,245
2024-03-06 08:30:00,47,0,33,23,14,57,0,45,1,3,223
2024-03-06 08:40:00,51,0,41,26,11,34,0,24,1,4,192
2024-03-06 08:50:00,51,0,35,18,14,42,0,35,0,2,197
2024-03-06 09:00:00,47,0,43,17,10,40,0,27,0,3,187
2024-03-06 09:10:00,48,0,27,22,12,39,0,34,0,4,186
2024-03-06 09:20:00,34,0,29,20,10,46,0,34,0,3,176
2024-03-06 09:30:00,40,0,30,20,13,49,0,40,1,0,193
2024-03-06 09:40:00,42,0,34,11,8,60,0,44,2,0,201
2024-03-06 09:50:00,42,0,35,16,13,48,0,39,0,2,195
2024-03-06 10:00:00,33,0,29,13,12,36,0,28,0,1,152
2024-03-06 10:10:00,32,0,25,14,9,46,0,36,2,1,165
2024-03-06 10:20:00,35,0,28,14,12,37,0,25,0,1,152
2024-03-06 10:30:00,42,0,28,22,14,45,0,35,1,1,188
2024-03-06 10:40:00,62,0,34,17,13,35,0,24,0,1,186
2024-03-06 10:50:00,44,0,36,16,12,40,0,30,3,0,181
2024-03-06 11:00:00,37,0,23,13,11,53,0,45,0,0,182
2024-03-06 11:10:00,53,0,32,15,13,36,0,45,0,0,194
2024-03-06 11:20:00,38,0,29,21,11,58,0,45,0,0,202
2024-03-06 11:30:00,46,0,34,18,17,46,0,30,3,1,195
2024-03-06 11:40:00,64,0,39,20,15,54,0,41,3,0,236
2024-03-06 11:50:00,60,0,35,22,15,46,0,35,0,0,213
2024-03-06 12:00:00,56,0,37,19,10,58,0,41,0,1,222
2024-03-06 12:10:00,47,0,32,19,12,55,0,40,0,0,205
2024-03-06 12:20:00,45,0,30,20,16,47,0,38,1,0,197
2024-03-06 12:30:00,48,0,41,15,11,56,0,39,0,1,211
2024-03-06 12:40:00,55,0,45,5,4,44,0,38,0,0,191
2024-03-06 12:50:00,63,0,43,11,10,36,0,31,0,3,197
2024-03-06 13:00:00,49,0,29,17,12,44,0,40,0,10,201
