datetime,D11Z,V13Z,V15Z,D12Z,V14Z,V16Z,D31Z,V33Z,D32Z,V34Z,D41Z,D42Z,V43Z,V44Z,V45Z,V1Z,V2Z,V3Z,V4Z,V5Z,V6Z,Total
2024-03-12 01:40:00,2,4,4,2,4,2,3,5,2,1,1,1,1,1,0,0,0,0,0,0,0,33
2024-03-12 01:50:00,2,2,3,1,0,1,1,0,1,1,1,2,1,1,0,0,0,0,0,0,0,17
2024-03-12 02:00:00,1,1,2,1,2,0,2,2,1,0,4,3,4,3,0,0,0,0,0,0,0,26
2024-03-12 02:10:00,4,5,8,4,2,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,31
2024-03-12 02:20:00,4,5,8,2,1,2,2,2,0,0,2,2,3,2,0,0,0,0,0,0,0,35
2024-03-12 02:30:00,0,1,0,1,2,2,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,13
2024-03-12 02:40:00,3,4,5,0,4,2,2,2,1,0,3,3,3,5,0,0,0,0,0,0,0,37
2024-03-12 02:50:00,2,5,4,4,5,2,3,4,1,0,2,2,8,2,0,0,0,0,0,0,0,44
2024-03-12 03:00:00,2,4,4,2,3,4,1,1,1,0,5,5,8,5,0,0,0,0,0,0,0,45
2024-03-12 03:10:00,2,7,4,4,3,8,0,0,0,0,3,2,5,2,1,0,0,0,0,0,0,41
2024-03-12 03:20:00,4,5,8,1,1,4,0,0,0,0,2,2,2,2,0,0,0,0,0,0,0,31
2024-03-12 03:30:00,4,3,7,1,4,2,4,5,3,0,7,7,7,7,0,0,0,0,0,0,0,61
2024-03-12 03:40:00,4,4,8,2,3,3,0,0,1,0,5,5,7,5,0,0,0,0,0,0,0,47
2024-03-12 03:50:00,5,5,10,0,4,0,1,1,1,0,6,6,6,7,0,0,0,0,0,0,0,52
2024-03-12 04:00:00,0,5,4,3,7,6,2,3,1,1,6,5,6,5,0,0,0,0,0,0,0,54
2024-03-12 04:10:00,6,9,13,2,3,6,2,2,7,2,5,5,7,6,1,0,0,0,0,0,0,76
2024-03-12 04:20:00,8,14,16,7,8,13,1,1,3,0,4,4,8,4,0,0,0,0,0,0,0,91
2024-03-12 04:30:00,7,12,12,8,5,14,1,1,5,3,3,2,2,2,0,0,0,0,0,0,0,77
2024-03-12 04:40:00,14,16,24,4,6,6,0,0,3,2,3,3,3,3,0,0,0,0,0,0,0,87
2024-03-12 04:50:00,15,13,28,6,7,6,2,3,8,4,3,3,5,5,0,0,0,0,0,0,0,108
2024-03-12 05:00:00,23,24,46,5,7,11,3,5,6,2,6,5,7,5,0,0,0,0,0,0,0,155
2024-03-12 05:10:00,30,30,46,11,11,19,5,6,9,7,4,3,4,3,0,0,0,0,0,0,0,188
2024-03-12 05:20:00,44,47,74,25,24,40,9,9,12,7,5,5,10,7,0,0,0,0,0,0,0,318
2024-03-12 05:30:00,44,45,82,9,12,17,5,4,17,13,9,9,9,8,1,0,0,0,0,0,0,284
2024-03-12 05:40:00,55,51,95,12,27,25,13,14,20,15,23,23,13,17,0,0,0,0,0,0,0,403
2024-03-12 05:50:00,52,40,81,11,22,22,30,23,18,14,29,29,20,24,4,0,0,0,0,0,0,419
2024-03-12 06:00:00,51,62,84,19,40,34,19,18,21,23,37,37,29,20,3,0,0,0,0,0,0,497
2024-03-12 06:10:00,63,55,107,18,36,35,18,18,21,21,24,24,21,19,2,0,0,0,0,0,0,482
2024-03-12 06:20:00,74,62,119,23,35,46,52,30,19,21,36,36,21,19,3,0,0,0,0,0,0,596
2024-03-12 06:30:00,71,54,122,21,37,43,26,25,33,22,40,40,21,21,3,0,0,0,0,0,0,579
2024-03-12 06:40:00,80,52,139,31,53,52,25,18,35,13,47,48,44,25,9,0,0,0,0,0,0,671
2024-03-12 06:50:00,93,43,130,40,71,60,31,20,32,16,47,46,11,18,4,0,0,0,0,0,0,662
2024-03-12 07:00:00,117,33,156,34,73,62,44,18,46,16,45,47,14,23,3,0,0,0,0,0,0,731
2024-03-12 07:10:00,111,46,137,41,74,68,43,20,41,16,47,45,19,26,4,0,0,0,0,0,0,738
2024-03-12 07:20:00,131,45,153,44,62,80,35,26,50,19,55,55,18,21,2,0,0,0,0,0,0,796
2024-03-12 07:30:00,135,17,164,69,55,90,39,15,51,9,59,59,10,16,7,0,0,0,0,0,0,795
2024-03-12 07:40:00,134,24,148,52,52,63,57,21,52,14,73,72,13,18,5,0,0,0,0,0,0,798
2024-03-12 07:50:00,100,23,105,48,74,72,44,16,24,2,63,63,21,30,6,0,0,0,0,0,0,691
2024-03-12 08:00:00,125,24,140,76,81,94,79,25,58,9,73,77,7,19,11,0,0,0,0,0,0,898
2024-03-12 08:10:00,119,41,135,60,88,82,46,25,46,9,67,64,14,21,3,0,0,0,0,0,0,820
2024-03-12 08:20:00,124,27,140,81,97,101,58,28,44,7,57,57,2,16,4,0,0,0,0,0,0,843
2024-03-12 08:30:00,145,37,179,61,107,98,53,22,36,15,67,65,10,19,7,0,0,0,0,0,0,921
2024-03-12 08:40:00,96,42,106,52,84,72,63,30,40,14,72,71,14,18,5,0,0,0,0,0,0,779
2024-03-12 08:50:00,134,45,146,49,96,84,59,30,29,10,172,65,11,14,9,0,0,0,0,0,0,953
2024-03-12 09:00:00,104,20,140,48,72,82,49,20,18,10,65,64,17,31,5,0,0,0,0,0,0,745
2024-03-12 09:10:00,83,45,131,43,79,64,50,27,19,8,50,52,22,33,2,0,0,0,0,0,0,708
2024-03-12 09:20:00,78,35,121,26,57,49,32,18,24,14,59,58,12,21,5,0,0,0,0,0,0,609
2024-03-12 09:30:00,76,34,96,25,49,51,21,14,5,4,56,54,9,18,7,0,0,0,0,0,0,519
2024-03-12 09:40:00,49,27,85,29,72,63,28,19,10,7,69,69,18,29,5,0,0,0,0,0,0,579
2024-03-12 09:50:00,71,25,93,38,53,56,16,13,16,9,39,41,14,23,3,0,0,0,0,0,0,510
2024-03-12 10:00:00,52,29,91,20,57,41,22,14,14,11,68,69,19,32,7,0,0,0,0,0,0,546
2024-03-12 10:10:00,67,38,105,38,73,70,35,22,14,10,55,53,16,30,3,0,0,0,0,0,0,629
2024-03-12 10:20:00,60,41,106,39,59,71,27,21,16,6,64,65,18,31,6,0,0,0,0,0,0,630
2024-03-12 10:30:00,66,37,118,38,77,73,26,13,11,5,71,70,31,44,3,0,0,0,0,0,0,683
2024-03-12 10:40:00,60,43,100,40,83,69,43,24,21,12,56,56,19,42,1,0,0,0,0,0,0,669
2024-03-12 10:50:00,57,43,98,49,65,76,26,18,20,11,67,67,14,27,9,0,0,0,0,0,0,647
2024-03-12 11:00:00,54,46,103,44,67,82,33,21,20,9,59,59,22,31,2,0,0,0,0,0,0,652
2024-03-12 11:10:00,69,43,116,44,68,78,32,17,21,12,70,65,27,39,7,0,0,0,0,0,0,708
2024-03-12 11:20:00,68,50,113,31,75,64,26,13,14,8,81,81,24,35,8,0,0,0,0,0,0,691
2024-03-12 11:30:00,69,34,120,43,57,75,26,19,18,12,59,59,19,34,5,0,0,0,0,0,0,649
2024-03-12 11:40:00,43,34,76,41,72,65,31,19,20,11,76,77,25,37,6,0,0,0,0,0,0,633
2024-03-12 11:50:00,42,37,80,35,72,63,29,14,11,8,86,86,15,29,5,0,0,0,0,0,0,612
2024-03-12 12:00:00,46,32,92,32,51,55,28,21,16,11,88,88,22,40,5,0,0,0,0,0,0,627
2024-03-12 12:10:00,54,35,86,41,80,70,23,15,9,7,79,78,23,34,4,0,0,0,0,0,0,638
2024-03-12 12:20:00,58,25,104,48,79,85,39,26,17,11,75,76,31,41,2,0,0,0,0,0,0,717
2024-03-12 12:30:00,52,37,92,46,86,74,38,15,11,10,77,75,17,36,7,0,0,0,0,0,0,673
2024-03-12 12:40:00,55,41,89,52,91,88,26,19,22,8,82,82,15,23,15,0,0,0,0,0,0,708
2024-03-12 12:50:00,54,29,95,36,65,58,33,20,13,13,96,96,20,43,4,0,0,0,0,0,0,675
2024-03-12 13:00:00,59,34,106,50,97,81,37,21,16,9,92,92,33,54,4,0,0,0,0,0,0,785
2024-03-12 13:10:00,58,32,91,41,83,63,43,24,21,11,70,70,20,29,9,0,0,0,0,0,0,665
2024-03-12 13:20:00,53,32,95,35,90,69,34,23,16,13,96,97,20,29,11,0,0,0,0,0,0,713
2024-03-12 13:30:00,67,24,114,39,71,71,38,25,17,12,92,92,26,36,7,0,0,0,0,0,0,731
2024-03-12 13:40:00,79,41,115,50,83,75,34,21,21,10,88,87,21,32,10,0,0,0,0,0,0,767
2024-03-12 13:50:00,41,29,81,35,73,53,54,24,19,9,101,102,29,33,7,0,0,0,0,0,0,690
2024-03-12 14:00:00,48,29,92,48,92,79,40,20,17,11,103,103,21,33,11,0,0,0,0,0,0,747
2024-03-12 14:10:00,48,23,85,47,73,73,37,22,20,11,85,87,19,32,14,0,0,0,0,0,0,676
2024-03-12 14:20:00,44,31,87,51,95,85,43,21,20,11,111,112,22,31,12,0,0,0,0,0,0,776
2024-03-12 14:30:00,62,31,116,54,97,88,50,25,13,7,110,111,39,46,6,0,0,0,0,0,0,855
2024-03-12 14:40:00,65,36,125,64,116,93,41,18,18,8,116,114,8,14,19,0,0,0,0,0,0,855
2024-03-12 14:50:00,61,23,101,45,95,71,55,13,20,10,109,111,21,33,11,0,0,0,0,0,0,779
2024-03-12 15:00:00,81,39,140,43,78,73,28,19,17,10,129,129,16,27,16,0,0,0,0,0,0,845
2024-03-12 15:10:00,85,31,131,42,96,81,59,22,19,9,129,128,19,31,18,0,0,0,0,0,0,900
2024-03-12 15:20:00,74,36,126,61,105,92,56,20,18,12,95,97,13,23,11,0,0,0,0,0,0,839
2024-03-12 15:30:00,82,25,135,56,112,84,50,15,12,4,135,135,15,18,13,0,0,0,0,0,0,891
2024-03-12 15:40:00,75,25,122,63,116,96,48,18,13,7,142,142,16,16,22,0,0,0,0,0,0,921
2024-03-12 15:50:00,90,22,142,78,122,112,70,22,10,9,128,127,14,20,11,0,0,0,0,0,0,977
2024-03-12 16:00:00,56,28,103,56,127,77,51,17,14,11,141,142,9,11,12,0,0,0,0,0,0,855
2024-03-12 16:10:00,50,26,94,64,123,97,56,15,17,15,139,139,6,14,16,0,0,0,0,0,0,871
2024-03-12 16:20:00,68,19,113,58,118,86,57,22,15,7,154,156,6,1,15,0,0,0,0,0,0,895
2024-03-12 16:30:00,81,27,132,64,135,89,55,15,14,13,132,132,26,24,16,0,0,0,0,0,0,955
2024-03-12 16:40:00,74,24,110,52,81,68,53,19,19,7,145,146,9,11,25,0,0,0,0,0,0,843
2024-03-12 16:50:00,88,25,132,58,103,87,57,17,18,12,139,136,15,9,17,0,0,0,0,0,0,913
2024-03-12 17:00:00,47,12,96,53,116,88,56,14,15,11,147,147,13,15,25,0,0,0,0,0,0,855
2024-03-12 17:10:00,67,9,118,76,86,91,59,21,16,10,142,143,8,14,15,0,0,0,0,0,0,875
2024-03-12 17:20:00,71,23,123,65,87,91,58,20,11,8,148,146,13,9,11,0,0,0,0,0,0,884
2024-03-12 17:30:00,72,16,117,52,109,81,57,18,22,11,147,148,16,14,15,0,0,0,0,0,0,895
2024-03-12 17:40:00,48,22,87,51,102,82,37,17,22,7,156,156,12,7,18,0,0,0,0,0,0,824
2024-03-12 17:50:00,70,29,121,55,94,82,51,26,13,4,130,130,11,16,14,0,0,0,0,0,0,846
2024-03-12 18:00:00,49,34,95,61,112,89,45,22,17,10,128,126,9,10,19,0,0,0,0,0,0,826
2024-03-12 18:10:00,42,34,77,58,126,83,51,13,13,10,120,121,12,30,20,0,0,0,0,0,0,810
2024-03-12 18:20:00,39,36,74,49,117,82,51,15,17,6,139,139,9,14,12,0,0,0,0,0,0,799
2024-03-12 18:30:00,46,20,82,40,60,77,38,24,18,8,134,134,9,23,8,0,0,0,0,0,0,721
2024-03-12 18:40:00,53,33,92,38,47,73,29,21,15,8,109,107,25,34,18,0,0,0,0,0,0,702
2024-03-12 18:50:00,31,44,52,26,47,47,40,25,13,9,77,79,22,36,9,0,0,0,0,0,0,557
2024-03-12 19:00:00,41,41,77,38,56,73,33,24,11,8,104,100,21,37,14,0,0,0,0,0,0,678
2024-03-12 19:10:00,47,49,85,31,49,59,36,21,13,9,81,81,24,34,11,0,0,0,0,0,0,630
2024-03-12 19:20:00,39,48,72,28,56,59,37,30,10,6,79,80,26,34,10,0,0,0,0,0,0,614
2024-03-12 19:30:00,58,56,96,21,55,42,42,36,10,10,62,62,25,43,5,0,0,0,0,0,0,623
2024-03-12 19:40:00,55,62,91,25,47,41,19,17,7,4,62,62,25,40,9,0,0,0,0,0,0,566
2024-03-12 19:50:00,49,56,89,25,34,44,35,31,15,10,63,60,28,32,9,0,0,0,0,0,0,580
2024-03-12 20:00:00,30,45,55,24,37,45,21,23,12,11,39,40,15,25,7,0,0,0,0,0,0,429
2024-03-12 20:10:00,30,49,58,22,49,41,17,14,16,8,60,61,19,27,8,0,0,0,0,0,0,479
2024-03-12 20:20:00,24,45,48,29,35,53,10,11,2,1,42,43,30,34,5,0,0,0,0,0,0,412
2024-03-12 20:30:00,17,43,40,20,18,28,22,19,7,4,64,60,19,30,11,0,0,0,0,0,0,402
2024-03-12 20:40:00,27,33,45,15,17,23,19,17,20,4,43,43,23,38,3,0,0,0,0,0,0,370
2024-03-12 20:50:00,28,32,55,16,19,28,16,17,9,3,47,47,17,30,9,0,0,0,0,0,0,373
2024-03-12 21:00:00,29,40,56,18,26,32,13,11,6,6,43,43,16,23,6,0,0,0,0,0,0,368
2024-03-12 21:10:00,22,30,39,17,25,31,22,11,9,4,55,55,20,34,13,0,0,0,0,0,0,387
2024-03-12 21:20:00,21,31,45,14,21,24,19,16,9,4,64,66,16,17,12,0,0,0,0,0,0,379
2024-03-12 21:30:00,31,36,62,26,26,45,12,11,10,4,55,54,31,42,15,0,0,0,0,0,0,460
2024-03-12 21:40:00,16,35,37,14,26,22,24,17,11,8,30,30,24,25,8,0,0,0,0,0,0,327
2024-03-12 21:50:00,23,30,50,22,30,36,20,13,11,6,39,38,24,28,8,0,0,0,0,0,0,378
2024-03-12 22:00:00,18,30,40,23,17,36,18,13,10,3,44,44,21,34,7,0,0,0,0,0,0,358
2024-03-12 22:10:00,17,35,30,23,21,39,8,11,15,6,36,36,18,32,11,0,0,0,0,0,0,338
2024-03-12 22:20:00,13,19,28,7,13,10,15,11,4,2,38,37,21,28,13,0,0,0,0,0,0,259
2024-03-12 22:30:00,9,16,21,11,16,18,17,12,11,5,21,20,15,15,3,0,0,0,0,0,0,210
2024-03-12 22:40:00,7,16,19,13,12,23,11,10,6,2,21,21,16,19,2,0,0,0,0,0,0,198
2024-03-12 22:50:00,11,27,23,9,20,18,8,9,6,0,35,35,12,19,5,0,0,0,0,0,0,237
2024-03-12 23:00:00,10,14,26,9,20,9,9,7,3,0,20,20,16,24,2,0,0,0,0,0,0,189
2024-03-12 23:10:00,10,8,11,7,13,1,7,8,10,3,10,10,9,12,0,0,0,0,0,0,0,119
2024-03-12 23:20:00,9,16,23,12,15,16,17,12,8,3,22,22,17,25,2,0,0,0,0,0,0,219
2024-03-12 23:30:00,7,11,17,6,9,5,6,5,4,2,17,18,13,14,6,0,0,0,0,0,0,140
2024-03-12 23:40:00,5,10,9,5,9,8,3,3,1,0,11,10,7,10,1,0,0,0,0,0,0,92
2024-03-12 23:50:00,2,2,5,2,4,0,3,3,2,1,8,8,7,9,1,0,0,0,0,0,0,57
2024-03-13 00:00:00,3,6,9,3,8,4,3,4,2,1,18,18,9,20,1,0,0,0,0,0,0,109
2024-03-13 00:10:00,3,6,6,5,7,8,3,3,1,0,8,8,6,8,3,0,0,0,0,0,0,75
2024-03-13 00:20:00,6,11,15,5,10,9,8,8,6,4,7,7,8,12,1,0,0,0,0,0,0,117
2024-03-13 00:30:00,5,9,13,4,10,5,3,4,3,1,7,7,5,6,0,0,0,0,0,0,0,82
2024-03-13 00:40:00,3,5,4,2,6,3,2,2,0,0,8,7,6,6,3,0,0,0,0,0,0,57
2024-03-13 00:50:00,4,2,8,2,2,0,5,7,2,3,4,4,4,5,0,0,0,0,0,0,0,52
2024-03-13 01:00:00,9,7,8,4,4,8,1,1,4,0,1,1,1,1,0,0,0,0,0,0,0,50
2024-03-13 01:10:00,1,3,2,2,5,4,3,3,2,2,2,2,2,3,0,0,0,0,0,0,0,36
2024-03-13 01:20:00,0,2,0,1,2,2,3,3,1,1,1,1,1,1,0,0,0,0,0,0,0,19
2024-03-13 01:30:00,3,4,7,2,3,2,0,0,0,0,6,6,4,7,2,0,0,0,0,0,0,46
2024-03-13 01:40:00,2,4,5,3,2,4,2,3,1,1,2,2,2,4,0,0,0,0,0,0,0,37
2024-03-13 01:50:00,5,8,10,3,0,2,3,3,1,1,5,5,6,8,0,0,0,0,0,0,0,60
2024-03-13 02:00:00,3,5,6,2,2,2,3,4,2,1,4,4,4,7,0,0,0,0,0,0,0,49
2024-03-13 02:10:00,1,5,2,5,5,8,3,3,2,2,2,2,2,3,0,0,0,0,0,0,0,45
2024-03-13 02:20:00,6,8,12,5,2,3,1,2,1,1,2,2,2,3,0,0,0,0,0,0,0,50
2024-03-13 02:30:00,1,3,2,0,2,0,0,0,0,0,4,4,7,6,0,0,0,0,0,0,0,29
2024-03-13 02:40:00,2,3,4,0,4,0,4,3,4,1,4,3,5,9,1,0,0,0,0,0,0,47
2024-03-13 02:50:00,6,9,12,6,3,6,2,2,4,2,10,10,7,8,2,0,0,0,0,0,0,89
2024-03-13 03:00:00,3,4,7,2,2,5,1,1,2,1,3,2,2,2,0,0,0,0,0,0,0,37
2024-03-13 03:10:00,2,5,4,2,5,4,4,4,2,0,5,5,5,7,0,0,0,0,0,0,0,54
2024-03-13 03:20:00,5,12,10,4,5,6,0,0,0,0,5,5,6,11,0,0,0,0,0,0,0,69
2024-03-13 03:30:00,3,6,6,5,3,7,1,1,1,0,5,5,4,10,0,0,0,0,0,0,0,57
2024-03-13 03:40:00,5,7,10,3,2,4,1,1,1,1,3,3,3,4,0,0,0,0,0,0,0,48
2024-03-13 03:50:00,4,5,9,1,4,2,2,2,2,2,7,6,7,7,0,0,0,0,0,0,0,60
2024-03-13 04:00:00,3,6,6,2,5,4,4,4,5,2,8,8,9,9,2,0,0,0,0,0,0,77
2024-03-13 04:10:00,5,8,11,2,3,4,3,3,7,1,4,4,4,5,0,0,0,0,0,0,0,64
2024-03-13 04:20:00,10,14,21,5,7,8,2,2,2,1,4,4,6,8,0,0,0,0,0,0,0,94
2024-03-13 04:30:00,7,15,15,9,8,17,0,0,1,1,2,2,2,2,0,0,0,0,0,0,0,81
2024-03-13 04:40:00,10,8,16,3,1,4,1,1,2,1,2,2,2,2,0,0,0,0,0,0,0,55
2024-03-13 04:50:00,19,25,30,9,4,11,4,4,6,4,5,5,4,4,1,0,0,0,0,0,0,135
2024-03-13 05:00:00,20,25,39,7,6,14,1,4,5,4,4,4,4,6,0,0,0,0,0,0,0,143
2024-03-13 05:10:00,29,33,49,6,5,9,5,6,8,7,3,4,4,6,0,0,0,0,0,0,0,174
2024-03-13 05:20:00,45,40,75,19,16,35,7,11,16,11,8,8,9,8,0,0,0,0,0,0,0,308
2024-03-13 05:30:00,37,38,69,10,11,20,7,7,12,15,8,9,9,14,0,0,0,0,0,0,0,266
2024-03-13 05:40:00,52,44,85,15,17,26,12,15,19,14,12,11,8,12,0,0,0,0,0,0,0,342
2024-03-13 05:50:00,60,61,97,10,13,21,24,18,25,18,38,40,26,32,9,0,0,0,0,0,0,492
2024-03-13 06:00:00,47,49,74,15,24,32,19,19,20,15,34,32,16,29,4,0,0,0,0,0,0,429
2024-03-13 06:10:00,53,54,94,14,18,25,19,19,13,22,29,29,14,28,3,0,0,0,0,0,0,434
2024-03-13 06:20:00,81,69,122,35,38,54,24,20,29,26,35,35,22,36,1,0,0,0,0,0,0,627
2024-03-13 06:30:00,86,63,129,27,30,48,17,14,24,13,45,46,14,30,6,0,0,0,0,0,0,592
2024-03-13 06:40:00,85,45,128,34,58,70,30,17,37,15,39,39,20,24,9,0,0,0,0,0,0,650
2024-03-13 06:50:00,96,59,131,45,97,77,40,17,26,12,49,51,9,31,9,0,0,0,0,0,0,749
2024-03-13 07:00:00,111,47,165,51,85,75,39,20,42,8,54,54,20,24,6,0,0,0,0,0,0,801
2024-03-13 07:10:00,126,37,165,54,78,85,24,17,36,14,49,48,13,21,6,0,0,0,0,0,0,773
2024-03-13 07:20:00,128,52,172,44,80,70,43,29,37,11,56,56,15,26,6,0,0,0,0,0,0,825
2024-03-13 07:30:00,121,38,151,55,50,82,47,21,34,14,53,55,16,21,3,0,0,0,0,0,0,761
2024-03-13 07:40:00,136,29,148,40,48,71,47,18,47,9,59,55,15,21,5,0,0,0,0,0,0,748
2024-03-13 07:50:00,143,33,161,59,70,76,54,29,55,11,67,67,17,18,11,0,0,0,0,0,0,871
2024-03-13 08:00:00,122,23,144,57,70,83,49,25,47,14,59,60,8,11,5,0,0,0,0,0,0,777
2024-03-13 08:10:00,98,24,137,53,67,69,60,23,54,13,77,75,14,17,10,0,0,0,0,0,0,791
2024-03-13 08:20:00,128,22,158,45,67,77,61,15,39,17,77,75,11,19,9,0,0,0,0,0,0,820
2024-03-13 08:30:00,108,28,129,69,85,94,55,30,23,9,62,62,12,23,3,0,0,0,0,0,0,792
2024-03-13 08:40:00,82,33,132,48,62,75,50,23,31,13,68,68,12,23,5,0,0,0,0,0,0,725
2024-03-13 08:50:00,113,16,144,48,68,76,43,20,38,13,66,66,15,27,5,0,0,0,0,0,0,758
2024-03-13 09:00:00,87,56,140,33,61,66,29,19,24,11,61,60,12,17,6,0,0,0,0,0,0,682
2024-03-13 09:10:00,67,33,120,41,63,73,45,26,21,10,49,48,21,29,5,0,0,0,0,0,0,651
2024-03-13 09:20:00,81,32,117,37,70,75,39,25,27,9,61,61,14,26,5,0,0,0,0,0,0,679
2024-03-13 09:30:00,69,41,111,44,69,71,24,21,20,13,56,54,16,26,4,0,0,0,0,0,0,639
2024-03-13 09:40:00,71,39,120,45,64,73,38,24,14,11,61,60,9,24,4,0,0,0,0,0,0,657
2024-03-13 09:50:00,83,41,124,44,72,70,26,16,28,8,62,62,27,28,4,0,0,0,0,0,0,695
2024-03-13 10:00:00,56,46,93,32,60,57,40,29,21,11,48,47,15,25,0,0,0,0,0,0,0,580
2024-03-13 10:10:00,50,31,93,36,54,62,33,23,15,15,50,53,19,24,1,0,0,0,0,0,0,559
2024-03-13 10:20:00,51,24,96,47,60,75,37,23,18,7,64,61,21,26,5,0,0,0,0,0,0,615
2024-03-13 10:30:00,46,39,92,40,58,69,25,15,11,7,59,58,23,27,5,0,0,0,0,0,0,574
2024-03-13 10:40:00,62,33,99,42,72,79,31,22,19,14,62,62,13,20,3,0,0,0,0,0,0,633
2024-03-13 10:50:00,52,44,99,48,83,86,37,20,13,8,54,53,19,29,3,0,0,0,0,0,0,648
2024-03-13 11:00:00,59,41,103,38,56,73,26,14,16,15,54,54,22,25,2,0,0,0,0,0,0,598
2024-03-13 11:10:00,60,36,107,36,53,64,29,21,19,10,56,57,17,28,5,0,0,0,0,0,0,598
2024-03-13 11:20:00,63,36,101,38,66,69,34,17,17,9,70,72,18,39,6,0,0,0,0,0,0,655
2024-03-13 11:30:00,69,53,125,50,76,87,27,18,12,7,79,77,17,29,7,0,0,0,0,0,0,733
2024-03-13 11:40:00,47,25,90,41,65,63,34,23,21,17,69,71,17,36,2,0,0,0,0,0,0,621
2024-03-13 11:50:00,61,36,105,51,78,79,28,18,21,7,75,73,16,29,3,0,0,0,0,0,0,680
2024-03-13 12:00:00,74,48,133,53,69,88,29,21,14,7,71,71,23,39,4,0,0,0,0,0,0,744
2024-03-13 12:10:00,61,25,110,35,76,65,40,21,14,9,83,86,25,44,5,0,0,0,0,0,0,699
2024-03-13 12:20:00,55,31,91,39,73,72,37,20,13,7,104,102,18,30,10,0,0,0,0,0,0,702
2024-03-13 12:30:00,55,35,89,36,69,59,28,13,20,13,82,82,15,27,10,0,0,0,0,0,0,633
2024-03-13 12:40:00,65,40,110,46,73,77,35,27,25,10,75,72,15,26,6,0,0,0,0,0,0,702
2024-03-13 12:50:00,51,39,98,36,75,65,31,20,14,13,81,82,19,34,7,0,0,0,0,0,0,665
2024-03-13 13:00:00,60,42,111,55,86,87,49,30,15,6,76,75,17,28,8,0,0,0,0,0,0,745
2024-03-13 13:10:00,57,33,103,34,83,64,42,19,18,8,93,94,30,45,5,0,0,0,0,0,0,728
2024-03-13 13:20:00,62,39,106,41,69,70,43,22,20,9,81,84,15,34,6,0,0,0,0,0,0,701
2024-03-13 13:30:00,62,35,106,56,78,94,32,23,13,6,71,68,18,36,3,0,0,0,0,0,0,701
2024-03-13 13:40:00,71,49,115,38,80,66,43,19,19,10,83,84,16,31,4,0,0,0,0,0,0,728
2024-03-13 13:50:00,67,30,109,33,89,70,36,17,14,12,90,89,22,34,7,0,0,0,0,0,0,719
2024-03-13 14:00:00,63,29,113,44,69,73,49,22,24,8,88,90,18,26,13,0,0,0,0,0,0,729
2024-03-13 14:10:00,69,33,112,43,90,75,40,22,16,10,109,108,23,34,10,0,0,0,0,0,0,794
2024-03-13 14:20:00,44,30,90,47,83,79,51,19,17,13,105,107,32,40,11,0,0,0,0,0,0,768
2024-03-13 14:30:00,66,41,111,43,87,75,49,16,29,17,121,121,28,37,11,0,0,0,0,0,0,852
2024-03-13 14:40:00,42,26,88,50,102,84,50,20,13,8,113,114,16,23,16,0,0,0,0,0,0,765
2024-03-13 14:50:00,58,43,106,41,89,77,39,17,21,33,130,129,20,21,12,0,0,0,0,0,0,836
2024-03-13 15:00:00,63,27,106,56,87,95,47,23,18,9,120,120,13,21,14,0,0,0,0,0,0,819
2024-03-13 15:10:00,51,28,97,49,127,84,61,18,13,8,124,125,14,20,26,0,0,0,0,0,0,845
2024-03-13 15:20:00,60,21,105,57,97,79,47,21,13,4,126,129,20,24,12,0,0,0,0,0,0,815
2024-03-13 15:30:00,66,32,122,49,91,79,45,20,10,5,120,121,28,36,14,0,0,0,0,0,0,838
2024-03-13 15:40:00,57,28,106,58,106,84,57,11,11,7,137,137,5,11,13,0,0,0,0,0,0,828
2024-03-13 15:50:00,59,25,109,52,90,78,64,11,13,12,152,152,12,8,19,0,0,0,0,0,0,856
2024-03-13 16:00:00,66,28,117,61,95,100,48,21,16,7,143,143,11,16,16,0,0,0,0,0,0,888
2024-03-13 16:10:00,67,17,109,62,86,91,45,14,15,7,150,153,11,18,19,0,0,0,0,0,0,864
2024-03-13 16:20:00,63,28,123,64,83,97,56,19,25,11,140,138,7,13,20,0,0,0,0,0,0,887
2024-03-13 16:30:00,72,16,123,65,115,80,50,20,19,11,140,141,14,15,18,0,0,0,0,0,0,899
2024-03-13 16:40:00,64,24,115,48,104,77,55,15,9,7,157,155,17,25,12,0,0,0,0,0,0,884
2024-03-13 16:50:00,68,28,103,50,82,73,53,17,18,14,150,151,17,21,18,0,0,0,0,0,0,863
2024-03-13 17:00:00,54,16,107,51,96,70,61,23,15,8,144,145,17,11,24,0,0,0,0,0,0,842
2024-03-13 17:10:00,69,25,120,48,115,81,41,18,11,9,151,151,20,13,18,0,0,0,0,0,0,890
2024-03-13 17:20:00,89,8,136,85,109,100,40,19,20,2,146,146,10,8,20,0,0,0,0,0,0,938
2024-03-13 17:30:00,71,32,120,74,119,92,76,19,25,8,122,123,20,20,29,0,0,0,0,0,0,950
2024-03-13 17:40:00,49,20,82,55,93,86,43,18,21,9,140,141,11,13,19,0,0,0,0,0,0,800
2024-03-13 17:50:00,48,34,97,52,110,80,45,14,20,8,127,125,13,18,16,0,0,0,0,0,0,807
2024-03-13 18:00:00,65,22,108,66,110,86,51,9,21,8,132,132,6,6,15,0,0,0,0,0,0,837
