datetime,V11Z,V12Z,V13Z,D21Z,V31Z,V32Z,V33Z,V41Z,V42Z,V43Z,V14Z,V40Z,Total
2024-03-03 10:00:00,7,28,9,0,0,1,26,26,16,17,3,3,136
2024-03-03 10:10:00,11,18,8,0,0,2,32,31,17,12,4,2,137
2024-03-03 10:20:00,4,16,6,0,0,2,33,32,31,15,10,0,149
2024-03-03 10:30:00,8,21,3,0,0,0,51,27,24,16,4,2,156
2024-03-03 10:40:00,7,28,9,0,0,2,35,34,21,16,9,5,166
2024-03-03 10:50:00,3,26,7,0,0,0,43,46,18,19,11,2,175
2024-03-03 11:00:00,4,26,11,0,0,4,27,32,21,9,7,8,149
2024-03-03 11:10:00,4,30,10,0,0,0,28,27,19,15,2,2,137
2024-03-03 11:20:00,10,37,9,0,0,1,15,37,13,11,11,7,151
2024-03-03 11:30:00,16,28,9,0,0,4,23,47,22,16,16,2,183
2024-03-03 11:40:00,9,43,14,0,0,1,23,43,20,13,12,0,178
2024-03-03 11:50:00,3,30,9,0,0,3,26,53,24,18,7,3,176
2024-03-03 12:00:00,5,47,14,0,0,3,22,45,17,20,10,3,186
2024-03-03 12:10:00,3,37,14,0,0,5,27,43,25,22,10,3,189
2024-03-03 12:20:00,9,30,8,0,0,2,29,35,23,22,9,2,169
2024-03-03 12:30:00,9,45,13,0,0,1,37,42,20,14,15,4,200
2024-03-03 12:40:00,11,40,11,0,0,1,35,46,25,18,19,1,207
2024-03-03 12:50:00,9,38,11,0,0,0,32,35,26,26,14,5,196
2024-03-03 13:00:00,12,43,9,0,0,0,23,40,28,20,19,2,196
2024-03-03 13:10:00,9,48,13,0,0,0,24,62,28,24,24,2,234
2024-03-03 13:20:00,20,48,14,0,0,4,30,51,18,18,17,3,223
2024-03-03 13:30:00,15,46,11,0,1,0,37,31,24,22,12,4,203
2024-03-03 13:40:00,12,49,12,0,0,0,30,27,17,16,19,4,186
2024-03-03 13:50:00,19,34,17,0,0,0,22,37,14,17,14,8,182
2024-03-03 14:00:00,7,52,10,0,0,2,36,49,38,31,10,2,237
2024-03-03 14:10:00,9,42,9,0,0,4,39,51,25,21,21,0,221
2024-03-03 14:20:00,17,45,15,0,0,4,33,45,13,20,12,4,208
2024-03-03 14:30:00,8,40,13,0,0,6,34,42,20,15,11,2,191
2024-03-03 14:40:00,8,42,11,0,0,4,39,38,30,22,8,4,206
2024-03-03 14:50:00,8,42,11,0,0,7,30,49,24,23,10,3,207
2024-03-03 15:00:00,11,34,6,0,0,1,19,28,22,20,13,1,155
2024-03-03 15:10:00,15,40,8,0,0,0,31,38,24,20,15,4,195
2024-03-03 15:20:00,6,40,7,0,0,0,24,38,9,9,15,3,151
2024-03-03 15:30:00,17,34,14,0,0,0,21,59,13,18,16,0,192
2024-03-03 15:40:00,25,48,17,0,0,0,30,35,22,20,19,3,219
2024-03-03 15:50:00,17,37,8,0,0,0,21,48,21,14,12,5,183
2024-03-03 16:00:00,15,36,16,0,0,1,22,33,17,17,12,2,171
2024-03-03 16:10:00,15,46,11,0,0,0,25,32,17,16,17,4,183
2024-03-03 16:20:00,24,35,15,0,0,0,30,31,16,16,13,2,182
2024-03-03 16:30:00,11,41,14,0,0,0,31,52,18,10,19,4,200
2024-03-03 16:40:00,9,47,11,0,0,1,27,51,32,14,18,2,212
2024-03-03 16:50:00,18,43,10,0,0,0,29,39,27,11,8,6,191
2024-03-03 17:00:00,16,44,13,0,0,0,40,34,15,14,19,3,198
2024-03-03 17:10:00,5,30,14,0,0,0,35,25,22,16,11,2,160
2024-03-03 17:20:00,19,45,16,0,0,1,31,32,9,7,20,1,181
2024-03-03 17:30:00,18,40,9,0,0,0,29,30,7,7,8,3,151
2024-03-03 17:40:00,11,43,12,0,0,0,32,34,20,24,10,4,190
2024-03-03 17:50:00,17,40,11,0,0,2,27,38,21,9,9,3,177
2024-03-03 18:00:00,8,41,11,0,0,1,36,47,24,27,20,5,220
2024-03-03 18:10:00,7,47,14,0,0,1,40,41,22,13,21,1,207
2024-03-03 18:20:00,3,49,13,0,0,8,39,31,25,23,14,4,209
2024-03-03 18:30:00,2,38,12,0,0,20,35,31,16,14,12,1,181
2024-03-03 18:40:00,5,40,14,0,1,22,41,35,18,15,11,7,209
2024-03-03 18:50:00,4,40,12,0,0,32,40,34,23,13,12,4,214
2024-03-03 19:00:00,4,36,10,0,0,36,52,29,13,6,13,2,201
2024-03-03 19:10:00,4,40,13,0,1,31,38,32,25,17,16,2,219
2024-03-03 19:20:00,5,27,14,0,1,33,43,34,15,13,16,1,202
2024-03-03 19:30:00,6,37,11,0,0,32,40,50,16,13,13,4,222
2024-03-03 19:40:00,3,34,10,0,1,28,42,30,16,16,10,1,191
2024-03-03 19:50:00,4,28,11,0,0,21,35,25,10,5,16,1,156
2024-03-03 20:00:00,6,37,11,0,1,20,30,18,18,11,12,3,167
2024-03-03 20:10:00,2,34,10,0,0,23,34,28,13,11,9,2,166
2024-03-03 20:20:00,3,32,11,0,0,21,35,37,12,11,5,3,170
2024-03-03 20:30:00,2,34,7,0,0,22,32,31,3,13,12,2,158
2024-03-03 20:40:00,1,25,10,0,0,19,22,19,9,9,10,5,129
2024-03-03 20:50:00,1,22,8,0,0,18,31,22,10,12,8,1,133
2024-03-03 21:00:00,0,15,9,0,0,13,24,20,8,11,2,2,104
2024-03-03 21:10:00,3,37,10,0,0,20,30,23,10,3,13,8,157
2024-03-03 21:20:00,2,25,10,0,0,10,27,14,6,5,7,3,109
2024-03-03 21:30:00,1,24,15,0,2,14,27,15,3,3,7,3,114
2024-03-03 21:40:00,3,22,9,0,0,15,24,20,3,3,4,2,105
2024-03-03 21:50:00,0,19,4,0,0,10,20,14,4,2,2,1,76
2024-03-03 22:00:00,3,35,13,0,0,11,20,11,6,6,7,3,115
2024-03-03 22:10:00,3,24,11,0,1,8,16,18,9,7,9,2,108
2024-03-03 22:20:00,3,18,5,0,0,9,20,13,3,4,5,3,83
2024-03-03 22:30:00,1,24,6,0,0,10,16,20,9,3,1,2,92
2024-03-03 22:40:00,2,12,4,0,0,12,22,7,5,7,8,1,80
2024-03-03 22:50:00,1,24,15,0,0,6,7,11,2,5,5,0,76
2024-03-03 23:00:00,0,16,5,0,0,6,9,18,5,5,5,2,71
2024-03-03 23:10:00,1,12,6,0,0,8,12,8,3,3,7,1,61
2024-03-03 23:20:00,1,6,4,0,0,4,8,6,3,5,4,1,42
2024-03-03 23:30:00,2,7,3,0,0,9,8,6,2,1,6,0,44
2024-03-03 23:40:00,1,11,8,0,0,6,9,3,0,2,3,0,43
2024-03-03 23:50:00,2,7,1,0,0,4,5,7,2,1,1,0,30
2024-03-04 00:00:00,1,9,4,0,0,7,12,5,2,1,1,0,42
2024-03-04 00:10:00,2,5,3,0,0,6,8,3,1,0,0,0,28
2024-03-04 00:20:00,0,6,1,0,0,0,3,2,2,2,1,0,17
2024-03-04 00:30:00,0,3,2,0,0,6,8,2,3,1,1,3,29
2024-03-04 00:40:00,2,3,0,0,0,5,5,1,0,0,1,1,18
2024-03-04 00:50:00,2,7,4,0,0,3,6,4,5,3,0,0,34
2024-03-04 01:00:00,1,8,4,0,0,1,3,5,2,2,3,0,29
2024-03-04 01:10:00,0,2,0,0,0,3,4,3,0,0,1,1,14
2024-03-04 01:20:00,3,3,3,0,0,1,1,3,4,2,0,0,20
2024-03-04 01:30:00,0,0,0,0,0,0,1,2,0,0,1,0,4
2024-03-04 01:40:00,0,1,1,0,0,0,0,1,2,1,0,0,6
2024-03-04 01:50:00,0,2,1,0,0,1,1,1,1,2,0,0,9
2024-03-04 02:00:00,1,2,0,0,0,3,3,2,0,1,0,0,12
2024-03-04 02:10:00,0,0,0,0,0,0,0,0,1,0,0,0,1
2024-03-04 02:20:00,0,5,1,0,0,2,1,3,2,0,0,0,14
2024-03-04 02:30:00,0,3,2,0,0,2,2,0,0,0,0,0,9
2024-03-04 02:40:00,0,2,1,0,0,3,3,2,0,0,0,0,11
2024-03-04 02:50:00,0,3,1,0,0,0,0,3,2,1,2,1,13
2024-03-04 03:00:00,0,2,1,0,1,1,1,2,2,1,1,2,14
2024-03-04 03:10:00,1,4,3,0,0,1,3,1,1,0,1,0,15
2024-03-04 03:20:00,0,1,1,0,0,1,1,1,3,0,0,0,8
2024-03-04 03:30:00,0,0,0,0,0,1,3,0,1,0,0,0,5
2024-03-04 03:40:00,1,3,2,0,0,3,3,2,1,2,2,0,19
2024-03-04 03:50:00,0,0,0,0,0,1,1,2,2,1,0,0,7
2024-03-04 04:00:00,0,0,0,0,0,6,7,1,0,2,0,0,16
2024-03-04 04:10:00,0,1,2,0,0,2,1,0,0,1,3,0,10
2024-03-04 04:20:00,0,1,1,0,0,2,5,2,1,0,0,0,12
2024-03-04 04:30:00,0,3,2,0,0,1,5,1,1,1,0,0,14
2024-03-04 04:40:00,0,1,1,0,0,4,13,3,1,3,1,0,27
2024-03-04 04:50:00,1,4,2,0,0,5,10,5,2,6,0,0,35
2024-03-04 05:00:00,1,5,4,0,0,11,17,2,2,4,1,0,47
2024-03-04 05:10:00,1,10,5,0,0,11,22,3,4,9,4,1,70
2024-03-04 05:20:00,3,18,13,0,0,17,34,5,2,4,3,0,99
2024-03-04 05:30:00,0,6,1,0,0,28,43,17,9,13,4,0,121
2024-03-04 05:40:00,0,19,8,0,0,29,40,22,13,13,8,1,153
2024-03-04 05:50:00,0,20,1,0,0,35,42,16,9,10,9,0,142
2024-03-04 06:00:00,3,25,16,0,1,37,44,19,15,12,2,0,174
2024-03-04 06:10:00,3,30,12,0,1,37,40,18,19,14,7,1,182
2024-03-04 06:20:00,2,17,10,0,0,37,35,26,19,20,9,1,176
2024-03-04 06:30:00,3,28,9,0,0,47,35,25,18,17,13,2,197
2024-03-04 06:40:00,6,38,10,0,0,40,41,31,20,15,7,1,209
2024-03-04 06:50:00,4,34,6,0,0,10,43,45,26,20,12,6,206
2024-03-04 07:00:00,15,35,9,0,0,3,34,36,26,27,15,4,204
2024-03-04 07:10:00,17,38,9,0,0,1,32,33,22,14,17,0,183
2024-03-04 07:20:00,7,35,10,0,0,1,29,55,29,26,11,2,205
2024-03-04 07:30:00,19,48,8,0,0,0,27,45,19,25,15,3,209
2024-03-04 07:40:00,16,49,45,0,1,0,12,51,34,23,8,5,244
2024-03-04 07:50:00,27,46,10,0,0,0,6,60,30,24,29,7,239
2024-03-04 08:00:00,30,49,12,0,0,1,5,45,23,23,18,6,212
2024-03-04 08:10:00,43,51,12,0,0,9,15,48,21,20,22,6,247
2024-03-04 08:20:00,20,47,11,0,1,7,19,51,33,25,17,1,232
2024-03-04 08:30:00,31,44,16,0,0,3,30,45,36,30,15,3,253
2024-03-04 08:40:00,39,46,11,0,0,3,22,58,37,22,18,2,258
2024-03-04 08:50:00,29,48,11,0,0,6,28,45,19,20,22,4,232
2024-03-04 09:00:00,32,42,7,0,0,9,36,47,23,21,15,5,237
2024-03-04 09:10:00,20,37,12,0,0,4,34,45,31,28,12,4,227
2024-03-04 09:20:00,19,37,10,0,0,7,37,40,27,26,17,6,226
2024-03-04 09:30:00,47,34,11,0,0,3,40,44,28,31,16,2,256
2024-03-04 09:40:00,30,38,8,0,0,3,33,49,25,28,18,5,237
2024-03-04 09:50:00,23,36,12,0,0,3,34,36,30,21,19,4,218
2024-03-04 10:00:00,33,40,12,0,0,2,34,36,31,28,24,4,244
2024-03-04 10:10:00,16,32,10,0,0,3,42,47,29,23,25,2,229
2024-03-04 10:20:00,24,37,11,0,0,3,38,35,37,25,17,4,231
2024-03-04 10:30:00,15,41,9,0,0,10,26,35,37,22,26,2,223
2024-03-04 10:40:00,20,46,16,0,0,3,42,35,26,26,18,3,235
2024-03-04 10:50:00,29,30,18,0,0,3,33,39,22,17,20,4,215
2024-03-04 11:00:00,27,41,9,0,0,5,36,42,14,14,31,3,222
2024-03-04 11:10:00,19,45,14,0,0,6,63,30,24,17,33,5,256
2024-03-04 11:20:00,22,53,16,0,0,2,33,41,29,30,26,0,252
2024-03-04 11:30:00,30,40,10,0,0,4,27,51,35,21,20,2,240
2024-03-04 11:40:00,18,54,11,0,0,3,32,42,33,23,35,8,259
2024-03-04 11:50:00,17,46,16,0,0,2,46,42,26,23,22,5,245
2024-03-04 12:00:00,24,45,14,0,0,2,45,45,19,14,30,7,245
2024-03-04 12:10:00,20,45,10,0,0,2,32,49,38,23,27,5,251
2024-03-04 12:20:00,16,46,14,0,0,5,28,53,30,24,21,5,242
2024-03-04 12:30:00,21,56,15,0,0,2,31,41,19,22,40,4,251
2024-03-04 12:40:00,29,40,9,0,0,4,38,49,22,17,32,2,242
2024-03-04 12:50:00,24,40,13,0,0,8,33,49,27,18,18,4,234
2024-03-04 13:00:00,18,65,18,0,0,6,27,52,30,23,34,5,278
2024-03-04 13:10:00,16,36,16,0,0,2,36,48,24,19,31,8,236
2024-03-04 13:20:00,21,57,23,0,0,4,39,38,26,18,32,5,263
2024-03-04 13:30:00,18,53,17,0,0,1,43,49,24,24,33,3,265
2024-03-04 13:40:00,30,50,18,0,0,3,35,41,20,17,27,6,247
2024-03-04 13:50:00,21,57,20,0,0,3,27,47,28,18,18,4,243
2024-03-04 14:00:00,29,55,17,0,0,1,31,53,18,25,30,1,260
2024-03-04 14:10:00,22,50,26,0,0,4,31,47,25,19,23,2,249
2024-03-04 14:20:00,18,49,25,0,2,3,48,54,26,28,28,3,284
2024-03-04 14:30:00,16,57,19,0,0,2,35,58,32,17,29,2,267
2024-03-04 14:40:00,22,55,26,0,0,4,37,50,27,24,25,7,277
2024-03-04 14:50:00,33,59,33,0,0,3,35,41,22,20,25,2,273
2024-03-04 15:00:00,58,53,28,0,0,3,29,58,31,28,23,4,315
2024-03-04 15:10:00,19,62,34,0,0,3,26,44,31,23,36,6,284
2024-03-04 15:20:00,14,47,33,0,0,3,32,45,27,23,30,5,259
2024-03-04 15:30:00,20,46,31,0,0,4,35,47,29,19,32,4,267
2024-03-04 15:40:00,29,63,35,0,0,3,37,22,21,18,38,6,272
2024-03-04 15:50:00,26,58,35,0,0,4,30,49,26,22,23,7,280
2024-03-04 16:00:00,29,58,37,0,0,4,34,60,25,14,33,10,304
2024-03-04 16:10:00,16,66,44,0,0,4,29,52,27,19,24,5,286
2024-03-04 16:20:00,24,51,39,0,0,3,40,61,30,16,23,13,300
2024-03-04 16:30:00,22,59,45,0,0,5,33,46,40,26,43,2,321
2024-03-04 16:40:00,19,67,53,0,0,4,26,52,29,19,27,8,304
2024-03-04 16:50:00,26,60,51,0,0,4,29,59,31,14,30,9,313
2024-03-04 17:00:00,35,46,35,0,1,4,40,65,30,24,26,10,316
2024-03-04 17:10:00,23,53,61,0,1,6,32,58,27,21,22,7,311
2024-03-04 17:20:00,29,60,58,0,0,6,37,70,27,15,29,5,336
2024-03-04 17:30:00,21,57,44,0,0,5,34,49,32,18,25,6,291
2024-03-04 17:40:00,24,57,36,0,0,6,39,49,31,22,23,6,293
2024-03-04 17:50:00,22,44,42,0,0,7,45,48,32,15,27,8,290
2024-03-04 18:00:00,24,50,37,0,0,5,38,54,33,24,27,8,300
2024-03-04 18:10:00,8,61,42,0,0,13,56,41,25,22,26,3,297
2024-03-04 18:20:00,15,54,41,0,1,38,47,48,24,16,18,8,310
2024-03-04 18:30:00,9,36,30,0,1,34,45,51,21,15,18,8,268
2024-03-04 18:40:00,8,50,27,0,1,25,50,40,16,19,17,3,256
2024-03-04 18:50:00,8,41,26,0,0,24,37,28,19,12,18,6,219
2024-03-04 19:00:00,4,41,21,0,0,28,35,41,24,22,15,7,238
2024-03-04 19:10:00,5,60,23,0,0,30,32,32,14,16,32,4,248
2024-03-04 19:20:00,5,48,22,0,0,31,36,27,22,13,20,3,227
2024-03-04 19:30:00,7,33,11,0,0,22,34,29,15,11,15,4,181
2024-03-04 19:40:00,7,30,14,0,0,21,34,34,17,16,21,2,196
2024-03-04 19:50:00,5,32,11,0,0,18,30,25,14,15,13,2,165
2024-03-04 20:00:00,3,37,13,0,0,25,34,25,9,13,13,4,176
2024-03-04 20:10:00,2,36,15,0,0,15,29,20,9,10,11,2,149
2024-03-04 20:20:00,8,34,7,0,1,16,26,24,17,12,9,4,158
2024-03-04 20:30:00,4,31,8,0,1,12,21,21,8,10,9,1,126
2024-03-04 20:40:00,4,27,14,0,0,19,28,25,10,12,12,1,152
2024-03-04 20:50:00,3,26,6,0,0,17,26,19,10,7,11,5,130
2024-03-04 21:00:00,5,25,12,0,0,15,28,15,8,10,9,2,129
2024-03-04 21:10:00,8,34,16,0,0,9,16,15,10,4,15,1,128
2024-03-04 21:20:00,3,27,8,0,0,21,33,15,5,6,18,5,141
2024-03-04 21:30:00,2,28,10,0,0,14,21,15,7,4,8,2,111
2024-03-04 21:40:00,7,24,7,0,0,11,16,13,7,4,10,0,99
2024-03-04 21:50:00,5,23,9,0,0,11,19,23,9,12,8,2,121
2024-03-04 22:00:00,3,30,12,0,1,12,18,16,4,6,7,2,111
2024-03-04 22:10:00,3,13,9,0,0,9,20,18,7,4,5,2,90
2024-03-04 22:20:00,3,30,12,0,0,13,19,24,8,2,10,2,123
2024-03-04 22:30:00,2,24,9,0,0,6,10,23,5,1,3,2,85
2024-03-04 22:40:00,3,19,10,0,1,12,19,12,6,7,3,3,95
2024-03-04 22:50:00,3,15,9,0,0,8,12,12,1,3,6,2,71
2024-03-04 23:00:00,3,10,9,0,0,7,11,6,2,4,3,0,55
2024-03-04 23:10:00,2,19,9,0,0,6,7,9,0,1,3,2,58
2024-03-04 23:20:00,1,14,9,0,0,4,7,11,8,2,4,1,61
2024-03-04 23:30:00,0,9,7,0,0,5,9,7,1,3,5,2,48
2024-03-04 23:40:00,3,8,8,0,0,5,5,6,4,4,1,0,44
2024-03-04 23:50:00,0,6,3,0,0,4,5,8,4,2,2,0,34
2024-03-05 00:00:00,1,6,4,0,0,4,6,2,2,3,3,0,31
2024-03-05 00:10:00,0,4,2,0,0,2,2,5,1,3,2,1,22
2024-03-05 00:20:00,0,5,1,0,0,3,4,4,1,0,1,0,19
2024-03-05 00:30:00,0,4,1,0,0,2,3,5,0,0,1,0,16
2024-03-05 00:40:00,2,3,3,0,0,5,4,3,1,1,3,0,25
2024-03-05 00:50:00,0,1,4,0,0,2,3,5,1,4,1,0,21
2024-03-05 01:00:00,0,2,2,0,0,0,2,5,1,1,1,0,14
2024-03-05 01:10:00,2,5,4,0,0,2,2,2,3,2,1,0,23
2024-03-05 01:20:00,0,3,1,0,0,0,1,2,1,1,0,0,9
2024-03-05 01:30:00,1,4,0,0,0,4,5,6,2,0,2,0,24
2024-03-05 01:40:00,0,1,0,0,0,1,1,1,0,0,1,0,5
2024-03-05 01:50:00,0,2,1,0,0,0,2,0,0,0,0,0,5
2024-03-05 02:00:00,0,3,0,0,0,1,1,1,0,2,0,0,8
2024-03-05 02:10:00,1,1,1,0,0,1,1,1,0,1,1,0,8
2024-03-05 02:20:00,0,1,0,0,0,2,2,0,1,1,0,0,7
2024-03-05 02:30:00,0,2,0,0,0,1,1,4,1,1,2,0,12
2024-03-05 02:40:00,0,1,0,0,0,0,0,0,1,0,1,0,3
2024-03-05 02:50:00,0,2,1,0,0,0,0,1,0,0,0,0,4
2024-03-05 03:00:00,1,1,0,0,0,1,1,1,0,0,0,0,5
2024-03-05 03:10:00,0,2,0,0,0,2,5,0,0,0,0,0,9
2024-03-05 03:20:00,0,3,0,0,0,1,1,1,0,1,1,0,8
2024-03-05 03:30:00,0,1,2,0,0,0,1,1,0,0,0,0,5
2024-03-05 03:40:00,0,1,1,0,0,1,2,2,3,2,1,1,14
2024-03-05 03:50:00,0,3,1,0,0,1,2,5,6,4,1,1,24
2024-03-05 04:00:00,0,3,1,0,0,2,4,2,0,0,0,0,12
2024-03-05 04:10:00,0,2,1,0,0,0,2,0,0,2,1,0,8
2024-03-05 04:20:00,0,2,2,0,0,4,6,0,0,2,0,0,16
2024-03-05 04:30:00,0,1,0,0,1,4,4,3,1,2,4,1,21
2024-03-05 04:40:00,1,3,1,0,0,5,10,1,3,6,1,0,31
2024-03-05 04:50:00,1,4,2,0,0,3,10,4,3,1,0,0,28
2024-03-05 05:00:00,0,2,0,0,0,18,25,9,7,5,2,0,68
2024-03-05 05:10:00,5,8,4,0,0,18,23,5,4,4,4,0,75
2024-03-05 05:20:00,0,9,4,0,0,17,31,7,7,9,4,2,90
2024-03-05 05:30:00,2,14,8,0,1,29,33,11,12,11,2,0,123
2024-03-05 05:40:00,0,24,11,0,0,24,41,14,11,14,4,3,146
2024-03-05 05:50:00,3,11,4,0,0,38,46,23,9,12,3,0,149
2024-03-05 06:00:00,3,22,13,0,0,27,35,16,12,10,4,0,142
2024-03-05 06:10:00,2,26,8,0,0,35,39,24,14,15,7,0,170
2024-03-05 06:20:00,3,30,9,0,0,34,48,28,18,20,10,4,204
2024-03-05 06:30:00,3,30,9,0,0,40,35,17,15,16,10,3,178
2024-03-05 06:40:00,6,28,6,0,0,53,53,33,26,17,16,2,240
2024-03-05 06:50:00,1,30,10,0,0,28,40,32,21,19,9,2,192
2024-03-05 07:00:00,6,29,8,0,0,6,43,32,23,15,12,1,175
2024-03-05 07:10:00,17,36,6,0,0,5,33,36,21,25,19,4,202
2024-03-05 07:20:00,33,45,8,0,0,10,38,57,29,22,17,4,263
2024-03-05 07:30:00,23,50,11,0,0,9,38,53,25,20,15,2,246
2024-03-05 07:40:00,40,53,17,0,0,5,6,52,30,17,14,4,238
2024-03-05 07:50:00,38,49,9,0,0,6,2,45,27,25,32,5,238
2024-03-05 08:00:00,48,41,9,0,0,8,8,54,27,19,15,7,236
2024-03-05 08:10:00,25,45,11,0,0,8,12,48,33,30,24,7,243
2024-03-05 08:20:00,20,37,6,0,0,4,0,33,28,23,21,5,177
2024-03-05 08:30:00,37,37,9,0,0,5,1,53,32,33,12,4,223
2024-03-05 08:40:00,54,41,7,0,0,10,23,42,34,34,28,6,279
2024-03-05 08:50:00,19,38,9,0,0,8,33,44,40,21,20,7,239
2024-03-05 09:00:00,15,38,10,0,0,8,40,45,27,23,19,6,231
2024-03-05 09:10:00,29,39,8,0,0,11,31,52,22,24,13,2,231
2024-03-05 09:20:00,32,35,12,0,0,7,45,27,25,23,19,3,228
2024-03-05 09:30:00,25,36,20,0,0,8,36,15,20,35,25,6,226
2024-03-05 09:40:00,22,31,11,0,0,14,38,34,27,35,20,8,240
2024-03-05 09:50:00,38,43,19,0,0,5,34,50,27,24,18,2,260
2024-03-05 10:00:00,27,34,11,0,1,2,38,42,25,19,17,5,221
2024-03-05 10:10:00,27,39,13,0,0,11,42,50,22,23,21,3,251
2024-03-05 10:20:00,25,36,12,0,0,5,40,47,31,20,23,1,240
2024-03-05 10:30:00,22,43,12,0,0,5,47,35,28,25,27,5,249
2024-03-05 10:40:00,33,34,16,0,0,4,41,35,25,23,19,11,241
2024-03-05 10:50:00,26,39,8,0,0,2,34,38,25,17,19,9,217
2024-03-05 11:00:00,22,33,12,0,0,4,25,38,23,20,18,4,199
2024-03-05 11:10:00,28,40,16,0,0,3,38,41,18,21,19,1,225
2024-03-05 11:20:00,36,53,18,0,0,3,46,37,19,19,22,5,258
2024-03-05 11:30:00,24,49,10,0,0,2,37,32,22,26,25,1,228
2024-03-05 11:40:00,18,40,19,0,0,4,44,36,26,20,17,7,231
2024-03-05 11:50:00,24,47,16,0,0,1,47,37,32,21,25,4,254
2024-03-05 12:00:00,20,43,14,0,0,0,40,42,26,28,26,5,244
2024-03-05 12:10:00,34,44,19,0,0,2,41,41,33,19,22,2,257
2024-03-05 12:20:00,25,45,13,0,0,1,31,45,33,20,20,4,237
2024-03-05 12:30:00,24,50,19,0,0,5,28,42,16,16,21,5,226
2024-03-05 12:40:00,25,41,14,0,0,3,30,44,27,24,19,4,231
2024-03-05 12:50:00,24,36,18,0,0,2,44,42,25,23,34,7,255
2024-03-05 13:00:00,35,52,17,0,0,3,30,35,16,19,28,5,240
2024-03-05 13:10:00,15,49,18,0,0,5,31,44,26,16,25,2,231
2024-03-05 13:20:00,12,50,20,0,0,1,30,47,27,21,30,5,243
2024-03-05 13:30:00,17,58,13,0,1,6,30,46,20,26,23,5,245
2024-03-05 13:40:00,12,46,22,0,0,2,35,41,33,24,34,7,256
2024-03-05 13:50:00,22,46,23,0,0,5,38,43,25,21,23,6,252
2024-03-05 14:00:00,15,44,24,0,0,3,42,41,31,30,36,3,269
2024-03-05 14:10:00,18,52,20,0,0,3,37,58,38,26,25,2,279
2024-03-05 14:20:00,17,45,20,0,0,1,40,53,31,21,27,5,260
2024-03-05 14:30:00,51,76,35,0,0,3,41,53,21,25,32,4,341
2024-03-05 14:40:00,26,55,34,0,0,5,56,43,31,20,18,6,294
2024-03-05 14:50:00,25,50,33,0,0,5,33,54,22,19,28,5,274
2024-03-05 15:00:00,19,50,28,0,0,5,40,63,8,29,33,1,276
2024-03-05 15:10:00,31,68,34,0,0,4,41,60,28,19,39,2,326
2024-03-05 15:20:00,17,59,38,0,0,6,38,59,26,14,40,8,305
2024-03-05 15:30:00,13,61,47,0,0,8,40,29,33,22,25,0,278
2024-03-05 15:40:00,18,44,46,0,0,9,29,46,29,27,36,5,289
2024-03-05 15:50:00,21,48,42,0,0,5,31,59,28,19,36,3,292
2024-03-05 16:00:00,17,61,49,0,0,5,33,62,34,22,35,8,326
2024-03-05 16:10:00,35,55,65,0,0,9,35,44,32,29,31,8,343
2024-03-05 16:20:00,17,56,53,0,0,9,18,50,33,25,30,6,297
2024-03-05 16:30:00,18,71,59,0,0,8,18,56,38,23,31,5,327
2024-03-05 16:40:00,25,52,57,0,0,6,28,53,36,24,32,6,319
2024-03-05 16:50:00,31,63,53,0,0,6,30,46,25,24,37,8,323
2024-03-05 17:00:00,17,54,44,0,0,8,24,69,37,18,24,9,304
2024-03-05 17:10:00,35,67,53,0,0,7,26,62,19,21,20,7,317
2024-03-05 17:20:00,30,59,59,0,0,7,32,72,24,22,32,9,346
2024-03-05 17:30:00,33,55,46,0,0,9,41,61,26,26,21,7,325
2024-03-05 17:40:00,31,61,42,0,0,7,31,57,28,22,30,3,312
2024-03-05 17:50:00,30,59,48,0,0,6,29,56,36,30,31,7,332
2024-03-05 18:00:00,22,68,49,0,0,6,39,61,36,30,21,6,338
2024-03-05 18:10:00,16,57,32,0,0,8,30,52,32,21,31,8,287
2024-03-05 18:20:00,14,85,31,0,1,20,51,58,25,25,23,5,338
2024-03-05 18:30:00,7,54,41,0,0,53,37,54,24,12,21,4,307
2024-03-05 18:40:00,14,56,16,0,1,53,47,40,19,9,20,2,277
2024-03-05 18:50:00,8,42,27,0,0,43,38,45,30,16,19,5,273
2024-03-05 19:00:00,7,54,22,0,1,46,42,38,27,16,28,2,283
2024-03-05 19:10:00,6,57,19,0,0,36,34,42,28,23,15,7,267
2024-03-05 19:20:00,4,43,14,0,0,41,43,42,20,25,14,2,248
2024-03-05 19:30:00,3,48,14,0,0,38,35,36,14,19,12,3,222
2024-03-05 19:40:00,6,46,9,0,0,25,31,38,16,15,18,4,208
2024-03-05 19:50:00,5,35,12,0,1,27,25,31,22,15,13,5,191
2024-03-05 20:00:00,3,33,16,0,0,26,33,25,15,11,12,3,177
2024-03-05 20:10:00,4,37,20,0,0,29,37,20,13,12,16,1,189
2024-03-05 20:20:00,3,32,11,0,0,28,32,30,10,10,14,1,171
2024-03-05 20:30:00,4,31,9,0,0,29,33,21,9,9,11,3,159
2024-03-05 20:40:00,5,25,8,0,0,22,35,24,9,12,7,2,149
2024-03-05 20:50:00,2,30,9,0,0,21,23,21,8,11,10,4,139
2024-03-05 21:00:00,1,25,7,0,0,24,29,13,9,13,9,7,137
2024-03-05 21:10:00,6,25,7,0,0,15,23,25,8,7,9,1,126
2024-03-05 21:20:00,3,33,10,0,0,20,21,26,7,7,10,3,140
