datetime,D21Z,D22Z,V23Z,V24Z,D51Z,D52Z,V53Z,V54Z,D81Z,D82Z,V83Z,V84Z,D111Z,D112Z,V113Z,V114Z,D211Z,D212Z,V213Z,V214Z,D811Z,D812Z,V813Z,V814Z,Total
2024-03-07 16:20:00,58,94,31,28,0,0,64,43,4,21,2,6,69,42,33,27,0,0,47,27,11,20,13,17,657
2024-03-07 16:30:00,48,79,31,23,0,0,42,35,3,23,6,12,66,38,36,22,0,0,50,26,18,26,12,17,613
2024-03-07 16:40:00,45,82,34,27,0,0,48,28,0,23,0,9,56,38,41,24,0,0,50,32,20,29,14,21,621
2024-03-07 16:50:00,62,86,40,34,0,0,47,34,2,25,6,16,55,35,29,19,0,0,45,21,18,15,15,14,618
2024-03-07 17:00:00,63,111,33,29,0,0,55,30,4,23,5,16,67,41,39,24,0,0,55,26,19,20,17,20,697
2024-03-07 17:10:00,57,90,48,30,0,0,59,38,5,30,2,13,55,29,34,18,0,0,51,23,10,30,11,78,711
2024-03-07 17:20:00,62,90,32,21,0,0,51,29,0,16,0,10,53,53,38,30,0,0,51,17,19,14,16,16,618
2024-03-07 17:30:00,53,99,33,21,0,0,50,29,3,16,0,10,69,42,34,23,0,0,59,20,18,30,15,19,643
2024-03-07 17:40:00,55,74,34,24,0,0,50,33,3,22,1,13,63,38,37,19,0,0,59,26,22,27,13,20,633
2024-03-07 17:50:00,60,88,36,26,0,0,60,46,3,15,2,13,36,46,26,21,0,0,35,20,27,26,17,12,615
2024-03-07 18:00:00,58,95,27,30,0,0,60,28,2,16,2,11,58,44,29,18,0,0,42,24,11,17,11,18,601
2024-03-07 18:10:00,58,83,32,38,0,0,50,39,4,14,5,12,57,35,38,22,0,0,51,18,32,26,20,13,647
2024-03-07 18:20:00,59,79,28,28,0,0,46,32,0,12,1,9,54,32,31,27,0,0,48,25,22,19,17,15,584
2024-03-07 18:30:00,60,74,48,46,0,0,46,46,1,21,2,17,54,31,25,20,0,0,36,24,15,17,13,18,614
2024-03-07 18:40:00,48,81,47,30,0,0,53,34,3,16,4,11,36,27,29,26,0,0,37,14,15,15,13,17,556
2024-03-07 18:50:00,44,68,44,46,0,0,43,29,2,19,29,24,51,23,28,16,0,0,41,13,17,20,17,27,601
2024-03-07 19:00:00,53,65,40,48,0,0,40,31,1,16,2,9,35,24,28,15,0,0,31,18,4,16,3,18,497
2024-03-07 19:10:00,37,54,61,58,0,0,44,24,1,16,1,13,35,30,24,23,0,0,30,25,37,14,12,16,555
2024-03-07 19:20:00,28,56,50,28,0,0,31,19,1,11,4,15,28,21,25,17,0,0,26,14,15,12,15,15,431
2024-03-07 19:30:00,33,37,41,30,0,0,26,15,1,15,0,14,27,21,21,15,0,0,26,23,15,11,14,12,397
2024-03-07 19:40:00,27,38,33,26,0,0,28,16,1,11,1,6,35,31,23,16,0,0,25,23,7,7,8,12,374
2024-03-07 19:50:00,24,48,40,21,0,0,32,20,1,12,1,12,22,18,20,14,0,0,22,14,6,6,9,8,350
2024-03-07 20:00:00,24,36,35,28,0,0,26,14,0,8,0,10,23,19,20,14,0,0,22,9,7,5,6,5,311
2024-03-07 20:10:00,33,32,41,43,0,0,19,22,0,13,0,14,34,21,23,20,0,0,25,22,10,7,12,5,396
2024-03-07 20:20:00,27,23,24,33,0,0,16,20,1,9,0,9,13,23,12,19,0,0,19,11,11,8,14,8,300
2024-03-07 20:30:00,22,26,42,32,0,0,15,19,2,12,3,11,20,21,19,12,0,0,23,15,5,6,5,8,318
2024-03-07 20:40:00,18,26,24,21,0,0,14,8,1,8,1,15,7,19,6,21,0,0,14,17,9,7,8,11,255
2024-03-07 20:50:00,20,22,27,39,0,0,19,14,0,4,0,8,21,23,17,19,0,0,18,15,6,9,6,7,294
2024-03-07 21:00:00,21,23,45,33,0,0,21,18,3,13,4,16,17,17,16,14,0,0,21,21,6,11,19,13,352
2024-03-07 21:10:00,21,31,32,30,0,0,17,20,1,5,1,6,17,16,16,14,0,0,23,10,3,6,2,7,278
2024-03-07 21:20:00,23,30,43,39,0,0,23,18,0,8,0,8,21,16,16,16,0,0,19,16,4,7,5,6,318
2024-03-07 21:30:00,15,27,48,27,0,0,14,13,1,4,0,4,16,17,16,13,0,0,22,26,13,12,10,17,315
2024-03-07 21:40:00,22,18,23,26,0,0,15,12,0,4,1,4,27,12,22,14,0,0,22,13,9,11,15,11,281
2024-03-07 21:50:00,14,29,32,25,0,0,22,10,1,3,2,5,17,11,21,10,0,0,24,13,7,9,7,9,271
2024-03-07 22:00:00,26,24,21,34,0,0,17,18,0,3,0,4,13,6,15,9,0,0,21,9,7,12,6,15,260
2024-03-07 22:10:00,25,15,23,36,0,0,9,17,0,4,0,7,15,9,14,9,0,0,18,13,1,10,0,12,237
2024-03-07 22:20:00,14,18,24,22,0,0,17,16,0,1,0,1,13,8,12,9,0,0,15,8,2,2,2,5,189
2024-03-07 22:30:00,13,23,32,16,0,0,16,8,0,7,1,11,18,11,13,12,0,0,17,9,7,7,7,10,238
2024-03-07 22:40:00,13,13,27,25,0,0,12,10,0,6,0,6,11,12,12,10,0,0,15,7,3,2,3,3,190
2024-03-07 22:50:00,14,11,19,26,0,0,12,11,1,4,0,8,16,13,20,14,0,0,16,16,2,9,2,13,227
2024-03-07 23:00:00,14,8,10,13,0,0,8,9,0,3,0,3,10,8,10,9,0,0,13,12,4,5,3,7,149
2024-03-07 23:10:00,11,14,17,13,0,0,9,9,0,2,0,5,5,5,5,5,0,0,7,4,3,1,4,2,121
2024-03-07 23:20:00,8,10,11,9,0,0,5,5,0,2,0,2,4,6,5,5,0,0,7,5,1,2,1,2,90
2024-03-07 23:30:00,8,9,13,12,0,0,7,8,1,1,1,2,8,7,8,4,0,0,8,4,3,4,1,7,116
2024-03-07 23:40:00,6,8,8,8,0,0,7,6,0,1,0,2,6,8,4,11,0,0,5,9,2,4,2,4,101
2024-03-07 23:50:00,6,5,7,5,0,0,2,5,0,1,0,1,3,4,3,2,0,0,5,2,1,1,0,1,54
2024-03-08 00:00:00,4,8,9,7,0,0,7,6,0,1,0,2,5,6,5,5,0,0,8,1,2,1,0,3,80
2024-03-08 00:10:00,3,3,4,4,0,0,1,2,0,1,0,2,2,1,2,0,0,0,3,0,0,1,0,1,30
2024-03-08 00:20:00,4,9,11,5,0,0,7,2,0,1,0,1,4,2,3,1,0,0,3,0,0,0,0,0,53
2024-03-08 00:30:00,3,4,6,6,0,0,4,4,0,2,0,2,4,2,4,1,0,0,6,2,1,1,0,4,56
2024-03-08 00:40:00,6,5,4,8,0,0,2,3,0,0,0,0,6,3,6,2,0,0,7,2,2,1,3,1,61
2024-03-08 00:50:00,5,5,6,3,0,0,4,3,0,1,0,0,0,2,0,2,0,0,0,1,0,1,0,1,34
2024-03-08 01:00:00,2,3,4,1,0,0,3,1,0,1,0,3,3,4,3,4,0,0,6,5,0,2,0,2,47
2024-03-08 01:10:00,6,10,13,9,0,0,9,6,0,0,0,0,4,3,4,3,0,0,5,1,0,2,0,2,77
2024-03-08 01:20:00,3,0,0,5,0,0,0,4,0,1,0,2,2,1,2,1,0,0,1,1,0,0,0,0,23
2024-03-08 01:30:00,1,0,0,2,0,0,0,1,0,0,0,0,0,3,0,3,0,0,0,4,0,0,0,0,14
2024-03-08 01:40:00,3,5,5,6,0,0,3,3,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,29
2024-03-08 01:50:00,2,1,1,3,0,0,1,1,0,0,0,0,2,1,2,1,0,0,2,2,0,0,0,0,19
2024-03-08 02:00:00,3,1,1,4,0,0,1,2,0,0,0,0,5,2,5,0,0,0,5,2,0,0,0,0,31
2024-03-08 02:10:00,1,0,0,2,0,0,0,1,0,0,0,0,5,2,5,1,0,0,6,1,0,1,0,1,26
2024-03-08 02:20:00,1,1,2,2,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,11
2024-03-08 02:30:00,1,2,3,3,0,0,2,3,0,1,0,1,2,2,4,1,0,0,4,2,0,0,0,0,31
2024-03-08 02:40:00,0,2,2,0,0,0,2,0,0,0,0,0,2,1,1,1,0,0,2,0,1,0,1,0,15
2024-03-08 02:50:00,0,0,0,0,0,0,0,0,0,1,0,2,1,1,1,1,0,0,1,0,0,0,0,0,8
2024-03-08 03:00:00,2,2,2,2,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,1,0,16
2024-03-08 03:10:00,2,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
2024-03-08 03:20:00,0,1,1,0,0,0,1,0,0,1,0,2,1,0,1,0,0,0,1,0,2,0,2,0,13
2024-03-08 03:30:00,0,1,1,0,0,0,1,0,0,0,0,0,1,3,1,0,0,0,1,1,1,0,1,0,12
2024-03-08 03:40:00,2,3,3,3,0,0,3,3,0,1,0,0,3,3,3,1,0,0,6,2,0,2,0,3,41
2024-03-08 03:50:00,0,2,3,0,0,0,3,0,0,1,0,2,3,4,5,5,0,0,6,2,0,0,0,0,36
2024-03-08 04:00:00,1,1,1,2,0,0,0,3,0,0,0,0,1,3,1,3,0,0,2,1,0,0,0,0,19
2024-03-08 04:10:00,1,2,4,2,0,0,3,3,0,1,0,2,3,1,4,0,0,0,4,1,0,1,0,1,33
2024-03-08 04:20:00,2,5,8,1,0,0,3,1,0,1,0,1,8,3,9,3,0,0,9,3,2,2,2,2,65
2024-03-08 04:30:00,2,5,7,3,0,0,6,4,0,2,0,4,2,4,4,4,0,0,4,4,1,2,1,2,61
2024-03-08 04:40:00,6,4,5,2,0,0,2,3,0,1,0,2,1,5,1,3,0,0,4,5,1,3,1,4,53
2024-03-08 04:50:00,4,4,3,6,0,0,2,3,1,3,1,2,4,4,4,4,0,0,9,6,1,4,1,4,70
2024-03-08 05:00:00,4,12,13,7,0,0,11,4,0,4,0,5,6,5,6,1,0,0,10,7,4,7,4,9,119
2024-03-08 05:10:00,7,8,9,7,0,0,7,8,0,0,0,0,8,11,8,11,0,0,14,17,4,4,0,4,127
2024-03-08 05:20:00,7,8,17,8,0,0,9,2,0,0,0,0,25,18,21,21,0,0,22,14,4,4,7,4,191
2024-03-08 05:30:00,8,9,15,1,0,0,7,0,1,3,2,5,21,25,15,22,0,0,16,32,4,9,3,10,208
2024-03-08 05:40:00,11,19,33,19,0,0,15,9,0,1,0,1,26,26,22,25,0,0,27,29,6,13,6,18,306
2024-03-08 05:50:00,18,20,25,19,0,0,18,13,1,7,2,9,26,29,21,20,0,0,24,26,5,6,4,6,299
2024-03-08 06:00:00,9,17,22,17,0,0,13,12,0,7,0,12,22,19,24,17,0,0,25,24,5,11,6,13,275
2024-03-08 06:10:00,21,22,33,26,0,0,18,16,0,7,0,5,28,30,17,22,0,0,24,29,4,10,3,16,331
2024-03-08 06:20:00,25,26,27,30,0,0,21,20,0,11,0,10,37,29,26,21,0,0,27,27,9,9,7,13,375
2024-03-08 06:30:00,18,24,37,20,0,0,24,17,2,6,1,7,49,34,28,21,0,0,37,27,10,11,9,11,393
2024-03-08 06:40:00,34,34,37,29,0,0,25,22,0,13,0,7,34,37,27,33,0,0,32,31,12,12,11,9,439
2024-03-08 06:50:00,24,36,31,18,0,0,34,17,3,13,1,10,46,29,33,22,0,0,40,29,18,17,17,17,455
2024-03-08 07:00:00,20,42,30,13,0,0,34,15,1,16,1,11,57,37,38,30,0,0,47,34,9,11,12,11,469
2024-03-08 07:10:00,30,41,30,21,0,0,32,24,0,11,1,7,70,46,32,30,0,0,49,43,13,18,15,13,526
2024-03-08 07:20:00,33,49,32,22,0,0,32,14,0,15,0,8,57,32,35,23,0,0,42,28,22,33,17,16,510
2024-03-08 07:30:00,36,64,33,23,0,0,37,22,3,17,0,6,93,43,56,29,0,0,73,47,23,28,15,22,670
2024-03-08 07:40:00,29,55,35,21,0,0,38,21,3,26,4,8,101,59,51,49,0,0,70,49,30,33,27,30,739
2024-03-08 07:50:00,39,60,42,29,0,0,46,34,2,36,1,8,78,40,37,32,0,0,59,36,23,24,15,19,660
2024-03-08 08:00:00,37,49,30,20,0,0,33,24,2,16,1,5,64,39,1,28,0,0,54,35,20,30,11,8,507
2024-03-08 08:10:00,24,58,33,16,0,0,35,21,1,30,3,13,70,46,0,23,0,0,59,36,21,27,12,20,548
2024-03-08 08:20:00,37,52,38,42,0,0,33,23,5,19,6,15,76,48,7,30,0,0,50,34,23,19,11,12,580
2024-03-08 08:30:00,22,38,20,14,0,0,24,18,10,28,0,11,81,34,39,28,0,0,70,38,17,29,19,18,558
2024-03-08 08:40:00,37,48,35,27,0,0,30,23,3,16,2,9,64,32,30,29,0,0,42,32,18,28,10,21,536
2024-03-08 08:50:00,30,40,24,26,0,0,26,22,3,19,1,6,46,30,28,25,0,0,40,26,25,26,12,18,473
2024-03-08 09:00:00,28,35,28,18,0,0,25,17,1,6,2,4,66,39,41,26,0,0,49,32,15,15,12,13,472
2024-03-08 09:10:00,36,48,36,24,0,0,36,18,1,14,1,8,46,23,37,20,0,0,41,20,12,18,10,23,472
2024-03-08 09:20:00,31,40,28,23,0,0,23,18,1,15,2,7,41,29,24,19,0,0,34,22,16,18,13,9,413
2024-03-08 09:30:00,29,46,28,18,0,0,36,16,0,7,0,6,48,29,65,13,0,0,35,25,14,20,12,21,468
2024-03-08 09:40:00,20,36,33,22,0,0,27,14,0,11,0,11,39,28,19,21,0,0,25,22,18,20,10,17,393
2024-03-08 09:50:00,24,44,33,20,0,0,27,16,1,16,1,12,39,25,29,17,0,0,39,27,11,23,10,16,430
2024-03-08 10:00:00,39,38,28,30,0,0,21,25,2,12,2,8,51,44,32,32,0,0,41,34,14,15,11,21,500
2024-03-08 10:10:00,27,35,27,20,0,0,27,14,0,13,0,14,22,32,18,22,0,0,27,19,14,12,9,11,363
2024-03-08 10:20:00,29,44,35,19,0,0,32,18,2,11,2,10,41,24,25,17,0,0,31,20,13,14,11,30,428
2024-03-08 10:30:00,39,41,21,29,0,0,23,22,2,15,4,14,43,27,29,18,0,0,34,20,11,19,7,16,434
2024-03-08 10:40:00,24,40,31,16,0,0,22,10,1,13,3,4,47,24,26,16,0,0,42,20,11,24,10,13,397
2024-03-08 10:50:00,28,36,19,14,0,0,23,18,2,21,17,14,44,35,42,23,0,0,44,23,23,20,16,19,481
2024-03-08 11:00:00,34,48,34,28,0,0,35,23,1,15,12,10,38,30,26,15,0,0,37,18,17,21,11,17,470
2024-03-08 11:10:00,39,39,21,24,0,0,17,21,1,14,29,9,34,32,23,26,0,0,34,21,16,26,13,18,457
2024-03-08 11:20:00,21,39,29,19,0,0,28,16,1,15,15,22,47,41,32,22,0,0,46,21,13,15,10,22,474
2024-03-08 11:30:00,27,35,24,17,0,0,27,17,1,21,17,16,49,35,39,22,0,0,41,29,16,22,16,20,491
2024-03-08 11:40:00,31,41,34,24,0,0,31,24,1,20,14,15,41,25,29,24,0,0,40,21,10,29,12,21,487
2024-03-08 11:50:00,32,49,44,22,0,0,33,23,2,13,10,18,49,33,30,18,0,0,37,23,8,17,8,14,483
2024-03-08 12:00:00,38,64,45,31,0,0,37,23,0,10,1,11,56,33,27,20,0,0,50,33,18,24,14,30,565
2024-03-08 12:10:00,53,75,52,34,0,0,45,35,0,17,5,15,56,29,26,20,0,0,50,28,20,18,16,16,610
2024-03-08 12:20:00,41,63,47,35,0,0,45,30,4,20,10,19,42,22,26,16,0,0,34,13,15,14,14,10,520
2024-03-08 12:30:00,45,68,55,27,0,0,46,31,1,22,4,17,50,31,21,19,0,0,40,24,16,22,11,14,564
2024-03-08 12:40:00,41,72,50,39,0,0,35,19,0,24,20,13,64,47,37,31,0,0,56,31,10,24,12,21,646
2024-03-08 12:50:00,46,78,40,37,0,0,43,30,0,13,8,10,72,34,38,21,0,0,50,22,18,19,19,16,614
2024-03-08 13:00:00,38,54,32,37,0,0,36,23,1,17,13,13,62,31,24,24,0,0,38,23,13,21,22,14,536
2024-03-08 13:10:00,40,72,58,22,0,0,49,22,4,18,18,19,47,36,35,27,0,0,45,29,14,20,38,12,625
2024-03-08 13:20:00,51,71,42,30,0,0,47,29,1,19,29,12,78,43,55,30,0,0,69,30,14,16,12,11,689
2024-03-08 13:30:00,53,67,45,35,0,0,42,36,3,25,10,10,54,36,30,25,0,0,51,27,16,15,15,10,605
2024-03-08 13:40:00,39,59,57,38,0,0,40,31,3,16,5,11,58,24,39,22,0,0,51,22,20,15,13,14,577
2024-03-08 13:50:00,56,72,46,52,0,0,40,39,4,15,3,7,58,34,38,17,0,0,56,35,16,23,10,14,635
2024-03-08 14:00:00,56,71,46,37,0,0,43,45,1,21,1,11,54,37,34,28,0,0,54,25,5,16,5,12,602
2024-03-08 14:10:00,48,70,46,31,0,0,48,26,2,17,2,11,49,28,26,16,0,0,45,34,17,23,11,17,567
2024-03-08 14:20:00,49,83,55,32,0,0,57,34,0,22,6,15,51,30,30,25,0,0,45,23,12,16,8,13,606
2024-03-08 14:30:00,52,80,53,46,0,0,52,36,5,28,7,15,54,33,34,29,0,0,44,20,21,13,14,11,647
2024-03-08 14:40:00,45,60,38,40,0,0,43,30,5,25,7,16,56,34,32,23,0,0,52,28,11,19,10,13,587
2024-03-08 14:50:00,56,75,54,42,0,0,55,33,3,17,1,13,59,31,41,26,0,0,57,33,12,22,17,19,666
2024-03-08 15:00:00,49,81,47,30,0,0,55,36,2,13,2,10,43,25,34,24,0,0,43,29,21,15,10,12,581
2024-03-08 15:10:00,60,76,66,39,0,0,53,37,5,22,5,11,60,31,43,27,0,0,55,23,18,20,13,15,679
2024-03-08 15:20:00,54,73,53,34,0,0,41,42,6,16,10,11,60,21,31,18,0,0,47,30,14,12,14,12,599
2024-03-08 15:30:00,56,59,30,55,0,0,35,41,4,17,7,16,44,32,26,19,0,0,38,25,19,25,12,13,573
2024-03-08 15:40:00,44,68,23,34,0,0,42,30,6,19,7,12,68,37,48,36,0,0,62,30,21,12,15,21,635
2024-03-08 15:50:00,44,70,39,32,0,0,38,28,3,14,5,8,61,33,46,30,0,0,53,29,18,12,13,4,580
2024-03-08 16:00:00,48,69,32,28,0,0,39,30,17,30,4,18,57,33,37,23,0,0,50,26,22,23,13,15,614
2024-03-08 16:10:00,45,68,35,25,0,0,45,31,3,25,9,17,56,34,30,28,0,0,39,23,6,25,5,16,565
2024-03-08 16:20:00,44,72,37,29,0,0,39,28,6,18,19,11,61,41,41,30,0,0,57,22,16,22,9,15,617
2024-03-08 16:30:00,51,65,25,32,0,0,35,27,2,17,54,8,41,28,28,26,0,0,44,23,19,23,12,17,577
2024-03-08 16:40:00,37,56,44,33,0,0,37,22,2,24,2,15,55,35,35,21,0,0,52,19,17,17,9,12,544
2024-03-08 16:50:00,53,82,36,41,0,0,47,43,6,20,5,12,52,36,32,26,0,0,50,17,15,22,16,15,626
2024-03-08 17:00:00,51,76,45,26,0,0,50,30,3,30,4,18,75,33,34,19,0,0,59,36,16,24,14,24,667
2024-03-08 17:10:00,40,60,36,25,0,0,37,22,0,16,0,14,57,37,34,27,0,0,54,22,22,30,16,15,564
2024-03-08 17:20:00,55,83,33,23,0,0,37,31,3,20,4,10,57,29,39,24,0,0,52,16,15,22,24,18,595
2024-03-08 17:30:00,50,69,33,25,0,0,45,29,2,19,4,15,58,47,43,34,0,0,53,26,21,23,15,13,624
2024-03-08 17:40:00,39,68,33,30,0,0,40,22,1,13,0,14,58,34,32,19,0,0,58,25,28,24,14,16,568
2024-03-08 17:50:00,43,67,33,22,0,0,34,34,2,18,3,10,54,33,31,15,0,0,48,20,19,18,14,13,531
2024-03-08 18:00:00,60,69,25,30,0,0,34,29,1,23,1,16,51,39,34,23,0,0,53,26,19,24,11,21,589
2024-03-08 18:10:00,33,55,34,21,0,0,35,18,1,21,1,12,59,41,30,25,0,0,46,21,14,21,11,19,518
