datetime,D23Z,V24Z,D81Z,D82Z,D83Z,V84Z,Total
2024-03-12 13:50:00,37,24,20,35,36,21,173
2024-03-12 14:00:00,42,26,24,52,49,29,222
2024-03-12 14:10:00,44,28,31,35,35,19,192
2024-03-12 14:20:00,35,23,30,41,40,32,201
2024-03-12 14:30:00,62,29,32,40,36,16,215
2024-03-12 14:40:00,52,23,24,39,38,29,205
2024-03-12 14:50:00,47,25,34,56,54,29,245
2024-03-12 15:00:00,42,23,23,43,45,32,208
2024-03-12 15:10:00,65,35,31,41,37,25,234
2024-03-12 15:20:00,52,29,40,59,59,35,274
2024-03-12 15:30:00,67,29,33,48,47,30,254
2024-03-12 15:40:00,63,25,33,45,48,23,237
2024-03-12 15:50:00,45,27,15,40,37,28,192
2024-03-12 16:00:00,50,28,21,44,41,27,211
2024-03-12 16:10:00,58,8,27,44,45,27,209
2024-03-12 16:20:00,72,0,47,45,41,32,237
2024-03-12 16:30:00,49,23,30,40,44,30,216
2024-03-12 16:40:00,70,36,23,33,32,28,222
2024-03-12 16:50:00,62,15,50,52,51,29,259
2024-03-12 17:00:00,52,28,67,42,46,35,270
2024-03-12 17:10:00,48,32,26,44,41,33,224
2024-03-12 17:20:00,55,25,41,53,52,35,261
2024-03-12 17:30:00,59,33,30,34,30,28,214
2024-03-12 17:40:00,56,33,29,32,35,21,206
2024-03-12 17:50:00,51,26,29,45,43,31,225
2024-03-12 18:00:00,65,22,25,57,55,32,256
2024-03-12 18:10:00,69,27,16,37,35,20,204
2024-03-12 18:20:00,47,24,13,35,31,18,168
2024-03-12 18:30:00,41,23,10,32,39,31,176
2024-03-12 18:40:00,52,29,28,51,51,26,237
2024-03-12 18:50:00,23,21,13,36,36,29,158
2024-03-12 19:00:00,40,23,14,35,34,30,176
2024-03-12 19:10:00,40,21,10,26,22,16,135
2024-03-12 19:20:00,33,30,26,44,46,28,207
2024-03-12 19:30:00,27,18,31,25,29,19,149
2024-03-12 19:40:00,39,25,11,20,19,16,130
2024-03-12 19:50:00,33,22,6,28,29,19,137
2024-03-12 20:00:00,28,22,9,23,26,17,125
2024-03-12 20:10:00,21,16,11,23,23,27,121
2024-03-12 20:20:00,22,17,4,17,17,15,92
2024-03-12 20:30:00,23,13,8,20,19,15,98
2024-03-12 20:40:00,23,18,7,20,19,19,106
2024-03-12 20:50:00,18,9,14,23,21,16,101
2024-03-12 21:00:00,21,14,11,23,17,17,103
2024-03-12 21:10:00,18,14,3,16,16,15,82
2024-03-12 21:20:00,19,17,11,21,20,15,103
2024-03-12 21:30:00,25,17,9,18,17,15,101
2024-03-12 21:40:00,30,23,17,28,25,15,138
2024-03-12 21:50:00,15,17,6,12,15,14,79
2024-03-12 22:00:00,17,16,7,16,16,11,83
2024-03-12 22:10:00,24,19,3,16,15,20,97
2024-03-12 22:20:00,18,17,3,14,13,14,79
2024-03-12 22:30:00,16,16,4,14,11,17,78
2024-03-12 22:40:00,15,13,1,14,12,15,70
2024-03-12 22:50:00,10,8,0,6,6,8,38
2024-03-12 23:00:00,12,10,2,8,7,7,46
2024-03-12 23:10:00,6,7,2,7,8,4,34
2024-03-12 23:20:00,2,2,0,3,4,3,14
2024-03-12 23:30:00,7,7,2,5,4,5,30
2024-03-12 23:40:00,2,2,5,5,5,5,24
2024-03-12 23:50:00,9,7,3,5,4,5,33
2024-03-13 00:00:00,6,6,5,6,4,3,30
2024-03-13 00:10:00,2,3,16,4,3,3,31
2024-03-13 00:20:00,4,5,1,7,5,5,27
2024-03-13 00:30:00,0,0,11,4,3,3,21
2024-03-13 00:40:00,3,3,5,0,0,0,11
2024-03-13 00:50:00,2,1,8,4,3,3,21
2024-03-13 01:00:00,4,3,9,6,4,3,29
2024-03-13 01:10:00,3,3,14,4,3,3,30
2024-03-13 01:20:00,3,5,22,1,2,1,34
2024-03-13 01:30:00,1,1,36,3,3,3,47
2024-03-13 01:40:00,2,1,6,2,3,3,17
2024-03-13 01:50:00,0,0,14,2,1,1,18
2024-03-13 02:00:00,1,1,41,1,1,1,46
2024-03-13 02:10:00,1,2,23,2,1,1,30
2024-03-13 02:20:00,1,1,95,2,1,1,101
2024-03-13 02:30:00,1,1,109,2,1,2,116
2024-03-13 02:40:00,1,1,41,1,1,1,46
2024-03-13 02:50:00,0,0,47,3,2,3,55
2024-03-13 03:00:00,0,0,29,0,0,0,29
2024-03-13 03:10:00,2,2,20,1,2,1,28
2024-03-13 03:20:00,1,1,20,2,2,2,28
2024-03-13 03:30:00,0,0,24,1,1,1,27
2024-03-13 03:40:00,3,3,7,2,2,2,19
2024-03-13 03:50:00,2,1,5,1,1,1,11
2024-03-13 04:00:00,1,1,0,2,2,2,8
2024-03-13 04:10:00,3,1,0,2,2,2,10
2024-03-13 04:20:00,4,4,0,5,3,3,19
2024-03-13 04:30:00,6,6,1,4,3,3,23
2024-03-13 04:40:00,3,2,1,4,5,6,21
2024-03-13 04:50:00,9,3,6,6,5,8,37
2024-03-13 05:00:00,4,4,5,4,4,4,25
2024-03-13 05:10:00,3,1,3,7,6,7,27
2024-03-13 05:20:00,5,6,2,7,7,5,32
2024-03-13 05:30:00,7,5,3,11,11,9,46
2024-03-13 05:40:00,10,9,11,26,25,12,93
2024-03-13 05:50:00,12,9,7,19,20,14,81
2024-03-13 06:00:00,11,8,3,15,14,13,64
2024-03-13 06:10:00,21,14,5,22,22,15,99
2024-03-13 06:20:00,19,12,11,37,35,16,130
2024-03-13 06:30:00,23,15,11,25,25,15,114
2024-03-13 06:40:00,19,13,11,36,35,21,135
2024-03-13 06:50:00,24,10,13,49,47,23,166
2024-03-13 07:00:00,26,17,19,39,40,22,163
2024-03-13 07:10:00,31,18,25,25,24,22,145
2024-03-13 07:20:00,41,25,43,48,47,20,224
2024-03-13 07:30:00,31,16,40,54,54,30,225
2024-03-13 07:40:00,31,27,37,62,62,32,251
2024-03-13 07:50:00,46,22,38,60,56,23,245
2024-03-13 08:00:00,39,23,40,67,67,33,269
2024-03-13 08:10:00,31,18,33,55,63,22,222
2024-03-13 08:20:00,23,16,22,50,43,22,176
2024-03-13 08:30:00,41,29,31,73,72,29,275
2024-03-13 08:40:00,43,20,26,67,67,23,246
2024-03-13 08:50:00,35,21,26,63,58,33,236
2024-03-13 09:00:00,43,22,22,50,50,25,212
2024-03-13 09:10:00,36,20,20,37,40,25,178
2024-03-13 09:20:00,48,30,31,45,43,31,228
2024-03-13 09:30:00,39,22,22,34,34,24,175
2024-03-13 09:40:00,29,22,19,37,38,20,165
2024-03-13 09:50:00,35,28,28,53,49,27,220
2024-03-13 10:00:00,31,21,28,41,41,28,190
2024-03-13 10:10:00,33,18,22,34,34,25,166
2024-03-13 10:20:00,43,27,37,47,45,28,227
2024-03-13 10:30:00,31,21,35,45,43,34,209
2024-03-13 10:40:00,27,20,28,35,34,20,164
2024-03-13 10:50:00,35,21,14,36,33,21,160
2024-03-13 11:00:00,39,24,15,35,37,25,175
2024-03-13 11:10:00,43,24,20,39,38,29,193
2024-03-13 11:20:00,33,25,13,32,30,20,153
2024-03-13 11:30:00,38,23,26,46,48,29,210
2024-03-13 11:40:00,46,28,24,38,37,19,192
2024-03-13 11:50:00,36,21,32,39,39,22,189
2024-03-13 12:00:00,47,26,24,41,40,24,202
2024-03-13 12:10:00,31,18,32,46,41,29,197
2024-03-13 12:20:00,43,22,44,42,46,34,231
2024-03-13 12:30:00,40,21,38,45,44,23,211
2024-03-13 12:40:00,47,26,35,46,42,19,215
2024-03-13 12:50:00,43,21,30,37,39,20,190
2024-03-13 13:00:00,36,21,25,35,37,26,180
2024-03-13 13:10:00,57,24,18,47,44,26,216
2024-03-13 13:20:00,46,26,23,36,33,23,187
2024-03-13 13:30:00,49,27,13,36,33,23,181
2024-03-13 13:40:00,33,20,11,33,36,23,156
2024-03-13 13:50:00,39,29,28,40,45,27,208
2024-03-13 14:00:00,50,24,32,48,50,22,226
2024-03-13 14:10:00,43,25,39,38,37,33,215
2024-03-13 14:20:00,39,29,33,44,46,21,212
2024-03-13 14:30:00,48,27,20,35,30,20,180
2024-03-13 14:40:00,34,21,26,44,45,22,192
2024-03-13 14:50:00,54,33,28,48,51,28,242
2024-03-13 15:00:00,57,30,33,40,39,27,226
2024-03-13 15:10:00,50,31,30,43,41,27,222
2024-03-13 15:20:00,61,25,31,49,46,29,241
2024-03-13 15:30:00,47,29,17,39,43,31,206
2024-03-13 15:40:00,60,29,24,45,42,24,224
2024-03-13 15:50:00,49,27,17,47,44,33,217
2024-03-13 16:00:00,59,24,34,43,40,30,230
2024-03-13 16:10:00,67,28,32,50,48,28,253
2024-03-13 16:20:00,60,34,29,54,54,33,264
2024-03-13 16:30:00,61,30,35,47,47,29,249
2024-03-13 16:40:00,64,33,48,46,45,19,255
2024-03-13 16:50:00,60,28,46,50,47,32,263
2024-03-13 17:00:00,57,25,42,38,41,27,230
2024-03-13 17:10:00,55,28,51,34,31,20,219
2024-03-13 17:20:00,61,34,27,31,31,26,210
2024-03-13 17:30:00,52,33,29,37,37,28,216
2024-03-13 17:40:00,51,29,17,40,43,33,213
2024-03-13 17:50:00,46,36,23,50,51,35,241
2024-03-13 18:00:00,62,37,15,34,37,23,208
2024-03-13 18:10:00,57,20,20,36,39,34,206
2024-03-13 18:20:00,47,28,22,42,42,23,204
2024-03-13 18:30:00,41,28,37,41,41,29,217
2024-03-13 18:40:00,54,28,29,33,37,34,215
2024-03-13 18:50:00,53,32,15,36,28,26,190
2024-03-13 19:00:00,30,17,16,25,24,26,138
2024-03-13 19:10:00,40,22,35,36,35,21,189
2024-03-13 19:20:00,34,19,26,23,21,19,142
2024-03-13 19:30:00,31,19,23,32,32,31,168
2024-03-13 19:40:00,37,17,7,24,23,24,132
2024-03-13 19:50:00,44,25,20,34,35,21,179
2024-03-13 20:00:00,18,14,9,19,19,10,89
2024-03-13 20:10:00,24,17,5,23,24,20,113
2024-03-13 20:20:00,18,13,8,22,21,24,106
2024-03-13 20:30:00,26,13,13,19,18,16,105
2024-03-13 20:40:00,34,22,6,19,19,17,117
2024-03-13 20:50:00,12,9,6,10,11,14,62
2024-03-13 21:00:00,20,15,14,26,25,18,118
2024-03-13 21:10:00,34,16,14,24,23,25,136
2024-03-13 21:20:00,31,20,13,17,19,14,114
2024-03-13 21:30:00,18,13,12,30,24,24,121
2024-03-13 21:40:00,14,11,12,19,20,10,86
2024-03-13 21:50:00,25,19,7,14,19,13,97
2024-03-13 22:00:00,17,16,6,17,16,21,93
2024-03-13 22:10:00,23,21,6,16,14,17,97
2024-03-13 22:20:00,19,16,5,15,14,17,86
2024-03-13 22:30:00,12,9,8,19,19,16,83
2024-03-13 22:40:00,8,8,6,11,10,11,54
2024-03-13 22:50:00,13,13,14,10,10,11,71
2024-03-13 23:00:00,11,8,3,15,14,16,67
2024-03-13 23:10:00,10,7,0,9,7,9,42
2024-03-13 23:20:00,11,12,4,9,7,9,52
2024-03-13 23:30:00,7,6,7,6,6,7,39
2024-03-13 23:40:00,3,3,1,5,5,5,22
2024-03-13 23:50:00,8,8,1,3,2,2,24
2024-03-14 00:00:00,6,4,3,10,13,9,45
2024-03-14 00:10:00,5,4,0,3,3,2,17
2024-03-14 00:20:00,4,3,0,4,5,5,21
2024-03-14 00:30:00,2,2,3,2,2,4,15
2024-03-14 00:40:00,4,4,5,11,11,12,47
2024-03-14 00:50:00,2,6,0,0,0,0,8
2024-03-14 01:00:00,2,2,0,2,1,1,8
2024-03-14 01:10:00,1,1,0,2,1,1,6
2024-03-14 01:20:00,2,1,2,2,2,3,12
2024-03-14 01:30:00,0,0,0,2,2,3,7
2024-03-14 01:40:00,1,1,0,2,2,2,8
2024-03-14 01:50:00,0,0,0,2,2,2,6
2024-03-14 02:00:00,3,4,0,2,0,0,9
2024-03-14 02:10:00,1,1,0,0,0,0,2
2024-03-14 02:20:00,3,3,2,0,0,0,8
2024-03-14 02:30:00,1,1,1,1,1,0,5
2024-03-14 02:40:00,2,2,1,1,1,1,8
2024-03-14 02:50:00,2,2,3,3,2,3,15
2024-03-14 03:00:00,2,2,0,0,0,0,4
2024-03-14 03:10:00,2,1,1,2,2,2,10
2024-03-14 03:20:00,1,1,1,1,0,0,4
2024-03-14 03:30:00,0,0,0,0,0,0,0
2024-03-14 03:40:00,1,1,1,1,0,2,6
2024-03-14 03:50:00,0,0,3,1,1,1,6
2024-03-14 04:00:00,0,0,0,1,1,1,3
2024-03-14 04:10:00,4,4,1,2,2,4,17
2024-03-14 04:20:00,3,3,1,3,3,4,17
2024-03-14 04:30:00,2,3,0,4,3,3,15
2024-03-14 04:40:00,1,0,1,2,2,2,8
2024-03-14 04:50:00,7,4,3,5,6,4,29
2024-03-14 05:00:00,0,0,0,3,3,3,9
2024-03-14 05:10:00,5,1,3,5,4,4,22
2024-03-14 05:20:00,4,5,4,8,8,8,37
2024-03-14 05:30:00,7,6,5,19,17,20,74
2024-03-14 05:40:00,10,9,10,15,15,10,69
2024-03-14 05:50:00,7,5,11,23,23,17,86
2024-03-14 06:00:00,8,5,7,17,16,15,68
2024-03-14 06:10:00,15,11,15,26,22,14,103
2024-03-14 06:20:00,21,13,17,27,28,21,127
2024-03-14 06:30:00,14,11,22,34,36,26,143
2024-03-14 06:40:00,24,15,9,33,31,21,133
2024-03-14 06:50:00,24,21,12,39,37,23,156
2024-03-14 07:00:00,30,24,9,21,22,20,126
2024-03-14 07:10:00,21,14,18,39,37,18,147
2024-03-14 07:20:00,30,21,12,38,35,22,158
2024-03-14 07:30:00,54,30,37,68,69,31,289
2024-03-14 07:40:00,48,26,31,55,58,28,246
2024-03-14 07:50:00,42,23,46,70,66,25,272
2024-03-14 08:00:00,39,23,58,66,68,25,279
2024-03-14 08:10:00,37,18,40,55,56,24,230
2024-03-14 08:20:00,40,19,40,51,51,26,227
2024-03-14 08:30:00,35,20,20,47,48,23,193
2024-03-14 08:40:00,33,22,24,39,37,29,184
2024-03-14 08:50:00,33,21,33,50,51,24,212
2024-03-14 09:00:00,44,20,33,55,55,22,229
2024-03-14 09:10:00,35,27,19,42,41,26,190
2024-03-14 09:20:00,36,26,14,34,33,28,171
2024-03-14 09:30:00,46,34,27,38,42,26,213
2024-03-14 09:40:00,37,23,19,45,41,22,187
2024-03-14 09:50:00,36,31,37,45,44,26,219
2024-03-14 10:00:00,42,31,24,50,48,30,225
2024-03-14 10:10:00,38,23,36,30,27,19,173
2024-03-14 10:20:00,36,27,39,37,39,26,204
2024-03-14 10:30:00,34,26,22,32,29,21,164
2024-03-14 10:40:00,45,23,28,39,38,24,197
2024-03-14 10:50:00,33,23,37,34,33,21,181
2024-03-14 11:00:00,47,25,23,31,30,23,179
2024-03-14 11:10:00,35,18,14,47,43,27,184
2024-03-14 11:20:00,44,25,15,38,38,27,187
2024-03-14 11:30:00,51,24,16,32,30,26,179
2024-03-14 11:40:00,44,20,15,42,42,28,191
2024-03-14 11:50:00,37,28,34,32,31,26,188
2024-03-14 12:00:00,39,17,56,41,42,30,225
2024-03-14 12:10:00,33,26,40,35,27,23,184
2024-03-14 12:20:00,35,25,55,38,18,30,201
2024-03-14 12:30:00,38,25,37,37,36,21,194
2024-03-14 12:40:00,37,26,85,36,37,24,245
2024-03-14 12:50:00,38,27,99,37,36,27,264
2024-03-14 13:00:00,40,31,44,42,39,25,221
2024-03-14 13:10:00,44,29,12,35,34,21,175
2024-03-14 13:20:00,32,26,16,37,40,29,180
2024-03-14 13:30:00,48,30,14,36,35,28,191
2024-03-14 13:40:00,38,22,276,43,37,20,436
2024-03-14 13:50:00,31,18,2039,48,49,25,2210
2024-03-14 14:00:00,39,27,329,33,31,25,484
2024-03-14 14:10:00,29,21,92,44,42,27,255
2024-03-14 14:20:00,33,22,95,31,30,19,230
2024-03-14 14:30:00,49,26,248,42,43,27,435
2024-03-14 14:40:00,58,28,95,32,32,28,273
2024-03-14 14:50:00,51,33,203,42,43,24,396
2024-03-14 15:00:00,53,29,470,49,53,25,679
2024-03-14 15:10:00,53,25,378,44,39,24,563
2024-03-14 15:20:00,68,35,20,35,33,25,216
2024-03-14 15:30:00,53,30,32,45,46,28,234
2024-03-14 15:40:00,58,34,30,53,52,37,264
2024-03-14 15:50:00,60,27,160,41,39,28,355
2024-03-14 16:00:00,53,31,574,43,44,26,771
2024-03-14 16:10:00,49,31,613,29,27,18,767
2024-03-14 16:20:00,46,38,360,48,41,33,566
2024-03-14 16:30:00,58,30,746,30,28,22,914
2024-03-14 16:40:00,48,37,393,49,50,32,609
2024-03-14 16:50:00,41,35,75,46,45,32,274
2024-03-14 17:00:00,63,39,658,34,39,27,860
2024-03-14 17:10:00,37,28,221,47,46,37,416
2024-03-14 17:20:00,65,37,61,51,50,23,287
2024-03-14 17:30:00,56,32,26,44,46,32,236
2024-03-14 17:40:00,52,36,31,51,51,32,253
2024-03-14 17:50:00,52,31,25,43,42,24,217
2024-03-14 18:00:00,38,26,25,45,48,32,214
2024-03-14 18:10:00,51,31,18,42,39,27,208
2024-03-14 18:20:00,56,23,28,45,39,28,219
2024-03-14 18:30:00,42,24,20,36,41,28,191
2024-03-14 18:40:00,39,20,29,37,36,20,181
2024-03-14 18:50:00,43,25,121,55,53,36,333
2024-03-14 19:00:00,42,24,47,23,22,22,180
2024-03-14 19:10:00,36,29,53,28,27,19,192
2024-03-14 19:20:00,26,22,57,23,20,20,168
2024-03-14 19:30:00,37,22,21,32,33,23,168
2024-03-14 19:40:00,49,32,19,26,26,29,181
2024-03-14 19:50:00,32,25,32,27,25,29,170
2024-03-14 20:00:00,30,23,20,28,26,18,145
2024-03-14 20:10:00,23,18,2,16,14,14,87
2024-03-14 20:20:00,31,22,10,20,22,17,122
2024-03-14 20:30:00,25,24,7,33,29,23,141
2024-03-14 20:40:00,20,10,10,21,19,19,99
2024-03-14 20:50:00,25,21,7,10,11,12,86
2024-03-14 21:00:00,22,20,16,16,17,15,106
2024-03-14 21:10:00,29,18,7,22,18,19,113
2024-03-14 21:20:00,22,15,10,19,20,16,102
2024-03-14 21:30:00,35,14,6,12,10,11,88
2024-03-14 21:40:00,21,20,6,13,14,16,90
2024-03-14 21:50:00,18,17,13,22,16,17,103
2024-03-14 22:00:00,18,14,10,17,15,12,86
2024-03-14 22:10:00,24,17,6,14,13,14,88
2024-03-14 22:20:00,13,10,5,16,18,15,77
2024-03-14 22:30:00,13,11,6,15,14,14,73
2024-03-14 22:40:00,13,12,4,8,9,6,52
2024-03-14 22:50:00,13,10,1,8,8,8,48
2024-03-14 23:00:00,9,8,2,8,7,9,43
2024-03-14 23:10:00,18,15,4,12,12,9,70
2024-03-14 23:20:00,9,9,2,12,10,9,51
2024-03-14 23:30:00,8,5,2,8,7,3,33
2024-03-14 23:40:00,6,7,2,13,10,9,47
2024-03-14 23:50:00,6,4,2,9,8,9,38
2024-03-15 00:00:00,6,3,1,5,5,9,29
2024-03-15 00:10:00,8,9,0,6,5,4,32
2024-03-15 00:20:00,7,6,1,2,6,2,24
2024-03-15 00:30:00,3,3,5,7,7,5,30
2024-03-15 00:40:00,4,4,2,5,5,5,25
2024-03-15 00:50:00,2,2,3,2,2,2,13
2024-03-15 01:00:00,2,1,0,4,3,2,12
2024-03-15 01:10:00,3,3,1,2,2,3,14
2024-03-15 01:20:00,2,2,0,3,2,2,11
2024-03-15 01:30:00,2,1,0,1,1,1,6
2024-03-15 01:40:00,3,3,3,4,4,4,21
2024-03-15 01:50:00,2,2,0,3,2,2,11
2024-03-15 02:00:00,2,2,0,2,2,2,10
2024-03-15 02:10:00,2,2,1,2,2,3,12
2024-03-15 02:20:00,2,2,0,0,0,0,4
2024-03-15 02:30:00,2,3,2,4,4,3,18
2024-03-15 02:40:00,5,5,1,3,3,3,20
2024-03-15 02:50:00,2,2,1,0,1,0,6
2024-03-15 03:00:00,0,0,0,2,1,2,5
2024-03-15 03:10:00,2,2,2,5,4,5,20
2024-03-15 03:20:00,3,3,1,1,1,2,11
2024-03-15 03:30:00,0,0,0,0,0,0,0
2024-03-15 03:40:00,1,2,0,1,0,0,4
2024-03-15 03:50:00,3,3,1,5,3,4,19
2024-03-15 04:00:00,0,0,0,3,3,4,10
2024-03-15 04:10:00,4,4,1,3,3,4,19
2024-03-15 04:20:00,2,2,0,2,1,1,8
2024-03-15 04:30:00,5,4,0,4,4,4,21
2024-03-15 04:40:00,3,3,1,4,2,2,15
2024-03-15 04:50:00,1,0,2,3,3,3,12
2024-03-15 05:00:00,3,4,0,4,4,3,18
2024-03-15 05:10:00,3,1,3,7,7,7,28
2024-03-15 05:20:00,0,0,1,8,8,8,25
2024-03-15 05:30:00,6,5,5,19,19,12,66
2024-03-15 05:40:00,12,9,10,18,13,9,71
2024-03-15 05:50:00,14,8,26,26,26,20,120
2024-03-15 06:00:00,12,11,7,18,18,15,81
2024-03-15 06:10:00,15,12,10,18,17,19,91
2024-03-15 06:20:00,18,11,4,24,23,15,95
2024-03-15 06:30:00,14,14,19,27,27,17,118
2024-03-15 06:40:00,26,22,12,32,34,19,145
2024-03-15 06:50:00,21,15,15,35,33,15,134
2024-03-15 07:00:00,19,13,14,38,37,26,147
2024-03-15 07:10:00,36,23,12,34,30,24,159
2024-03-15 07:20:00,36,22,18,32,33,19,160
2024-03-15 07:30:00,40,21,18,44,47,24,194
2024-03-15 07:40:00,31,22,23,49,40,30,195
2024-03-15 07:50:00,48,16,26,52,53,35,230
2024-03-15 08:00:00,38,7,47,57,61,26,236
2024-03-15 08:10:00,45,13,41,44,47,22,212
2024-03-15 08:20:00,40,30,28,51,45,23,217
2024-03-15 08:30:00,30,19,31,39,37,26,182
2024-03-15 08:40:00,43,22,26,44,38,30,203
2024-03-15 08:50:00,40,22,34,49,48,32,225
2024-03-15 09:00:00,41,28,27,47,45,25,213
2024-03-15 09:10:00,28,18,15,30,32,19,142
2024-03-15 09:20:00,35,23,9,36,38,30,171
2024-03-15 09:30:00,30,21,12,41,40,23,167
2024-03-15 09:40:00,39,24,20,43,44,20,190
2024-03-15 09:50:00,43,28,28,42,42,23,206
2024-03-15 10:00:00,28,20,46,54,46,22,216
2024-03-15 10:10:00,31,24,30,42,39,26,192
2024-03-15 10:20:00,30,20,22,40,43,28,183
2024-03-15 10:30:00,32,22,19,30,30,24,157
2024-03-15 10:40:00,40,24,28,41,38,30,201
2024-03-15 10:50:00,47,21,23,30,33,22,176
2024-03-15 11:00:00,49,19,29,50,49,27,223
2024-03-15 11:10:00,36,23,24,44,39,25,191
2024-03-15 11:20:00,31,17,14,41,38,29,170
2024-03-15 11:30:00,47,23,22,43,41,29,205
2024-03-15 11:40:00,34,25,13,38,35,20,165
2024-03-15 11:50:00,37,24,18,36,37,30,182
2024-03-15 12:00:00,35,27,16,37,39,20,174
2024-03-15 12:10:00,36,26,40,62,58,30,252
2024-03-15 12:20:00,44,20,28,51,50,30,223
2024-03-15 12:30:00,52,19,33,52,49,18,223
2024-03-15 12:40:00,50,25,26,47,54,30,232
2024-03-15 12:50:00,45,27,25,51,48,30,226
2024-03-15 13:00:00,48,23,26,45,43,19,204
2024-03-15 13:10:00,56,25,23,42,38,25,209
2024-03-15 13:20:00,44,30,63,50,48,24,259
2024-03-15 13:30:00,40,26,29,46,46,27,214
2024-03-15 13:40:00,46,28,24,39,43,29,209
2024-03-15 13:50:00,44,24,13,46,43,32,202
2024-03-15 14:00:00,43,24,15,43,40,25,190
2024-03-15 14:10:00,39,26,17,38,40,30,190
2024-03-15 14:20:00,42,35,34,42,41,20,214
2024-03-15 14:30:00,47,19,32,51,50,23,222
2024-03-15 14:40:00,51,26,30,43,40,29,219
2024-03-15 14:50:00,44,23,30,35,32,22,186
2024-03-15 15:00:00,44,28,23,43,44,36,218
2024-03-15 15:10:00,54,28,30,50,53,28,243
2024-03-15 15:20:00,50,32,33,56,52,27,250
2024-03-15 15:30:00,48,24,27,56,55,31,241
2024-03-15 15:40:00,72,39,25,38,38,20,232
2024-03-15 15:50:00,58,26,25,44,44,32,229
2024-03-15 16:00:00,36,19,20,33,32,24,164
2024-03-15 16:10:00,52,24,15,50,47,35,223
2024-03-15 16:20:00,48,21,35,44,42,28,218
2024-03-15 16:30:00,55,29,30,42,41,31,228
2024-03-15 16:40:00,47,28,38,45,42,26,226
2024-03-15 16:50:00,61,21,47,49,49,32,259
2024-03-15 17:00:00,45,26,35,38,40,26,210
2024-03-15 17:10:00,49,31,47,52,48,28,255
2024-03-15 17:20:00,48,27,47,46,41,33,242
2024-03-15 17:30:00,43,26,38,35,40,25,207
2024-03-15 17:40:00,50,27,19,49,43,34,222
2024-03-15 17:50:00,55,27,22,52,53,32,241
2024-03-15 18:00:00,56,36,18,43,39,27,219
2024-03-15 18:10:00,44,24,18,52,51,39,228
2024-03-15 18:20:00,40,28,27,52,52,36,235
2024-03-15 18:30:00,49,22,32,40,43,28,214
2024-03-15 18:40:00,36,20,38,37,35,21,187
2024-03-15 18:50:00,46,32,37,36,38,24,213
2024-03-15 19:00:00,36,21,25,34,34,26,176
2024-03-15 19:10:00,37,22,29,32,31,28,179
2024-03-15 19:20:00,42,27,27,40,39,28,203
2024-03-15 19:30:00,32,16,22,29,32,22,153
2024-03-15 19:40:00,35,17,17,31,31,22,153
2024-03-15 19:50:00,29,14,16,29,26,23,137
2024-03-15 20:00:00,36,22,7,27,26,19,137
2024-03-15 20:10:00,27,22,4,21,21,19,114
2024-03-15 20:20:00,25,15,5,26,25,23,119
2024-03-15 20:30:00,29,20,10,28,23,16,126
2024-03-15 20:40:00,28,15,26,34,33,17,153
2024-03-15 20:50:00,16,15,13,26,26,16,112
2024-03-15 21:00:00,29,19,10,25,21,16,120
2024-03-15 21:10:00,27,20,18,15,15,12,107
2024-03-15 21:20:00,30,16,8,16,15,9,94
2024-03-15 21:30:00,21,18,9,14,15,13,90
2024-03-15 21:40:00,27,17,9,22,20,19,114
2024-03-15 21:50:00,15,11,6,17,16,13,78
2024-03-15 22:00:00,24,14,9,26,28,18,119
2024-03-15 22:10:00,20,13,2,18,17,14,84
2024-03-15 22:20:00,27,23,4,15,14,11,94
2024-03-15 22:30:00,19,15,4,26,20,19,103
2024-03-15 22:40:00,28,20,5,16,15,15,99
2024-03-15 22:50:00,24,16,4,21,14,15,94
2024-03-15 23:00:00,17,14,4,15,14,17,81
2024-03-15 23:10:00,17,13,4,17,22,12,85
2024-03-15 23:20:00,11,8,6,19,18,16,78
2024-03-15 23:30:00,12,11,5,14,11,11,64
2024-03-15 23:40:00,15,14,3,12,11,12,67
2024-03-15 23:50:00,6,5,6,12,12,12,53
2024-03-16 00:00:00,8,8,3,6,8,8,41
2024-03-16 00:10:00,14,12,5,11,9,10,61
2024-03-16 00:20:00,14,13,5,15,14,9,70
2024-03-16 00:30:00,11,8,4,11,12,12,58
2024-03-16 00:40:00,9,9,11,8,8,10,55
2024-03-16 00:50:00,6,3,1,3,3,3,19
2024-03-16 01:00:00,15,13,0,5,4,4,41
2024-03-16 01:10:00,6,4,4,6,7,7,34
2024-03-16 01:20:00,4,3,3,9,9,9,37
2024-03-16 01:30:00,4,3,5,7,5,6,30
2024-03-16 01:40:00,2,2,4,4,5,8,25
2024-03-16 01:50:00,8,7,0,3,1,1,20
2024-03-16 02:00:00,1,1,2,3,3,3,13
2024-03-16 02:10:00,6,5,2,5,4,4,26
2024-03-16 02:20:00,5,5,5,4,4,7,30
2024-03-16 02:30:00,3,3,2,3,3,3,17
2024-03-16 02:40:00,4,4,0,4,4,4,20
2024-03-16 02:50:00,4,3,3,4,3,4,21
2024-03-16 03:00:00,2,1,0,3,1,2,9
2024-03-16 03:10:00,6,5,2,5,0,0,18
2024-03-16 03:20:00,1,1,0,2,2,2,8
2024-03-16 03:30:00,2,2,2,1,1,1,9
2024-03-16 03:40:00,6,4,0,1,1,1,13
2024-03-16 03:50:00,1,4,2,4,3,1,15
