datetime,V12Z,V21Z,V22Z,V23Z,V24Z,D31Z,D32Z,Total
2024-03-09 20:20:00,11,1,47,32,9,0,0,100
2024-03-09 20:30:00,25,3,37,31,8,0,0,104
2024-03-09 20:40:00,18,0,43,26,11,0,0,98
2024-03-09 20:50:00,19,0,33,33,9,0,0,94
2024-03-09 21:00:00,11,0,43,23,11,0,0,88
2024-03-09 21:10:00,16,1,33,29,10,0,0,89
2024-03-09 21:20:00,6,1,33,23,10,0,0,73
2024-03-09 21:30:00,12,1,32,24,13,0,0,82
2024-03-09 21:40:00,10,0,37,19,7,0,0,73
2024-03-09 21:50:00,9,2,23,12,10,0,0,56
2024-03-09 22:00:00,12,0,40,19,9,0,0,80
2024-03-09 22:10:00,8,0,33,35,6,0,0,82
2024-03-09 22:20:00,10,0,42,20,8,0,0,80
2024-03-09 22:30:00,19,0,34,21,7,0,0,81
2024-03-09 22:40:00,20,1,32,22,8,0,0,83
2024-03-09 22:50:00,12,1,32,26,6,0,0,77
2024-03-09 23:00:00,9,0,60,40,6,0,0,115
2024-03-09 23:10:00,7,0,59,43,5,0,0,114
2024-03-09 23:20:00,2,0,38,37,7,0,0,84
2024-03-09 23:30:00,6,0,39,20,7,0,0,72
2024-03-09 23:40:00,8,0,25,17,8,0,0,58
2024-03-09 23:50:00,5,0,25,20,11,0,0,61
2024-03-10 00:00:00,4,1,12,11,7,0,0,35
2024-03-10 00:10:00,2,0,27,16,7,0,0,52
2024-03-10 00:20:00,6,2,19,6,1,0,0,34
2024-03-10 00:30:00,4,0,22,12,2,0,0,40
2024-03-10 00:40:00,10,0,18,7,1,0,0,36
2024-03-10 00:50:00,6,0,23,17,5,0,0,51
2024-03-10 01:00:00,5,1,26,10,2,0,0,44
2024-03-10 01:10:00,3,0,21,7,1,0,0,32
2024-03-10 01:20:00,10,0,19,15,1,0,0,45
2024-03-10 01:30:00,4,0,8,5,0,0,0,17
2024-03-10 01:40:00,10,0,11,6,3,0,0,30
2024-03-10 01:50:00,3,1,9,8,0,0,0,21
2024-03-10 02:00:00,4,0,16,7,2,0,0,29
2024-03-10 02:10:00,2,0,12,6,4,0,0,24
2024-03-10 02:20:00,3,0,9,10,2,0,0,24
2024-03-10 02:30:00,4,1,11,6,5,0,0,27
2024-03-10 02:40:00,2,0,14,11,2,0,0,29
2024-03-10 02:50:00,3,0,12,5,0,0,0,20
2024-03-10 03:00:00,3,1,9,4,0,0,0,17
2024-03-10 03:10:00,2,0,16,5,0,0,0,23
2024-03-10 03:20:00,0,0,13,9,0,0,0,22
2024-03-10 03:30:00,2,0,13,9,0,0,0,24
2024-03-10 03:40:00,1,0,12,5,0,0,0,18
2024-03-10 03:50:00,3,0,11,3,0,0,0,17
2024-03-10 04:00:00,2,0,9,4,1,0,0,16
2024-03-10 04:10:00,2,0,8,5,0,0,0,15
2024-03-10 04:20:00,1,0,7,2,0,0,0,10
2024-03-10 04:30:00,1,0,6,5,0,0,0,12
2024-03-10 04:40:00,2,0,2,3,0,0,0,7
2024-03-10 04:50:00,1,0,11,5,0,0,0,17
2024-03-10 05:00:00,1,0,9,2,0,0,0,12
2024-03-10 05:10:00,6,0,10,7,0,0,0,23
2024-03-10 05:20:00,5,0,8,4,1,0,0,18
2024-03-10 05:30:00,19,0,19,3,1,0,0,42
2024-03-10 05:40:00,17,1,18,9,1,0,0,46
2024-03-10 05:50:00,10,0,5,3,2,0,0,20
2024-03-10 06:00:00,5,0,12,6,0,0,0,23
2024-03-10 06:10:00,10,1,9,6,2,0,0,28
2024-03-10 06:20:00,6,0,12,7,1,0,0,26
2024-03-10 06:30:00,4,0,8,6,1,0,0,19
2024-03-10 06:40:00,4,1,3,4,0,0,0,12
2024-03-10 06:50:00,3,0,9,2,0,0,0,14
2024-03-10 07:00:00,1,0,5,2,0,0,0,8
2024-03-10 07:10:00,1,0,8,5,0,0,0,14
2024-03-10 07:20:00,4,2,13,9,5,0,0,33
2024-03-10 07:30:00,2,1,11,9,1,0,0,24
2024-03-10 07:40:00,5,5,8,12,1,0,0,31
2024-03-10 07:50:00,6,3,8,2,0,0,0,19
2024-03-10 08:00:00,1,0,9,4,0,0,0,14
2024-03-10 08:10:00,2,1,9,6,3,0,0,21
2024-03-10 08:20:00,6,2,18,6,1,0,0,33
2024-03-10 08:30:00,3,1,15,5,1,0,0,25
2024-03-10 08:40:00,6,1,23,7,2,0,0,39
2024-03-10 08:50:00,2,2,6,9,1,0,0,20
2024-03-10 09:00:00,5,0,19,20,3,0,0,47
2024-03-10 09:10:00,9,3,26,14,3,0,0,55
2024-03-10 09:20:00,2,0,17,21,5,0,0,45
2024-03-10 09:30:00,6,3,25,9,2,0,0,45
2024-03-10 09:40:00,6,4,24,16,5,0,0,55
2024-03-10 09:50:00,10,4,44,23,2,0,0,83
2024-03-10 10:00:00,8,4,35,26,4,0,0,77
2024-03-10 10:10:00,15,3,18,21,5,0,0,62
2024-03-10 10:20:00,9,4,25,19,9,0,0,66
2024-03-10 10:30:00,7,5,23,22,9,0,0,66
2024-03-10 10:40:00,8,2,35,27,10,0,0,82
2024-03-10 10:50:00,12,0,35,18,8,0,0,73
2024-03-10 11:00:00,14,4,26,28,11,0,0,83
2024-03-10 11:10:00,13,2,45,17,3,0,0,80
2024-03-10 11:20:00,10,9,43,24,12,0,0,98
2024-03-10 11:30:00,14,3,41,29,12,0,0,99
2024-03-10 11:40:00,10,3,42,25,7,0,0,87
2024-03-10 11:50:00,12,1,47,35,13,0,0,108
2024-03-10 12:00:00,13,0,50,21,9,0,0,93
2024-03-10 12:10:00,16,4,50,33,8,0,0,111
2024-03-10 12:20:00,19,1,57,31,9,0,0,117
2024-03-10 12:30:00,14,5,57,38,10,0,0,124
2024-03-10 12:40:00,16,4,51,41,12,0,0,124
2024-03-10 12:50:00,13,4,49,33,13,0,0,112
2024-03-10 13:00:00,16,6,53,29,8,0,0,112
2024-03-10 13:10:00,12,1,45,28,14,0,0,100
2024-03-10 13:20:00,15,7,52,34,8,0,0,116
2024-03-10 13:30:00,13,8,57,34,14,0,0,126
2024-03-10 13:40:00,13,7,47,29,9,0,0,105
2024-03-10 13:50:00,13,8,49,43,12,0,0,125
2024-03-10 14:00:00,12,4,54,33,9,0,0,112
2024-03-10 14:10:00,17,3,72,38,15,0,0,145
2024-03-10 14:20:00,11,3,55,45,10,0,0,124
2024-03-10 14:30:00,14,2,68,41,12,0,0,137
2024-03-10 14:40:00,13,5,65,41,13,0,0,137
2024-03-10 14:50:00,11,5,62,29,15,0,0,122
2024-03-10 15:00:00,12,7,62,37,5,0,0,123
2024-03-10 15:10:00,6,6,62,38,10,0,0,122
2024-03-10 15:20:00,14,6,49,30,13,0,0,112
2024-03-10 15:30:00,11,1,63,35,19,0,0,129
2024-03-10 15:40:00,10,6,56,41,12,0,0,125
2024-03-10 15:50:00,12,4,61,47,12,0,0,136
2024-03-10 16:00:00,12,7,60,40,12,0,0,131
2024-03-10 16:10:00,14,8,58,31,14,0,0,125
2024-03-10 16:20:00,13,3,53,36,6,0,0,111
2024-03-10 16:30:00,9,5,74,42,10,0,0,140
2024-03-10 16:40:00,18,6,54,44,14,0,0,136
2024-03-10 16:50:00,10,5,62,47,19,0,0,143
2024-03-10 17:00:00,18,6,71,30,13,0,0,138
2024-03-10 17:10:00,13,7,54,42,17,0,0,133
2024-03-10 17:20:00,19,4,68,47,16,0,0,154
2024-03-10 17:30:00,13,2,65,45,14,0,0,139
2024-03-10 17:40:00,17,4,65,51,10,0,0,147
2024-03-10 17:50:00,13,4,49,28,13,0,0,107
2024-03-10 18:00:00,15,3,61,39,16,0,0,134
2024-03-10 18:10:00,13,3,58,49,11,0,0,134
2024-03-10 18:20:00,18,3,53,38,16,0,0,128
2024-03-10 18:30:00,15,0,53,33,13,0,0,114
2024-03-10 18:40:00,19,0,49,37,12,0,0,117
2024-03-10 18:50:00,14,0,47,44,12,0,0,117
2024-03-10 19:00:00,16,0,38,31,13,0,0,98
2024-03-10 19:10:00,19,1,51,31,4,0,0,106
2024-03-10 19:20:00,23,2,42,26,8,0,0,101
2024-03-10 19:30:00,21,1,50,31,8,0,0,111
2024-03-10 19:40:00,18,1,49,21,16,0,0,105
2024-03-10 19:50:00,9,0,39,34,6,0,0,88
2024-03-10 20:00:00,14,0,58,25,8,0,0,105
2024-03-10 20:10:00,18,0,36,18,11,0,0,83
2024-03-10 20:20:00,13,1,25,23,5,0,0,67
2024-03-10 20:30:00,14,0,37,19,6,0,0,76
2024-03-10 20:40:00,34,0,27,16,6,0,0,83
2024-03-10 20:50:00,7,0,23,28,5,0,0,63
2024-03-10 21:00:00,4,1,32,15,8,0,0,60
2024-03-10 21:10:00,6,0,24,15,1,0,0,46
2024-03-10 21:20:00,7,0,19,7,2,0,0,35
2024-03-10 21:30:00,6,1,27,24,10,0,0,68
2024-03-10 21:40:00,15,0,24,15,5,0,0,59
2024-03-10 21:50:00,13,1,21,18,9,0,0,62
2024-03-10 22:00:00,12,0,26,10,7,0,0,55
2024-03-10 22:10:00,4,0,21,19,4,0,0,48
2024-03-10 22:20:00,8,0,21,14,5,0,0,48
2024-03-10 22:30:00,7,0,10,10,4,0,0,31
2024-03-10 22:40:00,8,0,12,9,1,0,0,30
2024-03-10 22:50:00,6,0,12,10,3,0,0,31
2024-03-10 23:00:00,5,0,13,10,2,0,0,30
2024-03-10 23:10:00,3,0,10,6,4,0,0,23
2024-03-10 23:20:00,7,0,6,8,3,0,0,24
2024-03-10 23:30:00,3,0,8,9,0,0,0,20
2024-03-10 23:40:00,3,0,9,5,0,0,0,17
2024-03-10 23:50:00,2,0,10,8,4,0,0,24
2024-03-11 00:00:00,2,0,6,6,0,0,0,14
2024-03-11 00:10:00,5,1,8,6,1,0,0,21
2024-03-11 00:20:00,3,0,7,1,0,0,0,11
2024-03-11 00:30:00,1,0,7,6,2,0,0,16
2024-03-11 00:40:00,4,0,4,3,0,0,0,11
2024-03-11 00:50:00,2,0,7,3,3,0,0,15
2024-03-11 01:00:00,4,0,4,1,0,0,0,9
2024-03-11 01:10:00,0,0,6,1,0,0,0,7
2024-03-11 01:20:00,0,0,2,3,0,0,0,5
2024-03-11 01:30:00,1,0,4,3,0,0,0,8
2024-03-11 01:40:00,1,0,4,2,0,0,0,7
2024-03-11 01:50:00,1,0,1,6,0,0,0,8
2024-03-11 02:00:00,0,0,4,2,0,0,0,6
2024-03-11 02:10:00,3,0,4,3,0,0,0,10
2024-03-11 02:20:00,1,0,0,6,1,0,0,8
2024-03-11 02:30:00,3,0,3,2,0,0,0,8
2024-03-11 02:40:00,0,0,3,3,0,0,0,6
2024-03-11 02:50:00,0,0,3,3,0,0,0,6
2024-03-11 03:00:00,0,0,1,0,0,0,0,1
2024-03-11 03:10:00,0,0,3,0,0,0,0,3
2024-03-11 03:20:00,2,0,1,2,1,0,0,6
2024-03-11 03:30:00,1,0,3,2,0,0,0,6
2024-03-11 03:40:00,3,0,6,1,1,0,0,11
2024-03-11 03:50:00,0,0,1,1,0,0,0,2
2024-03-11 04:00:00,1,0,6,5,0,0,0,12
2024-03-11 04:10:00,3,0,5,6,0,0,0,14
2024-03-11 04:20:00,0,0,6,4,0,0,0,10
2024-03-11 04:30:00,3,2,5,7,0,0,0,17
2024-03-11 04:40:00,3,1,10,8,0,0,0,22
2024-03-11 04:50:00,1,1,13,6,1,0,0,22
2024-03-11 05:00:00,5,0,15,10,0,0,0,30
2024-03-11 05:10:00,7,0,19,4,2,0,0,32
2024-03-11 05:20:00,14,1,17,9,1,0,0,42
2024-03-11 05:30:00,22,1,23,26,2,0,0,74
2024-03-11 05:40:00,16,0,23,18,0,0,0,57
2024-03-11 05:50:00,25,0,32,20,2,0,0,79
2024-03-11 06:00:00,16,0,43,19,5,0,0,83
2024-03-11 06:10:00,12,0,32,29,5,0,0,78
2024-03-11 06:20:00,11,0,40,31,5,0,0,87
2024-03-11 06:30:00,12,1,35,28,2,0,0,78
2024-03-11 06:40:00,12,3,48,32,9,0,0,104
2024-03-11 06:50:00,17,6,59,52,12,0,0,146
2024-03-11 07:00:00,13,8,73,73,12,0,0,179
2024-03-11 07:10:00,16,11,66,65,21,0,0,179
2024-03-11 07:20:00,19,9,65,61,14,0,0,168
2024-03-11 07:30:00,17,7,78,67,17,0,0,186
2024-03-11 07:40:00,18,12,62,69,25,0,0,186
2024-03-11 07:50:00,14,7,70,72,19,0,0,182
2024-03-11 08:00:00,17,10,66,61,20,0,0,174
2024-03-11 08:10:00,14,14,76,63,21,0,0,188
2024-03-11 08:20:00,17,16,63,65,21,0,0,182
2024-03-11 08:30:00,26,17,62,61,22,0,0,188
2024-03-11 08:40:00,21,21,65,68,27,0,0,202
2024-03-11 08:50:00,26,16,70,65,19,0,0,196
2024-03-11 09:00:00,22,10,53,62,23,0,0,170
2024-03-11 09:10:00,29,11,56,47,25,0,0,168
2024-03-11 09:20:00,19,15,58,52,19,0,0,163
2024-03-11 09:30:00,14,12,64,36,17,0,0,143
2024-03-11 09:40:00,19,16,64,39,21,0,0,159
2024-03-11 09:50:00,18,16,70,50,25,0,0,179
2024-03-11 10:00:00,25,11,62,35,16,0,0,149
2024-03-11 10:10:00,16,18,57,43,25,0,0,159
2024-03-11 10:20:00,18,9,51,41,26,0,0,145
2024-03-11 10:30:00,17,8,70,45,34,0,0,174
2024-03-11 10:40:00,25,10,58,45,22,0,0,160
2024-03-11 10:50:00,24,10,62,41,20,0,0,157
2024-03-11 11:00:00,22,12,49,45,23,0,0,151
2024-03-11 11:10:00,28,7,62,42,22,0,0,161
2024-03-11 11:20:00,24,10,69,46,20,0,0,169
2024-03-11 11:30:00,22,4,48,43,16,0,0,133
2024-03-11 11:40:00,24,13,61,40,18,0,0,156
2024-03-11 11:50:00,30,11,83,44,17,0,0,185
2024-03-11 12:00:00,31,12,73,42,18,0,0,176
2024-03-11 12:10:00,15,9,60,37,26,0,0,147
2024-03-11 12:20:00,0,8,66,36,26,0,0,136
2024-03-11 12:30:00,15,4,71,40,17,0,0,147
2024-03-11 12:40:00,13,9,64,35,24,0,0,145
2024-03-11 12:50:00,22,12,68,45,19,0,0,166
2024-03-11 13:00:00,20,11,76,51,19,0,0,177
2024-03-11 13:10:00,20,8,65,52,13,0,0,158
2024-03-11 13:20:00,32,12,67,52,20,0,0,183
2024-03-11 13:30:00,16,13,58,39,16,0,0,142
2024-03-11 13:40:00,29,13,66,46,16,0,0,170
2024-03-11 13:50:00,25,4,57,47,16,0,0,149
2024-03-11 14:00:00,17,17,63,36,15,0,0,148
2024-03-11 14:10:00,25,14,70,46,16,0,0,171
2024-03-11 14:20:00,20,7,58,45,24,0,0,154
2024-03-11 14:30:00,22,7,61,47,19,0,0,156
2024-03-11 14:40:00,21,5,64,54,25,0,0,169
2024-03-11 14:50:00,21,13,61,47,22,0,0,164
2024-03-11 15:00:00,17,13,49,36,25,0,0,140
2024-03-11 15:10:00,20,12,71,53,22,0,0,178
2024-03-11 15:20:00,21,6,70,42,23,0,0,162
2024-03-11 15:30:00,21,8,66,38,21,0,0,154
2024-03-11 15:40:00,24,10,60,48,18,0,0,160
2024-03-11 15:50:00,25,19,65,43,18,0,0,170
2024-03-11 16:00:00,15,12,66,57,11,0,0,161
2024-03-11 16:10:00,21,8,69,40,21,0,0,159
2024-03-11 16:20:00,23,7,57,56,15,0,0,158
2024-03-11 16:30:00,15,9,79,50,19,0,0,172
2024-03-11 16:40:00,25,13,56,50,29,0,0,173
2024-03-11 16:50:00,19,22,60,47,18,0,0,166
2024-03-11 17:00:00,19,10,51,48,13,0,0,141
2024-03-11 17:10:00,18,6,78,55,22,0,0,179
2024-03-11 17:20:00,25,8,73,46,12,0,0,164
2024-03-11 17:30:00,21,8,65,54,16,0,0,164
2024-03-11 17:40:00,24,8,60,56,13,0,0,161
2024-03-11 17:50:00,21,21,48,61,17,0,0,168
2024-03-11 18:00:00,19,8,55,54,10,0,0,146
2024-03-11 18:10:00,23,9,39,39,11,0,0,121
2024-03-11 18:20:00,19,11,61,42,9,0,0,142
2024-03-11 18:30:00,21,3,49,35,7,0,0,115
2024-03-11 18:40:00,26,1,44,29,9,0,0,109
2024-03-11 18:50:00,15,4,46,35,9,0,0,109
2024-03-11 19:00:00,24,4,28,25,8,0,0,89
2024-03-11 19:10:00,12,0,54,37,11,0,0,114
2024-03-11 19:20:00,25,1,37,33,11,0,0,107
2024-03-11 19:30:00,20,1,34,17,11,0,0,83
2024-03-11 19:40:00,25,3,49,30,13,0,0,120
2024-03-11 19:50:00,21,2,42,26,7,0,0,98
2024-03-11 20:00:00,28,2,44,21,8,0,0,103
2024-03-11 20:10:00,16,6,29,25,13,0,0,89
2024-03-11 20:20:00,23,1,34,19,8,0,0,85
2024-03-11 20:30:00,10,1,28,26,5,0,0,70
2024-03-11 20:40:00,23,6,38,23,5,0,0,95
2024-03-11 20:50:00,13,1,35,22,7,0,0,78
2024-03-11 21:00:00,7,1,29,17,2,0,0,56
2024-03-11 21:10:00,14,0,26,15,5,0,0,60
2024-03-11 21:20:00,15,0,35,14,3,0,0,67
2024-03-11 21:30:00,10,0,26,27,9,0,0,72
2024-03-11 21:40:00,5,2,22,19,4,0,0,52
2024-03-11 21:50:00,9,2,21,12,3,0,0,47
2024-03-11 22:00:00,8,0,24,13,6,0,0,51
2024-03-11 22:10:00,6,2,29,10,2,0,0,49
2024-03-11 22:20:00,11,1,21,12,1,0,0,46
2024-03-11 22:30:00,7,1,15,12,3,0,0,38
2024-03-11 22:40:00,5,0,13,8,2,0,0,28
2024-03-11 22:50:00,4,2,18,5,3,0,0,32
2024-03-11 23:00:00,5,0,8,7,1,0,0,21
2024-03-11 23:10:00,7,1,9,6,0,0,0,23
2024-03-11 23:20:00,4,0,12,4,3,0,0,23
2024-03-11 23:30:00,5,0,12,4,3,0,0,24
2024-03-11 23:40:00,7,0,12,2,3,0,0,24
2024-03-11 23:50:00,8,2,9,4,2,0,0,25
2024-03-12 00:00:00,3,0,6,5,0,0,0,14
2024-03-12 00:10:00,4,0,10,5,1,0,0,20
2024-03-12 00:20:00,0,0,5,4,0,0,0,9
2024-03-12 00:30:00,37,0,5,7,1,0,0,50
2024-03-12 00:40:00,5,0,8,2,3,0,0,18
2024-03-12 00:50:00,1,0,8,3,0,0,0,12
2024-03-12 01:00:00,6,0,4,4,3,0,0,17
2024-03-12 01:10:00,2,2,5,2,1,0,0,12
2024-03-12 01:20:00,1,0,7,3,2,0,0,13
2024-03-12 01:30:00,7,0,6,2,0,0,0,15
2024-03-12 01:40:00,0,0,2,1,1,0,0,4
2024-03-12 01:50:00,2,0,4,5,0,0,0,11
2024-03-12 02:00:00,0,0,3,1,1,0,0,5
2024-03-12 02:10:00,0,0,6,2,1,0,0,9
2024-03-12 02:20:00,1,0,2,3,0,0,0,6
2024-03-12 02:30:00,5,0,1,6,1,0,0,13
2024-03-12 02:40:00,1,0,4,5,0,0,0,10
2024-03-12 02:50:00,1,0,2,2,2,0,0,7
2024-03-12 03:00:00,3,0,3,4,0,0,0,10
2024-03-12 03:10:00,0,0,3,1,0,0,0,4
2024-03-12 03:20:00,2,0,4,1,0,0,0,7
2024-03-12 03:30:00,2,0,3,1,1,0,0,7
2024-03-12 03:40:00,2,0,2,1,0,0,0,5
2024-03-12 03:50:00,5,0,2,1,0,0,0,8
2024-03-12 04:00:00,1,0,5,6,0,0,0,12
2024-03-12 04:10:00,1,0,5,5,1,0,0,12
2024-03-12 04:20:00,2,1,5,7,0,0,0,15
2024-03-12 04:30:00,0,0,5,4,1,0,0,10
2024-03-12 04:40:00,4,1,11,5,1,0,0,22
2024-03-12 04:50:00,1,0,10,11,0,0,0,22
2024-03-12 05:00:00,5,0,8,6,0,0,0,19
2024-03-12 05:10:00,3,0,12,20,10,0,0,45
2024-03-12 05:20:00,7,0,28,22,4,0,0,61
2024-03-12 05:30:00,13,2,32,28,3,0,0,78
2024-03-12 05:40:00,17,0,34,36,5,0,0,92
2024-03-12 05:50:00,13,1,41,40,3,0,0,98
2024-03-12 06:00:00,10,0,58,39,4,0,0,111
2024-03-12 06:10:00,12,4,50,49,8,0,0,123
2024-03-12 06:20:00,14,2,61,55,10,0,0,142
2024-03-12 06:30:00,21,1,59,46,4,0,0,131
2024-03-12 06:40:00,12,4,59,56,8,0,0,139
2024-03-12 06:50:00,18,8,91,79,17,0,0,213
2024-03-12 07:00:00,17,10,58,64,15,0,0,164
2024-03-12 07:10:00,21,12,83,74,13,0,0,203
2024-03-12 07:20:00,21,11,68,68,15,0,0,183
2024-03-12 07:30:00,18,14,73,77,14,0,0,196
2024-03-12 07:40:00,18,18,62,69,17,0,0,184
2024-03-12 07:50:00,23,18,78,72,26,0,0,217
2024-03-12 08:00:00,0,20,65,60,26,0,0,171
2024-03-12 08:10:00,23,21,62,71,23,0,0,200
2024-03-12 08:20:00,17,17,78,76,20,0,0,208
2024-03-12 08:30:00,18,16,72,52,17,0,0,175
2024-03-12 08:40:00,22,24,62,66,26,0,0,200
2024-03-12 08:50:00,26,18,56,66,16,0,0,182
2024-03-12 09:00:00,22,22,72,59,27,0,0,202
2024-03-12 09:10:00,23,19,62,49,21,0,0,174
2024-03-12 09:20:00,29,17,71,64,26,0,0,207
2024-03-12 09:30:00,23,12,55,70,20,0,0,180
2024-03-12 09:40:00,20,13,64,60,21,0,0,178
2024-03-12 09:50:00,23,27,75,55,28,0,0,208
2024-03-12 10:00:00,25,9,64,45,17,0,0,160
2024-03-12 10:10:00,14,10,60,38,13,0,0,135
2024-03-12 10:20:00,21,8,63,39,23,0,0,154
2024-03-12 10:30:00,18,4,61,31,19,0,0,133
2024-03-12 10:40:00,10,12,71,47,25,0,0,165
2024-03-12 10:50:00,27,7,64,42,31,0,0,171
2024-03-12 11:00:00,8,12,81,46,19,0,0,166
2024-03-12 11:10:00,23,5,54,38,25,0,0,145
2024-03-12 11:20:00,25,8,72,45,20,0,0,170
2024-03-12 11:30:00,18,8,76,46,15,0,0,163
2024-03-12 11:40:00,14,8,67,56,30,0,0,175
2024-03-12 11:50:00,23,10,60,53,21,0,0,167
2024-03-12 12:00:00,18,10,61,46,27,0,0,162
2024-03-12 12:10:00,15,12,84,46,20,0,0,177
2024-03-12 12:20:00,16,17,63,58,18,0,0,172
2024-03-12 12:30:00,19,11,60,38,19,0,0,147
2024-03-12 12:40:00,23,11,54,40,18,0,0,146
2024-03-12 12:50:00,21,9,63,49,12,0,0,154
2024-03-12 13:00:00,20,10,74,51,14,0,0,169
2024-03-12 13:10:00,21,13,55,58,23,0,0,170
2024-03-12 13:20:00,20,20,61,52,13,0,0,166
2024-03-12 13:30:00,19,15,45,44,18,0,0,141
2024-03-12 13:40:00,20,12,61,46,28,0,0,167
2024-03-12 13:50:00,17,13,68,44,22,0,0,164
2024-03-12 14:00:00,27,11,70,25,20,0,0,153
2024-03-12 14:10:00,24,8,61,41,15,0,0,149
2024-03-12 14:20:00,18,8,61,41,20,0,0,148
2024-03-12 14:30:00,21,7,65,34,19,0,0,146
2024-03-12 14:40:00,19,9,64,46,27,0,0,165
2024-03-12 14:50:00,12,21,68,53,18,0,0,172
2024-03-12 15:00:00,26,10,78,41,27,0,0,182
2024-03-12 15:10:00,19,13,62,43,23,0,0,160
2024-03-12 15:20:00,17,20,71,36,20,0,0,164
2024-03-12 15:30:00,25,16,61,45,18,0,0,165
2024-03-12 15:40:00,28,10,59,51,19,0,0,167
2024-03-12 15:50:00,22,11,62,34,19,0,0,148
2024-03-12 16:00:00,15,10,68,61,27,0,0,181
2024-03-12 16:10:00,30,11,59,45,18,0,0,163
2024-03-12 16:20:00,24,5,58,46,20,0,0,153
2024-03-12 16:30:00,20,18,67,33,12,0,0,150
2024-03-12 16:40:00,14,6,66,57,18,0,0,161
2024-03-12 16:50:00,24,10,62,29,19,0,0,144
2024-03-12 17:00:00,26,12,51,52,20,0,0,161
2024-03-12 17:10:00,18,9,66,50,16,0,0,159
2024-03-12 17:20:00,25,15,74,60,16,0,0,190
2024-03-12 17:30:00,21,15,61,57,15,0,0,169
2024-03-12 17:40:00,18,17,69,54,15,0,0,173
2024-03-12 17:50:00,25,12,61,46,19,0,0,163
2024-03-12 18:00:00,20,11,48,50,12,0,0,141
2024-03-12 18:10:00,25,9,57,45,18,0,0,154
2024-03-12 18:20:00,30,4,65,49,17,0,0,165
2024-03-12 18:30:00,21,1,51,37,22,0,0,132
2024-03-12 18:40:00,16,0,47,32,6,0,0,101
2024-03-12 18:50:00,20,2,38,30,12,0,0,102
2024-03-12 19:00:00,21,4,41,33,11,0,0,110
2024-03-12 19:10:00,18,5,47,38,10,0,0,118
2024-03-12 19:20:00,34,4,37,29,9,0,0,113
2024-03-12 19:30:00,23,2,38,29,15,0,0,107
2024-03-12 19:40:00,26,1,44,38,12,0,0,121
2024-03-12 19:50:00,17,1,40,39,15,0,0,112
2024-03-12 20:00:00,12,0,43,28,9,0,0,92
2024-03-12 20:10:00,14,0,40,24,14,0,0,92
2024-03-12 20:20:00,12,1,41,14,6,0,0,74
2024-03-12 20:30:00,13,0,33,14,6,0,0,66
2024-03-12 20:40:00,15,3,26,20,10,0,0,74
2024-03-12 20:50:00,16,1,14,20,6,0,0,57
2024-03-12 21:00:00,8,2,18,17,4,0,0,49
2024-03-12 21:10:00,8,0,25,17,7,0,0,57
2024-03-12 21:20:00,11,0,26,20,4,0,0,61
2024-03-12 21:30:00,8,0,24,16,7,0,0,55
2024-03-12 21:40:00,7,1,22,24,9,0,0,63
2024-03-12 21:50:00,11,4,33,20,6,0,0,74
2024-03-12 22:00:00,9,1,22,19,10,0,0,61
2024-03-12 22:10:00,15,2,22,13,5,0,0,57
2024-03-12 22:20:00,4,0,25,19,1,0,0,49
2024-03-12 22:30:00,10,1,14,9,5,0,0,39
2024-03-12 22:40:00,4,1,14,9,7,0,0,35
2024-03-12 22:50:00,7,2,11,9,3,0,0,32
2024-03-12 23:00:00,5,0,12,11,2,0,0,30
2024-03-12 23:10:00,10,1,13,14,2,0,0,40
2024-03-12 23:20:00,6,0,7,9,2,0,0,24
2024-03-12 23:30:00,6,0,8,9,4,0,0,27
2024-03-12 23:40:00,6,0,10,7,2,0,0,25
2024-03-12 23:50:00,9,1,6,9,2,0,0,27
2024-03-13 00:00:00,3,0,7,7,0,0,0,17
2024-03-13 00:10:00,2,1,10,7,2,0,0,22
2024-03-13 00:20:00,2,0,5,4,2,0,0,13
2024-03-13 00:30:00,2,0,7,4,2,0,0,15
2024-03-13 00:40:00,2,0,3,3,1,0,0,9
2024-03-13 00:50:00,0,1,4,2,1,0,0,8
2024-03-13 01:00:00,0,1,6,1,0,0,0,8
2024-03-13 01:10:00,3,0,5,1,1,0,0,10
2024-03-13 01:20:00,2,0,3,1,0,0,0,6
2024-03-13 01:30:00,3,0,4,1,0,0,0,8
2024-03-13 01:40:00,0,0,3,2,0,0,0,5
2024-03-13 01:50:00,2,0,3,3,0,0,0,8
2024-03-13 02:00:00,2,0,4,3,1,0,0,10
2024-03-13 02:10:00,0,0,0,3,0,0,0,3
2024-03-13 02:20:00,0,0,2,5,1,0,0,8
2024-03-13 02:30:00,1,0,4,4,2,0,0,11
2024-03-13 02:40:00,3,0,3,3,0,0,0,9
2024-03-13 02:50:00,0,0,3,1,0,0,0,4
2024-03-13 03:00:00,1,0,5,3,1,0,0,10
2024-03-13 03:10:00,0,0,4,3,0,0,0,7
2024-03-13 03:20:00,5,2,3,3,2,0,0,15
2024-03-13 03:30:00,3,0,2,3,0,0,0,8
2024-03-13 03:40:00,2,0,3,1,0,0,0,6
2024-03-13 03:50:00,2,0,4,4,0,0,0,10
2024-03-13 04:00:00,0,0,5,6,0,0,0,11
2024-03-13 04:10:00,3,1,4,5,0,0,0,13
2024-03-13 04:20:00,2,2,9,7,2,0,0,22
