datetime,V11Z,V12Z,D21Z,D22Z,V23Z,V24Z,V33Z,V31Z,V32Z,V41Z,D51Z,V52Z,V101Z,D111Z,V112Z,V122Z,Total
2024-03-21 13:40:00,39,32,38,25,39,16,0,17,7,53,17,29,81,42,56,17,508
2024-03-21 13:50:00,48,33,56,23,26,18,0,19,7,51,15,23,42,27,48,10,446
2024-03-21 14:00:00,53,30,108,23,37,20,0,15,10,49,36,36,60,43,57,17,594
2024-03-21 14:10:00,38,26,48,21,27,13,0,14,8,45,22,38,63,30,44,5,442
2024-03-21 14:20:00,34,26,42,20,27,15,0,13,4,46,11,23,164,36,45,13,519
2024-03-21 14:30:00,44,32,51,16,39,13,0,12,6,46,12,24,52,23,41,11,422
2024-03-21 14:40:00,13,23,55,32,25,23,0,14,5,45,18,23,55,39,55,10,435
2024-03-21 14:50:00,56,41,62,30,36,22,0,19,4,42,23,34,72,42,52,20,555
2024-03-21 15:00:00,44,22,63,37,35,20,0,22,10,64,24,32,56,24,45,9,507
2024-03-21 15:10:00,51,31,72,39,33,21,0,12,8,57,18,43,83,40,54,19,581
2024-03-21 15:20:00,56,29,79,29,37,21,0,19,5,46,20,34,100,37,59,16,587
2024-03-21 15:30:00,48,27,61,30,36,21,0,23,14,72,20,34,68,36,57,14,561
2024-03-21 15:40:00,58,32,74,34,41,24,0,19,7,76,17,28,65,34,52,15,576
2024-03-21 15:50:00,55,24,66,31,47,20,0,15,8,47,13,25,72,39,62,16,540
2024-03-21 16:00:00,58,26,74,33,37,16,0,14,4,54,11,16,104,30,53,15,545
2024-03-21 16:10:00,46,34,51,33,41,17,0,16,7,60,18,23,108,41,56,10,561
2024-03-21 16:20:00,49,23,68,26,30,17,0,16,4,68,17,26,83,39,52,3,521
2024-03-21 16:30:00,54,31,64,24,41,17,0,16,4,65,14,23,53,36,53,22,517
2024-03-21 16:40:00,50,31,63,35,45,21,0,16,5,61,17,19,79,35,50,17,544
2024-03-21 16:50:00,57,34,66,35,46,25,0,20,3,40,22,38,90,30,50,13,569
2024-03-21 17:00:00,57,23,71,25,27,19,0,15,5,61,26,35,68,31,51,18,532
2024-03-21 17:10:00,52,24,81,31,35,20,0,19,3,58,14,33,86,47,58,18,579
2024-03-21 17:20:00,52,39,156,42,43,23,0,21,3,58,22,44,65,26,48,15,657
2024-03-21 17:30:00,58,40,67,35,47,15,0,11,3,57,25,32,64,22,42,17,535
2024-03-21 17:40:00,52,33,70,32,40,19,0,12,5,37,20,32,72,34,49,22,529
2024-03-21 17:50:00,59,30,110,34,46,25,0,22,4,39,14,41,68,29,43,13,577
2024-03-21 18:00:00,42,40,46,19,35,16,0,16,2,59,18,37,62,35,45,15,487
2024-03-21 18:10:00,36,41,63,30,20,14,0,18,2,58,11,26,55,29,44,13,460
2024-03-21 18:20:00,43,66,66,23,36,15,0,29,5,48,19,28,56,37,49,10,530
2024-03-21 18:30:00,44,66,50,25,38,19,0,27,5,46,18,32,129,35,49,13,596
2024-03-21 18:40:00,37,44,48,23,32,17,0,25,0,40,18,34,82,25,30,10,465
2024-03-21 18:50:00,45,63,43,23,39,23,0,34,6,34,21,34,51,18,34,15,483
2024-03-21 19:00:00,40,45,44,22,25,20,0,40,9,31,15,32,42,27,32,20,444
2024-03-21 19:10:00,30,35,33,17,32,22,0,25,0,39,22,50,42,17,23,29,416
2024-03-21 19:20:00,31,34,40,12,25,17,0,22,1,37,25,37,27,18,29,20,375
2024-03-21 19:30:00,27,39,27,10,19,12,0,16,1,36,30,40,70,23,28,18,396
2024-03-21 19:40:00,38,68,43,14,41,11,0,18,3,34,23,41,51,24,25,22,456
2024-03-21 19:50:00,31,46,34,19,28,20,0,30,1,33,27,35,28,19,30,23,404
2024-03-21 20:00:00,36,53,36,19,34,17,0,27,3,34,21,40,66,24,32,28,470
2024-03-21 20:10:00,39,60,44,19,41,20,0,26,3,37,29,42,41,27,34,33,495
2024-03-21 20:20:00,28,33,28,13,28,10,0,14,2,37,32,46,100,21,23,21,436
2024-03-21 20:30:00,26,43,33,9,28,7,0,14,2,25,24,26,40,23,26,28,354
2024-03-21 20:40:00,20,42,23,13,26,9,0,23,2,28,27,40,32,20,22,19,346
2024-03-21 20:50:00,24,42,28,10,20,12,0,16,2,24,14,20,29,14,22,20,297
2024-03-21 21:00:00,26,26,28,10,24,16,0,16,4,32,22,35,62,16,22,21,360
2024-03-21 21:10:00,25,35,29,19,34,15,0,29,1,25,16,27,41,26,24,15,361
2024-03-21 21:20:00,26,49,30,11,35,12,0,16,2,21,20,24,20,21,27,22,336
2024-03-21 21:30:00,54,76,44,16,48,12,0,17,1,14,13,18,25,23,22,32,415
2024-03-21 21:40:00,32,42,31,14,24,17,0,20,44,26,22,30,25,28,28,22,405
2024-03-21 21:50:00,17,34,19,10,17,8,0,15,3,27,23,31,23,18,26,15,286
2024-03-21 22:00:00,22,38,20,9,22,8,0,10,1,22,26,28,18,21,19,17,281
2024-03-21 22:10:00,23,38,25,11,22,12,0,20,7,24,20,29,30,26,31,27,345
2024-03-21 22:20:00,21,33,23,11,21,9,0,22,0,20,23,31,14,19,21,21,289
2024-03-21 22:30:00,18,27,17,13,15,31,0,13,1,25,27,31,14,22,17,18,289
2024-03-21 22:40:00,17,31,19,6,16,6,0,8,0,15,23,26,25,23,22,15,252
2024-03-21 22:50:00,20,31,19,8,24,6,0,13,4,27,15,34,17,20,20,13,271
2024-03-21 23:00:00,15,25,14,7,9,7,0,12,0,25,14,21,15,18,21,11,214
2024-03-21 23:10:00,13,23,13,6,14,10,0,10,0,14,18,23,19,18,15,16,212
2024-03-21 23:20:00,9,19,11,6,10,6,0,10,0,15,16,23,15,19,20,18,197
2024-03-21 23:30:00,11,20,10,5,11,6,0,8,0,10,10,12,10,14,14,9,150
2024-03-21 23:40:00,16,28,12,5,13,4,0,9,2,15,19,24,73,19,17,19,275
2024-03-21 23:50:00,12,28,14,8,13,8,0,16,0,16,9,16,12,12,18,11,193
2024-03-22 00:00:00,9,20,9,10,8,5,0,13,7,9,17,10,13,20,16,15,181
2024-03-22 00:10:00,12,18,11,4,11,2,0,8,6,8,8,11,14,19,12,17,161
2024-03-22 00:20:00,3,5,3,5,3,5,0,8,0,10,7,10,7,7,9,7,89
2024-03-22 00:30:00,8,18,8,3,11,2,0,6,2,5,4,6,9,13,11,9,115
2024-03-22 00:40:00,4,9,3,2,3,1,0,2,2,7,11,9,4,8,2,9,76
2024-03-22 00:50:00,5,10,6,2,5,2,0,4,0,9,7,14,9,15,9,12,109
2024-03-22 01:00:00,2,11,5,2,5,2,0,1,1,6,5,10,4,6,4,5,69
2024-03-22 01:10:00,8,11,7,4,9,1,0,2,1,5,6,9,3,5,2,5,78
2024-03-22 01:20:00,4,6,2,1,2,0,0,0,2,3,3,6,5,10,4,8,56
2024-03-22 01:30:00,6,8,4,1,4,1,0,2,3,5,9,8,2,4,4,0,61
2024-03-22 01:40:00,3,6,3,6,3,4,0,4,4,3,5,3,3,8,6,3,64
2024-03-22 01:50:00,2,5,2,1,4,0,0,0,0,3,1,5,4,9,7,6,49
2024-03-22 02:00:00,5,8,5,3,7,3,0,3,4,6,7,8,4,5,4,3,75
2024-03-22 02:10:00,1,1,0,6,0,3,0,9,4,2,1,1,2,9,5,9,53
2024-03-22 02:20:00,5,8,4,2,3,2,0,4,0,4,4,5,4,2,4,0,51
2024-03-22 02:30:00,5,4,2,1,4,0,0,0,3,3,3,5,4,7,5,2,48
2024-03-22 02:40:00,4,7,6,0,2,0,0,0,1,3,3,4,1,4,2,3,40
2024-03-22 02:50:00,0,3,3,4,3,3,0,4,2,1,1,2,3,5,7,2,43
2024-03-22 03:00:00,5,12,6,1,5,0,0,0,0,1,2,1,1,1,1,1,37
2024-03-22 03:10:00,3,0,0,2,0,0,0,0,5,3,4,4,1,2,2,2,28
2024-03-22 03:20:00,6,13,5,2,7,5,0,0,2,1,1,2,1,2,2,2,51
2024-03-22 03:30:00,4,6,3,0,4,0,0,0,2,3,4,8,2,2,2,1,41
2024-03-22 03:40:00,4,2,2,1,1,0,0,0,5,0,0,0,2,5,2,4,28
2024-03-22 03:50:00,3,8,3,2,5,1,0,2,2,4,6,7,2,6,4,7,62
2024-03-22 04:00:00,5,6,3,0,3,0,0,0,5,2,4,3,2,5,3,4,45
2024-03-22 04:10:00,1,0,0,0,0,0,0,0,7,1,1,1,2,7,3,9,32
2024-03-22 04:20:00,13,13,9,3,9,4,0,3,9,5,7,6,3,4,7,3,98
2024-03-22 04:30:00,7,7,5,4,6,0,0,0,3,7,8,10,3,6,4,12,82
2024-03-22 04:40:00,8,8,84,2,4,0,0,0,14,12,9,15,3,4,3,6,172
2024-03-22 04:50:00,4,8,5,3,5,2,0,4,7,8,8,13,9,12,7,12,107
2024-03-22 05:00:00,7,8,5,3,5,2,0,4,3,11,12,16,6,12,5,17,116
2024-03-22 05:10:00,9,17,10,1,11,1,0,2,2,11,11,16,9,15,8,17,140
2024-03-22 05:20:00,8,15,10,3,9,2,0,4,7,13,12,19,10,16,10,11,149
2024-03-22 05:30:00,16,30,17,8,16,6,0,10,1,14,13,22,11,16,13,22,215
2024-03-22 05:40:00,19,28,18,13,20,9,0,19,5,12,15,18,22,21,21,17,257
2024-03-22 05:50:00,14,23,13,6,16,9,0,14,6,13,15,21,21,18,27,25,241
2024-03-22 06:00:00,24,33,19,12,21,9,0,7,9,24,14,35,25,14,21,26,293
2024-03-22 06:10:00,14,19,151,7,16,5,0,7,7,31,15,24,24,23,16,17,376
2024-03-22 06:20:00,13,15,13,9,12,6,0,8,8,35,20,28,36,23,32,15,273
2024-03-22 06:30:00,21,27,22,10,21,7,0,8,5,34,17,32,24,13,25,20,286
2024-03-22 06:40:00,26,28,37,12,21,11,0,8,6,45,20,42,88,23,35,21,423
2024-03-22 06:50:00,20,32,31,14,31,7,0,12,6,41,10,23,42,26,39,4,338
2024-03-22 07:00:00,23,15,25,9,19,5,0,7,4,47,16,28,57,25,32,20,332
2024-03-22 07:10:00,19,22,30,11,25,13,0,9,3,34,16,29,57,24,38,21,351
2024-03-22 07:20:00,29,19,39,26,24,11,0,15,9,25,12,23,55,34,42,15,378
2024-03-22 07:30:00,31,16,36,22,11,16,0,11,5,45,3,24,74,25,48,3,370
2024-03-22 07:40:00,33,26,42,26,22,14,0,16,11,26,5,24,74,37,52,15,423
2024-03-22 07:50:00,41,28,49,23,34,12,0,12,9,46,7,35,78,48,63,17,502
2024-03-22 08:00:00,29,19,33,18,25,13,0,16,13,37,13,30,48,20,38,14,366
2024-03-22 08:10:00,26,24,33,15,22,12,0,7,3,44,17,38,51,27,34,18,371
2024-03-22 08:20:00,36,22,42,20,26,13,0,12,10,33,11,30,59,27,37,14,392
2024-03-22 08:30:00,28,19,44,25,18,16,0,12,14,43,22,31,46,27,32,17,394
2024-03-22 08:40:00,24,24,39,24,30,19,0,14,6,34,14,26,58,37,45,23,417
2024-03-22 08:50:00,28,21,33,10,26,7,0,6,5,37,19,34,64,39,48,12,389
2024-03-22 09:00:00,29,17,35,22,15,6,0,9,5,41,10,15,44,28,44,7,327
2024-03-22 09:10:00,30,26,32,14,23,9,0,6,6,45,21,38,53,39,44,17,403
2024-03-22 09:20:00,20,16,31,8,20,8,0,8,6,41,7,23,46,30,44,15,323
2024-03-22 09:30:00,31,26,31,33,28,19,0,15,2,27,7,25,65,37,53,19,418
2024-03-22 09:40:00,28,26,34,18,26,45,0,11,1,37,20,26,51,34,38,15,410
2024-03-22 09:50:00,33,22,34,21,24,19,0,13,9,45,21,42,53,37,44,24,441
2024-03-22 10:00:00,30,25,34,28,29,20,0,14,4,41,12,30,54,38,54,14,427
2024-03-22 10:10:00,34,26,34,19,28,14,0,13,3,41,22,34,45,31,44,15,403
2024-03-22 10:20:00,31,21,30,17,22,12,0,13,3,40,16,35,45,35,45,16,381
2024-03-22 10:30:00,37,23,43,26,28,20,0,19,7,54,22,41,51,33,47,11,462
2024-03-22 10:40:00,31,24,34,21,23,19,0,16,3,54,21,40,109,39,44,16,494
2024-03-22 10:50:00,36,20,50,18,27,18,0,12,10,34,17,23,49,32,44,13,403
2024-03-22 11:00:00,26,20,30,16,23,11,0,12,7,52,21,38,53,48,44,10,411
2024-03-22 11:10:00,36,26,47,29,29,18,0,15,8,37,21,30,49,38,46,15,444
2024-03-22 11:20:00,34,20,37,15,23,12,0,10,5,48,15,38,70,46,54,14,441
2024-03-22 11:30:00,38,24,42,20,32,22,0,17,5,56,8,36,59,45,48,21,473
2024-03-22 11:40:00,43,30,50,28,36,19,0,14,3,46,16,33,65,38,55,15,491
2024-03-22 11:50:00,53,35,58,17,40,17,0,18,9,46,7,33,51,38,48,21,491
2024-03-22 12:00:00,39,32,38,24,35,16,0,18,15,44,17,28,70,41,50,15,482
2024-03-22 12:10:00,39,28,56,17,26,15,0,12,8,60,6,12,99,49,54,21,502
2024-03-22 12:20:00,60,29,71,30,23,17,0,16,12,51,6,25,90,35,44,6,515
2024-03-22 12:30:00,33,16,50,19,25,11,0,7,5,48,18,34,71,36,49,11,433
2024-03-22 12:40:00,35,27,46,18,28,15,0,10,9,55,20,43,81,45,58,15,505
2024-03-22 12:50:00,44,25,57,27,34,17,0,15,9,58,17,29,47,27,43,11,460
2024-03-22 13:00:00,43,29,49,24,36,16,0,12,5,64,9,21,69,38,53,42,510
2024-03-22 13:10:00,51,32,53,27,41,18,0,12,4,50,24,34,74,37,49,8,514
2024-03-22 13:20:00,42,24,63,32,27,24,0,13,5,43,16,26,67,44,59,13,498
2024-03-22 13:30:00,59,31,64,25,39,20,0,14,3,69,20,36,63,41,54,22,560
2024-03-22 13:40:00,42,30,53,20,31,13,0,9,9,56,18,30,79,49,63,13,515
2024-03-22 13:50:00,52,36,58,26,35,15,0,12,8,46,21,30,48,34,50,14,485
2024-03-22 14:00:00,39,25,49,29,34,21,0,22,11,58,13,23,62,40,57,13,496
2024-03-22 14:10:00,62,31,65,30,37,18,0,16,8,40,14,37,62,30,51,16,517
2024-03-22 14:20:00,60,25,80,27,25,13,0,6,7,51,5,3,61,41,58,3,465
2024-03-22 14:30:00,47,30,64,39,41,17,0,17,6,78,14,24,70,39,58,12,556
2024-03-22 14:40:00,67,36,82,26,50,17,0,12,6,61,13,31,75,34,53,18,581
2024-03-22 14:50:00,58,37,75,30,48,24,0,13,6,54,13,27,53,29,53,12,532
2024-03-22 15:00:00,32,24,64,24,26,45,0,16,7,54,22,35,72,45,58,12,536
2024-03-22 15:10:00,52,33,63,38,45,23,0,16,5,62,17,34,69,32,67,16,572
2024-03-22 15:20:00,59,29,71,34,44,24,0,24,11,55,9,34,52,35,58,17,556
2024-03-22 15:30:00,47,32,67,33,33,20,0,15,2,57,27,44,62,24,48,20,531
2024-03-22 15:40:00,52,32,63,33,35,18,0,16,4,58,22,38,99,38,46,23,577
2024-03-22 15:50:00,49,37,67,29,33,10,0,9,8,55,26,33,87,43,53,15,554
2024-03-22 16:00:00,42,24,65,32,33,13,0,12,6,44,27,29,54,27,36,12,456
2024-03-22 16:10:00,50,28,58,30,36,22,0,18,6,51,25,41,60,33,57,14,529
2024-03-22 16:20:00,43,27,63,26,31,18,0,16,3,45,16,34,73,42,47,15,499
2024-03-22 16:30:00,46,26,67,26,41,15,0,10,2,55,25,35,77,37,47,13,522
2024-03-22 16:40:00,52,28,65,32,42,13,0,11,3,49,22,36,64,38,50,13,518
2024-03-22 16:50:00,27,26,70,30,42,23,0,17,3,60,14,30,60,33,53,13,501
2024-03-22 17:00:00,37,22,44,19,31,17,0,15,3,55,24,40,52,26,39,11,435
2024-03-22 17:10:00,48,26,59,33,41,18,0,16,1,59,13,40,65,34,49,17,519
2024-03-22 17:20:00,45,23,69,41,36,16,0,9,4,40,9,24,85,32,47,19,499
2024-03-22 17:30:00,35,24,48,27,29,18,0,15,4,61,22,28,62,32,53,19,477
2024-03-22 17:40:00,24,29,41,26,31,18,0,10,2,43,26,33,96,38,62,21,500
2024-03-22 17:50:00,41,33,60,30,39,24,0,17,2,48,32,39,49,34,51,12,511
2024-03-22 18:00:00,28,19,37,23,26,19,0,19,3,42,28,34,53,23,41,11,406
2024-03-22 18:10:00,35,26,36,23,22,18,0,13,3,53,16,34,57,27,46,12,421
2024-03-22 18:20:00,36,31,44,27,35,16,0,17,4,43,15,31,55,30,41,14,439
2024-03-22 18:30:00,29,29,32,12,16,30,0,16,1,16,16,12,18,10,21,6,264
2024-03-22 18:40:00,14,21,16,9,12,3,0,9,0,22,9,11,83,13,17,7,246
2024-03-22 18:50:00,18,32,19,15,15,9,0,22,0,22,12,19,29,10,23,8,253
2024-03-22 19:00:00,36,53,40,22,32,23,0,40,2,31,17,29,30,15,32,18,420
2024-03-22 19:10:00,34,53,40,23,25,22,0,28,0,33,27,35,42,19,25,22,428
2024-03-22 19:20:00,45,50,44,18,27,20,0,28,5,31,28,43,41,21,30,19,450
2024-03-22 19:30:00,50,49,49,19,31,12,0,33,0,32,28,44,36,26,25,24,458
2024-03-22 19:40:00,35,45,41,15,33,20,0,19,7,38,38,42,43,21,33,22,452
2024-03-22 19:50:00,39,46,33,17,33,19,0,31,0,40,28,60,46,21,29,20,462
2024-03-22 20:00:00,34,51,46,22,28,14,0,24,1,35,20,43,41,29,32,27,447
2024-03-22 20:10:00,24,39,27,11,23,9,0,17,0,36,23,36,35,31,32,31,374
2024-03-22 20:20:00,29,41,31,20,30,24,0,28,1,24,25,26,58,24,36,29,426
2024-03-22 20:30:00,20,34,21,14,25,13,0,25,0,21,23,29,30,23,27,29,334
2024-03-22 20:40:00,22,27,23,13,18,12,0,24,3,19,19,30,39,25,30,32,336
2024-03-22 20:50:00,19,35,20,11,18,14,0,14,2,29,28,28,22,20,28,19,307
2024-03-22 21:00:00,25,33,19,15,15,13,0,24,4,30,20,37,24,21,33,20,333
2024-03-22 21:10:00,23,39,24,11,30,13,0,15,3,29,30,39,28,23,19,27,353
2024-03-22 21:20:00,22,28,22,12,25,11,0,20,1,25,17,37,16,18,21,21,296
2024-03-22 21:30:00,25,35,23,16,24,12,0,21,1,22,19,29,20,25,27,17,316
2024-03-22 21:40:00,15,29,18,12,16,10,0,18,3,30,27,39,28,16,30,19,310
2024-03-22 21:50:00,34,41,34,19,32,15,0,28,6,33,20,44,31,30,35,21,423
2024-03-22 22:00:00,33,46,37,15,27,16,0,29,5,21,23,23,45,32,31,18,401
2024-03-22 22:10:00,14,28,13,8,13,12,0,14,3,15,14,18,24,26,21,29,252
2024-03-22 22:20:00,20,33,19,9,21,7,0,14,0,26,30,30,23,21,30,21,304
2024-03-22 22:30:00,14,23,15,13,15,11,0,17,2,21,21,22,15,14,15,11,229
2024-03-22 22:40:00,19,29,96,13,18,9,0,23,0,18,18,21,22,22,30,18,356
2024-03-22 22:50:00,23,27,24,15,25,16,0,23,1,16,12,22,15,25,23,24,291
2024-03-22 23:00:00,30,46,28,12,22,14,0,19,5,22,31,38,13,15,20,10,325
2024-03-22 23:10:00,19,24,18,14,15,15,0,20,1,13,14,22,25,18,20,16,254
2024-03-22 23:20:00,19,33,17,8,19,8,0,14,7,23,16,26,13,17,16,15,251
2024-03-22 23:30:00,29,27,17,7,14,5,0,12,6,22,20,29,9,15,18,12,242
2024-03-22 23:40:00,11,23,11,6,11,5,0,11,0,13,15,15,16,21,15,16,189
2024-03-22 23:50:00,7,12,9,5,8,4,0,7,2,22,19,31,7,20,14,12,179
2024-03-23 00:00:00,12,17,11,5,11,3,0,8,1,20,18,26,13,13,13,13,184
2024-03-23 00:10:00,16,19,14,4,11,3,0,8,4,10,11,13,11,17,13,17,171
2024-03-23 00:20:00,12,17,10,14,11,12,0,26,5,21,20,28,11,23,21,18,249
2024-03-23 00:30:00,12,21,10,5,11,3,0,7,6,15,16,18,21,20,16,7,188
2024-03-23 00:40:00,9,18,18,6,14,10,0,15,0,16,16,18,11,14,13,6,184
2024-03-23 00:50:00,16,31,17,7,18,1,0,6,11,14,15,22,4,11,9,14,196
2024-03-23 01:00:00,12,15,8,5,13,6,0,8,8,16,19,16,11,13,15,8,173
2024-03-23 01:10:00,5,12,7,2,6,3,0,4,4,13,15,13,24,25,15,14,162
2024-03-23 01:20:00,8,13,6,3,6,3,0,6,2,11,15,12,7,10,11,5,118
2024-03-23 01:30:00,8,9,3,2,5,2,0,4,3,8,8,8,13,16,20,5,114
2024-03-23 01:40:00,4,8,5,4,4,3,0,8,9,17,17,20,9,13,9,11,141
2024-03-23 01:50:00,11,10,6,3,6,3,0,2,11,11,20,18,6,11,13,12,143
2024-03-23 02:00:00,9,8,3,5,4,3,0,12,4,6,8,10,5,5,12,3,97
2024-03-23 02:10:00,7,13,7,2,7,1,0,2,0,5,5,10,4,6,1,8,78
2024-03-23 02:20:00,10,19,11,1,11,2,0,3,5,10,12,17,2,5,5,4,117
2024-03-23 02:30:00,17,12,7,6,8,5,0,9,5,15,13,18,4,8,6,13,146
2024-03-23 02:40:00,12,10,6,3,5,1,0,2,3,2,3,2,10,14,10,14,97
2024-03-23 02:50:00,9,12,5,1,5,1,0,2,10,5,6,5,8,10,13,4,96
2024-03-23 03:00:00,3,7,4,3,7,2,0,5,4,7,7,9,6,7,10,2,83
2024-03-23 03:10:00,7,4,3,4,5,3,0,5,7,5,6,5,2,7,8,6,77
2024-03-23 03:20:00,5,6,3,2,5,0,0,0,7,8,9,9,2,4,3,2,65
2024-03-23 03:30:00,9,17,10,3,9,3,0,1,10,5,6,7,4,6,7,2,99
2024-03-23 03:40:00,4,13,6,1,6,0,0,0,6,4,6,5,8,11,6,8,84
2024-03-23 03:50:00,14,9,5,2,8,1,0,2,16,5,5,5,4,5,10,0,91
2024-03-23 04:00:00,9,16,7,5,8,3,0,7,3,4,5,5,3,5,4,10,94
2024-03-23 04:10:00,15,18,11,2,12,1,0,2,10,4,3,4,5,5,7,2,101
2024-03-23 04:20:00,11,14,6,4,5,0,0,2,10,7,6,8,5,8,6,4,96
2024-03-23 04:30:00,9,6,3,2,4,2,0,6,12,4,5,10,7,8,10,4,92
2024-03-23 04:40:00,9,20,9,5,12,1,0,5,12,4,6,4,8,12,11,7,125
2024-03-23 04:50:00,4,5,3,8,3,2,0,6,10,13,11,17,3,10,6,9,110
2024-03-23 05:00:00,8,5,2,1,2,1,0,3,4,14,13,18,4,9,6,12,102
2024-03-23 05:10:00,17,12,8,6,11,2,0,4,7,6,7,8,5,8,7,10,118
2024-03-23 05:20:00,9,9,6,3,5,0,0,0,5,9,11,12,6,15,9,10,109
2024-03-23 05:30:00,10,15,9,2,11,2,0,2,10,8,11,8,20,21,16,16,161
2024-03-23 05:40:00,11,9,7,7,8,4,0,3,5,9,9,9,11,12,14,9,127
2024-03-23 05:50:00,14,9,9,5,10,3,0,3,9,4,5,5,8,7,12,5,108
2024-03-23 06:00:00,6,3,2,2,3,4,0,2,4,2,2,2,8,8,6,9,63
2024-03-23 06:10:00,6,5,3,1,5,0,0,0,7,6,6,7,7,13,3,7,76
2024-03-23 06:20:00,11,5,11,5,8,2,0,2,4,11,10,12,11,14,14,7,127
2024-03-23 06:30:00,15,12,12,5,12,2,0,3,5,14,9,12,11,15,8,10,145
2024-03-23 06:40:00,8,8,9,6,8,5,0,10,2,7,6,9,12,10,10,6,116
2024-03-23 06:50:00,12,14,12,3,10,2,0,2,7,6,6,8,12,16,14,11,135
2024-03-23 07:00:00,8,8,6,1,5,2,0,1,0,9,5,8,15,10,10,6,94
2024-03-23 07:10:00,9,10,12,8,13,7,0,8,6,8,7,8,8,11,14,8,137
2024-03-23 07:20:00,13,4,2,4,3,4,0,4,11,13,12,11,5,6,11,15,118
2024-03-23 07:30:00,9,8,8,6,8,5,0,5,4,9,8,8,7,7,8,10,110
2024-03-23 07:40:00,11,6,10,9,10,7,0,6,2,19,23,17,9,9,13,10,161
2024-03-23 07:50:00,14,14,12,11,11,9,0,9,6,9,9,9,16,12,21,12,174
2024-03-23 08:00:00,8,12,11,7,9,4,0,4,1,12,10,10,16,14,17,12,147
2024-03-23 08:10:00,15,15,17,3,14,3,0,3,3,15,11,11,19,13,13,14,169
2024-03-23 08:20:00,12,10,9,8,9,7,0,7,2,10,8,10,16,12,20,7,147
2024-03-23 08:30:00,21,17,25,3,24,4,0,3,1,12,11,12,23,16,15,18,205
2024-03-23 08:40:00,15,18,21,5,21,4,0,5,2,15,13,17,25,15,21,17,214
2024-03-23 08:50:00,15,11,14,11,12,17,0,6,3,21,12,17,19,13,20,14,205
2024-03-23 09:00:00,17,14,21,7,17,9,0,39,2,16,7,12,20,10,20,16,227
2024-03-23 09:10:00,25,17,27,15,21,10,0,8,1,21,12,18,26,24,34,7,266
2024-03-23 09:20:00,13,11,17,11,14,9,0,9,0,15,14,16,27,26,30,13,225
2024-03-23 09:30:00,23,18,24,9,24,10,0,7,6,22,11,19,37,28,33,9,280
2024-03-23 09:40:00,26,24,33,13,28,10,0,9,5,16,13,17,29,19,30,12,284
2024-03-23 09:50:00,22,16,26,17,22,15,0,11,4,23,16,20,47,27,41,17,324
2024-03-23 10:00:00,22,22,26,15,21,14,0,17,4,25,18,23,36,30,40,8,321
2024-03-23 10:10:00,31,24,35,17,26,13,0,12,5,25,15,20,27,21,38,17,326
2024-03-23 10:20:00,25,20,29,13,25,17,0,15,2,29,22,27,40,28,33,25,350
2024-03-23 10:30:00,28,22,32,21,27,15,0,11,0,26,13,19,40,23,33,14,324
2024-03-23 10:40:00,23,19,25,16,21,12,0,12,4,41,20,29,40,23,38,15,338
2024-03-23 10:50:00,26,17,30,14,21,12,0,13,3,23,13,20,41,20,33,10,296
2024-03-23 11:00:00,29,23,35,13,29,8,0,7,4,33,20,27,36,19,30,20,333
2024-03-23 11:10:00,38,22,39,21,30,13,0,12,9,39,18,24,33,21,33,16,368
2024-03-23 11:20:00,31,18,37,12,26,7,0,7,0,41,22,29,36,23,31,14,334
2024-03-23 11:30:00,36,25,40,18,30,13,0,14,3,24,10,24,42,30,44,17,370
2024-03-23 11:40:00,31,23,45,24,31,15,0,11,2,34,13,24,41,26,38,18,376
2024-03-23 11:50:00,47,29,45,33,34,18,0,17,5,27,15,27,42,27,47,16,429
2024-03-23 12:00:00,38,21,43,17,30,13,0,11,4,33,16,31,45,24,46,20,392
2024-03-23 12:10:00,25,21,47,21,33,17,0,15,2,44,17,30,44,23,35,17,391
2024-03-23 12:20:00,37,24,36,25,27,17,0,17,2,43,12,27,25,18,38,21,369
2024-03-23 12:30:00,31,23,44,23,23,19,0,18,3,44,14,32,51,38,47,21,431
2024-03-23 12:40:00,35,25,36,21,27,16,0,15,1,39,21,30,47,29,43,18,403
2024-03-23 12:50:00,32,22,44,25,24,16,0,13,1,46,22,33,47,34,47,12,418
2024-03-23 13:00:00,43,29,49,27,36,15,0,12,0,48,16,34,39,31,42,18,439
2024-03-23 13:10:00,30,23,36,22,18,21,0,16,4,41,15,30,35,21,46,5,363
2024-03-23 13:20:00,43,19,57,29,40,20,0,18,6,37,29,31,45,37,51,14,476
2024-03-23 13:30:00,46,30,47,23,31,9,0,8,4,36,17,23,38,25,31,16,384
2024-03-23 13:40:00,34,23,46,21,25,18,0,12,6,27,12,21,47,42,45,18,397
2024-03-23 13:50:00,36,24,37,22,28,17,0,15,2,27,19,23,35,28,39,18,370
2024-03-23 14:00:00,36,28,52,21,35,19,0,13,1,41,16,33,33,22,35,17,402
2024-03-23 14:10:00,33,25,39,14,23,12,0,21,1,35,17,28,45,35,41,15,384
2024-03-23 14:20:00,38,18,53,28,17,15,0,8,0,44,14,28,46,35,40,14,398
2024-03-23 14:30:00,32,22,41,18,28,11,0,11,2,39,17,28,40,32,37,23,381
2024-03-23 14:40:00,20,13,33,26,18,14,0,10,2,33,14,24,35,15,32,15,304
2024-03-23 14:50:00,29,25,32,25,24,11,0,8,2,31,18,26,50,35,46,15,377
