datetime,D11Z,D12Z,D13Z,D21Z,D22Z,D23Z,D31Z,D32Z,D33Z,D41Z,D42Z,D43Z,D44Z,D10Z,Total
2024-03-22 00:50:00,0,0,2,0,0,0,2,4,0,1,10,1,0,1,21
2024-03-22 01:00:00,0,0,5,1,1,0,4,7,3,3,2,3,2,3,34
2024-03-22 01:10:00,0,0,1,1,0,0,3,1,0,1,4,2,2,1,16
2024-03-22 01:20:00,0,0,0,0,0,0,2,3,0,0,3,1,0,0,9
2024-03-22 01:30:00,0,0,0,0,1,0,1,1,2,0,3,0,2,2,12
2024-03-22 01:40:00,0,0,2,0,0,0,0,2,0,0,2,2,1,2,11
2024-03-22 01:50:00,0,0,0,0,1,0,2,3,1,2,1,1,1,2,14
2024-03-22 02:00:00,0,0,1,1,0,0,1,3,0,0,4,0,0,0,10
2024-03-22 02:10:00,0,0,0,1,1,0,1,1,0,0,3,1,0,1,9
2024-03-22 02:20:00,0,0,1,0,0,0,1,3,0,0,2,1,0,0,8
2024-03-22 02:30:00,0,0,1,0,0,0,2,1,1,0,1,2,0,1,9
2024-03-22 02:40:00,0,0,1,0,0,0,1,4,1,3,7,3,2,2,24
2024-03-22 02:50:00,0,0,0,1,1,0,1,0,2,1,0,1,0,2,9
2024-03-22 03:00:00,0,0,1,0,0,0,1,0,1,0,3,0,0,0,6
2024-03-22 03:10:00,0,0,1,1,0,0,1,2,2,0,2,1,0,1,11
2024-03-22 03:20:00,0,0,0,0,1,0,2,0,1,1,3,0,0,1,9
2024-03-22 03:30:00,0,0,0,0,1,0,4,1,1,1,0,0,0,0,8
2024-03-22 03:40:00,0,0,1,0,0,1,0,0,3,1,2,1,1,0,10
2024-03-22 03:50:00,0,0,1,1,0,1,0,2,2,0,3,1,2,1,14
2024-03-22 04:00:00,0,0,1,0,2,0,0,1,6,1,2,2,1,0,16
2024-03-22 04:10:00,0,0,0,1,1,0,0,2,1,0,2,1,0,1,9
2024-03-22 04:20:00,0,0,1,2,0,0,0,1,1,0,1,0,0,0,6
2024-03-22 04:30:00,0,0,0,2,1,9,2,6,4,0,6,1,0,1,32
2024-03-22 04:40:00,0,0,0,0,2,0,0,4,3,0,4,2,2,1,18
2024-03-22 04:50:00,0,0,1,1,2,0,5,3,7,0,1,0,0,0,20
2024-03-22 05:00:00,0,0,0,5,0,1,2,7,4,5,6,3,3,1,37
2024-03-22 05:10:00,0,0,0,2,4,0,6,8,8,0,4,2,3,5,42
2024-03-22 05:20:00,0,0,2,9,6,2,3,8,19,0,11,5,7,1,73
2024-03-22 05:30:00,0,0,3,6,5,0,1,8,22,1,16,4,7,2,75
2024-03-22 05:40:00,0,0,4,7,9,0,6,11,19,1,23,6,9,0,95
2024-03-22 05:50:00,0,0,4,9,12,1,8,18,25,1,12,4,12,5,111
2024-03-22 06:00:00,0,0,3,6,6,0,5,13,21,1,19,9,7,5,95
2024-03-22 06:10:00,0,0,5,10,12,2,6,16,15,6,42,14,14,10,152
2024-03-22 06:20:00,0,0,7,8,11,1,7,17,21,6,29,7,11,3,128
2024-03-22 06:30:00,0,0,2,17,10,1,14,30,34,3,33,15,14,7,180
2024-03-22 06:40:00,0,0,3,19,18,3,18,24,33,9,42,20,14,7,210
2024-03-22 06:50:00,0,0,6,20,9,2,16,36,39,13,51,18,17,8,235
2024-03-22 07:00:00,0,0,6,18,15,5,12,31,40,5,45,15,17,11,220
2024-03-22 07:10:00,0,0,4,28,15,0,26,48,37,7,48,22,18,5,258
2024-03-22 07:20:00,0,0,8,28,19,7,22,34,39,9,59,14,19,8,266
2024-03-22 07:30:00,0,0,12,41,21,9,23,48,43,16,75,23,22,9,342
2024-03-22 07:40:00,0,0,11,48,32,6,35,53,37,13,65,23,21,15,359
2024-03-22 07:50:00,0,0,14,43,30,7,28,47,41,19,68,19,22,20,358
2024-03-22 08:00:00,0,0,10,43,27,14,29,44,49,13,62,14,18,11,334
2024-03-22 08:10:00,0,0,10,36,22,12,18,38,27,10,55,21,16,12,277
2024-03-22 08:20:00,0,0,9,40,27,10,19,35,20,10,55,15,17,15,272
2024-03-22 08:30:00,0,0,8,52,31,7,19,39,28,13,59,11,11,17,295
2024-03-22 08:40:00,0,0,10,41,28,12,31,40,44,8,48,20,14,13,309
2024-03-22 08:50:00,0,0,12,45,34,18,26,35,29,21,67,24,19,14,344
2024-03-22 09:00:00,0,0,9,38,21,10,22,32,25,10,51,19,20,17,274
2024-03-22 09:10:00,0,0,5,37,23,7,32,29,27,13,62,16,13,18,282
2024-03-22 09:20:00,0,0,15,30,16,20,22,26,19,12,56,15,18,14,263
2024-03-22 09:30:00,0,0,12,39,26,12,32,45,20,6,55,19,13,20,299
2024-03-22 09:40:00,0,0,12,34,17,14,27,42,27,14,65,23,22,24,321
2024-03-22 09:50:00,0,0,13,54,26,20,25,41,19,15,68,26,26,15,348
2024-03-22 10:00:00,0,0,9,38,22,14,37,44,32,14,61,13,16,21,321
2024-03-22 10:10:00,0,0,12,36,16,15,30,31,20,9,59,20,23,22,293
2024-03-22 10:20:00,0,0,9,41,25,16,40,44,27,16,52,43,21,20,354
2024-03-22 10:30:00,0,0,8,42,25,19,28,44,27,12,55,21,12,17,310
2024-03-22 10:40:00,0,0,11,69,31,22,21,36,21,11,59,14,20,21,336
2024-03-22 10:50:00,0,0,6,39,30,19,36,39,30,13,57,20,15,27,331
2024-03-22 11:00:00,0,0,20,42,23,14,42,43,24,16,52,10,14,17,317
2024-03-22 11:10:00,0,0,9,45,25,12,37,42,20,20,68,23,14,22,337
2024-03-22 11:20:00,0,0,16,33,30,16,26,29,18,16,60,23,12,27,306
2024-03-22 11:30:00,0,0,13,47,33,16,33,38,17,15,71,21,11,25,340
2024-03-22 11:40:00,0,0,15,48,31,11,32,43,18,14,61,22,16,21,332
2024-03-22 11:50:00,0,0,12,62,28,16,37,41,22,30,63,19,17,25,372
2024-03-22 12:00:00,0,0,9,47,40,17,26,39,21,13,69,11,16,30,338
2024-03-22 12:10:00,0,0,18,42,30,18,25,40,22,22,62,11,10,27,327
2024-03-22 12:20:00,0,0,7,43,32,13,28,34,27,18,78,10,15,31,336
2024-03-22 12:30:00,0,0,17,38,36,18,34,40,22,15,66,16,14,22,338
2024-03-22 12:40:00,0,0,11,57,39,49,28,35,24,28,87,17,19,44,438
2024-03-22 12:50:00,0,0,21,42,36,22,27,46,22,13,76,24,23,37,389
2024-03-22 13:00:00,0,0,12,52,33,23,34,44,22,19,80,15,19,30,383
2024-03-22 13:10:00,0,0,8,35,28,23,31,45,35,7,78,11,16,28,345
2024-03-22 13:20:00,0,0,17,42,38,16,34,41,25,4,98,21,15,33,384
2024-03-22 13:30:00,0,0,14,54,41,23,30,31,22,9,80,14,16,34,368
2024-03-22 13:40:00,0,0,16,45,45,19,25,30,23,21,62,20,14,21,341
2024-03-22 13:50:00,0,0,13,38,39,18,28,39,26,9,93,20,22,22,367
2024-03-22 14:00:00,0,0,18,49,35,20,28,38,21,6,77,20,19,38,369
2024-03-22 14:10:00,0,0,18,53,35,18,33,41,26,15,107,16,18,27,407
2024-03-22 14:20:00,0,0,18,45,38,18,32,33,18,18,87,17,22,26,372
2024-03-22 14:30:00,0,0,14,56,40,21,21,29,24,20,89,28,20,18,380
2024-03-22 14:40:00,0,0,16,42,44,15,35,39,23,7,75,19,17,25,357
2024-03-22 14:50:00,0,0,11,46,42,20,36,38,21,21,80,19,18,31,383
2024-03-22 15:00:00,0,0,21,55,35,16,42,34,23,17,103,29,24,33,432
2024-03-22 15:10:00,0,0,21,66,42,22,31,40,28,19,85,21,21,31,427
2024-03-22 15:20:00,0,0,18,58,50,15,38,47,21,27,92,26,27,27,446
2024-03-22 15:30:00,0,0,12,45,48,13,33,41,12,22,94,20,19,29,388
2024-03-22 15:40:00,0,0,12,47,35,14,29,35,14,19,99,20,18,27,369
2024-03-22 15:50:00,0,0,14,54,44,12,33,36,19,22,89,24,19,32,398
2024-03-22 16:00:00,0,0,17,41,43,24,30,39,15,20,87,24,21,36,397
2024-03-22 16:10:00,0,0,13,47,35,16,29,32,18,16,88,15,13,27,349
2024-03-22 16:20:00,0,0,17,42,47,16,27,34,18,13,81,18,20,20,353
2024-03-22 16:30:00,0,0,14,47,31,20,34,36,21,11,74,17,20,29,354
2024-03-22 16:40:00,0,0,13,58,35,20,28,29,18,9,92,12,17,25,356
2024-03-22 16:50:00,0,0,10,40,25,17,36,41,16,16,72,12,13,33,331
2024-03-22 17:00:00,0,0,12,51,35,15,28,38,20,20,86,37,21,27,390
2024-03-22 17:10:00,0,0,20,45,30,17,30,31,26,14,69,12,10,16,320
2024-03-22 17:20:00,0,0,16,40,41,17,32,34,26,16,69,24,16,25,356
2024-03-22 17:30:00,0,0,16,53,43,19,30,35,12,17,92,18,22,28,385
2024-03-22 17:40:00,0,0,13,56,31,25,29,33,24,10,85,17,12,24,359
2024-03-22 17:50:00,0,0,15,44,40,16,34,39,20,12,79,18,15,23,355
2024-03-22 18:00:00,0,0,17,47,51,20,30,26,19,19,83,19,17,32,380
2024-03-22 18:10:00,0,0,9,42,45,15,30,43,20,24,71,11,15,24,349
2024-03-22 18:20:00,0,0,14,49,41,19,27,29,10,13,63,20,16,17,318
2024-03-22 18:30:00,0,0,4,31,30,11,14,24,5,4,50,4,8,20,205
2024-03-22 18:40:00,0,0,3,43,17,9,10,10,12,2,32,7,5,12,162
2024-03-22 18:50:00,0,0,10,23,16,10,20,20,7,6,29,13,7,9,170
2024-03-22 19:00:00,0,0,10,38,23,15,23,31,19,14,65,19,15,23,295
2024-03-22 19:10:00,0,0,16,34,25,19,22,24,10,10,63,11,11,20,265
2024-03-22 19:20:00,0,0,9,26,24,16,22,30,13,15,61,13,13,20,262
2024-03-22 19:30:00,0,0,6,34,24,19,22,29,12,13,54,14,11,20,258
2024-03-22 19:40:00,0,0,9,32,39,17,25,23,13,8,54,12,7,16,255
2024-03-22 19:50:00,0,0,10,28,18,17,27,34,14,10,47,17,14,23,259
2024-03-22 20:00:00,0,0,10,43,24,15,22,18,12,9,44,12,9,7,225
2024-03-22 20:10:00,0,0,11,29,18,18,34,34,9,5,43,12,8,19,240
2024-03-22 20:20:00,0,0,12,31,26,12,22,29,15,5,37,7,12,17,225
2024-03-22 20:30:00,0,0,11,23,14,10,18,22,10,6,44,7,8,17,190
2024-03-22 20:40:00,0,0,13,17,9,7,18,16,5,5,40,19,13,5,167
2024-03-22 20:50:00,0,0,4,31,22,10,21,15,10,11,36,13,5,9,187
2024-03-22 21:00:00,0,0,7,23,13,19,17,16,7,11,38,10,5,12,178
2024-03-22 21:10:00,0,0,9,21,16,6,14,12,4,8,33,11,13,16,163
2024-03-22 21:20:00,0,0,16,22,15,7,16,18,8,7,39,9,6,9,172
2024-03-22 21:30:00,0,0,8,24,18,10,9,12,10,3,26,4,6,8,138
2024-03-22 21:40:00,0,0,9,18,10,8,18,13,8,15,45,8,6,12,170
2024-03-22 21:50:00,0,0,7,28,15,10,17,25,8,7,25,12,9,10,173
2024-03-22 22:00:00,0,0,13,20,11,7,10,8,9,5,39,6,4,15,147
2024-03-22 22:10:00,0,0,9,26,15,11,9,15,9,12,36,8,5,12,167
2024-03-22 22:20:00,0,0,4,20,18,13,17,9,12,7,44,6,8,17,175
2024-03-22 22:30:00,0,0,3,19,11,6,22,12,5,7,41,3,11,8,148
2024-03-22 22:40:00,0,0,10,18,17,8,25,13,3,5,19,7,6,7,138
2024-03-22 22:50:00,0,0,6,18,9,4,21,8,7,11,41,20,5,16,166
2024-03-22 23:00:00,0,0,4,23,15,16,17,10,7,4,31,6,9,6,148
2024-03-22 23:10:00,0,0,15,12,17,12,18,14,5,7,18,5,6,16,145
2024-03-22 23:20:00,0,0,5,19,11,8,12,13,5,4,24,5,6,12,124
2024-03-22 23:30:00,0,0,8,14,9,5,12,14,5,2,30,9,6,5,119
2024-03-22 23:40:00,0,0,6,16,13,5,20,11,3,4,16,6,4,6,110
2024-03-22 23:50:00,0,0,8,13,4,7,14,6,2,3,18,5,4,7,91
2024-03-23 00:00:00,0,0,3,15,8,3,13,8,4,4,11,3,2,7,81
2024-03-23 00:10:00,0,0,3,7,11,5,6,7,6,4,12,2,2,6,71
2024-03-23 00:20:00,0,0,1,9,5,4,10,16,2,5,19,6,2,10,89
2024-03-23 00:30:00,0,0,6,6,8,4,6,10,1,6,15,5,1,3,71
2024-03-23 00:40:00,0,0,4,3,5,3,5,5,2,4,10,4,4,4,53
2024-03-23 00:50:00,0,0,4,7,7,6,6,6,1,2,10,2,2,3,56
2024-03-23 01:00:00,0,0,2,7,6,19,12,2,3,4,12,1,2,4,74
2024-03-23 01:10:00,0,0,2,9,7,5,6,10,5,2,5,4,3,1,59
2024-03-23 01:20:00,0,0,5,6,6,4,5,6,3,10,11,3,3,4,66
2024-03-23 01:30:00,0,0,2,5,3,2,3,8,2,1,8,3,2,4,43
2024-03-23 01:40:00,0,0,2,2,4,1,3,6,3,1,3,2,2,4,33
2024-03-23 01:50:00,0,0,0,2,2,0,4,5,5,1,6,1,1,2,29
2024-03-23 02:00:00,0,0,3,6,2,2,7,8,3,0,4,2,2,4,43
2024-03-23 02:10:00,0,0,3,2,1,4,11,5,1,2,11,0,0,4,44
2024-03-23 02:20:00,0,0,0,6,2,5,2,3,1,3,6,1,1,5,35
2024-03-23 02:30:00,0,0,5,1,1,2,10,9,0,2,6,5,1,0,42
2024-03-23 02:40:00,0,0,0,5,4,4,4,5,0,2,5,5,2,0,36
2024-03-23 02:50:00,0,0,2,3,1,2,2,2,0,1,3,1,0,2,19
2024-03-23 03:00:00,0,0,1,3,4,1,5,3,0,1,4,3,1,2,28
2024-03-23 03:10:00,0,0,1,2,4,2,4,2,1,5,2,2,2,0,27
2024-03-23 03:20:00,0,0,2,5,4,1,5,2,0,1,3,1,2,1,27
2024-03-23 03:30:00,0,0,2,2,0,1,8,3,0,0,3,0,1,2,22
2024-03-23 03:40:00,0,0,2,1,2,1,2,3,1,2,1,4,2,0,21
2024-03-23 03:50:00,0,0,4,3,2,3,3,3,1,2,5,0,1,4,31
2024-03-23 04:00:00,0,0,1,2,1,2,4,3,3,0,4,1,1,2,24
2024-03-23 04:10:00,0,0,0,5,2,1,5,6,2,3,2,3,2,2,33
2024-03-23 04:20:00,0,0,3,4,5,0,1,2,0,0,2,3,0,2,22
2024-03-23 04:30:00,0,0,1,2,2,1,2,4,1,1,3,0,1,0,18
2024-03-23 04:40:00,0,0,3,4,1,0,2,4,3,0,5,1,0,1,24
2024-03-23 04:50:00,0,0,1,5,3,3,3,1,4,1,3,1,1,1,27
2024-03-23 05:00:00,0,0,3,5,3,4,4,5,1,1,7,2,0,0,35
2024-03-23 05:10:00,0,0,1,6,6,3,4,7,6,2,8,3,2,1,49
2024-03-23 05:20:00,0,0,1,5,4,0,1,9,7,0,6,6,5,3,47
2024-03-23 05:30:00,0,0,6,7,13,3,3,5,8,1,6,4,3,4,63
2024-03-23 05:40:00,0,0,1,3,6,2,4,4,12,4,12,0,3,0,51
2024-03-23 05:50:00,0,0,4,8,6,3,3,4,4,5,9,0,1,1,48
2024-03-23 06:00:00,0,0,2,6,8,1,0,2,6,2,13,5,3,2,50
2024-03-23 06:10:00,0,0,0,8,4,1,2,3,0,3,14,6,5,3,49
2024-03-23 06:20:00,0,0,4,8,7,6,4,3,3,5,11,7,6,1,65
2024-03-23 06:30:00,0,0,4,5,8,4,5,6,5,3,8,2,3,3,56
2024-03-23 06:40:00,0,0,2,7,8,1,3,7,7,3,12,5,11,6,72
2024-03-23 06:50:00,0,0,1,12,8,4,4,3,2,0,6,1,5,1,47
2024-03-23 07:00:00,0,0,1,5,9,2,3,6,5,3,16,5,6,1,62
2024-03-23 07:10:00,0,0,5,6,4,6,6,9,4,3,18,3,2,2,68
2024-03-23 07:20:00,0,0,1,14,6,10,10,9,4,3,21,4,3,3,88
2024-03-23 07:30:00,0,0,3,8,10,11,3,8,10,4,19,3,3,2,84
2024-03-23 07:40:00,0,0,4,15,8,4,12,18,5,1,13,3,3,2,88
2024-03-23 07:50:00,0,0,6,25,9,6,4,13,11,5,24,6,6,4,119
2024-03-23 08:00:00,0,0,4,20,8,8,6,4,5,8,26,7,3,6,105
2024-03-23 08:10:00,0,0,1,19,16,8,14,11,5,3,12,8,6,8,111
2024-03-23 08:20:00,0,0,2,21,10,6,9,16,12,7,26,5,3,9,126
2024-03-23 08:30:00,0,0,3,25,18,13,10,7,9,4,25,4,5,4,127
2024-03-23 08:40:00,0,0,6,21,18,14,14,11,18,8,43,16,11,10,190
2024-03-23 08:50:00,0,0,2,28,37,13,19,26,13,7,31,8,8,12,204
2024-03-23 09:00:00,0,0,4,27,15,3,8,17,13,5,37,7,10,6,152
2024-03-23 09:10:00,0,0,6,28,24,6,26,18,8,6,41,9,3,12,187
2024-03-23 09:20:00,0,0,5,27,21,13,17,26,12,5,45,12,8,14,205
2024-03-23 09:30:00,0,0,8,42,15,16,28,31,17,13,56,13,9,17,265
2024-03-23 09:40:00,0,0,9,42,28,19,31,32,13,6,59,17,13,14,283
2024-03-23 09:50:00,0,0,7,36,26,18,16,26,10,16,51,22,23,9,260
2024-03-23 10:00:00,0,0,5,38,26,14,23,38,26,11,48,12,17,11,269
2024-03-23 10:10:00,0,0,10,34,25,12,19,25,22,9,44,23,17,13,253
2024-03-23 10:20:00,0,0,11,47,33,18,19,34,15,9,58,19,21,13,297
2024-03-23 10:30:00,0,0,16,33,27,13,28,38,27,10,64,10,12,15,293
2024-03-23 10:40:00,0,0,11,45,40,11,24,34,17,7,63,17,18,16,303
2024-03-23 10:50:00,0,0,8,48,31,15,27,38,19,16,60,16,21,15,314
2024-03-23 11:00:00,0,0,11,46,30,17,25,28,25,17,55,15,17,16,302
2024-03-23 11:10:00,0,0,10,32,20,16,27,34,22,8,43,12,12,28,264
2024-03-23 11:20:00,0,0,11,44,34,18,32,38,20,13,62,14,14,18,318
2024-03-23 11:30:00,0,0,14,58,29,14,29,40,22,16,40,9,8,26,305
2024-03-23 11:40:00,0,0,15,43,35,17,35,46,20,12,38,15,13,20,309
2024-03-23 11:50:00,0,0,12,51,38,19,29,34,13,9,67,18,10,24,324
2024-03-23 12:00:00,0,0,15,47,37,21,26,39,20,14,60,15,14,19,327
2024-03-23 12:10:00,0,0,20,42,31,12,33,39,28,10,57,18,13,27,330
2024-03-23 12:20:00,0,0,16,51,25,15,23,39,12,13,53,21,14,24,306
2024-03-23 12:30:00,0,0,14,46,38,20,33,34,19,9,49,18,18,23,321
2024-03-23 12:40:00,0,0,11,47,35,11,29,38,21,14,55,14,14,16,305
2024-03-23 12:50:00,0,0,17,46,35,20,26,31,16,17,40,23,17,23,311
2024-03-23 13:00:00,0,0,11,49,40,13,37,45,13,9,60,16,14,16,323
2024-03-23 13:10:00,0,0,16,37,27,13,32,32,14,15,75,15,10,18,304
2024-03-23 13:20:00,0,0,15,55,41,21,31,36,13,7,61,22,13,25,340
2024-03-23 13:30:00,0,0,8,46,40,16,41,50,16,18,58,18,19,18,348
2024-03-23 13:40:00,0,0,16,41,32,22,36,41,21,10,63,18,18,15,333
2024-03-23 13:50:00,0,0,14,44,34,18,29,28,12,8,68,13,14,21,303
2024-03-23 14:00:00,0,0,8,62,38,23,45,53,27,14,51,13,17,23,374
2024-03-23 14:10:00,0,0,15,74,37,9,34,47,18,7,82,16,12,19,370
2024-03-23 14:20:00,0,0,7,52,36,21,25,39,16,16,71,17,13,25,338
2024-03-23 14:30:00,0,0,13,47,35,20,29,31,13,7,57,17,24,23,316
2024-03-23 14:40:00,0,0,10,49,35,23,31,41,17,9,63,19,15,23,335
2024-03-23 14:50:00,0,0,11,50,42,18,24,32,12,12,78,13,14,16,322
2024-03-23 15:00:00,0,0,18,52,34,16,21,30,9,15,73,14,17,26,325
2024-03-23 15:10:00,0,0,14,51,32,13,37,40,24,7,51,18,13,24,324
2024-03-23 15:20:00,0,0,8,50,36,22,27,32,14,15,69,11,14,23,321
2024-03-23 15:30:00,0,0,13,42,36,18,26,51,9,7,61,16,12,16,307
2024-03-23 15:40:00,0,0,16,42,32,11,24,34,13,14,60,19,11,28,304
2024-03-23 15:50:00,0,0,17,50,38,25,21,24,12,13,66,15,15,22,318
2024-03-23 16:00:00,0,0,8,57,35,15,36,27,16,10,47,14,16,26,307
2024-03-23 16:10:00,0,0,15,46,35,17,30,28,10,9,52,13,13,14,282
2024-03-23 16:20:00,0,0,9,46,31,23,24,32,16,7,63,17,13,24,305
2024-03-23 16:30:00,0,0,6,52,33,16,36,29,11,17,73,13,12,28,326
2024-03-23 16:40:00,0,0,17,42,30,25,26,29,14,15,68,16,19,21,322
2024-03-23 16:50:00,0,0,15,36,34,26,32,37,10,10,56,18,17,26,317
2024-03-23 17:00:00,0,0,17,34,22,16,31,31,13,10,62,18,17,24,295
2024-03-23 17:10:00,0,0,13,51,42,19,24,34,19,10,55,15,11,22,315
2024-03-23 17:20:00,0,0,24,53,36,20,26,35,14,7,58,17,13,26,329
2024-03-23 17:30:00,0,0,17,51,80,20,18,30,11,5,53,9,11,21,326
2024-03-23 17:40:00,0,0,17,48,34,13,37,29,11,8,63,13,7,17,297
2024-03-23 17:50:00,0,0,18,51,41,21,19,31,12,7,82,15,12,27,336
2024-03-23 18:00:00,0,0,16,52,32,21,21,29,16,12,58,16,14,21,308
2024-03-23 18:10:00,0,0,11,45,31,18,24,33,22,8,60,9,12,25,298
2024-03-23 18:20:00,0,0,12,52,42,22,29,35,19,12,62,19,10,14,328
2024-03-23 18:30:00,0,0,17,42,32,18,27,25,13,17,59,14,15,27,306
2024-03-23 18:40:00,0,0,17,30,25,15,19,24,11,11,49,18,15,18,252
2024-03-23 18:50:00,0,0,13,50,29,24,26,30,8,9,51,14,9,19,282
2024-03-23 19:00:00,0,0,11,45,26,18,23,24,7,12,54,11,12,8,251
2024-03-23 19:10:00,0,0,13,34,22,20,29,31,12,8,43,11,13,14,250
2024-03-23 19:20:00,0,0,12,37,27,27,17,17,7,10,50,20,17,17,258
2024-03-23 19:30:00,0,0,16,31,28,17,26,23,7,9,40,11,8,19,235
2024-03-23 19:40:00,0,0,12,32,20,14,22,20,4,8,55,14,9,18,228
2024-03-23 19:50:00,0,0,12,30,22,8,24,29,8,9,52,12,12,17,235
2024-03-23 20:00:00,0,0,6,38,30,13,23,15,9,13,61,9,10,13,240
2024-03-23 20:10:00,0,0,11,27,23,19,27,34,10,9,50,14,10,12,246
2024-03-23 20:20:00,0,0,15,20,20,12,19,25,6,12,41,5,5,15,195
2024-03-23 20:30:00,0,0,13,29,27,14,18,18,5,4,38,18,12,19,215
2024-03-23 20:40:00,0,0,9,26,14,12,18,19,5,3,28,5,4,11,154
2024-03-23 20:50:00,0,0,8,27,16,9,8,9,6,4,30,12,7,5,141
2024-03-23 21:00:00,0,0,10,25,8,7,16,16,5,2,25,8,7,3,132
2024-03-23 21:10:00,0,0,7,20,10,6,20,16,6,11,34,6,5,8,149
2024-03-23 21:20:00,0,0,8,27,7,7,15,6,1,4,32,5,2,10,124
2024-03-23 21:30:00,0,0,11,22,14,6,8,9,7,4,37,6,7,18,149
2024-03-23 21:40:00,0,0,15,27,12,8,18,14,4,3,25,5,6,7,144
2024-03-23 21:50:00,0,0,10,23,7,11,15,15,6,2,21,6,7,7,130
2024-03-23 22:00:00,0,0,10,29,15,5,9,12,2,4,34,8,3,18,149
2024-03-23 22:10:00,0,0,5,22,10,8,10,7,8,2,24,3,4,8,111
2024-03-23 22:20:00,0,0,9,17,16,12,21,16,8,5,38,4,4,6,156
2024-03-23 22:30:00,0,0,12,30,23,16,14,13,3,5,34,3,4,5,162
2024-03-23 22:40:00,0,0,16,23,13,15,12,17,4,6,25,4,3,13,151
2024-03-23 22:50:00,0,0,7,25,15,10,27,15,3,3,32,8,7,5,157
2024-03-23 23:00:00,0,0,8,20,12,4,16,16,0,18,38,4,5,9,150
2024-03-23 23:10:00,0,0,10,19,15,5,19,11,1,4,29,6,4,12,135
2024-03-23 23:20:00,0,0,5,21,23,4,15,16,4,8,19,5,6,10,136
2024-03-23 23:30:00,0,0,8,34,16,14,14,10,1,3,22,8,4,22,156
2024-03-23 23:40:00,0,0,3,24,16,13,9,10,4,7,16,6,5,12,125
2024-03-23 23:50:00,0,0,5,17,6,7,9,10,3,3,29,6,2,10,107
2024-03-24 00:00:00,0,0,3,11,13,9,6,11,7,1,22,5,5,4,97
2024-03-24 00:10:00,0,0,6,14,8,6,12,10,3,10,19,1,2,10,101
2024-03-24 00:20:00,0,0,3,20,8,3,12,13,5,1,16,3,2,7,93
2024-03-24 00:30:00,0,0,3,9,3,4,11,4,3,0,16,2,1,4,60
2024-03-24 00:40:00,0,0,1,10,5,3,12,12,2,3,15,3,1,6,73
2024-03-24 00:50:00,0,0,5,9,5,1,10,8,2,6,17,2,4,6,75
2024-03-24 01:00:00,0,0,7,14,10,5,6,14,1,2,13,6,2,5,85
2024-03-24 01:10:00,0,0,2,12,3,2,5,6,1,3,13,2,1,5,55
2024-03-24 01:20:00,0,0,1,14,10,3,5,6,2,5,14,2,1,5,68
2024-03-24 01:30:00,0,0,3,6,11,4,7,12,2,4,10,3,3,3,68
2024-03-24 01:40:00,0,0,1,9,3,1,12,6,1,7,11,1,0,3,55
2024-03-24 01:50:00,0,0,2,6,7,6,5,4,1,3,6,7,0,4,51
2024-03-24 02:00:00,0,0,1,7,3,3,3,2,3,10,6,2,4,3,47
2024-03-24 02:10:00,0,0,1,4,6,3,4,1,3,4,7,2,2,1,38
2024-03-24 02:20:00,0,0,1,1,5,5,8,10,4,3,7,3,4,3,54
2024-03-24 02:30:00,0,0,2,1,2,1,8,7,2,3,8,1,1,2,38
2024-03-24 02:40:00,0,0,2,3,6,3,4,4,2,9,8,2,3,0,46
2024-03-24 02:50:00,0,0,2,5,3,2,5,5,0,5,6,3,0,2,38
2024-03-24 03:00:00,0,0,0,3,5,4,3,10,1,4,6,4,3,3,46
2024-03-24 03:10:00,0,0,0,2,1,1,7,4,1,2,3,0,1,5,27
2024-03-24 03:20:00,0,0,1,4,4,1,8,2,1,4,2,3,2,2,34
2024-03-24 03:30:00,0,0,0,6,2,1,5,7,1,2,7,4,3,0,38
2024-03-24 03:40:00,0,0,2,0,0,0,4,4,3,1,4,0,0,2,20
2024-03-24 03:50:00,0,0,1,1,0,2,4,1,0,2,4,0,0,1,16
2024-03-24 04:00:00,0,0,1,1,1,1,7,3,1,2,6,0,0,2,25
2024-03-24 04:10:00,0,0,2,4,2,2,7,4,0,0,4,4,3,2,34
2024-03-24 04:20:00,0,0,2,2,0,0,2,4,0,0,1,0,0,0,11
2024-03-24 04:30:00,0,0,3,5,1,0,4,3,2,1,4,0,0,0,23
2024-03-24 04:40:00,0,0,1,5,3,3,4,2,2,1,3,0,2,2,28
2024-03-24 04:50:00,0,0,2,4,2,0,3,5,1,0,1,0,0,0,18
2024-03-24 05:00:00,0,0,1,3,0,1,0,1,0,2,2,1,0,2,13
2024-03-24 05:10:00,0,0,3,4,1,1,3,7,1,2,5,2,2,1,32
2024-03-24 05:20:00,0,0,1,4,0,0,4,5,0,3,5,2,6,2,32
2024-03-24 05:30:00,0,0,2,6,6,2,5,3,5,2,5,3,4,0,43
2024-03-24 05:40:00,0,0,3,6,4,3,5,3,0,1,5,2,4,2,38
2024-03-24 05:50:00,0,0,1,3,3,1,8,5,1,0,7,2,5,1,37
2024-03-24 06:00:00,0,0,2,4,5,1,3,4,0,3,5,5,4,1,37
2024-03-24 06:10:00,0,0,3,2,1,0,4,5,2,2,7,2,4,2,34
2024-03-24 06:20:00,0,0,1,0,2,2,1,5,1,14,7,3,4,0,40
2024-03-24 06:30:00,0,0,3,1,3,1,1,4,1,3,6,4,2,1,30
