datetime,D21Z,D22Z,V23Z,V24Z,D51Z,V52Z,D81Z,D82Z,V83Z,V84Z,D111Z,V112Z,D95Z,D911Z,Total
2024-03-18 21:50:00,20,5,14,1,1,1,20,3,18,2,2,2,34,0,123
2024-03-18 22:00:00,29,1,18,0,0,0,13,2,10,0,11,7,28,0,119
2024-03-18 22:10:00,29,2,17,1,0,0,11,1,10,1,8,6,20,2,108
2024-03-18 22:20:00,25,2,24,1,1,0,23,0,19,0,8,8,50,1,162
2024-03-18 22:30:00,19,0,13,0,0,0,20,1,16,1,0,0,117,0,187
2024-03-18 22:40:00,20,0,13,0,2,2,18,0,12,0,3,3,82,1,156
2024-03-18 22:50:00,19,5,16,2,1,0,10,1,10,0,7,7,92,1,171
2024-03-18 23:00:00,14,2,11,3,1,1,12,1,10,0,2,1,62,2,122
2024-03-18 23:10:00,19,0,10,1,3,2,16,0,14,0,3,3,85,2,158
2024-03-18 23:20:00,14,1,12,3,1,1,9,0,10,0,2,2,100,1,156
2024-03-18 23:30:00,10,1,6,1,1,1,6,3,7,2,2,2,109,2,153
2024-03-18 23:40:00,8,2,7,2,0,0,5,0,5,0,4,1,93,2,129
2024-03-18 23:50:00,10,5,11,2,1,1,8,2,7,0,2,1,18,1,69
2024-03-19 00:00:00,4,2,4,0,1,1,5,1,6,0,6,5,107,1,143
2024-03-19 00:10:00,13,1,14,2,0,0,2,0,2,1,1,1,137,0,174
2024-03-19 00:20:00,8,1,7,2,1,0,10,0,8,0,1,2,85,2,127
2024-03-19 00:30:00,5,2,5,0,1,2,6,0,6,0,1,1,117,1,147
2024-03-19 00:40:00,5,1,7,3,1,1,4,0,7,0,0,0,71,2,102
2024-03-19 00:50:00,6,0,5,0,0,0,1,0,1,0,0,0,18,0,31
2024-03-19 01:00:00,4,1,4,1,0,0,4,0,4,0,0,0,19,0,37
2024-03-19 01:10:00,6,0,6,0,0,0,4,0,4,0,1,0,29,0,50
2024-03-19 01:20:00,3,1,4,1,1,0,2,0,2,0,1,1,19,1,36
2024-03-19 01:30:00,2,1,3,1,2,2,2,0,2,0,0,0,20,3,38
2024-03-19 01:40:00,2,0,2,0,0,0,1,0,1,0,0,0,21,0,27
2024-03-19 01:50:00,1,1,1,1,0,0,2,0,3,0,1,1,23,1,35
2024-03-19 02:00:00,2,0,2,0,0,0,0,0,0,0,0,0,12,0,16
2024-03-19 02:10:00,1,0,2,0,0,0,2,0,2,0,1,1,23,0,32
2024-03-19 02:20:00,3,0,3,0,1,0,1,0,1,0,1,0,23,0,33
2024-03-19 02:30:00,3,0,3,0,0,0,2,0,2,0,0,0,26,0,36
2024-03-19 02:40:00,3,0,3,0,0,0,3,0,7,0,0,0,27,0,43
2024-03-19 02:50:00,3,0,3,0,1,2,1,0,1,0,0,0,31,1,43
2024-03-19 03:00:00,2,0,1,0,0,0,1,0,1,0,1,2,18,0,26
2024-03-19 03:10:00,2,0,2,0,0,0,3,0,3,0,0,0,6,0,16
2024-03-19 03:20:00,2,0,2,0,0,0,0,0,0,0,1,3,10,0,18
2024-03-19 03:30:00,2,0,2,0,0,0,1,0,2,0,0,0,20,0,27
2024-03-19 03:40:00,1,1,2,0,0,0,2,0,2,0,3,4,18,0,33
2024-03-19 03:50:00,3,0,2,0,0,0,3,0,3,0,0,0,16,0,27
2024-03-19 04:00:00,1,0,1,0,0,0,2,0,3,0,0,0,7,0,14
2024-03-19 04:10:00,0,0,0,0,0,0,3,0,2,0,0,0,2,0,7
2024-03-19 04:20:00,3,4,4,0,0,0,4,0,4,0,0,0,50,0,69
2024-03-19 04:30:00,3,1,4,0,1,1,5,0,5,0,0,0,50,1,71
2024-03-19 04:40:00,6,1,3,0,0,0,13,0,10,0,1,1,41,0,76
2024-03-19 04:50:00,2,6,2,0,0,0,17,0,13,0,0,0,66,0,106
2024-03-19 05:00:00,6,0,7,0,1,2,14,0,10,0,2,2,23,1,68
2024-03-19 05:10:00,9,1,9,0,0,0,18,1,15,1,0,0,8,0,62
2024-03-19 05:20:00,8,1,6,0,0,0,9,1,8,1,0,0,9,1,44
2024-03-19 05:30:00,17,0,15,0,1,2,27,0,18,0,4,5,14,1,104
2024-03-19 05:40:00,18,4,12,0,0,0,47,1,20,1,3,4,13,0,123
2024-03-19 05:50:00,18,1,16,0,1,3,37,5,17,6,5,4,19,1,133
2024-03-19 06:00:00,21,1,14,2,3,1,44,4,21,5,3,3,11,3,136
2024-03-19 06:10:00,16,0,14,0,1,1,54,2,25,2,4,2,65,1,187
2024-03-19 06:20:00,29,1,18,1,3,5,49,2,25,2,1,3,68,3,210
2024-03-19 06:30:00,27,5,15,5,2,3,54,3,18,3,10,8,38,2,193
2024-03-19 06:40:00,25,1,20,2,5,3,79,3,37,4,3,4,12,6,204
2024-03-19 06:50:00,28,2,21,0,7,5,81,1,45,0,8,7,13,3,221
2024-03-19 07:00:00,27,1,22,9,5,4,71,2,34,2,9,6,19,6,217
2024-03-19 07:10:00,46,2,30,3,7,4,76,2,51,1,17,10,28,7,284
2024-03-19 07:20:00,52,2,29,2,16,13,67,0,37,0,12,11,18,7,266
2024-03-19 07:30:00,81,1,30,11,10,11,89,0,19,0,20,12,39,9,332
2024-03-19 07:40:00,85,2,11,6,24,20,56,1,5,1,11,8,25,17,272
2024-03-19 07:50:00,73,2,41,7,17,10,35,1,0,1,23,17,33,13,273
2024-03-19 08:00:00,69,9,28,6,15,15,43,4,3,3,26,14,46,16,297
2024-03-19 08:10:00,53,3,30,3,17,0,44,0,0,0,31,21,52,10,264
2024-03-19 08:20:00,57,1,35,4,4,1,65,0,2,1,17,11,41,4,243
2024-03-19 08:30:00,66,2,33,5,13,6,68,3,1,2,25,16,47,13,300
2024-03-19 08:40:00,62,6,37,8,14,5,73,3,4,2,16,12,34,13,289
2024-03-19 08:50:00,63,4,34,10,18,7,76,3,0,3,7,9,42,14,290
2024-03-19 09:00:00,53,1,34,3,7,5,59,1,26,1,15,9,36,8,258
2024-03-19 09:10:00,65,3,35,5,12,12,61,1,40,1,17,9,32,10,303
2024-03-19 09:20:00,70,4,30,6,13,11,78,1,46,1,14,10,38,12,334
2024-03-19 09:30:00,61,5,14,6,17,7,49,3,27,1,11,12,37,11,261
2024-03-19 09:40:00,64,5,6,7,4,4,115,1,39,1,16,12,46,4,324
2024-03-19 09:50:00,63,2,20,5,8,8,69,2,27,3,8,9,48,5,277
2024-03-19 10:00:00,65,2,19,4,10,7,60,2,29,1,11,10,43,6,269
2024-03-19 10:10:00,50,2,24,4,6,7,78,2,42,2,11,9,40,5,282
2024-03-19 10:20:00,52,3,19,6,11,14,65,1,37,2,12,9,85,11,327
2024-03-19 10:30:00,71,4,23,5,4,3,57,3,26,2,10,14,172,3,397
2024-03-19 10:40:00,78,4,21,19,10,6,71,2,31,3,13,15,122,6,401
2024-03-19 10:50:00,75,3,19,6,11,12,68,1,23,0,15,12,118,7,370
2024-03-19 11:00:00,67,2,16,2,10,10,70,0,31,0,16,11,49,7,291
2024-03-19 11:10:00,64,6,17,8,15,3,75,2,29,2,14,7,73,9,324
2024-03-19 11:20:00,62,4,19,5,8,2,57,2,30,1,13,10,48,5,266
2024-03-19 11:30:00,69,5,14,6,4,0,55,4,26,1,13,14,53,7,271
2024-03-19 11:40:00,63,2,17,6,9,0,59,4,24,0,21,16,53,7,281
2024-03-19 11:50:00,53,3,19,1,9,6,65,1,25,0,17,15,51,9,274
2024-03-19 12:00:00,79,4,19,7,5,5,50,0,22,0,14,9,46,5,265
2024-03-19 12:10:00,66,2,7,5,9,4,53,6,27,6,18,17,54,6,280
2024-03-19 12:20:00,56,6,24,7,8,8,53,1,32,2,16,18,46,8,285
2024-03-19 12:30:00,64,4,23,17,11,7,59,1,30,2,9,10,58,11,306
2024-03-19 12:40:00,61,2,17,4,7,7,63,1,28,1,22,11,58,4,286
2024-03-19 12:50:00,61,9,25,10,7,7,49,2,19,1,12,13,63,8,286
2024-03-19 13:00:00,69,3,20,3,13,12,69,3,29,3,31,12,66,13,346
2024-03-19 13:10:00,68,6,14,8,6,6,60,2,25,2,30,16,78,5,326
2024-03-19 13:20:00,58,5,22,3,4,6,60,5,34,0,20,18,67,1,303
2024-03-19 13:30:00,63,3,23,3,9,8,42,1,18,0,20,19,44,9,262
2024-03-19 13:40:00,71,8,22,10,12,8,67,0,40,0,13,16,45,8,320
2024-03-19 13:50:00,59,4,21,8,8,8,53,0,27,0,19,11,88,8,314
2024-03-19 14:00:00,59,7,19,10,11,12,69,1,27,0,23,21,73,11,343
2024-03-19 14:10:00,71,1,17,2,7,7,76,4,35,2,14,12,55,7,310
2024-03-19 14:20:00,72,7,9,11,4,4,76,4,33,2,16,15,126,4,383
2024-03-19 14:30:00,62,5,16,4,15,15,62,0,33,0,13,11,103,12,351
2024-03-19 14:40:00,87,4,10,7,5,3,71,5,35,2,22,13,117,4,385
2024-03-19 14:50:00,75,4,20,4,11,7,61,2,29,2,19,14,154,7,409
2024-03-19 15:00:00,89,11,18,9,9,9,68,1,30,0,32,13,134,11,434
2024-03-19 15:10:00,75,11,20,6,11,7,77,3,41,2,22,16,92,12,395
2024-03-19 15:20:00,74,5,25,7,7,7,53,3,33,2,26,16,129,7,394
2024-03-19 15:30:00,92,3,29,4,16,10,74,1,30,0,20,16,213,12,520
2024-03-19 15:40:00,99,7,28,10,9,7,65,4,24,1,17,10,103,14,398
2024-03-19 15:50:00,97,7,37,14,7,5,71,4,37,2,20,15,115,6,437
2024-03-19 16:00:00,85,5,34,3,5,3,68,1,43,1,28,12,167,5,460
2024-03-19 16:10:00,82,14,29,12,9,8,71,1,32,0,31,18,129,11,447
2024-03-19 16:20:00,90,4,33,4,9,12,64,1,34,0,23,19,179,9,481
2024-03-19 16:30:00,78,11,32,9,11,10,63,3,34,3,24,12,142,17,449
2024-03-19 16:40:00,86,7,40,7,14,11,54,2,35,1,24,16,150,12,459
2024-03-19 16:50:00,84,4,31,7,8,5,77,4,36,4,16,18,182,9,485
2024-03-19 17:00:00,86,10,33,9,9,6,60,5,31,3,23,11,84,6,376
2024-03-19 17:10:00,84,6,33,7,8,11,52,2,32,2,20,15,60,8,340
2024-03-19 17:20:00,79,15,4,13,8,11,57,4,34,2,22,8,64,12,333
2024-03-19 17:30:00,87,3,20,11,6,10,57,3,33,1,19,16,66,8,340
2024-03-19 17:40:00,82,4,29,3,11,7,62,1,40,1,30,12,73,5,360
2024-03-19 17:50:00,78,8,30,10,7,5,52,4,39,3,25,18,75,8,362
2024-03-19 18:00:00,79,7,24,6,7,4,57,4,33,3,25,14,58,6,327
2024-03-19 18:10:00,80,5,31,5,3,2,59,2,39,1,22,16,72,6,343
2024-03-19 18:20:00,94,10,28,8,10,3,55,2,30,2,13,12,59,12,338
2024-03-19 18:30:00,64,12,22,10,6,3,56,4,29,3,23,11,52,11,306
2024-03-19 18:40:00,60,2,27,1,11,10,47,4,26,2,18,11,105,10,334
2024-03-19 18:50:00,72,3,23,3,7,5,37,3,23,2,15,11,177,6,387
2024-03-19 19:00:00,58,6,29,4,8,7,44,1,31,1,18,9,62,6,284
2024-03-19 19:10:00,132,5,28,5,4,3,43,4,18,3,12,8,51,5,321
2024-03-19 19:20:00,65,10,26,8,5,8,49,1,27,1,21,10,36,9,276
2024-03-19 19:30:00,47,8,23,4,8,6,27,2,20,1,15,8,31,7,207
2024-03-19 19:40:00,61,2,33,4,35,9,41,1,25,1,14,13,41,9,289
2024-03-19 19:50:00,39,4,25,3,3,4,43,0,25,0,13,9,25,4,197
2024-03-19 20:00:00,41,3,23,2,8,4,23,0,15,0,11,10,32,8,180
2024-03-19 20:10:00,40,2,17,2,8,9,45,1,25,0,16,11,31,6,213
2024-03-19 20:20:00,40,4,22,3,6,7,24,0,18,0,12,4,33,7,180
2024-03-19 20:30:00,34,4,21,2,4,3,27,2,16,0,7,10,30,2,162
2024-03-19 20:40:00,31,2,21,2,2,2,31,2,18,1,3,3,15,2,135
2024-03-19 20:50:00,61,4,21,2,5,7,26,2,15,0,11,9,29,5,197
2024-03-19 21:00:00,26,4,19,6,13,10,30,0,19,0,9,11,25,8,180
2024-03-19 21:10:00,33,1,20,0,7,3,38,1,18,0,6,8,14,7,156
2024-03-19 21:20:00,38,2,19,4,3,3,26,2,20,0,6,4,22,3,152
2024-03-19 21:30:00,32,2,29,2,0,0,18,0,15,0,3,3,25,1,130
2024-03-19 21:40:00,37,4,32,1,1,1,26,1,23,0,9,10,40,1,186
2024-03-19 21:50:00,32,4,19,4,3,2,20,0,18,0,6,6,34,3,151
2024-03-19 22:00:00,23,1,15,1,1,1,26,3,17,1,7,4,35,1,136
2024-03-19 22:10:00,24,2,18,0,3,5,17,1,15,0,6,5,28,4,128
2024-03-19 22:20:00,31,0,19,0,2,2,16,0,14,0,5,2,54,2,147
2024-03-19 22:30:00,20,1,20,1,1,1,8,0,6,0,5,4,76,2,145
2024-03-19 22:40:00,21,7,17,1,1,1,14,3,14,0,2,2,76,2,161
2024-03-19 22:50:00,18,0,17,0,1,2,9,0,11,0,3,6,117,2,186
2024-03-19 23:00:00,29,5,18,7,2,0,15,1,10,0,2,4,113,2,208
2024-03-19 23:10:00,13,0,9,1,1,0,9,2,9,0,2,0,67,2,115
2024-03-19 23:20:00,21,0,13,0,2,0,5,0,6,0,2,1,64,1,115
2024-03-19 23:30:00,11,1,11,0,1,1,8,0,8,0,5,4,108,1,159
2024-03-19 23:40:00,15,0,13,0,2,2,13,0,12,0,2,2,34,2,97
2024-03-19 23:50:00,8,1,9,3,0,0,7,0,6,0,2,2,9,1,48
2024-03-20 00:00:00,8,1,8,0,0,0,6,0,6,0,1,1,61,0,92
2024-03-20 00:10:00,8,0,8,2,0,0,11,0,12,0,1,2,55,0,99
2024-03-20 00:20:00,6,0,9,0,0,0,8,0,8,0,1,1,55,0,88
2024-03-20 00:30:00,13,3,12,3,0,0,4,2,3,0,1,1,96,0,138
2024-03-20 00:40:00,4,0,5,1,2,0,4,0,4,0,0,0,39,1,60
2024-03-20 00:50:00,2,0,2,0,0,0,5,0,5,0,1,1,4,0,20
2024-03-20 01:00:00,9,3,8,2,0,0,4,2,4,0,0,0,3,1,36
2024-03-20 01:10:00,1,1,1,2,0,0,4,0,4,0,1,1,8,1,24
2024-03-20 01:20:00,7,0,9,1,1,1,4,0,4,0,1,1,12,1,42
2024-03-20 01:30:00,2,1,2,1,0,0,3,0,2,0,1,0,12,0,24
2024-03-20 01:40:00,2,0,2,0,0,0,3,0,4,0,1,1,7,0,20
2024-03-20 01:50:00,2,0,2,0,1,1,1,0,1,0,1,1,11,1,22
2024-03-20 02:00:00,2,0,3,0,0,0,1,0,4,0,0,0,11,0,21
2024-03-20 02:10:00,2,1,2,0,0,0,3,0,3,0,2,3,13,0,29
2024-03-20 02:20:00,4,0,3,0,0,0,2,0,2,0,0,0,2,0,13
2024-03-20 02:30:00,4,0,3,0,0,0,2,0,2,0,0,0,2,0,13
2024-03-20 02:40:00,2,0,2,0,0,0,4,0,4,0,0,0,0,0,12
2024-03-20 02:50:00,1,0,1,0,0,0,2,0,3,0,0,0,11,0,18
2024-03-20 03:00:00,2,1,1,0,1,2,0,0,0,0,0,0,6,1,14
2024-03-20 03:10:00,4,0,5,0,0,0,2,0,2,0,0,0,3,0,16
2024-03-20 03:20:00,1,0,1,0,0,0,3,0,3,0,0,0,3,0,11
2024-03-20 03:30:00,0,1,0,0,0,0,1,0,1,0,1,1,14,0,19
2024-03-20 03:40:00,3,0,2,0,0,0,2,0,2,0,0,0,8,0,17
2024-03-20 03:50:00,1,0,1,0,0,0,2,0,2,0,1,1,15,0,23
2024-03-20 04:00:00,3,0,3,0,0,0,4,0,3,0,0,0,3,0,16
2024-03-20 04:10:00,2,0,2,0,0,0,4,0,5,0,0,0,7,0,20
2024-03-20 04:20:00,4,1,3,0,0,0,5,0,4,0,0,0,27,0,44
2024-03-20 04:30:00,3,0,3,0,1,1,4,0,4,0,0,0,35,1,52
2024-03-20 04:40:00,4,0,4,0,0,0,12,0,10,0,0,0,36,0,66
2024-03-20 04:50:00,1,5,1,0,0,0,13,0,10,0,0,0,56,0,86
2024-03-20 05:00:00,5,0,5,0,1,1,9,0,8,0,0,0,3,1,33
2024-03-20 05:10:00,5,0,6,0,1,1,17,1,16,1,3,3,6,1,61
2024-03-20 05:20:00,10,3,10,1,0,0,23,1,19,3,0,1,12,1,84
2024-03-20 05:30:00,13,2,12,0,0,0,29,1,20,1,6,6,5,0,95
2024-03-20 05:40:00,14,3,9,1,4,1,35,2,19,2,4,2,12,1,109
2024-03-20 05:50:00,13,0,8,0,0,0,40,7,16,11,4,3,17,0,119
2024-03-20 06:00:00,23,0,19,1,3,1,42,4,17,2,5,4,24,2,147
2024-03-20 06:10:00,18,3,14,0,2,2,49,5,19,4,1,0,102,1,220
2024-03-20 06:20:00,28,1,16,2,5,3,56,2,18,2,5,3,37,4,182
2024-03-20 06:30:00,16,0,10,1,3,3,68,5,30,4,4,4,20,2,170
2024-03-20 06:40:00,31,3,20,5,3,3,73,5,42,5,8,8,20,5,231
2024-03-20 06:50:00,26,2,19,2,7,9,72,6,35,4,8,10,26,5,231
2024-03-20 07:00:00,24,1,19,0,10,5,70,0,46,1,8,6,12,7,209
2024-03-20 07:10:00,55,4,30,4,9,7,82,3,40,4,10,9,12,8,277
2024-03-20 07:20:00,50,2,31,6,7,3,79,1,45,2,12,12,20,5,275
2024-03-20 07:30:00,67,5,32,5,8,5,96,1,24,1,21,14,24,9,312
2024-03-20 07:40:00,58,2,26,5,16,12,66,4,3,0,18,15,32,15,272
2024-03-20 07:50:00,59,6,30,9,20,12,75,0,1,0,14,8,29,16,279
2024-03-20 08:00:00,49,0,28,5,17,13,71,2,5,3,13,10,20,13,249
2024-03-20 08:10:00,68,4,32,10,12,9,75,3,1,4,16,14,26,11,285
2024-03-20 08:20:00,60,1,32,2,12,10,68,2,16,1,12,12,25,8,261
2024-03-20 08:30:00,66,7,33,10,17,11,66,0,47,1,17,14,37,16,342
2024-03-20 08:40:00,76,10,35,6,15,8,78,1,13,1,96,12,30,11,392
2024-03-20 08:50:00,56,9,38,7,13,6,79,0,24,0,11,10,30,7,290
2024-03-20 09:00:00,91,3,42,5,5,2,58,2,36,2,15,13,26,2,302
2024-03-20 09:10:00,66,6,33,12,5,2,76,2,32,1,18,10,34,5,302
2024-03-20 09:20:00,72,3,35,6,7,0,53,2,38,2,4,3,33,6,264
2024-03-20 09:30:00,66,3,24,5,12,6,48,2,24,1,10,12,30,9,252
2024-03-20 09:40:00,60,2,20,8,11,3,74,2,33,4,12,12,35,7,283
2024-03-20 09:50:00,68,2,16,4,7,3,69,4,29,2,13,11,69,5,302
2024-03-20 10:00:00,53,4,24,2,14,9,72,0,38,2,6,4,50,8,286
2024-03-20 10:10:00,54,1,22,6,5,6,60,0,26,0,10,6,79,4,279
2024-03-20 10:20:00,40,2,17,6,9,7,56,1,31,1,14,11,210,7,412
2024-03-20 10:30:00,58,7,26,8,6,5,65,1,24,3,14,13,370,4,604
2024-03-20 10:40:00,58,2,17,5,41,1,65,1,28,1,8,5,188,6,426
2024-03-20 10:50:00,83,4,20,5,6,5,53,3,24,1,15,11,191,5,426
2024-03-20 11:00:00,51,3,18,4,6,9,50,0,32,0,16,8,74,6,277
2024-03-20 11:10:00,72,4,21,5,8,10,44,1,33,2,15,16,78,8,317
2024-03-20 11:20:00,64,2,22,9,5,7,49,3,30,1,20,12,88,3,315
2024-03-20 11:30:00,61,3,26,6,9,7,70,1,27,2,25,17,64,6,324
2024-03-20 11:40:00,61,2,21,7,6,6,60,2,28,1,19,12,74,7,306
2024-03-20 11:50:00,66,4,17,7,6,6,47,3,23,5,21,11,62,8,286
2024-03-20 12:00:00,73,2,17,4,11,7,67,3,29,2,16,17,57,9,314
2024-03-20 12:10:00,67,3,14,6,13,12,56,2,21,0,14,13,53,9,283
2024-03-20 12:20:00,65,4,28,6,11,10,73,4,34,2,23,16,59,8,343
2024-03-20 12:30:00,64,4,17,2,12,5,48,2,30,2,20,13,45,6,270
2024-03-20 12:40:00,71,3,23,6,1,1,72,4,26,3,19,14,52,1,296
2024-03-20 12:50:00,72,6,20,5,12,11,51,3,27,0,18,15,80,12,332
2024-03-20 13:00:00,64,4,16,3,11,6,62,3,34,2,21,18,93,11,348
2024-03-20 13:10:00,70,3,22,15,6,6,58,1,31,1,28,20,66,5,332
2024-03-20 13:20:00,58,2,16,2,8,4,54,1,27,1,19,13,66,5,276
2024-03-20 13:30:00,52,1,20,7,1,2,62,1,28,2,18,15,72,1,282
2024-03-20 13:40:00,69,7,17,13,6,5,62,3,32,3,16,9,35,8,285
2024-03-20 13:50:00,65,1,18,4,15,10,74,1,32,0,18,15,58,7,318
2024-03-20 14:00:00,67,4,23,3,11,10,78,2,33,1,18,14,36,10,310
2024-03-20 14:10:00,154,7,18,9,6,5,73,1,24,1,25,18,50,8,399
2024-03-20 14:20:00,61,8,24,9,10,7,69,1,21,1,21,9,48,10,299
2024-03-20 14:30:00,85,8,16,8,8,7,65,2,27,1,24,17,56,9,333
2024-03-20 14:40:00,78,6,12,11,14,8,69,4,31,3,19,15,48,11,329
2024-03-20 14:50:00,66,6,32,12,8,7,61,5,33,4,15,14,59,9,331
2024-03-20 15:00:00,81,4,22,6,7,6,59,0,42,0,19,11,52,7,316
2024-03-20 15:10:00,73,9,34,12,2,5,65,1,36,1,17,12,115,9,391
2024-03-20 15:20:00,75,8,25,14,8,9,64,3,34,2,26,20,123,9,420
2024-03-20 15:30:00,103,3,16,8,11,10,78,4,42,1,16,15,49,10,366
2024-03-20 15:40:00,84,10,13,12,8,6,61,6,32,5,24,15,90,10,376
2024-03-20 15:50:00,88,6,35,7,11,6,68,5,41,3,16,10,97,8,401
2024-03-20 16:00:00,90,9,29,6,6,3,69,5,42,2,25,17,51,8,362
2024-03-20 16:10:00,80,14,37,14,8,10,58,3,28,1,28,20,44,10,355
2024-03-20 16:20:00,68,5,42,3,10,11,59,3,36,1,21,14,85,8,366
2024-03-20 16:30:00,81,6,36,6,7,7,61,3,31,0,20,17,167,5,447
2024-03-20 16:40:00,66,4,43,2,19,21,70,2,38,0,23,9,142,13,452
2024-03-20 16:50:00,78,6,34,7,4,2,81,5,48,3,16,8,199,6,497
2024-03-20 17:00:00,85,12,11,14,12,12,58,3,35,1,24,15,96,15,393
2024-03-20 17:10:00,77,5,22,4,9,11,86,2,37,2,23,15,95,10,398
2024-03-20 17:20:00,82,5,25,9,7,9,70,5,38,2,22,10,51,7,342
2024-03-20 17:30:00,75,6,31,3,5,3,59,3,35,3,29,21,49,3,325
2024-03-20 17:40:00,94,6,32,6,8,11,74,4,35,3,26,14,73,7,393
2024-03-20 17:50:00,83,6,35,5,10,10,61,3,33,2,19,15,77,12,371
2024-03-20 18:00:00,72,10,31,10,14,9,58,6,29,3,19,15,60,16,352
2024-03-20 18:10:00,84,10,34,9,5,5,53,3,28,2,21,13,74,11,352
2024-03-20 18:20:00,83,8,28,6,18,9,76,1,24,1,19,17,58,17,365
2024-03-20 18:30:00,79,3,28,7,7,9,49,1,25,1,21,19,56,7,312
2024-03-20 18:40:00,78,1,23,2,7,7,54,0,21,0,20,12,62,8,295
2024-03-20 18:50:00,67,3,19,3,4,3,46,1,19,1,12,13,200,3,394
2024-03-20 19:00:00,68,11,24,7,5,2,41,1,25,1,17,17,242,7,468
2024-03-20 19:10:00,66,3,35,3,10,10,66,1,25,1,14,10,60,10,314
2024-03-20 19:20:00,52,4,25,2,5,2,41,3,24,2,18,6,55,5,244
2024-03-20 19:30:00,42,5,25,4,5,0,36,1,19,1,20,13,60,4,235
2024-03-20 19:40:00,55,6,30,5,7,10,42,4,29,1,20,10,51,6,276
2024-03-20 19:50:00,59,6,28,5,5,5,46,1,23,0,8,8,46,8,248
2024-03-20 20:00:00,40,1,11,2,3,4,32,0,21,1,10,6,36,4,171
2024-03-20 20:10:00,47,3,20,1,2,1,36,2,17,1,14,16,49,3,212
2024-03-20 20:20:00,27,4,22,1,6,7,43,2,22,2,12,14,39,7,208
2024-03-20 20:30:00,44,9,30,5,5,7,27,1,18,0,8,6,29,6,195
2024-03-20 20:40:00,39,2,21,1,6,7,22,0,14,1,13,13,42,5,186
2024-03-20 20:50:00,39,2,19,2,2,1,25,0,20,0,12,6,35,5,168
2024-03-20 21:00:00,32,7,25,3,2,2,24,2,17,1,16,9,36,3,179
2024-03-20 21:10:00,42,4,22,5,1,1,29,1,26,1,16,9,44,2,203
2024-03-20 21:20:00,34,2,25,4,2,1,28,0,15,0,4,4,36,2,157
2024-03-20 21:30:00,31,2,18,1,2,1,19,2,11,0,14,17,53,3,174
2024-03-20 21:40:00,36,3,24,3,0,0,24,0,17,0,5,6,30,2,150
2024-03-20 21:50:00,26,4,15,3,0,0,23,1,17,1,11,7,29,1,138
2024-03-20 22:00:00,42,2,22,2,6,6,19,1,19,0,8,5,22,2,156
2024-03-20 22:10:00,21,3,19,3,2,2,14,1,9,0,10,15,35,4,138
2024-03-20 22:20:00,26,2,21,1,2,3,9,1,9,1,5,6,45,2,133
2024-03-20 22:30:00,21,0,16,0,0,0,22,0,13,0,4,1,127,0,204
2024-03-20 22:40:00,19,1,17,0,0,0,21,0,18,0,4,5,126,0,211
2024-03-20 22:50:00,11,0,12,0,1,2,14,0,12,0,3,2,93,1,151
2024-03-20 23:00:00,15,1,15,1,0,0,11,4,13,0,7,6,95,0,168
2024-03-20 23:10:00,24,2,14,2,1,1,11,0,9,0,2,2,85,1,154
2024-03-20 23:20:00,19,3,18,3,2,2,9,1,9,0,3,3,89,2,163
2024-03-20 23:30:00,10,0,11,0,0,0,8,0,9,0,2,2,104,0,146
2024-03-20 23:40:00,9,1,9,1,1,1,6,1,7,1,3,2,69,1,112
2024-03-20 23:50:00,8,0,9,0,2,4,3,0,4,0,0,0,17,2,49
2024-03-21 00:00:00,6,0,3,0,0,0,7,0,9,0,1,1,158,0,185
2024-03-21 00:10:00,7,3,7,1,2,2,4,1,6,0,3,3,101,2,142
2024-03-21 00:20:00,7,5,6,2,5,5,6,5,6,0,4,2,66,1,120
2024-03-21 00:30:00,15,3,17,7,0,0,5,1,4,0,1,2,91,0,146
2024-03-21 00:40:00,5,1,4,0,0,0,5,1,4,1,1,1,64,0,87
2024-03-21 00:50:00,5,3,5,2,0,0,4,0,3,0,0,0,27,0,49
2024-03-21 01:00:00,4,1,3,0,0,0,5,0,3,0,1,0,24,1,42
2024-03-21 01:10:00,7,1,8,0,2,1,2,0,3,0,1,1,25,3,54
2024-03-21 01:20:00,6,1,5,1,0,0,4,0,4,0,1,1,24,0,47
2024-03-21 01:30:00,2,0,2,0,2,1,1,1,1,0,0,0,8,1,19
2024-03-21 01:40:00,1,0,1,0,0,0,5,0,5,0,1,1,15,0,29
2024-03-21 01:50:00,3,0,2,0,0,0,2,0,3,0,0,0,26,0,36
2024-03-21 02:00:00,3,0,3,0,0,0,1,0,1,0,0,0,18,0,26
2024-03-21 02:10:00,2,0,3,0,2,4,2,0,2,0,0,0,20,2,37
2024-03-21 02:20:00,3,0,3,0,0,0,3,0,3,0,0,0,14,0,26
2024-03-21 02:30:00,5,0,5,0,0,0,2,0,1,0,2,2,15,0,32
2024-03-21 02:40:00,3,0,3,0,0,0,2,0,2,0,0,0,19,0,29
2024-03-21 02:50:00,6,0,6,0,0,0,2,0,2,0,0,0,12,0,28
2024-03-21 03:00:00,3,1,2,1,0,0,1,1,1,0,0,0,8,0,18
2024-03-21 03:10:00,0,1,0,1,1,1,5,0,5,0,0,0,21,2,37
2024-03-21 03:20:00,3,0,2,0,0,0,3,0,4,0,0,0,10,0,22
2024-03-21 03:30:00,1,0,1,0,0,0,2,0,2,0,0,0,11,0,17
