datetime,D21Z,V22Z,D31Z,D32Z,V33Z,D51Z,D52Z,D53Z,D54Z,V55Z,V56Z,V57Z,V58Z,V71Z,D81Z,V82Z,D91Z,D92Z,V93Z,D111Z,D112Z,D113Z,V114Z,V115Z,V116Z,Total
2024-03-30 23:20:00,21,17,18,3,2,1,3,9,2,3,20,11,2,3,9,15,1,0,0,12,20,3,17,21,3,216
2024-03-30 23:30:00,21,13,10,2,2,0,2,16,1,5,20,5,3,0,12,19,7,4,0,12,11,2,18,14,4,203
2024-03-30 23:40:00,19,15,14,1,1,0,6,9,0,6,16,13,0,1,5,7,4,2,3,6,5,9,10,11,5,168
2024-03-30 23:50:00,7,6,7,4,2,1,3,20,2,8,23,7,6,1,8,13,4,2,0,9,7,5,13,11,7,176
2024-03-31 00:00:00,15,11,40,2,2,0,3,9,3,6,19,8,4,3,9,15,8,5,2,9,10,3,14,14,2,216
2024-03-31 00:10:00,22,12,33,1,1,1,5,7,3,1,9,10,5,0,3,5,3,3,2,12,8,5,16,14,10,191
2024-03-31 00:20:00,21,14,23,5,3,0,3,11,2,3,15,10,2,1,5,9,0,0,0,12,13,4,12,18,6,192
2024-03-31 00:30:00,17,16,34,3,1,0,2,3,1,2,6,6,3,4,9,13,8,5,9,10,12,3,15,12,1,195
2024-03-31 00:40:00,14,12,25,3,3,1,3,10,4,5,17,6,4,1,6,13,2,1,0,6,4,1,7,8,0,156
2024-03-31 00:50:00,10,12,2,2,0,0,0,6,0,4,6,0,0,0,4,8,2,0,0,9,7,3,13,9,4,101
2024-03-31 01:00:00,11,7,6,4,2,1,1,5,1,4,9,2,0,3,7,12,2,2,1,7,8,2,10,14,2,123
2024-03-31 01:10:00,11,12,4,1,1,1,3,3,2,5,6,10,4,2,3,5,2,2,1,13,7,2,15,12,2,129
2024-03-31 01:20:00,15,10,5,3,1,2,2,6,0,4,7,4,0,2,2,3,1,0,0,3,5,2,8,10,4,99
2024-03-31 01:30:00,10,9,6,0,0,1,3,5,2,6,8,1,0,2,7,9,3,4,1,10,9,2,12,18,3,131
2024-03-31 01:40:00,12,8,3,1,1,0,3,9,3,9,11,6,2,3,2,4,1,1,2,4,5,2,7,10,1,110
2024-03-31 01:50:00,13,12,3,0,0,0,2,7,2,6,10,3,1,0,4,4,3,3,2,6,7,1,6,5,0,100
2024-03-31 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-31 02:10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-31 02:20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-31 02:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-31 02:40:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-31 02:50:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-31 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-31 03:10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-31 03:20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-31 03:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-31 03:40:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-31 03:50:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-31 04:00:00,12,9,6,4,2,1,0,4,0,4,4,0,0,0,2,3,4,2,5,5,4,1,8,4,2,86
2024-03-31 04:10:00,6,6,0,0,0,0,0,2,0,2,2,0,0,0,3,3,1,1,0,7,5,1,8,6,2,55
2024-03-31 04:20:00,3,3,4,1,1,0,0,2,0,2,2,0,0,0,1,1,0,0,0,3,2,0,3,0,0,28
2024-03-31 04:30:00,4,4,4,2,1,1,1,2,3,3,3,4,2,1,4,5,5,2,2,5,4,1,7,4,2,76
2024-03-31 04:40:00,2,2,2,2,1,1,0,4,0,4,3,0,0,0,3,3,1,1,0,2,0,1,3,1,2,38
2024-03-31 04:50:00,5,4,6,1,0,1,0,1,1,1,1,0,0,1,6,4,2,1,2,5,2,1,7,9,2,63
2024-03-31 05:00:00,2,2,0,0,0,0,0,3,2,2,3,2,1,1,5,7,1,3,3,10,3,0,4,3,1,58
2024-03-31 05:10:00,3,3,3,0,1,0,0,9,1,7,8,0,0,1,2,1,3,4,0,3,3,3,7,16,3,81
2024-03-31 05:20:00,3,3,7,0,0,0,2,5,0,3,5,2,0,2,6,8,1,0,0,3,5,2,8,13,4,82
2024-03-31 05:30:00,6,5,8,1,0,0,4,4,1,2,7,5,1,1,9,8,3,3,6,3,1,3,5,4,3,93
2024-03-31 05:40:00,6,6,4,0,0,0,4,5,2,3,7,3,3,1,9,7,5,4,4,2,3,2,6,6,3,95
2024-03-31 05:50:00,6,3,5,2,1,0,2,0,3,0,3,6,3,2,9,8,6,2,4,4,1,1,6,0,3,80
2024-03-31 06:00:00,4,4,2,1,1,0,1,2,2,1,5,4,2,0,5,6,3,0,2,1,2,2,2,3,2,57
2024-03-31 06:10:00,7,7,3,1,1,1,0,4,0,4,4,0,0,1,8,6,4,0,3,0,1,1,1,1,0,58
2024-03-31 06:20:00,7,7,19,5,2,0,0,2,2,2,5,1,1,0,9,13,4,1,6,11,8,0,10,9,3,127
2024-03-31 06:30:00,6,5,41,0,0,1,0,4,1,4,4,2,2,0,1,1,3,3,2,2,3,3,5,4,2,99
2024-03-31 06:40:00,6,6,54,0,0,4,2,8,1,6,7,4,1,2,2,3,2,2,1,2,1,2,4,3,1,124
2024-03-31 06:50:00,2,2,66,2,1,0,0,6,0,4,7,0,0,0,1,1,0,0,1,1,2,0,2,1,0,99
2024-03-31 07:00:00,2,2,33,0,0,0,0,4,0,7,5,0,0,2,5,6,3,2,4,4,1,1,3,0,2,86
2024-03-31 07:10:00,3,2,8,0,0,0,1,3,2,4,6,6,2,2,1,4,0,0,2,4,4,2,10,6,2,74
2024-03-31 07:20:00,4,3,4,1,1,0,1,1,0,1,2,0,0,1,2,2,2,0,2,5,2,0,6,3,0,43
2024-03-31 07:30:00,7,7,2,1,1,1,0,4,0,1,4,0,0,2,7,8,3,1,1,3,5,2,5,4,2,71
2024-03-31 07:40:00,1,1,4,2,2,0,0,6,1,0,7,0,0,0,6,5,4,1,1,1,1,4,0,5,4,56
2024-03-31 07:50:00,3,2,7,0,0,1,4,7,5,2,9,4,4,4,6,6,1,0,0,5,5,5,5,9,7,101
2024-03-31 08:00:00,4,6,3,2,0,0,0,6,1,1,7,0,0,0,4,7,3,1,1,4,6,1,4,7,1,69
2024-03-31 08:10:00,9,6,1,0,0,0,2,8,2,0,6,2,2,2,5,6,2,0,0,4,4,3,2,4,2,72
2024-03-31 08:20:00,9,9,1,4,1,0,5,10,3,4,13,11,1,2,7,9,4,2,1,9,3,8,7,2,8,133
2024-03-31 08:30:00,11,10,3,1,0,1,0,9,2,3,14,0,2,3,5,5,4,1,1,4,9,5,5,7,7,112
2024-03-31 08:40:00,9,6,4,1,1,2,1,11,3,2,10,4,3,4,14,14,9,5,3,11,5,3,9,56,4,194
2024-03-31 08:50:00,5,4,6,4,2,0,6,17,2,4,16,18,8,6,2,6,2,1,2,14,10,2,11,8,4,160
2024-03-31 09:00:00,4,4,6,3,4,1,5,12,2,5,13,4,6,5,15,9,5,6,3,15,5,3,9,6,3,153
2024-03-31 09:10:00,8,4,5,2,2,3,4,11,6,4,12,0,6,1,7,14,4,2,1,13,12,7,11,9,6,154
2024-03-31 09:20:00,17,11,7,3,3,3,1,19,1,3,14,1,0,5,14,11,8,5,5,22,14,3,15,13,4,202
2024-03-31 09:30:00,27,17,6,4,4,2,7,22,2,7,16,10,7,6,20,21,6,2,1,17,16,7,15,10,6,258
2024-03-31 09:40:00,22,11,3,3,3,4,8,28,2,5,19,9,1,1,22,18,11,5,4,24,20,8,17,18,5,271
2024-03-31 09:50:00,33,18,9,7,3,3,12,33,7,6,28,17,12,11,19,12,11,8,2,24,25,7,14,18,7,346
2024-03-31 10:00:00,20,14,5,5,3,0,11,25,5,0,20,12,10,8,20,15,5,4,1,23,22,7,15,17,6,273
2024-03-31 10:10:00,30,18,10,7,5,3,9,25,9,3,20,5,8,0,16,14,9,3,3,35,24,9,21,26,11,323
2024-03-31 10:20:00,26,9,10,5,4,4,9,22,10,6,19,11,9,7,20,12,13,6,6,37,31,7,19,17,8,327
2024-03-31 10:30:00,28,9,8,6,5,2,8,25,5,3,16,14,7,11,24,16,9,3,1,53,30,8,22,19,11,343
2024-03-31 10:40:00,30,18,2,2,2,2,17,26,7,2,17,12,11,13,13,15,3,3,3,44,37,8,20,20,7,334
2024-03-31 10:50:00,41,16,10,12,7,6,15,29,14,6,24,15,21,15,22,22,8,5,2,45,34,15,16,24,13,437
2024-03-31 11:00:00,38,18,11,10,8,1,10,21,8,3,16,9,8,14,22,25,10,8,6,81,27,4,25,19,7,409
2024-03-31 11:10:00,35,15,4,3,3,4,14,31,5,5,24,16,7,6,23,17,9,7,6,55,30,13,16,15,10,373
2024-03-31 11:20:00,49,9,7,7,5,3,25,30,8,2,16,23,11,7,17,18,8,6,4,77,36,13,27,25,7,440
2024-03-31 11:30:00,36,16,9,7,4,2,10,36,6,3,23,24,11,9,20,16,6,4,2,136,44,10,17,17,7,475
2024-03-31 11:40:00,50,17,10,11,7,9,25,50,9,8,18,24,14,9,21,18,7,7,6,79,46,9,26,28,7,515
2024-03-31 11:50:00,62,10,11,10,6,5,21,29,11,7,27,20,13,17,32,20,8,7,4,121,46,12,25,25,10,559
2024-03-31 12:00:00,39,13,6,6,5,4,20,34,12,5,24,16,17,11,29,17,10,3,3,128,42,13,25,27,14,523
2024-03-31 12:10:00,53,12,5,5,5,3,23,33,6,4,38,14,6,10,35,17,10,3,2,82,49,17,19,24,14,489
2024-03-31 12:20:00,44,22,5,3,3,5,22,52,12,6,27,14,11,11,24,17,8,1,1,56,33,14,21,25,12,449
2024-03-31 12:30:00,42,17,2,3,2,5,24,38,15,6,30,14,12,14,28,19,17,9,5,114,41,15,28,26,17,543
2024-03-31 12:40:00,60,15,11,12,9,3,22,34,13,5,22,20,17,7,41,12,15,6,2,65,38,14,17,18,13,491
2024-03-31 12:50:00,56,13,14,21,9,8,16,24,11,7,18,17,14,7,28,15,13,6,3,95,38,12,14,21,13,493
2024-03-31 13:00:00,49,10,9,7,5,0,9,27,12,1,20,6,13,9,25,19,10,9,6,49,28,9,16,16,8,372
2024-03-31 13:10:00,49,15,9,10,8,4,14,27,14,3,18,12,14,17,40,20,16,6,5,62,25,13,24,14,12,451
2024-03-31 13:20:00,41,11,3,4,2,6,16,36,12,5,27,17,13,8,37,21,13,8,3,58,45,14,19,19,15,453
2024-03-31 13:30:00,45,18,13,10,5,8,17,37,9,9,25,12,17,13,41,27,12,4,2,50,33,13,17,21,11,469
2024-03-31 13:40:00,41,15,5,9,6,8,14,30,13,10,19,17,14,14,25,13,7,5,5,124,36,13,12,21,15,491
2024-03-31 13:50:00,50,14,2,1,1,8,14,32,11,12,17,13,13,11,32,19,8,8,8,44,28,12,15,14,13,400
2024-03-31 14:00:00,54,19,10,10,6,2,20,40,8,4,22,15,13,15,29,17,16,6,8,76,46,31,23,23,11,524
2024-03-31 14:10:00,56,17,9,8,6,4,20,29,11,5,18,14,12,13,33,20,12,6,2,40,35,12,19,23,10,434
2024-03-31 14:20:00,49,13,5,5,5,8,14,36,13,10,24,19,13,41,34,17,21,8,5,66,47,12,15,23,13,516
2024-03-31 14:30:00,47,17,11,10,7,2,17,30,2,4,19,15,2,11,35,25,15,9,7,74,34,16,18,22,11,460
2024-03-31 14:40:00,55,14,7,7,6,10,21,44,10,9,21,15,13,10,30,18,10,5,4,35,42,13,21,25,14,459
2024-03-31 14:50:00,54,11,8,8,6,6,19,37,12,3,21,21,10,16,43,17,18,2,2,99,40,14,26,18,17,528
2024-03-31 15:00:00,52,12,6,6,4,5,17,32,9,6,17,11,9,14,40,17,19,5,0,57,34,12,20,25,10,439
2024-03-31 15:10:00,47,17,10,9,6,4,16,46,17,5,22,17,14,11,34,21,14,6,8,71,38,10,26,26,8,503
2024-03-31 15:20:00,43,16,10,27,5,4,13,30,10,3,17,12,8,15,27,26,12,6,5,38,24,12,19,13,16,411
2024-03-31 15:30:00,42,13,10,9,6,8,20,35,11,9,19,22,16,12,29,19,13,10,9,40,28,13,15,17,10,435
2024-03-31 15:40:00,37,11,23,4,4,6,16,36,13,6,17,15,17,8,31,14,12,4,4,62,31,14,16,16,9,426
2024-03-31 15:50:00,41,12,19,8,5,4,13,34,11,4,16,13,12,38,31,19,9,9,6,32,23,6,19,12,9,405
2024-03-31 16:00:00,52,13,43,6,4,7,24,26,14,8,20,16,10,10,27,15,10,6,4,41,33,9,23,31,10,462
2024-03-31 16:10:00,43,13,60,10,9,5,22,35,14,3,14,14,12,13,43,27,20,6,5,61,32,18,23,22,11,535
2024-03-31 16:20:00,32,9,197,5,4,4,22,34,6,5,20,13,14,6,40,26,17,9,11,30,24,11,18,16,8,581
2024-03-31 16:30:00,38,16,197,10,7,5,14,27,9,4,14,8,10,15,31,17,14,4,3,36,37,19,21,24,14,594
2024-03-31 16:40:00,51,14,167,5,5,9,28,58,9,10,17,15,10,12,30,22,9,5,7,28,24,13,18,20,10,596
2024-03-31 16:50:00,42,14,277,8,5,7,17,38,12,5,19,13,10,8,17,13,12,4,4,28,27,9,20,26,7,642
2024-03-31 17:00:00,39,12,194,6,5,6,18,40,5,8,16,15,7,16,28,20,13,9,8,43,38,10,22,23,7,608
2024-03-31 17:10:00,52,15,225,5,4,5,20,39,7,8,19,10,5,11,40,21,11,9,8,21,20,17,17,14,10,613
2024-03-31 17:20:00,54,16,287,7,5,8,26,43,9,11,23,19,7,15,38,16,20,8,8,29,30,8,20,22,6,735
2024-03-31 17:30:00,43,13,308,8,4,8,21,53,10,9,18,13,12,5,36,23,18,9,6,36,32,14,22,21,8,750
2024-03-31 17:40:00,49,16,233,8,6,7,25,40,13,10,21,17,10,12,33,20,12,6,4,36,32,18,19,24,12,683
2024-03-31 17:50:00,52,21,216,42,13,9,20,42,11,9,21,18,38,8,36,20,22,8,5,29,25,9,20,13,8,715
2024-03-31 18:00:00,49,18,249,8,6,9,28,40,8,10,17,17,8,6,27,17,9,5,4,32,30,15,21,18,11,662
2024-03-31 18:10:00,30,16,175,5,4,10,23,41,13,10,17,13,13,14,31,24,14,6,4,45,41,15,25,18,12,619
2024-03-31 18:20:00,51,11,166,10,8,7,20,47,8,5,25,14,8,12,30,19,9,9,7,65,27,18,16,20,5,617
2024-03-31 18:30:00,45,14,154,6,4,5,26,42,14,9,19,18,12,5,24,14,8,3,3,64,31,8,16,24,10,578
2024-03-31 18:40:00,39,20,152,6,6,9,12,44,12,10,28,11,14,10,26,10,8,6,6,29,24,10,16,14,7,529
2024-03-31 18:50:00,48,14,273,7,4,7,16,46,19,8,22,9,19,15,29,26,14,8,5,31,25,12,20,23,14,714
2024-03-31 19:00:00,40,11,268,10,8,6,22,33,9,8,19,20,10,12,32,18,15,9,7,59,37,12,21,35,6,727
2024-03-31 19:10:00,52,14,176,8,7,2,25,39,13,3,21,13,12,10,29,18,13,6,2,118,29,18,20,15,10,673
2024-03-31 19:20:00,39,9,218,5,3,5,16,36,6,6,18,10,8,12,25,15,13,3,4,32,28,12,21,22,10,576
2024-03-31 19:30:00,32,22,175,20,8,2,25,35,4,4,18,15,9,10,21,18,14,8,6,30,21,12,17,15,11,552
2024-03-31 19:40:00,42,20,213,18,7,4,14,42,13,7,23,12,14,3,24,11,11,6,6,46,32,9,21,26,7,631
2024-03-31 19:50:00,37,16,285,9,5,3,16,32,4,5,23,15,5,6,29,15,15,8,5,32,23,10,20,18,7,643
2024-03-31 20:00:00,28,13,321,7,6,4,13,39,8,15,32,18,9,9,24,19,10,7,3,22,23,14,23,25,14,706
2024-03-31 20:10:00,24,17,292,3,4,2,11,23,9,12,27,23,11,6,21,20,10,1,0,52,25,11,23,28,9,664
2024-03-31 20:20:00,35,11,163,6,3,4,10,28,4,18,23,19,7,7,17,27,14,10,8,25,26,9,22,32,11,539
2024-03-31 20:30:00,31,14,38,4,3,4,17,27,6,12,33,26,9,10,15,28,8,8,3,37,17,10,15,24,10,409
2024-03-31 20:40:00,27,16,9,6,6,2,11,27,3,11,21,16,11,9,22,31,14,9,13,30,17,9,14,23,9,366
2024-03-31 20:50:00,27,14,9,5,5,3,7,19,3,8,18,9,1,6,15,20,10,6,4,23,21,2,20,24,2,281
2024-03-31 21:00:00,29,11,5,5,3,4,13,30,6,7,33,24,9,5,14,22,7,6,8,23,17,12,20,23,5,341
2024-03-31 21:10:00,27,15,0,0,0,6,6,26,9,8,16,18,13,1,16,14,3,2,4,38,25,7,26,28,6,314
2024-03-31 21:20:00,24,14,10,8,5,6,7,31,9,11,32,32,11,5,13,16,4,2,1,21,23,3,30,25,6,349
2024-03-31 21:30:00,38,16,8,8,6,1,9,28,4,6,21,23,7,7,21,27,10,3,2,30,19,11,23,23,9,360
2024-03-31 21:40:00,28,15,2,2,2,2,16,25,4,16,30,37,7,4,21,21,12,5,6,29,24,10,23,29,5,375
2024-03-31 21:50:00,27,15,5,2,0,9,11,26,5,20,33,21,6,3,12,16,10,7,4,29,17,11,18,21,5,333
2024-03-31 22:00:00,13,13,6,5,3,4,6,17,8,14,26,24,10,2,19,18,6,5,3,22,22,9,22,23,9,309
2024-03-31 22:10:00,21,15,3,3,3,3,5,13,13,11,18,24,18,3,13,14,4,1,1,26,16,1,18,16,1,264
2024-03-31 22:20:00,20,14,4,2,1,2,3,19,6,13,29,12,11,3,17,19,8,2,3,24,20,6,22,26,4,290
2024-03-31 22:30:00,22,17,1,2,2,5,4,21,5,10,20,13,5,3,16,13,3,1,2,9,9,5,15,16,4,223
2024-03-31 22:40:00,19,10,4,3,3,7,5,25,5,9,27,19,9,7,13,21,9,6,2,14,13,4,18,18,4,274
2024-03-31 22:50:00,24,20,1,4,1,0,7,16,6,11,17,14,4,4,8,15,5,3,4,17,11,8,16,14,9,239
2024-03-31 23:00:00,16,13,6,6,6,1,3,9,1,10,8,5,0,5,6,10,4,1,0,13,13,3,12,16,2,169
2024-03-31 23:10:00,14,10,2,2,1,0,3,11,0,9,14,4,0,2,8,7,6,0,0,14,9,4,14,12,4,150
2024-03-31 23:20:00,14,9,5,6,4,0,3,13,4,14,21,14,7,1,10,11,6,3,3,19,10,6,11,17,6,217
2024-03-31 23:30:00,13,9,3,3,2,1,6,14,1,9,15,7,0,1,3,5,3,0,0,14,15,5,15,20,5,169
2024-03-31 23:40:00,12,9,2,2,2,0,1,6,2,5,10,5,4,2,4,7,1,1,1,98,9,6,13,17,5,224
2024-03-31 23:50:00,19,9,2,4,1,0,4,9,3,7,13,7,2,1,6,7,2,2,3,8,5,5,8,6,3,136
2024-04-01 00:00:00,13,11,2,3,3,2,2,8,3,13,12,3,3,3,3,4,4,1,2,8,8,4,14,15,1,145
2024-04-01 00:10:00,6,6,5,5,5,2,2,8,1,9,10,3,1,0,5,5,4,3,3,9,6,4,9,9,5,125
2024-04-01 00:20:00,7,6,5,8,5,1,1,7,0,7,9,1,0,0,9,8,2,1,0,10,4,2,12,3,1,109
2024-04-01 00:30:00,15,9,1,1,2,1,5,9,2,4,12,5,1,2,3,8,1,2,0,38,9,4,13,6,2,155
2024-04-01 00:40:00,11,9,6,6,5,2,0,12,0,7,5,0,0,0,5,7,1,1,0,7,5,3,7,6,3,108
2024-04-01 00:50:00,12,11,4,3,1,4,1,7,1,9,7,3,1,5,3,6,3,2,2,18,11,4,15,15,5,153
2024-04-01 01:00:00,9,9,1,1,1,1,2,3,2,2,4,4,3,0,3,3,2,3,2,24,5,1,8,7,1,101
2024-04-01 01:10:00,10,7,1,1,1,1,0,2,1,4,2,0,0,2,3,5,2,0,0,11,13,3,12,15,1,97
2024-04-01 01:20:00,16,8,5,3,1,3,1,3,2,4,4,1,0,3,12,13,6,1,3,12,7,3,24,4,5,144
2024-04-01 01:30:00,4,4,0,1,0,3,1,6,1,7,7,1,2,6,13,13,3,4,5,15,9,1,14,13,3,136
2024-04-01 01:40:00,6,7,2,1,2,1,2,4,3,5,8,4,2,2,3,3,3,1,0,6,5,4,11,7,7,99
2024-04-01 01:50:00,4,4,1,0,0,2,1,2,0,5,6,2,0,1,3,3,1,1,1,8,2,1,4,3,2,57
2024-04-01 02:00:00,5,5,2,2,0,1,1,7,1,6,6,4,1,1,4,9,3,2,4,69,8,4,12,11,4,172
2024-04-01 02:10:00,7,7,0,1,0,1,0,5,0,5,4,0,0,4,5,10,5,3,5,6,2,2,4,2,1,79
2024-04-01 02:20:00,6,8,2,1,1,2,1,4,2,6,5,2,1,1,6,11,4,1,0,23,2,1,5,4,2,101
2024-04-01 02:30:00,4,4,3,3,3,0,0,2,0,1,2,0,0,0,5,5,4,1,0,84,7,6,3,4,5,146
2024-04-01 02:40:00,20,14,1,0,0,0,1,1,0,1,2,1,0,0,1,1,0,0,0,29,3,1,4,3,1,84
2024-04-01 02:50:00,8,7,3,3,2,0,0,2,0,2,2,0,0,0,4,2,3,2,2,77,3,3,5,6,3,139
2024-04-01 03:00:00,6,4,0,0,0,1,0,1,0,2,1,0,0,0,3,4,2,0,0,44,3,1,2,1,0,75
2024-04-01 03:10:00,6,5,0,0,0,0,0,1,0,1,2,0,0,0,3,2,1,0,0,30,2,1,6,2,1,63
2024-04-01 03:20:00,7,7,0,0,0,0,0,3,0,3,5,0,0,0,3,7,2,1,1,46,3,0,2,2,1,93
2024-04-01 03:30:00,5,5,1,0,1,1,0,2,0,2,2,0,0,0,3,3,0,0,0,75,2,0,5,1,1,109
2024-04-01 03:40:00,4,4,0,0,0,0,0,2,0,1,2,0,0,0,6,6,2,1,1,55,2,0,4,6,2,98
2024-04-01 03:50:00,2,2,1,1,1,1,2,5,2,5,9,4,2,0,2,2,3,4,2,26,2,0,3,7,0,88
2024-04-01 04:00:00,4,4,0,0,0,1,0,4,1,5,8,1,2,1,1,2,3,2,2,43,2,0,3,10,0,99
2024-04-01 04:10:00,4,5,1,1,1,0,1,2,1,2,3,1,0,0,0,0,0,0,0,26,1,2,4,2,1,58
2024-04-01 04:20:00,6,6,0,2,1,0,1,3,0,3,3,0,0,0,3,3,0,0,0,21,1,0,2,1,2,58
2024-04-01 04:30:00,1,1,1,1,2,0,0,0,2,0,2,2,2,0,3,3,3,3,2,11,4,0,6,5,0,54
2024-04-01 04:40:00,2,2,0,0,0,0,2,3,1,3,3,2,1,0,1,1,1,0,0,18,3,1,8,3,3,58
2024-04-01 04:50:00,5,4,3,6,2,1,0,3,0,3,3,0,0,0,4,3,3,3,4,13,1,0,1,0,1,63
2024-04-01 05:00:00,2,2,0,0,0,0,1,2,0,3,2,1,0,1,4,5,4,1,2,4,1,0,1,0,0,36
2024-04-01 05:10:00,3,4,0,0,0,0,1,4,1,4,7,1,2,2,4,6,2,1,3,5,1,0,2,1,1,55
2024-04-01 05:20:00,4,5,0,3,1,0,0,8,1,5,8,0,0,1,9,6,6,3,3,15,4,3,7,6,3,101
2024-04-01 05:30:00,2,2,0,0,0,0,3,11,0,11,9,4,0,1,7,9,2,3,5,2,4,4,3,3,2,87
2024-04-01 05:40:00,7,8,1,1,1,0,3,7,0,6,7,5,0,2,9,7,3,3,6,4,4,2,5,6,1,98
2024-04-01 05:50:00,2,2,3,2,0,0,1,2,0,2,3,1,0,2,4,5,3,0,0,0,2,3,6,4,8,55
2024-04-01 06:00:00,3,3,1,1,1,0,0,4,0,4,4,0,0,1,4,3,3,2,6,3,1,2,4,3,2,55
2024-04-01 06:10:00,2,2,0,0,0,0,1,2,1,2,5,2,1,1,4,4,2,0,0,5,4,0,6,2,0,46
2024-04-01 06:20:00,6,5,0,2,1,2,1,8,3,8,11,3,2,0,2,2,1,0,2,37,6,0,7,27,0,136
2024-04-01 06:30:00,6,6,0,0,0,0,0,2,2,2,4,2,4,3,1,2,2,0,1,7,5,1,5,9,2,66
2024-04-01 06:40:00,7,6,0,0,0,0,0,5,1,5,5,1,1,1,2,3,1,2,4,3,3,0,4,3,0,57
2024-04-01 06:50:00,2,2,9,4,3,0,0,1,2,1,2,1,1,1,3,6,1,0,3,3,1,0,3,76,0,125
2024-04-01 07:00:00,5,5,0,0,0,0,0,2,1,2,3,2,1,9,2,3,1,2,3,2,2,2,6,4,3,60
2024-04-01 07:10:00,1,1,0,0,0,0,1,6,1,6,5,1,0,0,3,2,0,0,2,3,3,2,6,5,2,50
2024-04-01 07:20:00,0,0,2,2,0,1,0,4,0,3,4,0,0,0,6,5,3,1,4,4,2,1,5,1,1,49
2024-04-01 07:30:00,2,2,0,0,0,0,0,2,0,3,3,0,0,3,5,7,1,1,8,4,3,1,5,3,2,55
2024-04-01 07:40:00,4,4,0,0,0,2,1,6,0,6,10,1,0,1,1,1,0,0,1,3,4,1,4,4,2,56
2024-04-01 07:50:00,4,4,1,2,0,0,1,6,0,6,7,1,0,2,4,2,3,2,4,12,7,1,11,5,3,88
2024-04-01 08:00:00,2,2,1,1,1,0,3,7,2,6,15,7,3,0,1,1,4,2,2,4,1,1,6,3,3,78
2024-04-01 08:10:00,4,4,1,1,1,0,1,5,2,4,5,4,2,1,4,5,3,1,4,2,1,4,4,4,2,69
2024-04-01 08:20:00,4,4,2,2,1,0,2,8,1,5,14,5,1,1,4,3,1,0,3,3,1,1,4,3,1,74
2024-04-01 08:30:00,5,5,1,1,1,0,3,5,2,5,12,13,2,2,6,7,2,1,7,7,7,3,8,6,2,113
2024-04-01 08:40:00,8,7,0,0,0,0,2,9,5,4,13,9,4,1,8,7,8,6,9,16,7,3,7,6,2,141
2024-04-01 08:50:00,14,13,8,1,1,1,3,11,2,7,17,7,2,2,5,7,3,5,4,9,10,4,12,10,3,161
2024-04-01 09:00:00,7,5,2,1,1,3,1,8,3,4,9,7,3,10,7,8,9,4,1,16,9,5,14,13,5,155
2024-04-01 09:10:00,5,4,2,0,0,0,8,12,0,1,13,12,1,1,10,9,4,1,4,15,9,6,14,8,2,141
2024-04-01 09:20:00,11,10,7,4,2,1,3,14,3,4,15,5,3,3,17,12,8,8,7,18,15,7,18,19,11,225
2024-04-01 09:30:00,14,10,6,3,1,2,6,17,6,1,16,7,6,5,13,12,5,2,3,17,19,8,13,27,6,225
2024-04-01 09:40:00,18,12,1,1,0,6,5,29,3,8,18,6,3,7,12,19,5,2,3,59,26,2,28,16,3,292
2024-04-01 09:50:00,26,14,7,4,1,4,4,19,1,4,15,6,4,7,14,15,7,3,2,16,22,3,16,18,2,234
2024-04-01 10:00:00,12,6,13,4,2,3,9,19,7,3,17,7,7,9,15,19,8,4,3,10,12,5,9,10,6,219
2024-04-01 10:10:00,29,14,12,7,7,3,7,22,3,4,19,6,2,6,10,15,5,3,2,28,20,5,20,17,3,269
2024-04-01 10:20:00,29,16,15,8,5,1,9,19,1,2,10,15,5,6,13,9,8,3,3,33,32,8,21,25,6,302
2024-04-01 10:30:00,23,14,7,4,4,3,11,27,7,4,17,7,5,5,13,12,7,5,3,32,29,5,17,27,4,292
2024-04-01 10:40:00,22,14,4,3,3,3,12,28,9,3,19,9,13,8,19,19,7,4,3,32,25,9,21,27,9,325
