datetime,D21Z,D22Z,V23Z,V24Z,D51Z,D52Z,V53Z,V54Z,D81Z,D82Z,V83Z,V84Z,D111Z,D112Z,V113Z,V114Z,Total
2024-03-20 23:10:00,17,2,16,1,0,0,10,0,5,1,3,0,1,0,0,0,56
2024-03-20 23:20:00,10,3,7,2,0,0,5,1,3,1,4,1,0,0,0,0,37
2024-03-20 23:30:00,11,5,8,0,0,0,0,1,4,2,4,1,0,1,0,0,37
2024-03-20 23:40:00,12,1,7,0,0,0,5,2,1,1,2,0,0,2,0,0,33
2024-03-20 23:50:00,8,1,11,1,0,0,2,0,1,3,2,2,2,0,0,0,33
2024-03-21 00:00:00,7,0,5,0,0,0,2,1,2,2,2,0,1,0,1,0,23
2024-03-21 00:10:00,2,0,6,1,0,0,4,0,1,1,1,0,0,0,0,0,16
2024-03-21 00:20:00,6,3,7,1,0,0,4,0,1,2,1,0,0,1,0,0,26
2024-03-21 00:30:00,7,1,5,0,0,0,1,0,1,1,1,0,0,0,0,0,17
2024-03-21 00:40:00,4,1,3,2,0,0,1,0,1,0,2,0,0,0,0,0,14
2024-03-21 00:50:00,2,0,2,0,0,0,2,1,1,0,1,0,0,0,0,0,9
2024-03-21 01:00:00,1,0,1,0,0,0,0,0,1,0,1,0,2,0,2,0,8
2024-03-21 01:10:00,3,1,3,1,0,0,4,2,2,2,1,0,0,0,0,0,19
2024-03-21 01:20:00,0,0,0,0,0,0,1,1,2,2,2,1,0,1,0,0,10
2024-03-21 01:30:00,5,0,6,0,0,0,2,0,1,0,1,0,0,0,0,0,15
2024-03-21 01:40:00,2,0,3,2,0,0,2,0,0,0,0,0,0,2,0,1,12
2024-03-21 01:50:00,3,0,3,0,0,0,0,0,0,1,1,1,0,1,0,1,11
2024-03-21 02:00:00,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,6
2024-03-21 02:10:00,2,0,2,0,0,0,3,2,0,2,0,0,0,1,0,1,13
2024-03-21 02:20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-21 02:30:00,3,0,4,0,0,0,0,1,0,1,0,0,0,0,0,0,9
2024-03-21 02:40:00,2,0,2,0,0,0,1,1,0,1,0,0,0,0,0,0,7
2024-03-21 02:50:00,2,0,3,0,0,0,2,0,0,0,0,0,0,1,0,0,8
2024-03-21 03:00:00,2,0,2,0,0,0,1,1,1,1,1,0,0,1,0,0,10
2024-03-21 03:10:00,0,0,0,0,0,0,4,2,0,1,0,0,0,0,0,0,7
2024-03-21 03:20:00,0,0,0,0,0,0,0,0,3,0,3,0,1,0,1,0,8
2024-03-21 03:30:00,2,1,2,1,0,0,3,0,0,0,0,0,0,0,0,0,9
2024-03-21 03:40:00,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,5
2024-03-21 03:50:00,1,3,2,0,0,0,1,0,2,4,2,0,0,0,0,0,15
2024-03-21 04:00:00,3,1,3,0,0,0,0,0,2,0,4,0,0,0,0,0,13
2024-03-21 04:10:00,5,2,5,1,0,0,1,0,0,0,0,0,0,1,0,0,15
2024-03-21 04:20:00,3,0,2,0,0,0,1,1,3,2,5,2,0,1,0,0,20
2024-03-21 04:30:00,1,2,1,2,0,0,6,0,1,1,4,1,0,1,0,0,20
2024-03-21 04:40:00,3,2,4,1,0,0,2,0,5,0,5,0,0,0,0,0,22
2024-03-21 04:50:00,4,0,3,1,0,0,4,2,4,1,6,1,0,1,0,0,27
2024-03-21 05:00:00,5,3,6,3,0,0,2,0,7,4,11,0,1,0,1,0,43
2024-03-21 05:10:00,4,2,5,2,0,0,9,0,1,2,2,2,4,3,0,1,37
2024-03-21 05:20:00,8,3,5,2,0,0,11,3,5,6,10,6,0,2,0,1,62
2024-03-21 05:30:00,8,3,8,1,0,0,5,1,8,3,8,2,0,2,0,0,49
2024-03-21 05:40:00,9,5,9,2,0,0,12,0,5,7,10,7,0,5,0,0,71
2024-03-21 05:50:00,10,4,7,3,0,0,10,1,7,3,5,3,5,3,3,1,65
2024-03-21 06:00:00,10,2,11,1,0,0,18,1,11,12,13,7,0,0,0,0,86
2024-03-21 06:10:00,10,5,13,3,0,0,17,1,10,7,11,4,0,1,0,1,83
2024-03-21 06:20:00,10,4,9,4,0,0,21,2,22,7,10,7,0,2,0,0,98
2024-03-21 06:30:00,15,6,13,6,0,0,19,5,25,6,16,3,5,5,4,1,129
2024-03-21 06:40:00,17,6,12,6,0,0,20,4,24,16,14,13,6,7,6,9,160
2024-03-21 06:50:00,24,7,14,13,0,0,22,4,26,15,20,11,6,6,7,2,177
2024-03-21 07:00:00,21,8,13,8,0,0,15,5,26,17,17,17,2,9,2,1,161
2024-03-21 07:10:00,30,4,19,4,0,0,23,12,35,21,21,19,4,4,3,1,200
2024-03-21 07:20:00,28,7,17,10,0,0,20,3,31,13,16,11,3,4,3,1,167
2024-03-21 07:30:00,34,6,20,7,0,0,24,8,37,24,25,15,11,2,5,1,219
2024-03-21 07:40:00,46,11,19,10,0,0,23,7,44,27,22,23,4,6,3,5,250
2024-03-21 07:50:00,41,12,21,10,0,0,28,11,30,25,22,18,5,7,3,4,237
2024-03-21 08:00:00,29,13,14,12,0,0,30,15,48,25,28,23,10,8,7,2,264
2024-03-21 08:10:00,37,14,12,11,0,0,32,7,45,29,23,28,7,5,3,1,254
2024-03-21 08:20:00,38,18,15,18,0,0,18,11,40,20,21,21,5,7,7,7,246
2024-03-21 08:30:00,40,11,20,15,0,0,26,12,35,21,14,16,10,14,8,5,247
2024-03-21 08:40:00,26,11,16,15,0,0,32,13,44,20,29,19,8,10,5,4,252
2024-03-21 08:50:00,36,13,15,11,0,0,18,12,30,24,17,13,7,8,5,4,213
2024-03-21 09:00:00,39,12,0,0,0,0,0,0,35,14,0,0,5,19,0,0,124
2024-03-21 09:10:00,40,15,1,1,0,0,2,2,23,13,2,2,13,7,2,2,125
2024-03-21 09:20:00,42,9,22,11,0,0,19,13,22,13,20,19,12,18,17,11,248
2024-03-21 09:30:00,44,8,17,12,0,0,19,7,26,17,23,20,9,12,9,4,227
2024-03-21 09:40:00,36,9,24,11,0,0,15,8,34,11,18,11,7,18,6,4,212
2024-03-21 09:50:00,46,8,26,10,0,0,18,12,24,9,17,8,13,6,9,2,208
2024-03-21 10:00:00,33,11,14,17,0,0,27,10,18,10,19,9,4,6,4,4,186
2024-03-21 10:10:00,50,3,20,1,0,0,17,6,18,6,13,5,4,5,3,1,152
2024-03-21 10:20:00,39,8,15,6,0,0,22,8,16,13,13,8,6,14,5,5,178
2024-03-21 10:30:00,22,3,20,9,0,0,24,13,21,13,14,10,6,7,4,3,169
2024-03-21 10:40:00,37,5,20,6,0,0,18,13,51,8,18,4,4,5,3,1,193
2024-03-21 10:50:00,31,7,18,4,0,0,20,9,17,13,13,12,8,5,8,0,165
2024-03-21 11:00:00,41,10,21,8,0,0,23,4,16,12,12,7,4,7,3,1,169
2024-03-21 11:10:00,40,7,25,7,0,0,24,10,14,11,11,11,6,10,3,2,181
2024-03-21 11:20:00,36,6,22,3,0,0,24,3,16,9,14,8,6,7,10,0,164
2024-03-21 11:30:00,58,5,21,6,0,0,23,7,29,8,24,8,9,9,4,2,213
2024-03-21 11:40:00,56,7,22,6,0,0,19,11,10,19,13,14,5,18,3,3,206
2024-03-21 11:50:00,49,7,33,9,0,0,23,13,25,15,15,13,4,4,2,0,212
2024-03-21 12:00:00,48,7,25,7,0,0,25,9,24,9,16,7,3,3,1,0,184
2024-03-21 12:10:00,43,10,23,12,0,0,25,11,11,14,14,19,2,6,2,2,194
2024-03-21 12:20:00,58,2,23,2,0,0,29,7,15,17,13,15,3,4,41,1,230
2024-03-21 12:30:00,45,8,23,8,0,0,26,21,18,6,15,6,4,3,2,0,185
2024-03-21 12:40:00,39,6,15,3,0,0,25,16,30,19,17,13,2,11,0,2,198
2024-03-21 12:50:00,54,11,25,9,0,0,25,8,25,7,15,5,7,13,4,0,208
2024-03-21 13:00:00,65,6,23,7,0,0,19,5,19,11,9,9,2,4,1,2,182
2024-03-21 13:10:00,62,11,23,9,0,0,20,9,16,20,16,14,4,6,0,2,212
2024-03-21 13:20:00,55,7,17,6,0,0,23,15,17,10,10,9,7,7,9,2,194
2024-03-21 13:30:00,50,5,23,2,0,0,21,13,19,7,15,4,5,6,3,3,176
2024-03-21 13:40:00,56,6,26,7,0,0,23,10,19,21,20,16,7,5,3,4,223
2024-03-21 13:50:00,52,9,21,6,0,0,20,10,21,11,12,5,7,6,4,3,187
2024-03-21 14:00:00,40,9,9,5,0,0,21,11,15,10,10,6,4,6,1,3,150
2024-03-21 14:10:00,63,5,22,6,0,0,26,9,23,21,14,12,1,6,1,4,213
2024-03-21 14:20:00,52,6,19,4,0,0,18,12,18,6,17,5,5,3,1,0,166
2024-03-21 14:30:00,63,5,28,6,0,0,23,31,22,15,18,10,7,14,3,3,248
2024-03-21 14:40:00,61,10,21,6,0,0,22,7,19,12,18,8,4,8,3,4,203
2024-03-21 14:50:00,60,9,26,8,0,0,24,14,29,15,14,14,1,5,0,0,219
2024-03-21 15:00:00,64,12,21,9,0,0,21,13,26,9,18,6,8,10,3,3,223
2024-03-21 15:10:00,85,7,24,6,0,0,19,13,28,14,18,8,12,6,5,3,248
2024-03-21 15:20:00,78,6,20,3,0,0,16,10,21,8,9,9,6,8,3,1,198
2024-03-21 15:30:00,76,8,18,11,0,0,15,15,23,16,17,18,9,8,5,4,243
2024-03-21 15:40:00,84,10,13,18,0,0,21,12,25,11,16,8,8,8,1,3,238
2024-03-21 15:50:00,71,8,22,7,0,0,24,23,22,6,14,6,10,8,3,3,227
2024-03-21 16:00:00,89,5,26,3,0,0,20,12,21,17,16,11,8,14,2,1,245
2024-03-21 16:10:00,85,11,18,9,0,0,19,16,29,15,15,10,14,12,12,6,271
2024-03-21 16:20:00,80,7,24,6,0,0,21,15,22,22,17,12,11,4,8,1,250
2024-03-21 16:30:00,93,11,40,8,0,0,16,15,20,27,15,19,3,12,3,3,285
2024-03-21 16:40:00,81,4,29,5,0,0,12,16,25,9,21,27,12,9,5,2,257
2024-03-21 16:50:00,75,8,34,4,0,0,14,17,19,15,14,13,7,9,3,4,236
2024-03-21 17:00:00,77,7,41,6,0,0,24,13,23,10,19,8,13,4,6,2,253
2024-03-21 17:10:00,86,13,38,11,0,0,19,12,32,20,17,6,8,14,5,4,285
2024-03-21 17:20:00,67,8,31,7,0,0,20,13,25,12,15,8,8,3,5,1,223
2024-03-21 17:30:00,71,9,40,10,0,0,19,15,26,17,19,8,8,7,2,4,255
2024-03-21 17:40:00,74,10,45,9,0,0,19,21,18,19,15,8,16,5,6,3,268
2024-03-21 17:50:00,91,8,33,9,0,0,15,16,29,15,18,11,12,9,4,5,275
2024-03-21 18:00:00,59,9,28,8,0,0,12,8,18,12,17,13,15,11,7,2,219
2024-03-21 18:10:00,76,16,30,12,0,0,20,16,20,19,16,10,11,5,4,3,258
2024-03-21 18:20:00,69,5,24,3,0,0,21,10,24,14,17,12,10,9,3,0,221
2024-03-21 18:30:00,57,10,22,7,0,0,23,16,24,16,24,11,18,5,8,2,243
2024-03-21 18:40:00,55,6,15,9,0,0,18,9,24,15,15,9,5,4,4,2,190
2024-03-21 18:50:00,46,7,22,4,0,0,30,9,12,5,11,4,13,4,7,0,174
2024-03-21 19:00:00,44,8,23,6,0,0,24,9,16,14,23,11,4,2,4,1,189
2024-03-21 19:10:00,49,9,34,6,0,0,22,6,13,12,13,8,7,3,5,0,187
2024-03-21 19:20:00,29,6,18,4,0,0,16,9,17,7,16,6,5,5,5,0,143
2024-03-21 19:30:00,34,4,24,3,0,0,16,1,14,5,14,5,7,5,3,4,139
2024-03-21 19:40:00,45,6,22,5,0,0,17,6,12,5,12,2,7,2,3,0,144
2024-03-21 19:50:00,32,11,15,5,0,0,16,4,15,9,18,6,8,4,2,3,148
2024-03-21 20:00:00,37,7,20,5,0,0,13,10,9,8,15,7,2,1,3,0,137
2024-03-21 20:10:00,45,5,16,6,0,0,15,11,12,6,16,3,6,3,4,1,149
2024-03-21 20:20:00,27,9,16,10,0,0,19,5,16,10,16,7,3,1,4,0,143
2024-03-21 20:30:00,40,2,20,0,0,0,21,3,11,4,14,4,2,1,0,0,122
2024-03-21 20:40:00,25,6,17,3,0,0,12,3,7,3,6,3,6,2,4,0,97
2024-03-21 20:50:00,25,1,17,2,0,0,15,5,7,5,8,4,3,3,1,0,96
2024-03-21 21:00:00,25,4,10,1,0,0,19,4,10,5,13,3,6,3,5,1,109
2024-03-21 21:10:00,39,7,20,3,0,0,22,10,9,14,6,6,5,3,4,0,148
2024-03-21 21:20:00,23,6,17,5,0,0,9,1,7,7,10,5,3,6,3,0,102
2024-03-21 21:30:00,24,6,17,3,0,0,10,3,7,12,14,23,1,1,0,0,121
2024-03-21 21:40:00,27,5,11,4,0,0,5,2,12,9,14,8,4,1,0,0,102
2024-03-21 21:50:00,35,10,17,5,0,0,12,3,6,8,11,3,0,0,0,0,110
2024-03-21 22:00:00,25,3,19,0,0,0,16,6,5,7,7,7,5,1,2,0,103
2024-03-21 22:10:00,20,6,13,4,0,0,15,5,10,3,12,3,2,3,2,2,100
2024-03-21 22:20:00,17,2,12,2,0,0,12,3,4,6,5,6,2,3,0,1,75
2024-03-21 22:30:00,17,4,9,1,0,0,16,2,8,1,9,0,2,1,0,0,70
2024-03-21 22:40:00,19,7,13,4,0,0,10,1,4,2,4,0,0,1,0,0,65
2024-03-21 22:50:00,17,2,13,1,0,0,13,3,11,4,15,4,1,3,0,1,88
2024-03-21 23:00:00,23,3,12,0,0,0,19,2,6,5,5,1,0,0,0,0,76
2024-03-21 23:10:00,15,0,12,2,0,0,7,1,2,6,6,4,0,3,0,0,58
2024-03-21 23:20:00,9,4,10,3,0,0,7,1,5,2,4,1,2,0,1,0,49
2024-03-21 23:30:00,10,4,7,1,0,0,6,1,1,4,2,3,1,1,1,0,42
2024-03-21 23:40:00,10,1,8,0,0,0,9,3,2,3,2,2,0,2,0,0,42
2024-03-21 23:50:00,17,2,11,1,0,0,6,1,1,1,2,1,2,2,0,0,47
2024-03-22 00:00:00,7,2,5,1,0,0,4,0,2,4,3,3,2,2,2,0,37
2024-03-22 00:10:00,7,1,6,1,0,0,5,3,2,1,4,1,0,0,0,0,31
2024-03-22 00:20:00,7,0,10,1,0,0,3,0,2,2,3,2,0,0,0,0,30
2024-03-22 00:30:00,3,3,3,2,0,0,0,0,3,0,3,0,0,0,0,0,17
2024-03-22 00:40:00,9,1,8,0,0,0,2,0,0,1,0,0,1,2,2,0,26
2024-03-22 00:50:00,3,2,3,0,0,0,1,2,2,0,1,0,0,1,0,0,15
2024-03-22 01:00:00,5,0,5,0,0,0,2,0,3,1,6,1,0,0,0,0,23
2024-03-22 01:10:00,6,2,5,1,0,0,2,3,0,3,1,1,0,0,0,0,24
2024-03-22 01:20:00,1,1,1,0,0,0,2,1,2,0,5,0,0,1,0,0,14
2024-03-22 01:30:00,6,0,5,0,0,0,0,0,1,0,1,0,0,1,0,1,15
2024-03-22 01:40:00,3,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,7
2024-03-22 01:50:00,4,0,3,0,0,0,4,1,0,0,0,0,0,0,0,0,12
2024-03-22 02:00:00,3,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,10
2024-03-22 02:10:00,2,1,1,0,0,0,0,0,1,2,2,1,0,0,0,0,10
2024-03-22 02:20:00,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2024-03-22 02:30:00,2,0,2,0,0,0,0,1,1,1,2,0,0,0,0,0,9
2024-03-22 02:40:00,1,1,2,0,0,0,2,1,1,1,1,0,0,0,0,0,10
2024-03-22 02:50:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2024-03-22 03:00:00,4,3,4,2,0,0,2,1,0,1,0,0,2,2,3,0,24
2024-03-22 03:10:00,1,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,7
2024-03-22 03:20:00,1,0,1,0,0,0,0,1,2,0,3,0,0,0,0,0,8
2024-03-22 03:30:00,1,0,1,0,0,0,0,0,1,2,2,0,0,0,0,0,7
2024-03-22 03:40:00,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,3
2024-03-22 03:50:00,2,0,1,0,0,0,0,0,1,1,2,1,0,2,0,0,10
2024-03-22 04:00:00,3,0,8,0,0,0,4,1,1,1,2,2,0,1,0,0,23
2024-03-22 04:10:00,1,1,1,1,0,0,3,1,0,1,1,1,0,3,0,1,15
2024-03-22 04:20:00,4,2,5,2,0,0,4,0,0,1,0,0,0,0,0,0,18
2024-03-22 04:30:00,4,0,4,0,0,0,2,0,1,1,3,2,0,0,0,0,17
2024-03-22 04:40:00,3,2,3,2,0,0,4,0,3,2,6,2,0,0,0,0,27
2024-03-22 04:50:00,4,0,4,1,0,0,5,0,5,2,6,1,0,2,0,0,30
2024-03-22 05:00:00,3,0,2,0,0,0,10,2,4,2,3,2,1,3,1,0,33
2024-03-22 05:10:00,2,3,2,2,0,0,7,0,3,2,6,2,1,2,0,1,33
2024-03-22 05:20:00,5,2,5,1,0,0,9,6,8,5,12,4,0,2,0,0,59
2024-03-22 05:30:00,15,3,12,1,0,0,11,1,6,3,8,3,0,2,0,1,66
2024-03-22 05:40:00,9,6,8,1,0,0,11,0,8,4,7,3,3,3,0,1,64
2024-03-22 05:50:00,6,5,5,4,0,0,13,0,3,3,6,3,1,4,0,0,53
2024-03-22 06:00:00,14,1,9,1,0,0,15,2,6,5,6,6,2,2,1,0,70
2024-03-22 06:10:00,10,4,11,3,0,0,17,1,9,3,8,3,1,3,1,0,74
2024-03-22 06:20:00,11,6,10,6,0,0,19,8,17,6,9,1,6,1,7,0,107
2024-03-22 06:30:00,10,6,7,7,0,0,16,7,22,7,15,6,0,4,0,1,108
2024-03-22 06:40:00,16,7,11,6,0,0,19,3,12,15,9,13,4,8,4,2,129
2024-03-22 06:50:00,18,6,12,6,0,0,16,3,26,17,19,18,4,3,4,1,153
2024-03-22 07:00:00,14,4,13,5,0,0,22,9,24,13,18,11,2,5,1,2,143
2024-03-22 07:10:00,32,6,21,7,0,0,23,5,23,18,21,15,2,8,2,0,183
2024-03-22 07:20:00,33,4,8,9,0,0,26,10,22,19,17,16,6,11,5,2,188
2024-03-22 07:30:00,42,9,16,5,0,0,24,6,40,21,22,20,7,9,5,4,230
2024-03-22 07:40:00,25,5,12,4,0,0,29,11,33,14,19,12,9,6,8,3,190
2024-03-22 07:50:00,39,5,15,9,0,0,24,12,35,25,54,20,5,10,2,2,257
2024-03-22 08:00:00,33,5,21,4,0,0,24,6,28,25,26,20,7,17,5,3,224
2024-03-22 08:10:00,30,4,17,8,0,0,27,8,28,18,21,15,3,16,2,2,199
2024-03-22 08:20:00,28,7,10,6,0,0,28,3,22,13,14,9,2,6,0,1,149
2024-03-22 08:30:00,38,6,15,10,0,0,23,23,25,12,16,9,4,7,2,1,191
2024-03-22 08:40:00,22,5,14,4,0,0,16,11,20,13,17,14,1,11,1,3,152
2024-03-22 08:50:00,29,7,15,8,0,0,28,9,22,20,14,17,12,8,6,5,200
2024-03-22 09:00:00,41,12,23,10,0,0,25,8,31,14,23,7,3,11,2,6,216
2024-03-22 09:10:00,41,3,25,4,0,0,26,5,24,9,17,11,7,11,9,5,197
2024-03-22 09:20:00,33,6,20,7,0,0,20,7,14,8,11,7,4,14,3,3,157
2024-03-22 09:30:00,33,11,21,10,0,0,16,7,18,8,12,6,6,4,4,1,157
2024-03-22 09:40:00,45,10,23,12,0,0,19,5,20,14,18,11,7,11,2,0,197
2024-03-22 09:50:00,24,4,17,2,0,0,32,11,28,9,18,8,4,5,3,0,165
2024-03-22 10:00:00,34,12,20,10,0,0,25,13,22,8,18,7,6,4,4,2,185
2024-03-22 10:10:00,34,6,19,4,0,0,21,9,17,6,12,4,9,4,3,0,148
2024-03-22 10:20:00,40,9,21,11,0,0,22,9,21,8,14,8,7,7,4,2,183
2024-03-22 10:30:00,29,7,19,5,0,0,29,10,21,13,14,15,5,10,2,4,183
2024-03-22 10:40:00,40,4,21,9,0,0,20,8,21,13,11,14,1,10,1,0,173
2024-03-22 10:50:00,37,4,21,1,0,0,20,7,26,13,17,15,5,2,3,0,171
2024-03-22 11:00:00,31,7,19,8,0,0,19,12,23,20,14,11,6,8,2,3,183
2024-03-22 11:10:00,43,7,27,10,0,0,29,12,18,14,13,9,2,7,2,3,196
2024-03-22 11:20:00,53,9,20,5,0,0,23,5,28,15,18,7,4,6,3,3,199
2024-03-22 11:30:00,47,6,22,6,0,0,25,10,17,14,10,10,5,5,6,0,183
2024-03-22 11:40:00,35,7,20,7,0,0,23,9,19,14,14,9,5,9,4,1,176
2024-03-22 11:50:00,43,6,21,6,0,0,29,10,32,12,18,10,5,6,6,0,204
2024-03-22 12:00:00,56,6,23,10,0,0,17,8,16,13,12,12,4,4,2,2,185
2024-03-22 12:10:00,47,9,20,3,0,0,23,11,31,5,18,4,8,4,4,2,189
2024-03-22 12:20:00,57,4,26,6,0,0,24,9,19,16,13,11,9,7,4,1,206
2024-03-22 12:30:00,59,11,33,12,0,0,19,14,29,17,14,12,7,3,2,1,233
2024-03-22 12:40:00,56,9,32,5,0,0,18,11,31,16,25,17,4,5,5,3,237
2024-03-22 12:50:00,46,10,31,3,0,0,17,11,20,10,18,8,4,8,1,2,189
2024-03-22 13:00:00,59,16,34,10,0,0,16,10,34,13,19,35,5,7,2,3,263
2024-03-22 13:10:00,54,13,33,9,0,0,19,7,25,17,14,13,9,11,5,5,234
2024-03-22 13:20:00,48,6,21,4,0,0,24,7,21,14,19,11,3,7,3,5,193
2024-03-22 13:30:00,48,7,12,3,0,0,16,8,15,13,11,9,4,3,1,0,150
2024-03-22 13:40:00,57,10,16,10,0,0,16,12,17,12,15,11,11,7,5,1,200
2024-03-22 13:50:00,53,5,11,2,0,0,19,13,20,15,16,13,3,4,3,1,178
2024-03-22 14:00:00,53,11,18,7,0,0,18,11,32,14,20,8,7,10,2,3,214
2024-03-22 14:10:00,63,4,14,6,0,0,22,13,26,20,19,12,13,6,7,4,229
2024-03-22 14:20:00,52,8,26,5,0,0,18,5,19,12,14,8,11,4,6,1,189
2024-03-22 14:30:00,63,9,34,7,0,0,21,11,24,7,19,5,4,6,3,2,215
2024-03-22 14:40:00,64,5,43,8,0,0,16,7,22,20,16,18,9,7,6,4,245
2024-03-22 14:50:00,68,10,35,9,0,0,18,9,24,7,17,7,5,4,2,2,217
2024-03-22 15:00:00,66,11,25,8,0,0,13,12,22,14,14,12,11,6,3,0,217
2024-03-22 15:10:00,82,5,25,5,0,0,20,14,29,8,15,7,12,4,6,2,234
2024-03-22 15:20:00,62,5,17,5,0,0,14,46,13,12,11,10,4,4,2,4,209
2024-03-22 15:30:00,64,4,17,4,0,0,15,4,14,15,12,11,6,4,5,2,177
2024-03-22 15:40:00,79,6,22,5,0,0,16,9,33,12,24,7,5,4,2,0,224
2024-03-22 15:50:00,62,5,27,4,0,0,13,5,25,12,16,6,12,7,7,0,201
2024-03-22 16:00:00,59,10,34,10,0,0,14,9,19,14,12,10,7,5,5,3,211
2024-03-22 16:10:00,87,13,38,9,0,0,17,7,20,13,17,10,5,4,3,1,244
2024-03-22 16:20:00,50,12,32,9,0,0,17,11,29,10,15,10,4,3,2,3,207
2024-03-22 16:30:00,46,10,33,7,0,0,16,8,16,12,15,10,7,3,5,1,189
2024-03-22 16:40:00,67,12,36,8,0,0,20,11,21,7,13,6,10,1,10,0,222
2024-03-22 16:50:00,47,11,17,9,0,0,19,3,20,14,19,12,3,5,2,2,183
2024-03-22 17:00:00,51,7,26,4,0,0,16,11,17,19,12,12,10,8,5,2,200
2024-03-22 17:10:00,60,8,16,4,0,0,19,8,22,13,20,8,10,8,5,3,204
2024-03-22 17:20:00,54,10,17,10,0,0,21,16,27,10,18,5,10,15,9,9,231
2024-03-22 17:30:00,58,7,24,4,0,0,16,17,25,12,19,6,6,7,5,2,208
2024-03-22 17:40:00,56,6,18,5,0,0,15,10,27,16,22,13,9,1,4,0,202
2024-03-22 17:50:00,58,9,20,7,0,0,15,10,30,9,21,6,15,1,5,2,208
2024-03-22 18:00:00,48,13,15,7,0,0,16,9,24,8,16,8,8,5,5,1,183
2024-03-22 18:10:00,54,8,11,5,0,0,13,13,13,17,9,11,8,5,3,0,170
2024-03-22 18:20:00,53,6,24,5,0,0,15,13,21,8,15,5,9,5,3,0,182
2024-03-22 18:30:00,35,4,10,4,0,0,9,7,7,5,8,3,1,2,0,1,96
2024-03-22 18:40:00,17,5,8,4,0,0,6,1,7,6,10,2,1,3,0,1,71
2024-03-22 18:50:00,18,2,9,4,0,0,10,3,11,4,10,3,2,3,2,1,82
2024-03-22 19:00:00,38,4,17,5,0,0,30,16,7,13,10,11,5,5,2,0,163
2024-03-22 19:10:00,42,4,18,3,0,0,23,4,17,10,25,6,6,3,1,1,163
2024-03-22 19:20:00,50,3,17,7,0,0,25,7,8,5,11,7,3,1,3,0,147
2024-03-22 19:30:00,42,5,11,5,0,0,17,11,14,11,11,5,4,3,6,2,147
2024-03-22 19:40:00,49,8,11,7,0,0,26,3,17,3,8,2,2,2,0,0,138
2024-03-22 19:50:00,44,12,24,8,0,0,16,17,22,6,18,5,5,4,1,1,183
2024-03-22 20:00:00,45,7,17,4,0,0,14,3,14,7,12,2,1,0,2,0,128
2024-03-22 20:10:00,40,6,20,5,0,0,23,5,9,5,11,1,0,1,0,0,126
2024-03-22 20:20:00,30,3,19,3,0,0,14,1,9,5,8,6,4,2,3,0,107
2024-03-22 20:30:00,37,2,24,1,0,0,19,4,10,3,13,2,2,4,1,2,124
2024-03-22 20:40:00,25,2,19,1,0,0,19,2,14,6,14,4,2,2,0,1,111
2024-03-22 20:50:00,21,7,20,5,0,0,15,4,15,2,11,1,4,3,3,0,111
2024-03-22 21:00:00,24,3,17,3,0,0,24,8,6,4,10,3,1,3,1,1,108
2024-03-22 21:10:00,39,7,24,5,0,0,14,8,11,9,13,2,5,3,2,0,142
2024-03-22 21:20:00,23,14,15,10,0,0,13,3,14,2,18,1,2,3,1,0,119
2024-03-22 21:30:00,26,5,17,2,0,0,15,3,10,1,15,2,1,4,2,2,105
2024-03-22 21:40:00,32,2,18,0,0,0,18,4,9,4,9,2,2,1,0,0,101
2024-03-22 21:50:00,25,5,20,2,0,0,18,4,10,4,14,1,3,1,4,0,111
2024-03-22 22:00:00,41,6,20,2,0,0,20,8,3,3,3,0,0,2,0,0,108
2024-03-22 22:10:00,26,8,19,5,0,0,22,3,7,7,11,3,1,1,1,0,114
2024-03-22 22:20:00,14,4,15,3,0,0,28,6,4,8,7,4,5,1,3,0,102
2024-03-22 22:30:00,15,2,10,0,0,0,9,2,6,3,8,4,0,2,0,0,61
2024-03-22 22:40:00,23,4,15,2,0,0,17,0,4,6,7,5,0,0,0,0,83
2024-03-22 22:50:00,15,6,13,1,0,0,18,2,7,5,7,3,0,0,0,0,77
2024-03-22 23:00:00,20,5,14,4,0,0,20,3,8,5,13,5,1,3,1,0,102
2024-03-22 23:10:00,16,1,11,2,0,0,15,2,6,6,9,3,1,1,1,0,74
2024-03-22 23:20:00,16,4,15,7,0,0,14,4,3,2,4,2,1,4,1,0,77
2024-03-22 23:30:00,13,4,12,1,0,0,7,2,4,3,4,1,1,0,1,0,53
2024-03-22 23:40:00,11,5,13,4,0,0,8,1,5,3,8,3,1,2,1,0,65
2024-03-22 23:50:00,12,4,9,1,0,0,6,0,3,3,3,2,0,1,0,0,44
2024-03-23 00:00:00,9,1,7,0,0,0,13,1,5,1,5,1,2,1,2,0,48
2024-03-23 00:10:00,8,1,11,1,0,0,8,2,5,1,6,1,0,1,0,0,45
2024-03-23 00:20:00,10,2,8,1,0,0,11,1,2,5,6,4,0,1,0,0,51
