datetime,D51Z,D52Z,V51Z,D111Z,V111Z,D112Z,Total
2024-03-04 14:00:00,75,75,37,49,38,46,320
2024-03-04 14:10:00,60,60,30,53,40,47,290
2024-03-04 14:20:00,52,51,34,38,34,40,249
2024-03-04 14:30:00,66,72,42,58,32,54,324
2024-03-04 14:40:00,74,77,38,57,35,53,334
2024-03-04 14:50:00,65,63,36,51,36,45,296
2024-03-04 15:00:00,67,68,39,61,33,53,321
2024-03-04 15:10:00,83,84,37,44,31,42,321
2024-03-04 15:20:00,84,85,52,44,31,46,342
2024-03-04 15:30:00,90,85,50,46,32,43,346
2024-03-04 15:40:00,79,81,33,51,35,49,328
2024-03-04 15:50:00,74,75,46,52,37,60,344
2024-03-04 16:00:00,81,90,35,62,37,54,359
2024-03-04 16:10:00,103,98,40,54,39,56,390
2024-03-04 16:20:00,60,65,26,52,36,50,289
2024-03-04 16:30:00,87,87,47,38,27,38,324
2024-03-04 16:40:00,67,73,36,55,37,56,324
2024-03-04 16:50:00,80,83,35,50,37,53,338
2024-03-04 17:00:00,73,76,30,52,34,53,318
2024-03-04 17:10:00,65,65,39,62,42,61,334
2024-03-04 17:20:00,72,76,36,50,35,55,324
2024-03-04 17:30:00,57,53,35,42,27,45,259
2024-03-04 17:40:00,64,68,23,58,35,54,302
2024-03-04 17:50:00,58,56,34,52,35,50,285
2024-03-04 18:00:00,41,42,29,42,28,48,230
2024-03-04 18:10:00,60,60,32,38,26,39,255
2024-03-04 18:20:00,47,42,34,62,50,61,296
2024-03-04 18:30:00,39,42,28,40,42,40,231
2024-03-04 18:40:00,50,51,31,43,35,44,254
2024-03-04 18:50:00,44,42,28,37,31,41,223
2024-03-04 19:00:00,36,37,23,29,27,27,179
2024-03-04 19:10:00,42,40,32,36,33,37,220
2024-03-04 19:20:00,28,30,21,30,30,28,167
2024-03-04 19:30:00,29,32,27,30,30,30,178
2024-03-04 19:40:00,32,38,25,23,15,20,153
2024-03-04 19:50:00,22,20,14,28,30,29,143
2024-03-04 20:00:00,26,29,21,25,23,24,148
2024-03-04 20:10:00,25,25,22,21,18,23,134
2024-03-04 20:20:00,20,20,20,30,31,32,153
2024-03-04 20:30:00,29,25,16,22,26,24,142
2024-03-04 20:40:00,26,22,21,20,20,20,129
2024-03-04 20:50:00,27,29,22,18,19,19,134
2024-03-04 21:00:00,29,30,17,25,23,25,149
2024-03-04 21:10:00,20,18,19,17,19,16,109
2024-03-04 21:20:00,16,23,12,20,17,19,107
2024-03-04 21:30:00,28,29,22,13,11,14,117
2024-03-04 21:40:00,21,20,18,9,8,7,83
2024-03-04 21:50:00,14,14,12,23,24,21,108
2024-03-04 22:00:00,19,15,12,14,17,14,91
2024-03-04 22:10:00,14,15,14,9,11,9,72
2024-03-04 22:20:00,12,10,17,12,12,11,74
2024-03-04 22:30:00,12,14,10,16,13,14,79
2024-03-04 22:40:00,12,12,12,11,13,11,71
2024-03-04 22:50:00,12,11,8,9,8,7,55
2024-03-04 23:00:00,8,10,6,9,12,8,53
2024-03-04 23:10:00,15,14,10,6,7,7,59
2024-03-04 23:20:00,10,11,13,8,4,6,52
2024-03-04 23:30:00,10,10,8,7,8,7,50
2024-03-04 23:40:00,14,13,17,4,2,4,54
2024-03-04 23:50:00,8,8,6,5,5,4,36
2024-03-05 00:00:00,8,8,6,6,6,6,40
2024-03-05 00:10:00,6,6,5,2,3,2,24
2024-03-05 00:20:00,6,6,8,5,2,5,32
2024-03-05 00:30:00,5,6,3,4,6,5,29
2024-03-05 00:40:00,2,2,1,4,7,4,20
2024-03-05 00:50:00,4,3,2,8,12,8,37
2024-03-05 01:00:00,1,0,0,3,4,3,11
2024-03-05 01:10:00,6,7,5,2,1,1,22
2024-03-05 01:20:00,3,5,2,5,6,5,26
2024-03-05 01:30:00,4,5,4,2,2,2,19
2024-03-05 01:40:00,5,4,8,4,3,4,28
2024-03-05 01:50:00,2,3,3,2,2,2,14
2024-03-05 02:00:00,7,5,6,4,4,3,29
2024-03-05 02:10:00,1,1,1,2,3,3,11
2024-03-05 02:20:00,4,4,6,1,2,1,18
2024-03-05 02:30:00,1,1,1,1,2,2,8
2024-03-05 02:40:00,6,6,7,4,2,2,27
2024-03-05 02:50:00,4,4,4,1,1,1,15
2024-03-05 03:00:00,3,2,2,2,2,2,13
2024-03-05 03:10:00,4,4,2,1,2,1,14
2024-03-05 03:20:00,4,4,4,1,1,1,15
2024-03-05 03:30:00,4,4,2,3,5,3,21
2024-03-05 03:40:00,2,2,2,3,5,3,17
2024-03-05 03:50:00,2,1,1,4,5,4,17
2024-03-05 04:00:00,2,2,3,4,4,5,20
2024-03-05 04:10:00,4,3,3,4,4,4,22
2024-03-05 04:20:00,2,3,2,2,3,2,14
2024-03-05 04:30:00,4,4,4,3,5,3,23
2024-03-05 04:40:00,2,2,2,4,4,4,18
2024-03-05 04:50:00,3,2,4,8,12,8,37
2024-03-05 05:00:00,5,4,5,13,15,14,56
2024-03-05 05:10:00,11,12,7,19,10,17,76
2024-03-05 05:20:00,10,10,11,21,19,18,89
2024-03-05 05:30:00,8,6,7,28,35,29,113
2024-03-05 05:40:00,19,18,14,43,25,41,160
2024-03-05 05:50:00,21,20,22,42,25,42,172
2024-03-05 06:00:00,23,23,16,48,34,47,191
2024-03-05 06:10:00,22,21,19,62,39,60,223
2024-03-05 06:20:00,24,23,22,51,42,53,215
2024-03-05 06:30:00,33,29,28,76,42,77,285
2024-03-05 06:40:00,32,30,29,78,42,75,286
2024-03-05 06:50:00,34,33,24,85,56,89,321
2024-03-05 07:00:00,43,42,21,98,32,95,331
2024-03-05 07:10:00,42,34,25,67,25,66,259
2024-03-05 07:20:00,37,36,24,73,40,73,283
2024-03-05 07:30:00,42,43,24,77,30,77,293
2024-03-05 07:40:00,37,40,26,87,33,84,307
2024-03-05 07:50:00,38,41,29,62,29,63,262
2024-03-05 08:00:00,55,53,34,56,30,62,290
2024-03-05 08:10:00,58,50,29,74,35,73,319
2024-03-05 08:20:00,49,48,31,66,41,73,308
2024-03-05 08:30:00,46,43,27,77,41,81,315
2024-03-05 08:40:00,48,47,32,60,39,59,285
2024-03-05 08:50:00,56,56,32,61,29,56,290
2024-03-05 09:00:00,48,49,35,56,40,56,284
2024-03-05 09:10:00,46,47,32,52,37,51,265
2024-03-05 09:20:00,30,31,29,52,34,47,223
2024-03-05 09:30:00,32,38,23,47,39,50,229
2024-03-05 09:40:00,61,65,32,60,43,59,320
2024-03-05 09:50:00,52,53,35,57,44,51,292
2024-03-05 10:00:00,50,46,33,46,33,45,253
2024-03-05 10:10:00,52,51,35,68,41,68,315
2024-03-05 10:20:00,52,51,38,40,28,36,245
2024-03-05 10:30:00,50,52,30,41,26,35,234
2024-03-05 10:40:00,45,46,30,47,40,45,253
2024-03-05 10:50:00,57,57,34,34,28,31,241
2024-03-05 11:00:00,62,64,36,54,36,51,303
2024-03-05 11:10:00,60,63,35,55,39,54,306
2024-03-05 11:20:00,51,49,31,54,35,51,271
2024-03-05 11:30:00,53,54,30,56,42,54,289
2024-03-05 11:40:00,50,46,38,26,16,27,203
2024-03-05 11:50:00,51,52,33,42,31,38,247
2024-03-05 12:00:00,45,45,30,51,40,48,259
2024-03-05 12:10:00,63,71,36,40,34,37,281
2024-03-05 12:20:00,58,57,29,52,34,53,283
2024-03-05 12:30:00,63,66,42,41,35,43,290
2024-03-05 12:40:00,42,46,31,50,35,48,252
2024-03-05 12:50:00,51,49,35,37,31,39,242
2024-03-05 13:00:00,52,53,32,40,31,37,245
2024-03-05 13:10:00,65,68,39,66,42,68,348
2024-03-05 13:20:00,51,52,36,39,32,43,253
2024-03-05 13:30:00,54,51,32,49,34,46,266
2024-03-05 13:40:00,52,54,23,58,31,55,273
2024-03-05 13:50:00,55,52,33,39,28,41,248
2024-03-05 14:00:00,57,60,34,44,34,47,276
2024-03-05 14:10:00,64,65,44,54,25,56,308
2024-03-05 14:20:00,62,67,41,50,36,45,301
2024-03-05 14:30:00,66,63,32,66,34,67,328
2024-03-05 14:40:00,62,59,37,51,28,48,285
2024-03-05 14:50:00,71,70,37,50,27,52,307
2024-03-05 15:00:00,76,76,31,59,29,58,329
2024-03-05 15:10:00,89,93,33,56,29,50,350
2024-03-05 15:20:00,89,90,34,40,29,38,320
2024-03-05 15:30:00,79,87,40,39,30,38,313
2024-03-05 15:40:00,86,87,47,58,29,58,365
2024-03-05 15:50:00,76,76,42,55,33,55,337
2024-03-05 16:00:00,101,100,51,51,31,49,383
2024-03-05 16:10:00,91,91,39,44,32,43,340
2024-03-05 16:20:00,78,80,35,61,39,59,352
2024-03-05 16:30:00,76,74,37,52,33,50,322
2024-03-05 16:40:00,83,90,40,54,33,50,350
2024-03-05 16:50:00,75,79,45,41,28,42,310
2024-03-05 17:00:00,80,76,43,56,31,57,343
2024-03-05 17:10:00,71,70,48,51,35,53,328
2024-03-05 17:20:00,55,53,35,76,45,75,339
2024-03-05 17:30:00,72,76,49,62,44,62,365
2024-03-05 17:40:00,72,77,28,67,31,67,342
2024-03-05 17:50:00,66,63,34,50,36,55,304
2024-03-05 18:00:00,52,51,35,51,28,49,266
2024-03-05 18:10:00,59,65,31,53,32,52,292
2024-03-05 18:20:00,50,51,46,46,32,43,268
2024-03-05 18:30:00,61,60,36,56,60,54,327
2024-03-05 18:40:00,45,45,30,53,45,54,272
2024-03-05 18:50:00,53,49,30,59,39,55,285
2024-03-05 19:00:00,45,47,35,50,44,48,269
2024-03-05 19:10:00,33,35,21,49,45,47,230
2024-03-05 19:20:00,49,49,38,27,34,27,224
2024-03-05 19:30:00,44,46,34,35,27,31,217
2024-03-05 19:40:00,40,37,29,31,27,31,195
2024-03-05 19:50:00,22,22,23,25,24,28,144
2024-03-05 20:00:00,29,29,21,25,31,26,161
2024-03-05 20:10:00,26,30,23,31,24,30,164
2024-03-05 20:20:00,30,31,23,35,26,35,180
2024-03-05 20:30:00,23,25,23,24,24,24,143
2024-03-05 20:40:00,25,26,22,26,31,24,154
2024-03-05 20:50:00,27,28,16,30,27,29,157
2024-03-05 21:00:00,24,23,19,12,12,14,104
2024-03-05 21:10:00,31,30,18,21,16,21,137
2024-03-05 21:20:00,20,24,16,17,14,17,108
2024-03-05 21:30:00,25,27,21,19,17,17,126
2024-03-05 21:40:00,14,14,14,15,17,14,88
2024-03-05 21:50:00,30,32,28,18,15,18,141
2024-03-05 22:00:00,23,23,21,13,17,13,110
2024-03-05 22:10:00,25,25,20,13,10,12,105
2024-03-05 22:20:00,16,14,15,16,14,14,89
2024-03-05 22:30:00,16,17,12,20,17,19,101
2024-03-05 22:40:00,13,11,15,4,6,4,53
2024-03-05 22:50:00,19,17,15,9,8,8,76
2024-03-05 23:00:00,18,19,16,11,10,10,84
2024-03-05 23:10:00,10,12,10,11,12,11,66
2024-03-05 23:20:00,15,14,14,3,1,6,53
2024-03-05 23:30:00,10,14,8,11,13,9,65
2024-03-05 23:40:00,6,7,8,3,2,3,29
2024-03-05 23:50:00,8,8,9,8,8,5,46
2024-03-06 00:00:00,10,11,6,8,12,8,55
2024-03-06 00:10:00,6,3,4,3,4,3,23
2024-03-06 00:20:00,5,7,4,7,2,2,27
2024-03-06 00:30:00,9,7,6,4,4,5,35
2024-03-06 00:40:00,4,4,4,4,3,4,23
2024-03-06 00:50:00,3,2,2,4,5,4,20
2024-03-06 01:00:00,2,1,1,4,6,4,18
2024-03-06 01:10:00,4,4,7,3,4,5,27
2024-03-06 01:20:00,3,4,2,4,3,2,18
2024-03-06 01:30:00,8,8,9,2,0,1,28
2024-03-06 01:40:00,3,4,5,4,6,4,26
2024-03-06 01:50:00,7,7,4,5,5,4,32
2024-03-06 02:00:00,2,3,2,5,5,3,20
2024-03-06 02:10:00,2,2,2,4,4,4,18
2024-03-06 02:20:00,4,3,3,2,2,2,16
2024-03-06 02:30:00,5,5,3,3,2,3,21
2024-03-06 02:40:00,5,5,7,2,1,2,22
2024-03-06 02:50:00,2,1,1,2,3,2,11
2024-03-06 03:00:00,2,2,2,1,0,0,7
2024-03-06 03:10:00,2,2,2,0,0,0,6
2024-03-06 03:20:00,2,2,3,1,0,0,8
2024-03-06 03:30:00,5,6,5,2,3,2,23
2024-03-06 03:40:00,9,6,6,12,11,11,55
2024-03-06 03:50:00,2,1,0,4,6,4,17
2024-03-06 04:00:00,5,2,3,8,7,8,33
2024-03-06 04:10:00,7,7,5,11,8,8,46
2024-03-06 04:20:00,3,3,3,4,2,3,18
2024-03-06 04:30:00,5,6,5,1,2,1,20
2024-03-06 04:40:00,5,5,5,5,3,4,27
2024-03-06 04:50:00,6,6,7,8,7,7,41
2024-03-06 05:00:00,4,4,4,12,13,14,51
2024-03-06 05:10:00,7,9,4,25,23,22,90
2024-03-06 05:20:00,11,12,10,16,16,16,81
2024-03-06 05:30:00,10,9,9,20,20,19,87
2024-03-06 05:40:00,17,15,12,38,30,37,149
2024-03-06 05:50:00,16,14,14,44,39,45,172
2024-03-06 06:00:00,17,21,13,46,24,45,166
2024-03-06 06:10:00,24,22,16,56,39,60,217
2024-03-06 06:20:00,22,20,21,73,48,70,254
2024-03-06 06:30:00,28,26,26,60,49,61,250
2024-03-06 06:40:00,25,22,20,97,50,96,310
2024-03-06 06:50:00,25,25,19,72,32,72,245
2024-03-06 07:00:00,26,27,18,58,28,62,219
2024-03-06 07:10:00,37,35,20,77,28,81,278
2024-03-06 07:20:00,37,38,27,73,39,72,286
2024-03-06 07:30:00,46,44,27,82,23,82,304
2024-03-06 07:40:00,48,46,29,83,39,81,326
2024-03-06 07:50:00,49,45,29,75,32,74,304
2024-03-06 08:00:00,49,47,24,62,38,65,285
2024-03-06 08:10:00,72,75,36,52,27,55,317
2024-03-06 08:20:00,43,51,28,77,38,72,309
2024-03-06 08:30:00,46,49,37,79,50,83,344
2024-03-06 08:40:00,45,50,30,82,51,80,338
2024-03-06 08:50:00,54,56,30,60,34,56,290
2024-03-06 09:00:00,42,45,29,62,34,64,276
2024-03-06 09:10:00,51,48,30,59,40,57,285
2024-03-06 09:20:00,32,26,24,57,39,53,231
2024-03-06 09:30:00,51,52,37,52,33,49,274
2024-03-06 09:40:00,48,50,32,54,36,56,276
2024-03-06 09:50:00,38,41,31,52,37,52,251
2024-03-06 10:00:00,52,49,28,58,36,60,283
2024-03-06 10:10:00,53,57,30,53,33,50,276
2024-03-06 10:20:00,44,47,31,65,41,58,286
2024-03-06 10:30:00,58,53,28,56,32,55,282
2024-03-06 10:40:00,48,45,24,64,40,61,282
2024-03-06 10:50:00,53,55,34,46,32,45,265
2024-03-06 11:00:00,45,42,27,47,33,46,240
2024-03-06 11:10:00,40,35,28,55,31,49,238
2024-03-06 11:20:00,48,47,37,48,33,46,259
2024-03-06 11:30:00,51,49,29,43,32,41,245
2024-03-06 11:40:00,43,42,28,49,30,50,242
2024-03-06 11:50:00,48,49,24,50,36,47,254
2024-03-06 12:00:00,60,62,37,43,34,45,281
2024-03-06 12:10:00,54,50,28,61,40,62,295
2024-03-06 12:20:00,55,57,29,58,38,60,297
2024-03-06 12:30:00,58,61,32,50,29,47,277
2024-03-06 12:40:00,49,53,34,46,34,47,263
2024-03-06 12:50:00,57,57,30,54,34,51,283
2024-03-06 13:00:00,62,57,29,46,27,48,269
2024-03-06 13:10:00,46,51,30,51,33,50,261
2024-03-06 13:20:00,68,64,36,41,32,33,274
2024-03-06 13:30:00,69,70,33,39,33,38,282
2024-03-06 13:40:00,43,47,30,50,35,50,255
2024-03-06 13:50:00,53,56,37,53,36,54,289
2024-03-06 14:00:00,51,52,34,42,27,44,250
2024-03-06 14:10:00,82,82,43,50,29,49,335
2024-03-06 14:20:00,66,68,39,52,32,51,308
2024-03-06 14:30:00,64,61,27,47,32,44,275
2024-03-06 14:40:00,60,80,27,45,28,42,282
2024-03-06 14:50:00,70,66,29,46,30,52,293
2024-03-06 15:00:00,76,84,39,52,27,56,334
2024-03-06 15:10:00,98,104,40,43,31,41,357
2024-03-06 15:20:00,74,74,41,48,35,46,318
2024-03-06 15:30:00,71,76,45,50,31,48,321
2024-03-06 15:40:00,81,87,52,49,30,50,349
2024-03-06 15:50:00,90,89,35,56,35,53,358
2024-03-06 16:00:00,75,71,32,44,32,49,303
2024-03-06 16:10:00,74,76,35,56,38,52,331
2024-03-06 16:20:00,91,89,47,60,26,56,369
2024-03-06 16:30:00,87,87,38,51,27,52,342
2024-03-06 16:40:00,58,59,44,47,26,47,281
2024-03-06 16:50:00,65,75,46,60,29,58,333
2024-03-06 17:00:00,96,92,39,58,30,52,367
2024-03-06 17:10:00,72,77,43,61,43,59,355
2024-03-06 17:20:00,69,69,45,66,45,68,362
2024-03-06 17:30:00,77,78,30,51,35,44,315
2024-03-06 17:40:00,50,54,30,55,28,54,271
2024-03-06 17:50:00,71,63,32,44,26,50,286
2024-03-06 18:00:00,59,60,28,75,38,75,335
2024-03-06 18:10:00,65,68,29,41,24,40,267
2024-03-06 18:20:00,70,73,28,52,37,51,311
2024-03-06 18:30:00,64,69,40,51,47,46,317
2024-03-06 18:40:00,48,52,36,53,46,55,290
2024-03-06 18:50:00,56,56,25,56,32,49,274
2024-03-06 19:00:00,48,47,22,37,28,41,223
2024-03-06 19:10:00,42,44,24,43,38,38,229
2024-03-06 19:20:00,37,37,27,31,34,33,199
2024-03-06 19:30:00,35,38,27,39,36,39,214
2024-03-06 19:40:00,44,42,25,31,27,31,200
2024-03-06 19:50:00,33,29,26,26,27,23,164
2024-03-06 20:00:00,30,30,24,27,18,22,151
2024-03-06 20:10:00,25,27,20,27,26,24,149
2024-03-06 20:20:00,31,32,26,25,26,21,161
2024-03-06 20:30:00,25,24,23,28,25,24,149
2024-03-06 20:40:00,25,25,14,25,25,21,135
2024-03-06 20:50:00,28,28,23,20,22,17,138
2024-03-06 21:00:00,27,24,21,25,19,24,140
2024-03-06 21:10:00,17,15,15,23,27,25,122
2024-03-06 21:20:00,27,25,20,25,25,27,149
2024-03-06 21:30:00,25,23,21,28,15,26,138
2024-03-06 21:40:00,26,27,22,11,11,10,107
2024-03-06 21:50:00,24,21,18,12,13,13,101
2024-03-06 22:00:00,24,23,19,10,9,11,96
2024-03-06 22:10:00,18,19,17,12,9,10,85
2024-03-06 22:20:00,18,21,15,19,17,19,109
2024-03-06 22:30:00,15,15,11,21,21,21,104
2024-03-06 22:40:00,17,16,14,13,12,13,85
2024-03-06 22:50:00,20,23,19,16,12,12,102
2024-03-06 23:00:00,15,15,15,11,13,11,80
2024-03-06 23:10:00,17,18,17,9,9,9,79
2024-03-06 23:20:00,11,10,11,9,5,9,55
2024-03-06 23:30:00,10,9,9,7,10,6,51
2024-03-06 23:40:00,8,8,7,8,10,5,46
2024-03-06 23:50:00,8,8,9,7,5,5,42
2024-03-07 00:00:00,6,7,4,5,6,5,33
2024-03-07 00:10:00,4,4,4,2,4,4,22
2024-03-07 00:20:00,10,10,8,6,4,3,41
2024-03-07 00:30:00,6,7,7,6,6,6,38
2024-03-07 00:40:00,6,5,5,5,9,4,34
2024-03-07 00:50:00,7,6,8,6,6,6,39
2024-03-07 01:00:00,6,6,6,6,3,4,31
2024-03-07 01:10:00,1,1,0,4,7,4,17
2024-03-07 01:20:00,1,2,1,3,3,3,13
2024-03-07 01:30:00,4,5,5,2,3,1,20
2024-03-07 01:40:00,4,2,5,3,3,3,20
2024-03-07 01:50:00,2,2,2,1,1,1,9
2024-03-07 02:00:00,2,1,1,3,4,3,14
2024-03-07 02:10:00,1,0,0,2,3,2,8
2024-03-07 02:20:00,2,2,1,5,6,5,21
2024-03-07 02:30:00,7,6,6,8,4,9,40
2024-03-07 02:40:00,4,5,3,2,2,2,18
2024-03-07 02:50:00,0,0,0,0,0,0,0
2024-03-07 03:00:00,2,2,2,0,0,0,6
2024-03-07 03:10:00,1,1,1,0,0,0,3
2024-03-07 03:20:00,4,4,5,5,4,5,27
2024-03-07 03:30:00,5,3,3,5,5,4,25
2024-03-07 03:40:00,2,1,1,5,6,5,20
2024-03-07 03:50:00,2,2,2,3,4,3,16
2024-03-07 04:00:00,3,3,2,8,10,8,34
2024-03-07 04:10:00,0,0,0,0,0,0,0
2024-03-07 04:20:00,3,3,3,3,3,3,18
2024-03-07 04:30:00,2,2,2,1,0,0,7
2024-03-07 04:40:00,2,3,3,2,2,2,14
2024-03-07 04:50:00,2,2,1,5,7,5,22
2024-03-07 05:00:00,7,6,8,17,13,14,65
2024-03-07 05:10:00,12,11,6,17,22,18,86
2024-03-07 05:20:00,12,12,14,21,15,23,97
2024-03-07 05:30:00,13,14,9,19,16,17,88
2024-03-07 05:40:00,17,18,11,44,26,42,158
2024-03-07 05:50:00,15,14,10,52,38,51,180
2024-03-07 06:00:00,22,19,20,55,32,54,202
2024-03-07 06:10:00,22,21,15,52,41,50,201
2024-03-07 06:20:00,26,25,29,58,35,59,232
2024-03-07 06:30:00,24,26,19,60,41,56,226
2024-03-07 06:40:00,20,19,14,72,30,71,226
2024-03-07 06:50:00,33,32,28,97,37,100,327
2024-03-07 07:00:00,30,26,22,81,35,79,273
2024-03-07 07:10:00,30,30,24,78,31,78,271
2024-03-07 07:20:00,31,31,25,77,35,72,271
2024-03-07 07:30:00,49,52,29,74,36,66,306
2024-03-07 07:40:00,58,63,36,79,44,77,357
2024-03-07 07:50:00,40,40,31,89,52,91,343
2024-03-07 08:00:00,60,57,30,60,29,66,302
2024-03-07 08:10:00,48,54,36,75,41,75,329
2024-03-07 08:20:00,50,57,30,63,36,64,300
2024-03-07 08:30:00,48,44,33,74,29,73,301
2024-03-07 08:40:00,49,56,31,71,43,75,325
2024-03-07 08:50:00,46,46,23,60,33,71,279
2024-03-07 09:00:00,37,37,24,58,44,49,249
2024-03-07 09:10:00,39,37,24,54,40,51,245
2024-03-07 09:20:00,35,37,31,54,43,53,253
2024-03-07 09:30:00,51,57,34,58,41,56,297
2024-03-07 09:40:00,37,31,24,69,40,70,271
2024-03-07 09:50:00,35,32,20,62,43,52,244
2024-03-07 10:00:00,43,41,23,70,57,48,282
2024-03-07 10:10:00,43,48,25,69,49,73,307
2024-03-07 10:20:00,37,35,25,51,37,48,233
2024-03-07 10:30:00,56,55,26,43,39,48,267
2024-03-07 10:40:00,46,46,25,53,38,51,259
2024-03-07 10:50:00,46,43,26,45,32,49,241
2024-03-07 11:00:00,33,37,26,33,26,34,189
2024-03-07 11:10:00,45,47,29,56,28,56,261
2024-03-07 11:20:00,41,46,28,46,36,45,242
2024-03-07 11:30:00,44,40,32,40,30,42,228
2024-03-07 11:40:00,57,56,35,55,37,50,290
2024-03-07 11:50:00,48,50,30,51,30,48,257
2024-03-07 12:00:00,59,55,44,41,35,42,276
2024-03-07 12:10:00,60,69,38,52,32,50,301
2024-03-07 12:20:00,56,53,31,54,46,52,292
2024-03-07 12:30:00,66,72,39,58,41,58,334
2024-03-07 12:40:00,58,58,38,49,35,46,284
2024-03-07 12:50:00,57,54,33,46,39,43,272
2024-03-07 13:00:00,76,75,39,47,35,47,319
2024-03-07 13:10:00,51,53,31,43,34,45,257
2024-03-07 13:20:00,53,51,29,52,33,52,270
2024-03-07 13:30:00,64,62,38,63,38,64,329
2024-03-07 13:40:00,47,57,20,55,37,52,268
2024-03-07 13:50:00,61,54,29,39,26,40,249
2024-03-07 14:00:00,51,51,35,33,24,36,230
2024-03-07 14:10:00,70,68,47,64,36,60,345
2024-03-07 14:20:00,78,78,45,50,37,49,337
2024-03-07 14:30:00,67,70,34,57,33,59,320
2024-03-07 14:40:00,74,75,31,61,38,60,339
2024-03-07 14:50:00,74,80,34,51,19,53,311
2024-03-07 15:00:00,80,81,47,49,32,55,344
2024-03-07 15:10:00,86,92,41,58,33,52,362
2024-03-07 15:20:00,97,92,43,44,35,43,354
2024-03-07 15:30:00,80,82,40,83,34,77,396
2024-03-07 15:40:00,78,75,42,68,46,66,375
2024-03-07 15:50:00,78,82,38,44,29,44,315
2024-03-07 16:00:00,90,93,31,48,32,49,343
2024-03-07 16:10:00,95,91,42,54,35,50,367
2024-03-07 16:20:00,87,87,27,59,36,63,359
2024-03-07 16:30:00,82,82,46,56,36,56,358
2024-03-07 16:40:00,70,74,32,65,41,65,347
2024-03-07 16:50:00,83,86,44,60,35,53,361
2024-03-07 17:00:00,74,78,41,60,36,56,345
2024-03-07 17:10:00,77,72,45,66,39,64,363
2024-03-07 17:20:00,67,74,39,53,34,51,318
2024-03-07 17:30:00,82,84,41,58,39,63,367
2024-03-07 17:40:00,78,80,38,52,37,56,341
2024-03-07 17:50:00,61,60,35,60,38,55,309
2024-03-07 18:00:00,81,82,42,59,31,58,353
2024-03-07 18:10:00,72,73,31,56,33,55,320
2024-03-07 18:20:00,57,58,26,50,37,45,273
2024-03-07 18:30:00,56,56,36,46,37,46,277
2024-03-07 18:40:00,42,39,20,44,38,48,231
2024-03-07 18:50:00,35,32,23,49,36,51,226
2024-03-07 19:00:00,55,53,34,37,33,40,252
2024-03-07 19:10:00,51,51,25,37,27,38,229
2024-03-07 19:20:00,43,42,30,25,23,25,188
2024-03-07 19:30:00,40,38,27,32,26,34,197
2024-03-07 19:40:00,34,32,28,26,29,25,174
2024-03-07 19:50:00,42,42,22,31,32,33,202
2024-03-07 20:00:00,45,47,34,36,32,38,232
2024-03-07 20:10:00,37,39,22,29,18,28,173
2024-03-07 20:20:00,32,32,19,35,33,35,186
2024-03-07 20:30:00,28,32,24,21,14,17,136
2024-03-07 20:40:00,26,26,18,18,14,15,117
2024-03-07 20:50:00,29,27,23,22,21,22,144
2024-03-07 21:00:00,34,34,26,21,22,20,157
2024-03-07 21:10:00,27,29,25,15,16,10,122
2024-03-07 21:20:00,29,29,25,27,25,23,158
2024-03-07 21:30:00,23,23,15,22,24,21,128
2024-03-07 21:40:00,14,17,13,19,17,20,100
2024-03-07 21:50:00,21,21,15,17,14,18,106
2024-03-07 22:00:00,19,21,21,12,16,12,101
2024-03-07 22:10:00,27,28,15,11,8,8,97
2024-03-07 22:20:00,25,28,20,13,11,13,110
2024-03-07 22:30:00,29,28,20,20,17,17,131
2024-03-07 22:40:00,15,14,16,18,22,18,103
2024-03-07 22:50:00,22,26,18,14,11,12,103
2024-03-07 23:00:00,14,13,14,12,13,12,78
2024-03-07 23:10:00,21,23,15,15,14,11,99
2024-03-07 23:20:00,12,12,11,9,5,9,58
2024-03-07 23:30:00,11,10,5,6,9,6,47
2024-03-07 23:40:00,11,10,11,6,7,6,51
2024-03-07 23:50:00,8,8,7,6,4,5,38
2024-03-08 00:00:00,9,9,8,8,4,5,43
2024-03-08 00:10:00,8,8,7,1,1,1,26
2024-03-08 00:20:00,5,5,7,10,9,10,46
2024-03-08 00:30:00,11,12,11,7,7,8,56
2024-03-08 00:40:00,9,10,7,10,10,12,58
2024-03-08 00:50:00,4,1,1,6,10,4,26
2024-03-08 01:00:00,3,3,5,4,4,3,22
2024-03-08 01:10:00,1,1,1,6,6,6,21
2024-03-08 01:20:00,6,7,4,9,8,8,42
2024-03-08 01:30:00,2,2,4,2,3,2,15
2024-03-08 01:40:00,2,3,1,4,5,3,18
2024-03-08 01:50:00,1,1,1,2,2,2,9
2024-03-08 02:00:00,6,7,4,4,8,4,33
2024-03-08 02:10:00,2,2,2,3,3,2,14
2024-03-08 02:20:00,0,0,0,2,2,2,6
2024-03-08 02:30:00,4,4,4,2,0,2,16
2024-03-08 02:40:00,2,2,2,2,2,2,12
2024-03-08 02:50:00,2,2,2,0,1,1,8
2024-03-08 03:00:00,3,3,3,0,0,0,9
2024-03-08 03:10:00,3,3,3,2,2,1,14
2024-03-08 03:20:00,5,4,4,5,4,4,26
2024-03-08 03:30:00,2,2,2,1,2,1,10
2024-03-08 03:40:00,6,6,5,6,7,6,36
2024-03-08 03:50:00,4,4,5,2,2,2,19
2024-03-08 04:00:00,4,3,3,5,6,5,26
