datetime,D11Z,D12Z,D13Z,D14Z,D15Z,D21Z,D22Z,D31Z,D32Z,D33Z,D34Z,D35Z,D36Z,D37Z,D41Z,D42Z,D43Z,Total
2024-03-08 01:40:00,7,4,6,4,0,3,0,1,0,0,0,4,7,4,6,1,7,54
2024-03-08 01:50:00,4,3,2,3,0,6,0,1,3,6,6,2,3,3,2,2,3,49
2024-03-08 02:00:00,4,1,3,1,0,2,0,0,5,8,5,3,5,3,1,0,3,44
2024-03-08 02:10:00,1,2,1,0,2,5,2,2,2,4,4,2,3,1,9,0,13,53
2024-03-08 02:20:00,4,6,2,6,0,3,0,1,1,2,1,1,4,1,3,0,4,39
2024-03-08 02:30:00,1,3,1,1,3,5,4,2,5,8,5,3,3,0,1,0,1,46
2024-03-08 02:40:00,1,3,1,2,0,0,0,0,1,1,2,4,7,1,2,0,4,29
2024-03-08 02:50:00,2,2,2,1,1,4,1,1,3,5,3,1,2,1,2,0,3,34
2024-03-08 03:00:00,5,2,3,1,0,0,0,2,1,3,3,2,3,0,3,1,3,32
2024-03-08 03:10:00,2,3,2,3,1,7,1,1,0,0,0,1,2,1,4,0,5,33
2024-03-08 03:20:00,3,2,3,1,1,2,1,1,1,1,1,0,0,0,2,0,4,23
2024-03-08 03:30:00,0,1,0,0,1,2,1,1,2,3,1,3,2,1,1,4,2,25
2024-03-08 03:40:00,0,0,0,0,0,0,0,0,5,7,3,1,4,1,3,0,5,29
2024-03-08 03:50:00,2,1,2,0,1,1,1,1,3,8,3,0,0,0,2,0,4,29
2024-03-08 04:00:00,2,2,1,2,0,3,0,0,5,6,4,1,1,2,5,3,9,46
2024-03-08 04:10:00,3,3,1,4,0,3,0,0,3,5,3,1,2,1,6,1,12,48
2024-03-08 04:20:00,5,0,5,0,0,0,0,0,8,12,8,1,2,1,5,3,5,55
2024-03-08 04:30:00,4,3,3,3,0,5,0,0,8,19,7,0,0,0,7,7,11,77
2024-03-08 04:40:00,2,3,2,3,0,5,0,1,4,5,7,1,1,0,3,4,2,43
2024-03-08 04:50:00,3,5,3,1,4,10,4,4,8,21,8,4,6,3,6,6,8,104
2024-03-08 05:00:00,4,2,3,1,1,1,1,3,10,9,10,9,10,6,7,11,16,104
2024-03-08 05:10:00,8,9,8,8,3,18,3,6,11,20,12,3,4,3,17,9,25,167
2024-03-08 05:20:00,9,2,10,2,0,4,0,0,36,29,33,9,9,6,23,24,44,240
2024-03-08 05:30:00,4,5,5,4,0,4,0,0,31,24,38,10,12,4,27,92,28,288
2024-03-08 05:40:00,14,10,17,9,0,7,0,0,34,19,39,12,18,14,30,34,35,292
2024-03-08 05:50:00,11,13,9,8,5,11,5,6,49,16,45,7,11,6,42,33,41,318
2024-03-08 06:00:00,10,10,10,7,4,12,4,5,38,18,42,11,19,13,39,32,46,320
2024-03-08 06:10:00,24,32,23,17,6,13,6,6,47,38,44,15,24,17,38,39,37,426
2024-03-08 06:20:00,12,13,13,14,5,6,4,4,53,32,56,19,17,20,56,49,34,407
2024-03-08 06:30:00,10,14,22,25,7,14,7,10,70,22,78,22,16,26,56,46,35,480
2024-03-08 06:40:00,15,13,27,23,7,8,7,9,63,26,64,26,10,20,66,78,20,482
2024-03-08 06:50:00,12,10,24,26,10,8,9,10,54,11,53,17,9,21,75,77,19,445
2024-03-08 07:00:00,14,12,26,26,8,9,8,9,90,20,81,32,7,32,71,58,10,513
2024-03-08 07:10:00,11,12,31,39,18,12,20,23,75,17,70,16,4,19,100,86,10,563
2024-03-08 07:20:00,14,13,27,25,14,8,11,15,78,18,78,30,11,31,83,85,12,553
2024-03-08 07:30:00,14,15,34,46,21,21,24,25,97,20,102,31,21,31,100,97,8,707
2024-03-08 07:40:00,9,9,58,40,14,11,11,14,115,20,89,29,18,34,85,85,9,650
2024-03-08 07:50:00,8,10,50,49,25,7,26,29,85,37,82,34,11,32,86,95,11,677
2024-03-08 08:00:00,9,11,32,37,19,14,20,21,84,25,87,38,1,31,88,102,12,631
2024-03-08 08:10:00,13,11,32,39,17,12,19,23,90,24,75,30,4,26,89,93,14,611
2024-03-08 08:20:00,15,11,35,48,30,8,26,26,69,15,68,28,13,33,75,82,23,605
2024-03-08 08:30:00,16,11,24,30,21,8,23,23,103,20,83,29,14,22,73,68,11,579
2024-03-08 08:40:00,11,18,36,44,20,7,20,33,69,15,68,20,4,22,73,74,15,549
2024-03-08 08:50:00,13,13,36,33,26,11,44,19,77,16,69,20,12,22,55,61,20,547
2024-03-08 09:00:00,16,12,27,39,28,16,27,28,74,26,70,25,19,27,56,58,15,563
2024-03-08 09:10:00,15,14,33,42,16,16,17,20,71,21,68,19,8,17,54,60,21,512
2024-03-08 09:20:00,13,9,25,29,18,14,24,19,59,24,63,29,6,33,62,71,23,521
2024-03-08 09:30:00,18,14,27,34,21,24,52,23,49,13,48,28,10,27,61,48,21,518
2024-03-08 09:40:00,19,31,27,35,32,16,340,34,55,17,57,27,13,31,52,57,23,866
2024-03-08 09:50:00,13,13,28,35,25,14,44,30,48,29,56,25,14,29,48,74,35,560
2024-03-08 10:00:00,11,10,37,35,20,12,141,23,65,12,65,21,6,17,30,72,12,589
2024-03-08 10:10:00,19,15,33,59,29,21,41,28,57,26,59,24,13,30,12,81,1,548
2024-03-08 10:20:00,18,18,35,37,30,14,46,34,56,23,63,34,12,33,18,80,6,557
2024-03-08 10:30:00,17,15,29,36,25,20,52,24,49,19,52,22,3,24,63,60,5,515
2024-03-08 10:40:00,12,9,34,32,24,24,25,19,64,16,69,32,8,31,60,55,14,528
2024-03-08 10:50:00,19,18,34,35,25,18,41,28,67,16,70,34,7,30,55,51,14,562
2024-03-08 11:00:00,9,12,39,142,30,15,110,36,54,19,62,30,1,26,44,41,17,687
2024-03-08 11:10:00,13,18,36,41,31,13,156,30,61,16,63,24,6,31,60,55,13,667
2024-03-08 11:20:00,12,17,50,59,30,17,192,38,69,17,72,24,4,29,53,62,19,764
2024-03-08 11:30:00,15,11,48,42,22,20,210,29,46,29,49,26,8,27,50,56,16,704
2024-03-08 11:40:00,14,18,45,39,29,13,77,25,52,20,57,24,8,27,52,62,14,576
2024-03-08 11:50:00,14,20,46,51,27,15,49,30,71,20,68,23,3,23,54,34,16,564
2024-03-08 12:00:00,18,20,48,44,31,15,47,35,60,15,65,28,7,32,61,58,10,594
2024-03-08 12:10:00,17,10,51,68,50,13,36,40,65,9,69,27,9,27,54,49,16,610
2024-03-08 12:20:00,17,16,51,62,25,8,29,32,54,23,61,22,12,30,54,51,14,561
2024-03-08 12:30:00,14,15,43,54,41,7,38,36,77,15,75,36,1,36,61,62,9,620
2024-03-08 12:40:00,19,13,53,59,31,11,32,35,71,5,75,32,2,29,68,52,11,598
2024-03-08 12:50:00,11,13,44,49,31,13,28,31,80,18,86,17,2,20,55,57,13,568
2024-03-08 13:00:00,9,8,57,72,30,12,34,39,71,16,71,32,17,29,52,60,17,626
2024-03-08 13:10:00,13,15,52,61,41,13,37,32,63,19,70,36,6,36,65,50,14,623
2024-03-08 13:20:00,14,13,53,56,38,15,40,39,83,19,92,45,10,53,50,38,16,674
2024-03-08 13:30:00,17,17,53,61,33,16,33,36,81,7,78,43,0,40,57,46,24,642
2024-03-08 13:40:00,10,10,65,72,45,8,47,48,82,13,78,41,5,39,39,39,16,657
2024-03-08 13:50:00,13,16,57,60,39,8,37,44,88,8,92,40,2,40,30,20,16,610
2024-03-08 14:00:00,16,18,51,53,27,17,30,30,83,22,86,31,10,29,49,33,24,609
2024-03-08 14:10:00,17,19,63,61,37,13,76,42,84,9,84,34,3,31,53,35,14,675
2024-03-08 14:20:00,17,15,68,83,42,9,142,42,82,11,84,32,13,33,38,31,13,755
2024-03-08 14:30:00,12,11,62,66,33,14,56,37,80,17,78,34,7,34,55,41,21,658
2024-03-08 14:40:00,12,11,53,103,35,13,121,32,83,11,92,26,12,26,43,36,23,732
2024-03-08 14:50:00,11,12,82,71,33,12,205,41,80,19,78,44,6,43,48,40,16,841
2024-03-08 15:00:00,18,16,62,60,41,13,89,36,66,8,73,26,0,31,29,26,14,608
2024-03-08 15:10:00,17,9,56,63,33,14,50,38,92,16,86,47,1,45,48,51,15,681
2024-03-08 15:20:00,14,11,71,87,36,11,93,37,71,21,74,37,12,40,50,34,11,710
2024-03-08 15:30:00,11,14,70,68,26,14,238,27,83,18,79,48,4,28,45,31,15,819
2024-03-08 15:40:00,19,20,63,52,35,18,39,37,79,14,71,38,6,34,35,24,21,605
2024-03-08 15:50:00,13,15,59,52,38,8,42,46,93,8,85,43,11,51,52,48,16,680
2024-03-08 16:00:00,13,8,61,63,39,20,35,35,74,18,74,37,2,42,51,37,14,623
2024-03-08 16:10:00,12,15,53,53,29,11,33,38,86,16,85,45,0,39,54,46,8,623
2024-03-08 16:20:00,11,15,118,74,34,12,34,39,74,12,77,36,0,34,60,50,13,693
2024-03-08 16:30:00,15,13,56,51,34,14,32,31,81,8,77,31,4,42,58,46,14,607
2024-03-08 16:40:00,13,15,63,58,31,10,33,37,79,15,81,49,1,35,99,83,12,714
2024-03-08 16:50:00,17,13,55,60,31,17,30,31,69,18,72,33,9,23,74,86,3,641
2024-03-08 17:00:00,12,14,57,52,29,10,57,34,73,18,72,36,10,38,85,91,4,692
2024-03-08 17:10:00,10,18,69,64,47,8,43,41,74,10,77,28,10,32,72,67,12,682
2024-03-08 17:20:00,16,14,57,62,26,19,31,33,65,18,62,36,8,35,79,68,8,637
2024-03-08 17:30:00,16,17,62,53,33,28,31,32,72,16,67,31,10,36,84,71,8,667
2024-03-08 17:40:00,13,12,58,44,39,7,39,41,77,17,77,32,4,26,82,84,4,656
2024-03-08 17:50:00,16,15,49,42,40,10,259,40,61,12,64,22,19,23,94,84,5,855
2024-03-08 18:00:00,12,13,52,46,37,12,40,41,69,20,74,34,10,29,74,67,9,639
2024-03-08 18:10:00,16,16,56,55,23,13,36,29,70,18,76,23,11,20,87,84,8,641
2024-03-08 18:20:00,8,11,52,42,35,16,33,35,75,17,74,31,7,27,79,75,2,619
2024-03-08 18:30:00,13,14,52,50,37,14,43,41,43,13,43,37,8,43,68,64,14,597
2024-03-08 18:40:00,19,11,44,46,34,29,32,31,71,13,92,29,14,29,73,69,4,640
2024-03-08 18:50:00,11,7,43,56,21,21,22,21,62,23,64,29,31,22,88,82,12,615
2024-03-08 19:00:00,17,16,38,45,13,22,15,16,43,26,53,25,23,25,64,51,36,528
2024-03-08 19:10:00,22,13,34,28,28,31,32,32,50,38,49,24,18,23,64,51,19,556
2024-03-08 19:20:00,34,18,35,38,24,29,23,25,35,35,47,10,26,10,61,47,37,534
2024-03-08 19:30:00,18,16,26,31,23,44,24,24,40,14,39,22,13,20,43,41,26,464
2024-03-08 19:40:00,22,11,26,34,22,30,23,27,42,19,48,17,20,20,48,48,28,485
2024-03-08 19:50:00,14,5,32,28,23,24,23,22,40,29,40,27,18,20,44,30,31,450
2024-03-08 20:00:00,12,17,27,28,10,25,12,14,39,29,49,75,25,21,38,31,35,487
2024-03-08 20:10:00,20,11,35,40,22,31,24,26,36,31,38,15,23,14,37,36,34,473
2024-03-08 20:20:00,23,15,24,35,23,29,23,22,46,14,29,20,11,20,44,33,27,438
2024-03-08 20:30:00,24,17,26,26,26,24,26,27,30,24,34,30,14,13,36,26,27,430
2024-03-08 20:40:00,22,24,19,27,15,26,17,21,34,28,37,10,17,11,44,24,31,407
2024-03-08 20:50:00,16,20,28,31,16,31,15,15,35,26,35,14,19,13,31,22,28,395
2024-03-08 21:00:00,25,23,23,21,5,13,8,6,28,30,30,15,18,14,48,26,39,372
2024-03-08 21:10:00,22,18,29,32,13,14,17,16,32,25,33,8,19,13,20,16,23,350
2024-03-08 21:20:00,24,25,22,33,11,32,17,12,18,18,27,14,15,10,37,27,30,372
2024-03-08 21:30:00,18,20,28,26,13,30,29,15,23,18,17,10,13,10,35,30,27,362
2024-03-08 21:40:00,16,26,18,22,13,28,21,13,20,26,23,22,25,25,30,18,32,378
2024-03-08 21:50:00,21,22,20,27,12,23,24,10,18,27,21,14,10,13,27,16,49,354
2024-03-08 22:00:00,16,25,24,29,11,26,25,15,18,19,20,11,15,10,40,24,28,356
2024-03-08 22:10:00,33,26,26,23,17,36,22,16,19,21,21,10,19,10,34,23,29,385
2024-03-08 22:20:00,17,18,20,30,12,23,23,16,22,32,23,14,17,12,24,14,31,348
2024-03-08 22:30:00,27,24,35,38,7,31,40,10,22,32,22,19,28,21,24,8,34,422
2024-03-08 22:40:00,16,18,33,42,14,43,14,18,25,28,28,23,24,22,21,18,30,417
2024-03-08 22:50:00,29,19,26,27,10,29,10,12,15,18,18,13,20,14,25,67,31,383
2024-03-08 23:00:00,24,27,29,31,8,34,8,9,18,19,21,17,36,15,18,13,25,352
2024-03-08 23:10:00,22,20,30,30,5,36,5,6,17,22,20,10,19,8,27,13,29,319
2024-03-08 23:20:00,19,20,22,25,7,38,7,11,15,20,13,13,18,13,21,14,24,300
2024-03-08 23:30:00,16,25,19,16,10,31,10,10,15,17,15,5,11,5,17,5,16,243
2024-03-08 23:40:00,16,19,14,15,11,22,11,12,6,12,7,6,15,6,17,7,22,218
2024-03-08 23:50:00,12,23,15,25,5,36,5,6,11,16,13,13,24,12,16,5,21,258
2024-03-09 00:00:00,12,9,13,11,3,23,3,5,15,23,18,11,18,11,13,5,18,211
2024-03-09 00:10:00,14,14,13,13,5,19,5,7,13,22,15,15,18,14,6,4,11,208
2024-03-09 00:20:00,21,14,18,11,3,24,3,4,9,18,12,13,33,13,14,6,19,235
2024-03-09 00:30:00,20,10,12,7,2,14,2,3,10,16,11,10,17,6,13,2,23,178
2024-03-09 00:40:00,7,8,5,4,4,12,4,5,7,11,8,6,11,5,9,7,14,127
2024-03-09 00:50:00,9,9,5,8,1,12,1,1,9,16,8,6,16,7,10,5,18,141
2024-03-09 01:00:00,11,12,9,10,7,20,8,13,8,10,7,7,11,9,16,7,22,187
2024-03-09 01:10:00,10,16,7,10,4,13,4,5,7,17,8,6,11,8,14,4,18,162
2024-03-09 01:20:00,3,6,4,4,4,10,4,4,7,11,8,11,17,10,9,4,12,128
2024-03-09 01:30:00,6,6,6,6,2,6,2,2,6,12,6,4,9,5,9,4,15,106
2024-03-09 01:40:00,10,9,6,8,0,9,0,1,4,8,6,7,12,8,5,2,8,103
2024-03-09 01:50:00,8,9,7,12,1,18,1,3,2,2,2,3,4,2,7,1,9,91
2024-03-09 02:00:00,11,4,10,2,2,13,2,2,1,2,1,1,1,1,5,0,9,67
2024-03-09 02:10:00,5,2,5,1,1,5,2,1,5,16,7,3,8,4,6,2,9,82
2024-03-09 02:20:00,7,4,6,4,2,5,2,2,4,8,3,1,2,1,5,1,6,63
2024-03-09 02:30:00,0,4,0,2,1,4,1,2,9,12,9,4,6,4,4,1,6,69
2024-03-09 02:40:00,7,5,3,4,2,7,3,2,4,8,4,4,9,4,5,0,5,76
2024-03-09 02:50:00,6,12,4,9,2,9,5,2,3,5,3,2,3,2,3,0,4,74
2024-03-09 03:00:00,1,5,1,3,2,5,4,3,3,7,3,1,1,1,3,3,3,49
2024-03-09 03:10:00,6,7,1,8,2,7,4,6,4,4,5,3,6,2,6,1,6,78
2024-03-09 03:20:00,3,5,4,2,2,6,2,2,3,9,3,0,0,0,7,0,13,61
2024-03-09 03:30:00,4,1,3,1,0,0,0,0,4,7,5,2,4,2,4,1,8,46
2024-03-09 03:40:00,4,1,3,1,0,0,0,0,8,11,8,1,2,2,5,0,7,53
2024-03-09 03:50:00,2,2,1,1,1,2,1,1,1,2,1,3,5,3,2,1,4,33
2024-03-09 04:00:00,2,3,2,2,1,1,1,1,6,13,6,0,0,0,2,1,4,45
2024-03-09 04:10:00,2,2,1,2,0,1,0,0,4,7,4,4,5,4,6,3,10,55
2024-03-09 04:20:00,2,3,2,2,2,13,2,2,7,9,7,3,6,4,4,0,6,74
2024-03-09 04:30:00,1,3,1,3,0,1,0,0,4,9,4,2,1,1,4,2,7,43
2024-03-09 04:40:00,2,5,1,3,2,5,2,2,9,16,8,4,2,1,4,1,8,75
2024-03-09 04:50:00,3,3,3,2,0,5,0,1,7,12,11,5,3,1,4,4,5,69
2024-03-09 05:00:00,2,5,2,1,4,9,4,4,6,7,5,5,0,0,5,5,6,70
2024-03-09 05:10:00,5,4,4,4,1,9,1,1,7,14,9,3,8,3,4,3,6,86
2024-03-09 05:20:00,6,4,4,3,1,4,2,1,15,21,17,5,10,3,10,3,15,124
2024-03-09 05:30:00,7,7,4,5,1,4,2,2,6,12,6,3,5,2,13,8,21,108
2024-03-09 05:40:00,7,8,7,5,5,14,5,5,11,14,12,3,6,2,10,8,16,138
2024-03-09 05:50:00,13,3,11,1,1,3,1,2,8,10,8,3,8,3,6,10,9,100
2024-03-09 06:00:00,8,5,7,3,1,3,1,1,12,18,13,6,9,5,9,3,16,120
2024-03-09 06:10:00,13,6,8,3,2,4,2,2,18,23,19,2,4,3,15,147,22,293
2024-03-09 06:20:00,8,7,7,7,1,4,1,1,12,14,12,8,11,7,15,6,24,145
2024-03-09 06:30:00,7,11,6,11,4,7,4,3,19,13,18,5,12,6,10,51,20,207
2024-03-09 06:40:00,10,13,11,13,6,8,6,6,15,12,16,8,7,6,14,11,12,174
2024-03-09 06:50:00,16,10,17,14,4,4,4,6,15,12,14,7,4,7,8,5,4,151
2024-03-09 07:00:00,13,3,12,4,0,0,0,0,11,9,11,2,2,2,15,11,11,106
2024-03-09 07:10:00,8,4,9,4,3,3,3,3,19,12,21,5,5,3,15,7,14,138
2024-03-09 07:20:00,15,10,15,11,3,4,3,4,13,9,12,7,5,7,23,20,19,180
2024-03-09 07:30:00,9,17,15,20,10,10,10,10,14,12,13,10,10,10,21,13,16,220
2024-03-09 07:40:00,6,8,7,12,7,5,6,10,21,13,20,7,6,7,24,20,20,199
2024-03-09 07:50:00,15,11,16,19,9,11,9,10,18,11,17,6,4,4,24,28,15,227
2024-03-09 08:00:00,12,15,12,17,12,11,13,20,26,19,26,11,10,10,20,13,18,265
2024-03-09 08:10:00,17,13,14,11,9,6,8,9,19,16,24,14,10,14,28,17,18,247
2024-03-09 08:20:00,10,10,13,11,12,11,12,12,32,16,33,10,5,9,27,14,16,253
2024-03-09 08:30:00,14,7,22,12,12,11,13,14,37,15,44,19,9,18,30,23,12,312
2024-03-09 08:40:00,14,15,17,21,9,9,8,11,35,13,32,20,15,21,37,35,15,327
2024-03-09 08:50:00,13,14,20,24,14,10,14,15,31,12,29,17,9,17,29,24,23,315
2024-03-09 09:00:00,16,14,24,15,9,13,10,11,36,17,40,20,13,19,36,33,17,343
2024-03-09 09:10:00,18,18,22,27,17,11,17,20,42,12,43,19,11,20,45,44,20,406
2024-03-09 09:20:00,16,17,28,32,20,17,20,22,33,19,34,21,13,25,50,48,15,430
2024-03-09 09:30:00,13,22,30,32,14,12,15,16,47,18,42,26,9,29,50,46,14,435
2024-03-09 09:40:00,15,22,29,25,18,12,42,17,54,13,55,31,8,28,63,58,22,512
2024-03-09 09:50:00,14,16,31,28,16,15,135,20,50,17,54,19,12,17,63,69,13,589
2024-03-09 10:00:00,12,17,25,26,20,14,91,20,42,21,49,25,7,43,62,58,23,555
2024-03-09 10:10:00,13,14,28,32,19,17,27,18,55,17,59,22,9,19,59,56,16,480
2024-03-09 10:20:00,16,18,27,31,29,18,225,29,48,13,50,33,7,22,61,64,11,702
2024-03-09 10:30:00,16,19,34,29,29,28,40,32,61,24,62,24,8,22,51,44,13,536
2024-03-09 10:40:00,15,13,41,32,34,10,57,36,55,23,56,26,12,35,62,52,15,574
2024-03-09 10:50:00,18,11,34,28,28,11,29,25,55,15,64,30,9,22,60,62,16,517
2024-03-09 11:00:00,17,18,28,29,22,20,29,23,61,15,61,24,11,31,54,46,16,505
2024-03-09 11:10:00,18,18,40,39,20,20,36,22,74,13,77,27,9,29,67,60,15,584
2024-03-09 11:20:00,15,21,41,49,27,17,133,32,57,9,54,24,11,23,59,60,16,648
2024-03-09 11:30:00,12,16,39,124,21,12,92,22,71,21,73,22,11,27,60,41,22,686
2024-03-09 11:40:00,15,16,36,37,39,15,40,39,57,17,65,26,8,28,69,72,10,589
2024-03-09 11:50:00,14,12,39,33,25,9,27,24,66,21,75,31,8,29,69,57,19,558
2024-03-09 12:00:00,17,18,37,32,21,14,23,25,49,25,48,23,3,24,59,60,14,492
2024-03-09 12:10:00,14,16,40,36,41,12,42,44,73,12,78,29,6,30,62,47,11,593
2024-03-09 12:20:00,14,18,36,50,32,13,31,31,49,18,53,27,10,28,63,61,9,543
2024-03-09 12:30:00,19,17,39,49,26,10,23,27,61,22,68,34,7,36,75,64,8,585
2024-03-09 12:40:00,14,14,52,57,35,11,39,40,43,24,59,39,8,37,72,74,6,624
2024-03-09 12:50:00,13,21,44,52,39,3,33,32,57,25,59,32,11,32,64,65,14,596
2024-03-09 13:00:00,17,18,51,48,28,12,28,30,61,16,71,22,12,32,67,54,9,576
2024-03-09 13:10:00,13,16,48,50,28,13,30,32,74,16,73,30,11,22,63,56,11,586
2024-03-09 13:20:00,12,21,47,55,26,16,23,25,62,12,68,36,15,37,58,42,10,565
2024-03-09 13:30:00,28,11,42,45,31,11,33,33,60,19,64,29,7,30,60,49,14,566
2024-03-09 13:40:00,18,16,49,46,30,8,28,28,63,22,63,33,10,36,69,52,14,585
2024-03-09 13:50:00,14,13,39,42,33,9,34,37,63,23,73,35,9,35,58,137,12,666
2024-03-09 14:00:00,15,15,47,58,30,13,29,32,52,16,52,34,7,28,61,74,19,582
2024-03-09 14:10:00,16,21,51,48,29,13,30,30,32,18,50,29,12,33,78,69,9,568
2024-03-09 14:20:00,17,22,39,55,28,18,30,30,55,19,66,32,13,30,78,68,12,612
2024-03-09 14:30:00,17,16,50,52,31,12,34,36,58,12,51,25,8,36,63,57,11,569
2024-03-09 14:40:00,13,15,51,42,39,17,36,37,65,17,67,32,8,33,74,57,8,611
2024-03-09 14:50:00,19,17,43,44,31,18,59,29,56,16,53,25,13,26,61,55,13,578
2024-03-09 15:00:00,20,14,45,43,32,13,34,37,55,33,60,33,10,29,68,53,13,592
2024-03-09 15:10:00,17,16,42,58,36,9,47,34,43,23,42,23,9,22,55,45,10,531
2024-03-09 15:20:00,15,15,44,46,24,10,40,28,56,14,58,39,7,38,59,55,14,562
2024-03-09 15:30:00,19,12,43,42,12,18,94,11,47,29,50,26,10,23,72,62,13,583
2024-03-09 15:40:00,15,14,37,48,24,10,37,27,41,14,45,19,13,22,70,59,10,505
2024-03-09 15:50:00,16,10,45,49,25,8,39,26,55,13,53,22,10,22,59,38,17,507
2024-03-09 16:00:00,12,12,39,48,23,18,77,24,52,13,60,27,9,19,60,53,14,560
2024-03-09 16:10:00,12,16,34,37,25,11,111,27,52,22,53,32,7,33,70,59,11,612
2024-03-09 16:20:00,15,10,44,36,24,14,56,24,50,16,51,25,13,27,50,38,15,508
2024-03-09 16:30:00,18,19,43,42,24,13,45,23,42,15,50,39,12,32,63,41,16,537
2024-03-09 16:40:00,16,12,43,44,17,19,70,21,51,17,45,26,10,28,71,57,13,560
2024-03-09 16:50:00,13,16,29,38,25,15,39,22,54,12,55,29,14,18,61,47,21,508
2024-03-09 17:00:00,14,12,38,46,21,10,580,24,55,19,50,19,17,20,52,61,18,1056
2024-03-09 17:10:00,18,16,34,42,26,19,209,30,57,23,53,30,8,27,67,56,10,725
2024-03-09 17:20:00,13,18,32,43,14,12,79,18,49,14,46,20,13,24,65,59,17,536
2024-03-09 17:30:00,12,14,41,36,22,16,36,23,61,13,57,29,8,32,58,43,16,517
2024-03-09 17:40:00,25,24,44,49,18,21,30,23,54,20,53,22,10,20,70,47,14,544
2024-03-09 17:50:00,20,19,39,43,30,11,142,31,63,13,65,27,10,27,78,71,5,694
2024-03-09 18:00:00,16,16,38,36,22,14,28,22,45,14,56,27,11,35,71,58,13,522
2024-03-09 18:10:00,16,19,41,42,30,12,270,32,49,14,50,26,7,23,63,55,12,761
2024-03-09 18:20:00,15,20,34,40,20,18,22,19,54,22,50,28,11,26,61,50,11,501
2024-03-09 18:30:00,17,19,35,34,15,32,17,19,39,23,45,15,21,16,71,63,12,493
2024-03-09 18:40:00,17,13,43,41,30,43,32,32,58,31,62,24,24,22,61,61,13,607
2024-03-09 18:50:00,21,22,26,32,19,31,17,19,56,23,54,23,15,24,62,50,24,518
2024-03-09 19:00:00,45,16,21,40,21,21,21,23,47,39,52,18,18,19,62,51,33,547
2024-03-09 19:10:00,27,17,23,32,17,34,17,21,40,25,41,19,16,19,55,34,33,470
2024-03-09 19:20:00,28,19,26,27,21,25,23,25,33,28,36,18,18,17,60,47,20,471
2024-03-09 19:30:00,30,15,21,30,30,20,28,27,46,28,47,21,40,22,43,34,29,511
2024-03-09 19:40:00,19,13,30,27,18,29,19,21,36,27,39,10,18,11,57,56,29,459
2024-03-09 19:50:00,11,16,20,21,14,32,15,17,26,13,26,10,18,11,47,30,43,370
2024-03-09 20:00:00,18,18,24,26,24,30,23,23,26,23,30,18,23,17,34,58,25,440
2024-03-09 20:10:00,21,20,23,26,13,22,13,14,15,16,18,17,20,14,38,29,39,358
2024-03-09 20:20:00,31,17,27,34,17,31,16,17,22,19,24,13,22,13,24,17,35,379
2024-03-09 20:30:00,17,21,19,23,6,12,10,14,18,23,16,8,15,9,33,36,40,320
2024-03-09 20:40:00,11,23,12,19,15,17,18,11,18,24,20,9,22,9,35,22,27,312
2024-03-09 20:50:00,15,29,12,22,16,35,21,18,16,18,20,15,16,14,34,23,34,358
2024-03-09 21:00:00,33,25,17,22,11,24,18,14,29,20,31,14,19,14,34,23,31,379
2024-03-09 21:10:00,18,15,19,25,12,19,18,13,29,33,29,15,24,17,33,18,43,380
2024-03-09 21:20:00,14,18,17,27,6,18,12,8,22,23,23,18,27,18,29,14,25,319
2024-03-09 21:30:00,18,22,16,19,8,18,12,10,27,26,27,11,12,11,34,16,36,323
2024-03-09 21:40:00,11,17,16,18,11,19,14,10,20,20,26,14,14,15,30,44,35,334
2024-03-09 21:50:00,17,20,20,19,14,31,23,15,14,18,14,16,27,15,27,23,31,344
2024-03-09 22:00:00,16,18,21,19,6,11,12,5,19,20,23,13,20,8,27,26,35,299
2024-03-09 22:10:00,18,21,25,25,8,19,19,12,18,17,19,15,28,15,123,17,24,423
2024-03-09 22:20:00,17,25,23,20,13,28,18,14,25,23,28,8,16,5,27,15,21,326
2024-03-09 22:30:00,14,19,16,21,7,20,6,7,18,20,20,8,16,9,35,15,32,283
2024-03-09 22:40:00,20,24,30,29,13,27,11,13,25,16,29,15,18,12,20,10,27,339
2024-03-09 22:50:00,21,25,17,17,16,45,17,16,21,29,22,14,11,14,23,11,29,348
2024-03-09 23:00:00,21,18,26,25,12,25,11,13,21,28,24,23,28,24,22,9,28,358
2024-03-09 23:10:00,16,24,26,26,5,27,5,6,18,25,19,14,14,13,16,6,16,276
2024-03-09 23:20:00,17,16,17,24,4,27,4,7,17,19,16,16,23,16,21,12,37,293
2024-03-09 23:30:00,17,14,18,15,10,20,10,10,11,16,11,13,15,12,20,9,24,245
2024-03-09 23:40:00,12,27,9,19,10,33,9,9,11,19,12,10,12,12,20,9,26,259
2024-03-09 23:50:00,14,21,13,21,5,19,5,7,24,26,24,10,18,9,17,7,20,260
2024-03-10 00:00:00,9,12,11,12,5,21,6,7,11,13,11,11,25,11,13,8,22,208
2024-03-10 00:10:00,16,17,14,12,4,17,4,5,8,12,8,6,12,7,22,7,28,199
2024-03-10 00:20:00,15,13,12,10,5,20,5,7,16,26,15,6,13,5,12,9,17,206
2024-03-10 00:30:00,7,16,6,15,2,20,2,3,10,13,13,5,9,3,20,4,27,175
2024-03-10 00:40:00,3,9,4,5,5,13,5,6,8,11,10,10,16,10,14,6,20,155
