datetime,D11Z,D12Z,D13Z,V111Z,V121Z,V131Z,D21Z,D22Z,D23Z,D24Z,D25Z,V211Z,V221Z,V231Z,V232Z,V311Z,D41Z,D42Z,D43Z,V411Z,V421Z,V431Z,D51Z,D52Z,D53Z,V511Z,V521Z,V531Z,V532Z,Total
2024-03-18 18:40:00,21,45,15,22,17,6,23,271,16,12,18,15,23,28,20,7,8,24,21,13,14,16,12,33,35,25,11,11,15,797
2024-03-18 18:50:00,23,36,13,21,22,9,29,932,17,11,24,16,32,31,12,9,6,24,25,18,19,30,20,28,28,21,16,19,7,1498
2024-03-18 19:00:00,18,38,18,25,13,15,45,206,20,11,26,13,41,42,15,8,14,22,18,19,21,15,22,28,36,27,11,15,15,817
2024-03-18 19:10:00,21,39,17,24,19,14,38,366,16,18,32,16,39,25,14,8,18,30,24,10,24,19,22,31,36,18,25,30,8,1001
2024-03-18 19:20:00,11,37,17,14,13,17,52,471,14,29,22,18,36,25,16,9,12,18,15,24,21,20,32,25,28,20,10,27,21,1074
2024-03-18 19:30:00,14,40,16,26,12,6,23,191,13,17,22,9,23,27,9,9,7,15,23,15,23,15,26,28,27,16,8,32,20,712
2024-03-18 19:40:00,12,31,11,27,7,13,40,459,28,20,25,19,37,39,25,3,1,23,25,17,22,20,27,28,21,14,11,18,13,1036
2024-03-18 19:50:00,14,28,13,16,7,17,34,390,14,23,20,10,35,29,10,2,1,17,13,15,12,12,25,17,21,8,9,23,8,843
2024-03-18 20:00:00,10,23,12,19,4,5,29,163,9,19,23,9,33,25,8,9,14,19,17,24,17,17,21,19,16,8,18,19,8,617
2024-03-18 20:10:00,11,22,12,17,9,6,28,671,19,22,22,22,22,26,15,4,7,15,14,21,8,17,18,26,20,14,16,20,11,1135
2024-03-18 20:20:00,8,26,7,25,13,15,23,706,11,16,14,5,25,17,12,2,2,11,11,13,14,11,21,13,12,15,8,19,17,1092
2024-03-18 20:30:00,7,21,10,18,7,13,23,148,8,20,15,6,25,19,14,1,1,10,6,15,5,11,22,18,12,11,6,14,13,499
2024-03-18 20:40:00,11,14,6,18,12,13,12,196,8,20,16,5,16,17,11,3,3,13,13,17,14,26,16,14,18,12,9,14,14,561
2024-03-18 20:50:00,13,19,5,18,8,8,15,413,10,11,10,7,13,11,7,5,7,9,9,11,6,11,23,23,19,9,8,17,10,735
2024-03-18 21:00:00,5,43,6,17,5,6,11,423,12,13,19,11,12,26,14,3,3,17,14,22,10,20,17,11,8,9,8,11,9,785
2024-03-18 21:10:00,67,26,12,17,4,5,16,270,12,16,15,11,19,23,11,1,0,13,13,14,17,11,24,14,10,5,4,10,5,665
2024-03-18 21:20:00,5,23,3,18,8,9,17,120,13,14,14,13,12,18,14,1,0,12,8,16,7,18,15,17,13,7,9,18,7,449
2024-03-18 21:30:00,8,19,8,12,3,4,17,397,7,18,20,8,17,18,6,2,3,15,7,15,10,18,17,14,10,6,8,15,7,709
2024-03-18 21:40:00,10,21,11,20,7,6,12,201,10,7,12,9,12,19,13,2,5,11,10,18,9,8,29,9,13,9,6,30,7,536
2024-03-18 21:50:00,7,18,4,11,4,5,13,388,11,14,10,9,12,18,14,4,5,11,10,11,8,6,16,9,8,7,3,9,11,656
2024-03-18 22:00:00,10,16,9,16,9,8,14,164,6,10,14,5,13,17,12,2,2,9,3,13,1,6,12,9,14,9,2,29,8,442
2024-03-18 22:10:00,9,19,10,17,6,16,22,253,7,23,18,9,21,18,12,7,8,12,14,12,11,13,19,16,11,7,9,14,12,625
2024-03-18 22:20:00,10,13,7,12,4,9,11,257,12,12,24,13,11,21,14,3,2,7,8,6,8,12,17,9,10,8,8,13,9,550
2024-03-18 22:30:00,5,22,6,20,5,8,13,136,3,17,12,2,12,10,7,3,4,12,10,12,10,7,21,6,6,3,5,9,2,388
2024-03-18 22:40:00,110,12,9,11,5,6,5,81,6,10,9,4,5,9,5,2,2,12,5,13,5,9,17,7,6,1,8,11,1,386
2024-03-18 22:50:00,4,8,3,5,5,2,8,176,4,5,9,2,5,7,3,1,2,8,3,8,2,10,15,8,7,4,3,10,4,331
2024-03-18 23:00:00,3,8,2,12,2,2,16,258,1,12,9,0,14,5,0,0,0,6,7,8,3,6,13,6,5,6,4,12,7,427
2024-03-18 23:10:00,5,19,4,15,7,5,2,20,3,4,6,1,2,4,3,0,0,2,2,2,2,5,11,7,4,2,1,7,3,148
2024-03-18 23:20:00,1,7,1,8,3,2,7,336,2,10,6,2,7,5,5,0,0,4,3,6,1,7,4,3,5,1,2,1,2,441
2024-03-18 23:30:00,3,6,4,8,1,2,8,75,1,4,7,0,7,7,2,0,0,3,4,4,4,5,3,2,4,1,0,5,1,171
2024-03-18 23:40:00,1,9,1,10,0,0,7,4,0,7,4,0,7,4,0,0,1,2,1,1,1,2,12,7,2,4,1,2,5,95
2024-03-18 23:50:00,6,4,5,7,2,3,4,3,1,6,1,1,4,1,2,3,2,5,3,7,1,4,10,4,2,4,0,2,6,103
2024-03-19 00:00:00,1,5,1,6,0,0,12,4,0,13,7,0,13,7,0,0,0,6,3,6,1,2,2,2,5,2,1,5,2,106
2024-03-19 00:10:00,2,4,2,4,1,1,5,5,3,5,5,2,5,7,1,0,0,1,2,2,3,2,4,2,9,2,2,0,3,84
2024-03-19 00:20:00,2,7,2,8,3,2,2,2,0,3,2,0,2,2,2,0,0,2,0,2,0,6,2,2,1,2,4,0,2,62
2024-03-19 00:30:00,1,4,1,5,1,2,3,3,1,4,3,1,3,2,1,0,0,3,3,3,2,1,9,5,6,0,1,4,0,72
2024-03-19 00:40:00,1,5,2,3,0,0,3,4,1,4,3,1,3,3,1,0,0,1,0,2,1,3,2,3,3,0,1,1,0,51
2024-03-19 00:50:00,1,4,2,7,1,1,5,3,1,3,2,0,5,2,2,1,0,5,14,6,3,5,2,1,1,1,1,1,1,81
2024-03-19 01:00:00,1,0,3,0,0,0,2,2,1,3,2,1,3,2,1,0,0,3,1,5,0,2,0,0,1,0,1,2,0,36
2024-03-19 01:10:00,0,2,0,2,3,3,2,2,3,1,2,2,1,3,4,0,0,0,0,0,0,3,5,1,0,0,1,0,0,40
2024-03-19 01:20:00,0,1,0,2,1,1,1,1,4,1,1,1,1,3,2,0,0,3,1,3,1,1,2,1,0,1,0,0,3,36
2024-03-19 01:30:00,1,6,4,7,6,5,2,1,1,2,4,1,2,1,2,0,0,0,0,0,0,6,2,1,3,3,0,3,2,65
2024-03-19 01:40:00,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,1,1,1,1,0,1,1,0,14
2024-03-19 01:50:00,0,3,0,3,2,1,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,20
2024-03-19 02:00:00,0,1,0,2,1,2,4,2,0,5,3,0,4,2,0,0,0,4,6,2,6,1,0,0,0,2,0,0,2,49
2024-03-19 02:10:00,2,0,3,0,1,1,2,0,0,4,0,0,2,0,0,0,0,1,0,1,0,1,1,1,0,1,1,0,1,23
2024-03-19 02:20:00,0,3,0,3,1,0,1,2,1,1,3,2,1,2,0,0,0,1,0,1,0,2,1,1,1,0,0,1,0,28
2024-03-19 02:30:00,0,2,0,3,2,2,3,1,0,3,0,0,2,0,1,0,0,0,0,0,0,2,5,2,2,0,2,2,0,34
2024-03-19 02:40:00,0,3,0,4,2,1,3,2,2,5,3,2,3,2,3,0,0,3,0,4,0,6,0,0,0,2,1,1,2,54
2024-03-19 02:50:00,2,1,4,0,1,1,3,0,1,4,0,0,3,0,0,0,0,1,2,1,1,1,7,3,1,1,1,1,1,41
2024-03-19 03:00:00,1,0,1,0,1,2,2,0,1,2,0,0,2,0,0,1,1,1,1,2,1,2,4,5,1,0,1,1,0,33
2024-03-19 03:10:00,1,2,1,2,0,0,1,3,2,1,2,3,1,2,2,0,0,1,0,1,0,1,4,2,0,0,0,0,0,32
2024-03-19 03:20:00,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,2,1,1,0,5,2,0,1,0,0,2,18
2024-03-19 03:30:00,1,0,2,0,0,0,3,7,1,3,2,2,3,4,2,0,0,2,0,2,0,1,0,1,1,2,0,1,2,42
2024-03-19 03:40:00,2,1,4,1,0,0,3,0,0,4,1,0,4,0,0,0,0,2,4,4,1,2,5,4,0,1,0,0,1,44
2024-03-19 03:50:00,0,2,0,3,0,0,1,0,0,1,1,0,1,0,0,1,1,1,1,0,1,1,3,2,2,0,0,2,0,24
2024-03-19 04:00:00,1,2,2,2,1,1,3,3,2,4,5,3,3,4,3,1,2,2,2,1,1,2,2,2,1,1,0,1,1,58
2024-03-19 04:10:00,4,4,6,2,3,1,2,0,0,3,0,0,2,0,0,0,0,1,1,2,1,2,8,7,1,0,0,3,0,53
2024-03-19 04:20:00,2,2,2,2,2,0,4,2,1,4,2,1,4,2,3,0,0,2,2,3,2,6,5,5,1,0,1,1,0,61
2024-03-19 04:30:00,3,0,4,0,1,2,4,1,1,7,1,0,4,1,0,2,1,2,4,3,2,9,7,6,2,0,1,3,0,71
2024-03-19 04:40:00,1,0,1,0,0,0,7,1,0,8,0,0,8,0,0,0,0,2,1,1,2,0,1,1,4,1,0,4,2,45
2024-03-19 04:50:00,2,1,2,1,5,5,10,9,2,10,5,2,9,9,2,0,0,2,3,1,4,3,6,4,4,0,0,4,0,105
2024-03-19 05:00:00,0,1,0,1,2,2,9,5,4,12,7,1,9,5,5,2,2,5,6,5,5,5,12,8,2,0,3,2,0,120
2024-03-19 05:10:00,3,5,3,6,2,3,16,9,2,21,9,1,16,8,2,1,0,7,4,7,2,7,13,11,5,4,7,5,4,183
2024-03-19 05:20:00,4,7,2,6,1,1,22,12,4,12,11,2,22,12,3,2,1,4,1,2,1,8,16,11,3,2,5,4,2,183
2024-03-19 05:30:00,3,5,7,17,1,1,28,12,2,13,19,2,29,12,5,3,3,2,5,2,2,10,15,13,10,4,10,8,5,248
2024-03-19 05:40:00,4,4,1,5,3,6,36,15,5,23,20,8,36,18,5,2,3,5,8,10,6,9,20,18,13,6,7,12,7,315
2024-03-19 05:50:00,9,9,6,10,1,0,33,15,8,17,16,7,36,19,9,4,0,11,8,12,9,7,34,21,11,5,2,13,5,337
2024-03-19 06:00:00,12,3,5,3,3,3,43,17,3,15,20,13,40,20,5,2,1,4,5,3,4,7,16,17,10,7,8,10,1,300
2024-03-19 06:10:00,5,13,8,11,3,4,35,18,7,9,9,6,35,23,8,1,2,8,8,14,12,28,17,24,14,9,8,13,5,357
2024-03-19 06:20:00,11,9,11,11,16,9,40,30,8,8,19,10,43,38,10,7,5,7,10,9,8,17,20,16,14,9,5,13,10,423
2024-03-19 06:30:00,13,9,5,10,8,12,64,38,7,16,13,6,62,37,6,7,9,7,9,7,8,27,24,24,21,6,8,14,5,482
2024-03-19 06:40:00,7,20,5,13,4,4,60,34,14,23,28,11,62,36,12,7,10,10,15,8,11,19,20,29,30,12,13,23,8,548
2024-03-19 06:50:00,11,17,8,15,7,4,49,121,13,8,19,11,50,44,8,9,10,20,22,9,10,14,12,19,27,9,11,20,5,582
2024-03-19 07:00:00,23,17,14,15,8,9,63,292,20,15,19,11,67,55,21,11,7,17,18,15,12,21,22,28,38,8,11,25,9,891
2024-03-19 07:10:00,17,18,12,17,6,3,71,230,18,14,23,14,120,48,12,11,15,22,24,14,16,30,22,28,36,10,16,16,10,893
2024-03-19 07:20:00,15,19,8,17,10,11,62,838,20,0,6,16,65,78,17,14,15,23,42,13,7,41,13,37,49,11,20,18,8,1493
2024-03-19 07:30:00,18,31,6,19,15,14,79,491,16,9,11,52,76,40,17,18,19,44,63,1,3,44,16,50,72,16,22,26,12,1300
2024-03-19 07:40:00,21,39,19,27,23,10,52,243,16,8,7,9,56,48,11,16,25,25,39,0,5,42,10,38,58,16,11,14,5,893
2024-03-19 07:50:00,20,49,16,36,9,7,32,364,13,2,5,4,38,28,12,18,26,35,49,0,1,24,4,29,35,13,8,4,1,882
2024-03-19 08:00:00,31,50,18,30,13,10,31,178,16,3,5,7,30,33,15,19,26,29,33,0,1,35,3,28,39,13,9,2,4,711
2024-03-19 08:10:00,30,34,17,23,10,5,61,83,21,6,6,10,64,41,10,16,24,39,50,3,2,48,10,51,56,19,22,9,3,773
2024-03-19 08:20:00,16,38,13,28,12,11,47,87,17,8,13,17,46,50,13,22,31,40,49,2,4,39,11,30,34,15,13,12,4,722
2024-03-19 08:30:00,29,35,19,29,12,5,42,218,18,1,11,15,41,44,12,22,28,23,30,1,8,19,10,27,30,14,1,14,6,764
2024-03-19 08:40:00,19,39,17,30,11,7,48,30,18,13,12,11,54,31,11,14,25,31,34,1,0,29,10,31,39,14,15,11,3,608
2024-03-19 08:50:00,22,30,15,18,13,6,69,35,27,10,14,19,72,54,16,8,13,25,44,6,5,37,11,39,46,16,11,19,3,703
2024-03-19 09:00:00,20,28,14,21,10,10,53,27,21,7,15,8,55,43,16,9,14,19,25,11,8,24,15,21,33,19,10,23,6,585
2024-03-19 09:10:00,12,26,6,18,7,8,57,31,15,14,19,11,61,34,8,9,11,26,26,11,12,41,24,35,36,16,14,23,15,626
2024-03-19 09:20:00,27,31,34,28,14,11,33,25,8,0,7,12,33,33,9,7,13,23,26,8,9,23,11,25,30,15,15,6,5,521
2024-03-19 09:30:00,11,24,11,23,12,12,73,45,27,5,24,27,72,56,23,8,17,30,38,7,11,22,22,34,26,38,15,22,16,751
2024-03-19 09:40:00,22,30,13,14,11,7,45,24,24,9,19,10,122,36,19,8,12,24,28,2,4,27,17,28,24,19,20,15,5,638
2024-03-19 09:50:00,12,49,6,25,9,5,51,35,21,14,21,16,51,51,18,9,15,24,27,7,13,19,15,24,26,15,9,13,11,611
2024-03-19 10:00:00,14,32,16,18,14,10,42,23,13,15,43,14,42,26,9,10,15,23,16,12,10,15,16,29,25,14,11,16,10,553
2024-03-19 10:10:00,14,32,9,20,17,9,39,29,12,11,12,10,41,35,8,9,15,18,22,9,13,22,19,26,26,25,13,22,11,548
2024-03-19 10:20:00,13,34,10,22,13,7,57,36,22,12,14,12,55,38,12,6,7,20,30,5,11,27,13,20,21,16,18,15,10,576
2024-03-19 10:30:00,11,26,11,20,7,7,38,29,13,16,13,9,39,35,13,9,11,27,35,10,8,18,15,21,27,23,15,20,19,545
2024-03-19 10:40:00,20,29,17,23,7,8,35,24,13,22,15,13,38,34,14,7,11,30,31,11,13,20,3,0,44,26,9,28,17,562
2024-03-19 10:50:00,25,42,13,26,12,11,45,39,22,14,18,23,49,49,16,9,16,15,25,9,10,17,2,0,38,14,13,7,7,586
2024-03-19 11:00:00,12,24,9,22,8,6,49,27,12,16,61,11,57,34,8,5,9,26,29,15,11,14,4,0,57,30,10,18,20,604
2024-03-19 11:10:00,14,47,12,21,14,14,34,24,28,14,12,16,37,241,24,10,16,33,27,8,9,19,4,0,43,31,12,14,14,792
2024-03-19 11:20:00,17,35,9,20,14,8,54,28,22,17,13,19,54,40,24,2,5,31,27,11,15,24,3,0,53,28,13,14,47,647
2024-03-19 11:30:00,19,39,11,18,13,10,51,33,20,23,16,15,57,35,13,9,11,23,21,5,9,28,1,0,52,25,15,14,12,598
2024-03-19 11:40:00,12,33,8,16,18,11,52,26,24,19,16,16,41,37,16,9,20,25,27,2,11,18,1,0,48,30,9,15,19,579
2024-03-19 11:50:00,11,52,3,20,19,15,52,31,31,22,20,15,53,44,17,12,9,23,30,9,11,25,1,0,37,24,10,18,10,624
2024-03-19 12:00:00,23,28,14,19,14,10,36,29,15,9,10,13,35,37,8,8,10,28,21,3,12,32,1,0,40,23,17,15,10,520
2024-03-19 12:10:00,18,42,11,20,13,7,57,39,26,19,26,16,18,65,17,5,8,26,28,5,14,27,5,3,60,32,13,16,16,652
2024-03-19 12:20:00,20,47,18,19,11,11,36,29,24,18,16,15,37,39,11,7,10,26,39,10,12,84,14,20,49,29,15,24,18,708
2024-03-19 12:30:00,15,38,13,23,15,9,44,27,22,11,9,15,46,35,15,6,8,1,43,4,1,25,22,36,29,19,14,12,12,569
2024-03-19 12:40:00,19,48,13,22,14,10,42,32,13,11,21,22,46,40,12,8,2,2,39,2,0,73,15,32,33,14,5,14,11,615
2024-03-19 12:50:00,17,37,12,20,20,14,53,38,28,18,20,16,54,51,18,4,4,38,3,6,5,36,15,38,35,22,16,15,9,662
2024-03-19 13:00:00,19,44,13,25,14,10,35,26,15,6,13,12,39,37,10,8,10,36,0,6,2,42,18,27,30,13,25,10,8,553
2024-03-19 13:10:00,19,42,15,29,19,12,59,33,25,19,13,13,61,48,17,11,21,32,0,1,9,41,12,24,36,20,15,16,11,673
2024-03-19 13:20:00,18,50,12,14,12,11,36,29,16,3,15,17,35,31,9,11,16,25,0,3,8,35,8,21,37,15,20,16,5,528
2024-03-19 13:30:00,8,49,8,19,17,11,76,49,25,17,20,21,82,60,21,14,22,33,0,5,2,34,14,37,38,17,11,17,3,730
2024-03-19 13:40:00,18,40,12,18,19,11,46,27,24,5,10,15,45,42,13,10,14,26,0,2,4,43,14,36,39,22,16,15,16,602
2024-03-19 13:50:00,14,45,13,23,16,40,42,23,22,15,20,18,44,38,17,9,10,49,0,12,5,34,19,28,39,23,4,18,19,659
2024-03-19 14:00:00,18,41,8,32,17,12,31,24,14,1,3,10,31,34,14,6,11,18,0,4,3,49,10,25,34,16,27,16,8,517
2024-03-19 14:10:00,13,43,15,19,15,9,58,41,36,11,15,21,60,58,21,8,10,35,27,3,2,36,22,36,46,20,10,18,13,721
2024-03-19 14:20:00,18,42,15,33,16,13,29,26,11,7,8,10,29,35,18,7,12,16,25,0,2,37,17,31,39,16,18,10,5,545
2024-03-19 14:30:00,12,34,11,24,14,12,63,57,23,13,25,26,63,66,17,7,11,35,31,6,12,30,26,36,42,25,7,19,11,758
2024-03-19 14:40:00,16,46,11,14,14,12,30,21,13,4,11,12,34,35,13,14,13,19,26,0,1,27,10,26,23,10,19,12,5,491
2024-03-19 14:50:00,15,39,13,24,20,12,49,32,17,4,21,10,50,35,16,13,26,43,37,2,2,26,12,41,46,32,10,14,11,672
2024-03-19 15:00:00,40,51,18,27,20,7,65,38,27,11,23,9,68,43,19,8,8,30,30,5,6,19,21,43,40,25,13,16,2,732
2024-03-19 15:10:00,14,63,11,29,18,2,42,21,17,6,13,4,46,29,13,12,17,19,28,1,8,20,15,30,34,13,4,10,8,547
2024-03-19 15:20:00,19,59,10,20,25,12,78,36,26,28,19,3,80,31,19,5,10,31,33,6,12,35,32,55,49,20,17,27,1,798
2024-03-19 15:30:00,26,48,17,25,23,6,56,204,23,11,16,5,62,34,13,10,17,22,31,3,8,17,13,40,47,19,15,9,0,820
2024-03-19 15:40:00,16,50,11,24,17,14,79,392,29,30,20,2,86,41,14,13,15,31,44,8,11,36,25,50,44,20,9,20,0,1151
2024-03-19 15:50:00,23,57,16,24,16,6,38,185,26,3,7,18,38,43,14,13,27,21,22,6,8,17,14,36,36,22,7,8,2,753
2024-03-19 16:00:00,27,52,22,29,30,8,44,745,15,6,8,10,48,55,11,11,13,32,26,3,12,30,6,39,44,20,6,13,0,1365
2024-03-19 16:10:00,29,44,23,26,24,10,60,179,20,19,19,6,62,36,12,10,41,26,37,2,3,22,11,49,55,21,6,17,1,870
2024-03-19 16:20:00,28,61,22,32,27,10,62,310,19,10,8,3,56,23,15,10,12,26,29,3,10,25,9,38,49,19,11,4,0,931
2024-03-19 16:30:00,28,53,19,27,24,7,43,113,19,6,7,11,42,43,30,9,8,21,26,6,6,20,6,43,45,19,11,3,1,696
2024-03-19 16:40:00,29,45,18,31,25,4,49,124,17,7,12,10,54,37,23,12,14,29,32,7,0,30,9,45,47,12,8,1,1,732
2024-03-19 16:50:00,25,45,18,23,27,9,79,637,20,16,20,9,81,52,25,9,11,32,32,12,16,40,15,54,61,27,16,13,1,1425
2024-03-19 17:00:00,22,65,19,35,19,11,42,190,353,4,12,9,52,34,27,13,12,35,35,8,8,26,7,38,46,15,6,5,0,1148
2024-03-19 17:10:00,29,45,17,33,23,6,37,459,19,4,11,3,41,23,23,12,19,25,28,1,3,155,5,30,39,19,6,5,1,1121
2024-03-19 17:20:00,36,46,22,29,24,14,85,39,25,22,17,7,84,42,22,15,19,47,45,6,8,34,12,55,66,20,11,18,0,870
2024-03-19 17:30:00,25,62,14,36,28,10,52,27,21,12,13,0,52,20,22,14,14,25,27,10,10,23,22,42,47,22,13,20,1,684
2024-03-19 17:40:00,43,47,24,26,13,10,69,38,27,18,16,6,76,34,23,15,19,34,42,3,9,19,16,42,45,18,11,17,1,761
2024-03-19 17:50:00,22,46,17,33,30,19,60,31,19,16,13,2,64,20,25,13,15,20,28,12,11,20,17,57,48,17,8,21,0,704
2024-03-19 18:00:00,18,53,17,22,19,9,53,26,23,18,15,5,64,26,21,16,25,28,24,9,10,19,30,46,50,25,14,27,14,726
2024-03-19 18:10:00,19,53,15,24,22,8,45,31,21,10,18,12,52,25,14,11,16,27,25,8,10,26,13,34,38,17,9,11,1,615
2024-03-19 18:20:00,34,53,18,27,20,10,84,36,26,17,15,14,79,40,19,11,16,31,21,9,9,19,32,43,43,19,10,22,0,777
2024-03-19 18:30:00,32,59,19,29,11,13,59,29,22,13,11,4,63,38,10,5,10,24,27,7,14,27,22,38,35,22,12,17,1,673
2024-03-19 18:40:00,18,48,18,30,13,9,70,32,26,22,10,14,67,267,12,8,15,24,23,6,12,23,17,41,49,16,14,20,5,929
2024-03-19 18:50:00,18,45,23,23,14,12,35,30,20,16,22,18,37,32,15,5,9,40,33,10,16,24,19,27,34,20,17,23,8,645
2024-03-19 19:00:00,17,34,10,19,16,9,30,15,15,14,15,9,29,26,10,6,15,21,27,13,15,19,19,34,35,12,14,16,15,529
2024-03-19 19:10:00,17,42,13,33,13,7,40,26,19,18,20,16,46,29,18,11,11,21,18,15,15,21,34,37,35,28,15,34,12,664
2024-03-19 19:20:00,15,35,15,23,7,13,28,16,16,12,23,14,29,30,9,5,4,25,18,24,20,18,22,26,37,18,16,27,14,559
2024-03-19 19:30:00,20,29,24,26,10,13,29,20,17,13,21,16,28,20,20,5,6,23,19,14,26,21,20,26,28,17,15,22,18,566
2024-03-19 19:40:00,6,32,8,20,8,11,33,29,23,21,22,20,32,34,23,3,7,23,21,12,17,56,34,21,25,15,14,26,16,612
2024-03-19 19:50:00,8,27,6,22,10,8,37,25,23,12,19,25,40,34,16,4,11,16,17,24,16,44,19,20,20,11,8,15,13,550
2024-03-19 20:00:00,15,19,12,18,7,6,29,14,10,23,21,12,28,21,13,3,6,22,20,32,15,17,21,20,15,15,18,15,14,481
2024-03-19 20:10:00,22,32,13,18,10,13,25,16,11,17,12,6,25,17,12,8,10,11,10,20,15,22,23,23,18,18,12,20,19,478
2024-03-19 20:20:00,17,30,17,20,14,7,21,13,15,13,28,13,23,23,11,4,6,16,12,24,15,20,24,18,11,9,8,18,10,460
2024-03-19 20:30:00,12,28,14,17,7,13,27,17,17,28,26,17,29,27,23,6,6,14,17,22,6,17,24,18,20,13,4,15,18,502
2024-03-19 20:40:00,8,25,8,18,6,4,27,9,13,16,10,7,27,18,15,10,12,12,13,18,15,15,27,14,17,8,8,17,13,410
2024-03-19 20:50:00,10,25,12,19,8,6,16,11,9,17,14,8,16,15,9,4,3,13,23,15,14,18,20,13,13,14,4,21,14,384
2024-03-19 21:00:00,7,19,4,16,9,10,20,16,10,23,17,7,21,25,11,4,6,9,16,13,12,14,18,12,13,13,3,12,12,372
2024-03-19 21:10:00,9,19,11,17,6,3,21,16,15,14,22,7,21,21,16,10,11,8,8,14,13,13,11,11,11,7,10,10,7,362
2024-03-19 21:20:00,14,23,8,22,13,17,22,13,10,17,23,9,22,17,11,5,7,14,11,11,12,13,18,13,17,11,4,16,11,404
2024-03-19 21:30:00,7,21,9,22,10,6,15,18,16,14,22,14,15,26,19,3,2,11,7,9,8,8,9,9,14,7,6,17,8,352
2024-03-19 21:40:00,9,24,9,17,9,10,17,14,5,16,19,5,16,16,5,5,8,13,5,18,6,15,18,17,9,3,5,11,3,327
2024-03-19 21:50:00,7,20,6,15,5,7,10,15,14,14,14,10,11,16,12,1,5,11,2,16,2,23,14,12,11,10,6,13,11,313
2024-03-19 22:00:00,6,18,8,16,8,10,11,10,7,14,8,6,12,15,7,8,11,10,11,15,12,13,15,10,10,7,10,10,8,306
2024-03-19 22:10:00,7,20,5,14,6,6,17,10,9,19,13,8,18,15,9,2,4,8,7,8,7,15,12,10,13,4,9,14,2,291
2024-03-19 22:20:00,6,20,4,15,4,8,15,11,9,17,20,11,18,15,6,1,0,5,3,9,2,15,15,12,13,5,5,16,5,285
2024-03-19 22:30:00,4,15,3,25,4,4,15,11,4,17,9,5,17,12,5,3,5,8,12,8,10,7,15,8,10,15,4,12,3,270
2024-03-19 22:40:00,13,19,10,15,5,6,9,9,8,14,11,6,10,11,14,6,4,5,7,8,7,11,17,15,7,4,3,11,7,272
2024-03-19 22:50:00,11,11,11,11,2,1,12,9,8,19,13,6,13,15,9,0,0,7,5,11,5,7,12,7,12,5,4,9,4,239
2024-03-19 23:00:00,5,9,5,12,2,3,10,4,6,10,6,5,9,6,8,0,0,6,6,7,1,5,10,12,9,7,2,8,7,180
2024-03-19 23:10:00,7,6,5,7,2,2,6,3,2,9,4,1,6,4,2,1,0,7,4,6,4,3,4,4,9,5,2,12,5,132
2024-03-19 23:20:00,5,11,4,9,2,4,6,5,1,8,9,1,8,6,1,3,1,4,8,5,6,11,12,8,2,7,4,3,8,162
2024-03-19 23:30:00,8,10,12,9,3,3,7,6,4,7,7,4,6,6,1,1,2,4,4,5,2,3,7,5,5,2,0,7,4,144
2024-03-19 23:40:00,1,5,1,5,2,2,2,4,1,2,3,1,3,3,2,2,1,7,2,7,3,3,3,3,6,1,1,9,1,86
2024-03-19 23:50:00,3,6,1,7,1,1,2,5,5,4,9,5,2,8,9,0,0,3,0,2,0,7,2,2,3,0,1,4,0,92
2024-03-20 00:00:00,2,4,2,3,1,1,0,1,1,0,1,2,0,1,0,1,0,3,4,4,1,4,6,5,2,4,2,2,7,64
2024-03-20 00:10:00,5,6,4,6,4,2,2,1,5,2,3,1,2,3,4,0,0,3,2,3,2,6,7,6,4,4,0,5,4,96
2024-03-20 00:20:00,0,4,0,4,2,0,1,1,0,1,1,0,1,1,0,0,0,0,2,0,2,5,6,4,0,1,1,0,1,38
2024-03-20 00:30:00,2,3,2,5,0,0,2,0,0,2,1,0,1,0,0,0,0,4,4,4,5,3,7,4,4,1,2,3,2,61
2024-03-20 00:40:00,3,5,2,5,0,0,0,4,2,0,3,2,0,4,2,0,0,1,2,2,1,5,2,2,2,2,2,0,1,54
2024-03-20 00:50:00,1,6,2,7,4,2,2,1,1,1,1,0,2,2,0,1,1,4,11,3,10,3,0,0,2,2,1,2,2,74
2024-03-20 01:00:00,1,1,1,1,0,0,1,2,1,1,2,1,1,2,3,0,0,3,3,4,2,3,0,0,0,1,3,0,1,38
2024-03-20 01:10:00,1,8,1,8,1,2,1,1,4,1,5,4,1,5,11,0,0,1,1,1,1,10,2,1,0,1,1,0,1,74
2024-03-20 01:20:00,0,3,0,4,1,0,1,1,3,1,1,0,1,1,0,0,0,3,2,4,0,1,1,1,0,1,0,0,1,31
2024-03-20 01:30:00,2,3,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,5,3,5,2,3,3,2,0,1,0,0,2,36
2024-03-20 01:40:00,0,1,0,1,0,0,4,0,0,4,1,0,4,0,0,0,0,4,2,5,3,0,1,0,1,1,0,2,1,35
2024-03-20 01:50:00,2,2,0,2,1,3,1,1,0,1,1,0,1,1,0,0,0,0,2,0,2,1,0,0,0,3,0,2,3,29
2024-03-20 02:00:00,0,0,0,0,0,0,1,2,2,1,3,2,1,3,1,0,0,3,3,6,1,0,2,1,0,0,0,0,0,32
