datetime,D11Z,D12Z,D23Z,V24Z,V25Z,V26Z,V27Z,D51Z,V52Z,D81Z,D82Z,V83Z,V84Z,V85Z,D111Z,V112Z,D121Z,D122Z,V531Z,V571Z,Total
2024-03-12 16:30:00,4,58,36,3,16,8,36,43,21,79,40,13,8,40,76,12,25,10,3,3,534
2024-03-12 16:40:00,6,41,31,4,4,9,31,56,16,25,32,2,2,40,67,9,24,10,3,3,415
2024-03-12 16:50:00,4,60,50,4,18,10,46,62,24,67,62,4,5,61,66,23,18,8,4,6,602
2024-03-12 17:00:00,10,45,42,11,21,19,41,41,16,44,41,16,19,40,73,9,25,10,4,4,531
2024-03-12 17:10:00,5,46,41,5,15,21,47,45,19,79,53,7,9,50,68,24,34,12,5,4,589
2024-03-12 17:20:00,4,59,32,4,16,19,32,49,23,50,40,16,14,34,66,31,17,10,4,2,522
2024-03-12 17:30:00,5,50,31,4,23,23,28,41,26,55,53,24,20,50,56,19,19,10,2,4,543
2024-03-12 17:40:00,4,49,36,5,18,11,34,43,29,43,35,19,18,39,70,23,21,6,4,5,512
2024-03-12 17:50:00,8,28,30,6,21,18,30,46,14,46,41,24,27,39,68,22,90,7,4,4,573
2024-03-12 18:00:00,5,38,28,2,17,16,27,39,24,37,37,15,17,39,61,18,21,8,4,0,453
2024-03-12 18:10:00,10,28,28,7,17,23,31,38,22,58,37,16,15,35,71,26,22,10,4,7,505
2024-03-12 18:20:00,6,36,30,6,25,26,29,37,26,57,49,26,22,46,51,17,27,12,2,4,534
2024-03-12 18:30:00,3,28,19,2,36,33,20,23,18,52,40,23,23,36,39,29,11,9,1,2,447
2024-03-12 18:40:00,4,28,14,1,30,28,17,25,16,39,32,21,15,28,33,28,12,10,5,6,392
2024-03-12 18:50:00,2,22,17,1,35,27,16,23,14,34,32,18,18,30,35,35,9,10,3,2,383
2024-03-12 19:00:00,5,21,15,2,30,22,15,20,22,98,31,14,14,27,33,43,16,6,5,2,441
2024-03-12 19:10:00,0,13,13,0,25,25,13,28,24,43,30,13,23,37,43,23,17,7,5,5,387
2024-03-12 19:20:00,2,12,11,1,20,20,10,29,29,28,23,32,29,19,31,24,15,17,4,3,359
2024-03-12 19:30:00,0,24,17,0,24,28,18,22,22,26,27,18,30,25,43,28,21,8,8,3,392
2024-03-12 19:40:00,4,17,18,1,20,21,13,27,18,49,35,16,19,34,36,30,33,17,6,4,418
2024-03-12 19:50:00,1,20,17,2,29,28,21,24,16,35,42,25,31,35,42,29,12,17,3,2,431
2024-03-12 20:00:00,1,6,11,0,10,20,9,21,22,46,17,21,16,26,29,21,15,15,4,2,312
2024-03-12 20:10:00,2,10,6,0,16,11,6,23,25,31,16,17,19,15,29,32,8,11,6,4,287
2024-03-12 20:20:00,1,13,8,0,19,16,7,14,17,24,19,18,20,20,33,37,20,12,4,2,304
2024-03-12 20:30:00,1,12,11,1,33,12,10,24,12,24,22,13,13,26,24,24,12,16,1,1,292
2024-03-12 20:40:00,1,16,10,1,26,16,9,15,18,22,23,9,18,21,31,22,7,11,5,10,291
2024-03-12 20:50:00,3,13,14,1,21,13,16,18,14,19,15,16,15,13,18,13,5,8,2,1,238
2024-03-12 21:00:00,0,13,12,0,19,10,12,23,21,23,25,15,20,20,11,13,4,8,4,2,255
2024-03-12 21:10:00,1,19,12,0,17,12,10,25,26,22,22,18,15,23,24,20,10,12,7,3,298
2024-03-12 21:20:00,1,11,11,0,15,11,11,24,24,22,17,14,8,15,15,10,6,7,4,0,226
2024-03-12 21:30:00,2,9,8,4,12,6,6,21,19,15,17,11,16,17,22,9,10,10,1,3,218
2024-03-12 21:40:00,0,13,6,0,11,3,4,17,24,18,18,9,16,20,19,17,10,14,2,3,224
2024-03-12 21:50:00,0,10,7,0,10,8,6,13,15,14,13,15,9,16,18,15,9,6,4,0,188
2024-03-12 22:00:00,2,13,11,1,20,9,12,18,17,12,14,13,18,12,21,15,15,7,2,2,234
2024-03-12 22:10:00,1,9,7,0,16,6,6,6,8,21,18,14,18,23,15,10,11,16,8,3,216
2024-03-12 22:20:00,0,9,5,0,11,3,4,13,17,11,15,14,18,17,22,12,8,5,5,0,189
2024-03-12 22:30:00,0,6,6,0,9,6,7,10,13,9,11,16,11,16,13,12,15,11,2,1,174
2024-03-12 22:40:00,0,3,6,0,9,7,5,19,15,10,17,15,12,15,14,18,17,16,9,4,211
2024-03-12 22:50:00,0,2,1,0,5,2,1,10,21,6,5,11,11,5,13,12,8,8,5,0,126
2024-03-12 23:00:00,0,5,9,0,11,8,11,16,20,11,5,9,13,4,11,16,34,8,4,1,196
2024-03-12 23:10:00,0,2,4,0,7,4,4,10,16,7,9,11,13,9,11,10,6,12,3,3,141
2024-03-12 23:20:00,0,0,2,0,4,2,3,7,7,4,6,4,7,6,8,8,4,9,2,0,83
2024-03-12 23:30:00,0,1,1,0,3,3,1,5,7,9,10,8,11,14,10,9,5,10,3,0,110
2024-03-12 23:40:00,0,3,1,0,3,0,0,6,5,7,10,7,8,10,6,6,9,4,2,3,90
2024-03-12 23:50:00,0,0,3,0,3,3,5,9,17,15,4,8,4,5,4,6,4,9,7,0,106
2024-03-13 00:00:00,0,0,2,0,3,2,1,7,14,1,2,1,2,3,7,8,1,3,2,0,59
2024-03-13 00:10:00,0,0,0,0,0,0,1,6,15,3,3,3,2,4,7,8,12,9,4,2,79
2024-03-13 00:20:00,0,2,0,0,2,0,0,6,6,1,2,4,2,3,5,4,3,4,1,0,45
2024-03-13 00:30:00,0,1,0,0,1,0,0,2,3,1,1,2,3,2,4,4,2,4,0,0,30
2024-03-13 00:40:00,0,1,0,0,2,0,0,2,2,3,1,4,2,1,7,8,10,7,1,4,55
2024-03-13 00:50:00,0,0,0,0,0,0,0,1,4,2,2,1,6,1,1,1,0,1,1,0,21
2024-03-13 01:00:00,1,2,0,0,2,0,0,6,10,2,0,2,0,0,2,2,1,3,0,0,33
2024-03-13 01:10:00,0,1,0,0,2,0,0,2,2,1,1,1,1,1,2,2,1,3,1,1,22
2024-03-13 01:20:00,0,1,0,0,1,0,0,1,3,0,1,1,1,1,2,3,1,4,1,0,21
2024-03-13 01:30:00,0,0,0,0,0,0,0,2,2,1,1,1,2,1,3,4,1,3,0,0,21
2024-03-13 01:40:00,0,1,0,0,1,0,0,3,5,2,0,3,0,0,1,1,2,2,2,0,23
2024-03-13 01:50:00,0,0,0,0,0,0,0,0,0,4,1,4,1,2,2,2,0,1,0,0,17
2024-03-13 02:00:00,0,0,0,0,0,0,0,1,1,0,2,0,2,3,4,6,3,4,0,0,26
2024-03-13 02:10:00,0,1,1,0,1,0,0,2,3,0,1,1,1,1,4,4,3,4,2,3,32
2024-03-13 02:20:00,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,2,2,2,0,0,13
2024-03-13 02:30:00,0,1,0,0,1,0,0,2,2,2,1,2,2,1,3,3,1,2,1,0,24
2024-03-13 02:40:00,0,1,3,0,1,4,2,1,1,0,1,0,1,1,4,5,3,3,0,0,31
2024-03-13 02:50:00,0,0,0,0,0,0,1,2,5,1,1,1,0,0,3,4,1,0,1,0,20
2024-03-13 03:00:00,0,0,1,0,1,1,1,2,2,0,0,0,0,0,1,1,0,1,1,0,12
2024-03-13 03:10:00,0,1,1,0,2,0,0,2,4,2,0,2,0,0,3,3,2,1,1,0,24
2024-03-13 03:20:00,0,2,2,0,3,5,3,2,6,0,1,1,1,2,3,3,0,1,1,0,36
2024-03-13 03:30:00,0,0,0,0,1,0,0,0,0,0,1,0,1,1,3,3,1,4,0,0,15
2024-03-13 03:40:00,0,0,1,0,2,1,1,0,0,1,0,1,1,1,4,5,1,4,0,0,23
2024-03-13 03:50:00,0,2,0,0,2,0,0,1,3,1,2,1,3,3,1,1,1,1,1,0,23
2024-03-13 04:00:00,0,1,0,0,2,0,0,3,5,2,3,2,4,2,4,4,10,5,0,1,48
2024-03-13 04:10:00,0,1,0,0,3,0,0,27,4,1,2,1,2,2,6,6,11,3,1,1,71
2024-03-13 04:20:00,0,0,1,0,1,2,1,8,6,4,2,3,1,2,4,4,2,2,1,0,44
2024-03-13 04:30:00,0,0,1,0,1,1,1,2,2,3,4,4,4,4,4,4,3,4,0,0,42
2024-03-13 04:40:00,0,1,2,0,2,1,1,4,5,7,6,7,4,5,1,2,8,1,1,1,59
2024-03-13 04:50:00,2,3,5,1,6,4,4,1,2,14,8,7,11,5,0,0,2,3,1,1,80
2024-03-13 05:00:00,0,3,1,0,6,1,1,4,10,15,10,10,13,8,5,10,4,4,3,1,109
2024-03-13 05:10:00,0,4,3,0,6,3,3,9,10,29,17,19,11,11,5,5,7,4,2,3,151
2024-03-13 05:20:00,0,2,2,0,3,2,3,9,8,12,14,9,5,15,9,9,7,6,3,1,119
2024-03-13 05:30:00,1,7,6,1,11,5,7,13,21,34,30,14,15,27,13,12,7,4,2,2,232
2024-03-13 05:40:00,1,10,7,0,8,9,5,23,16,38,39,18,13,43,17,15,13,6,8,2,291
2024-03-13 05:50:00,0,9,8,0,15,12,9,15,9,24,31,13,27,29,16,18,9,11,7,2,264
2024-03-13 06:00:00,0,10,11,1,9,7,9,33,9,24,26,12,15,25,19,20,11,5,3,2,251
2024-03-13 06:10:00,0,8,5,2,12,11,5,27,16,35,30,10,14,28,17,18,19,8,10,4,279
2024-03-13 06:20:00,1,11,11,1,18,12,11,31,18,41,42,14,9,44,31,18,10,7,4,3,337
2024-03-13 06:30:00,1,12,9,1,15,5,7,27,25,37,56,14,14,48,28,26,12,12,1,1,351
2024-03-13 06:40:00,0,15,10,0,12,8,8,24,14,38,40,3,2,42,32,24,16,10,5,5,308
2024-03-13 06:50:00,5,15,9,6,9,10,10,28,27,60,68,8,17,63,47,14,11,7,4,4,422
2024-03-13 07:00:00,2,23,16,7,17,19,15,46,26,58,59,9,13,55,40,14,20,5,4,2,450
2024-03-13 07:10:00,6,15,13,2,7,9,13,36,25,53,46,4,8,49,49,20,11,7,5,4,382
2024-03-13 07:20:00,5,21,22,4,16,17,21,25,16,65,55,12,9,57,65,21,23,12,3,3,472
2024-03-13 07:30:00,4,32,26,4,14,13,27,90,16,76,65,13,11,66,50,20,25,7,6,3,568
2024-03-13 07:40:00,5,29,25,3,10,14,26,43,23,55,61,6,8,69,59,25,33,11,5,5,515
2024-03-13 07:50:00,1,30,17,1,15,16,20,37,21,67,70,15,21,71,57,17,22,8,6,1,513
2024-03-13 08:00:00,5,24,28,4,14,11,32,39,23,69,58,8,5,54,42,22,19,12,7,7,483
2024-03-13 08:10:00,7,18,21,5,16,12,20,37,26,55,49,6,10,45,59,23,81,7,4,4,505
2024-03-13 08:20:00,6,28,22,7,9,9,25,37,26,50,52,1,0,52,57,32,30,8,5,4,460
2024-03-13 08:30:00,6,32,23,4,14,19,28,34,20,76,76,14,16,81,49,12,16,6,5,3,534
2024-03-13 08:40:00,1,27,20,1,16,9,17,49,19,45,44,2,9,46,45,20,23,6,3,4,406
2024-03-13 08:50:00,5,22,13,5,13,11,12,29,27,58,60,19,17,59,60,10,21,16,3,2,462
2024-03-13 09:00:00,1,13,16,4,8,7,19,35,15,47,51,22,27,47,49,17,59,9,2,2,450
2024-03-13 09:10:00,3,22,21,2,12,11,21,31,16,49,45,8,9,48,47,17,18,10,4,4,398
2024-03-13 09:20:00,4,27,15,4,13,10,13,33,17,39,27,14,11,30,48,17,18,8,10,3,361
2024-03-13 09:30:00,1,15,13,2,10,9,12,37,16,56,63,13,17,62,55,18,13,5,3,2,422
2024-03-13 09:40:00,1,19,11,2,12,10,7,25,16,40,50,19,15,43,45,27,19,8,3,6,378
2024-03-13 09:50:00,1,19,16,0,15,13,19,29,21,46,48,13,8,43,32,23,9,5,5,2,367
2024-03-13 10:00:00,0,21,14,2,14,11,11,31,18,33,44,17,22,45,51,27,25,15,10,3,414
2024-03-13 10:10:00,2,12,14,3,10,11,15,23,22,41,48,15,12,50,53,69,15,10,2,6,433
2024-03-13 10:20:00,2,23,19,1,15,14,18,20,14,33,35,12,13,32,44,56,28,6,19,2,406
2024-03-13 10:30:00,1,23,18,2,16,13,15,26,14,45,53,20,21,51,49,26,16,8,2,2,421
2024-03-13 10:40:00,1,21,18,2,16,14,20,36,18,38,37,12,10,43,60,36,20,9,5,3,419
2024-03-13 10:50:00,3,19,13,3,21,13,12,28,21,40,35,14,17,34,49,28,17,9,6,1,383
2024-03-13 11:00:00,2,21,21,5,16,16,17,27,23,43,42,11,12,43,43,20,14,7,3,2,388
2024-03-13 11:10:00,3,23,21,4,18,14,18,25,14,48,49,23,23,49,52,20,18,11,3,3,439
2024-03-13 11:20:00,1,20,12,3,13,18,12,28,18,34,39,15,14,42,43,23,16,7,5,4,367
2024-03-13 11:30:00,2,22,17,2,20,16,11,38,26,39,61,14,24,56,42,16,12,11,1,1,431
2024-03-13 11:40:00,1,23,25,2,17,20,23,30,21,48,51,18,23,51,43,24,19,10,3,5,457
2024-03-13 11:50:00,2,32,17,3,19,15,20,32,25,41,37,11,20,35,45,21,12,4,3,4,398
2024-03-13 12:00:00,0,22,14,0,16,11,12,42,24,53,60,16,19,56,46,20,14,8,6,1,440
2024-03-13 12:10:00,1,24,25,1,20,15,25,45,21,51,46,11,21,47,47,22,12,7,4,3,448
2024-03-13 12:20:00,1,18,19,2,17,17,18,47,19,47,36,15,17,31,50,21,19,9,4,4,411
