datetime,V51Z,V52Z,D53Z,D81Z,D82Z,V83Z,V84Z,D85Z,V111Z,V112Z,V113Z,V114Z,D115Z,D116Z,V921Z,V981Z,V54Z,Total
2024-03-08 16:30:00,11,14,77,112,0,6,39,3,12,0,31,53,35,95,27,26,0,541
2024-03-08 16:40:00,12,16,84,118,0,152,47,14,15,0,25,71,23,104,19,7,0,707
2024-03-08 16:50:00,19,25,73,106,0,38,34,11,11,0,29,65,32,105,25,23,0,596
2024-03-08 17:00:00,16,19,89,119,1,18,41,12,18,0,47,64,51,93,37,39,0,664
2024-03-08 17:10:00,15,19,73,118,0,31,51,12,8,0,33,59,35,92,25,19,0,590
2024-03-08 17:20:00,3,28,90,117,1,127,34,6,11,0,36,60,43,99,33,31,0,719
2024-03-08 17:30:00,9,20,74,111,0,10,41,6,18,0,27,72,29,99,24,26,0,566
2024-03-08 17:40:00,11,39,84,109,0,6,32,6,19,0,30,67,29,91,26,27,0,576
2024-03-08 17:50:00,15,16,59,81,0,19,35,9,15,0,20,76,23,94,16,30,0,508
2024-03-08 18:00:00,17,27,80,109,0,11,31,10,17,0,26,68,25,269,16,16,0,722
2024-03-08 18:10:00,8,29,83,114,0,20,43,8,13,0,21,58,26,92,21,10,0,546
2024-03-08 18:20:00,5,37,90,122,2,7,36,7,22,0,29,64,32,102,28,9,0,592
2024-03-08 18:30:00,8,21,76,105,0,10,42,18,11,0,31,59,39,89,28,15,0,552
2024-03-08 18:40:00,7,25,69,105,0,22,39,9,24,0,35,50,42,92,34,4,0,557
2024-03-08 18:50:00,9,27,51,82,0,19,32,8,19,0,25,50,32,86,36,15,0,491
2024-03-08 19:00:00,12,25,54,73,0,8,31,4,16,0,34,46,39,94,51,3,0,490
2024-03-08 19:10:00,12,20,55,71,0,10,19,8,15,0,26,37,30,78,33,13,0,427
2024-03-08 19:20:00,14,26,55,77,0,6,27,10,18,0,19,50,23,91,28,12,0,456
2024-03-08 19:30:00,10,18,62,72,0,5,23,0,17,0,22,32,42,59,41,23,0,426
2024-03-08 19:40:00,16,28,42,67,0,8,27,10,17,0,25,49,30,85,31,10,0,445
2024-03-08 19:50:00,9,15,35,52,0,6,24,4,18,0,21,42,28,60,30,32,0,376
2024-03-08 20:00:00,15,29,43,60,0,4,24,0,20,0,27,25,34,63,36,24,0,404
2024-03-08 20:10:00,11,26,31,44,0,8,20,1,15,0,14,31,17,68,24,16,0,326
2024-03-08 20:20:00,16,17,36,49,0,10,23,2,16,0,17,26,20,65,26,11,0,334
2024-03-08 20:30:00,12,11,35,48,0,10,16,4,14,0,15,25,22,61,29,17,0,319
2024-03-08 20:40:00,14,13,32,53,0,9,26,6,16,0,15,23,24,49,23,20,0,323
2024-03-08 20:50:00,17,16,23,43,0,4,22,3,13,0,16,36,18,75,24,15,0,325
2024-03-08 21:00:00,13,12,31,41,0,4,22,2,11,0,19,31,22,45,22,30,0,305
2024-03-08 21:10:00,17,15,22,43,0,5,20,5,16,0,11,29,16,63,16,18,0,296
2024-03-08 21:20:00,9,30,24,36,0,3,16,1,19,0,12,21,14,53,20,22,0,280
2024-03-08 21:30:00,10,14,19,37,0,7,19,6,19,0,10,21,15,38,22,21,0,258
2024-03-08 21:40:00,17,23,31,46,0,5,17,4,14,0,15,32,21,62,21,28,0,336
2024-03-08 21:50:00,7,19,27,35,0,8,15,5,14,0,17,21,21,44,28,27,0,288
2024-03-08 22:00:00,10,11,28,45,0,10,20,3,16,0,17,21,21,54,25,16,0,297
2024-03-08 22:10:00,18,19,32,44,0,5,18,1,18,0,11,13,13,30,16,14,0,252
2024-03-08 22:20:00,18,16,21,39,0,8,23,4,18,0,15,21,15,43,21,23,0,285
2024-03-08 22:30:00,18,22,37,55,0,5,25,1,19,0,10,20,16,53,21,23,0,325
2024-03-08 22:40:00,15,19,27,38,0,4,19,1,19,0,14,27,14,57,21,19,0,294
2024-03-08 22:50:00,15,7,21,32,0,4,14,1,14,0,10,23,12,34,13,31,0,231
2024-03-08 23:00:00,11,15,22,35,0,5,17,3,13,0,7,18,7,41,11,31,0,236
2024-03-08 23:10:00,19,16,25,30,0,2,8,0,10,0,4,19,8,34,13,27,0,215
2024-03-08 23:20:00,13,11,16,25,0,6,10,5,9,0,12,16,13,28,18,24,0,206
2024-03-08 23:30:00,13,9,11,20,0,3,11,3,9,0,11,15,11,29,10,17,0,172
2024-03-08 23:40:00,10,9,13,21,0,2,10,0,12,0,5,9,6,32,8,26,0,163
2024-03-08 23:50:00,11,10,13,12,0,1,4,0,2,0,12,21,11,29,16,33,0,175
2024-03-09 00:00:00,14,9,15,29,0,4,13,0,14,0,9,19,9,24,13,23,0,195
2024-03-09 00:10:00,14,11,19,33,0,3,13,0,12,0,7,13,16,24,14,23,0,202
2024-03-09 00:20:00,11,8,12,22,0,4,15,0,13,0,5,14,8,23,7,23,0,165
2024-03-09 00:30:00,12,13,17,24,0,4,11,1,14,0,6,10,7,18,10,18,0,165
2024-03-09 00:40:00,9,8,7,16,0,1,8,3,9,0,9,13,11,20,12,24,0,150
2024-03-09 00:50:00,8,4,5,13,0,2,8,2,8,0,6,6,7,12,13,14,0,108
2024-03-09 01:00:00,8,7,9,12,0,0,5,0,3,0,1,10,2,16,2,14,0,89
2024-03-09 01:10:00,7,4,6,10,0,1,6,0,5,0,4,6,4,11,8,18,0,90
2024-03-09 01:20:00,6,7,10,14,0,1,5,0,7,0,3,7,4,11,8,13,0,96
2024-03-09 01:30:00,7,10,8,11,0,4,7,1,11,0,2,5,1,8,1,9,0,85
2024-03-09 01:40:00,8,4,7,7,0,2,3,0,3,0,2,3,2,5,2,8,0,56
2024-03-09 01:50:00,8,3,2,8,0,1,7,0,7,0,3,6,3,11,4,12,0,75
2024-03-09 02:00:00,5,5,4,11,0,0,7,0,6,0,4,7,4,11,5,17,0,86
2024-03-09 02:10:00,7,5,7,8,0,0,2,0,3,0,0,6,0,11,0,11,0,60
2024-03-09 02:20:00,1,2,1,4,0,0,4,0,3,0,3,9,3,14,6,10,0,60
2024-03-09 02:30:00,5,4,4,5,0,1,3,0,3,0,1,5,1,7,2,10,0,51
2024-03-09 02:40:00,2,5,4,3,0,7,3,2,3,0,3,8,3,13,5,14,0,75
2024-03-09 02:50:00,5,5,4,6,0,0,4,0,3,0,0,6,0,7,0,6,0,46
2024-03-09 03:00:00,4,5,4,9,0,0,1,0,2,0,4,5,5,6,4,12,0,61
2024-03-09 03:10:00,8,7,9,8,0,0,3,0,2,0,4,3,4,6,5,11,0,70
2024-03-09 03:20:00,4,1,3,3,0,0,0,0,0,0,0,5,0,6,0,5,0,27
2024-03-09 03:30:00,4,3,3,5,0,1,4,0,3,0,2,5,2,5,3,8,0,48
2024-03-09 03:40:00,1,1,2,1,0,0,3,0,0,0,3,6,3,6,6,12,0,44
2024-03-09 03:50:00,8,7,7,9,0,1,3,1,4,0,3,2,3,3,6,4,0,61
2024-03-09 04:00:00,3,3,2,4,0,1,3,0,3,0,2,3,2,5,3,6,0,40
2024-03-09 04:10:00,2,1,2,3,0,0,2,0,1,0,3,7,3,11,2,12,0,49
2024-03-09 04:20:00,6,6,5,8,0,1,3,0,5,0,1,3,1,6,2,5,0,52
2024-03-09 04:30:00,10,9,9,10,0,0,1,0,1,0,2,5,20,6,5,12,0,90
2024-03-09 04:40:00,8,9,14,14,0,0,1,0,0,0,3,5,3,8,4,12,0,81
2024-03-09 04:50:00,21,10,23,29,0,1,6,0,6,0,2,3,2,6,2,9,0,120
2024-03-09 05:00:00,12,10,11,13,0,0,3,0,2,0,2,5,2,6,3,11,0,80
2024-03-09 05:10:00,9,11,11,14,0,1,4,2,4,0,2,3,2,4,3,4,0,74
2024-03-09 05:20:00,15,14,17,17,0,0,3,0,4,0,5,10,5,15,10,18,0,133
2024-03-09 05:30:00,9,13,23,26,0,0,6,0,9,0,5,7,4,7,4,10,0,123
2024-03-09 05:40:00,13,10,16,15,0,2,6,2,3,0,10,7,9,13,11,19,0,136
2024-03-09 05:50:00,15,14,20,26,0,1,6,1,6,0,6,8,39,11,7,13,0,173
2024-03-09 06:00:00,7,9,15,20,0,2,9,1,6,0,5,13,3,14,7,17,0,128
2024-03-09 06:10:00,12,12,20,23,0,0,7,0,5,0,6,9,6,20,4,13,0,137
2024-03-09 06:20:00,10,8,11,15,0,0,9,0,8,0,3,11,3,22,3,18,0,121
2024-03-09 06:30:00,12,11,19,30,0,1,10,0,7,0,9,8,11,12,11,18,0,159
2024-03-09 06:40:00,12,13,23,28,0,2,8,1,9,0,4,14,4,23,4,14,0,159
2024-03-09 06:50:00,9,7,20,33,0,2,14,1,12,0,6,10,8,15,6,13,0,156
2024-03-09 07:00:00,14,10,22,32,0,0,9,0,11,0,6,15,5,19,5,19,0,167
2024-03-09 07:10:00,20,13,35,36,0,1,8,0,6,0,5,15,5,111,4,16,0,275
2024-03-09 07:20:00,8,4,18,23,0,0,7,0,6,0,4,16,1,21,1,13,0,122
2024-03-09 07:30:00,12,13,32,43,0,1,10,0,10,0,9,16,12,21,6,22,0,207
2024-03-09 07:40:00,21,23,50,50,0,8,13,4,12,0,12,19,10,20,10,17,0,269
2024-03-09 07:50:00,18,14,34,43,0,5,12,5,15,0,7,17,7,25,7,17,0,226
2024-03-09 08:00:00,13,7,42,59,0,6,18,3,17,0,8,22,8,24,8,22,0,257
2024-03-09 08:10:00,14,7,24,41,0,3,18,6,12,0,9,20,10,36,10,22,0,232
2024-03-09 08:20:00,16,14,38,52,0,7,20,4,17,0,13,25,11,37,9,24,0,287
2024-03-09 08:30:00,12,20,59,68,0,3,19,3,12,0,11,19,13,30,13,24,0,306
2024-03-09 08:40:00,13,19,58,75,0,4,19,2,16,0,9,28,18,45,15,19,0,340
2024-03-09 08:50:00,7,14,51,68,0,3,20,3,11,0,18,30,21,49,11,27,0,333
2024-03-09 09:00:00,11,29,57,83,0,9,26,3,14,0,14,28,22,36,12,34,0,378
2024-03-09 09:10:00,14,23,61,82,0,7,31,3,21,0,21,39,19,55,18,32,0,426
2024-03-09 09:20:00,5,14,77,107,0,4,30,2,22,0,28,38,27,45,26,27,0,452
2024-03-09 09:30:00,3,16,79,105,0,5,29,1,14,0,23,37,18,45,21,31,0,427
2024-03-09 09:40:00,14,32,74,95,0,7,26,8,24,0,18,52,19,64,18,33,0,484
2024-03-09 09:50:00,9,39,80,118,0,8,44,2,14,0,25,54,30,63,29,46,0,561
2024-03-09 10:00:00,6,43,84,116,0,9,39,3,17,0,29,44,28,53,16,51,0,538
2024-03-09 10:10:00,10,32,74,93,0,28,28,7,29,0,18,48,22,58,15,43,0,505
2024-03-09 10:20:00,1,22,63,93,0,11,36,6,15,0,24,41,27,51,22,36,0,448
2024-03-09 10:30:00,5,44,78,111,1,10,40,5,12,0,28,49,36,74,27,33,0,553
2024-03-09 10:40:00,0,32,69,96,3,16,34,5,17,0,21,44,20,138,17,29,0,541
2024-03-09 10:50:00,0,21,76,94,1,15,24,12,16,0,31,45,70,63,24,31,0,523
2024-03-09 11:00:00,0,45,80,116,0,8,38,6,23,0,23,47,29,63,25,26,0,529
2024-03-09 11:10:00,0,38,77,112,2,3,34,0,27,0,28,45,44,60,34,36,0,540
2024-03-09 11:20:00,0,38,87,124,1,10,43,7,17,0,24,58,25,81,22,42,0,579
2024-03-09 11:30:00,1,34,84,119,0,8,28,6,17,0,29,44,30,61,23,23,0,507
2024-03-09 11:40:00,0,37,78,110,3,20,38,5,21,0,34,50,37,68,28,44,0,573
2024-03-09 11:50:00,0,35,68,111,1,10,42,6,22,0,29,52,27,77,17,36,0,533
2024-03-09 12:00:00,0,46,88,117,0,8,31,9,25,0,17,59,15,94,13,27,0,549
2024-03-09 12:10:00,0,49,84,109,0,15,31,16,21,0,26,62,25,89,17,32,0,576
2024-03-09 12:20:00,0,48,81,120,1,5,37,5,12,0,28,55,34,83,22,37,0,568
2024-03-09 12:30:00,0,38,81,108,0,11,28,8,22,0,32,60,35,84,21,31,0,559
2024-03-09 12:40:00,1,44,88,117,0,8,32,9,22,0,27,53,32,72,21,27,0,553
2024-03-09 12:50:00,1,33,88,108,0,7,29,4,25,0,36,58,40,88,26,15,0,558
2024-03-09 13:00:00,2,33,76,118,1,8,44,3,12,0,30,60,31,88,12,9,0,527
2024-03-09 13:10:00,20,22,71,98,0,10,36,7,16,0,32,52,35,100,28,12,0,539
2024-03-09 13:20:00,14,30,85,118,0,12,42,7,11,0,29,56,32,87,28,14,0,565
2024-03-09 13:30:00,11,42,79,104,0,18,31,15,16,0,32,58,35,74,21,30,0,566
2024-03-09 13:40:00,0,33,91,110,0,11,33,10,11,0,22,47,20,72,22,17,0,499
2024-03-09 13:50:00,11,23,68,104,2,17,41,9,11,0,22,63,20,88,17,4,0,500
2024-03-09 14:00:00,0,22,67,100,5,10,36,10,20,0,32,68,30,91,19,1,0,511
2024-03-09 14:10:00,0,26,67,90,3,33,36,9,16,0,28,68,22,89,17,4,0,508
2024-03-09 14:20:00,2,21,82,127,3,21,52,13,22,0,26,77,21,102,19,3,0,591
2024-03-09 14:30:00,2,26,78,120,1,18,48,9,16,0,24,63,21,92,15,4,0,537
2024-03-09 14:40:00,2,21,83,116,0,9,41,5,11,0,20,57,21,89,16,9,0,500
2024-03-09 14:50:00,8,26,73,103,1,22,45,7,12,0,29,66,33,96,21,9,0,551
2024-03-09 15:00:00,12,17,77,109,0,15,37,7,15,0,24,45,22,76,20,20,0,496
2024-03-09 15:10:00,12,22,78,96,0,17,31,10,21,0,29,63,41,89,28,30,0,567
2024-03-09 15:20:00,22,19,69,93,0,10,31,7,12,0,23,68,23,95,22,7,0,501
2024-03-09 15:30:00,5,31,78,110,0,20,44,13,15,0,22,61,25,188,20,14,0,646
2024-03-09 15:40:00,9,26,78,113,0,17,43,10,19,0,25,54,29,84,20,19,0,546
2024-03-09 15:50:00,4,29,80,115,0,11,38,7,10,0,22,58,24,83,17,23,0,521
2024-03-09 16:00:00,3,27,79,109,1,14,39,7,17,0,21,57,23,89,16,15,0,517
2024-03-09 16:10:00,10,25,72,106,0,7,39,7,16,0,27,48,27,84,17,5,0,490
2024-03-09 16:20:00,8,26,80,103,0,20,22,8,17,0,22,62,29,93,24,8,0,522
2024-03-09 16:30:00,21,18,71,100,0,12,29,5,14,0,21,48,21,87,16,13,0,476
2024-03-09 16:40:00,19,12,72,93,0,6,27,4,16,0,25,50,26,73,19,27,0,469
2024-03-09 16:50:00,12,18,75,93,0,24,25,15,17,0,34,48,32,82,26,21,0,522
2024-03-09 17:00:00,13,31,74,98,0,3,24,3,17,0,29,51,26,75,23,14,0,481
2024-03-09 17:10:00,5,27,146,124,0,16,36,7,17,0,22,62,21,88,16,19,0,606
2024-03-09 17:20:00,1,28,86,122,0,18,39,7,13,0,28,41,29,80,24,21,0,537
2024-03-09 17:30:00,4,25,89,117,0,7,39,9,16,0,26,54,32,78,18,15,0,529
2024-03-09 17:40:00,3,31,82,112,0,13,31,4,21,0,25,53,24,83,20,13,0,515
2024-03-09 17:50:00,11,24,81,113,0,25,39,10,22,0,22,49,28,93,21,9,0,547
2024-03-09 18:00:00,9,21,60,79,0,14,32,7,28,0,22,37,30,84,18,8,0,449
2024-03-09 18:10:00,8,24,58,78,0,9,21,2,21,0,28,48,35,84,34,5,0,455
2024-03-09 18:20:00,14,27,58,82,0,6,29,2,20,0,20,57,29,76,17,22,0,459
2024-03-09 18:30:00,10,21,64,87,0,10,28,5,15,0,28,43,32,87,26,6,0,462
2024-03-09 18:40:00,11,16,63,81,0,10,25,6,22,0,17,47,20,89,20,4,0,431
2024-03-09 18:50:00,16,38,44,64,0,23,25,5,16,0,15,27,21,92,25,2,0,413
2024-03-09 19:00:00,16,23,57,69,0,5,22,2,21,0,22,36,35,75,39,10,0,432
2024-03-09 19:10:00,16,23,55,72,0,9,29,6,19,0,16,42,108,79,34,15,0,523
2024-03-09 19:20:00,15,26,55,72,0,5,21,2,17,0,19,29,29,58,27,21,0,396
2024-03-09 19:30:00,19,29,46,63,0,3,20,3,15,0,25,32,32,64,34,16,0,401
2024-03-09 19:40:00,22,24,41,49,0,6,17,3,15,0,23,27,35,159,30,19,0,470
2024-03-09 19:50:00,12,32,39,53,0,6,22,2,20,0,19,30,22,61,33,15,0,366
2024-03-09 20:00:00,12,23,49,66,0,3,20,0,12,0,17,27,24,51,29,20,0,353
2024-03-09 20:10:00,10,26,48,50,0,4,14,0,14,0,13,28,13,63,22,21,0,326
2024-03-09 20:20:00,12,21,37,41,0,4,15,0,14,0,16,27,17,50,21,22,0,297
2024-03-09 20:30:00,11,22,31,48,0,3,18,2,14,0,13,22,16,49,20,18,0,287
2024-03-09 20:40:00,18,28,35,53,0,7,20,6,16,0,10,27,13,61,12,26,0,332
2024-03-09 20:50:00,14,21,42,56,0,5,24,1,22,0,11,18,12,47,20,26,0,319
2024-03-09 21:00:00,21,17,39,46,0,1,19,1,17,0,17,24,18,50,23,26,0,319
2024-03-09 21:10:00,14,28,33,44,0,10,14,5,17,0,11,20,13,36,16,23,0,284
2024-03-09 21:20:00,12,16,35,46,0,2,12,3,13,0,11,23,18,37,21,29,0,278
2024-03-09 21:30:00,17,20,175,31,0,3,14,4,14,0,14,24,11,31,17,28,0,403
2024-03-09 21:40:00,17,17,31,39,0,2,9,2,10,0,11,16,17,40,21,23,0,255
2024-03-09 21:50:00,13,12,25,37,0,2,11,1,10,0,12,16,12,25,18,32,0,226
2024-03-09 22:00:00,21,11,24,30,0,4,16,3,15,0,10,18,16,32,15,27,0,242
2024-03-09 22:10:00,8,12,17,33,0,5,18,3,12,0,8,10,8,30,13,23,0,200
2024-03-09 22:20:00,18,13,29,36,0,4,12,2,16,0,6,21,12,32,11,23,0,235
2024-03-09 22:30:00,15,15,24,29,0,2,9,1,5,0,10,28,8,44,15,25,0,230
2024-03-09 22:40:00,19,19,23,33,0,2,12,1,12,0,12,17,22,42,30,21,0,265
2024-03-09 22:50:00,15,17,18,29,0,2,11,0,10,0,12,20,14,36,17,20,0,221
2024-03-09 23:00:00,7,8,17,30,0,6,16,0,13,0,9,15,9,45,15,23,0,213
2024-03-09 23:10:00,10,12,13,22,0,2,12,0,9,0,9,16,11,36,12,24,0,188
2024-03-09 23:20:00,13,12,14,23,0,6,11,2,12,0,7,16,12,26,11,21,0,186
2024-03-09 23:30:00,15,10,16,26,0,11,9,3,8,0,9,15,8,22,15,19,0,186
2024-03-09 23:40:00,9,10,12,16,0,1,6,0,7,0,10,16,11,29,14,21,0,162
2024-03-09 23:50:00,19,20,25,26,0,1,8,0,7,0,7,16,10,27,13,17,0,196
2024-03-10 00:00:00,7,5,8,16,0,1,8,0,6,0,11,15,8,61,11,15,0,172
2024-03-10 00:10:00,9,8,13,14,0,0,6,3,3,0,5,11,5,22,8,23,0,130
2024-03-10 00:20:00,9,6,7,13,0,5,7,4,7,0,5,10,5,147,5,15,0,245
2024-03-10 00:30:00,12,12,13,15,0,1,7,0,8,0,5,14,5,17,8,18,0,135
2024-03-10 00:40:00,16,14,18,20,0,1,6,0,7,0,9,8,9,23,11,18,0,160
2024-03-10 00:50:00,12,11,12,21,0,2,9,1,9,0,6,14,7,19,7,22,0,152
2024-03-10 01:00:00,10,9,10,20,0,10,10,7,13,0,9,18,9,21,10,25,0,181
2024-03-10 01:10:00,11,11,12,19,0,1,7,1,6,0,2,10,2,15,3,21,0,121
2024-03-10 01:20:00,7,9,14,18,0,3,9,0,10,0,3,3,3,7,4,8,0,98
2024-03-10 01:30:00,9,7,13,14,0,2,7,0,7,0,6,6,6,21,7,14,0,119
2024-03-10 01:40:00,4,4,6,13,0,2,10,1,12,0,6,8,7,11,6,14,0,104
2024-03-10 01:50:00,6,7,8,9,0,1,5,0,4,0,4,5,4,5,3,9,0,70
2024-03-10 02:00:00,4,4,5,7,0,0,3,0,3,0,3,9,3,10,4,12,0,67
2024-03-10 02:10:00,2,3,3,11,0,1,5,1,5,0,2,9,2,15,3,19,0,81
2024-03-10 02:20:00,4,3,4,6,0,0,3,0,3,0,3,7,4,10,5,16,0,68
2024-03-10 02:30:00,9,9,7,12,0,1,6,2,5,0,2,3,2,6,3,6,0,73
2024-03-10 02:40:00,8,6,7,9,0,0,4,0,3,0,5,10,36,12,8,21,0,129
2024-03-10 02:50:00,10,6,7,10,0,1,4,0,4,0,1,4,1,6,1,10,0,65
2024-03-10 03:00:00,4,2,4,7,0,1,5,0,5,0,3,8,3,10,3,13,0,68
2024-03-10 03:10:00,4,2,3,5,0,1,3,0,3,0,0,8,0,13,0,11,0,53
2024-03-10 03:20:00,3,1,2,5,0,0,3,0,3,0,3,7,5,7,4,12,0,55
2024-03-10 03:30:00,2,2,2,6,0,0,4,0,5,0,2,6,2,8,2,11,0,52
2024-03-10 03:40:00,8,6,6,6,0,0,1,0,1,0,2,8,2,12,2,11,0,65
2024-03-10 03:50:00,8,6,8,8,0,0,1,0,1,0,2,3,2,10,2,8,0,59
2024-03-10 04:00:00,4,3,3,7,0,0,3,0,3,0,3,8,2,9,3,11,0,59
2024-03-10 04:10:00,8,4,6,8,0,0,3,0,4,0,3,5,4,7,5,11,0,68
2024-03-10 04:20:00,8,3,8,8,0,0,1,0,1,0,1,4,1,7,1,4,0,47
2024-03-10 04:30:00,16,9,13,16,0,0,4,0,3,0,5,6,5,9,8,12,0,106
2024-03-10 04:40:00,6,6,11,13,0,0,2,0,3,0,1,5,2,7,3,13,0,72
2024-03-10 04:50:00,9,10,12,14,0,0,2,0,1,0,4,4,2,3,3,4,0,68
2024-03-10 05:00:00,15,10,14,20,0,2,8,1,8,0,0,7,0,9,0,11,0,105
2024-03-10 05:10:00,9,5,9,11,0,0,2,0,2,0,1,5,1,8,2,9,0,64
2024-03-10 05:20:00,9,8,11,14,0,0,3,0,2,0,4,2,4,5,6,8,0,76
2024-03-10 05:30:00,9,7,6,5,0,1,3,1,2,0,4,6,5,9,6,11,0,75
2024-03-10 05:40:00,7,9,9,12,0,1,2,1,1,0,3,10,3,16,5,16,0,95
2024-03-10 05:50:00,9,8,9,14,0,0,6,0,5,0,6,3,8,7,10,9,0,94
2024-03-10 06:00:00,12,8,15,17,0,1,4,0,4,0,2,4,2,8,4,9,0,90
2024-03-10 06:10:00,6,5,11,12,0,0,3,0,3,0,4,7,5,38,6,14,0,114
2024-03-10 06:20:00,8,5,8,16,0,0,7,0,4,0,5,9,6,14,7,16,0,105
2024-03-10 06:30:00,7,7,11,14,0,1,7,1,7,0,5,8,4,11,6,14,0,103
2024-03-10 06:40:00,7,9,9,15,0,0,3,0,3,0,3,8,3,13,1,9,0,83
2024-03-10 06:50:00,6,4,5,11,0,0,5,0,5,0,3,7,4,10,2,10,0,72
2024-03-10 07:00:00,5,5,8,10,0,2,6,0,7,0,2,9,3,12,3,23,0,95
2024-03-10 07:10:00,8,3,8,14,0,0,7,0,6,0,2,11,2,17,2,14,0,94
2024-03-10 07:20:00,5,3,7,11,0,1,6,0,6,0,6,11,5,11,5,12,0,89
2024-03-10 07:30:00,11,5,12,12,0,4,3,3,4,0,1,5,1,9,1,8,0,79
2024-03-10 07:40:00,7,4,7,12,0,2,9,1,9,0,5,8,5,6,5,11,0,91
2024-03-10 07:50:00,7,3,10,13,0,2,5,2,5,0,2,6,1,8,1,7,0,72
2024-03-10 08:00:00,15,5,16,24,0,3,9,3,9,0,2,8,3,14,2,11,0,124
2024-03-10 08:10:00,9,3,12,13,0,4,4,1,6,0,5,9,4,9,3,12,0,94
2024-03-10 08:20:00,7,5,13,18,0,4,7,3,7,0,1,11,2,12,3,14,0,107
2024-03-10 08:30:00,8,3,12,14,0,2,9,0,6,0,6,11,6,14,5,16,0,112
2024-03-10 08:40:00,13,7,22,21,0,4,8,3,7,0,7,16,8,23,4,19,0,162
2024-03-10 08:50:00,14,13,28,31,0,7,9,7,9,0,5,17,4,21,3,18,0,186
2024-03-10 09:00:00,12,8,21,26,0,5,8,5,6,0,8,13,10,23,9,14,0,168
2024-03-10 09:10:00,12,9,33,46,0,12,22,5,16,0,11,25,13,31,11,21,0,267
2024-03-10 09:20:00,19,7,43,50,0,9,14,5,14,0,6,26,7,34,7,26,0,267
2024-03-10 09:30:00,12,10,44,54,0,1,13,0,13,0,13,27,13,38,13,26,0,277
2024-03-10 09:40:00,15,17,42,61,0,7,22,4,13,0,9,15,9,27,8,21,0,270
2024-03-10 09:50:00,18,19,51,68,0,8,19,7,15,0,20,30,18,40,18,32,0,363
2024-03-10 10:00:00,18,19,40,48,0,5,17,7,16,0,12,19,13,35,11,19,0,279
2024-03-10 10:10:00,19,17,57,78,0,12,24,7,19,0,17,23,17,29,16,24,0,359
2024-03-10 10:20:00,10,13,43,61,0,3,21,3,17,0,12,29,16,39,11,25,0,303
2024-03-10 10:30:00,18,6,45,57,0,5,18,5,14,0,20,33,17,40,14,27,0,319
2024-03-10 10:40:00,10,16,51,60,0,14,18,10,16,0,11,26,15,41,9,21,0,318
2024-03-10 10:50:00,24,25,51,73,0,7,25,6,16,0,19,38,19,47,36,30,0,416
2024-03-10 11:00:00,14,8,31,52,0,18,28,7,15,0,10,33,14,58,9,24,0,321
2024-03-10 11:10:00,23,14,43,56,0,13,15,5,16,0,12,35,15,56,15,23,0,341
2024-03-10 11:20:00,11,10,44,66,0,12,32,6,16,0,19,33,23,57,16,22,0,367
2024-03-10 11:30:00,16,27,57,76,0,14,22,7,18,0,20,41,23,65,19,22,0,427
2024-03-10 11:40:00,17,17,51,71,0,3,24,5,14,0,17,41,26,55,17,26,0,384
2024-03-10 11:50:00,18,15,49,65,0,12,23,6,16,0,17,39,23,64,18,23,0,388
2024-03-10 12:00:00,14,7,36,45,0,9,19,6,16,0,14,35,19,61,12,28,0,321
2024-03-10 12:10:00,16,8,34,54,0,12,24,9,17,0,24,41,24,62,22,26,0,373
2024-03-10 12:20:00,17,11,53,69,0,6,25,2,18,0,19,37,23,71,15,20,0,386
2024-03-10 12:30:00,10,17,54,69,0,40,19,7,16,0,28,53,31,73,21,23,0,461
2024-03-10 12:40:00,13,15,47,72,0,5,25,5,18,0,24,41,23,60,19,29,0,396
2024-03-10 12:50:00,20,18,66,82,0,12,29,0,20,0,29,37,28,50,24,31,0,446
2024-03-10 13:00:00,17,26,71,88,0,7,32,0,18,0,15,50,20,72,16,22,0,454
2024-03-10 13:10:00,19,16,47,77,0,6,36,1,18,0,19,38,20,57,14,21,0,389
2024-03-10 13:20:00,15,17,62,69,0,6,19,3,19,0,17,40,22,72,15,15,0,391
2024-03-10 13:30:00,19,12,45,58,0,20,26,8,17,0,19,39,21,49,18,20,0,371
2024-03-10 13:40:00,14,20,63,78,0,5,25,4,19,0,20,40,18,59,17,26,0,408
2024-03-10 13:50:00,16,19,49,76,0,21,33,10,25,0,20,35,24,65,21,21,0,435
2024-03-10 14:00:00,12,24,58,86,0,10,37,6,14,0,18,39,27,59,18,27,0,435
2024-03-10 14:10:00,16,18,61,91,0,12,37,6,17,0,21,43,18,87,14,27,0,468
2024-03-10 14:20:00,17,11,58,72,0,8,24,2,20,0,24,36,25,60,13,13,0,383
2024-03-10 14:30:00,11,24,61,77,0,8,27,5,21,0,22,44,19,75,17,20,0,431
2024-03-10 14:40:00,17,17,45,74,0,7,31,4,16,0,19,46,22,73,17,24,0,412
2024-03-10 14:50:00,14,24,49,73,0,17,32,11,22,0,30,48,28,71,23,20,0,462
2024-03-10 15:00:00,11,27,84,103,0,11,33,3,16,0,25,44,28,72,24,32,0,513
2024-03-10 15:10:00,14,23,62,90,0,29,31,11,24,0,16,44,16,68,17,21,0,466
2024-03-10 15:20:00,10,22,65,82,0,7,29,3,17,0,23,43,29,63,22,25,0,440
2024-03-10 15:30:00,19,21,55,74,0,16,29,7,22,0,25,47,25,68,23,18,0,449
