datetime,D21Z,D22Z,V23Z,V24Z,D81Z,D82Z,V83Z,V84Z,D111Z,D112Z,V113Z,V114Z,D115Z,Total
2024-03-20 18:30:00,80,66,31,38,35,38,28,30,18,23,14,12,0,413
2024-03-20 18:40:00,73,66,31,35,27,44,17,30,15,29,11,20,1,399
2024-03-20 18:50:00,66,66,32,32,23,39,18,32,16,20,19,24,0,387
2024-03-20 19:00:00,47,37,30,27,28,30,27,28,16,17,10,15,1,313
2024-03-20 19:10:00,52,44,34,44,26,26,19,18,206,26,29,20,0,544
2024-03-20 19:20:00,47,44,36,42,26,37,28,18,17,23,9,16,1,344
2024-03-20 19:30:00,47,36,19,38,23,32,27,30,21,25,15,18,0,331
2024-03-20 19:40:00,53,44,44,54,27,42,26,29,16,29,19,14,1,398
2024-03-20 19:50:00,55,33,28,26,22,38,22,22,30,16,28,16,1,337
2024-03-20 20:00:00,45,35,28,39,32,28,16,21,45,18,18,16,0,341
2024-03-20 20:10:00,48,32,37,29,18,33,19,21,22,17,12,38,0,326
2024-03-20 20:20:00,49,33,29,33,17,34,16,21,13,13,16,15,0,289
2024-03-20 20:30:00,28,28,29,29,25,31,22,18,13,18,8,22,0,271
2024-03-20 20:40:00,39,21,30,32,24,24,18,17,23,16,14,14,0,272
2024-03-20 20:50:00,44,34,25,39,17,24,16,19,28,24,18,19,0,307
2024-03-20 21:00:00,29,25,24,24,20,22,15,18,17,20,16,17,0,247
2024-03-20 21:10:00,47,30,33,34,14,20,14,19,15,15,9,14,0,264
2024-03-20 21:20:00,35,37,24,30,22,30,22,26,35,13,12,15,0,301
2024-03-20 21:30:00,45,30,29,30,10,25,12,19,21,15,18,17,0,271
2024-03-20 21:40:00,38,33,21,46,19,18,13,17,13,21,11,18,2,270
2024-03-20 21:50:00,31,25,21,30,24,28,17,24,7,11,7,14,1,240
2024-03-20 22:00:00,28,20,23,31,17,20,14,20,30,4,13,8,0,228
2024-03-20 22:10:00,32,22,30,35,12,20,11,17,10,16,6,17,0,228
2024-03-20 22:20:00,37,23,28,28,17,25,16,16,29,11,14,14,1,259
2024-03-20 22:30:00,20,22,23,32,15,18,17,16,12,12,9,19,0,215
2024-03-20 22:40:00,18,15,16,27,11,15,12,11,3,6,3,5,0,142
2024-03-20 22:50:00,16,13,16,17,10,8,9,7,6,2,6,4,0,114
2024-03-20 23:00:00,23,10,26,17,9,21,11,14,5,2,9,8,0,155
2024-03-20 23:10:00,15,9,18,16,9,11,9,11,3,4,5,5,0,115
2024-03-20 23:20:00,14,5,16,7,11,12,13,13,8,4,7,7,0,117
2024-03-20 23:30:00,10,8,14,15,9,11,9,9,4,10,4,14,0,117
2024-03-20 23:40:00,17,11,22,16,6,6,8,6,6,4,7,7,0,116
2024-03-20 23:50:00,9,6,12,12,5,10,5,10,2,4,3,6,1,85
2024-03-21 00:00:00,8,6,12,11,5,11,4,9,5,19,3,2,0,95
2024-03-21 00:10:00,7,7,12,14,4,5,4,5,3,2,5,6,0,74
2024-03-21 00:20:00,4,7,6,16,3,5,5,4,1,0,1,0,0,52
2024-03-21 00:30:00,3,3,4,6,8,11,7,10,3,6,3,7,0,71
2024-03-21 00:40:00,2,1,4,3,6,6,5,4,1,5,2,6,0,45
2024-03-21 00:50:00,5,4,9,8,2,4,2,5,3,0,3,1,0,46
2024-03-21 01:00:00,9,4,18,7,3,6,2,8,0,0,0,0,0,57
2024-03-21 01:10:00,6,4,9,4,5,1,5,2,1,1,2,3,0,43
2024-03-21 01:20:00,2,4,4,6,1,1,0,1,2,2,2,3,0,28
2024-03-21 01:30:00,2,3,4,7,3,4,3,3,0,1,0,2,0,32
2024-03-21 01:40:00,4,3,7,5,1,2,1,3,2,1,3,1,0,33
2024-03-21 01:50:00,2,1,3,2,0,3,0,3,2,2,2,3,0,23
2024-03-21 02:00:00,6,1,10,4,0,3,0,4,1,0,1,0,0,30
2024-03-21 02:10:00,2,2,2,4,2,3,1,3,2,1,1,1,0,24
2024-03-21 02:20:00,3,2,5,2,1,1,1,1,0,2,0,2,0,20
2024-03-21 02:30:00,3,3,3,4,1,3,1,3,0,1,0,1,0,23
2024-03-21 02:40:00,1,1,3,3,4,2,6,1,1,1,0,3,0,26
2024-03-21 02:50:00,2,4,2,6,5,1,6,0,0,1,0,4,0,31
2024-03-21 03:00:00,5,2,8,6,4,1,3,2,0,0,0,0,0,31
2024-03-21 03:10:00,0,0,0,0,1,0,0,0,2,0,2,1,0,6
2024-03-21 03:20:00,4,1,4,3,2,2,2,2,0,1,0,1,0,22
2024-03-21 03:30:00,9,2,9,4,0,2,0,2,0,1,0,1,0,30
2024-03-21 03:40:00,1,4,2,5,1,2,3,1,0,0,0,0,0,19
2024-03-21 03:50:00,2,2,3,3,2,1,3,0,0,0,0,0,0,16
2024-03-21 04:00:00,3,4,4,12,0,0,0,0,1,1,1,1,0,27
2024-03-21 04:10:00,5,2,6,1,3,5,3,4,0,1,1,1,0,32
2024-03-21 04:20:00,6,5,5,10,5,6,4,7,1,2,1,2,0,54
2024-03-21 04:30:00,5,2,7,2,1,4,1,3,2,3,3,4,0,37
2024-03-21 04:40:00,5,1,7,2,4,4,3,3,2,4,2,4,0,41
2024-03-21 04:50:00,4,3,7,3,4,7,6,5,1,1,1,1,0,43
2024-03-21 05:00:00,6,7,6,13,5,6,6,4,3,14,3,16,0,89
2024-03-21 05:10:00,9,7,11,12,6,10,6,9,3,8,5,9,0,95
2024-03-21 05:20:00,14,12,14,17,4,6,6,5,5,12,5,10,0,110
2024-03-21 05:30:00,10,11,12,16,7,10,8,10,6,12,6,10,0,118
2024-03-21 05:40:00,13,7,17,14,11,21,11,16,8,22,5,15,0,160
2024-03-21 05:50:00,11,12,17,19,10,19,16,16,19,15,10,17,0,181
2024-03-21 06:00:00,16,10,18,16,6,22,7,19,11,19,6,16,0,166
2024-03-21 06:10:00,22,15,16,11,9,20,10,15,329,16,7,13,0,483
2024-03-21 06:20:00,37,31,19,17,15,33,13,23,8,12,9,10,0,227
2024-03-21 06:30:00,32,21,18,16,15,26,13,21,11,26,12,13,0,224
2024-03-21 06:40:00,43,32,20,23,20,55,12,29,13,33,11,10,0,301
2024-03-21 06:50:00,41,31,23,26,20,41,18,25,16,16,10,9,0,276
2024-03-21 07:00:00,48,42,23,25,17,51,15,34,14,27,11,10,0,317
2024-03-21 07:10:00,40,48,24,20,19,48,18,26,41,28,10,15,0,337
2024-03-21 07:20:00,66,49,24,23,23,54,22,31,31,38,19,15,1,396
2024-03-21 07:30:00,72,62,24,21,19,41,13,22,26,42,14,13,1,370
2024-03-21 07:40:00,66,53,15,15,36,75,25,42,29,31,17,12,2,418
2024-03-21 07:50:00,75,65,22,19,30,61,22,34,31,34,15,16,0,424
2024-03-21 08:00:00,65,73,22,24,21,54,20,28,19,28,16,16,1,387
2024-03-21 08:10:00,57,56,16,17,27,55,23,30,21,34,10,19,0,365
2024-03-21 08:20:00,65,60,30,21,33,55,34,30,28,43,19,9,0,427
2024-03-21 08:30:00,53,62,19,24,27,48,23,32,26,31,69,15,1,430
2024-03-21 08:40:00,60,56,25,22,25,45,17,29,49,28,10,17,1,384
2024-03-21 08:50:00,57,44,29,23,22,28,19,23,15,24,12,11,2,309
2024-03-21 09:00:00,58,53,25,30,19,42,16,25,17,24,14,14,4,341
2024-03-21 09:10:00,52,47,27,23,17,42,13,35,18,28,11,10,0,323
2024-03-21 09:20:00,46,61,29,24,21,33,20,12,51,22,18,12,4,353
2024-03-21 09:30:00,53,54,22,36,24,32,23,20,19,21,17,21,2,344
2024-03-21 09:40:00,54,60,27,29,20,39,10,18,23,22,3,21,0,326
2024-03-21 09:50:00,55,62,31,30,29,47,22,26,13,19,7,12,0,353
2024-03-21 10:00:00,38,51,26,29,21,38,23,22,18,24,12,19,0,321
2024-03-21 10:10:00,57,47,32,30,24,39,18,22,17,15,10,10,0,321
2024-03-21 10:20:00,55,54,27,26,26,40,20,25,50,20,11,60,0,414
2024-03-21 10:30:00,44,62,32,37,32,44,20,20,15,40,10,13,0,369
2024-03-21 10:40:00,52,70,26,29,26,36,18,18,62,25,12,15,0,389
2024-03-21 10:50:00,51,58,29,27,29,48,17,22,19,17,17,31,2,367
2024-03-21 11:00:00,58,59,31,36,25,35,16,20,28,15,11,14,0,348
2024-03-21 11:10:00,50,58,29,30,31,38,26,20,26,24,15,18,2,367
2024-03-21 11:20:00,54,60,30,30,27,34,18,25,15,60,10,15,0,378
2024-03-21 11:30:00,49,54,25,28,26,50,24,25,15,33,10,16,1,356
2024-03-21 11:40:00,57,54,27,33,29,43,19,26,27,35,17,11,1,379
2024-03-21 11:50:00,51,65,30,32,29,48,21,19,20,25,13,11,0,364
2024-03-21 12:00:00,52,54,32,22,24,23,18,17,27,27,17,18,0,331
2024-03-21 12:10:00,76,62,35,33,28,45,20,26,21,25,11,14,0,396
2024-03-21 12:20:00,64,52,37,28,25,48,16,27,22,24,17,17,0,377
2024-03-21 12:30:00,63,61,27,27,27,64,16,29,20,18,13,19,1,385
2024-03-21 12:40:00,61,57,34,28,21,45,24,29,53,17,14,14,0,397
2024-03-21 12:50:00,61,57,29,25,21,46,19,25,135,17,15,21,0,471
2024-03-21 13:00:00,71,66,31,32,25,41,16,23,22,28,12,21,2,390
2024-03-21 13:10:00,67,76,25,37,34,45,24,29,17,56,17,18,3,448
2024-03-21 13:20:00,56,69,33,36,28,48,21,23,24,26,13,20,1,398
2024-03-21 13:30:00,69,66,31,31,35,48,28,28,44,29,15,22,0,446
2024-03-21 13:40:00,61,66,42,34,16,40,13,23,206,26,20,19,1,567
2024-03-21 13:50:00,43,60,25,32,24,34,17,24,15,22,16,17,0,329
2024-03-21 14:00:00,64,64,29,29,21,36,16,21,17,22,14,15,1,349
2024-03-21 14:10:00,66,74,32,32,23,41,17,23,13,17,10,17,1,366
2024-03-21 14:20:00,72,66,35,32,37,39,24,14,178,31,11,8,3,550
2024-03-21 14:30:00,75,79,39,35,29,45,16,28,147,26,12,11,0,542
2024-03-21 14:40:00,83,76,33,31,51,39,20,20,18,24,12,17,1,425
2024-03-21 14:50:00,81,75,39,36,25,40,16,22,25,34,11,10,0,414
2024-03-21 15:00:00,77,63,31,26,28,54,21,30,20,27,11,14,0,402
2024-03-21 15:10:00,93,73,39,35,26,57,21,33,163,24,9,13,1,587
2024-03-21 15:20:00,85,84,34,40,97,58,24,27,27,82,14,18,0,590
2024-03-21 15:30:00,76,74,35,39,31,46,28,33,23,37,14,20,4,460
2024-03-21 15:40:00,92,86,32,40,43,49,30,27,28,29,10,15,0,481
2024-03-21 15:50:00,81,79,32,44,29,50,20,36,19,28,13,16,0,447
2024-03-21 16:00:00,83,57,40,30,34,54,26,33,253,34,15,14,0,673
2024-03-21 16:10:00,83,71,40,41,42,53,28,27,21,24,14,12,1,457
2024-03-21 16:20:00,94,82,37,48,25,45,22,33,24,41,18,15,0,484
2024-03-21 16:30:00,89,84,32,39,34,51,20,25,27,37,15,12,2,467
2024-03-21 16:40:00,85,86,37,38,31,44,24,27,29,47,9,13,0,470
2024-03-21 16:50:00,81,73,39,45,35,41,22,29,24,24,11,12,0,436
2024-03-21 17:00:00,72,71,38,37,30,54,23,35,172,28,12,12,0,584
2024-03-21 17:10:00,96,78,35,37,37,57,30,35,26,36,15,17,1,500
2024-03-21 17:20:00,99,60,38,40,38,44,28,29,27,40,14,25,0,482
2024-03-21 17:30:00,84,80,33,33,38,54,28,38,29,43,13,12,1,486
2024-03-21 17:40:00,76,71,36,41,33,49,24,37,215,22,13,10,1,628
2024-03-21 17:50:00,70,63,35,37,27,50,22,33,32,23,11,14,0,417
2024-03-21 18:00:00,62,71,28,34,39,57,23,34,75,37,13,21,0,494
2024-03-21 18:10:00,80,64,29,29,40,55,28,28,23,28,18,14,1,437
2024-03-21 18:20:00,95,77,33,41,69,55,33,35,34,29,15,20,2,538
2024-03-21 18:30:00,71,41,30,25,33,42,24,25,29,26,12,18,0,376
2024-03-21 18:40:00,69,61,37,29,33,42,20,30,21,27,12,16,0,397
2024-03-21 18:50:00,73,59,39,46,25,32,29,23,18,21,18,27,0,410
2024-03-21 19:00:00,55,35,30,38,29,38,21,26,19,21,13,22,0,347
2024-03-21 19:10:00,40,51,30,48,19,30,19,24,20,28,11,10,0,330
2024-03-21 19:20:00,59,53,36,48,29,33,16,24,397,19,17,13,0,744
2024-03-21 19:30:00,51,39,25,36,28,35,20,24,37,25,15,14,1,350
2024-03-21 19:40:00,44,34,32,49,25,29,22,27,20,23,17,10,0,332
2024-03-21 19:50:00,55,42,30,35,41,27,22,16,115,23,20,16,0,442
2024-03-21 20:00:00,48,37,32,34,18,27,14,27,48,20,25,18,0,348
2024-03-21 20:10:00,47,48,24,49,15,23,17,21,73,23,17,15,0,372
2024-03-21 20:20:00,53,35,28,26,23,26,16,15,72,23,18,18,0,353
2024-03-21 20:30:00,39,36,21,36,16,28,19,26,39,19,11,23,0,313
2024-03-21 20:40:00,35,31,37,31,15,22,13,13,15,12,21,15,0,260
2024-03-21 20:50:00,45,29,22,30,21,28,24,22,40,16,12,20,0,309
2024-03-21 21:00:00,46,36,37,37,21,30,19,22,146,23,14,22,0,453
2024-03-21 21:10:00,31,25,26,27,11,16,10,9,40,44,18,21,0,278
2024-03-21 21:20:00,41,40,23,40,19,20,20,15,22,20,20,24,0,304
2024-03-21 21:30:00,53,44,33,40,16,19,15,14,27,11,12,12,0,296
2024-03-21 21:40:00,28,24,20,23,22,27,20,18,16,14,16,14,1,243
2024-03-21 21:50:00,28,27,23,30,15,19,13,15,12,15,9,11,1,218
2024-03-21 22:00:00,24,21,15,27,21,23,17,17,20,11,12,14,0,222
2024-03-21 22:10:00,27,23,30,30,19,25,12,21,14,7,6,10,0,224
2024-03-21 22:20:00,24,21,26,32,11,14,11,10,35,9,7,10,1,211
2024-03-21 22:30:00,20,10,17,16,15,20,14,12,12,14,9,18,0,177
2024-03-21 22:40:00,31,25,24,32,17,21,14,13,9,13,11,11,0,221
2024-03-21 22:50:00,17,20,15,24,14,10,11,9,25,7,11,12,0,175
2024-03-21 23:00:00,17,17,19,24,13,15,11,11,6,9,5,11,0,158
2024-03-21 23:10:00,18,16,15,21,11,19,7,13,7,6,9,9,0,151
2024-03-21 23:20:00,20,14,16,20,11,13,12,12,8,11,8,13,0,158
2024-03-21 23:30:00,18,14,12,28,7,11,5,11,5,7,6,11,1,136
2024-03-21 23:40:00,8,9,10,18,10,12,9,8,4,4,4,6,0,102
2024-03-21 23:50:00,17,13,19,18,9,9,10,7,4,5,4,6,1,122
2024-03-22 00:00:00,8,7,11,11,7,8,9,7,7,3,5,6,0,89
2024-03-22 00:10:00,12,5,17,10,5,4,8,4,3,6,3,9,0,86
2024-03-22 00:20:00,10,7,17,10,3,9,2,10,2,1,3,2,0,76
2024-03-22 00:30:00,9,13,12,19,2,9,0,10,4,5,3,9,0,95
2024-03-22 00:40:00,8,5,9,9,2,3,2,3,5,3,6,7,0,62
2024-03-22 00:50:00,8,6,12,9,4,5,5,5,2,0,2,3,0,61
2024-03-22 01:00:00,1,2,1,4,4,6,4,5,2,11,2,4,0,46
2024-03-22 01:10:00,5,1,5,3,1,5,0,6,1,1,1,2,0,31
2024-03-22 01:20:00,8,1,12,3,2,4,3,5,5,0,5,4,0,52
2024-03-22 01:30:00,5,1,4,3,3,4,2,6,0,4,0,4,0,36
2024-03-22 01:40:00,8,3,8,9,3,6,2,6,1,2,1,2,0,51
2024-03-22 01:50:00,3,1,4,2,6,4,7,2,4,0,2,2,0,37
2024-03-22 02:00:00,1,4,3,8,3,6,3,7,1,0,1,0,0,37
2024-03-22 02:10:00,2,3,5,7,1,5,0,6,0,0,0,0,0,29
2024-03-22 02:20:00,7,2,8,3,2,1,1,1,0,2,2,4,0,33
2024-03-22 02:30:00,0,3,0,4,5,5,4,3,0,0,0,0,0,24
2024-03-22 02:40:00,3,4,6,7,5,5,6,4,0,0,0,0,0,40
2024-03-22 02:50:00,1,0,2,0,2,2,3,0,1,0,1,1,0,13
2024-03-22 03:00:00,1,0,2,0,1,1,1,2,1,0,1,0,0,10
2024-03-22 03:10:00,4,1,7,3,2,4,2,3,0,1,0,1,0,28
2024-03-22 03:20:00,3,4,5,8,1,0,0,0,1,0,1,0,0,23
2024-03-22 03:30:00,6,1,9,1,1,0,1,1,0,1,0,1,0,22
2024-03-22 03:40:00,3,2,2,4,2,3,1,3,0,0,0,0,0,20
2024-03-22 03:50:00,2,2,3,4,3,1,3,1,1,3,1,4,0,28
2024-03-22 04:00:00,6,3,9,6,0,2,0,3,0,0,0,1,0,30
2024-03-22 04:10:00,4,2,7,4,0,2,0,2,1,2,1,2,0,27
2024-03-22 04:20:00,2,0,2,0,1,6,1,6,1,2,1,3,0,25
2024-03-22 04:30:00,5,0,8,0,2,8,3,5,4,0,5,1,0,41
2024-03-22 04:40:00,2,1,5,1,3,5,3,3,3,4,4,6,0,40
2024-03-22 04:50:00,4,3,6,5,2,10,2,10,1,8,0,12,0,63
2024-03-22 05:00:00,7,7,8,8,3,3,3,4,6,11,7,23,0,90
2024-03-22 05:10:00,12,6,13,7,6,5,6,5,4,7,4,9,0,84
2024-03-22 05:20:00,15,8,19,19,5,11,6,9,2,2,3,3,0,102
2024-03-22 05:30:00,16,12,13,18,7,13,7,10,8,70,9,16,0,199
2024-03-22 05:40:00,17,13,23,22,10,22,14,19,13,16,15,13,0,197
2024-03-22 05:50:00,5,5,3,9,8,15,7,13,6,19,7,17,0,114
2024-03-22 06:00:00,10,13,8,24,5,18,4,17,7,17,7,10,0,140
2024-03-22 06:10:00,23,22,14,21,9,12,9,10,6,9,6,8,0,149
2024-03-22 06:20:00,24,40,16,20,7,19,7,15,12,22,12,13,0,207
2024-03-22 06:30:00,29,17,22,14,10,24,10,19,8,17,7,16,0,193
2024-03-22 06:40:00,28,25,18,20,18,35,17,28,32,66,15,16,0,318
2024-03-22 06:50:00,43,35,27,16,19,42,16,34,10,21,8,11,0,282
2024-03-22 07:00:00,46,38,26,27,16,30,15,23,14,63,9,13,1,321
2024-03-22 07:10:00,40,36,24,22,19,42,14,32,18,30,11,17,0,305
2024-03-22 07:20:00,40,61,26,23,30,48,25,32,20,32,17,22,0,376
2024-03-22 07:30:00,64,56,24,23,22,49,14,35,27,38,18,23,1,394
2024-03-22 07:40:00,59,73,24,19,45,83,24,29,26,49,11,14,0,456
2024-03-22 07:50:00,75,53,26,20,24,52,28,29,20,32,14,12,0,385
2024-03-22 08:00:00,56,66,21,22,19,37,18,20,26,25,15,17,0,342
2024-03-22 08:10:00,58,47,27,24,24,47,23,27,18,26,16,17,0,354
2024-03-22 08:20:00,48,40,26,26,20,46,17,28,17,25,13,16,0,322
2024-03-22 08:30:00,60,55,29,29,21,36,16,24,17,24,12,15,0,338
2024-03-22 08:40:00,46,70,28,28,19,48,15,31,14,14,11,14,1,339
2024-03-22 08:50:00,52,42,31,18,21,52,18,32,19,29,13,16,0,343
2024-03-22 09:00:00,61,59,30,21,22,46,18,28,16,22,15,17,0,355
2024-03-22 09:10:00,58,43,18,17,21,39,21,30,17,22,12,10,1,309
2024-03-22 09:20:00,56,64,25,27,25,37,19,23,25,27,13,17,3,361
2024-03-22 09:30:00,56,55,27,30,25,42,24,30,17,18,13,19,1,357
2024-03-22 09:40:00,50,80,27,28,27,43,17,21,24,28,11,16,1,373
2024-03-22 09:50:00,52,56,22,28,21,42,17,16,15,18,14,19,2,322
2024-03-22 10:00:00,46,59,23,28,22,40,18,20,13,18,10,19,0,316
2024-03-22 10:10:00,39,50,21,36,21,41,17,21,14,15,10,12,0,297
2024-03-22 10:20:00,43,45,21,22,29,40,27,17,17,16,11,11,0,299
2024-03-22 10:30:00,56,75,34,37,29,28,27,19,37,26,18,25,1,412
2024-03-22 10:40:00,56,68,33,31,25,32,22,24,17,20,10,12,1,351
2024-03-22 10:50:00,58,88,31,32,31,38,24,23,19,24,13,13,0,394
2024-03-22 11:00:00,57,54,27,35,29,49,23,24,31,17,13,10,2,371
2024-03-22 11:10:00,51,73,28,34,33,51,31,24,15,90,8,13,0,451
2024-03-22 11:20:00,69,62,32,31,18,49,18,15,24,26,12,13,0,369
2024-03-22 11:30:00,55,58,34,29,26,38,20,22,25,25,21,19,0,372
2024-03-22 11:40:00,69,76,34,35,22,37,22,24,11,20,10,16,0,376
2024-03-22 11:50:00,60,45,29,26,22,49,18,25,26,29,16,15,0,360
2024-03-22 12:00:00,76,55,38,31,22,46,14,29,24,22,16,17,0,390
2024-03-22 12:10:00,76,60,33,37,49,51,23,22,24,23,19,24,0,441
2024-03-22 12:20:00,63,69,25,34,27,44,19,20,23,73,16,21,2,436
2024-03-22 12:30:00,74,67,33,33,31,46,19,23,20,27,13,13,0,399
2024-03-22 12:40:00,80,69,35,36,36,60,29,35,27,38,17,19,1,482
2024-03-22 12:50:00,87,59,38,33,42,55,26,39,25,34,14,15,2,469
2024-03-22 13:00:00,70,67,32,32,33,48,25,27,29,47,18,21,3,452
2024-03-22 13:10:00,88,70,33,37,29,47,23,26,22,42,12,12,1,442
2024-03-22 13:20:00,61,70,33,40,31,61,28,38,66,31,14,20,2,495
2024-03-22 13:30:00,84,71,45,43,22,44,18,27,28,33,13,21,4,453
2024-03-22 13:40:00,71,61,40,38,33,53,26,33,14,22,11,18,1,421
2024-03-22 13:50:00,66,61,29,34,36,37,31,29,21,23,13,18,0,398
2024-03-22 14:00:00,62,62,37,36,17,41,16,31,24,21,17,20,1,385
2024-03-22 14:10:00,92,82,34,33,32,49,25,34,18,24,12,16,0,451
2024-03-22 14:20:00,96,82,38,40,29,52,21,30,21,24,36,28,1,498
2024-03-22 14:30:00,84,65,35,34,120,53,25,33,22,29,12,18,4,534
2024-03-22 14:40:00,84,71,43,39,34,46,19,32,26,24,14,17,0,449
2024-03-22 14:50:00,70,64,37,39,29,47,21,27,26,30,15,16,0,421
2024-03-22 15:00:00,76,73,24,31,32,50,29,35,24,30,16,47,0,467
2024-03-22 15:10:00,89,87,36,39,24,47,17,31,29,30,12,23,2,466
2024-03-22 15:20:00,85,70,41,34,29,47,28,32,20,27,11,21,0,445
2024-03-22 15:30:00,91,73,29,33,34,46,24,33,22,28,17,19,0,449
2024-03-22 15:40:00,82,89,30,42,32,48,27,21,56,34,15,13,1,490
2024-03-22 15:50:00,82,65,44,39,35,52,23,29,32,29,11,18,3,462
2024-03-22 16:00:00,85,67,43,43,27,32,23,20,17,24,8,13,0,402
2024-03-22 16:10:00,73,76,32,32,30,37,20,25,22,65,15,16,1,444
2024-03-22 16:20:00,76,65,43,29,33,42,31,28,245,37,11,15,3,658
2024-03-22 16:30:00,61,64,33,31,27,39,24,24,16,25,10,15,0,369
2024-03-22 16:40:00,84,76,28,32,28,56,24,39,26,33,14,13,0,453
2024-03-22 16:50:00,71,58,47,32,32,38,25,26,20,20,12,15,1,397
2024-03-22 17:00:00,59,59,32,49,31,42,24,26,25,37,12,23,1,420
2024-03-22 17:10:00,67,68,39,38,26,43,23,32,19,26,12,19,0,412
2024-03-22 17:20:00,82,72,32,34,20,34,17,25,191,34,13,19,0,573
2024-03-22 17:30:00,81,66,30,30,22,46,15,31,17,29,15,19,0,401
2024-03-22 17:40:00,64,57,30,37,23,35,24,22,25,21,15,17,0,370
2024-03-22 17:50:00,75,51,37,27,32,38,22,32,22,35,21,23,0,415
2024-03-22 18:00:00,58,45,34,30,25,36,23,25,26,31,14,19,0,366
2024-03-22 18:10:00,70,40,26,25,39,49,31,33,21,26,13,16,0,389
2024-03-22 18:20:00,84,75,29,32,26,36,22,23,15,14,12,20,2,390
2024-03-22 18:30:00,43,28,15,19,13,16,6,12,11,14,9,12,1,199
2024-03-22 18:40:00,17,21,11,10,30,13,7,10,10,11,7,6,1,154
2024-03-22 18:50:00,24,31,14,21,15,25,12,14,11,16,7,8,0,198
2024-03-22 19:00:00,53,65,27,52,27,30,25,21,17,26,13,14,0,370
2024-03-22 19:10:00,52,48,40,51,28,38,29,19,14,21,16,15,1,372
2024-03-22 19:20:00,67,49,38,44,23,28,18,19,20,17,20,14,0,357
2024-03-22 19:30:00,55,45,33,39,20,28,13,25,360,21,14,12,1,666
2024-03-22 19:40:00,51,40,37,33,19,26,15,21,117,23,14,17,2,415
2024-03-22 19:50:00,60,61,35,63,23,35,23,24,275,25,16,17,0,657
2024-03-22 20:00:00,48,37,20,30,26,30,29,18,15,27,12,22,0,314
2024-03-22 20:10:00,56,46,26,41,9,30,8,24,11,18,9,19,0,297
2024-03-22 20:20:00,52,52,38,43,25,29,22,13,22,14,16,14,0,340
2024-03-22 20:30:00,37,39,33,39,18,20,20,13,62,14,14,9,0,318
2024-03-22 20:40:00,39,29,24,39,20,25,20,21,49,19,12,15,1,313
2024-03-22 20:50:00,34,34,28,45,17,18,15,10,20,15,12,14,0,262
2024-03-22 21:00:00,37,26,20,32,15,24,15,22,14,8,15,9,0,237
2024-03-22 21:10:00,46,39,28,29,18,27,16,18,209,9,7,14,1,461
2024-03-22 21:20:00,40,48,22,32,17,28,13,25,33,15,5,22,0,300
2024-03-22 21:30:00,35,28,22,30,20,22,19,20,17,14,10,21,1,259
2024-03-22 21:40:00,35,43,25,29,22,25,22,18,102,22,13,17,0,373
2024-03-22 21:50:00,43,42,22,47,22,23,14,18,13,12,10,15,0,281
2024-03-22 22:00:00,37,23,23,31,17,29,11,15,15,15,14,15,0,245
2024-03-22 22:10:00,31,18,20,21,21,22,20,20,327,11,10,13,0,534
2024-03-22 22:20:00,29,23,19,27,21,24,19,16,8,17,8,14,0,225
2024-03-22 22:30:00,19,13,12,15,11,17,13,19,39,14,16,12,1,201
2024-03-22 22:40:00,27,24,17,28,18,23,18,14,9,9,11,16,0,214
2024-03-22 22:50:00,23,16,19,27,23,25,16,18,10,16,13,14,1,221
2024-03-22 23:00:00,15,12,9,26,8,15,11,14,9,12,10,16,0,157
2024-03-22 23:10:00,23,17,23,23,17,20,14,10,6,6,9,10,0,178
2024-03-22 23:20:00,25,11,26,16,13,19,13,18,3,6,6,9,0,165
2024-03-22 23:30:00,31,25,21,23,17,13,12,12,8,8,8,11,0,189
2024-03-22 23:40:00,15,10,16,25,12,19,14,14,9,12,10,12,0,168
2024-03-22 23:50:00,29,20,17,28,16,18,17,13,5,16,8,8,0,195
2024-03-23 00:00:00,24,11,22,15,7,14,10,10,8,6,8,8,0,143
2024-03-23 00:10:00,14,13,12,21,15,12,14,11,5,10,8,13,0,148
2024-03-23 00:20:00,19,11,16,23,10,15,10,13,2,7,1,6,0,133
2024-03-23 00:30:00,30,14,19,18,5,18,4,17,3,10,2,11,0,151
2024-03-23 00:40:00,17,13,23,17,3,15,8,16,4,4,4,7,0,131
2024-03-23 00:50:00,12,8,14,9,3,12,2,10,6,3,7,8,0,94
2024-03-23 01:00:00,15,12,20,16,8,12,6,11,1,9,4,11,0,125
2024-03-23 01:10:00,12,3,16,5,4,14,5,14,4,7,2,7,0,93
2024-03-23 01:20:00,12,9,13,14,6,10,9,8,7,3,9,7,0,107
2024-03-23 01:30:00,8,7,8,14,5,12,5,12,6,7,6,13,0,103
2024-03-23 01:40:00,13,12,24,19,2,6,2,7,1,13,1,4,0,104
2024-03-23 01:50:00,14,7,20,13,2,4,3,4,6,2,5,2,0,82
2024-03-23 02:00:00,10,8,10,15,11,9,7,9,2,4,2,5,0,92
2024-03-23 02:10:00,12,3,12,5,3,4,4,4,8,2,3,2,0,62
2024-03-23 02:20:00,6,2,7,5,1,8,1,7,1,2,3,2,0,45
2024-03-23 02:30:00,13,6,16,10,5,9,5,9,1,2,1,3,0,80
2024-03-23 02:40:00,6,4,9,6,6,8,8,6,1,0,1,1,0,56
2024-03-23 02:50:00,8,6,11,11,2,4,2,5,2,2,3,3,0,59
