datetime,V11Z,V21Z,D21Z,D41Z,D42Z,D43Z,V211Z,V81Z,V91Z,V44Z,V321Z,Total
2024-03-21 00:00:00,0,0,4,2,2,2,0,5,3,1,1,20
2024-03-21 00:10:00,0,0,8,0,0,0,0,5,2,0,0,15
2024-03-21 00:20:00,0,0,7,0,0,0,0,8,2,0,0,17
2024-03-21 00:30:00,0,0,7,0,0,0,0,4,3,0,0,14
2024-03-21 00:40:00,0,0,11,0,0,0,0,2,1,0,0,14
2024-03-21 00:50:00,0,0,5,0,0,0,0,3,1,0,0,9
2024-03-21 01:00:00,0,0,3,0,0,0,1,2,0,0,0,6
2024-03-21 01:10:00,0,0,8,0,0,0,0,3,1,0,0,12
2024-03-21 01:20:00,0,0,8,2,2,2,0,1,0,0,0,15
2024-03-21 01:30:00,0,0,5,0,0,0,1,4,0,0,0,10
2024-03-21 01:40:00,0,0,3,0,0,2,0,1,0,0,0,6
2024-03-21 01:50:00,0,0,3,0,0,0,0,2,0,0,0,5
2024-03-21 02:00:00,0,0,5,0,0,0,0,1,0,0,0,6
2024-03-21 02:10:00,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-21 02:20:00,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-21 02:30:00,0,0,3,0,0,0,0,2,0,0,1,6
2024-03-21 02:40:00,0,0,6,0,0,0,0,5,2,0,0,13
2024-03-21 02:50:00,0,0,5,0,0,0,0,1,0,0,0,6
2024-03-21 03:00:00,0,0,4,0,0,0,0,1,0,0,0,5
2024-03-21 03:10:00,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-21 03:20:00,0,0,8,0,0,0,0,5,1,0,0,14
2024-03-21 03:30:00,0,0,1,0,0,0,0,2,0,0,1,4
2024-03-21 03:40:00,0,0,3,0,0,0,0,1,0,0,0,4
2024-03-21 03:50:00,0,0,7,0,0,1,0,2,0,0,0,10
2024-03-21 04:00:00,0,0,6,0,0,0,0,3,0,0,0,9
2024-03-21 04:10:00,0,0,9,2,2,2,0,8,1,0,0,24
2024-03-21 04:20:00,0,0,7,0,0,1,0,6,1,1,1,17
2024-03-21 04:30:00,0,0,8,0,0,0,0,7,1,0,0,16
2024-03-21 04:40:00,0,1,9,1,1,1,0,9,0,0,0,22
2024-03-21 04:50:00,0,0,13,0,0,0,0,11,0,1,0,25
2024-03-21 05:00:00,0,0,12,1,1,1,0,9,0,0,0,24
2024-03-21 05:10:00,0,1,26,2,3,1,1,18,1,1,1,55
2024-03-21 05:20:00,0,1,17,0,0,0,0,11,2,0,0,31
2024-03-21 05:30:00,0,3,26,1,1,1,3,19,3,0,0,57
2024-03-21 05:40:00,3,0,45,0,0,0,2,29,4,1,3,87
2024-03-21 05:50:00,2,0,38,1,1,4,0,21,7,0,2,76
2024-03-21 06:00:00,1,0,39,0,0,1,0,22,2,0,0,65
2024-03-21 06:10:00,0,0,47,0,0,0,5,34,7,5,3,101
2024-03-21 06:20:00,2,2,51,1,1,1,1,38,3,0,3,103
2024-03-21 06:30:00,1,0,48,1,2,3,0,28,4,3,4,94
2024-03-21 06:40:00,1,0,52,3,5,4,2,25,8,3,2,105
2024-03-21 06:50:00,2,1,53,2,2,2,1,26,15,3,4,111
2024-03-21 07:00:00,1,1,44,3,3,5,2,30,7,1,2,99
2024-03-21 07:10:00,3,1,52,2,2,4,1,24,5,11,6,111
2024-03-21 07:20:00,10,0,61,8,14,9,0,30,7,12,6,157
2024-03-21 07:30:00,2,2,61,6,8,11,4,24,19,14,11,162
2024-03-21 07:40:00,0,2,54,12,14,12,4,21,16,15,12,162
2024-03-21 07:50:00,4,0,49,7,8,10,4,26,14,6,7,135
2024-03-21 08:00:00,3,1,56,2,5,4,4,27,20,8,9,139
2024-03-21 08:10:00,2,1,49,0,0,8,1,27,11,7,9,115
2024-03-21 08:20:00,2,1,54,5,3,11,3,28,12,11,8,138
2024-03-21 08:30:00,8,0,49,13,13,14,2,28,8,13,5,153
2024-03-21 08:40:00,5,1,66,7,7,5,2,31,3,11,7,145
2024-03-21 08:50:00,4,0,62,7,6,9,0,27,11,5,6,137
2024-03-21 09:00:00,2,0,54,4,4,6,5,24,13,10,7,129
2024-03-21 09:10:00,0,0,48,5,6,7,3,24,7,4,4,108
2024-03-21 09:20:00,6,0,48,3,4,5,2,23,11,10,6,118
2024-03-21 09:30:00,4,0,48,9,8,9,1,28,4,5,4,120
2024-03-21 09:40:00,1,1,50,4,4,10,1,32,3,4,1,111
2024-03-21 09:50:00,1,0,55,4,4,8,3,9,9,7,9,109
2024-03-21 10:00:00,2,0,47,5,5,5,2,19,8,7,5,105
2024-03-21 10:10:00,3,1,33,2,2,2,0,23,4,7,6,83
2024-03-21 10:20:00,2,1,45,1,1,3,0,23,6,6,5,93
2024-03-21 10:30:00,1,2,37,6,6,9,1,28,4,8,6,108
2024-03-21 10:40:00,3,0,45,2,2,5,3,26,4,9,7,106
2024-03-21 10:50:00,1,0,44,1,1,3,2,21,5,6,5,89
2024-03-21 11:00:00,1,0,39,8,6,7,3,33,12,7,6,122
2024-03-21 11:10:00,4,2,51,5,6,6,2,29,5,5,13,128
2024-03-21 11:20:00,2,0,39,4,4,7,6,27,4,6,5,104
2024-03-21 11:30:00,2,0,47,2,4,5,0,32,6,3,5,106
2024-03-21 11:40:00,3,0,30,1,1,3,0,30,7,7,8,90
2024-03-21 11:50:00,2,1,51,2,2,4,1,29,4,10,14,120
2024-03-21 12:00:00,3,1,43,2,1,3,1,26,1,6,5,92
2024-03-21 12:10:00,1,0,58,5,5,8,0,32,6,7,4,126
2024-03-21 12:20:00,0,0,43,5,5,7,2,31,8,13,10,124
2024-03-21 12:30:00,3,0,45,14,10,8,2,30,5,9,6,132
2024-03-21 12:40:00,4,1,40,1,1,3,3,31,5,11,5,105
2024-03-21 12:50:00,2,1,51,5,7,7,1,27,5,9,5,120
2024-03-21 13:00:00,1,1,44,2,2,2,0,31,7,5,3,98
2024-03-21 13:10:00,3,0,49,3,4,7,2,31,7,12,11,129
2024-03-21 13:20:00,6,0,49,5,6,8,2,27,1,8,7,119
2024-03-21 13:30:00,7,2,52,1,1,3,4,35,7,9,5,126
2024-03-21 13:40:00,2,1,43,3,6,4,2,34,6,9,5,115
2024-03-21 13:50:00,2,0,47,4,6,9,3,20,6,7,5,109
2024-03-21 14:00:00,5,0,47,3,3,6,0,30,7,9,6,116
2024-03-21 14:10:00,4,0,67,4,7,8,0,19,5,10,6,130
2024-03-21 14:20:00,4,0,34,6,30,7,2,17,6,7,7,120
2024-03-21 14:30:00,2,1,54,2,2,4,6,31,5,11,7,125
2024-03-21 14:40:00,2,1,59,5,6,6,3,23,6,6,6,123
2024-03-21 14:50:00,0,0,46,6,7,15,3,29,6,10,4,126
2024-03-21 15:00:00,2,1,58,11,9,10,3,29,13,10,10,156
2024-03-21 15:10:00,4,1,38,7,9,14,2,25,5,14,11,130
2024-03-21 15:20:00,4,1,68,9,10,12,3,28,7,12,10,164
2024-03-21 15:30:00,1,0,72,6,7,9,2,27,9,15,15,163
2024-03-21 15:40:00,3,1,53,5,6,7,5,31,5,8,12,136
2024-03-21 15:50:00,3,2,49,2,3,5,3,27,8,13,11,126
2024-03-21 16:00:00,3,0,45,9,9,15,1,25,7,9,9,132
2024-03-21 16:10:00,3,1,33,4,7,7,1,19,7,14,11,107
2024-03-21 16:20:00,3,3,46,5,5,12,5,22,4,13,12,130
2024-03-21 16:30:00,5,3,50,4,3,5,4,27,8,7,8,124
2024-03-21 16:40:00,2,2,46,5,7,11,5,25,5,10,6,124
2024-03-21 16:50:00,5,1,37,4,3,10,4,30,3,14,12,123
2024-03-21 17:00:00,4,1,38,12,15,15,5,28,4,13,12,147
2024-03-21 17:10:00,1,0,49,8,9,15,8,24,8,9,7,138
2024-03-21 17:20:00,2,0,44,2,5,6,3,21,12,5,3,103
2024-03-21 17:30:00,3,2,41,5,5,7,1,28,12,9,10,123
2024-03-21 17:40:00,1,1,56,8,12,10,8,27,7,6,8,144
2024-03-21 17:50:00,2,1,37,8,10,16,5,22,7,12,6,126
2024-03-21 18:00:00,3,2,34,13,14,17,1,18,6,14,6,128
2024-03-21 18:10:00,1,1,40,7,9,13,3,31,10,6,9,130
2024-03-21 18:20:00,3,0,53,9,7,7,5,22,6,8,8,128
2024-03-21 18:30:00,2,2,54,1,1,4,5,26,4,6,2,107
2024-03-21 18:40:00,6,1,40,10,13,14,1,26,11,8,5,135
2024-03-21 18:50:00,5,0,50,12,15,18,1,21,10,7,9,148
2024-03-21 19:00:00,3,0,50,8,11,18,3,25,11,13,7,149
2024-03-21 19:10:00,2,0,35,7,7,15,2,21,5,8,6,108
2024-03-21 19:20:00,2,1,52,10,10,10,0,21,4,13,10,133
2024-03-21 19:30:00,3,0,38,10,11,8,0,17,2,6,4,99
2024-03-21 19:40:00,1,2,32,1,1,6,1,22,5,5,3,79
2024-03-21 19:50:00,2,0,39,0,0,3,2,27,4,4,3,84
2024-03-21 20:00:00,0,0,40,3,5,9,1,23,1,1,2,85
2024-03-21 20:10:00,3,0,47,2,2,1,1,24,3,5,1,89
2024-03-21 20:20:00,2,0,33,0,1,5,0,16,2,2,3,64
2024-03-21 20:30:00,0,0,28,1,1,3,0,15,1,1,2,52
2024-03-21 20:40:00,1,0,28,1,1,3,1,15,2,3,0,55
2024-03-21 20:50:00,3,1,28,4,5,6,2,24,7,6,7,93
2024-03-21 21:00:00,3,0,31,4,3,5,0,19,4,3,1,73
2024-03-21 21:10:00,1,1,44,10,10,10,0,24,1,2,2,105
2024-03-21 21:20:00,2,0,40,5,6,8,0,15,1,2,2,81
2024-03-21 21:30:00,0,1,24,4,4,5,0,16,0,1,1,56
2024-03-21 21:40:00,2,0,33,3,4,4,2,22,1,6,3,80
2024-03-21 21:50:00,0,0,30,5,7,4,0,24,5,1,2,78
2024-03-21 22:00:00,3,0,27,7,7,8,2,16,0,7,4,81
2024-03-21 22:10:00,1,0,27,2,2,5,0,7,4,4,2,54
2024-03-21 22:20:00,1,0,28,4,3,4,0,9,0,0,2,51
2024-03-21 22:30:00,0,0,21,3,2,4,1,9,1,1,1,43
2024-03-21 22:40:00,1,0,24,2,3,1,0,16,5,1,0,53
2024-03-21 22:50:00,0,0,20,8,9,7,0,13,2,3,2,64
2024-03-21 23:00:00,1,1,17,3,5,6,0,6,0,3,1,43
2024-03-21 23:10:00,0,0,23,6,6,8,0,15,1,1,0,60
2024-03-21 23:20:00,2,0,23,3,3,4,0,8,5,4,2,54
2024-03-21 23:30:00,2,1,18,2,3,4,0,8,2,1,1,42
2024-03-21 23:40:00,0,0,16,3,5,2,0,11,0,3,1,41
2024-03-21 23:50:00,0,0,11,3,3,3,0,5,1,0,0,26
2024-03-22 00:00:00,0,0,10,2,2,3,0,7,0,0,0,24
2024-03-22 00:10:00,0,0,15,1,1,1,0,6,0,0,0,24
2024-03-22 00:20:00,0,0,9,4,4,4,0,2,1,0,0,24
2024-03-22 00:30:00,0,0,8,2,2,2,0,4,3,0,1,22
2024-03-22 00:40:00,0,0,11,1,1,2,0,7,3,2,2,29
2024-03-22 00:50:00,0,0,7,1,1,1,0,2,0,0,0,12
2024-03-22 01:00:00,1,0,6,0,0,1,1,3,0,0,0,12
2024-03-22 01:10:00,0,0,8,1,1,1,0,4,2,0,0,17
2024-03-22 01:20:00,0,0,6,3,3,3,0,3,1,0,0,19
2024-03-22 01:30:00,0,0,5,1,1,1,0,1,0,0,0,9
2024-03-22 01:40:00,0,0,5,0,0,0,0,5,0,0,0,10
2024-03-22 01:50:00,0,0,5,0,0,0,0,3,1,1,1,11
2024-03-22 02:00:00,0,0,3,0,0,0,0,0,0,0,0,3
2024-03-22 02:10:00,0,0,5,0,0,0,0,3,1,0,0,9
2024-03-22 02:20:00,0,0,5,0,0,0,0,2,0,0,0,7
2024-03-22 02:30:00,0,0,1,0,0,0,0,1,0,0,2,4
2024-03-22 02:40:00,0,0,1,0,0,0,0,2,0,0,0,3
2024-03-22 02:50:00,0,0,1,1,1,0,1,0,0,0,0,4
2024-03-22 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-22 03:10:00,0,0,3,0,0,0,0,2,0,0,0,5
2024-03-22 03:20:00,1,0,2,0,0,0,0,0,0,0,0,3
2024-03-22 03:30:00,2,0,4,0,0,0,0,1,0,0,0,7
2024-03-22 03:40:00,0,0,3,0,0,0,0,1,0,0,0,4
2024-03-22 03:50:00,0,0,3,0,0,0,0,2,0,0,0,5
2024-03-22 04:00:00,0,0,7,0,0,2,0,4,1,0,0,14
2024-03-22 04:10:00,0,0,7,0,0,0,0,4,0,0,0,11
2024-03-22 04:20:00,1,0,9,0,0,0,0,5,1,1,0,17
2024-03-22 04:30:00,0,0,10,0,0,0,0,4,0,0,0,14
2024-03-22 04:40:00,0,0,15,0,0,0,1,12,2,0,0,30
2024-03-22 04:50:00,0,0,11,0,0,1,0,12,0,1,1,26
2024-03-22 05:00:00,0,1,22,0,0,0,0,12,1,1,0,37
2024-03-22 05:10:00,0,0,20,0,0,0,0,15,1,1,1,38
2024-03-22 05:20:00,0,0,16,0,0,0,0,15,0,0,0,31
2024-03-22 05:30:00,0,2,29,1,1,1,0,23,3,1,1,62
2024-03-22 05:40:00,0,0,33,1,1,2,1,19,1,0,4,62
2024-03-22 05:50:00,1,0,44,0,0,0,1,31,4,0,0,81
2024-03-22 06:00:00,0,0,32,0,0,0,2,23,0,0,1,58
2024-03-22 06:10:00,3,0,44,1,1,1,2,32,7,4,1,96
2024-03-22 06:20:00,0,3,42,1,1,1,2,27,8,1,1,87
2024-03-22 06:30:00,1,2,46,2,3,1,1,26,1,2,2,87
2024-03-22 06:40:00,2,1,56,2,2,4,1,27,10,4,2,111
2024-03-22 06:50:00,0,0,46,1,1,1,3,32,3,6,4,97
2024-03-22 07:00:00,2,1,50,2,2,2,1,29,9,2,2,102
2024-03-22 07:10:00,1,1,58,3,2,6,2,27,7,9,8,124
2024-03-22 07:20:00,3,0,46,3,3,7,2,20,12,7,9,112
2024-03-22 07:30:00,5,1,66,6,6,8,5,24,10,16,16,163
2024-03-22 07:40:00,4,0,59,7,7,8,1,27,25,10,10,158
2024-03-22 07:50:00,3,0,49,9,10,12,1,29,5,13,13,144
2024-03-22 08:00:00,5,3,61,5,5,10,2,31,16,10,10,158
2024-03-22 08:10:00,6,0,62,6,4,5,0,21,8,10,6,128
2024-03-22 08:20:00,4,3,48,6,7,9,6,24,8,13,6,134
2024-03-22 08:30:00,1,2,47,9,10,13,4,28,11,16,7,148
2024-03-22 08:40:00,4,0,47,6,9,11,1,23,6,8,6,121
2024-03-22 08:50:00,2,0,47,4,5,9,4,24,4,10,7,116
2024-03-22 09:00:00,3,0,54,4,7,8,1,26,6,8,6,123
2024-03-22 09:10:00,3,1,56,4,4,7,0,26,3,3,2,109
2024-03-22 09:20:00,1,1,52,2,2,3,0,25,7,7,9,109
2024-03-22 09:30:00,1,2,55,5,6,10,0,21,12,2,4,118
2024-03-22 09:40:00,2,0,47,1,1,3,1,27,5,4,3,94
2024-03-22 09:50:00,3,0,53,3,5,8,0,27,5,8,7,119
2024-03-22 10:00:00,2,2,55,9,10,12,0,21,4,12,7,134
2024-03-22 10:10:00,3,1,46,4,4,6,1,29,4,6,9,113
2024-03-22 10:20:00,5,0,52,3,3,5,0,31,3,12,6,120
2024-03-22 10:30:00,6,0,52,4,6,10,1,29,2,12,11,133
2024-03-22 10:40:00,2,1,47,2,2,6,2,33,2,10,7,114
2024-03-22 10:50:00,4,1,45,3,4,8,2,22,6,4,5,104
2024-03-22 11:00:00,6,0,60,7,6,10,2,29,7,11,7,145
2024-03-22 11:10:00,7,0,64,4,6,9,1,27,5,14,10,147
2024-03-22 11:20:00,5,0,46,5,5,6,3,22,3,6,7,108
2024-03-22 11:30:00,5,0,56,8,10,10,0,19,2,6,8,124
2024-03-22 11:40:00,4,0,40,2,5,6,1,26,1,9,7,101
2024-03-22 11:50:00,3,1,43,6,6,8,2,19,5,13,17,123
2024-03-22 12:00:00,5,0,44,10,12,11,1,37,7,9,8,144
2024-03-22 12:10:00,5,0,56,2,2,5,1,22,5,7,8,113
2024-03-22 12:20:00,5,1,42,10,10,6,0,30,6,8,8,126
2024-03-22 12:30:00,2,1,56,6,8,11,5,27,6,8,5,135
2024-03-22 12:40:00,3,2,42,2,2,7,1,31,3,11,13,117
2024-03-22 12:50:00,6,1,51,5,5,10,1,35,6,7,7,134
2024-03-22 13:00:00,1,0,54,4,5,9,2,28,9,9,13,134
2024-03-22 13:10:00,3,0,43,6,7,10,3,30,7,9,6,124
2024-03-22 13:20:00,3,0,51,4,6,9,0,27,9,10,8,127
2024-03-22 13:30:00,2,0,49,4,5,6,2,22,8,11,6,115
2024-03-22 13:40:00,2,1,51,6,7,9,2,25,2,7,6,118
2024-03-22 13:50:00,4,0,63,8,10,12,2,28,7,16,9,159
2024-03-22 14:00:00,3,2,43,9,9,14,1,23,9,7,13,133
2024-03-22 14:10:00,4,1,40,7,9,17,2,27,12,14,10,143
2024-03-22 14:20:00,1,0,43,7,9,17,3,24,7,13,10,134
2024-03-22 14:30:00,2,0,57,8,9,14,3,27,6,8,6,140
2024-03-22 14:40:00,4,2,52,9,40,13,3,29,2,7,8,169
2024-03-22 14:50:00,1,1,53,10,13,14,2,22,9,7,7,139
2024-03-22 15:00:00,2,0,58,8,9,11,0,32,4,11,6,141
2024-03-22 15:10:00,3,2,53,11,10,13,3,23,11,165,12,306
2024-03-22 15:20:00,3,0,49,9,8,12,3,32,11,7,5,139
2024-03-22 15:30:00,2,1,46,11,11,15,9,23,3,16,12,149
2024-03-22 15:40:00,2,0,41,3,3,9,5,21,7,6,8,105
2024-03-22 15:50:00,2,2,51,7,7,9,3,26,2,7,6,122
2024-03-22 16:00:00,2,1,50,10,12,17,2,23,10,11,9,147
2024-03-22 16:10:00,6,0,54,2,2,4,2,23,11,9,8,121
2024-03-22 16:20:00,0,0,44,6,8,9,7,27,9,10,6,126
2024-03-22 16:30:00,1,0,51,3,5,9,4,25,11,6,6,121
2024-03-22 16:40:00,3,1,50,10,11,13,2,28,7,8,10,143
2024-03-22 16:50:00,3,0,46,18,19,21,5,17,4,15,10,158
2024-03-22 17:00:00,6,2,36,12,11,17,3,21,4,12,7,131
2024-03-22 17:10:00,4,0,44,4,5,6,4,26,1,11,10,115
2024-03-22 17:20:00,1,0,48,7,8,9,3,25,10,9,12,132
2024-03-22 17:30:00,1,1,55,4,6,7,1,25,7,7,5,119
2024-03-22 17:40:00,2,0,41,10,9,16,2,28,4,10,6,128
2024-03-22 17:50:00,2,0,49,9,10,12,1,27,3,7,6,126
2024-03-22 18:00:00,3,1,47,9,9,13,0,22,1,10,4,119
2024-03-22 18:10:00,3,0,50,5,6,13,1,23,7,10,9,127
2024-03-22 18:20:00,2,0,39,5,3,12,5,27,4,13,7,117
2024-03-22 18:30:00,1,0,18,0,0,1,0,8,3,2,3,36
2024-03-22 18:40:00,0,0,21,2,5,9,0,11,3,2,3,56
2024-03-22 18:50:00,0,0,25,7,11,9,3,14,6,1,1,77
2024-03-22 19:00:00,3,0,40,7,11,8,1,25,6,6,2,109
2024-03-22 19:10:00,0,0,37,6,5,6,3,18,7,1,3,86
2024-03-22 19:20:00,1,0,40,7,9,12,1,22,8,6,6,112
2024-03-22 19:30:00,2,0,41,5,6,7,2,23,7,3,3,99
2024-03-22 19:40:00,3,0,45,4,7,5,1,25,7,4,6,107
2024-03-22 19:50:00,1,1,36,1,3,8,1,23,7,5,4,90
2024-03-22 20:00:00,2,0,45,7,9,11,0,21,1,7,5,108
2024-03-22 20:10:00,3,0,37,4,4,3,0,24,4,6,5,90
2024-03-22 20:20:00,2,1,31,4,4,7,0,14,3,5,2,73
2024-03-22 20:30:00,0,1,35,4,5,5,0,14,2,2,2,70
2024-03-22 20:40:00,0,0,23,6,6,7,1,10,3,4,2,62
2024-03-22 20:50:00,0,0,29,2,4,7,1,14,1,2,2,62
2024-03-22 21:00:00,2,0,27,1,0,2,0,17,4,4,5,62
2024-03-22 21:10:00,2,0,25,3,3,3,1,16,1,4,2,60
2024-03-22 21:20:00,0,0,30,2,2,4,0,13,2,3,4,60
2024-03-22 21:30:00,3,0,29,1,2,2,0,15,1,2,2,57
2024-03-22 21:40:00,1,0,31,2,3,2,1,19,3,2,2,66
2024-03-22 21:50:00,1,0,27,1,1,2,0,13,8,2,2,57
2024-03-22 22:00:00,0,0,32,3,2,4,1,14,1,0,0,57
2024-03-22 22:10:00,0,0,28,2,2,6,0,18,2,2,3,63
2024-03-22 22:20:00,1,0,25,12,13,14,1,15,1,3,2,87
2024-03-22 22:30:00,3,0,35,1,1,1,0,16,1,2,2,62
2024-03-22 22:40:00,0,1,25,0,0,0,0,13,1,0,0,40
2024-03-22 22:50:00,0,0,28,4,4,4,1,18,3,2,1,65
2024-03-22 23:00:00,0,0,27,1,1,1,1,11,2,1,0,45
2024-03-22 23:10:00,0,0,18,1,1,4,0,11,4,2,1,42
2024-03-22 23:20:00,1,0,17,0,0,2,0,6,1,1,0,28
2024-03-22 23:30:00,2,0,23,2,4,6,0,8,1,3,3,52
2024-03-22 23:40:00,1,0,18,2,2,3,0,9,2,1,1,39
2024-03-22 23:50:00,0,0,17,2,3,0,0,7,0,1,1,31
2024-03-23 00:00:00,0,0,22,1,1,1,0,10,1,0,0,36
2024-03-23 00:10:00,0,0,16,1,1,1,0,5,2,1,0,27
2024-03-23 00:20:00,1,0,18,4,4,1,0,7,0,1,0,36
2024-03-23 00:30:00,0,0,12,0,0,0,0,5,2,1,1,21
2024-03-23 00:40:00,0,0,23,2,2,2,0,10,2,1,1,43
2024-03-23 00:50:00,0,0,14,3,4,3,0,5,0,0,0,29
2024-03-23 01:00:00,0,0,11,0,0,0,0,5,0,0,0,16
2024-03-23 01:10:00,0,0,9,0,0,0,0,5,0,0,0,14
2024-03-23 01:20:00,1,0,11,2,2,2,0,6,0,1,0,25
2024-03-23 01:30:00,0,0,10,0,0,0,0,2,3,0,0,15
2024-03-23 01:40:00,0,0,6,0,0,1,0,1,1,0,0,9
2024-03-23 01:50:00,0,0,9,0,0,0,0,10,0,0,0,19
2024-03-23 02:00:00,0,0,11,0,0,0,0,6,0,0,0,17
2024-03-23 02:10:00,0,0,8,0,0,0,0,5,1,2,2,18
2024-03-23 02:20:00,0,0,8,2,2,2,0,3,0,0,0,17
2024-03-23 02:30:00,0,0,6,2,2,2,0,6,0,0,0,18
2024-03-23 02:40:00,1,1,8,2,2,2,0,1,1,1,0,19
2024-03-23 02:50:00,0,0,6,0,0,0,1,2,0,0,0,9
2024-03-23 03:00:00,0,0,8,0,0,0,0,5,1,0,0,14
2024-03-23 03:10:00,0,0,10,0,0,0,0,5,0,1,1,17
2024-03-23 03:20:00,0,0,6,0,0,0,0,3,0,0,0,9
2024-03-23 03:30:00,0,0,6,0,0,0,0,4,0,0,0,10
2024-03-23 03:40:00,0,0,8,1,1,1,0,8,1,1,1,22
2024-03-23 03:50:00,0,0,5,1,1,2,0,2,0,0,0,11
2024-03-23 04:00:00,0,0,7,0,0,0,0,3,1,0,0,11
2024-03-23 04:10:00,0,0,7,0,0,0,0,5,1,2,2,17
2024-03-23 04:20:00,0,0,5,0,0,0,0,2,1,0,0,8
2024-03-23 04:30:00,0,0,6,0,0,0,0,4,1,0,0,11
2024-03-23 04:40:00,0,0,7,0,0,0,0,4,0,0,0,11
2024-03-23 04:50:00,0,0,12,0,0,0,0,11,2,0,0,25
2024-03-23 05:00:00,0,0,16,1,1,2,0,11,0,0,0,31
2024-03-23 05:10:00,0,0,15,0,0,0,0,11,2,0,0,28
2024-03-23 05:20:00,0,0,12,0,0,0,0,9,3,0,0,24
2024-03-23 05:30:00,0,0,15,0,0,0,0,11,1,0,0,27
2024-03-23 05:40:00,0,0,13,0,0,0,1,11,0,0,0,25
2024-03-23 05:50:00,0,0,11,0,0,0,0,7,2,1,0,21
2024-03-23 06:00:00,0,0,7,1,1,1,0,6,1,0,0,17
2024-03-23 06:10:00,0,0,19,0,0,0,0,6,2,0,0,27
2024-03-23 06:20:00,1,0,9,0,0,0,0,7,2,1,2,22
2024-03-23 06:30:00,1,0,23,0,0,0,0,12,2,1,1,40
2024-03-23 06:40:00,1,1,15,2,2,3,0,11,2,1,1,39
2024-03-23 06:50:00,0,0,12,0,0,0,0,7,2,0,0,21
2024-03-23 07:00:00,1,0,20,2,2,3,0,10,2,2,2,44
2024-03-23 07:10:00,1,0,20,0,0,1,0,12,0,2,0,36
2024-03-23 07:20:00,0,0,21,2,2,3,0,22,1,3,3,57
2024-03-23 07:30:00,1,0,19,3,3,3,0,10,0,5,4,48
2024-03-23 07:40:00,0,0,18,3,4,4,0,19,4,1,1,54
2024-03-23 07:50:00,2,0,22,3,5,8,0,19,5,7,3,74
2024-03-23 08:00:00,1,0,30,0,1,2,2,15,4,1,0,56
2024-03-23 08:10:00,1,0,27,2,2,1,0,12,2,4,1,52
2024-03-23 08:20:00,1,0,22,2,2,4,0,23,4,4,2,64
2024-03-23 08:30:00,1,1,29,1,1,1,1,24,4,2,2,67
2024-03-23 08:40:00,0,0,43,2,2,5,1,24,5,3,1,86
2024-03-23 08:50:00,1,0,35,3,3,4,1,27,5,4,2,85
2024-03-23 09:00:00,2,0,32,2,2,8,0,20,4,5,2,77
2024-03-23 09:10:00,1,0,40,3,3,5,0,26,2,1,1,82
2024-03-23 09:20:00,2,0,45,2,3,3,2,23,4,8,8,100
2024-03-23 09:30:00,5,0,50,3,3,3,1,29,8,9,7,118
2024-03-23 09:40:00,3,0,44,3,4,3,1,25,4,7,5,99
2024-03-23 09:50:00,4,0,36,1,1,6,0,26,7,7,5,93
2024-03-23 10:00:00,0,1,44,5,5,5,4,22,4,2,1,93
2024-03-23 10:10:00,2,0,30,8,7,7,0,27,3,5,6,95
2024-03-23 10:20:00,2,1,37,5,7,8,0,23,2,5,4,94
2024-03-23 10:30:00,1,0,39,5,5,5,1,23,0,6,7,92
2024-03-23 10:40:00,3,0,46,5,5,6,0,31,2,5,6,109
2024-03-23 10:50:00,2,0,40,4,4,6,0,26,9,7,5,103
2024-03-23 11:00:00,2,0,56,6,6,6,3,30,4,7,4,124
2024-03-23 11:10:00,4,0,47,1,1,4,0,33,6,2,3,101
2024-03-23 11:20:00,2,1,53,0,0,4,0,26,5,8,5,104
2024-03-23 11:30:00,0,0,31,6,7,9,1,27,1,4,4,90
2024-03-23 11:40:00,2,0,46,3,2,7,0,33,9,5,6,113
2024-03-23 11:50:00,5,0,46,1,1,2,0,27,8,8,7,105
2024-03-23 12:00:00,6,0,58,4,6,7,0,30,1,8,6,126
2024-03-23 12:10:00,2,1,40,4,4,7,2,31,6,7,5,109
2024-03-23 12:20:00,4,0,55,4,4,4,4,27,5,13,9,129
2024-03-23 12:30:00,1,0,44,7,7,7,1,24,4,5,7,107
2024-03-23 12:40:00,2,0,43,3,3,4,1,34,5,1,0,96
2024-03-23 12:50:00,1,0,41,5,6,13,2,25,5,5,6,109
2024-03-23 13:00:00,3,1,49,3,5,5,0,28,5,7,8,114
2024-03-23 13:10:00,3,0,45,2,2,4,1,22,7,5,4,95
2024-03-23 13:20:00,2,0,42,0,0,4,1,27,6,4,4,90
2024-03-23 13:30:00,0,0,42,3,4,4,0,27,9,2,3,94
2024-03-23 13:40:00,4,1,42,1,1,3,2,25,6,7,4,96
2024-03-23 13:50:00,4,1,42,1,1,6,1,28,10,4,2,100
2024-03-23 14:00:00,3,0,34,1,1,5,1,25,3,5,3,81
2024-03-23 14:10:00,1,0,44,3,3,2,3,30,8,9,5,108
2024-03-23 14:20:00,5,0,57,3,4,7,2,33,10,7,3,131
2024-03-23 14:30:00,3,0,38,4,6,7,1,20,7,6,5,97
