datetime,D20Z,D21Z,D22Z,V23Z,V24Z,D51Z,D52Z,D54Z,V55Z,V56Z,D80Z,D81Z,D82Z,V83Z,V84Z,V85Z,D110Z,D111Z,D112Z,V113Z,V114Z,V115Z,V116Z,V117Z,V118Z,Total
2024-03-18 23:50:00,0,3,15,2,0,2,0,0,2,0,4,9,0,9,3,9,0,9,3,16,4,0,1,12,9,112
2024-03-19 00:00:00,0,5,4,2,0,3,0,2,2,1,4,10,1,9,8,13,0,13,4,19,6,0,1,16,0,123
2024-03-19 00:10:00,0,3,7,1,0,3,0,2,3,0,3,9,3,9,6,13,0,9,5,13,5,2,0,15,8,119
2024-03-19 00:20:00,1,3,5,2,4,3,0,3,2,0,3,8,0,7,1,11,0,10,6,17,5,1,0,12,4,108
2024-03-19 00:30:00,1,4,6,3,1,3,0,3,3,0,0,6,0,12,2,11,0,15,11,21,5,1,0,21,10,139
2024-03-19 00:40:00,0,1,5,0,1,125,0,0,0,0,1,5,0,11,0,4,0,4,5,6,4,0,0,7,4,183
2024-03-19 00:50:00,0,0,1,0,0,43,0,1,1,0,0,3,0,3,4,8,0,8,3,10,5,0,0,10,2,102
2024-03-19 01:00:00,0,0,4,0,0,407,0,2,1,0,1,5,0,7,1,5,0,4,3,4,7,0,0,6,9,466
2024-03-19 01:10:00,0,0,3,0,0,157,0,1,1,0,2,4,0,8,2,3,0,3,5,6,5,0,0,5,3,208
2024-03-19 01:20:00,0,0,2,0,0,30,0,0,1,0,0,2,0,2,1,3,0,1,1,2,1,0,0,1,2,49
2024-03-19 01:30:00,0,0,2,0,0,47,0,0,0,0,0,2,0,4,1,6,0,6,4,10,3,1,0,8,1,95
2024-03-19 01:40:00,0,0,3,0,0,1,0,0,1,0,1,3,0,3,1,6,0,4,6,8,3,1,1,8,4,54
2024-03-19 01:50:00,0,1,2,0,0,2,0,1,2,0,1,3,0,4,0,6,0,2,2,4,2,0,1,2,3,38
2024-03-19 02:00:00,0,0,4,0,0,0,0,0,0,0,0,4,0,4,0,3,0,1,2,0,4,0,0,5,3,30
2024-03-19 02:10:00,0,1,5,0,0,3,0,2,3,0,0,6,0,8,1,9,0,4,3,8,2,0,0,7,5,67
2024-03-19 02:20:00,0,0,3,0,0,287,0,3,3,0,1,6,0,7,0,3,0,1,2,2,1,0,0,3,5,327
2024-03-19 02:30:00,0,2,7,0,1,180,0,0,0,0,7,10,21,7,3,4,0,7,3,13,4,0,0,13,8,290
2024-03-19 02:40:00,0,2,2,2,0,834,0,1,1,0,2,5,0,10,1,5,0,3,0,5,2,0,0,3,1,879
2024-03-19 02:50:00,0,0,1,0,0,343,0,0,0,0,2,4,0,3,3,6,0,3,2,6,2,0,0,5,1,381
2024-03-19 03:00:00,0,2,5,2,3,488,0,0,0,0,1,4,0,7,0,6,0,7,7,11,6,1,1,9,5,565
2024-03-19 03:10:00,0,0,2,0,2,0,0,0,0,0,2,4,0,7,2,7,0,4,2,6,2,0,0,5,2,47
2024-03-19 03:20:00,0,1,3,0,0,1,0,1,1,0,0,0,1,0,0,2,0,3,1,5,1,0,0,4,2,26
2024-03-19 03:30:00,0,1,2,0,0,1,0,0,1,0,2,3,0,7,0,2,0,2,2,4,2,0,0,3,2,34
2024-03-19 03:40:00,0,1,2,0,0,55,0,1,1,0,3,2,0,4,2,5,0,7,4,7,6,1,0,8,4,113
2024-03-19 03:50:00,0,1,3,2,0,546,0,0,0,0,2,4,0,11,0,7,0,6,3,8,3,0,0,8,3,607
2024-03-19 04:00:00,0,2,3,3,1,930,0,0,2,0,1,5,0,8,1,4,0,1,2,2,3,0,0,2,4,974
2024-03-19 04:10:00,0,1,4,0,0,1014,0,2,2,0,0,4,0,5,1,4,0,2,1,2,1,0,0,3,3,1049
2024-03-19 04:20:00,0,0,3,0,0,974,0,2,1,0,1,13,0,19,0,13,0,6,3,8,4,2,0,8,3,1060
2024-03-19 04:30:00,0,0,4,0,0,303,0,1,1,0,4,10,1,17,0,9,0,6,2,12,1,2,0,7,5,385
2024-03-19 04:40:00,0,1,8,2,0,9,0,5,9,0,4,8,0,7,0,10,0,4,5,7,4,2,0,14,11,110
2024-03-19 04:50:00,0,2,3,0,0,4,0,2,2,0,3,9,0,11,1,8,0,8,2,16,3,0,0,10,5,89
2024-03-19 05:00:00,0,1,8,2,0,7,0,3,6,0,7,13,0,10,3,20,0,12,12,13,9,2,0,19,7,154
2024-03-19 05:10:00,0,1,5,0,0,296,0,3,8,0,12,33,0,17,3,26,0,15,12,22,11,0,0,21,6,491
2024-03-19 05:20:00,1,4,12,1,0,196,0,4,5,0,7,36,1,23,3,30,0,23,20,30,11,0,2,29,18,456
2024-03-19 05:30:00,1,4,20,2,0,432,0,16,15,0,12,43,0,24,5,28,1,27,17,37,12,9,0,39,28,772
2024-03-19 05:40:00,1,5,24,0,1,759,0,45,19,0,11,47,1,32,3,40,1,43,28,46,13,3,2,51,33,1208
2024-03-19 05:50:00,1,12,35,1,0,318,0,17,19,0,12,65,3,23,4,43,0,41,35,41,15,2,4,48,34,773
2024-03-19 06:00:00,4,12,32,6,2,448,0,8,12,0,15,53,0,32,2,40,0,30,28,34,9,8,4,41,33,853
2024-03-19 06:10:00,3,18,31,3,5,39,0,23,30,0,28,89,0,27,8,51,1,43,36,56,16,2,2,51,33,595
2024-03-19 06:20:00,6,15,41,6,17,25,0,9,22,0,18,88,0,23,4,36,1,57,33,56,12,4,6,54,41,574
2024-03-19 06:30:00,4,18,50,13,34,47,0,31,18,0,21,71,1,17,3,6,1,50,32,68,20,7,6,53,44,615
2024-03-19 06:40:00,3,26,49,17,35,264,0,32,23,0,29,96,0,18,12,2,0,90,53,106,42,5,10,85,49,1046
2024-03-19 06:50:00,4,20,69,10,51,436,0,60,39,0,29,103,8,15,6,4,1,100,63,76,37,7,7,84,62,1291
2024-03-19 07:00:00,14,27,52,22,33,876,0,126,37,0,28,99,0,12,9,2,0,113,51,58,45,7,15,81,56,1763
2024-03-19 07:10:00,10,35,73,21,51,232,0,164,39,0,42,133,1,12,14,6,1,132,70,46,61,9,18,109,68,1347
2024-03-19 07:20:00,25,53,81,24,45,60,0,39,28,0,44,144,5,3,13,6,3,123,82,30,66,12,24,84,71,1065
2024-03-19 07:30:00,14,47,98,31,50,80,0,53,30,0,41,142,0,13,14,6,0,124,72,39,59,9,17,99,74,1112
2024-03-19 07:40:00,29,82,117,37,55,77,0,48,36,0,44,149,0,1,17,8,0,131,82,41,79,12,40,100,94,1279
2024-03-19 07:50:00,33,83,122,38,43,76,0,37,30,0,50,165,0,0,4,13,0,196,98,42,64,16,28,105,92,1335
2024-03-19 08:00:00,16,73,103,49,43,179,0,87,37,0,52,168,1,0,10,11,2,111,81,37,53,11,25,104,89,1342
2024-03-19 08:10:00,31,81,92,35,58,273,0,84,40,0,43,138,1,2,17,10,0,128,65,35,75,14,26,88,76,1412
2024-03-19 08:20:00,15,64,94,35,51,378,0,59,16,0,43,166,0,3,17,15,1,120,74,35,66,19,25,95,83,1474
2024-03-19 08:30:00,22,75,100,32,56,522,0,330,18,0,36,139,2,2,20,11,0,108,71,32,69,18,41,99,86,1889
2024-03-19 08:40:00,23,63,105,34,63,96,0,93,43,0,40,114,1,10,16,12,1,128,70,40,71,10,30,92,82,1237
2024-03-19 08:50:00,22,71,84,29,62,76,0,48,41,0,38,108,0,18,11,12,2,130,72,30,68,5,23,88,77,1115
2024-03-19 09:00:00,24,70,75,30,44,58,0,36,22,0,32,116,0,11,17,13,1,79,73,36,51,15,26,85,84,998
2024-03-19 09:10:00,13,46,69,26,50,50,1,33,28,2,28,90,1,11,15,19,3,87,48,43,59,19,26,88,66,921
2024-03-19 09:20:00,9,38,62,16,49,498,0,35,28,0,31,82,0,21,8,13,2,88,47,36,51,9,13,74,55,1265
2024-03-19 09:30:00,21,52,68,30,47,661,0,38,34,0,30,79,0,20,12,8,1,94,57,40,50,11,27,83,64,1527
2024-03-19 09:40:00,18,48,65,22,50,205,0,37,24,0,28,97,0,11,13,9,1,90,50,29,51,17,22,73,53,1013
2024-03-19 09:50:00,22,60,66,28,59,214,0,23,23,0,29,85,2,16,6,7,0,110,45,28,56,9,30,87,70,1075
2024-03-19 10:00:00,17,53,68,21,44,34,1,25,27,0,32,74,3,18,11,5,1,90,51,41,58,14,23,80,58,849
2024-03-19 10:10:00,14,48,62,20,45,43,0,24,30,0,22,71,1,14,12,9,3,100,54,33,54,6,30,72,51,818
2024-03-19 10:20:00,16,56,60,24,49,51,0,30,33,1,18,73,0,18,5,5,1,85,46,30,44,7,30,56,52,790
2024-03-19 10:30:00,8,37,51,28,33,28,0,15,23,0,20,52,0,16,2,7,2,87,40,38,46,13,21,68,54,689
2024-03-19 10:40:00,11,27,62,13,49,236,0,21,30,0,18,44,0,20,4,9,5,87,44,38,50,9,12,72,67,928
2024-03-19 10:50:00,7,36,59,13,40,444,0,31,25,0,26,70,0,17,10,2,1,92,53,37,56,4,19,67,57,1166
2024-03-19 11:00:00,15,49,55,29,47,257,0,23,18,0,26,61,0,17,9,10,0,99,49,39,53,8,25,90,47,1026
2024-03-19 11:10:00,10,33,51,23,42,228,0,49,23,0,30,83,2,26,10,8,0,82,57,37,51,13,12,78,45,993
2024-03-19 11:20:00,16,42,63,20,44,43,1,20,24,2,21,68,1,20,10,8,2,90,44,35,50,13,22,80,57,796
2024-03-19 11:30:00,16,34,64,22,57,44,0,21,33,0,21,59,0,17,4,2,1,83,41,34,54,12,9,85,50,763
2024-03-19 11:40:00,11,44,57,21,39,40,0,24,33,0,23,58,0,16,4,7,0,101,41,30,47,10,13,78,64,761
2024-03-19 11:50:00,18,55,60,28,43,36,0,21,35,0,22,58,3,16,5,17,0,87,29,29,51,14,16,77,57,777
2024-03-19 12:00:00,13,40,50,16,40,397,0,48,19,0,32,77,2,16,7,5,1,117,56,40,57,6,11,83,59,1192
2024-03-19 12:10:00,17,45,48,30,36,167,0,51,29,0,26,65,0,18,11,11,1,81,41,31,43,4,16,64,49,884
2024-03-19 12:20:00,17,52,57,23,44,327,0,74,31,0,30,70,0,20,4,5,0,75,48,34,40,14,16,60,49,1090
2024-03-19 12:30:00,14,57,60,28,47,153,0,27,30,0,30,68,1,16,22,3,0,107,42,31,58,43,30,88,55,1010
2024-03-19 12:40:00,8,36,69,16,51,36,0,23,31,0,33,81,0,12,7,11,1,113,54,34,72,22,15,92,61,878
2024-03-19 12:50:00,10,41,56,16,40,37,0,22,22,0,22,71,1,15,12,2,0,85,44,29,68,14,16,84,58,765
2024-03-19 13:00:00,17,50,66,33,47,34,0,23,32,0,22,68,4,15,12,16,4,99,58,41,56,23,15,77,50,862
2024-03-19 13:10:00,18,90,116,26,45,47,0,27,24,0,32,91,0,15,12,19,4,106,48,35,55,13,23,92,47,985
2024-03-19 13:20:00,21,94,170,19,38,85,0,41,34,0,26,65,0,15,7,11,2,110,53,45,81,12,26,96,58,1109
2024-03-19 13:30:00,23,60,55,28,42,251,1,78,29,1,24,69,0,16,5,9,0,101,59,41,66,17,22,94,48,1139
2024-03-19 13:40:00,11,53,51,21,39,217,0,34,30,0,19,75,0,15,9,8,1,105,36,34,72,9,24,80,49,992
2024-03-19 13:50:00,17,55,69,23,57,407,0,81,32,0,25,65,2,18,4,8,4,109,46,33,54,10,16,84,58,1277
2024-03-19 14:00:00,21,64,59,19,44,993,0,239,26,0,17,65,0,15,1,18,4,98,47,43,65,12,20,80,56,2006
2024-03-19 14:10:00,15,69,63,24,38,259,0,35,28,0,28,89,0,12,11,9,6,116,55,39,67,8,26,76,65,1138
2024-03-19 14:20:00,15,72,69,24,48,230,0,80,28,0,23,75,1,15,4,11,4,119,53,51,76,6,28,88,57,1177
2024-03-19 14:30:00,18,66,51,27,34,66,0,40,37,0,25,92,0,9,14,9,1,117,54,44,71,5,14,86,49,929
2024-03-19 14:40:00,28,76,64,26,32,43,0,29,30,0,25,88,0,22,6,8,1,132,54,41,62,6,28,87,51,939
2024-03-19 14:50:00,22,76,72,26,41,56,0,41,36,0,28,85,0,11,11,12,4,124,51,35,73,8,21,85,61,979
2024-03-19 15:00:00,19,83,76,19,39,232,0,44,34,1,30,71,0,24,14,6,1,108,49,37,72,5,29,84,63,1140
2024-03-19 15:10:00,28,79,66,34,43,657,0,218,25,0,32,98,0,19,10,9,1,125,62,19,58,10,32,79,55,1759
2024-03-19 15:20:00,22,61,69,26,44,258,0,86,37,0,30,76,1,16,7,5,3,146,74,23,70,8,24,76,60,1222
2024-03-19 15:30:00,20,64,73,18,53,167,0,170,31,0,28,85,0,18,9,10,2,139,72,23,61,12,41,72,58,1226
2024-03-19 15:40:00,28,96,71,29,41,190,1,41,34,1,25,81,0,17,8,10,3,151,69,29,67,9,30,80,61,1172
2024-03-19 15:50:00,18,78,80,25,57,291,0,48,30,0,32,85,1,22,10,12,6,155,59,26,73,10,26,99,65,1308
2024-03-19 16:00:00,25,87,76,22,59,304,0,49,34,0,22,87,6,10,12,12,5,146,82,22,75,7,28,83,73,1326
2024-03-19 16:10:00,41,110,94,46,56,66,0,49,24,0,24,80,0,15,9,10,1,165,68,23,71,9,31,103,79,1174
2024-03-19 16:20:00,22,81,74,37,48,62,0,36,27,0,36,120,3,15,15,12,4,147,61,15,55,17,29,73,62,1051
2024-03-19 16:30:00,28,86,88,29,53,150,0,33,34,0,26,85,1,22,11,15,3,172,69,6,58,20,37,63,68,1157
2024-03-19 16:40:00,28,87,88,33,58,51,0,24,30,0,24,99,0,21,13,15,10,161,86,11,82,17,26,56,77,1097
2024-03-19 16:50:00,36,105,80,35,50,56,0,34,29,0,33,85,0,12,8,12,3,171,91,7,53,10,34,62,68,1074
2024-03-19 17:00:00,35,94,81,31,46,72,0,42,32,0,22,89,0,19,6,10,2,172,99,2,66,6,41,82,76,1125
2024-03-19 17:10:00,40,127,91,49,55,266,0,360,36,0,29,99,0,15,15,21,7,150,89,8,56,14,70,88,75,1760
2024-03-19 17:20:00,32,83,92,32,47,176,0,64,33,0,24,84,0,17,10,18,6,170,78,2,68,22,62,67,80,1267
2024-03-19 17:30:00,37,109,100,41,54,189,0,142,34,0,24,87,1,23,7,13,6,167,87,12,67,22,48,76,76,1422
2024-03-19 17:40:00,27,91,90,47,47,121,0,44,34,0,37,84,0,20,12,25,5,157,65,8,61,14,59,74,79,1201
2024-03-19 17:50:00,23,96,82,34,50,43,0,21,30,0,20,87,0,20,13,16,6,164,79,6,61,12,43,85,69,1060
2024-03-19 18:00:00,26,91,73,41,54,65,0,35,43,0,31,114,2,16,14,9,2,131,64,21,62,7,40,97,62,1100
2024-03-19 18:10:00,30,79,83,33,50,70,0,42,34,0,24,84,0,19,9,13,2,148,79,17,55,4,46,97,61,1079
2024-03-19 18:20:00,14,77,68,36,47,52,0,35,41,0,21,78,0,23,12,15,6,156,70,36,39,5,39,95,62,1027
2024-03-19 18:30:00,29,72,73,27,44,54,0,31,23,0,28,82,0,17,8,6,7,138,71,60,49,5,42,90,64,1020
2024-03-19 18:40:00,24,51,50,25,31,39,0,25,28,0,17,58,1,19,6,10,4,134,40,115,23,4,29,83,47,863
2024-03-19 18:50:00,25,63,56,25,20,354,0,67,29,0,21,74,3,23,19,50,8,106,58,93,20,3,18,105,55,1295
2024-03-19 19:00:00,9,50,47,0,5,202,0,46,19,0,20,64,1,33,6,50,4,117,49,79,12,6,20,119,47,1005
2024-03-19 19:10:00,4,25,32,0,2,700,0,23,15,0,15,43,0,27,9,54,4,102,41,81,11,1,8,128,32,1357
2024-03-19 19:20:00,7,36,44,3,3,624,0,21,26,0,12,56,1,34,8,56,1,88,42,74,16,4,15,89,41,1301
2024-03-19 19:30:00,10,36,40,7,2,274,0,97,22,0,12,38,0,26,3,36,4,74,33,74,11,8,17,95,48,967
2024-03-19 19:40:00,4,30,41,2,4,35,0,21,21,0,14,45,0,36,6,35,1,99,44,80,10,3,16,117,37,701
2024-03-19 19:50:00,14,28,32,0,1,18,0,11,15,0,7,40,0,23,5,45,1,67,38,65,6,3,11,85,39,554
2024-03-19 20:00:00,5,20,35,4,2,22,0,10,19,0,7,43,0,31,7,38,1,76,38,74,8,7,11,89,47,594
2024-03-19 20:10:00,4,19,37,2,1,383,0,18,20,0,16,39,1,28,4,34,1,60,27,64,5,4,5,81,39,892
2024-03-19 20:20:00,3,19,26,0,3,458,0,127,16,0,10,37,0,27,4,41,0,53,29,53,8,5,9,73,44,1045
2024-03-19 20:30:00,3,13,27,4,0,347,0,271,13,0,8,38,4,22,0,32,0,65,29,55,7,4,7,62,31,1042
2024-03-19 20:40:00,5,23,26,3,2,56,0,16,21,1,9,43,0,22,3,41,0,57,29,59,6,1,10,72,23,528
2024-03-19 20:50:00,9,17,34,0,0,104,0,17,16,0,2,29,0,37,6,50,2,65,25,71,9,0,4,78,37,612
2024-03-19 21:00:00,9,21,29,3,3,213,0,13,21,0,7,32,1,27,8,40,0,64,32,68,11,2,6,82,26,718
2024-03-19 21:10:00,4,8,24,0,1,36,0,137,12,0,8,30,1,37,8,34,2,62,34,53,12,0,1,77,35,616
2024-03-19 21:20:00,4,21,21,4,0,9,0,9,9,0,4,35,0,39,5,36,1,58,19,53,7,0,4,80,27,445
2024-03-19 21:30:00,2,18,20,4,2,21,0,14,18,0,1,26,0,21,4,34,3,61,22,54,11,2,7,68,18,431
2024-03-19 21:40:00,3,21,17,0,2,15,0,6,14,0,8,28,0,30,5,40,0,56,21,49,8,5,3,63,27,421
2024-03-19 21:50:00,5,15,19,0,0,20,0,11,11,0,5,28,1,29,5,26,0,38,15,43,10,0,5,47,20,353
2024-03-19 22:00:00,4,5,24,2,0,13,0,8,8,0,8,28,0,28,2,26,1,40,19,46,7,5,2,55,28,359
2024-03-19 22:10:00,2,14,20,0,0,14,0,7,13,0,3,27,0,29,3,39,2,71,26,66,14,8,5,78,29,470
2024-03-19 22:20:00,3,20,30,0,0,148,0,8,9,0,6,25,0,21,1,27,3,44,21,41,3,0,4,53,33,500
2024-03-19 22:30:00,3,12,24,0,0,304,0,63,13,0,4,26,1,32,3,34,0,38,20,37,2,2,4,48,31,701
2024-03-19 22:40:00,3,5,15,0,5,349,0,5,7,0,0,14,0,14,6,23,0,33,18,32,8,1,2,41,30,611
2024-03-19 22:50:00,4,14,18,1,0,486,0,105,11,0,3,23,0,18,3,32,0,38,16,36,6,0,3,43,21,881
2024-03-19 23:00:00,0,6,13,0,1,351,0,50,11,0,1,11,0,18,3,14,0,14,10,16,4,0,1,18,7,549
2024-03-19 23:10:00,0,9,10,0,0,170,0,2,6,0,4,11,0,12,1,19,0,20,10,17,4,0,1,28,17,341
2024-03-19 23:20:00,0,4,11,0,0,28,0,9,10,0,6,11,1,15,2,16,1,19,10,25,7,0,2,28,12,217
2024-03-19 23:30:00,3,4,11,1,1,5,0,3,5,0,2,13,0,14,0,20,0,30,17,32,9,0,0,34,11,215
2024-03-19 23:40:00,1,4,9,0,0,3,0,0,2,0,3,14,0,13,4,19,0,17,10,19,4,0,0,25,12,159
2024-03-19 23:50:00,2,5,6,1,0,6,0,5,7,0,3,10,0,13,1,17,0,19,6,20,4,0,1,26,8,160
2024-03-20 00:00:00,0,1,10,1,0,92,0,2,3,0,0,2,0,2,2,14,0,22,9,29,6,2,0,33,11,241
2024-03-20 00:10:00,0,1,9,0,1,418,0,1,1,0,2,3,0,4,0,11,0,17,13,14,7,2,0,19,11,534
2024-03-20 00:20:00,1,2,10,0,1,322,0,1,2,0,2,8,0,7,2,7,0,11,9,11,3,0,0,20,15,434
2024-03-20 00:30:00,0,1,8,2,3,742,0,6,6,0,1,2,0,3,2,11,0,13,7,12,4,1,0,17,9,850
2024-03-20 00:40:00,1,8,8,1,1,210,0,3,5,0,0,2,1,1,0,3,0,10,5,10,5,0,4,17,12,307
2024-03-20 00:50:00,0,0,2,0,0,122,0,0,3,0,4,3,0,2,0,9,0,8,3,11,4,0,0,12,2,185
2024-03-20 01:00:00,0,2,2,2,0,2,0,1,2,0,1,3,0,4,2,4,0,2,1,3,4,0,4,5,4,48
2024-03-20 01:10:00,0,1,4,0,0,3,0,2,3,0,2,5,0,8,0,2,0,3,4,2,0,1,0,9,2,51
2024-03-20 01:20:00,0,0,0,0,0,3,0,3,3,0,1,3,0,4,1,2,0,2,0,2,0,0,0,2,1,27
2024-03-20 01:30:00,0,0,4,0,0,7,0,0,1,0,0,1,0,1,1,5,0,3,2,3,3,0,0,5,3,39
2024-03-20 01:40:00,0,1,4,0,0,300,0,1,1,0,3,5,0,8,4,10,0,4,2,4,1,0,0,7,3,358
2024-03-20 01:50:00,0,2,1,0,0,763,0,2,2,0,1,2,0,2,1,7,0,5,2,4,2,0,1,4,2,803
2024-03-20 02:00:00,0,0,0,0,0,1280,0,3,3,0,0,2,0,3,0,2,0,2,1,2,0,1,0,3,1,1303
2024-03-20 02:10:00,0,1,5,0,0,695,0,0,0,0,1,4,0,5,0,3,0,7,3,5,3,2,0,14,4,752
2024-03-20 02:20:00,1,1,5,1,1,743,0,3,3,0,1,2,0,2,0,5,0,1,4,2,2,1,0,6,6,790
2024-03-20 02:30:00,0,2,5,3,1,121,0,1,2,0,0,0,0,0,0,1,0,4,4,4,2,0,0,6,3,159
2024-03-20 02:40:00,0,0,3,0,0,2,0,2,2,0,2,4,0,4,0,4,0,2,2,2,0,0,0,2,4,35
2024-03-20 02:50:00,0,0,3,0,1,0,0,0,0,0,0,1,0,3,0,2,0,1,2,0,0,0,1,2,6,22
2024-03-20 03:00:00,1,2,3,0,0,0,0,0,0,0,2,5,0,6,1,5,0,4,1,6,1,0,0,5,2,44
2024-03-20 03:10:00,0,47,2,0,1,4,0,2,2,0,0,1,0,1,0,5,0,4,3,4,3,0,0,7,2,88
2024-03-20 03:20:00,0,0,2,0,1,210,0,0,0,0,0,0,0,0,0,3,0,5,3,3,1,0,0,4,5,237
2024-03-20 03:30:00,0,0,2,0,1,134,0,2,2,0,2,4,0,5,1,5,0,3,3,4,2,0,0,4,2,176
2024-03-20 03:40:00,0,0,2,0,0,238,0,0,1,0,2,2,0,3,0,8,0,7,6,4,3,0,0,11,2,289
2024-03-20 03:50:00,1,4,4,1,0,138,0,0,0,0,2,3,0,6,0,2,0,3,3,3,2,0,2,3,4,181
2024-03-20 04:00:00,0,1,5,0,3,194,0,3,2,0,0,5,0,10,0,7,0,8,2,7,2,0,0,10,4,263
2024-03-20 04:10:00,2,2,3,1,0,86,0,4,2,0,3,11,0,18,0,7,0,4,4,4,1,1,0,6,3,162
2024-03-20 04:20:00,0,0,1,0,0,56,0,60,1,0,3,10,0,10,0,7,0,4,2,5,1,0,0,6,3,169
2024-03-20 04:30:00,0,1,2,0,0,4,0,3,4,0,6,11,0,8,0,12,0,3,1,3,1,1,1,4,1,66
2024-03-20 04:40:00,1,2,9,1,1,4,0,0,4,0,1,6,0,9,0,6,0,5,5,7,1,3,0,11,14,90
2024-03-20 04:50:00,2,2,10,0,0,2,0,0,1,0,1,12,0,16,1,10,0,10,11,13,6,2,2,18,8,127
2024-03-20 05:00:00,0,2,5,0,0,17,0,4,5,0,6,20,0,14,1,22,0,14,9,8,6,0,1,19,5,158
2024-03-20 05:10:00,0,2,7,0,0,333,0,6,6,0,9,29,0,30,2,26,0,51,8,23,8,0,1,26,11,578
2024-03-20 05:20:00,0,2,12,0,1,340,0,6,3,0,8,42,0,20,2,32,0,23,11,21,4,4,1,35,11,578
2024-03-20 05:30:00,2,5,19,2,1,1078,0,154,14,0,9,52,0,29,0,33,1,23,21,24,6,2,2,33,25,1535
2024-03-20 05:40:00,2,6,24,0,1,559,0,28,13,0,10,47,0,27,0,43,0,48,26,38,5,0,3,53,25,958
2024-03-20 05:50:00,3,13,25,2,1,288,0,10,11,0,10,52,0,19,5,43,2,40,33,41,9,0,2,45,26,680
2024-03-20 06:00:00,5,9,27,0,3,29,0,16,26,0,19,57,0,28,3,37,0,37,21,38,7,5,1,40,35,443
2024-03-20 06:10:00,6,19,41,9,11,28,0,16,27,0,24,86,0,25,4,34,0,42,41,43,15,3,8,42,42,566
2024-03-20 06:20:00,8,15,41,9,23,261,0,14,23,0,20,87,0,20,4,9,0,52,37,57,18,3,13,51,45,810
2024-03-20 06:30:00,4,16,40,11,26,586,1,161,23,0,19,72,1,27,3,4,2,61,36,79,30,3,7,61,37,1310
2024-03-20 06:40:00,5,18,58,11,35,603,0,36,31,0,16,78,0,13,10,5,0,81,52,61,45,7,9,84,56,1314
2024-03-20 06:50:00,5,27,59,21,28,402,0,35,37,0,38,124,0,12,10,4,1,98,51,56,52,6,11,84,52,1213
2024-03-20 07:00:00,7,27,63,14,27,59,1,37,19,9,26,120,0,10,17,4,0,108,50,32,54,7,8,85,60,844
2024-03-20 07:10:00,10,42,69,19,56,69,0,44,16,1,45,163,0,2,13,13,0,103,79,37,66,10,16,89,62,1024
2024-03-20 07:20:00,22,51,84,18,44,377,0,36,27,0,51,178,2,0,5,10,1,130,84,32,73,9,20,100,71,1425
2024-03-20 07:30:00,18,52,85,37,53,119,0,45,32,0,43,163,0,0,9,5,2,102,71,36,70,8,23,91,81,1145
2024-03-20 07:40:00,36,106,116,51,48,325,0,59,41,0,38,173,0,0,7,12,0,143,78,28,71,8,56,105,99,1600
2024-03-20 07:50:00,35,81,105,26,37,55,0,27,20,0,61,181,0,1,15,12,0,95,72,35,63,7,35,90,75,1128
2024-03-20 08:00:00,42,110,107,53,59,81,0,60,27,0,33,132,1,1,6,7,1,115,77,42,76,14,47,103,88,1282
2024-03-20 08:10:00,27,77,87,57,44,68,0,34,31,0,46,172,0,1,6,17,0,114,67,36,73,13,39,89,76,1174
2024-03-20 08:20:00,33,94,93,47,48,69,0,39,34,0,44,141,0,10,12,15,0,124,85,35,74,15,50,96,77,1235
2024-03-20 08:30:00,33,85,87,41,46,80,0,51,44,0,32,116,0,7,13,9,0,111,59,34,73,13,47,87,80,1148
2024-03-20 08:40:00,25,83,88,41,70,85,1,43,37,0,32,118,0,4,14,12,1,139,69,44,93,15,32,116,92,1254
2024-03-20 08:50:00,21,58,76,34,56,161,1,46,35,2,37,133,0,6,10,10,2,123,67,31,70,11,38,105,69,1202
2024-03-20 09:00:00,13,59,80,23,51,312,2,39,42,0,34,97,2,15,12,17,3,72,62,29,80,17,27,70,74,1232
2024-03-20 09:10:00,23,64,67,43,49,217,0,42,37,2,21,95,2,20,16,20,0,81,49,34,65,14,30,69,61,1121
2024-03-20 09:20:00,15,43,74,21,45,51,0,35,35,0,23,80,3,13,11,17,3,94,60,44,78,11,38,94,76,964
2024-03-20 09:30:00,17,62,70,36,42,41,1,26,23,0,24,91,0,17,14,12,2,74,38,43,64,13,28,67,60,865
2024-03-20 09:40:00,18,61,66,29,49,36,0,19,29,1,27,76,0,18,5,12,1,107,66,38,70,8,27,74,68,905
2024-03-20 09:50:00,19,41,73,31,50,36,0,17,29,0,21,82,4,18,7,14,0,89,43,42,69,16,32,89,65,887
2024-03-20 10:00:00,16,36,46,21,28,317,0,24,28,1,23,64,0,22,6,3,0,82,39,51,59,5,23,77,46,1017
2024-03-20 10:10:00,11,32,68,14,45,149,0,17,25,0,26,72,1,22,5,12,1,76,48,39,70,8,28,74,63,906
2024-03-20 10:20:00,14,45,59,24,34,454,0,28,28,0,24,64,0,15,7,9,1,93,45,50,67,17,17,80,56,1231
2024-03-20 10:30:00,14,39,46,22,32,86,1,18,24,0,17,64,0,22,15,5,1,79,33,44,51,7,17,76,47,760
2024-03-20 10:40:00,8,42,68,26,43,540,0,35,24,0,18,70,0,15,5,11,2,92,44,42,63,16,21,87,60,1332
2024-03-20 10:50:00,6,36,49,19,42,264,0,95,23,0,18,51,0,14,6,7,3,79,32,38,50,7,13,75,42,969
2024-03-20 11:00:00,6,32,59,26,63,172,0,15,25,0,22,66,1,12,16,8,1,137,57,45,69,16,18,84,57,1007
