datetime,D21Z,D22Z,D23Z,V24Z,V25Z,V26Z,D81Z,V82Z,D91Z,V92Z,D111Z,D112Z,V113Z,V114Z,Total
2024-03-28 13:40:00,1,76,3,2,13,6,63,34,12,13,25,26,16,18,308
2024-03-28 13:50:00,4,62,3,2,15,6,71,21,15,11,20,32,15,25,302
2024-03-28 14:00:00,6,57,10,3,15,10,130,22,21,7,24,27,21,15,368
2024-03-28 14:10:00,4,71,5,2,14,8,44,22,12,9,35,25,18,15,284
2024-03-28 14:20:00,5,69,11,1,11,10,72,29,17,12,35,22,15,17,326
2024-03-28 14:30:00,1,67,12,0,11,7,56,22,17,12,38,24,14,9,290
2024-03-28 14:40:00,2,100,8,0,18,10,71,28,12,12,21,33,14,13,342
2024-03-28 14:50:00,3,58,5,2,12,10,54,24,10,11,32,30,24,17,292
2024-03-28 15:00:00,8,75,6,4,24,5,57,29,18,17,23,27,12,11,316
2024-03-28 15:10:00,6,80,11,3,9,13,69,28,5,8,35,23,20,14,324
2024-03-28 15:20:00,3,68,5,1,28,5,72,30,12,12,34,28,21,15,334
2024-03-28 15:30:00,4,86,3,4,14,5,69,22,15,8,44,36,20,13,343
2024-03-28 15:40:00,12,193,29,1,12,9,62,35,5,10,29,33,16,14,460
2024-03-28 15:50:00,3,84,6,2,14,8,76,30,14,10,41,38,23,15,364
2024-03-28 16:00:00,6,77,5,1,14,5,61,35,11,8,26,37,21,16,323
2024-03-28 16:10:00,10,84,12,3,8,9,53,22,11,8,35,49,30,17,351
2024-03-28 16:20:00,9,119,5,6,14,7,78,24,17,12,47,35,15,14,402
2024-03-28 16:30:00,3,61,9,2,11,7,49,33,11,13,32,34,19,21,305
2024-03-28 16:40:00,10,97,5,1,8,10,45,21,12,10,42,31,15,16,323
2024-03-28 16:50:00,6,63,5,2,7,5,71,37,11,14,33,24,18,14,310
2024-03-28 17:00:00,7,86,7,3,18,6,67,34,9,9,40,30,19,13,348
2024-03-28 17:10:00,5,84,6,5,15,5,59,21,7,7,41,39,18,17,329
2024-03-28 17:20:00,5,66,8,0,10,8,58,36,13,8,31,26,14,14,297
2024-03-28 17:30:00,9,90,6,9,7,10,69,31,11,9,44,28,10,17,350
2024-03-28 17:40:00,9,74,5,10,13,6,48,29,19,11,30,28,23,12,317
2024-03-28 17:50:00,8,66,9,4,15,6,59,29,8,8,28,32,20,19,311
2024-03-28 18:00:00,12,61,7,7,9,6,69,30,8,8,26,32,25,17,317
2024-03-28 18:10:00,5,56,7,2,12,5,47,25,8,6,27,26,23,15,264
2024-03-28 18:20:00,9,115,6,12,8,9,54,26,8,11,38,24,15,11,346
2024-03-28 18:30:00,2,74,11,4,19,10,65,34,8,9,26,22,21,13,318
2024-03-28 18:40:00,4,64,11,2,14,8,53,32,8,6,36,36,20,14,308
2024-03-28 18:50:00,4,119,6,6,13,5,47,24,11,10,21,19,19,13,317
2024-03-28 19:00:00,5,70,5,3,15,7,42,27,10,4,24,16,20,14,262
2024-03-28 19:10:00,5,65,3,4,16,6,37,26,13,10,23,16,17,18,259
2024-03-28 19:20:00,10,55,7,11,13,5,39,23,10,8,15,18,16,10,240
2024-03-28 19:30:00,5,47,3,6,13,4,34,20,6,4,13,15,18,14,202
2024-03-28 19:40:00,3,42,5,6,19,5,31,19,9,8,20,12,18,10,207
2024-03-28 19:50:00,1,30,10,1,17,6,44,24,5,9,19,16,23,9,214
2024-03-28 20:00:00,1,59,7,2,16,7,34,22,8,8,13,11,16,13,217
2024-03-28 20:10:00,3,35,2,4,14,3,87,17,2,2,18,12,25,18,242
2024-03-28 20:20:00,3,54,7,2,17,7,55,30,6,3,8,13,19,19,243
2024-03-28 20:30:00,0,30,5,1,15,5,56,19,7,5,16,14,19,13,205
2024-03-28 20:40:00,4,36,3,5,19,3,28,22,3,3,11,5,15,7,164
2024-03-28 20:50:00,7,39,5,5,14,4,51,24,6,6,12,15,17,15,220
2024-03-28 21:00:00,4,46,3,2,26,4,45,18,1,1,14,6,10,7,187
2024-03-28 21:10:00,3,36,4,0,17,3,128,18,6,4,20,5,10,5,259
2024-03-28 21:20:00,5,39,7,3,19,4,48,18,2,2,7,15,16,13,198
2024-03-28 21:30:00,3,33,6,5,20,5,33,15,5,4,11,10,14,10,174
2024-03-28 21:40:00,2,41,2,2,18,2,26,21,5,5,11,3,10,5,153
2024-03-28 21:50:00,0,30,5,1,18,8,28,12,2,2,12,6,12,7,143
2024-03-28 22:00:00,1,31,2,1,23,4,24,16,1,1,15,7,13,10,149
2024-03-28 22:10:00,1,28,4,1,20,1,28,19,5,4,16,17,21,12,177
2024-03-28 22:20:00,6,31,6,3,21,5,19,11,0,0,4,13,12,10,141
2024-03-28 22:30:00,4,32,6,1,18,5,24,15,2,2,7,8,13,11,148
2024-03-28 22:40:00,0,22,2,0,16,3,18,12,5,6,10,9,18,8,129
2024-03-28 22:50:00,5,29,1,2,17,3,27,9,2,4,9,4,11,4,127
2024-03-28 23:00:00,0,34,3,0,21,5,21,18,3,4,3,7,10,14,143
2024-03-28 23:10:00,2,21,7,3,19,5,14,12,2,5,3,5,9,9,116
2024-03-28 23:20:00,3,29,2,1,14,6,22,18,2,2,12,5,16,9,141
2024-03-28 23:30:00,0,21,1,0,14,1,15,12,1,1,10,5,11,11,103
2024-03-28 23:40:00,0,23,4,0,14,3,12,9,1,1,8,1,7,1,84
2024-03-28 23:50:00,1,15,2,1,13,2,10,9,3,2,8,9,8,8,91
2024-03-29 00:00:00,0,12,1,1,13,2,9,8,3,2,3,1,3,1,59
2024-03-29 00:10:00,2,16,3,3,13,2,28,10,0,1,9,5,14,8,114
2024-03-29 00:20:00,5,15,1,1,13,3,12,10,2,1,5,4,10,6,88
2024-03-29 00:30:00,0,12,2,1,12,5,7,7,3,2,6,7,12,8,84
2024-03-29 00:40:00,1,167,2,0,15,3,44,10,1,1,5,6,9,5,269
2024-03-29 00:50:00,0,11,3,0,9,1,7,6,0,0,1,3,3,4,48
2024-03-29 01:00:00,1,11,4,1,10,4,9,5,0,0,3,8,7,8,71
2024-03-29 01:10:00,1,11,0,0,9,0,19,12,4,2,2,2,5,3,70
2024-03-29 01:20:00,2,12,0,0,12,3,17,15,1,3,2,3,5,4,79
2024-03-29 01:30:00,1,14,1,0,13,1,12,12,3,3,2,1,3,1,67
2024-03-29 01:40:00,1,6,0,0,4,0,8,8,4,2,2,5,7,6,53
2024-03-29 01:50:00,0,4,2,0,4,2,7,6,2,1,3,2,7,6,46
2024-03-29 02:00:00,0,5,2,0,5,2,3,2,0,0,4,4,6,4,37
2024-03-29 02:10:00,0,4,3,0,4,1,6,5,2,2,1,3,5,6,42
2024-03-29 02:20:00,0,5,0,0,5,0,8,8,1,2,1,0,1,1,32
2024-03-29 02:30:00,1,6,1,0,5,1,2,2,0,0,1,0,1,0,20
2024-03-29 02:40:00,0,5,0,1,5,0,3,4,2,1,0,3,2,6,32
2024-03-29 02:50:00,1,8,1,0,8,2,4,3,1,1,1,1,5,3,39
2024-03-29 03:00:00,0,4,0,0,3,1,3,3,0,0,0,2,1,2,19
2024-03-29 03:10:00,1,3,1,1,3,0,3,3,0,0,1,2,2,2,22
2024-03-29 03:20:00,0,1,0,0,1,0,5,5,0,0,0,0,2,2,16
2024-03-29 03:30:00,0,4,0,1,4,0,3,3,0,0,1,1,2,2,21
2024-03-29 03:40:00,0,4,0,0,5,0,2,2,4,4,0,1,2,1,25
2024-03-29 03:50:00,1,2,3,1,4,2,4,4,1,1,0,0,0,0,23
2024-03-29 04:00:00,0,5,1,0,5,1,2,2,2,2,1,1,2,1,25
2024-03-29 04:10:00,1,3,0,1,3,0,4,4,0,0,3,0,3,2,24
2024-03-29 04:20:00,0,3,1,0,3,2,5,5,4,2,0,0,0,0,25
2024-03-29 04:30:00,0,0,0,0,0,1,0,0,0,0,2,0,4,2,9
2024-03-29 04:40:00,0,3,1,0,3,0,3,2,0,0,0,1,1,1,15
2024-03-29 04:50:00,0,2,3,0,2,1,9,9,2,1,2,0,2,0,33
2024-03-29 05:00:00,0,3,0,0,3,0,5,5,0,0,0,1,1,1,19
2024-03-29 05:10:00,0,2,1,0,2,1,3,3,1,0,0,1,1,1,16
2024-03-29 05:20:00,0,2,1,0,3,2,7,4,2,1,2,1,3,2,30
2024-03-29 05:30:00,0,3,2,0,3,1,10,10,1,1,1,1,2,1,36
2024-03-29 05:40:00,0,6,1,0,6,0,6,5,3,3,0,1,0,1,32
2024-03-29 05:50:00,0,7,1,0,5,1,8,8,7,3,0,2,0,2,44
2024-03-29 06:00:00,0,6,0,0,6,0,8,7,2,2,3,0,6,2,42
2024-03-29 06:10:00,0,2,2,0,2,1,7,7,0,0,0,2,1,2,26
2024-03-29 06:20:00,0,7,1,0,7,3,3,3,0,0,0,3,0,3,30
2024-03-29 06:30:00,0,8,1,0,8,1,3,2,0,0,0,2,1,2,28
2024-03-29 06:40:00,0,7,2,0,7,2,4,4,2,2,0,4,4,7,45
2024-03-29 06:50:00,0,4,3,1,4,2,4,8,0,0,0,3,2,3,34
2024-03-29 07:00:00,0,5,0,0,5,0,5,6,1,1,0,1,0,1,25
2024-03-29 07:10:00,0,3,1,0,3,0,5,5,0,0,1,3,3,3,27
2024-03-29 07:20:00,0,7,2,0,7,2,6,5,2,2,1,1,3,1,39
2024-03-29 07:30:00,0,4,0,0,5,1,6,5,0,0,1,1,1,0,24
2024-03-29 07:40:00,0,5,0,0,4,0,6,6,1,0,0,0,0,0,22
2024-03-29 07:50:00,0,4,5,0,4,2,6,7,1,1,2,1,2,3,38
2024-03-29 08:00:00,0,5,2,0,6,1,10,8,0,0,5,1,5,2,45
2024-03-29 08:10:00,1,4,2,1,3,1,12,10,0,0,2,2,2,2,42
2024-03-29 08:20:00,0,14,1,0,13,5,9,11,0,0,6,0,7,1,67
2024-03-29 08:30:00,0,10,0,0,11,0,12,12,1,2,3,4,6,4,65
2024-03-29 08:40:00,0,7,2,0,6,0,15,15,6,7,0,5,2,5,70
2024-03-29 08:50:00,0,10,2,3,10,2,15,16,0,0,0,5,3,6,72
2024-03-29 09:00:00,0,8,2,0,8,1,12,9,6,4,5,6,9,8,78
2024-03-29 09:10:00,0,6,1,2,6,1,12,14,4,4,0,6,4,6,66
2024-03-29 09:20:00,1,16,3,2,20,2,28,22,3,2,4,1,6,1,111
2024-03-29 09:30:00,0,20,3,1,20,2,73,17,2,2,7,3,8,4,162
2024-03-29 09:40:00,1,29,1,0,25,2,22,16,4,5,9,8,12,10,144
2024-03-29 09:50:00,3,28,2,2,19,3,34,22,2,4,5,3,7,3,137
2024-03-29 10:00:00,0,23,1,0,19,2,24,25,2,2,5,5,6,7,121
2024-03-29 10:10:00,2,21,1,0,18,1,28,28,3,0,5,4,6,5,122
2024-03-29 10:20:00,3,29,2,0,15,2,31,31,4,3,5,7,12,7,151
2024-03-29 10:30:00,2,30,2,1,14,3,26,22,4,3,7,6,8,5,133
2024-03-29 10:40:00,2,25,3,2,16,3,27,22,2,2,7,8,13,8,140
2024-03-29 10:50:00,1,26,6,1,20,5,57,26,3,5,17,5,12,6,190
2024-03-29 11:00:00,0,24,6,0,17,4,26,21,2,2,2,10,7,12,133
2024-03-29 11:10:00,4,31,1,1,14,1,29,21,5,5,12,8,22,7,161
2024-03-29 11:20:00,2,41,2,1,20,3,44,30,3,5,11,5,14,8,189
2024-03-29 11:30:00,1,26,3,2,16,3,34,24,4,4,12,11,10,14,164
2024-03-29 11:40:00,4,44,1,0,26,1,45,30,2,2,9,10,12,9,195
2024-03-29 11:50:00,0,32,7,0,17,5,40,26,3,3,9,7,13,8,170
2024-03-29 12:00:00,6,35,3,3,20,2,22,16,5,5,15,10,16,9,167
2024-03-29 12:10:00,5,44,1,2,18,1,31,20,8,9,10,8,15,6,178
2024-03-29 12:20:00,3,40,9,1,15,4,40,17,2,2,22,13,17,12,197
2024-03-29 12:30:00,1,31,2,1,22,2,32,19,6,5,7,10,8,8,154
2024-03-29 12:40:00,3,53,4,0,23,3,44,29,5,4,11,10,17,8,214
2024-03-29 12:50:00,1,43,5,2,16,2,37,17,6,4,8,16,14,14,185
2024-03-29 13:00:00,3,39,5,1,27,4,37,25,2,4,13,8,15,9,192
2024-03-29 13:10:00,1,37,3,1,23,4,62,30,5,4,7,7,9,8,201
2024-03-29 13:20:00,3,32,5,2,17,2,25,17,4,5,9,4,13,5,143
2024-03-29 13:30:00,5,45,6,3,23,3,43,27,3,3,4,8,11,12,196
2024-03-29 13:40:00,2,31,1,1,25,0,40,26,4,5,13,18,22,19,207
2024-03-29 13:50:00,2,41,8,2,22,8,37,29,4,5,11,9,18,9,205
2024-03-29 14:00:00,0,38,3,1,20,5,34,17,2,2,21,15,13,17,188
2024-03-29 14:10:00,0,44,5,0,21,6,37,24,3,3,14,5,11,6,179
2024-03-29 14:20:00,2,36,6,2,18,7,35,22,7,7,15,9,12,9,187
2024-03-29 14:30:00,1,35,10,0,17,7,39,25,4,6,17,19,16,15,211
2024-03-29 14:40:00,5,48,2,1,24,2,51,27,6,5,10,14,14,11,220
2024-03-29 14:50:00,7,52,8,4,14,4,37,18,5,4,13,16,18,17,217
2024-03-29 15:00:00,3,48,4,2,22,4,86,26,4,4,10,7,15,11,246
2024-03-29 15:10:00,4,37,2,1,27,2,60,31,2,2,9,11,20,14,222
2024-03-29 15:20:00,0,34,3,0,16,4,40,15,10,10,14,5,16,5,172
2024-03-29 15:30:00,4,47,3,1,21,3,70,26,3,3,4,7,11,8,211
2024-03-29 15:40:00,5,29,4,1,25,4,32,23,4,4,16,10,19,12,188
2024-03-29 15:50:00,0,56,6,3,17,5,26,17,5,4,15,14,17,9,194
2024-03-29 16:00:00,4,26,6,2,14,7,40,24,4,4,10,10,14,13,178
2024-03-29 16:10:00,2,34,4,2,24,5,38,26,5,6,10,10,14,12,192
2024-03-29 16:20:00,0,48,2,0,19,1,44,24,6,7,13,14,19,13,210
2024-03-29 16:30:00,2,42,5,1,20,4,40,21,3,3,12,9,15,13,190
2024-03-29 16:40:00,2,31,1,1,21,2,32,20,5,5,16,15,18,16,185
2024-03-29 16:50:00,1,41,5,2,16,5,30,23,6,5,17,14,16,18,199
2024-03-29 17:00:00,4,41,4,1,18,5,37,20,6,5,6,8,11,8,174
2024-03-29 17:10:00,3,36,2,2,19,2,39,25,3,3,9,12,17,11,183
2024-03-29 17:20:00,2,43,4,1,14,4,31,19,3,4,13,15,12,10,175
2024-03-29 17:30:00,2,40,4,1,15,5,34,25,4,6,10,6,11,5,168
2024-03-29 17:40:00,2,46,5,0,18,7,34,19,6,7,8,15,15,16,198
2024-03-29 17:50:00,4,49,2,2,18,2,41,25,6,5,8,18,22,16,218
2024-03-29 18:00:00,3,37,2,4,15,4,37,23,5,4,10,15,17,15,191
2024-03-29 18:10:00,3,38,2,3,19,2,40,23,7,6,25,12,21,10,211
2024-03-29 18:20:00,3,31,3,2,14,1,36,23,4,3,10,8,10,8,156
2024-03-29 18:30:00,2,49,3,0,15,2,30,20,5,4,10,13,20,18,191
2024-03-29 18:40:00,2,47,6,4,27,5,34,24,7,6,8,13,19,16,218
2024-03-29 18:50:00,2,36,5,0,21,7,37,27,8,8,12,10,15,12,200
2024-03-29 19:00:00,6,39,5,5,14,5,24,16,6,7,9,12,15,13,176
2024-03-29 19:10:00,3,41,2,3,18,1,37,21,3,4,13,11,13,13,183
2024-03-29 19:20:00,3,27,6,1,18,6,35,22,2,2,9,12,14,13,170
2024-03-29 19:30:00,0,33,5,3,15,3,22,18,5,5,8,11,14,11,153
2024-03-29 19:40:00,1,27,5,1,18,4,25,19,4,2,7,13,16,12,154
2024-03-29 19:50:00,3,35,5,0,15,5,20,17,1,4,7,9,15,10,146
2024-03-29 20:00:00,4,23,3,4,18,4,43,26,4,4,6,8,11,8,166
2024-03-29 20:10:00,2,27,1,4,20,1,26,17,0,0,5,9,10,10,132
2024-03-29 20:20:00,2,32,3,0,14,3,29,16,5,3,9,9,15,14,154
2024-03-29 20:30:00,1,107,2,1,17,2,26,17,3,1,8,11,15,11,222
2024-03-29 20:40:00,0,33,4,0,22,3,30,15,0,0,8,11,13,4,143
2024-03-29 20:50:00,2,27,2,0,20,4,34,8,3,4,7,3,11,4,129
2024-03-29 21:00:00,2,80,4,2,18,3,18,10,1,2,9,3,9,3,164
2024-03-29 21:10:00,0,24,1,0,14,1,16,14,1,1,8,11,18,11,120
2024-03-29 21:20:00,1,22,2,0,12,2,24,17,0,0,10,9,12,9,120
2024-03-29 21:30:00,1,28,4,1,22,5,17,16,5,4,5,8,10,9,135
2024-03-29 21:40:00,2,25,1,2,16,1,18,16,2,2,9,7,12,10,123
2024-03-29 21:50:00,0,22,5,0,14,4,14,9,1,1,8,3,11,3,95
2024-03-29 22:00:00,0,27,6,0,15,4,43,16,2,2,15,9,14,11,164
2024-03-29 22:10:00,1,24,2,0,21,3,22,17,3,3,7,10,17,11,141
2024-03-29 22:20:00,0,23,5,1,14,5,72,9,2,3,6,10,15,8,173
2024-03-29 22:30:00,0,21,4,1,12,3,19,16,3,3,7,8,13,8,118
2024-03-29 22:40:00,0,15,3,1,14,3,14,11,1,0,5,6,7,5,85
2024-03-29 22:50:00,1,14,5,1,10,2,11,9,0,0,8,4,9,5,79
2024-03-29 23:00:00,1,17,3,1,13,4,10,10,3,3,6,5,9,7,92
2024-03-29 23:10:00,0,15,3,0,14,4,8,7,1,1,3,7,8,7,78
2024-03-29 23:20:00,2,17,1,0,16,1,8,4,2,1,8,11,15,11,97
2024-03-29 23:30:00,0,10,0,0,7,0,12,10,3,3,7,3,8,4,67
2024-03-29 23:40:00,1,16,1,2,12,1,14,12,4,3,4,4,7,5,86
2024-03-29 23:50:00,0,16,3,2,12,4,10,9,1,2,4,3,5,2,73
2024-03-30 00:00:00,0,13,1,1,13,1,4,4,0,0,4,3,6,5,55
2024-03-30 00:10:00,1,14,1,1,14,2,17,8,1,0,2,1,4,4,70
2024-03-30 00:20:00,3,11,3,0,10,3,9,7,2,2,4,3,6,5,68
2024-03-30 00:30:00,1,9,1,1,8,3,12,7,0,0,7,3,9,3,64
2024-03-30 00:40:00,3,11,1,1,10,3,5,5,0,0,4,2,6,5,56
2024-03-30 00:50:00,1,19,3,0,16,1,7,8,2,3,1,1,2,1,65
2024-03-30 01:00:00,0,8,0,0,8,0,7,5,1,0,2,5,8,6,50
2024-03-30 01:10:00,1,14,1,0,10,1,5,5,0,0,4,4,6,5,56
2024-03-30 01:20:00,1,8,0,1,8,1,5,4,0,0,0,4,5,4,41
2024-03-30 01:30:00,0,8,0,0,8,0,6,5,1,1,6,0,9,1,45
2024-03-30 01:40:00,0,6,2,0,5,1,2,2,0,0,1,1,2,1,23
2024-03-30 01:50:00,1,9,2,0,8,2,2,2,2,1,5,0,5,1,40
2024-03-30 02:00:00,3,3,1,1,3,1,5,6,2,4,0,1,1,0,31
2024-03-30 02:10:00,0,1,0,0,1,0,2,2,2,1,2,2,4,4,21
2024-03-30 02:20:00,0,2,2,1,2,3,3,4,0,0,0,0,0,0,17
2024-03-30 02:30:00,0,4,0,0,4,1,3,4,3,2,0,2,1,3,27
2024-03-30 02:40:00,1,7,1,1,7,1,1,1,1,1,4,1,5,3,35
2024-03-30 02:50:00,1,8,3,0,8,4,5,5,2,2,2,1,3,1,45
2024-03-30 03:00:00,0,2,0,0,2,0,0,0,0,0,1,2,2,2,11
2024-03-30 03:10:00,0,3,1,0,3,0,1,1,0,0,0,0,2,2,13
2024-03-30 03:20:00,0,2,1,0,2,0,2,2,0,0,1,0,4,2,16
2024-03-30 03:30:00,1,4,0,1,4,2,2,2,1,0,1,0,2,0,20
2024-03-30 03:40:00,0,3,0,0,3,0,1,1,0,0,1,1,2,1,13
2024-03-30 03:50:00,0,3,0,0,3,0,4,4,1,3,0,0,0,3,21
2024-03-30 04:00:00,0,2,0,0,2,0,3,3,4,2,0,1,3,3,23
2024-03-30 04:10:00,0,3,0,0,3,0,2,2,0,0,1,0,2,2,15
2024-03-30 04:20:00,0,4,1,0,4,2,2,3,3,2,0,0,2,2,25
2024-03-30 04:30:00,0,2,1,0,2,1,0,1,0,0,0,1,1,1,10
2024-03-30 04:40:00,0,3,0,1,3,1,2,1,0,0,0,1,1,2,15
2024-03-30 04:50:00,0,4,2,0,5,2,3,4,3,1,2,3,4,4,37
2024-03-30 05:00:00,0,2,7,0,2,0,9,7,7,4,1,1,2,3,45
2024-03-30 05:10:00,0,4,5,0,5,2,5,5,5,4,1,2,2,2,42
2024-03-30 05:20:00,0,6,3,0,5,1,6,6,0,0,1,1,2,2,33
2024-03-30 05:30:00,0,5,3,0,4,6,5,5,1,1,1,3,4,4,42
2024-03-30 05:40:00,0,1,2,0,1,0,96,17,3,1,1,1,4,2,129
2024-03-30 05:50:00,0,6,3,1,6,2,4,5,0,0,1,0,1,1,30
2024-03-30 06:00:00,0,7,4,0,5,3,10,11,1,1,2,4,4,3,55
2024-03-30 06:10:00,0,9,2,0,8,1,8,7,2,1,1,1,5,4,49
2024-03-30 06:20:00,2,17,4,1,15,2,10,8,1,1,1,2,3,5,72
2024-03-30 06:30:00,0,3,1,0,3,2,3,3,1,1,2,6,6,7,38
2024-03-30 06:40:00,0,10,1,0,10,1,8,9,1,0,3,4,5,3,55
2024-03-30 06:50:00,0,10,3,0,10,2,18,13,0,0,2,3,7,6,74
2024-03-30 07:00:00,0,5,4,0,5,4,9,9,1,1,2,1,5,2,48
2024-03-30 07:10:00,1,9,0,0,9,1,11,10,1,1,2,0,3,0,48
2024-03-30 07:20:00,0,8,3,0,7,5,15,14,4,6,1,1,2,2,68
2024-03-30 07:30:00,0,13,2,1,10,3,16,11,7,5,2,1,2,3,76
2024-03-30 07:40:00,1,5,0,0,6,0,9,10,2,5,3,4,5,4,54
2024-03-30 07:50:00,3,13,3,0,13,4,18,15,1,1,3,2,4,2,82
2024-03-30 08:00:00,2,18,3,0,18,2,20,17,1,1,4,2,6,5,99
2024-03-30 08:10:00,1,13,1,1,14,0,23,14,4,4,0,5,6,8,94
2024-03-30 08:20:00,1,20,3,2,18,5,23,18,3,3,5,3,6,3,113
2024-03-30 08:30:00,1,29,6,0,20,6,20,17,5,5,5,8,7,9,138
2024-03-30 08:40:00,2,32,1,0,20,0,22,16,8,5,7,13,11,14,151
2024-03-30 08:50:00,2,21,5,2,16,3,15,13,7,8,6,4,10,4,116
2024-03-30 09:00:00,0,22,4,0,16,5,25,20,12,8,8,15,11,11,157
2024-03-30 09:10:00,3,26,3,3,15,4,45,27,6,6,6,5,9,7,165
2024-03-30 09:20:00,5,26,2,0,10,2,34,19,11,7,8,15,11,12,162
2024-03-30 09:30:00,1,42,4,2,13,6,40,25,11,5,5,13,15,12,194
2024-03-30 09:40:00,2,41,1,1,18,2,41,26,17,11,9,8,15,10,202
2024-03-30 09:50:00,0,32,6,1,12,6,67,28,22,12,6,13,19,22,246
2024-03-30 10:00:00,0,35,3,0,15,6,45,23,10,17,3,12,8,14,191
2024-03-30 10:10:00,2,39,1,3,16,2,49,21,14,11,16,8,14,9,205
2024-03-30 10:20:00,3,57,5,1,22,6,47,19,13,12,13,7,15,9,229
2024-03-30 10:30:00,3,46,2,1,14,3,31,18,16,10,17,19,20,16,216
2024-03-30 10:40:00,2,47,3,3,16,5,70,24,18,19,17,8,15,10,257
2024-03-30 10:50:00,10,49,7,4,10,6,54,29,16,8,20,11,22,12,258
2024-03-30 11:00:00,4,54,7,2,11,8,42,28,17,11,17,9,13,11,234
2024-03-30 11:10:00,1,58,3,5,19,3,53,26,13,11,30,12,14,11,259
2024-03-30 11:20:00,4,45,6,1,10,5,51,25,12,8,11,13,16,8,215
2024-03-30 11:30:00,1,51,7,1,19,6,41,20,12,11,16,16,21,17,239
2024-03-30 11:40:00,2,47,2,2,13,4,45,28,18,13,17,21,19,18,249
2024-03-30 11:50:00,6,59,5,3,17,5,49,20,13,7,14,18,12,10,238
2024-03-30 12:00:00,2,58,2,2,15,3,45,22,15,11,16,35,3,24,253
2024-03-30 12:10:00,4,46,4,2,16,4,42,31,10,11,28,25,19,24,266
2024-03-30 12:20:00,0,46,3,3,12,3,47,26,13,9,28,16,20,12,238
2024-03-30 12:30:00,4,52,7,3,8,5,44,31,14,9,24,18,27,20,266
2024-03-30 12:40:00,5,71,6,1,19,6,76,35,13,16,19,9,18,12,306
2024-03-30 12:50:00,4,48,10,1,10,7,41,34,4,4,26,22,26,15,252
2024-03-30 13:00:00,7,44,5,4,9,4,48,25,13,10,22,16,19,14,240
2024-03-30 13:10:00,5,55,6,5,13,5,133,31,11,8,22,10,24,11,339
2024-03-30 13:20:00,4,50,1,3,11,5,54,27,7,8,24,14,16,15,239
2024-03-30 13:30:00,8,52,3,3,15,6,42,25,6,10,17,18,20,16,241
2024-03-30 13:40:00,7,52,7,5,19,7,57,30,6,13,27,17,20,15,282
2024-03-30 13:50:00,1,75,10,2,13,6,52,28,15,12,15,27,27,20,303
2024-03-30 14:00:00,0,47,16,1,15,8,59,21,8,8,23,24,24,17,271
2024-03-30 14:10:00,4,68,5,5,19,8,59,22,10,9,20,21,25,17,292
2024-03-30 14:20:00,5,66,4,1,9,7,50,22,11,10,20,24,21,19,269
2024-03-30 14:30:00,2,49,3,4,21,4,50,25,6,5,26,19,20,16,250
2024-03-30 14:40:00,1,50,9,1,20,8,67,23,11,9,23,21,21,20,284
2024-03-30 14:50:00,7,68,4,5,11,6,46,24,13,12,29,15,18,9,267
2024-03-30 15:00:00,1,45,6,4,17,6,51,22,12,10,18,10,14,13,229
2024-03-30 15:10:00,7,57,3,8,19,4,55,30,8,6,29,23,18,18,285
2024-03-30 15:20:00,0,146,7,1,18,4,48,30,11,9,12,24,28,18,356
2024-03-30 15:30:00,9,60,6,2,12,3,47,34,13,13,25,17,17,16,274
2024-03-30 15:40:00,1,42,3,1,12,3,40,22,12,10,9,15,6,20,196
2024-03-30 15:50:00,5,54,9,3,10,7,47,24,10,9,25,14,20,12,249
2024-03-30 16:00:00,2,46,4,2,13,4,38,29,6,6,26,20,15,16,227
2024-03-30 16:10:00,3,44,8,5,18,7,43,21,5,3,15,17,20,12,221
2024-03-30 16:20:00,2,39,4,5,16,5,46,20,6,7,17,13,13,15,208
2024-03-30 16:30:00,7,197,4,6,14,7,45,22,5,5,18,13,21,12,376
2024-03-30 16:40:00,3,60,4,1,17,4,48,22,11,12,23,14,13,9,241
2024-03-30 16:50:00,6,65,9,3,14,9,38,25,10,9,17,9,18,10,242
2024-03-30 17:00:00,7,54,4,4,16,5,47,27,4,3,18,16,14,14,233
2024-03-30 17:10:00,5,34,2,6,14,4,32,19,12,11,31,14,16,13,213
2024-03-30 17:20:00,2,51,7,1,19,7,35,24,4,4,18,18,20,15,225
2024-03-30 17:30:00,1,59,8,0,16,6,33,23,12,11,19,15,21,16,240
2024-03-30 17:40:00,3,59,11,4,16,11,54,27,7,6,13,12,20,11,254
2024-03-30 17:50:00,1,99,9,1,11,6,37,22,7,9,20,18,19,12,271
2024-03-30 18:00:00,4,48,7,2,13,8,36,18,8,8,18,23,22,17,232
2024-03-30 18:10:00,1,46,5,2,19,5,35,21,7,6,26,20,26,17,236
2024-03-30 18:20:00,2,43,8,2,13,7,44,23,13,10,17,19,28,17,246
2024-03-30 18:30:00,3,38,4,2,10,3,28,16,7,7,25,18,17,13,191
2024-03-30 18:40:00,0,38,1,0,13,2,41,21,8,5,12,5,14,6,166
2024-03-30 18:50:00,4,37,9,4,13,6,29,22,4,4,14,18,21,13,198
2024-03-30 19:00:00,1,37,6,2,19,4,38,23,0,0,19,14,23,14,200
2024-03-30 19:10:00,1,38,1,2,13,2,33,23,8,6,16,12,21,13,189
2024-03-30 19:20:00,2,34,4,3,13,2,28,17,6,6,8,8,9,7,147
