datetime,D21Z,V22Z,V32Z,D51Z,V52Z,D61Z,V62Z,D81Z,V82Z,D91Z,V92Z,D111Z,D112Z,V113Z,V114Z,Total
2024-03-20 09:10:00,0,0,0,81,30,13,10,13,22,7,19,0,0,0,8,203
2024-03-20 09:20:00,0,0,0,76,28,17,11,5,42,3,3,0,0,0,4,189
2024-03-20 09:30:00,0,0,0,69,19,9,8,11,11,5,4,0,0,0,10,146
2024-03-20 09:40:00,0,0,0,77,22,12,6,11,17,5,9,0,0,0,6,165
2024-03-20 09:50:00,0,0,0,63,18,8,8,12,11,3,3,0,0,0,5,131
2024-03-20 10:00:00,0,0,0,72,22,6,5,13,18,7,9,0,0,0,9,161
2024-03-20 10:10:00,0,0,0,52,32,10,8,8,23,2,3,0,0,0,6,144
2024-03-20 10:20:00,0,0,0,50,31,13,9,7,21,4,5,0,0,0,3,143
2024-03-20 10:30:00,0,0,0,59,18,12,8,7,10,9,11,0,0,0,5,139
2024-03-20 10:40:00,0,0,0,39,19,17,14,5,15,4,9,0,0,0,1,123
2024-03-20 10:50:00,0,0,0,40,21,8,7,11,19,3,3,0,0,0,1,113
2024-03-20 11:00:00,0,0,0,52,17,7,9,9,11,2,3,0,0,0,7,117
2024-03-20 11:10:00,0,0,0,58,26,9,10,10,9,3,3,0,0,0,7,135
2024-03-20 11:20:00,0,0,0,66,20,6,9,7,8,4,4,0,0,0,3,127
2024-03-20 11:30:00,0,0,0,55,15,13,10,10,16,1,2,0,0,0,4,126
2024-03-20 11:40:00,0,0,0,71,18,7,9,9,12,5,6,0,0,0,2,139
2024-03-20 11:50:00,0,0,0,40,16,13,11,6,8,6,4,0,0,0,2,106
2024-03-20 12:00:00,0,0,0,53,13,3,7,8,12,3,5,0,0,0,3,107
2024-03-20 12:10:00,0,0,0,47,19,14,18,9,18,7,13,0,0,0,3,148
2024-03-20 12:20:00,0,0,0,51,30,3,3,16,13,7,6,0,0,0,4,133
2024-03-20 12:30:00,0,0,0,44,20,6,9,7,12,2,4,0,0,0,7,111
2024-03-20 12:40:00,0,0,0,47,18,5,5,11,11,6,4,0,0,0,8,115
2024-03-20 12:50:00,0,0,0,52,23,11,12,9,11,4,4,0,0,0,4,130
2024-03-20 13:00:00,0,0,0,61,25,9,10,15,19,9,10,0,0,0,2,160
2024-03-20 13:10:00,0,0,0,57,26,6,7,10,14,5,7,0,0,0,5,137
2024-03-20 13:20:00,0,0,0,71,23,6,5,6,9,3,3,0,0,0,4,130
2024-03-20 13:30:00,0,0,0,63,24,14,15,11,13,1,2,0,0,0,3,146
2024-03-20 13:40:00,0,0,0,73,21,12,12,5,7,4,3,0,0,0,5,142
2024-03-20 13:50:00,0,0,0,45,25,9,7,17,14,5,4,0,0,0,5,131
2024-03-20 14:00:00,0,0,0,48,24,7,9,6,12,7,7,0,0,0,4,124
2024-03-20 14:10:00,0,0,0,56,19,6,8,18,15,2,3,0,0,0,6,133
2024-03-20 14:20:00,0,0,0,74,23,9,11,26,17,6,6,0,0,0,7,179
2024-03-20 14:30:00,0,0,0,64,24,8,11,17,11,7,7,0,0,0,2,151
2024-03-20 14:40:00,0,0,0,71,27,5,7,18,20,7,11,0,0,0,4,170
2024-03-20 14:50:00,0,0,0,50,31,11,13,13,8,6,8,0,0,0,3,143
2024-03-20 15:00:00,0,0,0,55,22,9,12,16,7,3,3,0,0,0,9,136
2024-03-20 15:10:00,0,0,0,70,18,13,11,17,19,5,8,0,0,0,3,164
2024-03-20 15:20:00,0,0,0,67,24,5,7,26,9,7,10,0,0,0,3,158
2024-03-20 15:30:00,0,0,0,83,27,13,6,24,9,13,13,0,0,0,3,191
2024-03-20 15:40:00,0,0,0,74,21,11,11,21,23,10,12,0,0,0,3,186
2024-03-20 15:50:00,0,0,0,85,30,12,7,21,20,10,14,0,0,0,1,200
2024-03-20 16:00:00,0,0,0,74,23,11,10,17,9,5,8,0,0,0,3,160
2024-03-20 16:10:00,0,0,0,74,32,3,10,27,13,6,7,0,0,0,3,175
2024-03-20 16:20:00,0,0,0,61,24,12,10,28,10,8,7,0,0,0,4,164
2024-03-20 16:30:00,0,0,0,71,25,5,6,21,20,6,9,0,0,0,3,166
2024-03-20 16:40:00,0,0,0,67,20,8,6,30,18,12,6,0,0,0,4,171
2024-03-20 16:50:00,0,0,0,73,18,14,8,17,12,7,8,0,0,0,2,159
2024-03-20 17:00:00,0,0,0,92,21,9,9,30,19,10,7,0,0,0,2,199
2024-03-20 17:10:00,0,0,0,68,25,6,5,18,11,14,20,0,0,0,3,170
2024-03-20 17:20:00,0,0,0,81,20,9,8,25,17,3,3,0,0,0,5,171
2024-03-20 17:30:00,0,0,0,92,23,11,10,8,10,3,4,0,0,0,4,165
2024-03-20 17:40:00,0,0,0,89,27,8,8,18,10,3,3,0,0,0,3,169
2024-03-20 17:50:00,0,0,0,88,16,8,9,16,14,7,10,0,0,0,6,174
2024-03-20 18:00:00,0,0,0,86,19,11,7,19,14,8,5,0,0,0,1,170
2024-03-20 18:10:00,0,0,0,66,22,7,6,18,12,6,10,0,0,0,3,150
2024-03-20 18:20:00,0,0,0,58,25,6,8,14,7,7,7,0,0,0,1,133
2024-03-20 18:30:00,0,0,0,59,20,8,8,7,11,4,4,0,0,0,1,122
2024-03-20 18:40:00,0,0,0,63,23,3,3,4,4,4,4,0,0,0,1,109
2024-03-20 18:50:00,0,1,2,49,21,1,2,11,13,6,5,0,6,2,4,123
2024-03-20 19:00:00,0,2,12,50,47,6,10,4,13,4,7,0,30,23,2,210
2024-03-20 19:10:00,0,8,16,46,36,3,6,8,17,5,9,0,41,37,2,234
2024-03-20 19:20:00,0,1,14,46,32,3,5,11,11,4,7,0,37,38,1,210
2024-03-20 19:30:00,0,2,9,28,27,3,6,11,19,4,6,0,44,21,4,184
2024-03-20 19:40:00,0,4,13,40,42,3,6,0,0,1,2,0,45,27,1,184
2024-03-20 19:50:00,0,2,7,24,25,4,6,2,6,2,2,0,49,33,0,162
2024-03-20 20:00:00,0,6,17,35,37,0,0,5,12,3,3,0,30,23,0,171
2024-03-20 20:10:00,0,3,20,20,17,4,10,3,8,3,7,0,30,19,2,146
2024-03-20 20:20:00,0,0,16,25,33,2,4,1,5,1,1,0,43,27,1,159
2024-03-20 20:30:00,0,1,5,30,24,3,2,1,4,2,3,0,32,21,3,131
2024-03-20 20:40:00,0,3,7,13,21,0,0,2,5,1,1,0,38,24,2,117
2024-03-20 20:50:00,0,1,14,30,30,1,1,7,9,1,1,0,29,22,0,146
2024-03-20 21:00:00,0,1,13,25,42,4,6,3,4,1,1,0,37,29,2,168
2024-03-20 21:10:00,0,1,9,27,40,3,5,3,9,0,0,0,28,17,0,142
2024-03-20 21:20:00,0,2,12,21,26,3,5,1,4,2,5,0,38,24,0,143
2024-03-20 21:30:00,0,3,6,26,39,0,0,5,7,3,5,0,28,20,1,143
2024-03-20 21:40:00,0,1,15,31,41,1,0,2,6,1,2,0,31,18,0,149
2024-03-20 21:50:00,0,1,7,78,24,3,5,6,10,1,1,0,25,25,0,186
2024-03-20 22:00:00,0,3,4,18,36,5,9,4,10,4,4,0,26,12,0,135
2024-03-20 22:10:00,0,3,6,19,34,2,3,2,7,0,0,0,26,23,0,125
2024-03-20 22:20:00,0,2,8,16,19,2,4,1,5,1,1,0,32,17,1,109
2024-03-20 22:30:00,0,4,9,15,32,1,2,3,9,1,2,0,14,9,0,101
2024-03-20 22:40:00,0,2,2,16,20,0,1,2,5,1,1,0,37,22,0,109
2024-03-20 22:50:00,0,1,1,14,15,0,0,3,6,1,2,0,18,12,1,74
2024-03-20 23:00:00,0,2,3,12,21,1,2,2,6,1,1,0,16,10,0,77
2024-03-20 23:10:00,0,0,5,13,22,1,0,0,0,0,0,0,14,23,0,78
2024-03-20 23:20:00,0,3,5,12,18,1,2,1,2,1,2,0,19,6,1,73
2024-03-20 23:30:00,0,1,2,2,3,0,0,0,0,1,1,0,20,8,0,38
2024-03-20 23:40:00,0,0,2,6,12,1,2,0,0,0,0,0,10,6,1,40
2024-03-20 23:50:00,0,1,0,3,6,0,0,0,0,0,0,0,2,2,0,14
2024-03-21 00:00:00,0,0,0,5,10,0,0,1,2,1,1,0,10,5,0,35
2024-03-21 00:10:00,0,1,2,2,6,0,0,1,3,0,0,0,6,10,0,31
2024-03-21 00:20:00,0,4,2,2,4,0,0,0,0,0,0,0,6,2,0,20
2024-03-21 00:30:00,0,0,0,4,11,0,0,0,0,0,0,0,8,4,0,27
2024-03-21 00:40:00,0,0,0,2,6,0,0,0,0,0,0,0,4,1,0,13
2024-03-21 00:50:00,0,0,0,1,4,0,0,1,3,1,0,0,6,4,0,20
2024-03-21 01:00:00,0,2,0,4,4,0,0,0,0,0,0,0,3,3,0,16
2024-03-21 01:10:00,0,0,0,5,8,0,0,0,0,2,4,0,4,4,0,27
2024-03-21 01:20:00,0,3,0,1,1,0,0,0,0,0,0,0,2,0,0,7
2024-03-21 01:30:00,0,0,0,2,5,0,0,0,0,0,0,0,4,2,0,13
2024-03-21 01:40:00,0,0,0,2,3,0,0,1,3,0,0,0,3,1,0,13
2024-03-21 01:50:00,0,0,0,2,3,0,0,0,0,0,0,0,2,1,0,8
2024-03-21 02:00:00,0,0,4,0,0,0,0,0,0,0,0,0,1,1,0,6
2024-03-21 02:10:00,0,0,0,2,4,0,0,0,0,0,0,0,0,0,1,7
2024-03-21 02:20:00,0,0,0,0,0,0,0,1,2,1,0,0,2,3,0,9
2024-03-21 02:30:00,0,0,3,1,2,1,2,0,0,0,0,0,0,3,0,12
2024-03-21 02:40:00,0,0,0,5,9,0,0,1,2,0,0,0,3,0,0,20
2024-03-21 02:50:00,0,0,0,2,5,0,0,0,0,0,0,0,4,1,0,12
2024-03-21 03:00:00,0,0,2,2,2,0,0,0,0,0,0,0,2,0,0,8
2024-03-21 03:10:00,0,0,0,1,2,0,0,0,0,0,0,0,4,5,0,12
2024-03-21 03:20:00,0,0,0,1,2,0,0,0,0,0,0,0,0,3,0,6
2024-03-21 03:30:00,0,0,0,3,1,2,2,0,0,0,0,0,4,1,0,13
2024-03-21 03:40:00,0,0,0,3,5,0,0,2,8,0,0,0,4,2,0,24
2024-03-21 03:50:00,0,0,0,1,1,1,2,0,0,0,0,0,0,0,0,5
2024-03-21 04:00:00,0,0,3,3,11,0,0,0,0,0,0,0,2,2,0,21
2024-03-21 04:10:00,0,0,0,3,2,0,0,1,2,0,0,0,1,1,1,11
2024-03-21 04:20:00,0,0,3,3,6,1,2,0,0,0,0,0,7,4,0,26
2024-03-21 04:30:00,0,0,0,4,5,1,2,1,2,0,0,0,5,3,0,23
2024-03-21 04:40:00,0,0,0,4,8,1,2,0,0,0,0,0,2,2,0,19
2024-03-21 04:50:00,0,0,0,7,11,0,0,2,6,0,0,0,4,3,0,33
2024-03-21 05:00:00,0,0,0,10,18,2,3,0,2,1,1,0,9,4,0,50
2024-03-21 05:10:00,0,0,1,17,17,1,2,1,3,1,1,0,14,9,0,67
2024-03-21 05:20:00,0,1,5,36,22,4,7,0,0,0,0,0,6,8,0,89
2024-03-21 05:30:00,0,1,1,29,38,12,17,1,7,1,2,0,21,15,0,145
2024-03-21 05:40:00,0,4,4,49,39,13,19,2,5,1,1,0,16,12,0,165
2024-03-21 05:50:00,0,2,8,36,31,16,19,2,4,1,2,0,18,13,1,153
2024-03-21 06:00:00,0,2,9,59,40,4,7,2,7,1,1,0,18,13,2,165
2024-03-21 06:10:00,0,1,3,67,28,9,13,4,6,3,3,0,30,20,1,188
2024-03-21 06:20:00,0,0,0,72,33,17,16,3,7,1,6,0,4,2,0,161
2024-03-21 06:30:00,0,0,0,105,25,30,17,1,2,1,1,0,0,0,0,182
2024-03-21 06:40:00,0,0,0,115,26,23,14,8,15,2,3,0,0,0,1,207
2024-03-21 06:50:00,0,0,0,125,20,23,15,10,10,2,5,0,0,0,1,211
2024-03-21 07:00:00,0,0,0,129,24,30,17,8,11,2,3,0,0,0,3,227
2024-03-21 07:10:00,0,0,0,140,20,22,18,8,7,2,3,0,0,0,4,224
2024-03-21 07:20:00,0,0,0,149,19,30,17,7,6,2,5,0,0,0,5,240
2024-03-21 07:30:00,0,0,0,122,14,12,12,12,5,2,7,0,0,0,6,192
2024-03-21 07:40:00,0,0,0,142,13,26,15,8,10,3,4,0,0,0,10,231
2024-03-21 07:50:00,0,0,0,136,25,14,19,11,15,4,6,0,0,0,11,241
2024-03-21 08:00:00,0,0,0,96,25,27,13,17,8,4,4,0,0,0,16,210
2024-03-21 08:10:00,0,0,0,106,27,17,15,13,11,4,7,0,0,0,12,212
2024-03-21 08:20:00,0,0,0,100,24,15,10,6,9,2,1,0,0,0,6,173
2024-03-21 08:30:00,0,0,0,106,25,13,12,12,15,7,9,0,0,0,8,207
2024-03-21 08:40:00,0,0,0,101,22,11,11,11,11,3,3,0,0,0,6,179
2024-03-21 08:50:00,0,0,0,88,30,18,14,8,14,7,10,0,0,0,7,196
2024-03-21 09:00:00,0,0,0,71,18,9,9,105,11,1,1,0,0,0,8,233
2024-03-21 09:10:00,0,0,0,81,20,13,11,9,12,6,10,0,0,0,5,167
2024-03-21 09:20:00,0,0,0,71,21,13,14,4,8,4,5,0,0,0,3,143
2024-03-21 09:30:00,0,0,0,75,25,12,15,13,15,4,1,0,0,0,5,165
2024-03-21 09:40:00,0,0,0,64,14,7,7,11,13,9,11,0,0,0,1,137
2024-03-21 09:50:00,0,0,0,61,22,8,9,6,8,8,7,0,0,0,6,135
2024-03-21 10:00:00,0,0,0,78,28,10,9,11,24,5,4,0,0,0,4,173
2024-03-21 10:10:00,0,0,0,48,30,3,3,14,12,6,4,0,0,0,6,126
2024-03-21 10:20:00,0,0,0,55,20,9,13,5,16,2,2,0,0,0,1,123
2024-03-21 10:30:00,0,0,0,51,27,4,4,10,18,5,6,0,0,0,0,125
2024-03-21 10:40:00,0,0,0,50,22,4,18,3,12,4,6,0,0,0,2,121
2024-03-21 10:50:00,0,0,0,66,14,6,5,1,4,4,5,0,0,0,4,109
2024-03-21 11:00:00,0,0,0,44,23,7,6,8,8,8,8,0,0,0,1,113
2024-03-21 11:10:00,0,0,0,56,24,5,5,5,11,6,5,0,0,0,0,117
2024-03-21 11:20:00,0,0,0,59,21,10,11,7,10,5,6,0,0,0,2,131
2024-03-21 11:30:00,0,0,0,50,26,6,6,6,3,8,7,0,0,0,3,115
2024-03-21 11:40:00,0,0,0,69,24,5,6,11,13,6,10,0,0,0,3,147
2024-03-21 11:50:00,0,0,0,60,19,6,38,8,20,2,3,0,0,0,3,159
2024-03-21 12:00:00,0,0,0,61,23,15,13,10,12,5,6,0,0,0,6,151
2024-03-21 12:10:00,0,0,0,45,21,6,6,6,7,5,5,0,0,0,3,104
2024-03-21 12:20:00,0,0,0,52,22,14,13,5,10,6,6,0,0,0,2,130
2024-03-21 12:30:00,0,0,0,57,34,6,8,11,18,2,4,0,0,0,3,143
2024-03-21 12:40:00,0,0,0,68,24,6,8,7,13,6,6,0,0,0,5,143
2024-03-21 12:50:00,0,0,0,53,20,9,8,11,18,9,8,0,0,0,4,140
2024-03-21 13:00:00,0,0,0,58,24,6,5,10,9,5,6,0,0,0,0,123
2024-03-21 13:10:00,0,0,0,67,18,7,7,10,12,4,3,0,0,0,8,136
2024-03-21 13:20:00,0,0,0,75,19,14,13,11,11,4,6,0,0,0,3,156
2024-03-21 13:30:00,0,0,0,62,20,9,10,7,15,4,8,0,0,0,1,136
2024-03-21 13:40:00,0,0,0,59,21,4,3,8,14,3,4,0,0,0,6,122
2024-03-21 13:50:00,0,0,0,69,22,2,2,10,12,6,7,0,0,0,2,132
2024-03-21 14:00:00,0,0,0,45,22,4,7,14,9,4,3,0,0,0,4,112
2024-03-21 14:10:00,0,0,0,74,28,17,15,12,14,8,5,0,0,0,1,174
2024-03-21 14:20:00,0,0,0,75,17,9,6,14,12,5,9,0,0,0,9,156
2024-03-21 14:30:00,0,0,0,67,24,3,3,15,9,5,8,0,0,0,1,135
2024-03-21 14:40:00,0,0,0,72,18,9,18,13,18,7,9,0,0,0,3,167
2024-03-21 14:50:00,0,0,0,67,26,6,5,16,17,9,10,0,0,0,2,158
2024-03-21 15:00:00,0,0,0,44,29,9,6,18,12,5,6,0,0,0,2,131
2024-03-21 15:10:00,0,0,0,63,27,11,11,18,21,2,2,0,0,0,3,158
2024-03-21 15:20:00,0,0,0,67,34,4,4,16,11,7,7,0,0,0,3,153
2024-03-21 15:30:00,0,0,0,72,23,8,8,19,13,6,8,0,0,0,1,158
2024-03-21 15:40:00,0,0,0,90,26,8,9,18,11,3,5,0,0,0,5,175
2024-03-21 15:50:00,0,0,0,76,23,10,6,20,10,9,10,0,0,0,2,166
2024-03-21 16:00:00,0,0,0,86,19,3,3,26,24,8,15,0,0,0,2,186
2024-03-21 16:10:00,0,0,0,72,25,4,6,17,16,8,7,0,0,0,5,160
2024-03-21 16:20:00,0,0,0,90,23,8,8,18,44,11,14,0,0,0,5,221
2024-03-21 16:30:00,0,0,0,72,22,9,9,17,16,6,8,0,0,0,3,162
2024-03-21 16:40:00,0,0,0,91,17,9,7,31,10,6,6,0,0,0,1,178
2024-03-21 16:50:00,0,0,0,65,19,6,5,21,12,6,5,0,0,0,4,143
2024-03-21 17:00:00,0,0,0,67,19,7,7,23,13,8,8,0,0,0,2,154
2024-03-21 17:10:00,0,0,0,92,27,9,9,14,10,5,8,0,0,0,3,177
2024-03-21 17:20:00,0,0,0,82,28,13,13,15,13,4,7,0,0,0,3,178
2024-03-21 17:30:00,0,0,0,84,13,11,9,13,14,7,7,0,0,0,3,161
2024-03-21 17:40:00,0,0,0,81,23,16,11,17,18,6,6,0,0,0,7,185
2024-03-21 17:50:00,0,0,0,75,27,11,10,15,9,7,9,0,0,0,2,165
2024-03-21 18:00:00,0,0,0,85,23,7,7,14,19,17,4,0,0,0,2,178
2024-03-21 18:10:00,0,0,0,75,25,10,10,16,13,5,5,0,0,0,3,162
2024-03-21 18:20:00,0,0,0,54,28,5,4,43,12,5,5,0,0,0,1,157
2024-03-21 18:30:00,0,0,0,62,23,9,8,15,15,4,3,0,0,0,0,139
2024-03-21 18:40:00,0,0,0,55,25,6,8,9,7,3,4,0,0,0,4,121
2024-03-21 18:50:00,0,3,4,62,46,7,13,11,60,3,7,0,0,0,3,219
2024-03-21 19:00:00,0,2,15,59,53,2,7,10,23,1,1,0,8,6,4,191
2024-03-21 19:10:00,0,2,13,59,60,5,5,8,16,2,2,0,53,46,2,273
2024-03-21 19:20:00,0,2,12,35,30,6,9,10,10,3,6,0,47,51,4,225
2024-03-21 19:30:00,0,1,12,40,36,2,5,3,8,4,4,0,39,46,0,200
2024-03-21 19:40:00,0,4,14,31,33,3,6,11,17,4,2,0,25,44,2,196
2024-03-21 19:50:00,0,0,12,38,29,1,3,1,4,1,1,0,38,33,1,162
2024-03-21 20:00:00,0,3,5,32,31,3,2,4,9,2,4,0,49,37,5,186
2024-03-21 20:10:00,0,8,6,25,31,3,4,1,3,0,0,0,48,27,0,156
2024-03-21 20:20:00,0,3,11,17,21,2,3,6,14,3,4,0,26,35,0,145
2024-03-21 20:30:00,0,3,7,18,30,3,5,4,11,2,4,0,29,32,0,148
2024-03-21 20:40:00,0,3,12,24,37,1,1,4,6,1,2,0,30,26,2,149
2024-03-21 20:50:00,0,3,4,36,35,2,3,5,5,3,7,0,36,22,1,162
2024-03-21 21:00:00,0,1,7,19,32,0,0,2,53,1,1,0,23,33,0,172
2024-03-21 21:10:00,0,1,7,24,22,2,5,2,4,0,0,0,32,24,1,124
2024-03-21 21:20:00,0,2,12,29,37,1,1,7,11,1,1,0,49,33,0,184
2024-03-21 21:30:00,0,0,8,22,21,2,3,3,10,1,1,0,25,21,1,118
2024-03-21 21:40:00,0,4,8,32,41,1,3,2,4,1,2,0,33,36,0,167
2024-03-21 21:50:00,0,3,9,26,38,1,1,1,5,2,5,0,25,23,0,139
2024-03-21 22:00:00,0,0,6,19,30,5,8,1,2,2,3,0,25,25,0,126
2024-03-21 22:10:00,0,1,9,17,27,2,2,3,3,1,2,0,25,30,0,122
2024-03-21 22:20:00,0,1,5,15,34,4,7,3,5,1,1,0,31,33,0,140
2024-03-21 22:30:00,0,1,7,16,19,4,8,1,2,1,1,0,32,25,0,117
2024-03-21 22:40:00,0,2,5,15,32,0,0,2,7,1,1,0,25,26,0,116
2024-03-21 22:50:00,0,4,6,13,25,1,2,4,10,0,0,0,27,20,0,112
2024-03-21 23:00:00,0,1,7,11,21,2,1,5,4,1,1,0,31,22,0,107
2024-03-21 23:10:00,0,2,3,7,8,0,0,0,0,0,0,0,22,21,0,63
2024-03-21 23:20:00,0,1,6,6,10,2,3,0,0,0,0,0,24,16,0,68
2024-03-21 23:30:00,0,1,5,9,16,2,4,2,4,2,1,0,24,13,0,83
2024-03-21 23:40:00,0,1,4,7,13,1,2,1,3,0,0,0,17,10,1,60
2024-03-21 23:50:00,0,3,2,5,10,0,0,3,9,0,0,0,10,4,0,46
2024-03-22 00:00:00,0,0,0,6,11,0,0,1,6,1,1,0,20,14,0,60
2024-03-22 00:10:00,0,1,3,6,8,0,0,1,2,0,0,0,6,3,0,30
2024-03-22 00:20:00,0,1,3,6,12,0,0,1,2,0,0,0,11,3,0,39
2024-03-22 00:30:00,0,0,0,3,2,0,0,0,0,0,0,0,20,9,0,34
2024-03-22 00:40:00,0,0,2,0,0,0,0,0,0,0,0,0,8,5,0,15
2024-03-22 00:50:00,0,0,2,2,4,0,0,0,0,0,0,0,6,3,0,17
2024-03-22 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,7
2024-03-22 01:10:00,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,3
2024-03-22 01:20:00,0,0,0,2,6,0,0,0,0,0,0,0,6,5,0,19
2024-03-22 01:30:00,0,0,2,2,4,0,0,1,2,0,0,0,6,7,1,25
2024-03-22 01:40:00,0,0,0,0,0,1,2,0,0,0,0,0,2,1,0,6
2024-03-22 01:50:00,0,0,0,3,4,1,1,0,0,0,0,0,2,1,0,12
2024-03-22 02:00:00,0,0,0,1,2,0,0,0,0,0,0,0,1,2,0,6
2024-03-22 02:10:00,0,0,1,3,6,0,0,0,0,0,0,0,5,4,0,19
2024-03-22 02:20:00,0,0,0,2,2,0,0,0,0,0,0,0,5,3,0,12
2024-03-22 02:30:00,0,0,0,0,0,1,2,0,0,0,0,0,1,2,0,6
2024-03-22 02:40:00,0,0,0,0,0,1,2,0,0,0,0,0,4,4,0,11
2024-03-22 02:50:00,0,0,3,1,3,0,0,0,0,0,0,0,3,2,0,12
2024-03-22 03:00:00,0,0,0,1,2,0,0,1,3,0,0,0,1,2,0,10
2024-03-22 03:10:00,0,0,0,0,0,0,0,0,0,1,2,0,6,4,0,13
2024-03-22 03:20:00,0,0,0,1,2,0,0,0,0,0,0,0,2,1,0,6
2024-03-22 03:30:00,0,0,0,1,2,1,1,0,0,0,0,0,3,4,0,12
2024-03-22 03:40:00,0,0,0,4,9,1,3,1,3,0,0,0,4,2,0,27
2024-03-22 03:50:00,0,0,0,2,3,0,0,1,2,0,0,0,2,1,0,11
2024-03-22 04:00:00,0,1,4,1,2,0,0,1,2,0,0,0,0,0,0,11
2024-03-22 04:10:00,0,2,2,1,1,0,0,0,0,0,0,0,4,2,0,12
2024-03-22 04:20:00,0,0,0,6,15,1,1,3,8,1,3,0,8,3,0,49
2024-03-22 04:30:00,0,2,3,3,4,1,2,0,0,0,0,0,8,8,0,31
2024-03-22 04:40:00,0,0,0,3,2,0,0,0,0,1,2,0,4,2,0,14
2024-03-22 04:50:00,0,0,0,10,19,0,0,0,2,0,0,0,6,4,0,41
2024-03-22 05:00:00,0,0,0,7,12,2,6,1,3,1,1,0,7,4,0,44
2024-03-22 05:10:00,0,0,0,18,31,2,2,0,0,1,1,0,18,8,0,81
2024-03-22 05:20:00,0,1,1,26,29,2,5,0,0,0,0,0,4,3,0,71
2024-03-22 05:30:00,0,3,2,29,34,12,13,0,2,1,2,0,34,21,0,153
2024-03-22 05:40:00,0,0,5,32,46,10,19,2,6,1,1,0,15,13,0,150
2024-03-22 05:50:00,0,4,5,41,36,10,21,2,4,0,0,0,20,21,0,164
2024-03-22 06:00:00,0,4,5,39,36,12,15,2,7,1,1,0,17,13,3,155
2024-03-22 06:10:00,0,1,3,44,25,8,6,1,2,2,2,0,14,13,2,123
2024-03-22 06:20:00,0,0,0,64,23,15,13,3,7,3,5,0,0,0,2,135
2024-03-22 06:30:00,0,0,0,82,25,22,20,1,3,1,1,0,0,0,2,157
2024-03-22 06:40:00,0,0,0,96,31,19,13,6,7,2,2,0,0,0,1,177
2024-03-22 06:50:00,0,0,0,85,27,24,14,4,4,2,2,0,0,0,1,163
2024-03-22 07:00:00,0,0,0,102,26,24,11,8,9,2,1,0,0,0,1,184
2024-03-22 07:10:00,0,0,0,110,22,19,14,5,7,3,2,0,0,0,3,185
2024-03-22 07:20:00,0,0,0,112,18,23,12,10,6,4,5,0,0,0,4,194
2024-03-22 07:30:00,0,0,0,141,23,16,24,5,9,1,1,0,0,0,7,227
2024-03-22 07:40:00,0,0,0,102,18,15,11,4,5,1,1,0,0,0,8,165
2024-03-22 07:50:00,0,0,0,82,22,17,15,5,9,2,5,0,0,0,8,165
2024-03-22 08:00:00,0,0,0,63,34,18,16,11,10,6,9,0,0,0,12,179
2024-03-22 08:10:00,0,0,0,84,19,11,12,12,14,4,4,0,0,0,6,166
2024-03-22 08:20:00,0,0,0,61,18,14,22,7,18,6,11,0,0,0,18,175
2024-03-22 08:30:00,0,0,0,82,18,13,10,7,11,2,4,0,0,0,9,156
2024-03-22 08:40:00,0,0,0,88,31,23,16,5,13,1,2,0,0,0,5,184
2024-03-22 08:50:00,0,0,0,79,25,15,12,6,8,12,8,0,0,0,6,171
2024-03-22 09:00:00,0,0,0,54,16,14,13,8,12,5,6,0,0,0,10,138
2024-03-22 09:10:00,0,0,0,61,26,8,8,6,5,3,5,0,0,0,6,128
2024-03-22 09:20:00,0,0,0,63,20,12,10,7,13,5,8,0,0,0,7,145
2024-03-22 09:30:00,0,0,0,56,24,15,9,12,18,3,5,0,0,0,7,149
2024-03-22 09:40:00,0,0,0,61,17,9,6,6,9,5,7,0,0,0,3,123
2024-03-22 09:50:00,0,0,0,66,23,8,12,8,12,3,5,0,0,0,5,142
2024-03-22 10:00:00,0,0,0,50,24,14,12,8,11,4,5,0,0,0,3,131
2024-03-22 10:10:00,0,0,0,52,19,5,5,7,7,4,8,0,0,0,4,111
2024-03-22 10:20:00,0,0,0,57,19,5,4,14,14,6,6,0,0,0,7,132
2024-03-22 10:30:00,0,0,0,66,20,7,9,8,9,6,5,0,0,0,1,131
2024-03-22 10:40:00,0,0,0,77,15,8,7,7,8,6,6,0,0,0,1,135
2024-03-22 10:50:00,0,0,0,44,20,12,13,9,11,11,12,0,0,0,1,133
2024-03-22 11:00:00,0,0,0,54,26,5,4,8,9,5,6,0,0,0,3,120
2024-03-22 11:10:00,0,0,0,55,19,5,8,12,17,8,4,0,0,0,3,131
2024-03-22 11:20:00,0,0,0,61,26,9,8,10,12,7,5,0,0,0,3,141
2024-03-22 11:30:00,0,0,0,59,25,7,8,4,10,2,3,0,0,0,3,121
2024-03-22 11:40:00,0,0,0,54,24,8,10,8,10,7,11,0,0,0,6,138
2024-03-22 11:50:00,0,0,0,63,14,12,13,11,16,8,7,0,0,0,5,149
2024-03-22 12:00:00,0,0,0,46,24,5,6,11,13,4,5,0,0,0,3,117
2024-03-22 12:10:00,0,0,0,45,19,5,17,12,12,6,10,0,0,0,5,131
2024-03-22 12:20:00,0,0,0,69,22,4,5,13,20,7,11,0,0,0,2,153
2024-03-22 12:30:00,0,0,0,60,24,7,8,12,17,5,4,0,0,0,4,141
